horizon,component,rank,feature,importance,importance_fraction
osi_target_t01h,P_t,57,gust_mean_obs,0.5304806271451525,0.0016956801465895616
osi_target_t01h,P_t,58,gust_max_obs,0.5235234347055666,0.001673441496406808
osi_target_t01h,P_t,59,frac_zero_72h,0.47718541958602145,0.0015253221339836449
osi_target_t01h,P_t,60,wind_speed_at_t24h,0.4566603843413759,0.0014597139044056904
osi_target_t01h,P_t,61,gust_max_next_1h,0.3660632545943372,0.0011701203803654299
osi_target_t01h,P_t,62,wind_speed_max_next_48h,0.36477718633250333,0.0011660094660225506
osi_target_t01h,P_t,63,forest_x_customers,0.35928412061184645,0.0011484508936453527
osi_target_t01h,P_t,64,gust_at_t24h,0.3583073730696924,0.001145328722295997
osi_target_t01h,P_t,65,gust_at_t48h,0.34820742724696174,0.00111304426790338
osi_target_t01h,P_t,66,gust_mean_next_1h,0.33281659078784287,0.0010638474933414438
osi_target_t01h,P_t,67,pct_water,0.3250403373676818,0.0010389907165532343
osi_target_t01h,P_t,68,rural_urban_code,0.32073374558240175,0.0010252247054755729
osi_target_t01h,P_t,69,wind_speed_at_t6h,0.30461115698562935,0.0009736888868306864
osi_target_t01h,P_t,70,gust_t,0.30432731471955776,0.0009727815856575393
osi_target_t01h,P_t,71,gust_gt30_next_48h,0.3039216929464601,0.0009714850165606286
osi_target_t01h,P_t,72,gust_mean_next_6h,0.2993045113689732,0.0009567262059019288
osi_target_t01h,P_t,73,gust_max_next_24h,0.29529818080482073,0.0009439199791507879
osi_target_t01h,P_t,74,dewpoint_c_t,0.28057244047522545,0.0008968491828898426
osi_target_t01h,P_t,75,gust_change_3h,0.2780622190039139,0.000888825265531441
osi_target_t01h,P_t,76,wind_speed_at_t1h,0.2744942007411737,0.0008774201030783698
osi_target_t01h,P_t,77,n_utilities,0.25123022132902406,0.0008030568445515764
osi_target_t01h,P_t,78,storm_onset_mean_osi,0.24948894523549825,0.0007974908593856095
osi_target_t01h,P_t,79,gust_change_1h,0.23883582718553953,0.0007634381911971309
osi_target_t01h,P_t,80,t2m_t,0.23647190720657818,0.0007558819262341234
osi_target_t01h,P_t,81,gust_gt40_next_48h,0.23227020842023194,0.0007424512053946095
osi_target_t01h,P_t,82,hours_since_peak,0.2126521944301203,0.0006797422672424793
osi_target_t01h,P_t,83,soil_gust_x_phase,0.21021354023832828,0.0006719471145341268
osi_target_t01h,P_t,84,outage_pct_mean_72h,0.20272156706778333,0.000647999038932492
osi_target_t01h,P_t,85,wind_change_1h,0.20077025145292282,0.00064176166290303
osi_target_t01h,P_t,86,pct_agriculture,0.1964105332735926,0.0006278258334247688
osi_target_t01h,P_t,87,tree_canopy_pct,0.19583504213369451,0.000625986277274123
osi_target_t01h,P_t,88,gust_at_t6h,0.19131942495005205,0.0006115521169747949
osi_target_t01h,P_t,89,min_t2m_next_1h,0.1797563507570885,0.0005745907759960124
osi_target_t01h,P_t,90,gust_max_next_48h,0.17531768244225532,0.0005604025825849467
osi_target_t01h,P_t,91,osi_max_72h,0.16912016007700004,0.0005405922161077321
osi_target_t01h,P_t,92,d2m_t,0.16737941128667444,0.0005350279164652737
osi_target_t01h,P_t,93,wind_speed_max_next_1h,0.1663350134040229,0.0005316895009527542
osi_target_t01h,P_t,94,hour_sin,0.1613877916825004,0.0005158757177065907
osi_target_t01h,P_t,95,wind_cos_t,0.15660190358175896,0.0005005776370209676
osi_target_t01h,P_t,96,tp_at_t24h,0.1532549079565797,0.0004898789729380177
osi_target_t01h,P_t,97,t2m_at_t1h,0.1444462572108023,0.0004617221403912015
osi_target_t01h,P_t,98,tp_at_t48h,0.13685531285591424,0.0004374577036186071
osi_target_t01h,P_t,99,gust_peak4h_mean_next_24h,0.13332159040146507,0.0004261621676405749
osi_target_t01h,P_t,100,gust_gt40_obs,0.12257012038026005,0.0003917951175944254
osi_target_t01h,P_t,101,wind_speed_t,0.1218481280375272,0.00038948727067426484
osi_target_t01h,P_t,102,diffuse_rad_t,0.1173741843085736,0.00037518631948030225
osi_target_t01h,P_t,103,gust_gt30_obs,0.11286082767765038,0.0003607593850327211
osi_target_t01h,P_t,104,gust_peak4h_mean_next_6h,0.1054394741076976,0.0003370370448275488
osi_target_t01h,P_t,105,osi_std_72h,0.10356334308744408,0.0003310399961877796
osi_target_t01h,P_t,106,gust_exceed30_x_hso,0.09855887203593738,0.0003150432155854597
osi_target_t01h,P_t,107,N_t_max_72h,0.09683235513512045,0.0003095244081462098
osi_target_t01h,P_t,108,gust_gt30_next_24h,0.0941462603805121,0.00030093831222832544
osi_target_t01h,P_t,109,lcc_t,0.08381558849941939,0.0002679163425025455
osi_target_t01h,P_t,110,storm_onset_max_osi,0.08304564777063206,0.0002654552286728446
osi_target_t01h,P_t,111,cumul_gust_obs,0.05677686078706756,0.0001814871094170354
osi_target_t01h,P_t,112,et0_t,0.05539475008845329,0.00017706919563827646
osi_target_t01h,P_t,113,hcc_t,0.05450666986871511,0.00017423044918811272
osi_target_t01h,P_t,114,hour_of_day,0.04480611701728776,0.00014322265354130346
osi_target_t01h,P_t,115,hour_cos,0.041770595707930624,0.00013351961641716354
osi_target_t01h,P_t,116,gust_exceed_30,0.04128131686593406,0.00013195563768530138
osi_target_t01h,P_t,117,total_tp_next_1h,0.040044374589342624,0.00012800175444515157
osi_target_t01h,P_t,118,csnow_t,0.03640846977941692,0.00011637959279476291
osi_target_t01h,P_t,119,r2_t,0.036108178697759286,0.00011541971301912424
osi_target_t01h,P_t,120,direct_rad_t,0.03420063300291076,0.00010932224744177721
osi_target_t01h,P_t,121,gust_at_t1h,0.03403901541605592,0.00010880563718431254
osi_target_t01h,P_t,122,days_since_onset,0.03240787982940674,0.00010359171590397912
osi_target_t01h,P_t,123,gust_gt30_next_6h,0.01966959802666679,6.287382641042195e-05
osi_target_t01h,P_t,124,tcc_t,0.018662110989680514,5.965339633410077e-05
osi_target_t01h,P_t,125,vpd_t,0.017341082799248397,5.543073265709539e-05
osi_target_t01h,P_t,126,rain_t,0.016817679890664294,5.3757676422168176e-05
osi_target_t01h,P_t,127,tp_t,0.016398781212046742,5.241866772624831e-05
osi_target_t01h,P_t,128,temp_c_t,0.014178533194353804,4.532164986837167e-05
osi_target_t01h,P_t,129,tp_at_t1h,0.012982317013666034,4.149794750333427e-05
osi_target_t01h,P_t,130,sdswrf_t,0.012629639822989702,4.037061564655526e-05
osi_target_t01h,P_t,131,gust_peak4h_mean_next_1h,0.006175960996188223,1.9741445608874876e-05
osi_target_t01h,P_t,132,gust_gt30_next_1h,0.003165830159559846,1.0119569074425811e-05
osi_target_t01h,P_t,133,gust_gt40_next_24h,0.002789020072668791,8.915096468490255e-06
osi_target_t01h,P_t,134,tp_at_t6h,0.001985986949875951,6.348202874841556e-06
osi_target_t01h,P_t,135,gust_gt40_next_1h,0.0009547239751555026,3.051773066354182e-06
osi_target_t01h,P_t,136,is_worsening,0.0,0.0
osi_target_t01h,P_t,137,storm_phase,0.0,0.0
osi_target_t01h,P_t,138,gust_gt40_next_6h,0.0,0.0
osi_target_t01h,P_t,139,icing_risk_t,0.0,0.0
osi_target_t01h,P_t,140,is_snowing,0.0,0.0
osi_target_t01h,P_t,141,is_metro,0.0,0.0
osi_target_t01h,N_t,1,last_N_t,0.11696087830023316,0.04933770490811485
osi_target_t01h,N_t,2,mslma_t,0.09806443308661983,0.04136660165281589
osi_target_t01h,N_t,3,gust_gt30_since_onset,0.08767635645199334,0.036984590616215604
osi_target_t01h,N_t,4,wind_speed_at_t48h,0.07999429028313898,0.03374405823280931
osi_target_t01h,N_t,5,pct_developed,0.07849226106191054,0.03311045599283548
osi_target_t01h,N_t,6,sp_t,0.06844441189969075,0.028871963394871965
osi_target_t01h,N_t,7,log_customers,0.06487222098257917,0.027365103118981337
osi_target_t01h,N_t,8,pre_event_max_outage_pct,0.062199811240134295,0.026237798286951417
osi_target_t01h,N_t,9,wind_speed_at_t6h,0.0597514174241951,0.025204990280161505
osi_target_t01h,N_t,10,pct_forest,0.056790195558278356,0.023955855589046875
osi_target_t01h,N_t,11,R_t_max_72h,0.05534189239915577,0.02334491665869055
osi_target_t01h,N_t,12,cumul_gust_since_onset,0.05486099321569782,0.023142058554777405
osi_target_t01h,N_t,13,gust_change_3h,0.04982780118371011,0.02101890295925731
osi_target_t01h,N_t,14,pre_event_mean_osi,0.049585287875743234,0.020916603368157743
osi_target_t01h,N_t,15,pop_density,0.04603060152658145,0.019417127058774568
osi_target_t01h,N_t,16,gust_at_t48h,0.04582115891025751,0.019328777705131302
osi_target_t01h,N_t,17,total_tp_next_6h,0.043577868778811535,0.01838248875674926
osi_target_t01h,N_t,18,soil_moist_x_gust,0.04136743188064429,0.01745005831518026
osi_target_t01h,N_t,19,osi_mean_72h,0.03946589976840187,0.016647933437267698
osi_target_t01h,N_t,20,soil_moist_t,0.03683517836179817,0.015538214030738452
osi_target_t01h,N_t,21,t2m_at_t48h,0.03657344638122595,0.015427807410933999
osi_target_t01h,N_t,22,osi_trend_last6h,0.034017860825770185,0.01434978262320234
osi_target_t01h,N_t,23,gust_exceed_30,0.03206237639278697,0.01352489899280346
osi_target_t01h,N_t,24,min_t2m_next_24h,0.03016859350464074,0.012726042976558837
osi_target_t01h,N_t,25,gust_max_next_1h,0.02598244041291764,0.010960194524143315
osi_target_t01h,N_t,26,t2m_at_t24h,0.024962912588307518,0.010530126250997267
osi_target_t01h,N_t,27,min_t2m_next_48h,0.024885535214707488,0.010497486088912954
osi_target_t01h,N_t,28,cumul_tp_since_onset,0.024816387371174642,0.010468317396365188
osi_target_t01h,N_t,29,wind_speed_at_t24h,0.024427270760497777,0.010304176011729376
osi_target_t01h,N_t,30,csnow_t,0.02412953205384838,0.010178580644612828
osi_target_t01h,N_t,31,t2m_at_t6h,0.023129810699174413,0.009756867351210289
osi_target_t01h,N_t,32,wind_speed_max_next_1h,0.02261268310394371,0.00953872698612306
osi_target_t01h,N_t,33,wind_cos_t,0.021718550013247295,0.009161554078237396
osi_target_t01h,N_t,34,pressure_change_3h,0.020388787150295684,0.008600619099947773
osi_target_t01h,N_t,35,gust_max_last6h_obs,0.019685068724356825,0.008303768969015529
osi_target_t01h,N_t,36,tree_canopy_std,0.019566524053516332,0.008253763171578334
osi_target_t01h,N_t,37,pct_wetland,0.01941558759790496,0.008190093520537282
osi_target_t01h,N_t,38,total_tp_next_1h,0.017992307835811516,0.007589710230634114
osi_target_t01h,N_t,39,total_tp_next_48h,0.017463102010879084,0.007366474895831401
osi_target_t01h,N_t,40,temp_change_6h,0.01683376442633744,0.007101000897303472
osi_target_t01h,N_t,41,r2_t,0.01660952663041826,0.007006410480703594
osi_target_t01h,N_t,42,pct_water,0.016404006626544287,0.006919715805943885
osi_target_t01h,N_t,43,soil_gust_x_phase,0.015914986623101868,0.006713432089759109
osi_target_t01h,N_t,44,gust_mean_obs,0.01515792756981682,0.0063940812374757095
osi_target_t01h,N_t,45,wind_sin_t,0.014988377919507911,0.0063225599669809555
osi_target_t01h,N_t,46,R_t_mean_72h,0.014821815921095549,0.006252298980179195
osi_target_t01h,N_t,47,storm_onset_mean_osi,0.014161761648210813,0.0059738677353715665
osi_target_t01h,N_t,48,blh_t,0.014132892911220551,0.005961690011953319
osi_target_t01h,N_t,49,forest_x_customers,0.014118541559582809,0.005955636169314433
osi_target_t01h,N_t,50,wind_speed_max_next_48h,0.013686658730875934,0.005773454675234636
osi_target_t01h,N_t,51,t2m_t,0.013577531733972137,0.0057274215430540825
osi_target_t01h,N_t,52,gust_gt30_next_48h,0.013485410152497934,0.005688561819456795
osi_target_t01h,N_t,53,frac_zero_72h,0.013198451619246043,0.0055675138618815736
osi_target_t01h,N_t,54,gust_exceed30_x_hso,0.013128886808772222,0.005538169279821099
osi_target_t01h,N_t,55,total_tp_next_24h,0.012878863930382067,0.005432701920362442
osi_target_t01h,N_t,56,gust_at_t24h,0.012860158189141657,0.00542481126192332
osi_target_t01h,N_t,57,gust_mean_next_1h,0.01284208338620374,0.005417186752714915
osi_target_t01h,N_t,58,gust_peak4h_mean_next_6h,0.012827690359699773,0.005411115330332427
osi_target_t01h,N_t,59,gust_at_t1h,0.01268168537899328,0.005349525927466276
osi_target_t01h,N_t,60,gust_max_next_6h,0.011991748122454737,0.005058489118723835
osi_target_t01h,N_t,61,tree_canopy_pct,0.011972675383731257,0.0050504436494301355
osi_target_t01h,N_t,62,gust_last_obs,0.011946447968512075,0.005039380116979011
osi_target_t01h,N_t,63,wind_speed_at_t1h,0.011644008158327779,0.004911801679434828
osi_target_t01h,N_t,64,gust_at_t6h,0.011634241924184607,0.004907681980735384
osi_target_t01h,N_t,65,gust_mean_next_48h,0.011620526458500535,0.004901896374399041
osi_target_t01h,N_t,66,wind_change_1h,0.011486855415569153,0.004845509806798382
osi_target_t01h,N_t,67,hour_of_day,0.010926688551990082,0.004609214151223492
osi_target_t01h,N_t,68,wind_speed_t,0.01059125451502041,0.004467717731457685
osi_target_t01h,N_t,69,hours_since_peak,0.009933563193044392,0.004190283252203984
osi_target_t01h,N_t,70,gust_mean_next_24h,0.009681092993560014,0.004083783537245633
osi_target_t01h,N_t,71,wind_speed_max_next_6h,0.009664815643191105,0.004076917248954553
osi_target_t01h,N_t,72,gust_x_phase,0.009304619468821329,0.003924975396102954
osi_target_t01h,N_t,73,lcc_t,0.008945830657467013,0.0037736272123667413
osi_target_t01h,N_t,74,gust_max_next_48h,0.008764803496887907,0.0036972643741356604
osi_target_t01h,N_t,75,gust_trend_last6h_obs,0.008749950809942675,0.003690999052805605
osi_target_t01h,N_t,76,last_R_t,0.008098449177850853,0.0034161755756016254
osi_target_t01h,N_t,77,min_t2m_next_6h,0.008029234257264761,0.0033869785878845077
osi_target_t01h,N_t,78,vpd_t,0.007885906146839261,0.0033265183714430847
osi_target_t01h,N_t,79,mcc_t,0.007714480205322616,0.0032542056234622315
osi_target_t01h,N_t,80,gust_max_next_24h,0.007641685739145032,0.0032234986730407915
osi_target_t01h,N_t,81,pressure_change_6h,0.007628188719536411,0.0032178052139947688
osi_target_t01h,N_t,82,N_t_mean_72h,0.007609282904013526,0.0032098301580540897
osi_target_t01h,N_t,83,gust_mean_next_6h,0.007448255619237898,0.0031419038841249457
osi_target_t01h,N_t,84,hcc_t,0.006920068663021084,0.002919098339562883
osi_target_t01h,N_t,85,gust_change_1h,0.006637215499722515,0.002799782153621385
osi_target_t01h,N_t,86,gust_peak4h_mean_next_48h,0.006587388441403164,0.00277876356402522
osi_target_t01h,N_t,87,last_P_t,0.006476396145444596,0.0027319435911876268
osi_target_t01h,N_t,88,hours_since_obs,0.0061347005521383835,0.0025878058538865247
osi_target_t01h,N_t,89,gust_max_obs,0.005679960795532679,0.002395982602834934
osi_target_t01h,N_t,90,tcc_t,0.005511015951924492,0.0023247164584555124
osi_target_t01h,N_t,91,last_D_t,0.005501071345861419,0.002320521516980228
osi_target_t01h,N_t,92,rural_urban_code,0.004986795072909445,0.0021035839275495316
osi_target_t01h,N_t,93,t2m_at_t1h,0.004789021120814141,0.002020156776276418
osi_target_t01h,N_t,94,last_osi,0.004680679170633084,0.0019744548010101125
osi_target_t01h,N_t,95,rain_t,0.004588642623275518,0.0019356309474252147
osi_target_t01h,N_t,96,hour_cos,0.004427771917107748,0.0018677707231809025
osi_target_t01h,N_t,97,dewpoint_c_t,0.004267438598617446,0.001800137185629077
osi_target_t01h,N_t,98,gust_x_hso,0.004245362539222697,0.001790824823070066
osi_target_t01h,N_t,99,d2m_t,0.004224442240229109,0.0017819999958856663
osi_target_t01h,N_t,100,tp_at_t24h,0.004196004392724717,0.0017700040349388608
osi_target_t01h,N_t,101,pct_agriculture,0.004130652790991007,0.0017424367142375421
osi_target_t01h,N_t,102,gust_gt30_obs,0.004082197534444276,0.001721996792928018
osi_target_t01h,N_t,103,sdswrf_t,0.003529447192704538,0.0014888296549503913
osi_target_t01h,N_t,104,gust_gt40_next_48h,0.003190438794263173,0.0013458254593018421
osi_target_t01h,N_t,105,n_utilities,0.0031416111705766525,0.0013252284620509655
osi_target_t01h,N_t,106,outage_pct_max_72h,0.0030724433054274414,0.0012960513237680593
osi_target_t01h,N_t,107,gust_gt40_obs,0.0029773570349789225,0.0012559410029464272
osi_target_t01h,N_t,108,icing_risk_t,0.0027044689195463434,0.001140828381462998
osi_target_t01h,N_t,109,gust_gt30_next_24h,0.00266611287224805,0.0011246486180194711
osi_target_t01h,N_t,110,gust_peak4h_mean_next_24h,0.002656645385286538,0.0011206549400929985
osi_target_t01h,N_t,111,gust_t,0.0026448107746546157,0.0011156627364130518
osi_target_t01h,N_t,112,et0_t,0.0025831758794083726,0.0010896632371112786
osi_target_t01h,N_t,113,hour_sin,0.0024206421585404314,0.001021101501988053
osi_target_t01h,N_t,114,osi_std_72h,0.002273453941597836,0.000959012973592906
osi_target_t01h,N_t,115,gust_peak4h_mean_next_1h,0.002243571088911267,0.0009464074649041116
osi_target_t01h,N_t,116,tp_at_t6h,0.0021689078203053214,0.0009149121959946261
osi_target_t01h,N_t,117,osi_max_72h,0.0021386775297287386,0.000902160127290718
osi_target_t01h,N_t,118,wind_speed_max_next_24h,0.002119089615007397,0.0008938973408758784
osi_target_t01h,N_t,119,cumul_gust_obs,0.0015441077757714083,0.000651352271755157
osi_target_t01h,N_t,120,last_outage_pct,0.0015389206309919246,0.0006491641741436727
osi_target_t01h,N_t,121,min_t2m_next_1h,0.0014717759950144682,0.0006208404963108608
osi_target_t01h,N_t,122,diffuse_rad_t,0.0013634046008519363,0.0005751261006652756
osi_target_t01h,N_t,123,outage_pct_mean_72h,0.0013458692337735556,0.000567729142135708
osi_target_t01h,N_t,124,direct_rad_t,0.0013052819922449999,0.0005506081921678907
osi_target_t01h,N_t,125,storm_onset_max_osi,0.0013039636141911615,0.0005500520596531309
osi_target_t01h,N_t,126,N_t_max_72h,0.0012443967898434494,0.0005249249364244824
osi_target_t01h,N_t,127,tp_at_t1h,0.0011535744051798247,0.0004866132541021013
osi_target_t01h,N_t,128,temp_c_t,0.0007835973010514863,0.0003305455034873519
osi_target_t01h,N_t,129,tp_t,0.0004460888958419673,0.0001881740512356762
osi_target_t01h,N_t,130,tp_at_t48h,0.00040027290015132166,0.00016884745153578296
osi_target_t01h,N_t,131,days_since_onset,0.00032364180515287444,0.00013652209277681434
osi_target_t01h,N_t,132,gust_gt30_next_6h,0.00027339330699760467,0.00011532572686293327
osi_target_t01h,N_t,133,gust_gt40_next_24h,0.0001618329988559708,6.826614897209829e-05
osi_target_t01h,N_t,134,gust_gt30_next_1h,0.00010264800221193582,4.330009244236253e-05
osi_target_t01h,N_t,135,sdwe_t,7.330289918172639e-05,3.0921423139912416e-05
osi_target_t01h,N_t,136,is_worsening,0.0,0.0
osi_target_t01h,N_t,137,storm_phase,0.0,0.0
osi_target_t01h,N_t,138,gust_gt40_next_1h,0.0,0.0
osi_target_t01h,N_t,139,gust_gt40_next_6h,0.0,0.0
osi_target_t01h,N_t,140,is_snowing,0.0,0.0
osi_target_t01h,N_t,141,is_metro,0.0,0.0
osi_target_t01h,D_t,1,hours_since_obs,93.18226375806262,0.26338950526020505
osi_target_t01h,D_t,2,last_P_t,61.740724634961225,0.17451667581537939
osi_target_t01h,D_t,3,last_osi,51.90915489477629,0.14672670607905763
osi_target_t01h,D_t,4,last_outage_pct,13.258446514839306,0.037476398696745086
osi_target_t01h,D_t,5,gust_x_phase,12.397695108185872,0.03504339398096453
osi_target_t01h,D_t,6,gust_x_hso,9.736787175250356,0.02752205681085099
osi_target_t01h,D_t,7,soil_gust_x_phase,8.462701465447026,0.023920719053748474
osi_target_t01h,D_t,8,cumul_gust_since_onset,7.837177685709321,0.022152610057154666
osi_target_t01h,D_t,9,N_t_mean_72h,7.240950749925105,0.020467311682704895
osi_target_t01h,D_t,10,t2m_at_t48h,7.049295937693387,0.019925579123969094
osi_target_t01h,D_t,11,pct_forest,4.819484829669818,0.01362278263803139
osi_target_t01h,D_t,12,osi_trend_last6h,4.387141871891799,0.012400719627762086
osi_target_t01h,D_t,13,last_N_t,4.304651261627441,0.01216755120976192
osi_target_t01h,D_t,14,gust_peak4h_mean_next_48h,3.452318897136138,0.009758343805405417
osi_target_t01h,D_t,15,min_t2m_next_24h,3.4208821674619685,0.009669484570375706
osi_target_t01h,D_t,16,pressure_change_6h,3.315970684707281,0.009372941189431274
osi_target_t01h,D_t,17,last_R_t,2.8157179265544983,0.00795892395953205
osi_target_t01h,D_t,18,t2m_at_t6h,2.6432916741323425,0.007471542954953126
osi_target_t01h,D_t,19,gust_gt30_since_onset,2.546856773980835,0.007198959529563603
osi_target_t01h,D_t,20,last_D_t,2.4744678144779755,0.006994344493817495
osi_target_t01h,D_t,21,gust_gt30_next_48h,2.4096393460204126,0.006811099984131102
osi_target_t01h,D_t,22,log_customers,2.296382926768274,0.006490968759246774
osi_target_t01h,D_t,23,pre_event_mean_osi,2.038763117379858,0.005762779172479281
osi_target_t01h,D_t,24,min_t2m_next_48h,1.673282367279171,0.004729709250491907
osi_target_t01h,D_t,25,R_t_max_72h,1.5372437576006632,0.004345181759374715
osi_target_t01h,D_t,26,total_tp_next_24h,1.3289022642493364,0.003756282534931585
osi_target_t01h,D_t,27,gust_at_t24h,1.2930911611911142,0.0036550586717528878
osi_target_t01h,D_t,28,gust_mean_next_24h,1.2231231524783652,0.0034572867089817205
osi_target_t01h,D_t,29,wind_sin_t,1.203359817591263,0.0034014235566148603
osi_target_t01h,D_t,30,wind_speed_max_next_48h,1.1701290790806524,0.003307493366225129
osi_target_t01h,D_t,31,t2m_at_t24h,1.1013944187798188,0.0031132075929381675
osi_target_t01h,D_t,32,total_tp_next_48h,1.0600310357258422,0.0029962896242272754
osi_target_t01h,D_t,33,sp_t,1.0355915209293016,0.002927208755707344
osi_target_t01h,D_t,34,mslma_t,1.0322450765888789,0.002917749677513094
osi_target_t01h,D_t,35,pop_density,1.0194574304041453,0.0028816040456492394
osi_target_t01h,D_t,36,min_t2m_next_6h,0.9809461018667207,0.002772747710105365
osi_target_t01h,D_t,37,cumul_tp_since_onset,0.8603349577169865,0.002431827578899419
osi_target_t01h,D_t,38,blh_t,0.8577686684002401,0.00242457369123634
osi_target_t01h,D_t,39,gust_max_last6h_obs,0.8173226198414341,0.0023102486653140933
osi_target_t01h,D_t,40,gust_mean_next_48h,0.8063180410681525,0.002279143061717499
osi_target_t01h,D_t,41,min_t2m_next_1h,0.7049960131698754,0.0019927456538440633
osi_target_t01h,D_t,42,gust_max_next_6h,0.6427660939662019,0.0018168462179385917
osi_target_t01h,D_t,43,gust_last_obs,0.6412309919469408,0.0018125070900287255
osi_target_t01h,D_t,44,gust_gt30_obs,0.6194343895986094,0.0017508966925416428
osi_target_t01h,D_t,45,frac_zero_72h,0.6133218615723308,0.0017336189868088138
osi_target_t01h,D_t,46,pct_wetland,0.6042438865042641,0.0017079591319661513
osi_target_t01h,D_t,47,gust_max_obs,0.5926910837151809,0.001675303915315847
osi_target_t01h,D_t,48,outage_pct_max_72h,0.5878384618190466,0.0016615874672613528
