domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,0,48,,6864,0.010776482036549972,0.0034978625227112853,0.797133926737154,-0.0016414078335432096,0.010487562075635393,0.003370350048933558,0.7549642097046587,-0.001620652547654992,-0.00028891996091457914,-2.681022990013493,0.04216971703249528,3080
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,1,48,,6864,0.011869454675377145,0.003801517340420734,0.9670274622522733,0.0016273783236913915,0.009283310268160563,0.003464671556012488,0.5915384872077962,0.0013880540453123148,-0.002586144407216582,-21.78823271958287,0.3754889750444771,3429
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,2,48,,6864,0.008156094847802723,0.003097095582882951,0.4566062060538547,0.0007653054419718373,0.00783280715664892,0.002986483516137595,0.4211260856311117,0.0006765632551560476,-0.0003232876911538028,-3.96375590508119,0.03548012042274301,3684
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,3,47,,6721,0.01576546132546634,0.0033174152113872165,1.6705030095788918,-0.000428247898484293,0.015406018438251587,0.003201237087200188,1.5951984610888255,-0.00038659440884594384,-0.0003594428872147528,-2.2799389107259205,0.07530454849006629,3546
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,4,48,,6864,0.013765409457131714,0.0040802540460468184,1.3006353189943798,-0.0012281846620568668,0.012562307633456877,0.003886833491849826,1.0832186376047077,-0.001006343637520689,-0.0012031018236748365,-8.740036592602207,0.21741668138967207,3392
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18009,1,Blackford County,143,0.0056168408206279654,0.0036426124812245888,0.004511492815010987,0.0022861529579978872,0.005956664227598988,0.003791811101990611,0.005073904367011116,0.0021435101865396695,0.00033982340697102237,6.050080780694622,-0.0005624115520001284,99
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18013,1,Brown County,143,0.028425141666740088,0.01313552544435568,0.11554238106471681,-0.009067976420669267,0.02853055266045068,0.01281407024453517,0.11640091822083716,-0.009603017514505366,0.0001054109937105932,0.3708371797982446,-0.0008585371561203453,92
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18023,1,Clinton County,143,0.0015227726359469589,0.0005975171413050114,0.00033159361961280543,0.0005279798249779691,0.001428083225510622,0.0005369799629177926,0.0002916373029548296,0.00044182124115202983,-9.468941043633684e-05,-6.218223797898292,3.9956316657975837e-05,33
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18025,1,Crawford County,143,0.012043422994717893,0.0022083605725837013,0.020741297352447053,-0.001106565937293668,0.011982710273858301,0.0021927217339608083,0.020532704407533787,-0.0010789036067253277,-6.071272085959173e-05,-0.5041151580096437,0.0002085929449132662,54
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18027,1,Daviess County,143,0.00200299783932655,0.0007196939326102025,0.0005737160492415964,0.0004602680705058237,0.0019215283039747046,0.0006773490898517232,0.0005279947562855544,0.00042152919362623947,-8.146953535184535e-05,-4.067380091594963,4.5721292956042e-05,31
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18029,1,Dearborn County,143,0.0015818165808879736,0.00044076748163143016,0.000357806548466813,-0.00012306605032730324,0.001510157515033357,0.00044148479418287703,0.00032612232799027646,-8.84423012243509e-05,-7.165906585461664e-05,-4.530175414799986,3.168422047653653e-05,24
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18033,1,DeKalb County,143,0.0033484561521365044,0.0014007364792713254,0.0016033386801976553,-0.0008023831187614075,0.003336768246907954,0.0013646433167657471,0.001592165193700965,-0.0008486085393287033,-1.1687905228550347e-05,-0.3490535547581497,1.1173486496690328e-05,57
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18035,1,Delaware County,143,0.0019517386111444976,0.0008970121801964218,0.0005447275556912121,-0.000707431305110667,0.001748066783952333,0.0007716524768284936,0.00043697045980551567,-0.0003677922073867982,-0.0002036718271921647,-10.435404927134773,0.0001077570958856964,65
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18037,1,Dubois County,143,0.002541959917451068,0.0009591106439406331,0.0009240031117356813,0.0005661959667597704,0.0025378630716679797,0.0009391685273288942,0.0009210271027866529,0.0005528821806409848,-4.096845783088405e-06,-0.16116877984435618,2.9760089490283876e-06,30
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18039,1,Elkhart County,143,0.0011120777830018194,0.0007125491125515201,0.00017685053034881254,0.0005991742202749758,0.0009480716302328671,0.0005778328082616585,0.00012853409369549407,0.0004437767606167661,-0.0001640061527689523,-14.74772316071743,4.831643665331847e-05,69
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18041,1,Fayette County,143,0.005545452151182302,0.0020654513377017856,0.004397541657230497,-0.0020542063391314888,0.005622587393216447,0.002109602591229474,0.004520728926192983,-0.002061293296543858,7.713524203414521e-05,1.3909639814978725,-0.00012318726896248626,26
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18043,1,Floyd County,143,0.0018099407033980118,0.000710358645846249,0.0004684516050238152,0.00029074636769285407,0.0017990463732372344,0.0006987501739113201,0.00046282920298730063,0.00024598340498363215,-1.0894330160777415e-05,-0.6019164130805055,5.6224020365145885e-06,35
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18045,1,Fountain County,143,0.003265081502452625,0.001387499258298383,0.0015244882821251358,0.0013838358964403654,0.0033090616966541,0.0014188014057697662,0.0015658341716536536,0.0014174028043711648,4.39801942014751e-05,1.3469861064245636,-4.1345889528517825e-05,38
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18047,1,Franklin County,143,0.003162990182232305,0.0013008974684994021,0.0014306444856844066,0.00036978304323720705,0.003121300303196769,0.0012044731914586711,0.0013931797283312827,0.0002387750722923687,-4.16898790355359e-05,-1.3180527486213345,3.7464757353123865e-05,45
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18051,1,Gibson County,143,0.0012171031366037277,0.00040716676308575283,0.00021183162645368038,7.261457961441258e-05,0.0012811889770555354,0.00042208486578547514,0.00023472666287479112,5.122273602659154e-05,6.408584045180772e-05,5.265440415397871,-2.2895036421110746e-05,25
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18059,1,Hancock County,143,0.001232898286735052,0.0004288974895928284,0.00021736546051709436,0.00026745739303906654,0.0011596451838270189,0.0003601660307559163,0.00019230310418936764,0.00018430647550865827,-7.325310290803313e-05,-5.941536596828378,2.5062356327726723e-05,33
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18061,1,Harrison County,143,0.003862976622196802,0.0015321157822257541,0.002133930138860379,-0.0005934162132216731,0.003907848250763152,0.001526130271307315,0.002183792746991945,-0.0006410619881174321,4.4871628566349724e-05,1.1615816753463015,-4.986260813156585e-05,27
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18065,1,Henry County,143,0.0024175621403032276,0.0009318251447473896,0.0008357787584185357,-0.000192863149537406,0.0023795308057248062,0.0008432101674956779,0.0008096898603212485,-0.00032773680303706476,-3.8031334578421394e-05,-1.5731274884066115,2.6088898097287143e-05,42
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18067,1,Howard County,143,0.0016971002033343617,0.0006149700963123102,0.00041186132132252704,0.00014417426669789853,0.0016483779857325324,0.000516614637929919,0.0003885524476902126,-1.1043001734097533e-06,-4.872221760182931e-05,-2.87090989124289,2.3308873632314428e-05,38
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18069,1,Huntington County,143,0.0010925439004786416,0.0006270019540449474,0.00017069226094965098,1.3265448287702335e-05,0.0010593876427903836,0.0006167189996643527,0.00016048921141066606,-1.092250284916954e-05,-3.3156257688258e-05,-3.034775780976151,1.0203049538984918e-05,46
