domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
P,aligned,osi_target_t06h,F2_minus_F1,32982,0.01579665455256537,0.005033213846341789,8.230140119440822,0.00015381802887802195,0.01567935700916176,0.004934119304791035,8.108368635032775,0.00010064449229285558,-0.00011729754340360915,-0.742546739965011,0.12177148440804686,31437
OSI,C0_direct_osi,osi_target_t24h,F1_minus_F0,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t24h,F2_minus_F0,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t24h,F2_minus_F1,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t24h,F1_minus_F0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t24h,F2_minus_F0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t24h,F2_minus_F1,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
OSI,C2_equal_blend,osi_target_t24h,F1_minus_F0,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0
OSI,C2_equal_blend,osi_target_t24h,F2_minus_F0,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0
OSI,C2_equal_blend,osi_target_t24h,F2_minus_F1,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0
OSI,C3_aligned_component,osi_target_t24h,F1_minus_F0,28680,0.00840390869559196,0.002734165051262973,2.0255445415151083,-7.830233690529373e-05,0.008420338269161548,0.0027460654176929378,2.0334721295446143,-5.339195688491019e-05,1.6429573569587755e-05,0.1954991916821358,-0.007927588029505994,13749
OSI,C3_aligned_component,osi_target_t24h,F2_minus_F0,28680,0.00840390869559196,0.002734165051262973,2.0255445415151083,-7.830233690529373e-05,0.008370054330821948,0.0027175584906042787,2.0092579764861345,-7.279486726657193e-05,-3.3854364770012635e-05,-0.4028407018245028,0.016286565028973854,13762
OSI,C3_aligned_component,osi_target_t24h,F2_minus_F1,28680,0.008420338269161548,0.0027460654176929378,2.0334721295446143,-5.339195688491019e-05,0.008370054330821948,0.0027175584906042787,2.0092579764861345,-7.279486726657193e-05,-5.028393833960039e-05,-0.5971724262403888,0.024214153058479848,13828
OSI,v18_rule,osi_target_t24h,F1_minus_F0,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0
