case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
B0,osi_target_t01h,18043,Floyd County,IN,4,143,0.0019831495375715984,0.0007311043732803095,0.0005624021386369736,0.0003551828665083628,0.0019831495375715984,0.0,0.0,0.0
B0,osi_target_t01h,18045,Fountain County,IN,0,143,0.002308932887328099,0.000914061109417392,0.0007623574641804938,0.0008851950672397606,0.002308932887328099,0.0,0.0,0.0
B0,osi_target_t01h,18047,Franklin County,IN,2,143,0.0029965452184498695,0.0011803404680582566,0.001284037504208713,0.00033907189113300054,0.0029965452184498695,0.0,0.0,0.0
B0,osi_target_t01h,18051,Gibson County,IN,4,143,0.0013820449260508914,0.0005348285016268167,0.00027313688940009095,0.00019653053454473824,0.0013820449260508914,0.0,0.0,0.0
B0,osi_target_t01h,18059,Hancock County,IN,0,143,0.0011013184141119255,0.00034200924031739754,0.00017344502164446697,0.00016118109502690536,0.0011013184141119255,0.0,0.0,0.0
B0,osi_target_t01h,18061,Harrison County,IN,4,143,0.0038551255166514816,0.0015797690555353083,0.0021252649631266413,-0.00025701659383610555,0.0038551255166514816,0.0,0.0,0.0
B0,osi_target_t01h,18065,Henry County,IN,0,143,0.0023049128714928337,0.0008814968256003971,0.0007597051383597878,-0.0002495784935760695,0.0023049128714928337,0.0,0.0,0.0
B0,osi_target_t01h,18067,Howard County,IN,0,143,0.0016868524923248057,0.0004675596227579286,0.00040690240031332443,-0.0002196051581199863,0.0016868524923248057,0.0,0.0,0.0
B0,osi_target_t01h,18069,Huntington County,IN,0,143,0.0008931292847350294,0.00047019521499772093,0.00011406822845293666,-9.144266029402143e-06,0.0008931292847350294,0.0,0.0,0.0
B0,osi_target_t01h,18071,Jackson County,IN,3,143,0.005930609967235611,0.002351797187972306,0.005029615245436836,0.0023462027823779007,0.005930609967235611,0.0,0.0,0.0
B0,osi_target_t01h,18073,Jasper County,IN,4,143,0.002741063108702538,0.0015040887956825166,0.0010744200561222733,0.0011250658212624176,0.002741063108702538,0.0,0.0,0.0
B0,osi_target_t01h,18077,Jefferson County,IN,3,143,0.004363128757959461,0.0012883105916287583,0.0027222756358702,-0.0006873976525047623,0.004363128757959461,0.0,0.0,0.0
B0,osi_target_t01h,18083,Knox County,IN,1,143,0.0033101034788170242,0.0016200514845991327,0.001566820260788149,0.0015137577783054265,0.0033101034788170242,0.0,0.0,0.0
B0,osi_target_t01h,18085,Kosciusko County,IN,4,143,0.0024753791142657256,0.0018574368912691454,0.0008762327515860445,0.0015933418575198237,0.0024753791142657256,0.0,0.0,0.0
B0,osi_target_t01h,18087,LaGrange County,IN,0,143,0.0029470826257859263,0.002767532725583382,0.0012419973284589255,0.0027554550991389227,0.0029470826257859263,0.0,0.0,0.0
B0,osi_target_t01h,18089,Lake County,IN,2,143,0.0023493073682135253,0.0014136895428341328,0.0007892520507789577,0.00023430923243372267,0.0023493073682135253,0.0,0.0,0.0
B0,osi_target_t01h,18091,LaPorte County,IN,4,143,0.0014135958645676734,0.0007969957555683575,0.0002857502173701644,-3.9727861745844565e-05,0.0014135958645676734,0.0,0.0,0.0
B0,osi_target_t01h,18093,Lawrence County,IN,2,143,0.008520580876065026,0.002656370155751376,0.0103818426805758,-0.0025552024265174545,0.008520580876065026,0.0,0.0,0.0
B0,osi_target_t01h,18095,Madison County,IN,4,143,0.0015078250984437113,0.0007243156164041977,0.0003251157234320406,-9.506754819567653e-05,0.0015078250984437113,0.0,0.0,0.0
B0,osi_target_t01h,18097,Marion County,IN,4,143,0.0006760593372194035,0.0003063143812876246,6.535904052414008e-05,8.045629803732076e-05,0.0006760593372194035,0.0,0.0,0.0
B0,osi_target_t01h,18099,Marshall County,IN,0,143,0.00874194130693397,0.0027605239929353828,0.01092827990738461,-0.0014503730679433142,0.00874194130693397,0.0,0.0,0.0
B0,osi_target_t01h,18101,Martin County,IN,1,143,0.004036138261889382,0.0028385397851678996,0.0023295289258795037,0.0022404556409248598,0.004036138261889382,0.0,0.0,0.0
B0,osi_target_t01h,18103,Miami County,IN,1,143,0.004347133854096189,0.0025718806352007235,0.0027023529025963743,0.0024703742056031283,0.004347133854096189,0.0,0.0,0.0
B0,osi_target_t01h,18105,Monroe County,IN,3,143,0.002226613092880742,0.0008014454220215711,0.0007089662387504758,-0.00024285957110449434,0.002226613092880742,0.0,0.0,0.0
B0,osi_target_t01h,18107,Montgomery County,IN,3,143,0.0005393895332779374,0.00022930570017704608,4.1604572811200135e-05,-0.00015759138650623062,0.0005393895332779374,0.0,0.0,0.0
B0,osi_target_t01h,18109,Morgan County,IN,3,143,0.0029923013373635674,0.0012372055091793225,0.0012804030229830543,0.0009588838308576443,0.0029923013373635674,0.0,0.0,0.0
B0,osi_target_t01h,18111,Newton County,IN,3,143,0.002634391561959009,0.0016901542368428313,0.0009924227029460785,0.0008500173813283022,0.002634391561959009,0.0,0.0,0.0
B0,osi_target_t01h,18113,Noble County,IN,2,143,0.0011061269045770131,0.0005744392522100811,0.00017496289225116485,0.00023222628349942208,0.0011061269045770131,0.0,0.0,0.0
B0,osi_target_t01h,18117,Orange County,IN,2,143,0.013549304962655868,0.0037520632045121285,0.026252464090860284,-0.0036222008988525513,0.013549304962655868,0.0,0.0,0.0
B0,osi_target_t01h,18121,Parke County,IN,4,143,0.023153712941135284,0.00802565309612095,0.07666150248335087,-0.0056008538460818975,0.023153712941135284,0.0,0.0,0.0
B0,osi_target_t01h,18123,Perry County,IN,2,143,0.0026804804085584456,0.0012755958370967559,0.0010274514565551882,0.0012168545783554975,0.0026804804085584456,0.0,0.0,0.0
B0,osi_target_t01h,18125,Pike County,IN,3,143,0.0029032990746805038,0.0010725857551583627,0.0012053678089368157,0.0009632090335534858,0.0029032990746805038,0.0,0.0,0.0
B0,osi_target_t01h,18127,Porter County,IN,3,143,0.0021549800519838317,0.0014407677867037437,0.0006640832804960981,0.0013005969947980684,0.0021549800519838317,0.0,0.0,0.0
B0,osi_target_t01h,18129,Posey County,IN,1,143,0.0012600417028366788,0.0006077422768172299,0.00022704182828292067,0.0003082055928269547,0.0012600417028366788,0.0,0.0,0.0
B0,osi_target_t01h,18131,Pulaski County,IN,0,143,0.017492935906018532,0.004349989146689126,0.04375840134552636,-0.003103327304206097,0.017492935906018532,0.0,0.0,0.0
B0,osi_target_t01h,18133,Putnam County,IN,2,143,0.0012995181732768145,0.000508964157560881,0.00024149089002276934,5.715417698480768e-05,0.0012995181732768145,0.0,0.0,0.0
B0,osi_target_t01h,18135,Randolph County,IN,0,143,0.003192168684529958,0.001969225413319947,0.0014571615502006023,0.0014040981692549693,0.003192168684529958,0.0,0.0,0.0
B0,osi_target_t01h,18137,Ripley County,IN,0,143,0.0037453901462915326,0.0013560629553410267,0.0020059964707550924,1.9720502088881784e-05,0.0037453901462915326,0.0,0.0,0.0
B0,osi_target_t01h,18139,Rush County,IN,1,143,0.003071563082041727,0.0008762009934823205,0.0013491334666755192,-0.0007288390558963452,0.003071563082041727,0.0,0.0,0.0
B0,osi_target_t01h,18141,St. Joseph County,IN,1,143,0.0017109648655384178,0.0012014484803171501,0.00041861831026828616,0.0009934625285462362,0.0017109648655384178,0.0,0.0,0.0
B0,osi_target_t01h,18143,Scott County,IN,4,143,0.003709542779448483,0.0016284526503144,0.0019677811914558477,-0.0011379519471242268,0.003709542779448483,0.0,0.0,0.0
B0,osi_target_t01h,18145,Shelby County,IN,3,143,0.0014450630309130567,0.000492136707174659,0.0002986136243535631,-0.00034844896947989405,0.0014450630309130567,0.0,0.0,0.0
B0,osi_target_t01h,18147,Spencer County,IN,3,143,0.0019001305085951075,0.0007608074229029792,0.000516300920806228,0.000756611618707175,0.0019001305085951075,0.0,0.0,0.0
B0,osi_target_t01h,18149,Starke County,IN,1,143,0.0033968298586759043,0.0018455748706993989,0.0016499987916972795,0.0015051798732144469,0.0033968298586759043,0.0,0.0,0.0
B0,osi_target_t01h,18151,Steuben County,IN,4,143,0.010296463686061987,0.0077517191528078495,0.015160454514690228,-0.007519070663370394,0.010296463686061987,0.0,0.0,0.0
B0,osi_target_t01h,18153,Sullivan County,IN,4,143,0.0023114021647674837,0.0009912495526996573,0.0007639889353227288,0.0006804969050377826,0.0023114021647674837,0.0,0.0,0.0
B0,osi_target_t01h,18155,Switzerland County,IN,0,143,0.0034073853639472484,0.00132522649165026,0.001660269327637195,0.0012469048133285819,0.0034073853639472484,0.0,0.0,0.0
B0,osi_target_t01h,18157,Tippecanoe County,IN,3,143,0.0012114267153111756,0.0005052187681572934,0.00020986032017945624,0.00045067331361183893,0.0012114267153111756,0.0,0.0,0.0
B0,osi_target_t01h,18159,Tipton County,IN,1,143,0.00400080509836884,0.0013840902129332862,0.0022889211252241767,0.0005225309112416585,0.00400080509836884,0.0,0.0,0.0
B0,osi_target_t01h,18161,Union County,IN,2,143,0.0029844659558938007,0.0015152393119594594,0.0012737062969901411,0.0013832170106644495,0.0029844659558938007,0.0,0.0,0.0
B0,osi_target_t01h,18163,Vanderburgh County,IN,2,143,0.0006551243426117521,0.00023367291142694404,6.137387031239469e-05,8.98992524543613e-05,0.0006551243426117521,0.0,0.0,0.0
B0,osi_target_t01h,18165,Vermillion County,IN,3,143,0.013777344310533316,0.003343719644796517,0.027143575923890814,-0.0017431855995352873,0.013777344310533316,0.0,0.0,0.0
B0,osi_target_t01h,18167,Vigo County,IN,1,143,0.0012989416833472857,0.0006521224085789435,0.00024127667803340252,9.185286475781959e-05,0.0012989416833472857,0.0,0.0,0.0
B0,osi_target_t01h,18169,Wabash County,IN,4,143,0.0012911555316052993,0.00039701753211800173,0.0002383928127716797,5.885462164038868e-05,0.0012911555316052993,0.0,0.0,0.0
B0,osi_target_t01h,18171,Warren County,IN,0,143,0.0037584480149902904,0.0018254642946397594,0.002020008201837977,0.0014574795805301112,0.0037584480149902904,0.0,0.0,0.0
B0,osi_target_t01h,18173,Warrick County,IN,1,143,0.0016112169510744288,0.0007178151773508644,0.0003712308690704297,0.00048207533677949513,0.0016112169510744288,0.0,0.0,0.0
B0,osi_target_t01h,18175,Washington County,IN,1,143,0.0032385625233249528,0.0011394209991862298,0.0014998250721003387,0.00026267422187644805,0.0032385625233249528,0.0,0.0,0.0
B0,osi_target_t01h,18177,Wayne County,IN,3,143,0.0014113185451389539,0.0007219493391684727,0.00028483026512699807,0.0005469380292716044,0.0014113185451389539,0.0,0.0,0.0
B0,osi_target_t01h,18179,Wells County,IN,0,143,0.004591623435361992,0.0012935206579214825,0.003014869825419661,-0.0009133910601028609,0.004591623435361992,0.0,0.0,0.0
B0,osi_target_t01h,18181,White County,IN,3,143,0.001737793935364559,0.0007382357577602912,0.0004318496699359473,0.0002477726138084385,0.001737793935364559,0.0,0.0,0.0
B0,osi_target_t01h,18183,Whitley County,IN,2,143,0.002689862533246169,0.0007220739268703635,0.0010346565440298942,2.2915669274771827e-05,0.002689862533246169,0.0,0.0,0.0
B0,osi_target_t01h,39017,Butler County,OH,2,143,0.0008570536664298218,0.00042333180189318303,0.00010503936116113444,0.00010957661975027442,0.0008570536664298218,0.0,0.0,0.0
B0,osi_target_t01h,39023,Clark County,OH,4,143,0.0027183209247196513,0.0015186466210691469,0.001056665416916924,0.0007016035163080165,0.0027183209247196513,0.0,0.0,0.0
B0,osi_target_t01h,39025,Clermont County,OH,3,143,0.0018751714677825056,0.0005886905015722165,0.0005028263288027403,-0.0004144836223342641,0.0018751714677825056,0.0,0.0,0.0
B0,osi_target_t01h,39027,Clinton County,OH,1,143,0.0013284056440538592,0.0007373209587127324,0.0002523466023870432,0.0004092090132181316,0.0013284056440538592,0.0,0.0,0.0
B0,osi_target_t01h,39029,Columbiana County,OH,0,143,0.007869842563269756,0.004610393273975383,0.008856622341803276,0.0037194579048234837,0.007869842563269756,0.0,0.0,0.0
B0,osi_target_t01h,39031,Coshocton County,OH,4,143,0.009625206738101036,0.0062835316738121755,0.013248178479419538,0.002355677108162892,0.009625206738101036,0.0,0.0,0.0
B0,osi_target_t01h,39033,Crawford County,OH,3,143,0.0061208302393418405,0.0028807454606313873,0.005357432483094333,-0.0012193041375696738,0.0061208302393418405,0.0,0.0,0.0
B0,osi_target_t01h,39035,Cuyahoga County,OH,1,143,0.005486119840824284,0.003596546792897724,0.004303944059827678,-0.002842889312461972,0.005486119840824284,0.0,0.0,0.0
B0,osi_target_t01h,39037,Darke County,OH,2,143,0.0016702108547099912,0.0011431907442751555,0.0003989134147843244,0.001108208355115945,0.0016702108547099912,0.0,0.0,0.0
B0,osi_target_t01h,39039,Defiance County,OH,3,143,0.008717070014943238,0.004640272843360225,0.010866185279295419,-0.004494069434543334,0.008717070014943238,0.0,0.0,0.0
B0,osi_target_t01h,39045,Fairfield County,OH,2,143,0.003596364915224703,0.00203979421695053,0.0018495392062946637,0.0008639302577862909,0.003596364915224703,0.0,0.0,0.0
B0,osi_target_t01h,39049,Franklin County,OH,2,143,0.005233999023629909,0.002854254998616154,0.003917448646448315,-0.0005896986555701002,0.005233999023629909,0.0,0.0,0.0
B0,osi_target_t01h,39051,Fulton County,OH,2,143,0.0028852263553357954,0.0016155882514625284,0.0011904079503779717,-0.0005967550801375054,0.0028852263553357954,0.0,0.0,0.0
B0,osi_target_t01h,39053,Gallia County,OH,2,143,0.0026597773410357395,0.0009452817344693255,0.0010116414170558623,-0.0005249609065389557,0.0026597773410357395,0.0,0.0,0.0
B0,osi_target_t01h,39055,Geauga County,OH,1,143,0.012633757861042873,0.005960366544191598,0.02282449278987915,-0.0031622704908184653,0.012633757861042873,0.0,0.0,0.0
B0,osi_target_t01h,39059,Guernsey County,OH,2,143,0.01942883485933016,0.011634989108366715,0.05397958623073057,-0.010465621397028935,0.01942883485933016,0.0,0.0,0.0
B0,osi_target_t01h,39061,Hamilton County,OH,0,143,0.001358242878340992,0.0006384413330611005,0.0002638097914686552,0.0004943853890051565,0.001358242878340992,0.0,0.0,0.0
B0,osi_target_t01h,39063,Hancock County,OH,0,143,0.0017728002064296639,0.0010860954023573601,0.0004494233417841394,0.0010239790599999442,0.0017728002064296639,0.0,0.0,0.0
B0,osi_target_t01h,39065,Hardin County,OH,2,143,0.003110696639772743,0.0020602649928043227,0.0013837300026111612,0.0011514051714330896,0.003110696639772743,0.0,0.0,0.0
B0,osi_target_t01h,39069,Henry County,OH,4,143,0.0028482968169763765,0.0014171017352086197,0.0011601296503364795,-0.0011516633821510862,0.0028482968169763765,0.0,0.0,0.0
B0,osi_target_t01h,39073,Hocking County,OH,4,143,0.0022719538099450144,0.001640180658332867,0.0007381336983768843,0.000728571851810654,0.0022719538099450144,0.0,0.0,0.0
B0,osi_target_t01h,39075,Holmes County,OH,2,143,0.017756950150247933,0.01007477245195222,0.04508922684528977,-0.00862178241896255,0.017756950150247933,0.0,0.0,0.0
B0,osi_target_t01h,39077,Huron County,OH,1,143,0.004094522168986043,0.002608058415403882,0.0023974109863014984,0.0023280157428172054,0.004094522168986043,0.0,0.0,0.0
B0,osi_target_t01h,39081,Jefferson County,OH,0,143,0.01149707084885569,0.006412420372968621,0.018902117248815846,-0.0010571482668128962,0.01149707084885569,0.0,0.0,0.0
B0,osi_target_t01h,39085,Lake County,OH,3,143,0.002821244146332975,0.0015232118145134972,0.0011381968502501847,-0.00046204196385701233,0.002821244146332975,0.0,0.0,0.0
B0,osi_target_t01h,39087,Lawrence County,OH,4,143,0.0037574242457108836,0.0013701556328902095,0.0020189078856026085,0.00024009720626601972,0.0037574242457108836,0.0,0.0,0.0
B0,osi_target_t01h,39089,Licking County,OH,3,143,0.021007081583113263,0.009555384961932645,0.06310553915945943,-0.009290430824397128,0.021007081583113263,0.0,0.0,0.0
B0,osi_target_t01h,39091,Logan County,OH,4,143,0.008518054706975437,0.005073718956964101,0.010375687606716774,0.004348583331725026,0.008518054706975437,0.0,0.0,0.0
B0,osi_target_t01h,39093,Lorain County,OH,4,143,0.0020648193621835794,0.0010243755143779167,0.000609677496778093,0.00012498352443896977,0.0020648193621835794,0.0,0.0,0.0
B0,osi_target_t01h,39095,Lucas County,OH,3,143,0.001705142652539517,0.0010108675010359208,0.00041577413956785846,-0.0006581754674903409,0.001705142652539517,0.0,0.0,0.0
B0,osi_target_t01h,39097,Madison County,OH,0,143,0.00838784589470162,0.003370758312331425,0.010060902101716585,0.0007236757958808303,0.00838784589470162,0.0,0.0,0.0
B0,osi_target_t01h,39099,Mahoning County,OH,0,143,0.0020333812372357986,0.0012017247001555394,0.0005912534135997901,0.0006942993346220819,0.0020333812372357986,0.0,0.0,0.0
B0,osi_target_t01h,39101,Marion County,OH,0,143,0.0075818433756834665,0.005514182011368159,0.008220261903195523,-0.00280224091538561,0.0075818433756834665,0.0,0.0,0.0
B0,osi_target_t01h,39103,Medina County,OH,3,143,0.007283262457622426,0.0049999331168394485,0.007585565419805553,0.00469612531770146,0.007283262457622426,0.0,0.0,0.0
B0,osi_target_t01h,39105,Meigs County,OH,1,143,0.0035708219904659936,0.0016539093720699981,0.0018233600653261592,-0.00031028176006640714,0.0035708219904659936,0.0,0.0,0.0
B0,osi_target_t01h,39107,Mercer County,OH,2,143,0.01884007908310207,0.0087179634769098,0.05075764691962823,0.00851919778979109,0.01884007908310207,0.0,0.0,0.0
B0,osi_target_t01h,39109,Miami County,OH,1,143,0.0019641979429010606,0.0011308006170777092,0.0005517045189222363,0.0005041924079875485,0.0019641979429010606,0.0,0.0,0.0
B0,osi_target_t01h,39111,Monroe County,OH,3,143,0.019617255687861136,0.01094826681431813,0.055031651063377575,0.010327614236828774,0.019617255687861136,0.0,0.0,0.0
B0,osi_target_t01h,39113,Montgomery County,OH,4,143,0.001470922613800897,0.0008637474651650145,0.0003093967070180934,-0.0008495225327654709,0.001470922613800897,0.0,0.0,0.0
B0,osi_target_t01h,39115,Morgan County,OH,2,143,0.03169229416813065,0.006842370592372491,0.14362941587842393,-0.006548473741364291,0.03169229416813065,0.0,0.0,0.0
B0,osi_target_t01h,39117,Morrow County,OH,1,143,0.016532776176553528,0.00947611536463215,0.03908657439887427,-0.006370746499550039,0.016532776176553528,0.0,0.0,0.0
B0,osi_target_t01h,39119,Muskingum County,OH,1,143,0.02716381950678243,0.01865139327885838,0.10551585189817868,0.018615029642494743,0.02716381950678243,0.0,0.0,0.0
B0,osi_target_t01h,39121,Noble County,OH,0,143,0.009084305084451303,0.005104060306963278,0.011801017638036454,-0.002398912979522433,0.009084305084451303,0.0,0.0,0.0
B0,osi_target_t01h,39123,Ottawa County,OH,4,143,0.0015511834781984251,0.000660106045723405,0.00034408233617411427,7.038875838461022e-06,0.0015511834781984251,0.0,0.0,0.0
B0,osi_target_t01h,39125,Paulding County,OH,3,143,0.019353253552947536,0.010217061608718268,0.053560424501108726,0.0031429322271786576,0.019353253552947536,0.0,0.0,0.0
B0,osi_target_t01h,39127,Perry County,OH,4,143,0.01137821215336032,0.0073126075438275226,0.018513310788383336,0.004892809922641054,0.01137821215336032,0.0,0.0,0.0
B0,osi_target_t01h,39129,Pickaway County,OH,4,143,0.0009732398525957687,0.0004582255206472137,0.0001354490009273306,-0.00022875284084242093,0.0009732398525957687,0.0,0.0,0.0
B0,osi_target_t01h,39131,Pike County,OH,3,143,0.0056223420912555055,0.002153095164074663,0.004520334474527776,-0.001326170841831096,0.0056223420912555055,0.0,0.0,0.0
B0,osi_target_t01h,39133,Portage County,OH,1,143,0.006308255311600519,0.003567398616104194,0.005690554165916071,-0.003202741045043452,0.006308255311600519,0.0,0.0,0.0
B0,osi_target_t01h,39135,Preble County,OH,1,143,0.005300389980495117,0.0026115340916943093,0.004017461154182624,-0.002476199775965219,0.005300389980495117,0.0,0.0,0.0
B0,osi_target_t01h,39137,Putnam County,OH,0,143,0.008407174352271297,0.0042603349167591046,0.010107323024296828,-0.0005549265037319896,0.008407174352271297,0.0,0.0,0.0
B0,osi_target_t01h,39139,Richland County,OH,3,143,0.013373942401846651,0.009555571056988123,0.02557731395761138,-0.009457737103143852,0.013373942401846651,0.0,0.0,0.0
B0,osi_target_t01h,39141,Ross County,OH,1,143,0.00292101618940147,0.0017464337400005662,0.0012201239877606045,0.0016664479799835255,0.00292101618940147,0.0,0.0,0.0
B0,osi_target_t01h,39143,Sandusky County,OH,0,143,0.0015382088944752902,0.0008438375524810372,0.00033835038423513385,0.0006192814969544194,0.0015382088944752902,0.0,0.0,0.0
B0,osi_target_t01h,39145,Scioto County,OH,3,143,0.0013771627239388257,0.0007743188450152876,0.0002712105350535447,0.0005117791011129133,0.0013771627239388257,0.0,0.0,0.0
B0,osi_target_t01h,39147,Seneca County,OH,2,143,0.0015062434877313226,0.0009045503735978012,0.0003244340305396217,0.0002573600802078884,0.0015062434877313226,0.0,0.0,0.0
B0,osi_target_t01h,39149,Shelby County,OH,0,143,0.010805092003673423,0.0058797941393247755,0.016695251888722173,0.004203971964940575,0.010805092003673423,0.0,0.0,0.0
B0,osi_target_t01h,39151,Stark County,OH,1,143,0.003210772531380656,0.0017766132682211038,0.0014741956155024018,-0.0015983800995812015,0.003210772531380656,0.0,0.0,0.0
B0,osi_target_t01h,39153,Summit County,OH,0,143,0.0036634176425419562,0.0019837142193896225,0.0019191499217873361,0.001709248370162128,0.0036634176425419562,0.0,0.0,0.0
B0,osi_target_t01h,39155,Trumbull County,OH,1,143,0.00432341222175439,0.0016360748505109082,0.0026729407332077774,0.00010234566191224585,0.00432341222175439,0.0,0.0,0.0
B0,osi_target_t01h,39157,Tuscarawas County,OH,4,143,0.024838763652902506,0.017936721454050262,0.08822587771207933,-0.017886698312308356,0.024838763652902506,0.0,0.0,0.0
B0,osi_target_t01h,39159,Union County,OH,2,143,0.0026317701152430532,0.0015063370391680746,0.00099044859334656,0.0003190729323194165,0.0026317701152430532,0.0,0.0,0.0
B0,osi_target_t01h,39161,Van Wert County,OH,4,143,0.00613499035585669,0.003222996363080818,0.005382249253303008,-0.001379781001963526,0.00613499035585669,0.0,0.0,0.0
B0,osi_target_t01h,39163,Vinton County,OH,0,143,0.003287035928866558,0.0023516847149489778,0.0015450585432653279,0.0008067238600679033,0.003287035928866558,0.0,0.0,0.0
B0,osi_target_t01h,39165,Warren County,OH,2,143,0.001203960458343058,0.0006546620314685401,0.00020728147229126856,0.0003486503555267058,0.001203960458343058,0.0,0.0,0.0
B0,osi_target_t01h,39167,Washington County,OH,0,143,0.003045639759557842,0.0014603018164541122,0.0013264567809349356,5.9623121971701194e-05,0.003045639759557842,0.0,0.0,0.0
B0,osi_target_t01h,39169,Wayne County,OH,3,143,0.008839636836123219,0.004016836228491341,0.01117390265342015,-0.003752229494504808,0.008839636836123219,0.0,0.0,0.0
B0,osi_target_t01h,39171,Williams County,OH,1,143,0.009755945610658342,0.005499444117341202,0.013610521890411701,0.005471472089369174,0.009755945610658342,0.0,0.0,0.0
B0,osi_target_t01h,39173,Wood County,OH,1,143,0.007114420917817336,0.005264747760767495,0.007237942854410392,0.005264747760767495,0.007114420917817336,0.0,0.0,0.0
B0,osi_target_t01h,39175,Wyandot County,OH,4,143,0.002425275308223451,0.0013129356944720277,0.0008411203258570048,-9.586318813436579e-06,0.002425275308223451,0.0,0.0,0.0
B0,osi_target_t01h,42005,Armstrong County,PA,3,143,0.011420035671881087,0.006810269932478669,0.018649661708826225,-0.006536774160026813,0.011420035671881087,0.0,0.0,0.0
B0,osi_target_t01h,42007,Beaver County,PA,0,143,0.006215447816090557,0.0037439100107134397,0.005524346192299917,-0.003356792437332556,0.006215447816090557,0.0,0.0,0.0
B0,osi_target_t01h,42009,Bedford County,PA,2,143,0.011799858797118076,0.006352178410332542,0.01991084347136525,-0.0003955594481720608,0.011799858797118076,0.0,0.0,0.0
B0,osi_target_t01h,42013,Blair County,PA,1,143,0.0015474117458685738,0.0009607534965964538,0.0003424110849090399,0.0001835162474330934,0.0015474117458685738,0.0,0.0,0.0
B0,osi_target_t01h,42015,Bradford County,PA,0,143,0.0038858121112930973,0.0026405763722365206,0.002159233614290913,0.0001950753088290111,0.0038858121112930973,0.0,0.0,0.0
B0,osi_target_t01h,42019,Butler County,PA,1,143,0.0036923350258911045,0.002223111695690353,0.0019495673259093838,-0.0013698488843783211,0.0036923350258911045,0.0,0.0,0.0
B0,osi_target_t01h,42021,Cambria County,PA,3,143,0.008238207186793908,0.0037398710252889295,0.00970513224431362,0.0027398085730944914,0.008238207186793908,0.0,0.0,0.0
B0,osi_target_t01h,42023,Cameron County,PA,2,143,0.010434687044882412,0.005375019786693697,0.015570225202623068,0.0011220442500514067,0.010434687044882412,0.0,0.0,0.0
B0,osi_target_t01h,42025,Carbon County,PA,2,143,0.0016334502266864093,0.0008448997167188233,0.00038154682895784916,0.0006744700819796136,0.0016334502266864093,0.0,0.0,0.0
B0,osi_target_t01h,42027,Centre County,PA,2,143,0.001590748371024693,0.0010135999693866454,0.0003618586943282332,0.00025017233482013375,0.001590748371024693,0.0,0.0,0.0
B0,osi_target_t01h,42029,Chester County,PA,4,143,0.009824905263690144,0.004545077013203948,0.013803613171989543,-0.0038999956761125317,0.009824905263690144,0.0,0.0,0.0
B0,osi_target_t01h,42031,Clarion County,PA,4,143,0.010304262586136067,0.005588036251201433,0.015183429324498227,0.001997131567906204,0.010304262586136067,0.0,0.0,0.0
B0,osi_target_t01h,42033,Clearfield County,PA,3,143,0.004706455816505214,0.002877855577437901,0.003167553868438354,-0.0004234675691937544,0.004706455816505214,0.0,0.0,0.0
B0,osi_target_t01h,42035,Clinton County,PA,4,143,0.006262616466535132,0.0041158393102924355,0.005608512195989129,0.0025453307522211744,0.006262616466535132,0.0,0.0,0.0
