horizon,pearson_error_correlation_C0_C1,sign_disagreement_pct
osi_target_t01h,0.9921943336727227,10.264212774673027
osi_target_t06h,0.9921453879466594,10.666424110120671
osi_target_t24h,0.9899114905779053,8.42050209205021
osi_target_t48h,0.992343591459041,8.642782426778242
