model,horizon,fipsCode,rmse,mae,n
C0_direct_osi,osi_target_t01h,18131,0.017800433171468285,0.004545788521705259,143
C0_direct_osi,osi_target_t01h,18133,0.0014628066786281074,0.0005663793269013807,143
C0_direct_osi,osi_target_t01h,18135,0.0032532964539659284,0.0018933638893200964,143
C0_direct_osi,osi_target_t01h,18137,0.003223934206781503,0.001231129360298114,143
C0_direct_osi,osi_target_t01h,18139,0.0029520944764509804,0.0009910216179510357,143
C0_direct_osi,osi_target_t01h,18141,0.0018221461029514139,0.0011936646366097583,143
C0_direct_osi,osi_target_t01h,18143,0.003125390170269035,0.0013999643847233084,143
C0_direct_osi,osi_target_t01h,18145,0.001515622204475965,0.0005556680839242882,143
C0_direct_osi,osi_target_t01h,18147,0.0018148480944733196,0.0006479968427243639,143
C0_direct_osi,osi_target_t01h,18149,0.0025596668712013016,0.0014066174070418741,143
C0_direct_osi,osi_target_t01h,18151,0.010743555870514775,0.008190720678610527,143
C0_direct_osi,osi_target_t01h,18153,0.0035760827613342512,0.0017687137537635352,143
C0_direct_osi,osi_target_t01h,18155,0.006293592307462341,0.002462894843396097,143
C0_direct_osi,osi_target_t01h,18157,0.0013208694595750478,0.0005294640180950786,143
C0_direct_osi,osi_target_t01h,18159,0.004111481018669722,0.0012966198006351417,143
C0_direct_osi,osi_target_t01h,18161,0.0022102279476978793,0.0010549247037365457,143
C0_direct_osi,osi_target_t01h,18163,0.0007537799579366773,0.00034017020415030126,143
C0_direct_osi,osi_target_t01h,18165,0.013785283277762173,0.0029550650200575864,143
C0_direct_osi,osi_target_t01h,18167,0.002027359659296445,0.0008109760123171072,143
C0_direct_osi,osi_target_t01h,18169,0.0016306752213913745,0.0005819519943371487,143
C0_direct_osi,osi_target_t01h,18171,0.0032969563940842333,0.0012046605638328755,143
C0_direct_osi,osi_target_t01h,18173,0.0014961116496296995,0.0004572372695800604,143
C0_direct_osi,osi_target_t01h,18175,0.003810551040263009,0.0013606421540659625,143
C0_direct_osi,osi_target_t01h,18177,0.0034545532910124984,0.002171510217018935,143
C0_direct_osi,osi_target_t01h,18179,0.004747329787469453,0.0015498734115151516,143
C0_direct_osi,osi_target_t01h,18181,0.0027733874622128817,0.0012164117830256902,143
C0_direct_osi,osi_target_t01h,18183,0.0027745712880859834,0.0013522220807252359,143
C0_direct_osi,osi_target_t01h,39017,0.0007505795668984013,0.00032100114494974395,143
C0_direct_osi,osi_target_t01h,39023,0.003395713541929623,0.0017192130293139287,143
C0_direct_osi,osi_target_t01h,39025,0.0018891836828816842,0.0006568626608400567,143
C0_direct_osi,osi_target_t01h,39027,0.0012009720475090035,0.0006394432032680121,143
C0_direct_osi,osi_target_t01h,39029,0.011737474766218897,0.007267773824330639,143
C0_direct_osi,osi_target_t01h,39031,0.012944610857315244,0.007518941805703095,143
C0_direct_osi,osi_target_t01h,39033,0.004892059561009483,0.002234533861192841,143
C0_direct_osi,osi_target_t01h,39035,0.0064560816506910096,0.004523581098868599,143
C0_direct_osi,osi_target_t01h,39037,0.0029591201363778977,0.00156412667265491,143
C0_direct_osi,osi_target_t01h,39039,0.009322990634347175,0.005093007637931238,143
C0_direct_osi,osi_target_t01h,39045,0.003643956404367112,0.0022721755191827176,143
C0_direct_osi,osi_target_t01h,39049,0.00743254099821737,0.0039041472795561367,143
C0_direct_osi,osi_target_t01h,39051,0.004870177776054642,0.0024257341719773093,143
C0_direct_osi,osi_target_t01h,39053,0.0026156634139130864,0.0011879524468277345,143
C0_direct_osi,osi_target_t01h,39055,0.01622216606917111,0.008300090936001656,143
C0_direct_osi,osi_target_t01h,39059,0.025968204173120655,0.015349454822442491,143
C0_direct_osi,osi_target_t01h,39061,0.0008854695687281739,0.0004085631320331072,143
C0_direct_osi,osi_target_t01h,39063,0.0023460872023006057,0.0012090624773698501,143
C0_direct_osi,osi_target_t01h,39065,0.0027136034968160312,0.001334408009421959,143
C0_direct_osi,osi_target_t01h,39069,0.0030686640567617485,0.0016922944907201282,143
C0_direct_osi,osi_target_t01h,39073,0.0038523316425121755,0.0028720358781702112,143
C0_direct_osi,osi_target_t01h,39075,0.011493567178603396,0.006151653763363337,143
C0_direct_osi,osi_target_t01h,39077,0.004051215031435736,0.0025923154317409286,143
C0_direct_osi,osi_target_t01h,39081,0.010722347708104594,0.005586243191460778,143
C0_direct_osi,osi_target_t01h,39085,0.0028951672642000435,0.0014157800951414305,143
C0_direct_osi,osi_target_t01h,39087,0.0037043889319248427,0.0013236428323920328,143
C0_direct_osi,osi_target_t01h,39089,0.024704427905216344,0.01159131541519014,143
C0_direct_osi,osi_target_t01h,39091,0.04707916321026382,0.023057422993707742,143
C0_direct_osi,osi_target_t01h,39093,0.003194745161591155,0.0017451847944895032,143
C0_direct_osi,osi_target_t01h,39095,0.00141094948794683,0.0010103273340260756,143
C0_direct_osi,osi_target_t01h,39097,0.00922869373375016,0.004077401482172711,143
C0_direct_osi,osi_target_t01h,39099,0.002878637332802122,0.0018762546560337672,143
C0_direct_osi,osi_target_t01h,39101,0.007323148242233779,0.005388112923456659,143
C0_direct_osi,osi_target_t01h,39103,0.007518979673760987,0.004885403408367921,143
C0_direct_osi,osi_target_t01h,39105,0.003957618337058212,0.0017918863081435232,143
C0_direct_osi,osi_target_t01h,39107,0.03437306107368847,0.016253516342344773,143
C0_direct_osi,osi_target_t01h,39109,0.00390569429035002,0.002657144453333894,143
C0_direct_osi,osi_target_t01h,39111,0.01663206953145766,0.009101563139070472,143
C0_direct_osi,osi_target_t01h,39113,0.0014481578762218167,0.0007893938262459129,143
C0_direct_osi,osi_target_t01h,39115,0.03178862300309088,0.007481224462602297,143
C0_direct_osi,osi_target_t01h,39117,0.05394555362792102,0.021876331260065295,143
C0_direct_osi,osi_target_t01h,39119,0.007740740057134981,0.005314578869976807,143
C0_direct_osi,osi_target_t01h,39121,0.009651888219220257,0.0057413074953368394,143
C0_direct_osi,osi_target_t01h,39123,0.0020103063307466795,0.001025760585196809,143
C0_direct_osi,osi_target_t01h,39125,0.021465848265472567,0.010941153547390635,143
C0_direct_osi,osi_target_t01h,39127,0.012939282511535435,0.008259756619067212,143
C0_direct_osi,osi_target_t01h,39129,0.0010664910687498907,0.0005102603766778821,143
C0_direct_osi,osi_target_t01h,39131,0.005822117631058528,0.0021647570623418823,143
C0_direct_osi,osi_target_t01h,39133,0.007151773091994281,0.004189125309997757,143
C0_direct_osi,osi_target_t01h,39135,0.005529952392789589,0.002690219343055197,143
C0_direct_osi,osi_target_t01h,39137,0.012702379629127554,0.005561007326611743,143
C0_direct_osi,osi_target_t01h,39139,0.01273312298509082,0.00930271663611744,143
C0_direct_osi,osi_target_t01h,39141,0.0030388067279405423,0.0018592878660153279,143
C0_direct_osi,osi_target_t01h,39143,0.0017658895523969922,0.0009469586733311533,143
C0_direct_osi,osi_target_t01h,39145,0.0018215755493773786,0.0010724905880312374,143
C0_direct_osi,osi_target_t01h,39147,0.0021559216508046327,0.0013971675705099905,143
C0_direct_osi,osi_target_t01h,39149,0.04863645297449981,0.02275258267470969,143
C0_direct_osi,osi_target_t01h,39151,0.0033977286303267314,0.0018477162324341892,143
C0_direct_osi,osi_target_t01h,39153,0.005680025932854431,0.002590858124425121,143
C0_direct_osi,osi_target_t01h,39155,0.005944127457868088,0.003846457004239385,143
C0_direct_osi,osi_target_t01h,39157,0.01650483741376501,0.011237922172738241,143
C0_direct_osi,osi_target_t01h,39159,0.0036858563764055616,0.0025924789615589796,143
C0_direct_osi,osi_target_t01h,39161,0.007008314455265571,0.003828446804568683,143
C0_direct_osi,osi_target_t01h,39163,0.0032200264798513145,0.0021237785015263957,143
C0_direct_osi,osi_target_t01h,39165,0.0008579867953957475,0.0004915710671339183,143
C0_direct_osi,osi_target_t01h,39167,0.0031444679734653836,0.0011844747087836633,143
C0_direct_osi,osi_target_t01h,39169,0.006695050062989853,0.0031022262025348904,143
C0_direct_osi,osi_target_t01h,39171,0.00968532269502996,0.005377763464958251,143
C0_direct_osi,osi_target_t01h,39173,0.00970936175493032,0.007317962046224519,143
C0_direct_osi,osi_target_t01h,39175,0.0026251300074713953,0.001753715846425128,143
C0_direct_osi,osi_target_t01h,42005,0.017089517075936984,0.010224174349896649,143
C0_direct_osi,osi_target_t01h,42007,0.012165079623641287,0.008034108271536063,143
C0_direct_osi,osi_target_t01h,42009,0.007569198395529525,0.004795414957778068,143
C0_direct_osi,osi_target_t01h,42013,0.0012900339149015218,0.0008445496061806104,143
C0_direct_osi,osi_target_t01h,42015,0.0035969733324027254,0.002208935099161022,143
C0_direct_osi,osi_target_t01h,42019,0.0073567560846352735,0.00362053843750628,143
C0_direct_osi,osi_target_t01h,42021,0.011334950786342717,0.004889467610613259,143
C0_direct_osi,osi_target_t01h,42023,0.009774887891112307,0.005533609380044176,143
C0_direct_osi,osi_target_t01h,42025,0.0017704745733670797,0.0010712849254887378,143
C0_direct_osi,osi_target_t01h,42027,0.0021861777745543387,0.0012766738258083974,143
C0_direct_osi,osi_target_t01h,42029,0.009805414197789868,0.004677359908333169,143
C0_direct_osi,osi_target_t01h,42031,0.012363397640301683,0.006729762855858853,143
C0_direct_osi,osi_target_t01h,42033,0.006805275159743221,0.003908035166672517,143
C0_direct_osi,osi_target_t01h,42035,0.004587161570513654,0.0026061853602132538,143
C0_direct_osi,osi_target_t01h,42039,0.014112320545212088,0.007333290718250626,143
C0_direct_osi,osi_target_t01h,42041,0.002527029692195965,0.0013608309187034752,143
C0_direct_osi,osi_target_t01h,42043,0.0022972349897389657,0.0014715194095642967,143
C0_direct_osi,osi_target_t01h,42045,0.0027481464198778043,0.001138187330526489,143
C0_direct_osi,osi_target_t01h,42047,0.013730930083658943,0.004348838821726171,143
C0_direct_osi,osi_target_t01h,42049,0.009117418109633464,0.004907851091816678,143
C0_direct_osi,osi_target_t01h,42051,0.004884996077991001,0.0033220671228276527,143
C0_direct_osi,osi_target_t01h,42053,0.09854573812879934,0.0362967557616931,143
C0_direct_osi,osi_target_t01h,42055,0.0013701817079617188,0.0008370872582509582,143
C0_direct_osi,osi_target_t01h,42057,0.0024108499698895828,0.001566563202731588,143
C0_direct_osi,osi_target_t01h,42059,0.011518870945721614,0.005682898491527066,143
C0_direct_osi,osi_target_t01h,42061,0.0016324598390141864,0.0008972688705646882,143
C0_direct_osi,osi_target_t01h,42063,0.010083512759155285,0.005650991499619872,143
C0_direct_osi,osi_target_t01h,42065,0.012630505616995276,0.005896359849788529,143
C0_direct_osi,osi_target_t01h,42067,0.0018841393379473617,0.0009676636374199952,143
C0_direct_osi,osi_target_t01h,42069,0.0022137510774080695,0.0008933194344093943,143
C0_direct_osi,osi_target_t01h,42075,0.005520145707024894,0.0021002032642451836,143
C0_direct_osi,osi_target_t01h,42077,0.0035729511446792967,0.0019228834924045278,143
C0_direct_osi,osi_target_t01h,42079,0.0011090396249840216,0.0004986283414424718,143
C0_direct_osi,osi_target_t01h,42081,0.0029563131632596626,0.0017381695851287197,143
C0_direct_osi,osi_target_t01h,42083,0.003840631023986644,0.002079513985119172,143
C0_direct_osi,osi_target_t01h,42085,0.003895232698211401,0.0031887911581643,143
C0_direct_osi,osi_target_t01h,42089,0.004007311216608735,0.0019617005943712343,143
C0_direct_osi,osi_target_t01h,42091,0.0025198055439934215,0.0011990225473803632,143
C0_direct_osi,osi_target_t01h,42095,0.0032888083881274974,0.001644207441269536,143
C0_direct_osi,osi_target_t01h,42097,0.0030218877873275304,0.0016079039793186433,143
C0_direct_osi,osi_target_t01h,42101,0.003714481704949781,0.0016456862366128772,143
C0_direct_osi,osi_target_t01h,42103,0.002772765855107518,0.0014272526819446329,143
C0_direct_osi,osi_target_t01h,42109,0.006545190932273551,0.0021904957071590017,143
C0_direct_osi,osi_target_t01h,42113,0.00461169697066433,0.0028762683120112085,143
C0_direct_osi,osi_target_t01h,42115,0.004810670591558498,0.0025768931450209417,143
C0_direct_osi,osi_target_t01h,42119,0.0013982814979523715,0.0006533263306767449,143
C0_direct_osi,osi_target_t01h,42121,0.023967418811205465,0.010252949032830418,143
C0_direct_osi,osi_target_t01h,42125,0.012419987343076706,0.006242020610168824,143
C0_direct_osi,osi_target_t01h,42127,0.0027469840340291355,0.0014259804412701783,143
C0_direct_osi,osi_target_t01h,42129,0.0047695699826994335,0.002833062081646789,143
C0_direct_osi,osi_target_t01h,42131,0.015673424273377395,0.0036875033914929244,143
C0_direct_osi,osi_target_t01h,42133,0.0020315647526927957,0.0009214179162464466,143
C0_direct_osi,osi_target_t01h,54007,0.028766159039302033,0.014801611166374374,143
C0_direct_osi,osi_target_t01h,54009,0.021187828192686387,0.011163843304860524,143
C0_direct_osi,osi_target_t01h,54013,0.04591015431072611,0.02270916778070432,143
C0_direct_osi,osi_target_t01h,54015,0.05009625848638615,0.026021286038556433,143
C0_direct_osi,osi_target_t01h,54019,0.005776322647581818,0.0029678539464910282,143
C0_direct_osi,osi_target_t01h,54023,0.0014027598675104354,0.0009577932224783649,143
C0_direct_osi,osi_target_t01h,54025,0.0019790072424451873,0.0009302776276758735,143
C0_direct_osi,osi_target_t01h,54027,0.0025701276872485894,0.0014981867521262299,143
C0_direct_osi,osi_target_t01h,54029,0.013427332627500739,0.008330368639985786,143
C0_direct_osi,osi_target_t01h,54031,0.004790207214571219,0.0028410454465242836,143
C0_direct_osi,osi_target_t01h,54033,0.005337626029210076,0.0027762023749082184,143
C0_direct_osi,osi_target_t01h,54035,0.003394910782272911,0.002043608828159975,143
C0_direct_osi,osi_target_t01h,54037,0.0029150662711123275,0.0010633855448896959,143
C0_direct_osi,osi_target_t01h,54039,0.002785965132467504,0.001530427431518463,143
C0_direct_osi,osi_target_t01h,54041,0.014784521227630212,0.0046045410403245494,143
C0_direct_osi,osi_target_t01h,54043,0.009141687227139358,0.0059882134539203475,143
C0_direct_osi,osi_target_t01h,54045,0.008014199282373185,0.004308999622909549,143
C0_direct_osi,osi_target_t01h,54047,0.005695772737036752,0.0036218441142801044,143
C0_direct_osi,osi_target_t01h,54053,0.0016627654824034738,0.0009556631649779393,143
C0_direct_osi,osi_target_t01h,54055,0.0019611687917853466,0.0008436640534452849,143
C0_direct_osi,osi_target_t01h,54057,0.0015432187503131149,0.0008296681128604919,143
C0_direct_osi,osi_target_t01h,54059,0.0141263568536283,0.007244223884909825,143
C0_direct_osi,osi_target_t01h,54063,0.0032107201962094565,0.00206672326627498,143
C0_direct_osi,osi_target_t01h,54067,0.0051965175996824845,0.0021767354883948497,143
C0_direct_osi,osi_target_t01h,54069,0.00815361037506513,0.00547839285820864,143
C0_direct_osi,osi_target_t01h,54071,0.00984066008517541,0.00605167535249099,143
C0_direct_osi,osi_target_t01h,54073,0.008313072398271068,0.005610886478647739,143
C0_direct_osi,osi_target_t01h,54075,0.009417472592473367,0.006845048513022669,143
C0_direct_osi,osi_target_t01h,54077,0.004304439211972161,0.0015256285270253758,143
C0_direct_osi,osi_target_t01h,54079,0.0013699059576063922,0.000865558503920457,143
C0_direct_osi,osi_target_t01h,54081,0.0016144080783236077,0.0009478645780114569,143
C0_direct_osi,osi_target_t01h,54083,0.010403746010941534,0.007110210803367005,143
C0_direct_osi,osi_target_t01h,54085,0.010680243148901052,0.004828807789348024,143
C0_direct_osi,osi_target_t01h,54087,0.0159799307461627,0.008130814241995932,143
C0_direct_osi,osi_target_t01h,54089,0.0026872111341825875,0.0017870177851880159,143
C0_direct_osi,osi_target_t01h,54091,0.006505059015857933,0.004786442519403079,143
C0_direct_osi,osi_target_t01h,54093,0.0033506801443409875,0.0024262471293746116,143
C0_direct_osi,osi_target_t01h,54095,0.012678354390298978,0.004933663777402199,143
C0_direct_osi,osi_target_t01h,54097,0.002088338837341247,0.001351147584558596,143
C0_direct_osi,osi_target_t01h,54099,0.01031745033320609,0.007806706382847935,143
C0_direct_osi,osi_target_t01h,54101,0.005590258269385137,0.0035861887890899025,143
C0_direct_osi,osi_target_t01h,54103,0.011890244901027138,0.008519863863424314,143
C0_direct_osi,osi_target_t01h,54105,0.004782298680834541,0.0023939194099301493,143
C0_direct_osi,osi_target_t01h,54107,0.0019421573656863748,0.0011001087101439,143
C0_direct_osi,osi_target_t01h,54109,0.011601364030835618,0.006838653238757464,143
C0_direct_osi,osi_target_t06h,18009,0.005204732110870593,0.0035795358668725334,138
C0_direct_osi,osi_target_t06h,18013,0.030059418973223267,0.014419341534482428,138
C0_direct_osi,osi_target_t06h,18023,0.0022901008907247377,0.0011195141811851275,138
C0_direct_osi,osi_target_t06h,18025,0.01233220671309344,0.002455938071296875,138
C0_direct_osi,osi_target_t06h,18027,0.0017383176475498044,0.0006798371061909564,138
C0_direct_osi,osi_target_t06h,18029,0.0016355123638061874,0.00044719909045915277,138
C0_direct_osi,osi_target_t06h,18033,0.00331379352877889,0.0013921758418126368,138
C0_direct_osi,osi_target_t06h,18035,0.0021067810081307585,0.001014560203058327,138
C0_direct_osi,osi_target_t06h,18037,0.002107601005235921,0.0008399417698653638,138
C0_direct_osi,osi_target_t06h,18039,0.0012675429099307763,0.0007947660771211167,138
C0_direct_osi,osi_target_t06h,18041,0.0055318557397243074,0.002163733940005713,138
C0_direct_osi,osi_target_t06h,18043,0.0017227940683134863,0.0007054196664390978,138
C0_direct_osi,osi_target_t06h,18045,0.00372327389857526,0.001871913618780221,138
C0_direct_osi,osi_target_t06h,18047,0.003551546037525483,0.0015508440107054949,138
C0_direct_osi,osi_target_t06h,18051,0.0017402011721216562,0.00046345529591969124,138
C0_direct_osi,osi_target_t06h,18059,0.0013190778785012003,0.00052574722037475,138
C0_direct_osi,osi_target_t06h,18061,0.00430098480981847,0.0017896825408156584,138
C0_direct_osi,osi_target_t06h,18065,0.002558729640894617,0.0010557408895997297,138
C0_direct_osi,osi_target_t06h,18067,0.0018002191984392716,0.0006380245599503839,138
C0_direct_osi,osi_target_t06h,18069,0.0009663573603123217,0.0004988673571592555,138
C0_direct_osi,osi_target_t06h,18071,0.004086678552263409,0.0015867053134575014,138
C0_direct_osi,osi_target_t06h,18073,0.0036042603677223233,0.002129670412875486,138
C0_direct_osi,osi_target_t06h,18077,0.005268026510117865,0.001605022720991039,138
C0_direct_osi,osi_target_t06h,18083,0.00155586796766901,0.0007062425674910563,138
C0_direct_osi,osi_target_t06h,18085,0.002728288904924851,0.00212946507207943,138
C0_direct_osi,osi_target_t06h,18087,0.0013173571191151894,0.0008204852265062079,138
C0_direct_osi,osi_target_t06h,18089,0.0022188778945463968,0.001195259118384448,138
C0_direct_osi,osi_target_t06h,18091,0.0015739521950887854,0.0009172409052956298,138
C0_direct_osi,osi_target_t06h,18093,0.008364560551668742,0.002832096885022924,138
C0_direct_osi,osi_target_t06h,18095,0.0013980043426235359,0.0006830401080427379,138
C0_direct_osi,osi_target_t06h,18097,0.0007897607245220931,0.0003632169970409469,138
C0_direct_osi,osi_target_t06h,18099,0.00886173557329826,0.0028236517308718317,138
C0_direct_osi,osi_target_t06h,18101,0.004017932308188479,0.0019496644070404994,138
C0_direct_osi,osi_target_t06h,18103,0.004886521547097477,0.0029604251492586467,138
C0_direct_osi,osi_target_t06h,18105,0.0021774279528834987,0.0010112897309414446,138
C0_direct_osi,osi_target_t06h,18107,0.0009671975716225812,0.0005054298630729932,138
C0_direct_osi,osi_target_t06h,18109,0.003503207644599137,0.0018030426320435682,138
C0_direct_osi,osi_target_t06h,18111,0.004830422611494736,0.0031332833571229217,138
C0_direct_osi,osi_target_t06h,18113,0.0012944748655432789,0.0007007895948383419,138
C0_direct_osi,osi_target_t06h,18117,0.01316300439507181,0.003722912266864824,138
C0_direct_osi,osi_target_t06h,18121,0.022024817453089263,0.009202048447780595,138
C0_direct_osi,osi_target_t06h,18123,0.005167430677857441,0.0022465782827005205,138
C0_direct_osi,osi_target_t06h,18125,0.0033773767198584906,0.0010762292729683963,138
C0_direct_osi,osi_target_t06h,18127,0.0031703695419481328,0.002365037713669635,138
C0_direct_osi,osi_target_t06h,18129,0.0013110027271663336,0.000528645733361296,138
C0_direct_osi,osi_target_t06h,18131,0.01831044374474669,0.0042196255172091525,138
C0_direct_osi,osi_target_t06h,18133,0.0018358040167042705,0.0007026061543736104,138
C0_direct_osi,osi_target_t06h,18135,0.003073783164395807,0.0018843856121244715,138
C0_direct_osi,osi_target_t06h,18137,0.0038164852947910827,0.0014737275579027843,138
C0_direct_osi,osi_target_t06h,18139,0.0026927643270411314,0.0008635796854804087,138
C0_direct_osi,osi_target_t06h,18141,0.0014680730676197753,0.0009038673174711335,138
C0_direct_osi,osi_target_t06h,18143,0.0038898310389674294,0.0017190159227325117,138
C0_direct_osi,osi_target_t06h,18145,0.001544441596611969,0.0006807738488088487,138
C0_direct_osi,osi_target_t06h,18147,0.0015514266526763796,0.0006237546457381171,138
C0_direct_osi,osi_target_t06h,18149,0.0024529853018072302,0.001076110358270444,138
C0_direct_osi,osi_target_t06h,18151,0.01084436359272887,0.008433643767157474,138
C0_direct_osi,osi_target_t06h,18153,0.0031714662522671134,0.0014915414767830136,138
C0_direct_osi,osi_target_t06h,18155,0.0038402765677735297,0.0014156461793165427,138
C0_direct_osi,osi_target_t06h,18157,0.0013400186688503138,0.0005470708473843587,138
C0_direct_osi,osi_target_t06h,18159,0.00425401910466567,0.0016668572309411773,138
C0_direct_osi,osi_target_t06h,18161,0.0023600976533025807,0.0010213955470159473,138
C0_direct_osi,osi_target_t06h,18163,0.0009352779391989461,0.00040997483257633905,138
C0_direct_osi,osi_target_t06h,18165,0.014123721989598258,0.0032289313108755965,138
C0_direct_osi,osi_target_t06h,18167,0.0021310895918814025,0.0009668623787124297,138
C0_direct_osi,osi_target_t06h,18169,0.0016914292048528536,0.0005678906655661286,138
C0_direct_osi,osi_target_t06h,18171,0.004264913774796283,0.002379258210530583,138
C0_direct_osi,osi_target_t06h,18173,0.0018549739669790552,0.0006323325761155408,138
C0_direct_osi,osi_target_t06h,18175,0.00352616672899613,0.0011066098137997795,138
C0_direct_osi,osi_target_t06h,18177,0.003703349554543421,0.0023524202562304817,138
C0_direct_osi,osi_target_t06h,18179,0.004860226369479068,0.0015085482026955368,138
C0_direct_osi,osi_target_t06h,18181,0.0016356410672209642,0.0006276309277928906,138
C0_direct_osi,osi_target_t06h,18183,0.0030614706151115916,0.0012173239827904876,138
C0_direct_osi,osi_target_t06h,39017,0.0010182614980615758,0.0004299425196849379,138
C0_direct_osi,osi_target_t06h,39023,0.0028804018265611367,0.0014092466936208431,138
C0_direct_osi,osi_target_t06h,39025,0.0018582335524463234,0.0006354631521960115,138
C0_direct_osi,osi_target_t06h,39027,0.001826189240942052,0.0009659873720527434,138
C0_direct_osi,osi_target_t06h,39029,0.011292199362556992,0.006561233120034894,138
C0_direct_osi,osi_target_t06h,39031,0.009593479961436455,0.006929994587795129,138
C0_direct_osi,osi_target_t06h,39033,0.0053259691218683495,0.0022840308740948406,138
C0_direct_osi,osi_target_t06h,39035,0.00598575437455667,0.004075893273725278,138
C0_direct_osi,osi_target_t06h,39037,0.00390345739284799,0.0021644337608507634,138
C0_direct_osi,osi_target_t06h,39039,0.00907064196380326,0.004866150420005373,138
C0_direct_osi,osi_target_t06h,39045,0.00424979301590897,0.002378865562495129,138
C0_direct_osi,osi_target_t06h,39049,0.0054115212267134725,0.0026606867225960093,138
C0_direct_osi,osi_target_t06h,39051,0.00420471563562149,0.0020356751996650074,138
C0_direct_osi,osi_target_t06h,39053,0.0027275562265125244,0.001058194643364461,138
C0_direct_osi,osi_target_t06h,39055,0.012437152982198694,0.005783829469816593,138
C0_direct_osi,osi_target_t06h,39059,0.022319337744600088,0.012822880285774513,138
C0_direct_osi,osi_target_t06h,39061,0.0006654823022794532,0.00035854180596036966,138
C0_direct_osi,osi_target_t06h,39063,0.002360472541447882,0.0018054367532499079,138
C0_direct_osi,osi_target_t06h,39065,0.002682949349912531,0.0014628539299715315,138
C0_direct_osi,osi_target_t06h,39069,0.003483741940491223,0.0018119110550958817,138
