horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_total_sse_reduction
osi_target_t01h,v18_rule,42027,Centre County,0,143,0.0013140591829988726,0.0009163382088415791,0.00024692546970858404,0.00014447781456734847,0.0013032902922036427,0.0009077673645924472,0.00024289487876257265,0.00015304865881648024,-1.0768890795229873e-05,-0.8195133776740304,4.030590946011391e-06,2,0.00017589151401921647
osi_target_t01h,v18_rule,18103,Miami County,0,143,0.002717165274695309,0.0013941953758272972,0.0010557671595914351,0.0012591006942414547,0.0027129379357874015,0.0013845038629177117,0.0010524846108111202,0.0012687922071510404,-4.227338907907691e-06,-0.1555790127040324,3.2825487803148784e-06,1,0.00014324759881249549
osi_target_t01h,v18_rule,42041,Cumberland County,3,143,0.0023488419599417116,0.0011097648133198226,0.0007889393730479435,0.0010112907807318845,0.0023451205647017997,0.0011031056481546624,0.0007864414362071822,0.0010194279663827887,-3.721395239911912e-06,-0.15843531848367398,2.4979368407612853e-06,3,0.00010900781020229068
osi_target_t01h,v18_rule,39165,Warren County,2,143,0.000983982103272618,0.0005445465239340282,0.00013845557147719518,0.00018885770550681525,0.0009819655786839979,0.0005409083687386701,0.00013788866487398843,0.00019780696289886982,-2.01652458862024e-06,-0.2049350879364087,5.669066032067539e-07,2,2.4739315420782803e-05
osi_target_t01h,v18_rule,54013,Calhoun County,2,143,0.04323218845011549,0.021721188879455868,0.26727016290064076,-0.02031790720779565,0.04323215983607627,0.021718426937590636,0.2672698091051626,-0.020311643007006358,-2.8614039221386278e-08,-6.618688584980603e-05,3.537954781362984e-07,1,1.543932965068747e-05
osi_target_t01h,v18_rule,54035,Jackson County,0,143,0.0026896005485870017,0.001543162515675342,0.0010344550088672085,0.0005332128327347732,0.0026895206687011113,0.001542808371458695,0.0010343935641139775,0.0005335669769514203,-7.987988589032782e-08,-0.002969953509723844,6.144475323097316e-08,1,2.681396058071349e-06
osi_target_t01h,v18_rule,18045,Fountain County,3,143,0.002546973545969776,0.0010075762979344634,0.0009276516168733891,0.0009930714340163134,0.002546973545969776,0.0010075762979344634,0.0009276516168733891,0.0009930714340163134,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18051,Gibson County,1,143,0.0012877101112537715,0.00041431358365292057,0.00023712221827940368,4.195611367003742e-05,0.0012877101112537715,0.00041431358365292057,0.00023712221827940368,4.195611367003742e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18097,Marion County,1,143,0.000608544929270335,0.0002927434028432061,5.2956751124511086e-05,5.8812203873522575e-05,0.000608544929270335,0.0002927434028432061,5.2956751124511086e-05,5.8812203873522575e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18085,Kosciusko County,3,143,0.004819558616956791,0.0039171030164857614,0.0033216247725063913,0.003828641642252193,0.004819558616956791,0.0039171030164857614,0.0033216247725063913,0.003828641642252193,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18087,LaGrange County,2,143,0.0020548851375130645,0.0017953208967724159,0.0006038250687572083,0.0017761971264783581,0.0020548851375130645,0.0017953208967724159,0.0006038250687572083,0.0017761971264783581,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18089,Lake County,4,143,0.002666588801372231,0.0018684565683089454,0.001016829504491342,0.0008076570119802725,0.002666588801372231,0.0018684565683089454,0.001016829504491342,0.0008076570119802725,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18091,LaPorte County,0,143,0.0013567005747205023,0.0006964284731915872,0.00026321101227091254,-0.00013733611710053855,0.0013567005747205023,0.0006964284731915872,0.00026321101227091254,-0.00013733611710053855,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18069,Huntington County,0,143,0.0010085021388563764,0.0005046825106802173,0.0001454419486631377,-0.0001379387742153211,0.0010085021388563764,0.0005046825106802173,0.0001454419486631377,-0.0001379387742153211,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18071,Jackson County,0,143,0.004377859432385411,0.001737908860189057,0.002740688408990805,0.0017122084258923032,0.004377859432385411,0.001737908860189057,0.002740688408990805,0.0017122084258923032,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18077,Jefferson County,2,143,0.004902422436455644,0.001465355072439098,0.0034368256416013087,-0.0010469793993557214,0.004902422436455644,0.001465355072439098,0.0034368256416013087,-0.0010469793993557214,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18113,Noble County,1,143,0.0010750999625395888,0.0006566215851654795,0.00016528510991172543,-4.904784857953888e-05,0.0010750999625395888,0.0006566215851654795,0.00016528510991172543,-4.904784857953888e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18095,Madison County,0,143,0.0013511919934091027,0.0005945652023232817,0.00026107793183655965,1.581241005846223e-05,0.0013511919934091027,0.0005945652023232817,0.00026107793183655965,1.581241005846223e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18093,Lawrence County,1,143,0.00759809764556843,0.002369020550069405,0.00825554555991773,-0.0019840282407314618,0.00759809764556843,0.002369020550069405,0.00825554555991773,-0.0019840282407314618,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18047,Franklin County,4,143,0.003133017406813968,0.0013443630146591195,0.0014036591242101027,0.0005386855286127294,0.003133017406813968,0.0013443630146591195,0.0014036591242101027,0.0005386855286127294,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18067,Howard County,2,143,0.0017147532179353413,0.0005405031905384785,0.000420474139574004,-3.388530011660312e-05,0.0017147532179353413,0.0005405031905384785,0.000420474139574004,-3.388530011660312e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18059,Hancock County,3,143,0.001166791794824792,0.0003684387001700024,0.0001946806422232757,0.0001947458340239661,0.001166791794824792,0.0003684387001700024,0.0001946806422232757,0.0001947458340239661,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18065,Henry County,3,143,0.002168768717974655,0.0009686588796847146,0.0006726087585453565,1.9050357280140544e-05,0.002168768717974655,0.0009686588796847146,0.0006726087585453565,1.9050357280140544e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18061,Harrison County,3,143,0.0040043079626979694,0.0016439056622595289,0.0022929309631980694,-0.0002888900456780019,0.0040043079626979694,0.0016439056622595289,0.0022929309631980694,-0.0002888900456780019,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18083,Knox County,2,143,0.0034690614212734357,0.0016595885668859607,0.0017209173616731768,0.0015532948605922546,0.0034690614212734357,0.0016595885668859607,0.0017209173616731768,0.0015532948605922546,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18037,Dubois County,3,143,0.0029844865185504367,0.0012519829849771153,0.0012737238484555307,0.0009009340339281644,0.0029844865185504367,0.0012519829849771153,0.0012737238484555307,0.0009009340339281644,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18039,Elkhart County,4,143,0.00213333861052811,0.0016099138936730172,0.0006508121086853109,0.0015689466760975394,0.00213333861052811,0.0016099138936730172,0.0006508121086853109,0.0015689466760975394,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18041,Fayette County,2,143,0.005062929384058546,0.0020156218367130964,0.0036655553145587727,-0.0014916613028071004,0.005062929384058546,0.0020156218367130964,0.0036655553145587727,-0.0014916613028071004,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18043,Floyd County,4,143,0.0021709599166620727,0.0009219697400114928,0.0006739685752447353,0.0005461902251235786,0.0021709599166620727,0.0009219697400114928,0.0006739685752447353,0.0005461902251235786,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18009,Blackford County,0,143,0.006313173576272718,0.0036093058841331275,0.005699430966393172,0.00177291302281424,0.006313173576272718,0.0036093058841331275,0.005699430966393172,0.00177291302281424,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18023,Clinton County,3,143,0.0018648830251016303,0.0007643397442438763,0.0004973237837156458,0.0007178056835917629,0.0018648830251016303,0.0007643397442438763,0.0004973237837156458,0.0007178056835917629,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18025,Crawford County,2,143,0.012037539538196055,0.0021921528092682533,0.020721037213109562,-0.001391868843360201,0.012037539538196055,0.0021921528092682533,0.020721037213109562,-0.001391868843360201,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39105,Meigs County,1,143,0.0034433763217460683,0.0016940893777064147,0.0016955281905220922,-0.00014001818069203672,0.0034433763217460683,0.0016940893777064147,0.0016955281905220922,-0.00014001818069203672,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39033,Crawford County,4,143,0.005579044467658285,0.002931075319116207,0.0044509804156115185,-0.0005060208384522549,0.005579044467658285,0.002931075319116207,0.0044509804156115185,-0.0005060208384522549,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39029,Columbiana County,2,143,0.010089912176557142,0.00533037018693782,0.014558304865480957,0.0047058966069235125,0.010089912176557142,0.00533037018693782,0.014558304865480957,0.0047058966069235125,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18129,Posey County,4,143,0.0011171851717835647,0.0005802096305885361,0.0001784786872515894,0.0002847957701842768,0.0011171851717835647,0.0005802096305885361,0.0001784786872515894,0.0002847957701842768,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18143,Scott County,2,143,0.003950799903066207,0.0017378314434960342,0.002232061241991718,-0.0012725265092607975,0.003950799903066207,0.0017378314434960342,0.002232061241991718,-0.0012725265092607975,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18135,Randolph County,0,143,0.003999304984220535,0.0024621810731705975,0.002287204971024004,0.001852886915429396,0.003999304984220535,0.0024621810731705975,0.002287204971024004,0.001852886915429396,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18139,Rush County,2,143,0.002818015432870795,0.000836744172788814,0.0011355931701254101,-0.0002825255148966842,0.002818015432870795,0.000836744172788814,0.0011355931701254101,-0.0002825255148966842,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18137,Ripley County,0,143,0.003663335927987237,0.0012468098970218745,0.001919064307343342,-0.00015364052117061407,0.003663335927987237,0.0012468098970218745,0.001919064307343342,-0.00015364052117061407,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18151,Steuben County,1,143,0.011085901731296957,0.008324869982503189,0.017574302059024122,-0.008237814484799402,0.011085901731296957,0.008324869982503189,0.017574302059024122,-0.008237814484799402,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18153,Sullivan County,3,143,0.0020168468147815357,0.0007954059525761572,0.0005816769636241029,0.00045542461760929065,0.0020168468147815357,0.0007954059525761572,0.0005816769636241029,0.00045542461760929065,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18155,Switzerland County,4,143,0.0032318534906286625,0.0011212325032938987,0.0014936174088390796,0.0010429108249722203,0.0032318534906286625,0.0011212325032938987,0.0014936174088390796,0.0010429108249722203,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18157,Tippecanoe County,1,143,0.0010165714960748196,0.0004033585120540013,0.00014777871774834697,0.0003488130575085468,0.0010165714960748196,0.0004033585120540013,0.00014777871774834697,0.0003488130575085468,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18159,Tipton County,0,143,0.004325140722928542,0.0018871108814392773,0.00267507844505828,0.001059016279057176,0.004325140722928542,0.0018871108814392773,0.00267507844505828,0.001059016279057176,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18145,Shelby County,4,143,0.0013336107922280165,0.0005010223454951894,0.0002543280375560264,-0.00028354720964137597,0.0013336107922280165,0.0005010223454951894,0.0002543280375560264,-0.00028354720964137597,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18147,Spencer County,0,143,0.0018151288177174726,0.0007264730429850888,0.0004711410453619055,0.0007222772387892848,0.0018151288177174726,0.0007264730429850888,0.0004711410453619055,0.0007222772387892848,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18141,St. Joseph County,4,143,0.0016490173949076639,0.0011658729715753786,0.0003888539467252523,0.0008167777607282057,0.0016490173949076639,0.0011658729715753786,0.0003888539467252523,0.0008167777607282057,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18165,Vermillion County,4,143,0.013855789254341857,0.003475407209759836,0.027453554108085143,-0.0015696760837097428,0.013855789254341857,0.003475407209759836,0.027453554108085143,-0.0015696760837097428,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18167,Vigo County,3,143,0.0014384992094931453,0.0006045678380955801,0.0002959070365268738,-2.9312385129343205e-05,0.0014384992094931453,0.0006045678380955801,0.0002959070365268738,-2.9312385129343205e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18171,Warren County,0,143,0.0045883246071451046,0.002252512647351638,0.0030105393461762582,0.0016265715830644752,0.0045883246071451046,0.002252512647351638,0.0030105393461762582,0.0016265715830644752,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18169,Wabash County,3,143,0.0016831344411932657,0.0005960865382165822,0.00040511064123972823,0.00025908959456684877,0.0016831344411932657,0.0005960865382165822,0.00040511064123972823,0.00025908959456684877,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18175,Washington County,4,143,0.003939195051290296,0.0012343207592928616,0.0022189678442517246,-0.00012003301366974647,0.003939195051290296,0.0012343207592928616,0.0022189678442517246,-0.00012003301366974647,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18179,Wells County,0,143,0.004647570952138405,0.0014123321625214215,0.0030887879529879762,-0.0008898741643614266,0.004647570952138405,0.0014123321625214215,0.0030887879529879762,-0.0008898741643614266,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18181,White County,2,143,0.001856453178784769,0.0007638121989182578,0.0004928378319178705,0.00027654923298300855,0.001856453178784769,0.0007638121989182578,0.0004928378319178705,0.00027654923298300855,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18173,Warrick County,3,143,0.001302050701914294,0.0005479459109171918,0.00024243305234083733,0.0002993917804943003,0.001302050701914294,0.0005479459109171918,0.00024243305234083733,0.0002993917804943003,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39025,Clermont County,1,143,0.0017823925425573951,0.0006043485225858509,0.00045430001413428287,-0.0002922242584671055,0.0017823925425573951,0.0006043485225858509,0.00045430001413428287,-0.0002922242584671055,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18183,Whitley County,1,143,0.002737055545446444,0.0007141225724101569,0.001071280647416856,-9.878320805616055e-06,0.002737055545446444,0.0007141225724101569,0.001071280647416856,-9.878320805616055e-06,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39023,Clark County,1,143,0.002949874417945844,0.0017698076640799217,0.0012443515486761404,0.0007753641655579912,0.002949874417945844,0.0017698076640799217,0.0012443515486761404,0.0007753641655579912,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39017,Butler County,1,143,0.0008202703653224183,0.00029433474473248135,9.62166165283428e-05,-5.382686502197101e-05,0.0008202703653224183,0.00029433474473248135,9.62166165283428e-05,-5.382686502197101e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39031,Coshocton County,2,143,0.012216788676034743,0.008103305647778732,0.021342739354349372,0.005529510293708279,0.012216788676034743,0.008103305647778732,0.021342739354349372,0.005529510293708279,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18161,Union County,0,143,0.0030476475064214756,0.0016327286747289595,0.0013282062112457767,0.0015141283286322874,0.0030476475064214756,0.0016327286747289595,0.0013282062112457767,0.0015141283286322874,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18163,Vanderburgh County,4,143,0.0005955853730856585,0.0002669367402041601,5.072523693860238e-05,0.0001176469496120593,0.0005955853730856585,0.0002669367402041601,5.072523693860238e-05,0.0001176469496120593,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18149,Starke County,3,143,0.005505395798792347,0.0035683095180867133,0.004334241754894541,0.0034420509168312206,0.005505395798792347,0.0035683095180867133,0.004334241754894541,0.0034420509168312206,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39109,Miami County,1,143,0.0019199639610837814,0.001173208481436373,0.0005271354104960549,0.0005343769939155653,0.0019199639610837814,0.001173208481436373,0.0005271354104960549,0.0005343769939155653,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39077,Huron County,1,143,0.0050106106428791965,0.0030347379055776277,0.0035901893190784014,0.002850008360109132,0.0050106106428791965,0.0030347379055776277,0.0035901893190784014,0.002850008360109132,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39081,Jefferson County,4,143,0.011987116244380307,0.006772360378110589,0.020547806687448933,0.000761380832378597,0.011987116244380307,0.006772360378110589,0.020547806687448933,0.000761380832378597,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39035,Cuyahoga County,4,143,0.0060185464882701045,0.004121197374898593,0.0051798749618999825,-0.00397800821411176,0.0060185464882701045,0.004121197374898593,0.0051798749618999825,-0.00397800821411176,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39049,Franklin County,1,143,0.005681226317545632,0.0029501221008148065,0.004615515543377754,-0.0011316663739368942,0.005681226317545632,0.0029501221008148065,0.004615515543377754,-0.0011316663739368942,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39051,Fulton County,2,143,0.003450970689524436,0.0019179709519163248,0.001703015414093817,-0.0009113427033638166,0.003450970689524436,0.0019179709519163248,0.001703015414093817,-0.0009113427033638166,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39039,Defiance County,1,143,0.009243399891516691,0.004980240771613128,0.012217983142292181,-0.004853045590668527,0.009243399891516691,0.004980240771613128,0.012217983142292181,-0.004853045590668527,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39045,Fairfield County,2,143,0.004320988589939077,0.0025772663211067297,0.0026699447623968683,0.00232885128439619,0.004320988589939077,0.0025772663211067297,0.0026699447623968683,0.00232885128439619,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39059,Guernsey County,0,143,0.014947913150611494,0.008707154157409861,0.03195193538082604,-0.007749432265172449,0.014947913150611494,0.008707154157409861,0.03195193538082604,-0.007749432265172449,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39061,Hamilton County,2,143,0.0013600361060788113,0.0006773289024143297,0.0002645068440068363,0.0005458603709457983,0.0013600361060788113,0.0006773289024143297,0.0002645068440068363,0.0005458603709457983,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39065,Hardin County,3,143,0.0030448978549114125,0.001667567501995327,0.0013258106213987094,0.0004048578453252025,0.0030448978549114125,0.001667567501995327,0.0013258106213987094,0.0004048578453252025,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39069,Henry County,0,143,0.002716315337386064,0.0012825981666660493,0.0010551067687329834,-0.0008501344557058611,0.002716315337386064,0.0012825981666660493,0.0010551067687329834,-0.0008501344557058611,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39075,Holmes County,3,143,0.013570669915981281,0.006831717621791496,0.026335320721498273,-0.0048276508068191,0.013570669915981281,0.006831717621791496,0.026335320721498273,-0.0048276508068191,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39073,Hocking County,2,143,0.004542211041439297,0.0031914314240043587,0.002950330403731148,0.002830722643668809,0.004542211041439297,0.0031914314240043587,0.002950330403731148,0.002830722643668809,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39053,Gallia County,4,143,0.0027183520695311693,0.0009935896573569978,0.0010566896302711879,-0.0004908232921608463,0.0027183520695311693,0.0009935896573569978,0.0010566896302711879,-0.0004908232921608463,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39055,Geauga County,0,143,0.012909731508378937,0.0054660036517594325,0.02383254696943576,-0.0023084255190590607,0.012909731508378937,0.0054660036517594325,0.02383254696943576,-0.0023084255190590607,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39111,Monroe County,2,143,0.02511920575845465,0.013051160120987037,0.09022935320478812,0.012252891930634434,0.02511920575845465,0.013051160120987037,0.09022935320478812,0.012252891930634434,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39097,Madison County,4,143,0.009513803095092395,0.0035351777300597345,0.01294328025450312,0.0009835038464491236,0.009513803095092395,0.0035351777300597345,0.01294328025450312,0.0009835038464491236,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39103,Medina County,4,143,0.006001752768800309,0.004125440529719314,0.005151008190585712,0.0037617176798010496,0.006001752768800309,0.004125440529719314,0.005151008190585712,0.0037617176798010496,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18101,Martin County,4,143,0.0037072511133093766,0.002133896020570128,0.0019653506468501067,0.0007233672721760544,0.0037072511133093766,0.002133896020570128,0.0019653506468501067,0.0007233672721760544,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18105,Monroe County,3,143,0.0021668165591976936,0.0007155430560301235,0.0006713984421735064,-0.0004643482927251261,0.0021668165591976936,0.0007155430560301235,0.0006713984421735064,-0.0004643482927251261,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18107,Montgomery County,1,143,0.0009997191439423908,0.0004847861551597475,0.00014291968644738166,0.00022395978776851289,0.0009997191439423908,0.0004847861551597475,0.00014291968644738166,0.00022395978776851289,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18109,Morgan County,2,143,0.0029454431436053076,0.0011874753736656383,0.001240615849646247,0.0008979648841551488,0.0029454431436053076,0.0011874753736656383,0.001240615849646247,0.0008979648841551488,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18099,Marshall County,3,143,0.008864381662862707,0.002868723523485451,0.011236548503880214,-0.0014557352790170108,0.008864381662862707,0.002868723523485451,0.011236548503880214,-0.0014557352790170108,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18133,Putnam County,4,143,0.0010509507888348923,0.0004152617055474653,0.00015794315115903358,-0.0002449475831680604,0.0010509507888348923,0.0004152617055474653,0.00015794315115903358,-0.0002449475831680604,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18117,Orange County,4,143,0.01315142370047658,0.003729245610560204,0.024733272184972368,-0.0036032084130309026,0.01315142370047658,0.003729245610560204,0.024733272184972368,-0.0036032084130309026,0.0,0.0,0.0,0,0.0
