horizon,model,rmse,mae,n,fipsCode
osi_target_t24h,v1.12,0.03452840670951879,0.007303248970683833,120,39115
osi_target_t24h,RF,0.03454536423946068,0.00750818058411907,120,39115
osi_target_t24h,v1.8_rule,0.01042915796059054,0.006687813222972158,120,39117
osi_target_t24h,v1.12,0.01046376478667987,0.006774781038764938,120,39117
osi_target_t24h,RF,0.011880242796956838,0.006940790796203907,120,39117
osi_target_t24h,v1.8_rule,0.008561255106431406,0.006320261671085939,120,39119
osi_target_t24h,v1.12,0.008451126818190421,0.0054642731070388955,120,39119
osi_target_t24h,RF,0.02660780379245,0.016629928311847484,120,39119
osi_target_t24h,v1.8_rule,0.009826096098601668,0.0050725184359001994,120,39121
osi_target_t24h,v1.12,0.007859388530693304,0.0038635905888438756,120,39121
osi_target_t24h,RF,0.008077477845199419,0.003757321542908583,120,39121
osi_target_t24h,v1.8_rule,0.0016194100145404606,0.0005921715881417746,120,39123
osi_target_t24h,v1.12,0.0015309669125710146,0.0004845905202927778,120,39123
osi_target_t24h,RF,0.001711742815143598,0.0007622585156595885,120,39123
osi_target_t24h,v1.8_rule,0.013059392562383584,0.005572106873736536,120,39125
osi_target_t24h,v1.12,0.012657708899161858,0.005161648140568698,120,39125
osi_target_t24h,RF,0.012741161213347667,0.005089152557614486,120,39125
osi_target_t24h,v1.8_rule,0.008598055683400675,0.004897567997607302,120,39127
osi_target_t24h,v1.12,0.008818310129579766,0.004934483668134569,120,39127
osi_target_t24h,RF,0.008464440881901826,0.004523484372591309,120,39127
osi_target_t24h,v1.8_rule,0.0006009357990014879,0.00029227662570518504,120,39129
osi_target_t24h,v1.12,0.000540666526994151,0.00025815418566217066,120,39129
osi_target_t24h,RF,0.000724687680333537,0.0003833613486022051,120,39129
osi_target_t24h,v1.8_rule,0.005848972729391456,0.002192726853491234,120,39131
osi_target_t24h,v1.12,0.00593037752016155,0.0021275739947973263,120,39131
osi_target_t24h,RF,0.005916928295850444,0.002187601942619799,120,39131
osi_target_t24h,v1.8_rule,0.004333994050445768,0.002262605549045791,120,39133
