case,reference,pair,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,sse,mae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
N_only,B0,N_only_minus_B0,1,18041,Fayette County,IN,2,143,0.00530870193846887,0.004030071226824949,0.0019504684063517208,-0.0018562090317662293,0.005308285608189181,4.1633027968949327e-07,0.007843027116827272,-6.320847954505854e-07
N_only,B0,N_only_minus_B0,1,18043,Floyd County,IN,4,143,0.0027297890814236662,0.0010656000253555606,0.001146904647687629,0.0008288269724405407,0.002726468804350704,3.3202770729624624e-06,0.12177938979769376,-2.590629178610051e-06
N_only,B0,N_only_minus_B0,1,18045,Fountain County,IN,3,143,0.003087068258562427,0.001362788631922383,0.0012080372565781746,0.0012034232445122604,0.0030790553189015556,8.012939660871632e-06,0.2602401980789981,-7.065454991980833e-06
N_only,B0,N_only_minus_B0,1,18047,Franklin County,IN,4,143,0.0030657838664319473,0.001344061392341442,0.0012715955775653464,0.00043644133523511287,0.0030512762275782105,1.4507638853736814e-05,0.4754613404913455,-1.2690406112742057e-05
N_only,B0,N_only_minus_B0,1,18051,Gibson County,IN,1,143,0.0013563551308225022,0.00026307699144991934,0.00044952310316377127,3.521349479235224e-05,0.0013170408996169749,3.931423120552731e-05,2.9850425462839336,-1.5029658879182992e-05
N_only,B0,N_only_minus_B0,1,18059,Hancock County,IN,3,143,0.0011375010881664916,0.0001850289477579332,0.0003324476867271967,0.00011545984048500537,0.0011407852775998945,-3.284189433402874e-06,-0.2878884833009465,1.0699723332464157e-06
N_only,B0,N_only_minus_B0,1,18061,Harrison County,IN,3,143,0.00396183389924218,0.0022445462818613837,0.0015980022009659662,-0.00037878604391027623,0.00396209843912687,-2.645398846897254e-07,-0.006676762042989726,2.9975604903201974e-07
N_only,B0,N_only_minus_B0,1,18065,Henry County,IN,3,143,0.002096695591981943,0.000628646933977421,0.0007753352146009806,-0.00019907637132327274,0.0021031730736437286,-6.477481661785502e-06,-0.3079861445051346,3.890253833680303e-06
N_only,B0,N_only_minus_B0,1,18067,Howard County,IN,2,143,0.0016676091020030937,0.0003976715767429498,0.0004360921508627343,-0.00021175872473342238,0.0016651914726716034,2.41762933149035e-06,0.14518626663464484,-1.1522191288238968e-06
N_only,B0,N_only_minus_B0,1,18069,Huntington County,IN,0,143,0.0011607119667195066,0.00019265707456507866,0.0005690386804362451,-0.00010401024182402165,0.001170440092707991,-9.728125988484482e-06,-0.831151124187568,3.2429169533368895e-06
N_only,B0,N_only_minus_B0,1,18071,Jackson County,IN,0,143,0.004403555761831195,0.002772956378700611,0.0017147220050346712,0.0016842608989640884,0.0044243270729878706,-2.0771311156675236e-05,-0.46947955732051794,2.622143827398773e-05
N_only,B0,N_only_minus_B0,1,18073,Jasper County,IN,2,143,0.0032879499682751333,0.0015459179441249043,0.0018490800259106728,0.0016484955760314678,0.0032602543389530472,2.7695629322086086e-05,0.849492905850413,-2.5933999408213858e-05
N_only,B0,N_only_minus_B0,1,18077,Jefferson County,IN,2,143,0.00484659503206186,0.0033589961268873573,0.001465866341204804,-0.0009642978729803754,0.004864826817015929,-1.8231784954069255e-05,-0.37476739953618,2.531908732934145e-05
N_only,B0,N_only_minus_B0,1,18083,Knox County,IN,2,143,0.0032280296893089284,0.0014900851215335655,0.0015443065321041013,0.001438012825810395,0.0032652250385518814,-3.719534924295298e-05,-1.1391358575226773,3.453719945765185e-05
N_only,B0,N_only_minus_B0,1,18085,Kosciusko County,IN,3,143,0.002666839120482256,0.001017020417918444,0.001838389477909984,0.0015838440233645298,0.002667258353071576,-4.192325893199664e-07,-0.015717734610787293,3.1978053185955854e-07
N_only,B0,N_only_minus_B0,1,18087,LaGrange County,IN,2,143,0.0028147639973154803,0.0011329741795634291,0.0026001949747456532,0.002594955627227143,0.0027860852678223487,2.8678729493131563e-05,1.0293557711371637,-2.2969409463956952e-05
N_only,B0,N_only_minus_B0,1,18089,Lake County,IN,4,143,0.0025628163599680487,0.0009392279603735428,0.0018204356462783449,0.0009593966667683159,0.0025578726290087926,4.9437309592561055e-06,0.1932751030363722,-3.620089142316327e-06
N_only,B0,N_only_minus_B0,1,18091,LaPorte County,IN,0,143,0.0013988657222859207,0.00027982601918507107,0.0007365602211030516,-0.0001431163611654704,0.0014005168098258534,-1.651087539932634e-06,-0.11789130472042997,6.609496634132667e-07
N_only,B0,N_only_minus_B0,1,18093,Lawrence County,IN,1,143,0.007682297126218245,0.008439529546376659,0.0024432016981519042,-0.002016876067124613,0.007670349975337741,1.194715088050427e-05,0.15575757193502238,-2.6229115961251895e-05
N_only,B0,N_only_minus_B0,1,18095,Madison County,IN,0,143,0.0014004036129780914,0.00028044162993161916,0.000610288575323149,-3.293867433270178e-05,0.0013994770218047992,9.265911732922287e-07,0.06620981687124328,-3.7099128959204933e-07
N_only,B0,N_only_minus_B0,1,18097,Marion County,IN,1,143,0.0005935542115735509,5.037984409696805e-05,0.00026847788389587846,-3.0217985891448328e-06,0.0005996221597953555,-6.067948221804577e-06,-1.0119619701639326,1.0353389390554578e-06
N_only,B0,N_only_minus_B0,1,18099,Marshall County,IN,3,143,0.00884843203440603,0.011196149173852903,0.0027477067297273622,-0.0016875001447203067,0.008844847870728619,3.584163677411087e-06,0.04052261531000134,-9.068432397346324e-06
N_only,B0,N_only_minus_B0,1,18101,Martin County,IN,4,143,0.0032619719714905033,0.0015215859434189185,0.001794678427061089,0.0006338020150002052,0.0032310512894938776,3.092068199662566e-05,0.9569851799371865,-2.8709925165291408e-05
N_only,B0,N_only_minus_B0,1,18103,Miami County,IN,0,143,0.002659204571675008,0.0010112057604244689,0.0012717559389565393,0.0011025284896464488,0.0026716134207096683,-1.2408849034660063e-05,-0.46447023130179454,9.459352144921152e-06
N_only,B0,N_only_minus_B0,1,18105,Monroe County,IN,3,143,0.0021283253983014868,0.0006477569671508909,0.0007265515589634294,-0.00044518875364040915,0.002092929995932693,3.53954023687938e-05,1.6911890238842098,-2.136606374479133e-05
N_only,B0,N_only_minus_B0,1,18107,Montgomery County,IN,1,143,0.0010943787683547867,0.0001712660790734808,0.0005293837534981374,0.00031765782169982683,0.0010778222708475152,1.6556497507271527e-05,1.5361064579091366,-5.14285787599092e-06
N_only,B0,N_only_minus_B0,1,18109,Morgan County,IN,2,143,0.003015152076209047,0.0013000333121014848,0.0012121570733967155,0.0009184507796904219,0.0030549096255537557,-3.9757549344708685e-05,-1.3014312767927416,3.45103012015565e-05
N_only,B0,N_only_minus_B0,1,18111,Newton County,IN,2,143,0.0033980073096011817,0.0016511428756827379,0.0022880575281151614,0.0018419283168460677,0.0034714415737905394,-7.343426418935772e-05,-2.115382403200672,7.21367681517733e-05
N_only,B0,N_only_minus_B0,1,18113,Noble County,IN,1,143,0.0010576761226694133,0.00015997106560649551,0.000645653390312877,-7.81823113619543e-05,0.0010466296317187338,1.1046490950679432e-05,1.0554345697760592,-3.324062809683477e-06
N_only,B0,N_only_minus_B0,1,18117,Orange County,IN,4,143,0.013136496985466138,0.024677160086030017,0.0036669522932434658,-0.0034873419897118786,0.013089888687513774,4.6608297952364236e-05,0.3560633636008115,-0.00017479850926535936
N_only,B0,N_only_minus_B0,1,18121,Parke County,IN,1,143,0.024378181123268172,0.0849842872276782,0.00857656078170973,-0.006164957488298995,0.024396847104656498,-1.8665981388325814e-05,-0.07650981009248436,0.00013019202898381654
N_only,B0,N_only_minus_B0,1,18123,Perry County,IN,3,143,0.0052691294296779954,0.003970212667377923,0.002042557744464052,0.001992208094114402,0.005363269381376357,-9.413995169836164e-05,-1.7552717382657845,0.00014313349200298364
N_only,B0,N_only_minus_B0,1,18125,Pike County,IN,0,143,0.002628521310547121,0.0009880047720400508,0.0009216460188962862,0.0008118023756659586,0.002670091868282686,-4.1570557735565086e-05,-1.5568961588689367,3.1498081624862714e-05
N_only,B0,N_only_minus_B0,1,18127,Porter County,IN,2,143,0.0024310352611578144,0.0008451203390619479,0.0017025537565625744,0.0015585226646818876,0.0024408590491704165,-9.82378801260217e-06,-0.40247256456454883,6.8440453401989254e-06
N_only,B0,N_only_minus_B0,1,18129,Posey County,IN,4,143,0.001030604002736084,0.00015188667929515626,0.000508256022315413,0.00017235755055760758,0.0009996797186748725,3.09242840612115e-05,3.093419170512246,-8.978265085184524e-06
N_only,B0,N_only_minus_B0,1,18131,Pulaski County,IN,4,143,0.017627835031521703,0.04443590120949175,0.004424912291815629,-0.003090311567666195,0.017615358155672667,1.2476875849036506e-05,0.0708295326088404,-6.288066726659047e-05
N_only,B0,N_only_minus_B0,1,18133,Putnam County,IN,4,143,0.001142287013692146,0.00018658920589591007,0.0004532225292122693,-0.0002081568574405743,0.0011487140262060392,-6.427012513893172e-06,-0.5594963034551093,2.1055738064458475e-06
N_only,B0,N_only_minus_B0,1,18135,Randolph County,IN,0,143,0.003698068479540331,0.0019556265985498722,0.0022896283683123677,0.0016462561625067487,0.003684965412072527,1.3103067467804333e-05,0.35558183056145776,-1.3833875941441113e-05
N_only,B0,N_only_minus_B0,1,18137,Ripley County,IN,0,143,0.003663355824402699,0.0019190851531544807,0.001250059828950323,-0.0001360842421629052,0.0036639216522485548,-5.658278458557826e-07,-0.015443229947575965,5.928748011757232e-07
N_only,B0,N_only_minus_B0,1,18139,Rush County,IN,2,143,0.002944712470194793,0.0012400004090932632,0.0009350560017091788,-0.00032742931294196126,0.002957465258208588,-1.2752788013794831e-05,-0.43120668884947255,1.0763498658779638e-05
N_only,B0,N_only_minus_B0,1,18141,St. Joseph County,IN,4,143,0.0018818499890413502,0.0005064143915194549,0.0012973771888628058,0.0009690384769817833,0.0018817342736101082,1.1571543124199411e-07,0.006149403391586539,-6.22771829634312e-08
N_only,B0,N_only_minus_B0,1,18143,Scott County,IN,2,143,0.004028365281659809,0.0023205649384749425,0.0017561538148393,-0.00108060699360764,0.004046358510326159,-1.7993228666349746e-05,-0.44467707496583797,2.077652027977512e-05
N_only,B0,N_only_minus_B0,1,18145,Shelby County,IN,4,143,0.001272145365360929,0.0002314245977771287,0.00042911929977582954,-0.00028437678085796133,0.001270290636985525,1.854728375403963e-06,0.14600819067716042,-6.743205320566944e-07
N_only,B0,N_only_minus_B0,1,18147,Spencer County,IN,0,143,0.0018354377731856554,0.00048174295015085053,0.0007250945506610292,0.000720898746465225,0.001848841028824331,-1.3403255638675749e-05,-0.7249544676752873,7.06153027973163e-06
N_only,B0,N_only_minus_B0,1,18149,Starke County,IN,3,143,0.004102571787682316,0.0024068466240514228,0.0023243794639418603,0.002123777380269891,0.004161454907569501,-5.888311988718441e-05,-1.414964746586067,6.958546947457948e-05
N_only,B0,N_only_minus_B0,1,18151,Steuben County,IN,1,143,0.011528150923231943,0.01900445171036033,0.008653641876699274,-0.0085879145628157,0.011531260512228319,-3.1095889963753814e-06,-0.026966600859268386,1.0253856764952385e-05
N_only,B0,N_only_minus_B0,1,18153,Sullivan County,IN,3,143,0.0022585360828218104,0.0007294408889493567,0.0008871035879981929,0.0006122828613143161,0.00219596408783001,6.25719949918003e-05,2.849408846828272,-3.985795561876708e-05
N_only,B0,N_only_minus_B0,1,18155,Switzerland County,IN,4,143,0.003021287615215328,0.001305329576101054,0.0010810124775305083,0.0010040894006074317,0.0030039450625697116,1.7342552645616387e-05,0.5773258925974023,-1.4942486833070378e-05
N_only,B0,N_only_minus_B0,1,18157,Tippecanoe County,IN,1,143,0.0009281369781211577,0.00012318566977229003,0.0003550497196180334,0.00029978387158677663,0.0009320062497021503,-3.869271580992598e-06,-0.41515511105522096,1.0292281039029467e-06
N_only,B0,N_only_minus_B0,1,18159,Tipton County,IN,0,143,0.004149634500880895,0.002462383708198848,0.0017523324039242125,0.0009517336791101194,0.0041416136146556325,8.020886225262522e-06,0.1936657296296218,-9.50995156541977e-06
N_only,B0,N_only_minus_B0,1,18161,Union County,IN,0,143,0.0027404150347556727,0.0010739120624682357,0.0015257257199862288,0.0014199357497127099,0.0027066333197780018,3.378171497767091e-05,1.248108294936734,-2.631352080249014e-05
N_only,B0,N_only_minus_B0,1,18163,Vanderburgh County,IN,4,143,0.0006817105652526118,6.645628915311609e-05,0.000293319694144657,0.00014240154212271093,0.000713578094584876,-3.1867529332264203e-05,-4.465878307377569,6.358409528091596e-06
N_only,B0,N_only_minus_B0,1,18165,Vermillion County,IN,4,143,0.013761331485787068,0.027080516929425178,0.0034805783705265827,-0.0015104446592972547,0.013779386928417384,-1.805544263031554e-05,-0.13103226380181132,7.110816016952376e-05
N_only,B0,N_only_minus_B0,1,18167,Vigo County,IN,3,143,0.0014945026767576074,0.00031939596986949845,0.000585752396039384,-0.00012661845580317027,0.0014856972300343802,8.80544672322717e-06,0.5926811025301237,-3.752604785046791e-06
N_only,B0,N_only_minus_B0,1,18169,Wabash County,IN,3,143,0.0015810876956010055,0.00035747687706886834,0.0005046606663536927,0.00018198786679939096,0.0016493060408086205,-6.821834520761498e-05,-4.13618476618014,3.151321245456804e-05
N_only,B0,N_only_minus_B0,1,18171,Warren County,IN,0,143,0.004723930120759572,0.0031911187573721955,0.002331688737123449,0.0017426630811125706,0.004746450624070224,-2.252050331065167e-05,-0.47447040102862603,3.0498716951140713e-05
N_only,B0,N_only_minus_B0,1,18173,Warrick County,IN,3,143,0.00188234012546815,0.0005066782217564853,0.0009000958598511052,0.0007207148455823282,0.0018898260682287784,-7.485942760628462e-06,-0.3961180812604881,4.0380654899717806e-06
N_only,B0,N_only_minus_B0,1,18175,Washington County,IN,4,143,0.004091583230519982,0.002393970626514943,0.0013291029624342607,-5.239718053276112e-05,0.004073218042094086,1.8365188425895768e-05,0.4508766345455495,-2.144258027791078e-05
N_only,B0,N_only_minus_B0,1,18177,Wayne County,IN,1,143,0.0015215287212356086,0.0003310520998849159,0.0007458464791132366,0.0005752171084838659,0.001510680867162733,1.08478540728756e-05,0.718077147111118,-4.703694300064705e-06
N_only,B0,N_only_minus_B0,1,18179,Wells County,IN,0,143,0.004609220127021083,0.0030380221556450837,0.001408404904996804,-0.0007900421853635701,0.004610254500708322,-1.0343736872395898e-06,-0.022436368471212553,1.3637026210085688e-06
N_only,B0,N_only_minus_B0,1,18181,White County,IN,2,143,0.0019649176027282007,0.0005521088695280929,0.0008089336344136007,0.0003398902959842153,0.0019739948310464623,-9.077228318261563e-06,-0.45984053126671975,5.11288027064277e-06
N_only,B0,N_only_minus_B0,1,18183,Whitley County,IN,1,143,0.002770233851284339,0.0010974099694846377,0.0006276090452855988,-0.00013186886904543082,0.002768751975273275,1.481876011063827e-06,0.053521443029125315,-1.173756901745853e-06
N_only,B0,N_only_minus_B0,1,39017,Butler County,OH,1,143,0.0008246155524886917,9.723868574509094e-05,0.00028237029505388323,-9.359412009222829e-05,0.0008361757338834687,-1.1560181394776998e-05,-1.3825062037004843,2.745463939693793e-06
N_only,B0,N_only_minus_B0,1,39023,Clark County,OH,1,143,0.0027095383684695796,0.001049848538339857,0.0016448191203798557,0.0007478922473313974,0.002710650027037575,-1.1116585679955306e-06,-0.04101077442337786,8.616320384122796e-07
N_only,B0,N_only_minus_B0,1,39025,Clermont County,OH,1,143,0.001789115426672843,0.00045773356342410115,0.0005896645221196914,-0.0003392743750684459,0.0017892010155521984,-8.558887935536386e-08,-0.00478363686424732,4.379576548044651e-08
N_only,B0,N_only_minus_B0,1,39027,Clinton County,OH,0,143,0.0010911824226822653,0.00017026710837861548,0.0005511519701114661,8.695179228242933e-05,0.0010947598105032338,-3.5773878209685323e-06,-0.32677376230354493,1.1182547264944667e-06
N_only,B0,N_only_minus_B0,1,39029,Columbiana County,OH,2,143,0.007157427702914564,0.007325714299110188,0.004110663038016326,0.0034004004176279353,0.007140966863418254,1.64608394963104e-05,0.23051275564147655,-3.365699165561956e-05
N_only,B0,N_only_minus_B0,1,39031,Coshocton County,OH,2,143,0.009007953060943328,0.011603480223786631,0.005684859015265101,-0.0015946523535249899,0.0090145058969066,-6.55283596327251e-06,-0.07269212576056505,1.6888045060404686e-05
N_only,B0,N_only_minus_B0,1,39033,Crawford County,OH,4,143,0.006666680994696031,0.0063555828743609,0.003230757916765643,-0.0011074489907412035,0.006695506114585443,-2.8825119889412318e-05,-0.4305144285750129,5.5078830293601305e-05
N_only,B0,N_only_minus_B0,1,39035,Cuyahoga County,OH,4,143,0.005262297175316317,0.0039599233332719185,0.003476929068883703,-0.0034072864619121546,0.005275701739203712,-1.3404563887394957e-05,-0.2540811545085231,2.0199790996383235e-05
N_only,B0,N_only_minus_B0,1,39037,Darke County,OH,0,143,0.0012773525939671982,0.00023332303985200634,0.0007521790830621484,0.0003112941037563285,0.0012853443966378,-7.991802670601804e-06,-0.6217635282424472,2.9287213174448165e-06
N_only,B0,N_only_minus_B0,1,39039,Defiance County,OH,1,143,0.008606025699172135,0.010591106001878006,0.004620079165370644,-0.00441322809547574,0.008612678025250385,-6.652326078250559e-06,-0.07723876428152865,1.6379853750211545e-05
N_only,B0,N_only_minus_B0,1,39045,Fairfield County,OH,2,143,0.004401643370536196,0.002770548403678089,0.002514355339779442,0.0018519381882478277,0.004400854789197807,7.885813383887164e-07,0.017918822050755345,-9.926324665348804e-07
N_only,B0,N_only_minus_B0,1,39049,Franklin County,OH,1,143,0.0046885440894343135,0.0031434897320354294,0.0027223139628223866,-0.0006396840497669117,0.0046762741465132774,1.2269942921036038e-05,0.2623871598756544,-1.6431527286596675e-05
N_only,B0,N_only_minus_B0,1,39051,Fulton County,OH,2,143,0.0031928077854729473,0.0014577450823616632,0.0018034203774884136,-0.0006983428489354876,0.0031861093426190008,6.6984428539465166e-06,0.21023895082146193,-6.110220094919646e-06
N_only,B0,N_only_minus_B0,1,39053,Gallia County,OH,4,143,0.0027158264907915656,0.001054727034516188,0.0009982725405674377,-0.0005020824356396841,0.0027163432318664804,-5.167410749148602e-07,-0.019023408708174205,4.014046066896492e-07
N_only,B0,N_only_minus_B0,1,39055,Geauga County,OH,0,143,0.010800964067237212,0.016682497943790165,0.004046131850429186,-0.0013767063834008082,0.01084130241409295,-4.0338346855737714e-05,-0.37208026595864085,0.00012484089504575385
N_only,B0,N_only_minus_B0,1,39059,Guernsey County,OH,0,143,0.01824817927352984,0.047618434692240426,0.011218593079351401,-0.010059825288925765,0.01826179450610963,-1.3615232579790304e-05,-0.07455583061803939,7.108412518232882e-05
N_only,B0,N_only_minus_B0,1,39061,Hamilton County,OH,2,143,0.0014307422778618002,0.0002927243555895477,0.0006104802298576179,0.00046222848160586973,0.0014145961012327559,1.6146176629044376e-05,1.141398354977352,-6.569611053471112e-06
N_only,B0,N_only_minus_B0,1,39063,Hancock County,OH,0,143,0.0015959838319397626,0.00036424450802927734,0.0010183151828642297,0.0009693641339131808,0.0015951859081717852,7.979237679773404e-07,0.050020738265654785,-3.6412235620978447e-07
N_only,B0,N_only_minus_B0,1,39065,Hardin County,OH,3,143,0.003136803798818377,0.0014070539443362404,0.0017054658578900294,0.0003963572273636502,0.003157636044944858,-2.0832246126480884e-05,-0.6597418394634791,1.8751206767665283e-05
N_only,B0,N_only_minus_B0,1,39069,Henry County,OH,0,143,0.0025908837924327167,0.0009599130721023467,0.0011867398700938692,-0.0009619143435279694,0.0026003967299501776,-9.512937517460948e-06,-0.3658263913308035,7.061958796040764e-06
N_only,B0,N_only_minus_B0,1,39073,Hocking County,OH,2,143,0.003020518176829867,0.0013046647980880263,0.002189131902690381,0.0015085122490102949,0.003040145641475577,-1.9627464645709854e-05,-0.6456093542999919,1.701063146973482e-05
N_only,B0,N_only_minus_B0,1,39075,Holmes County,OH,3,143,0.011695269078036238,0.019559442589496896,0.006474229224674651,-0.0027294809154805,0.011684644099407856,1.06249786283822e-05,0.09093112753790766,-3.552278413165855e-05
N_only,B0,N_only_minus_B0,1,39077,Huron County,OH,1,143,0.004618491648612972,0.003050256510488011,0.0029006806977265116,0.002771478301629688,0.004624739595390625,-6.247946777652828e-06,-0.1350983476751888,8.258424011847471e-06
N_only,B0,N_only_minus_B0,1,39081,Jefferson County,OH,4,143,0.011093756274404738,0.017599214243452913,0.006365330241209271,0.0018488993237783559,0.011090598778898788,3.1574955059506665e-06,0.028470018336235192,-1.0016721197800976e-05
N_only,B0,N_only_minus_B0,1,39085,Lake County,OH,2,143,0.002504496845757989,0.0008969681364088753,0.0015005812498453683,-0.00016876913988425138,0.0025172516907024383,-1.275484494444928e-05,-0.5066972441238105,9.159382222357292e-06
N_only,B0,N_only_minus_B0,1,39087,Lawrence County,OH,3,143,0.00362692468910419,0.0018811053261619942,0.0011752325219663217,1.5010637564122694e-05,0.0036243352867927066,2.5894023114834963e-06,0.07144488869226251,-2.6850293960139354e-06
N_only,B0,N_only_minus_B0,1,39089,Licking County,OH,1,143,0.020013405696555884,0.057276706283215774,0.008351482614892143,-0.0074054492831869215,0.020018564466913837,-5.1587703579526745e-06,-0.02576993153768914,2.953175097012567e-05
N_only,B0,N_only_minus_B0,1,39091,Logan County,OH,3,143,0.0126489808078138,0.02287953031313119,0.00929100551901107,0.008525146532837667,0.012685758429234122,-3.677762142032144e-05,-0.2899126735345092,0.0001332404571273045
N_only,B0,N_only_minus_B0,1,39093,Lorain County,OH,3,143,0.00168725602090745,0.0004070971018526472,0.001024862679128799,-0.00026245533654403676,0.001679450906995148,7.805113912302169e-06,0.46474201060553444,-3.7576869446711886e-06
N_only,B0,N_only_minus_B0,1,39095,Lucas County,OH,1,143,0.0014695975748735106,0.00030883953558659676,0.0009127407514166339,-0.0007802933184854798,0.0014767095449588262,-7.111970085315646e-06,-0.4816092717484177,2.9964288780712505e-06
N_only,B0,N_only_minus_B0,1,39097,Madison County,OH,4,143,0.008855382795304232,0.01121374603654594,0.003470235644983968,0.0008540868231389129,0.008851898372373353,3.484422930879333e-06,0.03936356682261444,-8.823050885817946e-06
N_only,B0,N_only_minus_B0,1,39099,Mahoning County,OH,0,143,0.001980608861912693,0.0005609620393358545,0.0011476159024602212,0.0005763196494069318,0.001999120948087934,-1.851208617524103e-05,-0.9260113147704696,1.0535253471157576e-05
N_only,B0,N_only_minus_B0,1,39101,Marion County,OH,0,143,0.006253357962119736,0.005591941469744099,0.004760533170741444,-0.0019181713599991902,0.006264542970961692,-1.1185008841956175e-05,-0.1785446902320298,2.002183506455337e-05
N_only,B0,N_only_minus_B0,1,39103,Medina County,OH,4,143,0.006369166653249716,0.005800978591532152,0.004095326066056172,0.0036796082434421766,0.006356345314875512,1.282133837420419e-05,0.20170928008267364,-2.3331607574750626e-05
N_only,B0,N_only_minus_B0,1,39105,Meigs County,OH,1,143,0.003480977872018529,0.0017327605932040183,0.001599435875257356,-0.00031307196874449174,0.0034582791562706213,2.2698715747907806e-05,0.6563586894583029,-2.252424785851334e-05
N_only,B0,N_only_minus_B0,1,39107,Mercer County,OH,3,143,0.018634659779383164,0.04965682794835056,0.010172717480604589,0.01014334685123396,0.01869315190043016,-5.849212104699561e-05,-0.312906680256797,0.0003122237517249049
N_only,B0,N_only_minus_B0,1,39109,Miami County,OH,1,143,0.0015628893102339495,0.0003492950884342277,0.0009534305186530825,0.0005260334397016155,0.0015643264112151318,-1.4371009811823664e-06,-0.09186707907501424,6.426598437778413e-07
N_only,B0,N_only_minus_B0,1,39111,Monroe County,OH,2,143,0.01846733986480062,0.04876909776053374,0.010186456408580982,0.009711156959456103,0.01856703248721622,-9.969262241560015e-05,-0.5369335271225517,0.0005279636789982459
N_only,B0,N_only_minus_B0,1,39113,Montgomery County,OH,4,143,0.0014663024815342515,0.00030745614433155106,0.0007779701798186299,-0.000739174157842315,0.0014687553545092151,-2.4528729749635943e-06,-0.16700350861245106,1.029503338576107e-06
N_only,B0,N_only_minus_B0,1,39115,Morgan County,OH,2,143,0.03168624471952796,0.14357458893289132,0.006741787741107091,-0.005181144737671061,0.031686547474853145,-3.0275532518497794e-07,-0.000955469589813962,2.7436623941390348e-06
N_only,B0,N_only_minus_B0,1,39117,Morrow County,OH,4,143,0.015581401855154298,0.03471755197936823,0.009766543249374987,-0.00033424757859429295,0.015593940218989697,-1.2538363835398747e-05,-0.08040536041128421,5.589695277146561e-05
N_only,B0,N_only_minus_B0,1,39119,Muskingum County,OH,1,143,0.02196429193741523,0.06898750720461652,0.014780754607439387,0.01475278257946736,0.021970577270443388,-6.2853330281588404e-06,-0.028607955770987292,3.948877568635267e-05
N_only,B0,N_only_minus_B0,1,39121,Noble County,OH,1,143,0.008240989735687335,0.009711689390789672,0.0047552384032505165,-0.004460223968775793,0.008237084011537728,3.905724149606826e-06,0.04741634471780998,-9.203309912017218e-06
N_only,B0,N_only_minus_B0,1,39123,Ottawa County,OH,0,143,0.001394434374998637,0.000278055953343431,0.0005839699564268287,0.0002134921090159037,0.0014185542688425073,-2.411989384387041e-05,-1.7003151993297716,9.70240520870502e-06
N_only,B0,N_only_minus_B0,1,39125,Paulding County,OH,1,143,0.017388967580379385,0.043239795672142395,0.009180734378067795,0.0017916296887671138,0.01741014657304243,-2.117899266304568e-05,-0.12164741160674009,0.00010539245621702525
N_only,B0,N_only_minus_B0,1,39127,Perry County,OH,0,143,0.012303619030124504,0.021647202897097182,0.007517073746191977,0.0058531707308524476,0.012298468891562076,5.150138562427797e-06,0.04187625799469963,-1.811869512620412e-05
