comparison,window,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
G_minus_B,K_positive,784,0.03680703381636986,0.011749509516916359,1.062130066873765,-0.00018018728524433618,0.03448839453510667,0.010953716623078034,0.9325282963655939,-1.635962260293521e-05,-0.0023186392812631837,-6.299446167900591,0.12960177050817112,623
G_minus_B,early_K_zero,172,0.001583488126937746,0.0006870172833732962,0.00043127875948228354,0.0006473383929641791,0.001583488126937746,0.0006870172833732962,0.00043127875948228354,0.0006473383929641791,0.0,0.0,0.0,0
G_minus_B,later_K_zero,33221,0.011319418517030942,0.003401208855414232,4.256581334661776,-0.00017749213712022868,0.011319418517030942,0.003401208855414232,4.256581334661776,-0.00017749213712022868,0.0,0.0,0.0,0
G_minus_A,K_positive,784,0.037223453296818636,0.011825278713057505,1.0862990126669034,-0.00028898608513266586,0.03448839453510667,0.010953716623078034,0.9325282963655939,-1.635962260293521e-05,-0.002735058761711963,-7.347676046880148,0.15377071630130956,643
G_minus_A,early_K_zero,172,0.001583488126937746,0.0006870172833732962,0.00043127875948228354,0.0006473383929641791,0.001583488126937746,0.0006870172833732962,0.00043127875948228354,0.0006473383929641791,0.0,0.0,0.0,0
G_minus_A,later_K_zero,33221,0.011319418517030942,0.003401208855414232,4.256581334661776,-0.00017749213712022868,0.011319418517030942,0.003401208855414232,4.256581334661776,-0.00017749213712022868,0.0,0.0,0.0,0
G_minus_C,K_positive,784,0.03448839453510667,0.010953716623078034,0.9325282963655939,-1.635962260293521e-05,0.03448839453510667,0.010953716623078034,0.9325282963655939,-1.635962260293521e-05,0.0,0.0,0.0,0
G_minus_C,early_K_zero,172,0.001600403733768298,0.0007191422716369467,0.0004405422431022357,0.0006794633812278296,0.001583488126937746,0.0006870172833732962,0.00043127875948228354,0.0006473383929641791,-1.6915606830552113e-05,-1.0569587207049813,9.26348361995216e-06,49
G_minus_C,later_K_zero,33221,0.011384086356154682,0.0034140321692973184,4.305355961723107,-0.00017469800440945334,0.011319418517030942,0.003401208855414232,4.256581334661776,-0.00017749213712022868,-6.466783912374013e-05,-0.5680547134006786,0.04877462706133073,16052
