comparison,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction
G_minus_B,osi_target_t01h,v18_rule,39117,Morrow County,4,143,0.050715804600786875,0.0202421295734124,0.36780927559164295,-0.01775230270064749,0.04451901618283882,0.018870430485396234,0.2834178206699647,-0.016380603612631325,-0.006196788417948053,-12.218653468532192,0.08439145492167827,4,0.6511597379478521
G_minus_B,osi_target_t01h,v18_rule,39149,Shelby County,1,143,0.04583543190677256,0.021960448598106412,0.3004268149854949,0.021175133418230754,0.04434043656678579,0.021551278331226997,0.2811486270354411,0.02076596315135134,-0.0014949953399867738,-3.2616586727654995,0.019278187950053816,4,0.1487494181172347
G_minus_B,osi_target_t01h,v18_rule,39091,Logan County,1,143,0.044160574282904735,0.022581398998644756,0.27887235390242043,0.02257580459305035,0.04322243834163383,0.022242722350752257,0.26714962219607635,0.02223712794515785,-0.0009381359412709081,-2.124374414293062,0.01172273170634408,4,0.09045194105280377
G_minus_B,osi_target_t01h,v18_rule,39075,Holmes County,0,143,0.01163978227249185,0.006092898155720504,0.019374287983195224,-0.003658017119511373,0.00991340278938795,0.005513826758471533,0.01405340434564421,-0.003078945722262403,-0.001726379483103899,-14.831716287200924,0.005320883637551014,4,0.041055640032445
G_minus_B,osi_target_t01h,v18_rule,39107,Mercer County,1,143,0.028507874551533346,0.013858295124394425,0.11621594433677265,0.013828924495023796,0.028160637729413126,0.013699225700802153,0.11340207697779618,0.013669855071431525,-0.0003472368221202199,-1.2180382704172654,0.0028138673589764712,4,0.02171164288838991
G_minus_B,osi_target_t01h,v18_rule,39125,Paulding County,2,143,0.020331811713414062,0.010461811262179425,0.059113707159610146,0.0022783000229538307,0.019864202196226297,0.010079614763546305,0.056425873631636314,0.0026604965215869542,-0.0004676095171877656,-2.2998910464986144,0.002687833527973832,4,0.020739172909712472
G_minus_B,osi_target_t01h,v18_rule,39059,Guernsey County,1,143,0.024628588810610273,0.014197378683040513,0.0867391363127028,-0.013372875054524475,0.024298839057274698,0.014040726814496519,0.08443200187298139,-0.01321622318598048,-0.0003297497533355752,-1.3388901648864082,0.0023071344397214144,4,0.017801720074309923
G_minus_B,osi_target_t01h,v18_rule,42063,Indiana County,0,143,0.0108424399375567,0.005888010363199253,0.01681086604333201,0.0008639989953913473,0.01034064622572414,0.005740391625049585,0.015290841904278351,0.0007163802572416796,-0.0005017937118325603,-4.6280515707024295,0.0015200241390536575,4,0.011728421094045356
G_minus_B,osi_target_t01h,v18_rule,39121,Noble County,0,143,0.00959192180238856,0.005697251951136051,0.013156709832428592,-0.0024345949809357753,0.009250339193166797,0.0054046382556502195,0.012236334851975197,-0.0027491934397478163,-0.0003415826092217633,-3.561148811041215,0.0009203749804533954,4,0.0071015617830264815
G_minus_B,osi_target_t01h,v18_rule,39161,Van Wert County,4,143,0.006679063005510063,0.0035983915573000553,0.0063792132163149546,-0.0011251555481945565,0.00620987800890235,0.003395466202512344,0.005514449638619208,-0.0009222301934068447,-0.0004691849966077131,-7.024712841017477,0.0008647635776957464,4,0.006672467315106826
G_minus_B,osi_target_t01h,v18_rule,39097,Madison County,2,143,0.009840214275445834,0.003950290622809593,0.013846663829096382,0.0003852568655191765,0.009544433986606602,0.0038838513423545434,0.01302675947783084,0.0003188175850641272,-0.00029578028883923274,-3.0058317894285036,0.0008199043512655425,4,0.006326336037314014
G_minus_B,osi_target_t01h,v18_rule,42019,Butler County,2,143,0.007990202736044689,0.0036915888337767837,0.009129597586122733,0.002309667153076175,0.007638280435716789,0.003584683044162008,0.008343095906095502,0.002202761363461399,-0.0003519223003278999,-4.404422665526864,0.0007865016800272309,4,0.006068602897501656
G_minus_B,osi_target_t01h,v18_rule,42021,Cambria County,0,143,0.013690232049476335,0.00595945961395823,0.026801410860296786,0.004988724274318212,0.013491558708455463,0.005886022228121678,0.026029168362869164,0.004915286888481662,-0.00019867334102087117,-1.4512050657933928,0.0007722424974276228,4,0.005958579843466995
G_minus_B,osi_target_t01h,v18_rule,39137,Putnam County,2,143,0.012636174304675011,0.005399743071151068,0.022833224851312447,-0.002692357273281639,0.012510850703967815,0.005361786408760811,0.022382558103186994,-0.002654400610891382,-0.0001253236007071959,-0.9917843619870803,0.0004506667481254528,4,0.003477319378881786
G_minus_B,osi_target_t01h,v18_rule,39153,Summit County,4,143,0.004708794492951946,0.0021925797913884813,0.0031707026174902044,0.001609609864415216,0.004421539105485939,0.002121135397203792,0.0027956511527718196,0.0015381654702305266,-0.00028725538746600734,-6.100401873472439,0.0003750514647183848,4,0.0028938760886352173
G_minus_B,osi_target_t01h,v18_rule,39111,Monroe County,4,143,0.019628094230030715,0.011150083611023013,0.055092477883724005,0.010477553965414025,0.019564399532112857,0.011125823969634546,0.054735499254455706,0.010453294324025558,-6.369469791785848e-05,-0.3245078058592532,0.00035697862926829804,4,0.0027544271028750473
G_minus_B,osi_target_t01h,v18_rule,54083,Randolph County,1,143,0.010144739159138405,0.007615681688743842,0.014716949762794737,0.007615681688743842,0.010021969678618244,0.007551687399687469,0.014362902302197517,0.007551687399687469,-0.00012276948052016186,-1.210178779309179,0.0003540474605972198,4,0.002731810369634559
G_minus_B,osi_target_t01h,v18_rule,39049,Franklin County,2,143,0.0063341865839824625,0.0032907097501125777,0.005737434514340589,-0.0012681415695500909,0.00616344400612703,0.0032304772833693153,0.005432290008382839,-0.001207909102806828,-0.00017074257785543254,-2.695572282117431,0.0003051445059577499,4,0.0023544779115383424
G_minus_B,osi_target_t01h,v18_rule,18009,Blackford County,3,143,0.005801130533945502,0.0037707618103164147,0.0048123955124781,0.0021580036289060617,0.0056168408206279654,0.0036426124812245888,0.004511492815010987,0.0022861529579978872,-0.0001842897133175368,-3.176789631592658,0.0003009026974671123,4,0.002321748354881783
G_minus_B,osi_target_t01h,v18_rule,39055,Geauga County,4,143,0.013151616420785607,0.006332479740880918,0.024733997070565304,-0.0024472242875216705,0.01308074988618488,0.006287709809283503,0.024468160514644382,-0.002491994219119085,-7.086653460072756e-05,-0.5388427728832301,0.00026583655592092234,4,0.0020511799713736336
G_minus_B,osi_target_t01h,v18_rule,39139,Richland County,0,143,0.013849127017350544,0.009799116202126633,0.027427159637407352,-0.008752775873227227,0.013785209016058654,0.009702140158767593,0.027174574229148745,-0.008988354023079537,-6.391800129188982e-05,-0.46153090524631013,0.0002525854082586071,4,0.00194893485843762
