cv_seed,pair,candidate,reference,horizon,original_gate,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction,baseline_underprediction_sse,candidate_underprediction_sse,baseline_underprediction_rows,candidate_underprediction_rows
42,I3_minus_I1,I3,I1,24,False,28055,0.006592662074440219,0.0021943308658924593,1.2193598860048742,61.56195244261294,-0.00014361050198187858,0.006609482748050608,-1.6820673610389546e-05,-0.25449304055374933,0.006230144925750025,1.013272612017142,1.0232083917806059,8471,9135
42,I3_minus_I1,I3,I1,24,True,625,0.03602650871731716,0.024639039395627945,0.8111933314743309,15.399399622267467,-0.0035000143895307927,0.03610744634745596,-8.093763013879846e-05,-0.22415772458663774,0.0036489696096759783,0.635671661622829,0.6224196596966601,295,289
42,I3_minus_I2,I3,I2,24,False,28055,0.006592662074440219,0.0021943308658924593,1.2193598860048742,61.56195244261294,-0.00014361050198187858,0.006633663211732898,-4.100113729267954e-05,-0.6180768601601772,0.015214068801050473,1.0343266127807653,1.0232083917806059,9161,9135
42,I3_minus_I2,I3,I2,24,True,625,0.03602650871731716,0.024639039395627945,0.8111933314743309,15.399399622267467,-0.0035000143895307927,0.0360235594240408,2.949293276363618e-06,0.008187123436775856,-0.00013281048845681376,0.6113837789078259,0.6224196596966601,279,289
42,I2_minus_I1,I2,I1,24,False,28055,0.006633663211732898,0.0021633998830963585,1.2345739548059247,60.694183720268335,-0.00018729794299303224,0.006609482748050608,2.4180463682289995e-05,0.3658450230378696,-0.008983923875300448,1.013272612017142,1.0343266127807653,8471,9161
42,I2_minus_I1,I2,I1,24,True,625,0.0360235594240408,0.02478244392749868,0.8110605209858741,15.489027454686674,-0.0028685991679089804,0.03610744634745596,-8.388692341516207e-05,-0.23232582722115813,0.003781780098132792,0.635671661622829,0.6113837789078259,295,279
42,I1_minus_B0,I1,B0,24,False,28055,0.006609482748050608,0.0022914918643909175,1.2255900309306242,64.28780425548719,-2.5976267155450974e-06,0.006609482748050608,0.0,0.0,0.0,1.013272612017142,1.013272612017142,8471,8471
42,I1_minus_B0,I1,B0,24,True,625,0.03610744634745596,0.024696218247731314,0.8148423010840069,15.435136404832072,-0.0041314296111526,0.03610744634745596,0.0,0.0,0.0,0.635671661622829,0.635671661622829,295,295
42,I3_minus_B0,I3,B0,24,False,28055,0.006592662074440219,0.0021943308658924593,1.2193598860048742,61.56195244261294,-0.00014361050198187858,0.006609482748050608,-1.6820673610389546e-05,-0.25449304055374933,0.006230144925750025,1.013272612017142,1.0232083917806059,8471,9135
42,I3_minus_B0,I3,B0,24,True,625,0.03602650871731716,0.024639039395627945,0.8111933314743309,15.399399622267467,-0.0035000143895307927,0.03610744634745596,-8.093763013879846e-05,-0.22415772458663774,0.0036489696096759783,0.635671661622829,0.6224196596966601,295,289
20260917,I3_minus_I1,I3,I1,24,False,28109,0.006776263503452162,0.002320987254831896,1.2907019523405334,65.24063074606977,-0.00014424329085385243,0.006831826528488862,-5.556302503669994e-05,-0.8132967780285494,0.02125340174463819,1.0730493201187103,1.0648199987899445,8590,9182
20260917,I3_minus_I1,I3,I1,24,True,571,0.03768604308125916,0.025377629335544324,0.8109558084229599,14.490626350595809,-0.005114267371796138,0.037262834835516186,0.0004232082457429759,1.1357381895690022,-0.01811153937497456,0.6689203703064768,0.6770537497201891,244,247
20260917,I3_minus_I2,I3,I2,24,False,28109,0.006776263503452162,0.002320987254831896,1.2907019523405334,65.24063074606977,-0.00014424329085385243,0.0067838944471203385,-7.630943668176376e-06,-0.11248617925380122,0.0029086294120252987,1.0583606888616788,1.0648199987899445,9246,9182
20260917,I3_minus_I2,I3,I2,24,True,571,0.03768604308125916,0.025377629335544324,0.8109558084229599,14.490626350595809,-0.005114267371796138,0.03817768554265132,-0.0004916424613921611,-1.2877744012085524,0.021297061084767255,0.6865790157022926,0.6770537497201891,245,247
20260917,I2_minus_I1,I2,I1,24,False,28109,0.0067838944471203385,0.0022733936161988904,1.2936105817525587,63.902821157734614,-0.00017666800490527055,0.006831826528488862,-4.793208136852356e-05,-0.7015998015852065,0.01834477233261289,1.0730493201187103,1.0583606888616788,8590,9246
20260917,I2_minus_I1,I2,I1,24,True,571,0.03817768554265132,0.025796849703357636,0.8322528695077271,14.73000118061721,-0.0047647007994838205,0.037262834835516186,0.0009148507071351369,2.455129115037624,-0.039408600459741816,0.6689203703064768,0.6865790157022926,244,245
20260917,I1_minus_B0,I1,B0,24,False,28109,0.006831826528488862,0.0024404848471004975,1.3119553540851716,68.59958856714789,-1.330766601605181e-05,0.006831826528488862,0.0,0.0,0.0,1.0730493201187103,1.0730493201187103,8590,8590
20260917,I1_minus_B0,I1,B0,24,True,571,0.037262834835516186,0.025020727125742756,0.7928442690479853,14.286835188799113,-0.00546383394410845,0.037262834835516186,0.0,0.0,0.0,0.6689203703064768,0.6689203703064768,244,244
20260917,I3_minus_B0,I3,B0,24,False,28109,0.006776263503452162,0.002320987254831896,1.2907019523405334,65.24063074606977,-0.00014424329085385243,0.006831826528488862,-5.556302503669994e-05,-0.8132967780285494,0.02125340174463819,1.0730493201187103,1.0648199987899445,8590,9182
20260917,I3_minus_B0,I3,B0,24,True,571,0.03768604308125916,0.025377629335544324,0.8109558084229599,14.490626350595809,-0.005114267371796138,0.037262834835516186,0.0004232082457429759,1.1357381895690022,-0.01811153937497456,0.6689203703064768,0.6770537497201891,244,247
20260918,I3_minus_I1,I3,I1,24,False,27991,0.006371090328746881,0.0021401300370525204,1.1361768582296636,59.904379867137095,-0.00015475587738531196,0.006503113162890726,-0.000132022834143845,-2.0301481895966145,0.04757599010520552,0.964082770084079,0.9509799057383366,8722,9254
20260918,I3_minus_I1,I3,I1,24,True,689,0.031251215255716294,0.02457529024145036,0.67290389546683,16.9323749763593,0.0008431886976941776,0.031090638936239874,0.0001605763194764201,0.5164780299489191,-0.006897320966385623,0.399157275151056,0.40084915563668577,315,313
20260918,I3_minus_I2,I3,I2,24,False,27991,0.006371090328746881,0.0021401300370525204,1.1361768582296636,59.904379867137095,-0.00015475587738531196,0.00631289734896746,5.81929797794211e-05,0.9218109619498094,-0.020660690005300353,0.9421980324137632,0.9509799057383366,9221,9254
20260918,I3_minus_I2,I3,I2,24,True,689,0.031251215255716294,0.02457529024145036,0.67290389546683,16.9323749763593,0.0008431886976941776,0.03147625098619473,-0.00022503573047843312,-0.7149381626710638,0.009725869697712053,0.40405070509311103,0.40084915563668577,306,313
20260918,I2_minus_I1,I2,I1,24,False,27991,0.00631289734896746,0.002096240709708672,1.1155161682243633,58.675873705455444,-0.00018838566416951732,0.006503113162890726,-0.00019021581392326611,-2.92499621579263,0.06823668011050588,0.964082770084079,0.9421980324137632,8722,9221
20260918,I2_minus_I1,I2,I1,24,True,689,0.03147625098619473,0.024645844112658657,0.6826297651645421,16.980986593621815,0.0011266048553528016,0.031090638936239874,0.0003856120499548532,1.2402834523460804,-0.016623190664097676,0.399157275151056,0.40405070509311103,315,306
20260918,I1_minus_B0,I1,B0,24,False,27991,0.006503113162890726,0.002259526576353883,1.1837528483348692,63.246408398721535,-2.7305243401722494e-05,0.006503113162890726,0.0,0.0,0.0,0.964082770084079,0.964082770084079,8722,8722
20260918,I1_minus_B0,I1,B0,24,True,689,0.031090638936239874,0.02454917064919918,0.6660065745004444,16.914378577298233,0.0005597725400355546,0.031090638936239874,0.0,0.0,0.0,0.399157275151056,0.399157275151056,315,315
20260918,I3_minus_B0,I3,B0,24,False,27991,0.006371090328746881,0.0021401300370525204,1.1361768582296636,59.904379867137095,-0.00015475587738531196,0.006503113162890726,-0.000132022834143845,-2.0301481895966145,0.04757599010520552,0.964082770084079,0.9509799057383366,8722,9254
20260918,I3_minus_B0,I3,B0,24,True,689,0.031251215255716294,0.02457529024145036,0.67290389546683,16.9323749763593,0.0008431886976941776,0.031090638936239874,0.0001605763194764201,0.5164780299489191,-0.006897320966385623,0.399157275151056,0.40084915563668577,315,313
