cv_seed,group,n,error_correlation,correction_correlation,T_sse,S_sse,diversity_sse_reduction,mean_before_post_sse,I3_sse,postprocessing_sse_increase,post_changed_rows
42,all,28680,0.9860358598739317,0.21224266570613862,2.040432332014631,2.0456344757917986,0.01442629914250908,2.028607104760706,2.0305532174792056,0.0019461127184996485,1994
42,gate,625,0.9962519745154425,,0.8148423010840069,0.8110605209858741,0.001758079560609503,0.8111933314743309,0.8111933314743309,0.0,0
42,not_gate,28055,0.9797887658455394,0.2427726210502091,1.2255900309306242,1.2345739548059247,0.012668219581899577,1.2174137732863746,1.2193598860048742,0.0019461127184996485,1994
20260917,all,28680,0.985647700030186,0.23497418334778744,2.104799623133157,2.125863451260286,0.015335248410676893,2.099996288786045,2.1016577607634934,0.001661471977448592,2024
20260917,gate,571,0.9965513163253565,,0.7928442690479853,0.8322528695077271,0.0015927608548962982,0.8109558084229599,0.8109558084229599,0.0,0
20260917,not_gate,28109,0.9792103740804012,0.26402180109663675,1.3119553540851716,1.2936105817525587,0.013742487555780595,1.2890404803630844,1.2907019523405334,0.001661471977449036,2024
20260918,all,28680,0.9821328751618323,0.20924971107576568,1.8497594228353134,1.7981459333889054,0.016531185627338622,1.8074214924847707,1.8090807536964937,0.0016592612117229955,1939
20260918,gate,689,0.9960361079088581,,0.6660065745004444,0.6826297651645421,0.0014142743656632597,0.67290389546683,0.67290389546683,0.0,0
20260918,not_gate,27991,0.9744477038293403,0.2324755894866055,1.1837528483348692,1.1155161682243633,0.015116911261675364,1.1345175970179409,1.1361768582296636,0.0016592612117227734,1939
