cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I3_minus_I2,I3,I2,48,54013,Calhoun County,WV,4,96,0.053303960610561626,0.03214929513087984,0.27276597281014137,3.086332332564465,-0.03128306268643173,0.053303960610561626,0.0,0.0,0.0
20260917,I3_minus_I2,I3,I2,48,54015,Clay County,WV,4,96,0.057843562271681095,0.03368815097045945,0.32120425884267345,3.234062493164107,-0.031749332275520604,0.057843562271681095,0.0,0.0,0.0
20260917,I3_minus_I2,I3,I2,48,54101,Webster County,WV,4,96,0.009550218182792992,0.006852475616642639,0.008755840064539187,0.6578376591976933,0.0060011303426962615,0.009550218182792992,0.0,0.0,0.0
20260917,I3_minus_I2,I3,I2,48,54105,Wirt County,WV,0,96,0.006197597090403487,0.0035336970395589092,0.0036873801307178654,0.3392349157976553,0.002074684066536722,0.006197597090403487,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,18013,Brown County,IN,0,143,0.02776380966923349,0.012144126745236409,0.1102285652109675,1.7366101245688066,-0.010007575407764754,0.02776380966923349,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,39115,Morgan County,OH,0,143,0.031748147307911624,0.007280641654140327,0.14413611462033443,1.0411317565420668,-0.006862874617906795,0.031748147307911624,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,39117,Morrow County,OH,4,143,0.013394161391819401,0.008189138448635403,0.025654708992785078,1.1710467981548627,-0.0006589039266338044,0.013394161391819401,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,39149,Shelby County,OH,1,143,0.022916107889222367,0.013163096018199467,0.0750961641130386,1.8823227306025239,0.01225636924321099,0.022916107889222367,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,39157,Tuscarawas County,OH,3,143,0.019030504863410083,0.012923072358885315,0.051788896495947305,1.8479993473206,-0.012562678087906624,0.019030504863410083,0.0,0.0,0.0
20260917,I2_minus_I1,I2,I1,1,42053,Forest County,PA,3,143,0.09542702496279602,0.034423389136578636,1.3022033443347636,4.922544646530745,-0.028337086067195722,0.09542702496279602,0.0,0.0,0.0
