cv_seed,pair,candidate,reference,horizon,start,end,common_target,accounting_only,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,I3_minus_B0,I3,B0,6,144,215,False,False,17208,0.006843031575095877,0.001479357716393376,0.8058004122185595,25.456787583697214,-0.00022651178730435928,0.006843031575095877,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,120,215,True,False,22944,0.0077211144981667885,0.0021926775801264483,1.3678205350481787,50.30879439842123,-0.0001324787250324035,0.0077211144981667885,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,6,78,95,False,True,4302,0.017060083755936113,0.005875674318574152,1.2520818612816065,25.277150918506003,-0.00024383185006686368,0.017060083755936113,0.0,0.0,0.0
42,I3_minus_B0,I3,B0,24,96,119,False,False,5736,0.010883493778225091,0.004825121698978748,0.6794317056033302,27.676898065342098,-3.5431936951365316e-05,0.010777754326160132,0.00010573945206495891,0.9810898343479924,-0.013138012628126305
42,I3_minus_B0,I3,B0,24,120,143,False,False,5736,0.010102047429911564,0.004359794843515826,0.5853666140161847,25.00778322240678,-0.00012360539039620814,0.010209189414173014,-0.00010714198426144995,-1.049466122283016,0.012482604148051135
42,I3_minus_B0,I3,B0,24,144,215,False,False,17208,0.006670827231450747,0.0014107781716138732,0.7657548978596902,24.276670777131528,-0.0003082440444498296,0.006716555924119287,-4.57286926685398e-05,-0.680835433891458,0.010534523015500952
42,I3_minus_B0,I3,B0,24,120,215,True,False,22944,0.007673838187826502,0.002148032339589361,1.351121511875875,49.28445399953831,-0.00026208438093642416,0.007738926264991934,-6.508807716543163e-05,-0.8410479042792574,0.023017127163551976
42,I3_minus_B0,I3,B0,24,96,95,False,True,0,,,0.0,0.0,,,,,0.0
42,I3_minus_B0,I3,B0,48,96,119,False,False,0,,,0.0,0.0,,,,,0.0
42,I3_minus_B0,I3,B0,48,120,143,False,False,5736,0.00980989141986116,0.004153161096585472,0.5519980500240549,23.822532050014267,-0.0002950271135135066,0.009851380342539039,-4.148892267787779e-05,-0.42114831866479907,0.004678998507644305
42,I3_minus_B0,I3,B0,48,144,215,False,False,17208,0.006796129254558134,0.0014246710731588522,0.7947923119109247,24.515739826917528,-0.00035027148891997686,0.006820769116646474,-2.463986208833986e-05,-0.3612475611907917,0.00577360231250712
