split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,0,48,,6864,0.006495998526207189,0.0026613318203336424,0.28964705039546373,0.00019380006626945482,0.00649627007224563,0.002635110290976331,0.28967126658106834,0.00014814811815686287,2.7154603844063013e-07,0.004180204742110227,-2.4216185604608587e-05,3517
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,1,47,,6721,0.010111066189592207,0.0035327203840596873,0.6871124254344049,-0.0004614544924612368,0.009869159421452112,0.0034151726679737143,0.6546274679578545,-0.00044083660081524804,-0.000241906768140095,-2.3924951494146196,0.032484957476550336,3244
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,2,48,,6864,0.012653508333761113,0.003882736596129473,1.0990037789191853,-0.0006108615468146506,0.012634175404294012,0.0038836577881071438,1.095648072237355,-0.0005449096619887747,-1.9332929467100884e-05,-0.15278710818499297,0.003355706681830384,3489
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,3,48,,6864,0.015550153609753732,0.0036887806304246097,1.659765151297536,0.00045190372710593007,0.015387133227847715,0.0036747639709935154,1.625147196620618,0.00044087320391964044,-0.00016302038190601706,-1.0483522285192337,0.034617954676918083,3459
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,4,48,,6864,0.008332321217539188,0.0029402440501855205,0.4765508876511496,-0.00016189826126335996,0.008221230589243267,0.0029014829777470963,0.46392837280395893,-0.00013229209072073878,-0.00011109062829592169,-1.333249467892339,0.01262251484719068,3601
42,P,raw,osi_target_t01h,F2_minus_F0,fold,0,48,,6864,0.011801216101864954,0.004772427247714059,0.95594036697874,0.0005547766471864943,0.011463442602821868,0.0045771190562963774,0.9020017839394256,0.00031546767718837373,-0.0003377734990430859,-2.8621923039754082,0.053938583039314314,6581
42,P,raw,osi_target_t01h,F2_minus_F0,fold,1,47,,6721,0.015222758110891278,0.005407698261327431,1.5574732218226885,-0.0004976547406040338,0.014418122544109216,0.0048810535464789626,1.3971766539812036,-0.0005525181522024481,-0.000804635566782062,-5.285740999893951,0.16029656784148494,6485
42,P,raw,osi_target_t01h,F2_minus_F0,fold,2,48,,6864,0.021061792138947648,0.006323683414715851,3.0448641407474826,-0.0012376805408719884,0.020428103019230492,0.0060764874715516755,2.864397945306914,-0.0008734773044281103,-0.0006336891197171561,-3.008714147099256,0.18046619544056863,6693
42,P,raw,osi_target_t01h,F2_minus_F0,fold,3,48,,6864,0.024831948361008577,0.005474826481622702,4.232518526147659,0.0005266100501646207,0.024593378049243133,0.005565605804523218,4.15158224994423,0.00048005483695134535,-0.00023857031176544377,-0.9607394002963177,0.08093627620342936,6438
42,P,raw,osi_target_t01h,F2_minus_F0,fold,4,48,,6864,0.015531482587790258,0.00511096302817714,1.6557817942368467,0.0005572604511669142,0.015212286759285952,0.004989262610370895,1.5884234202184693,0.0007546461228651754,-0.0003191958285043064,-2.055153631986395,0.06735837401837741,6431
42,P,aligned,osi_target_t01h,F2_minus_F0,fold,0,48,,6864,0.010562915926072091,0.004302163991742808,0.7658521237997395,0.0004335607205633659,0.010565769134890754,0.004251298371007724,0.7662659169546646,0.00032204843069355614,2.853208818662592e-06,0.027011564217982453,-0.0004137931549250684,6581
42,P,aligned,osi_target_t01h,F2_minus_F0,fold,1,47,,6721,0.015846845814042495,0.005474248204502092,1.6877944720693772,-0.00046678762813182273,0.015263388650021806,0.005193389797449203,1.565798313341531,-0.00041149415537644705,-0.0005834571640206884,-3.681850450666113,0.1219961587278462,6485
42,P,aligned,osi_target_t01h,F2_minus_F0,fold,2,48,,6864,0.020129999798278436,0.006003031496627529,2.7814087458553267,-0.0009258645163025834,0.020068081009356562,0.005990776698080901,2.764324136732541,-0.0007661243634478198,-6.191878892187336e-05,-0.30759458292278774,0.017084609122785643,6693
42,P,aligned,osi_target_t01h,F2_minus_F0,fold,3,48,,6864,0.024867950707664108,0.005840147771068031,4.244800370545444,0.0009699491543518329,0.024495009948571702,0.00581768942202206,4.118437836980622,0.0009319541006686881,-0.0003729407590924057,-1.4996843265314475,0.12636253356482197,6438
42,P,aligned,osi_target_t01h,F2_minus_F0,fold,4,48,,6864,0.013657452037420775,0.004695355497994658,1.280314437604137,0.00015297143180008281,0.0134431459620497,0.004610881992897324,1.2404495419222639,0.00022821431599891017,-0.00021430607537107488,-1.5691512207686054,0.039864895681873236,6431
42,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,0,48,,6624,0.006419315870311555,0.0025869782638526318,0.27295924999253107,0.00019169322966938943,0.0064058406635748265,0.0025564682578704317,0.2718144794774885,0.00014764156392666234,-1.3475206736728203e-05,-0.20991655511218843,0.0011447705150425813,3327
42,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,1,47,,6486,0.009724394791039157,0.0033906804257285423,0.6133411573812038,-0.0003861393914000147,0.009589776626990655,0.0032969915302070944,0.5964773089906676,-0.00039147361360912763,-0.00013461816404850176,-1.384334623811756,0.016863848390536118,3076
42,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,2,48,,6624,0.012717121653270456,0.0038264439228796843,1.0712676131463879,-0.0007537526945269233,0.012688807942972615,0.00382442534743075,1.066502730618384,-0.0006885327467828642,-2.8313710297841674e-05,-0.22264244276187783,0.004764882528003778,3327
42,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,3,48,,6624,0.012284484741653742,0.003405400751828591,0.9996183369971259,0.0005975572281537157,0.01219396978873611,0.0034040990211685112,0.9849417643578258,0.0005957434335132287,-9.051495291763183e-05,-0.7368233574397864,0.014676572639300112,3308
42,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,4,48,,6624,0.008136915224667756,0.0028393429228572445,0.43857099520959975,-0.00013337977423594056,0.00806893369197394,0.0028077032504759745,0.43127334469032796,-0.00010927244031925482,-6.798153269381609e-05,-0.8354705784290872,0.007297650519271781,3426
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,0,48,,5760,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,1,47,,5640,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,2,48,,5760,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,3,48,,5760,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,4,48,,5760,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,fold,0,48,,4608,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,fold,1,47,,4512,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,fold,2,48,,4608,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,fold,3,48,,4608,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0,0.0,0.0,0
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,fold,4,48,,4608,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.0,0.0,0.0,0
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,0,48,,6864,0.010487562075635393,0.003370350048933558,0.7549642097046587,-0.001620652547654992,0.01032889515431733,0.0033163937393729894,0.7322932195473524,-0.0015165684374626328,-0.00015866692131806352,-1.51290567029565,0.022670990157306337,3055
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,1,48,,6864,0.009283310268160563,0.003464671556012488,0.5915384872077962,0.0013880540453123148,0.009128825179162282,0.0034076109182033876,0.5720145229773188,0.0013481374155385906,-0.0001544850889982803,-1.6641164039095546,0.01952396423047742,3355
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,2,48,,6864,0.00783280715664892,0.002986483516137595,0.4211260856311117,0.0006765632551560476,0.007897741228747618,0.002975379559712814,0.42813730856760823,0.0006502332160666777,6.493407209869767e-05,0.8290012865129537,-0.007011222936496531,3620
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,3,47,,6721,0.015406018438251587,0.003201237087200188,1.5951984610888255,-0.00038659440884594384,0.015279319269127336,0.0031939733662273064,1.5690685116409901,-0.00032052074549689965,-0.00012669916912425028,-0.8224004770088333,0.02612994944783531,3520
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,fold,4,48,,6864,0.012562307633456877,0.003886833491849826,1.0832186376047077,-0.001006343637520689,0.012350190393401898,0.0037906114964491645,1.0469467196984903,-0.001014923162959354,-0.00021211724005497888,-1.6885212991445298,0.03627191790621742,3337
20260917,P,raw,osi_target_t01h,F2_minus_F0,fold,0,48,,6864,0.017221364747844182,0.005173455391811465,2.0356935715341846,-0.002116663753396555,0.016806470587163416,0.005168299435925185,1.938787961491105,-0.001532852577929954,-0.0004148941606807663,-2.409182818874467,0.09690561004307963,6641
20260917,P,raw,osi_target_t01h,F2_minus_F0,fold,1,48,,6864,0.012258589960582008,0.004913187812623294,1.0314740629680252,0.0017792866965649133,0.011507649080547688,0.004502906726708828,0.9089719772461102,0.0014330181305624743,-0.00075094088003432,-6.1258340677761485,0.12250208572191501,6315
20260917,P,raw,osi_target_t01h,F2_minus_F0,fold,2,48,,6864,0.013537634931385123,0.00514789382761619,1.2579485286513885,0.001054810432431449,0.013213962556652966,0.004757124613568252,1.1985148474633731,0.0009291901536101881,-0.0003236723747321573,-2.390907838575018,0.0594336811880154,6468
20260917,P,raw,osi_target_t01h,F2_minus_F0,fold,3,47,,6721,0.023970453187989876,0.004914243549395116,3.8617698295988037,-9.457631746167339e-05,0.02376761443083139,0.005134588931693015,3.7966895108192382,0.0003915570749749099,-0.00020283875715848554,-0.846203263524925,0.06508031877956544,6544
20260917,P,raw,osi_target_t01h,F2_minus_F0,fold,4,48,,6864,0.021828409915304325,0.006477223523230661,3.2705551468113376,-0.0006880083690882013,0.02123348720167134,0.006132064417451524,3.0947097580956635,-0.0008763575566604922,-0.0005949227136329838,-2.7254514458053714,0.17584538871567412,6767
20260917,P,aligned,osi_target_t01h,F2_minus_F0,fold,0,48,,6864,0.01686488444531559,0.005162692857215247,1.9522885829568108,-0.00216780285775217,0.016546487849822607,0.0050515371766271504,1.8792688897679417,-0.0019156552654875157,-0.00031839659549298335,-1.8879263390471746,0.07301969318886914,6641
20260917,P,aligned,osi_target_t01h,F2_minus_F0,fold,1,48,,6864,0.012801453870432572,0.005113366238612786,1.124853246294925,0.002076189808875132,0.012505409387437853,0.004984066874855383,1.0734284517350825,0.001966638824750867,-0.0002960444829947194,-2.312584851619792,0.0514247945598425,6315
20260917,P,aligned,osi_target_t01h,F2_minus_F0,fold,2,48,,6864,0.01285896575644257,0.004833517415830811,1.1349829942332892,0.0011798045668818364,0.01299468032621893,0.004784472171940462,1.1590668239821846,0.0011248641927751627,0.0001357145697763601,1.0554081280476524,-0.024083829748895447,6468
20260917,P,aligned,osi_target_t01h,F2_minus_F0,fold,3,47,,6721,0.024431035558893154,0.005066583787749432,4.01160022528342,-0.00033419590323261486,0.02414330282507364,0.005085572098936338,3.9176646582288663,-0.0001654384006636365,-0.00028773273381951445,-1.1777344972787152,0.09393556705455364,6544
20260917,P,aligned,osi_target_t01h,F2_minus_F0,fold,4,48,,6864,0.019848132477017583,0.0060901834286590135,2.7040615624324484,-0.0010773987751946253,0.019535545095845055,0.005880987385862519,2.619559952324486,-0.0010998224961630114,-0.00031258738117252716,-1.5748956811653447,0.08450161010796231,6767
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,0,48,,6624,0.010549368353187847,0.003330426512093875,0.7371794796418222,-0.001706212174168868,0.010377520213846135,0.0032750793699886822,0.7133579404249126,-0.0016177973533691387,-0.00017184813934171227,-1.6289898464848185,0.02382153921690955,2880
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,1,48,,6624,0.008886007375903391,0.0033364951356310893,0.5230385058084532,0.0012745682736822284,0.008723310788985644,0.003279990645958768,0.5040609050270497,0.0012348908136383722,-0.0001626965869177474,-1.8309301358328756,0.018977600781403536,3201
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,2,48,,6624,0.0077577656932830644,0.0029150374454043164,0.39865171872765087,0.0006712992941742757,0.007782321396237782,0.0028823248684384894,0.40117942230619075,0.0006535286952060257,2.4555702954717762e-05,0.3165306084969677,-0.002527703578539875,3467
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,3,47,,6486,0.011994932536704786,0.0028944173572498424,0.9331953449488029,-0.000124875260669749,0.011893618884585877,0.002891234293984512,0.9174976917341507,-6.470935429845766e-05,-0.00010131365211890966,-0.8446371149557264,0.015697653214652108,3347
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,fold,4,48,,6624,0.012281999779070114,0.0037728278423225558,0.999213963028071,-0.0009918515767061398,0.012176960915303606,0.003713330428144963,0.9821959701278767,-0.0010242048850081344,-0.00010503886376650798,-0.8552260678713397,0.017017992900194234,3170
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,0,48,,5760,0.010292288527218797,0.0031032469357711425,0.6101637300145132,-0.0017906865553814994,0.010292288527218797,0.0031032469357711425,0.6101637300145132,-0.0017906865553814994,0.0,0.0,0.0,0
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,1,48,,5760,0.006936390394075493,0.0030706789773871325,0.27713382738637116,0.001262688593886408,0.006936390394075493,0.0030706789773871325,0.27713382738637116,0.001262688593886408,0.0,0.0,0.0,0
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,2,48,,5760,0.006425406407371111,0.0026138385184966677,0.23780648159934176,0.0009502102313741534,0.006425406407371111,0.0026138385184966677,0.23780648159934176,0.0009502102313741534,0.0,0.0,0.0,0
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,3,47,,5640,0.006297646551881186,0.002443474538539895,0.22368438580125438,0.00016454696512030516,0.006297646551881186,0.002443474538539895,0.22368438580125438,0.00016454696512030516,0.0,0.0,0.0,0
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,fold,4,48,,5760,0.011983782189686838,0.003539471774807722,0.8271995648823676,-0.001058430198192056,0.011983782189686838,0.003539471774807722,0.8271995648823676,-0.001058430198192056,0.0,0.0,0.0,0
