split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,73,239,,239,0.009659837409867188,0.004643015407751136,0.02230167764963164,0.0003909991239967502,0.009359327093492508,0.004349756554941803,0.02093568387067292,0.00027567370698471577,-0.0003005103163746803,-3.1109252011604194,0.0013659937789587198,171
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,74,239,,239,0.022480368633486295,0.006381106989373985,0.12078270676148682,-0.0006391078899146469,0.02178469925508102,0.0061509269421446125,0.1134229760706043,-0.0005155509823241314,-0.0006956693784052753,-3.094563927074667,0.007359730690882527,170
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,75,239,,239,0.029991122812670044,0.007743491060935954,0.21497271996795317,-0.0009742849702008899,0.029179826109235207,0.007515012041326701,0.20349947817188394,-0.0007218059523652414,-0.0008112967034348377,-2.705122807513216,0.011473241796069233,169
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,76,239,,239,0.028962364415652482,0.007760007129541873,0.2004776340582677,-0.0009823180017441782,0.028417658885076226,0.00756496667329176,0.1930076374255439,-0.0007579828467471591,-0.000544705530576256,-1.8807357119015933,0.007469996632723824,168
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,77,239,,239,0.03284216104310718,0.008300332601797715,0.2577872025335514,-0.0012290857335401151,0.032157234818325164,0.008056384226054722,0.24714697252745618,-0.0010776396818363142,-0.0006849262247820148,-2.0855090013200073,0.010640230006095236,168
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,78,239,,239,0.028986368113775373,0.008861133997639579,0.2008100792061232,-0.0008688748604499367,0.02867807711908809,0.008753249387599672,0.19656127363235895,-0.0007476328068708733,-0.0003082909946872832,-1.0635723436520195,0.004248805573764253,178
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,79,239,,239,0.02834300609849218,0.008542919692653429,0.19199491273310043,-0.0002804388879928414,0.02811106242214863,0.008434304489196437,0.18886540748996292,-0.00025978689458623226,-0.00023194367634354895,-0.8183453637117477,0.0031295052431375148,173
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,80,239,,239,0.026329216174897727,0.008521698228497139,0.16568140222789457,-0.0004912690902937816,0.0260515122251388,0.008412665698358636,0.16220482812275697,-0.0005266449207064551,-0.0002777039497589284,-1.054736866886652,0.003476574105137603,171
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,81,239,,239,0.024725420740944755,0.008779249544144267,0.1461117969652011,-0.0008883184756256667,0.024552335278793885,0.00868162263478927,0.14407330306651134,-0.0008544654197080976,-0.00017308546215086956,-0.700030401764784,0.002038493898689764,170
42,OSI,v18_rule,osi_target_t01h,F2_minus_F0,target_hour,82,239,,239,0.020226268765296186,0.008002367754228133,0.09777536561167306,-0.0003169942029341449,0.020151166834382,0.007874858683250007,0.0970506164241162,-0.00031300715420799654,-7.510193091418704e-05,-0.37130887454163153,0.0007247491875568557,172
