split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction,focus_name
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,54013,1,Calhoun County,120,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.0,0.0,0.0,0,,Calhoun WV
42,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,54015,1,Clay County,120,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.0,0.0,0.0,0,,Clay WV
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,18013,1,Brown County,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.0,0.0,0.0,0,,Brown IN
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39115,1,Morgan County,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.0,0.0,0.0,0,,Morgan OH
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39117,1,Morrow County,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.0,0.0,0.0,0,,Morrow OH
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39119,1,Muskingum County,96,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.0,0.0,0.0,0,,Muskingum OH
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,42053,1,Forest County,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.0,0.0,0.0,0,,Forest PA
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,54013,1,Calhoun County,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.0,0.0,0.0,0,,Calhoun WV
42,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,,Clay WV
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,18013,1,Brown County,143,0.02853055266045068,0.01281407024453517,0.11640091822083716,-0.009603017514505366,0.027935266537810664,0.01254115420927679,0.11159421366500895,-0.009487940712502323,-0.0005952861226400166,-2.086486475480054,0.004806704555828212,91,0.04925629001279613,Brown IN
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39115,1,Morgan County,143,0.031765159551465624,0.007377598488900623,0.1442906266701997,-0.0072216781295384915,0.03175474218515939,0.00733174478739502,0.1441960021281696,-0.007125295376135667,-1.0417366306234022e-05,-0.03279494406239758,9.462454203010284e-05,87,0.0009696568262992984,Morgan OH
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39117,1,Morrow County,143,0.02011048701391195,0.011447921008175554,0.05783373137495113,-0.005888139815570943,0.01614058285630621,0.009058703128616506,0.03725413333660389,-0.005811721039721122,-0.003969904157605741,-19.74046752253914,0.02057959803834724,132,0.21088765443145535,Morrow OH
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39119,1,Muskingum County,143,0.007244620892003629,0.004424447733877591,0.0075052880572463315,0.003976639747900949,0.007209478080776412,0.004619945386115649,0.00743265011019896,0.004217923056387097,-3.5142811227217505e-05,-0.48508834004008516,7.263794704737148e-05,96,0.0007443510921346773,Muskingum OH
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42053,1,Forest County,143,0.09702774531630855,0.035189855745253136,1.3462568206468002,-0.030018105473101298,0.09644110183059004,0.035186579790505976,1.330026715488648,-0.0293812617162591,-0.0005866434857185049,-0.604614158358574,0.016230105158152153,137,0.1663166015974068,Forest PA
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,54013,1,Calhoun County,143,0.04532504581259252,0.02272571835535038,0.2937734482416463,-0.02112286819990053,0.04536602243903401,0.022761588509048022,0.29430486684726803,-0.021168835037087948,4.0976626441487085e-05,0.09040614456501395,-0.0005314186056217252,95,-0.005445666288135169,Calhoun WV
20260917,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,54015,1,Clay County,143,0.050999555000082,0.0267660478947762,0.3719365092595136,-0.02427742394448078,0.05086387123674652,0.02667876225844374,0.3699600757979312,-0.024214224367622713,-0.00013568376333547572,-0.2660489161822266,0.001976433461582383,94,0.020253331288409587,Clay WV
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,18013,1,Brown County,138,0.029027574759929058,0.013103907451561404,0.11627881330917132,-0.010125393632082053,0.028420806078043943,0.012822109309220082,0.11146842610135756,-0.01000514122566697,-0.0006067686818851149,-2.0903182126077113,0.0048103872078137655,86,0.06590737759016584,Brown IN
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,39115,1,Morgan County,138,0.03232225898126499,0.00749032365632788,0.14417252273997122,-0.007328754008583061,0.03231068446290674,0.007431779940602049,0.14406928560369014,-0.00721785047821011,-1.1574518358252461e-05,-0.035809744501336116,0.00010323713628107578,82,0.0014144576368305716,Morgan OH
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,39117,1,Morrow County,138,0.017898130879711538,0.010157652888729997,0.04420734628024515,-0.0043964303485672495,0.015343200651842344,0.008481417907266503,0.03248710526149195,-0.005116791539787954,-0.0025549302278691944,-14.274843809335092,0.0117202410187532,127,0.1605796616571708,Morrow OH
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,39119,1,Muskingum County,138,0.0067214820160290765,0.004032724811994069,0.006234608227868716,0.0035686918989892877,0.0067121715394209865,0.004252133521304792,0.006217348054896607,0.003835545165136801,-9.310476608090021e-06,-0.13851821050605562,1.7260172972108703e-05,91,0.0002364825716101448,Muskingum OH
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,42053,1,Forest County,138,0.07177511684898107,0.024686894523817296,0.7109301010185142,-0.019327761995428065,0.07128791808832709,0.024724480625541737,0.7013114826207885,-0.018708824939909104,-0.0004871987606539785,-0.6787850470227341,0.009618618397725709,132,0.13178521546142594,Forest PA
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,54013,1,Calhoun County,138,0.04613868799137043,0.023527858718963932,0.29377143707997405,-0.02189640126220186,0.04618038379294424,0.023563155786939072,0.29430264292238056,-0.021945906293477185,4.169580157381558e-05,0.09037058353633665,-0.0005312058424065125,91,-0.007278080229533068,Calhoun WV
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,54015,1,Clay County,138,0.05191011807626539,0.027599333457390678,0.3718631294994704,-0.025293539535462567,0.051774720874396385,0.027556136630460457,0.36992579758378863,-0.02518079878640551,-0.00013539720186900306,-0.26083007877207853,0.0019373319156817947,89,0.026543490278062184,Clay WV
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,18013,1,Brown County,120,0.02915680508682995,0.013087313279455164,0.10201431394456716,-0.012920013894607533,0.02915680508682995,0.013087313279455164,0.10201431394456716,-0.012920013894607533,0.0,0.0,0.0,0,,Brown IN
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,39115,1,Morgan County,120,0.0346185223745793,0.008153138638109696,0.14381305096790972,-0.008034391481058193,0.0346185223745793,0.008153138638109696,0.14381305096790972,-0.008034391481058193,0.0,0.0,0.0,0,,Morgan OH
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,39117,1,Morrow County,120,0.011456566161435115,0.0074269027745682325,0.015750348985360818,-0.0027859459785449714,0.011456566161435115,0.0074269027745682325,0.015750348985360818,-0.0027859459785449714,0.0,0.0,0.0,0,,Morrow OH
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,39119,1,Muskingum County,120,0.0030295859247631827,0.001762778652262167,0.0011014069050627826,-0.00026445430138948516,0.0030295859247631827,0.001762778652262167,0.0011014069050627826,-0.00026445430138948516,0.0,0.0,0.0,0,,Muskingum OH
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,42053,1,Forest County,120,0.009960948268005467,0.006469279207962682,0.011906458847745735,-0.0012872709297527894,0.009960948268005467,0.006469279207962682,0.011906458847745735,-0.0012872709297527894,0.0,0.0,0.0,0,,Forest PA
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,54013,1,Calhoun County,120,0.047781968846006606,0.02628633479940384,0.2739739856160895,-0.02451070263995654,0.047781968846006606,0.02628633479940384,0.2739739856160895,-0.02451070263995654,0.0,0.0,0.0,0,,Calhoun WV
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,54015,1,Clay County,120,0.05395895742904721,0.029593162525350023,0.34938829041956754,-0.025672718380265323,0.05395895742904721,0.029593162525350023,0.34938829041956754,-0.025672718380265323,0.0,0.0,0.0,0,,Clay WV
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,18013,1,Brown County,96,0.017466882622016497,0.006923417912638281,0.029288830899004976,-0.006224706819904557,0.017466882622016497,0.006923417912638281,0.029288830899004976,-0.006224706819904557,0.0,0.0,0.0,0,,Brown IN
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39115,1,Morgan County,96,0.038578282103716645,0.008432847530414685,0.14287524960709863,-0.00795182670425656,0.038578282103716645,0.008432847530414685,0.14287524960709863,-0.00795182670425656,0.0,0.0,0.0,0,,Morgan OH
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39117,1,Morrow County,96,0.006803359518695001,0.0052045095206118734,0.004443427271099316,-0.00519318269040961,0.006803359518695001,0.0052045095206118734,0.004443427271099316,-0.00519318269040961,0.0,0.0,0.0,0,,Morrow OH
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39119,1,Muskingum County,96,0.004853338936125035,0.0029747479794943513,0.0022612702875750993,0.002858081312827684,0.004853338936125035,0.0029747479794943513,0.0022612702875750993,0.002858081312827684,0.0,0.0,0.0,0,,Muskingum OH
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,42053,1,Forest County,96,0.007342922755005443,0.004686859571293951,0.005176177400253766,-0.0020977395150479916,0.007342922755005443,0.004686859571293951,0.005176177400253766,-0.0020977395150479916,0.0,0.0,0.0,0,,Forest PA
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,54013,1,Calhoun County,96,0.05334007167786935,0.03237678878436493,0.273135671673623,-0.030988926810991968,0.05334007167786935,0.03237678878436493,0.273135671673623,-0.030988926810991968,0.0,0.0,0.0,0,,Calhoun WV
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,54015,1,Clay County,96,0.05786367178234667,0.034004101332047655,0.3214276331649737,-0.031087864512615134,0.05786367178234667,0.034004101332047655,0.3214276331649737,-0.031087864512615134,0.0,0.0,0.0,0,,Clay WV
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,18013,1,Brown County,143,0.02923585380925098,0.012764880301749965,0.12222712615769302,-0.010031717990329337,0.028799781886791043,0.012649124321319193,0.11860812345192345,-0.00974571835854355,-0.000436071922459938,-1.4915655458707766,0.003619002705769564,97,0.07531732316149925,Brown IN
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39115,1,Morgan County,143,0.03169556752290796,0.006877668555481136,0.14365908708568817,-0.006532530376852736,0.03169229416813065,0.006842370592372491,0.14362941587842393,-0.006548473741364291,-3.273354777309778e-06,-0.010327484355487915,2.967120726424244e-05,90,0.0006175060058811317,Morgan OH
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39117,1,Morrow County,143,0.019569441761728684,0.011216895087240504,0.05476371627379377,-0.005745325479046285,0.016532776176553528,0.00947611536463215,0.03908657439887427,-0.006370746499550039,-0.0030366655851751558,-15.517384819396652,0.015677141874919497,143,0.32626678033690526,Morrow OH
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39119,1,Muskingum County,143,0.026645820282524425,0.018297770485718158,0.10152996260958838,0.01826839985634753,0.02716381950678243,0.01865139327885838,0.10551585189817868,0.018615029642494743,0.0005179992242580062,1.944016805509019,-0.003985889288590297,124,-0.08295282873265392,Muskingum OH
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42053,1,Forest County,143,0.09615679713514032,0.03494923626463215,1.3221965378462597,-0.030157544088783968,0.09644110881811796,0.03503942074396718,1.330026908219734,-0.02998751376600609,0.0002843116829776421,0.2956750759679272,-0.007830370373474338,141,-0.16296272311512022,Forest PA
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,54013,1,Calhoun County,143,0.03372975022976579,0.026663917960003197,0.1626905352304211,0.005276211303154311,0.033729765754331016,0.02685395225505988,0.16269068499141193,0.005566912994255776,1.5524565223634657e-08,4.602632726058431e-05,-1.4976099083074956e-07,143,-3.1167694142376548e-06,Calhoun WV
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,54015,1,Clay County,143,0.03616155090462183,0.025668334212014806,0.18699506022734047,-0.004040305486630395,0.03662150138257749,0.02585993334345757,0.1917822139825199,-0.004557019694048639,0.0004599504779556618,1.271932387990793,-0.004787153755179435,124,-0.09962844344598625,Clay WV
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,18013,1,Brown County,138,0.029759499469364393,0.013182784896544958,0.12221663759605973,-0.010438327826406782,0.02931547399499372,0.013061753603209875,0.11859678814605913,-0.01014304714476384,-0.0004440254743706719,-1.492046177818851,0.0036198494500006007,93,0.09666662972395627,Brown IN
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,39115,1,Morgan County,138,0.032250399795312606,0.00696704970204401,0.1435321836001349,-0.006645984883138434,0.03224107361216733,0.006895528630025537,0.1434491822177966,-0.006590983342386604,-9.326183145273725e-06,-0.028918038859870876,8.300138233829912e-05,85,0.002216518671258981,Morgan OH
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,39117,1,Morrow County,138,0.017312402809866262,0.00989813753936403,0.041361262165047014,-0.004228322655510602,0.01533100096315982,0.008668148792240826,0.03243546349347221,-0.005450266562481828,-0.0019814018467064418,-11.444984664851088,0.008925798671574801,138,0.23835987852355542,Morrow OH
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,39119,1,Muskingum County,138,0.026450651646311815,0.01782374875348713,0.09654990220700622,0.017793313970878435,0.026869351272802103,0.018086506780726607,0.09963076121933002,0.018048825621306313,0.0004186996264902883,1.5829463564413615,-0.0030808590123238,119,-0.08227310596466077,Muskingum OH
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,42053,1,Forest County,138,0.07160327286006038,0.02462315156732402,0.7075299584295718,-0.01965784735611902,0.07151563401947293,0.024621893846661115,0.7057990554705929,-0.01938694676080288,-8.763884058744786e-05,-0.12239502062807439,0.0017309029589789304,136,0.046223070250529,Forest PA
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,54013,1,Calhoun County,138,0.03396829340822225,0.02668214730935875,0.15923060407525635,0.004519523744653019,0.033901995749723406,0.026793932127216556,0.15860965358236842,0.004735623327977521,-6.629765849884561e-05,-0.19517512317176466,0.0006209504928879339,138,0.016582234206700526,Calhoun WV
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,county,54015,1,Clay County,138,0.03673482700791366,0.026183819639276407,0.18622375711158534,-0.004601220048450146,0.03724500279990862,0.026513508906734817,0.19143225223199772,-0.005005507646623058,0.0005101757919949573,1.3888068450276236,-0.005208495120412382,119,-0.13909077606082573,Clay WV
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,18013,1,Brown County,120,0.03105931023837782,0.013925704750390995,0.11576169029805615,-0.012600524799235457,0.03105931023837782,0.013925704750390995,0.11576169029805615,-0.012600524799235457,0.0,0.0,0.0,0,,Brown IN
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,39115,1,Morgan County,120,0.034571414329711316,0.00774152304376497,0.14342192265078826,-0.0075171805789825425,0.034571414329711316,0.00774152304376497,0.14342192265078826,-0.0075171805789825425,0.0,0.0,0.0,0,,Morgan OH
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,39117,1,Morrow County,120,0.011161024155873247,0.006807328869431904,0.014948215224958334,-0.0027734307715231335,0.011161024155873247,0.006807328869431904,0.014948215224958334,-0.0027734307715231335,0.0,0.0,0.0,0,,Morrow OH
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,39119,1,Muskingum County,120,0.02775494436792607,0.01652660192528819,0.09244043242400055,0.01644993525862153,0.02775494436792607,0.01652660192528819,0.09244043242400055,0.01644993525862153,0.0,0.0,0.0,0,,Muskingum OH
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,42053,1,Forest County,120,0.010790141746598618,0.006506262569574379,0.01397125906940283,-0.0031407707732319418,0.010790141746598618,0.006506262569574379,0.01397125906940283,-0.0031407707732319418,0.0,0.0,0.0,0,,Forest PA
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,54013,1,Calhoun County,120,0.03472298246207407,0.027720607876595475,0.14468226132738046,0.004524087856374485,0.03472298246207407,0.027720607876595475,0.14468226132738046,0.004524087856374485,0.0,0.0,0.0,0,,Calhoun WV
20260918,OSI,v18_rule,osi_target_t24h,F2_minus_F0,county,54015,1,Clay County,120,0.04010266161702067,0.029923512646953986,0.19298681625231157,-0.0031795400302063338,0.04010266161702067,0.029923512646953986,0.19298681625231157,-0.0031795400302063338,0.0,0.0,0.0,0,,Clay WV
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,18013,1,Brown County,96,0.01783976432216052,0.007877352713908973,0.030552690342742217,-0.004459909858750521,0.01783976432216052,0.007877352713908973,0.030552690342742217,-0.004459909858750521,0.0,0.0,0.0,0,,Brown IN
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39115,1,Morgan County,96,0.03857286147153721,0.008418287331555667,0.1428351016418304,-0.007406512498312488,0.03857286147153721,0.008418287331555667,0.1428351016418304,-0.007406512498312488,0.0,0.0,0.0,0,,Morgan OH
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39117,1,Morrow County,96,0.006896715987040641,0.005322781618957208,0.004566210374966589,-0.0052994555456662915,0.006896715987040641,0.005322781618957208,0.004566210374966589,-0.0052994555456662915,0.0,0.0,0.0,0,,Morrow OH
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,39119,1,Muskingum County,96,0.013825906205800988,0.008209680614549766,0.018350945511514203,0.008159680614549764,0.013825906205800988,0.008209680614549766,0.018350945511514203,0.008159680614549764,0.0,0.0,0.0,0,,Muskingum OH
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,42053,1,Forest County,96,0.006201869521392892,0.004009458108487308,0.0036924658137966818,-0.0006140061987510146,0.006201869521392892,0.004009458108487308,0.0036924658137966818,-0.0006140061987510146,0.0,0.0,0.0,0,,Forest PA
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,54013,1,Calhoun County,96,0.048934816953141634,0.037437665448567636,0.22988316578279788,-0.007453906381333739,0.048934816953141634,0.037437665448567636,0.22988316578279788,-0.007453906381333739,0.0,0.0,0.0,0,,Calhoun WV
20260918,OSI,v18_rule,osi_target_t48h,F2_minus_F0,county,54015,1,Clay County,96,0.048226151080270833,0.04069762837432624,0.22327311820964235,-0.0029387199895661714,0.048226151080270833,0.04069762837432624,0.22327311820964235,-0.0029387199895661714,0.0,0.0,0.0,0,,Clay WV
