split_seed,domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
20260917,OSI,v18_rule,osi_target_t06h,F2_minus_F0,32982,0.01043484686574168,0.0032513279861607985,3.5912790121548,-0.00017562574910613557,0.0103282666639301,0.003209718940664248,3.51829192962018,-0.00016407242957993933,-0.00010658020181158155,-1.021387311025057,0.07298708253461994,16065
20260917,P,raw,osi_target_t06h,F2_minus_F0,32982,0.016787744157897095,0.005255785067165149,9.295262768692865,-5.740320283136958e-05,0.016787744157897095,0.005255785067165149,9.295262768692865,-5.740320283136958e-05,0.0,0.0,0.0,0
20260917,P,aligned,osi_target_t06h,F2_minus_F0,32982,0.015999705345922557,0.005011656310004389,8.443081017878502,-1.169183079596e-05,0.01578308586064052,0.004918959308362286,8.216007471996456,1.5318142351598053e-05,-0.000216619485282038,-1.3538967162119775,0.2270735458820461,31659
20260917,OSI,C0_direct_osi,osi_target_t24h,F2_minus_F0,28680,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.00865942183518786,0.0029175849835404396,2.150586621385807,-0.00012945774455302454,0.0,0.0,0.0,0
20260917,OSI,C1_component_osi,osi_target_t24h,F2_minus_F0,28680,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.0,0.0,0.0,0
20260917,OSI,C2_equal_blend,osi_target_t24h,F2_minus_F0,28680,0.00866343794071386,0.0029172561365550147,2.1525819014005796,-0.00012246009912659733,0.00866343794071386,0.0029172561365550147,2.1525819014005796,-0.00012246009912659733,0.0,0.0,0.0,0
20260917,OSI,C3_aligned_component,osi_target_t24h,F2_minus_F0,28680,0.008448385469916156,0.002744728452506925,2.0470412249449694,-0.00017786912634180097,0.00838868297077368,0.002721665994018366,2.0182116569053745,-0.00017347182954371765,-5.9702499142475635e-05,-0.7066734745362901,0.02882956803959491,13347
20260917,OSI,v18_rule,osi_target_t24h,F2_minus_F0,28680,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.0,0.0,0.0,0
20260917,P,raw,osi_target_t24h,F2_minus_F0,28680,0.013919720788472166,0.0046269008597546344,5.556997417456413,0.00012435944663945724,0.013919720788472166,0.0046269008597546344,5.556997417456413,0.00012435944663945724,0.0,0.0,0.0,0
20260917,P,aligned,osi_target_t24h,F2_minus_F0,28680,0.01356959863965695,0.004306646154289824,5.280963327682771,9.726373453214323e-06,0.013425992891076604,0.0042521451314151415,5.169778936990349,2.0271788351055514e-05,-0.00014360574858034506,-1.0582903178923742,0.11118439069242214,27653
20260917,OSI,C0_direct_osi,osi_target_t48h,F2_minus_F0,22944,0.007941008803189471,0.0022665477750623154,1.4468399399181604,-0.0002814420207812377,0.007941008803189471,0.0022665477750623154,1.4468399399181604,-0.0002814420207812377,0.0,0.0,0.0,0
20260917,OSI,C1_component_osi,osi_target_t48h,F2_minus_F0,22944,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.0,0.0,0.0,0
20260917,OSI,C2_equal_blend,osi_target_t48h,F2_minus_F0,22944,0.007904265788718098,0.002243387831819192,1.4334818707611976,-0.00029383923575625377,0.007904265788718098,0.002243387831819192,1.4334818707611976,-0.00029383923575625377,0.0,0.0,0.0,0
20260917,OSI,C3_aligned_component,osi_target_t48h,F2_minus_F0,22944,0.007997256713663211,0.0022688310906422214,1.467409101280443,-0.0002030595842999163,0.007972240053111607,0.002258980026770279,1.4582428934400418,-0.0002037982823722185,-2.5016660551603967e-05,-0.3128155247144049,0.009166207840401341,9311
20260917,OSI,v18_rule,osi_target_t48h,F2_minus_F0,22944,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.0,0.0,0.0,0
20260917,P,raw,osi_target_t48h,F2_minus_F0,22944,0.012620150671943798,0.0034690336986761025,3.6542496492319367,-0.00017162511786081785,0.012620150671943798,0.0034690336986761025,3.6542496492319367,-0.00017162511786081785,0.0,0.0,0.0,0
20260917,P,aligned,osi_target_t48h,F2_minus_F0,22944,0.012763457631427107,0.0035356143487526486,3.737711838672684,-1.8277874114186003e-05,0.012704781388462498,0.0035143504929610733,3.703424770631128,-1.9696632546300602e-05,-5.867624296460906e-05,-0.45972059185696024,0.034287068041556346,22122
20260918,OSI,C0_direct_osi,osi_target_t01h,F2_minus_F0,34177,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.0,0.0,0.0,0
20260918,OSI,C1_component_osi,osi_target_t01h,F2_minus_F0,34177,0.010625859276603061,0.003329873678314119,3.858886975159638,1.2576022187238832e-05,0.01047865232704977,0.0032423390582886863,3.75270823746295,9.473764088963415e-06,-0.00014720694955329058,-1.3853651335042905,0.10617873769668806,17864
20260918,OSI,C2_equal_blend,osi_target_t01h,F2_minus_F0,34177,0.010824189513816604,0.0033388724418440922,4.004282538372279,-3.955919689664598e-05,0.010740779394613055,0.0032928172121609732,3.942807116661971,-4.312142885971425e-05,-8.341011920354885e-05,-0.7705899744002043,0.061475421710308176,17327
20260918,OSI,C3_aligned_component,osi_target_t01h,F2_minus_F0,34177,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,0.010683002911169644,0.0032883188402159907,3.9005031403644193,-6.38801247473866e-05,-6.560023199787823e-05,-0.6103140205672042,0.048050070738833384,17057
20260918,OSI,v18_rule,osi_target_t01h,F2_minus_F0,34177,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,0.010683002911169644,0.0032883188402159907,3.9005031403644193,-6.38801247473866e-05,-6.560023199787823e-05,-0.6103140205672042,0.048050070738833384,17057
20260918,P,raw,osi_target_t01h,F2_minus_F0,34177,0.01749443740056527,0.005376209425348297,10.46005335389142,0.0003247895200868648,0.017246111722266592,0.005210325682121124,10.165209385662669,0.00031720889103052793,-0.00024832567829867827,-1.4194550679900941,0.2948439682287507,32722
20260918,P,aligned,osi_target_t01h,F2_minus_F0,34177,0.017211214588919423,0.005231211052178364,10.124112844928087,0.0001813283581560443,0.01711521334701272,0.0051734042341867025,10.011486652508658,0.00019120946417497205,-9.600124190670134e-05,-0.5577830745803758,0.1126261924194285,32722
20260918,OSI,C0_direct_osi,osi_target_t06h,F2_minus_F0,32982,0.010164473717052333,0.003360910998166614,3.407585658706369,-3.386428560855574e-05,0.010164473717052333,0.003360910998166614,3.407585658706369,-3.386428560855574e-05,0.0,0.0,0.0,0
20260918,OSI,C1_component_osi,osi_target_t06h,F2_minus_F0,32982,0.010121851237145981,0.0033468951955603777,3.379067657703745,-2.8959241664821344e-06,0.010121851237145981,0.0033468951955603777,3.379067657703745,-2.8959241664821344e-06,0.0,0.0,0.0,0
20260918,OSI,C2_equal_blend,osi_target_t06h,F2_minus_F0,32982,0.010117001896246633,0.0033309819346660397,3.3758306360730765,-2.9651160602512773e-05,0.010117001896246633,0.0033309819346660397,3.3758306360730765,-2.9651160602512773e-05,0.0,0.0,0.0,0
20260918,OSI,C3_aligned_component,osi_target_t06h,F2_minus_F0,32982,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,0.009696165799144481,0.003157640544858214,3.1008235483867903,-4.462224350760196e-05,-5.83716052691835e-05,-0.5984046485153827,0.03744673275914945,16246
20260918,OSI,v18_rule,osi_target_t06h,F2_minus_F0,32982,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,0.009696165799144481,0.003157640544858214,3.1008235483867903,-4.462224350760196e-05,-5.83716052691835e-05,-0.5984046485153827,0.03744673275914945,16246
20260918,P,raw,osi_target_t06h,F2_minus_F0,32982,0.01597101889395984,0.005258476536247554,8.41283234686913,0.0002485134619621766,0.01597101889395984,0.005258476536247554,8.41283234686913,0.0002485134619621766,0.0,0.0,0.0,0
20260918,P,aligned,osi_target_t06h,F2_minus_F0,32982,0.01527468325873461,0.004982423972481141,7.695226618528239,0.00023096868472505323,0.015158442817872252,0.004924125647154419,7.578550814873266,0.00023118907135339766,-0.00011624044086235887,-0.761000662949185,0.11667580365497354,31660
20260918,OSI,C0_direct_osi,osi_target_t24h,F2_minus_F0,28680,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.0,0.0,0.0,0
