cv_seed,pair,candidate,reference,horizon,original_gate,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction,baseline_underprediction_sse,candidate_underprediction_sse,baseline_underprediction_rows,candidate_underprediction_rows
20260918,I3_minus_I1,I3,I1,24,False,27991,0.006371090328746881,0.0021401300370525204,1.1361768582296636,59.904379867137095,-0.00015475587738531196,0.006503113162890726,-0.000132022834143845,-2.0301481895966145,0.04757599010520552,0.964082770084079,0.9509799057383366,8722,9254
20260918,I3_minus_I1,I3,I1,24,True,689,0.031251215255716294,0.02457529024145036,0.67290389546683,16.9323749763593,0.0008431886976941776,0.031090638936239874,0.0001605763194764201,0.5164780299489191,-0.006897320966385623,0.399157275151056,0.40084915563668577,315,313
20260918,I3_minus_I2,I3,I2,24,False,27991,0.006371090328746881,0.0021401300370525204,1.1361768582296636,59.904379867137095,-0.00015475587738531196,0.00631289734896746,5.81929797794211e-05,0.9218109619498094,-0.020660690005300353,0.9421980324137632,0.9509799057383366,9221,9254
20260918,I3_minus_I2,I3,I2,24,True,689,0.031251215255716294,0.02457529024145036,0.67290389546683,16.9323749763593,0.0008431886976941776,0.03147625098619473,-0.00022503573047843312,-0.7149381626710638,0.009725869697712053,0.40405070509311103,0.40084915563668577,306,313
20260918,I2_minus_I1,I2,I1,24,False,27991,0.00631289734896746,0.002096240709708672,1.1155161682243633,58.675873705455444,-0.00018838566416951732,0.006503113162890726,-0.00019021581392326611,-2.92499621579263,0.06823668011050588,0.964082770084079,0.9421980324137632,8722,9221
20260918,I2_minus_I1,I2,I1,24,True,689,0.03147625098619473,0.024645844112658657,0.6826297651645421,16.980986593621815,0.0011266048553528016,0.031090638936239874,0.0003856120499548532,1.2402834523460804,-0.016623190664097676,0.399157275151056,0.40405070509311103,315,306
20260918,I1_minus_B0,I1,B0,24,False,27991,0.006503113162890726,0.002259526576353883,1.1837528483348692,63.246408398721535,-2.7305243401722494e-05,0.006503113162890726,0.0,0.0,0.0,0.964082770084079,0.964082770084079,8722,8722
20260918,I1_minus_B0,I1,B0,24,True,689,0.031090638936239874,0.02454917064919918,0.6660065745004444,16.914378577298233,0.0005597725400355546,0.031090638936239874,0.0,0.0,0.0,0.399157275151056,0.399157275151056,315,315
20260918,I3_minus_B0,I3,B0,24,False,27991,0.006371090328746881,0.0021401300370525204,1.1361768582296636,59.904379867137095,-0.00015475587738531196,0.006503113162890726,-0.000132022834143845,-2.0301481895966145,0.04757599010520552,0.964082770084079,0.9509799057383366,8722,9254
20260918,I3_minus_B0,I3,B0,24,True,689,0.031251215255716294,0.02457529024145036,0.67290389546683,16.9323749763593,0.0008431886976941776,0.031090638936239874,0.0001605763194764201,0.5164780299489191,-0.006897320966385623,0.399157275151056,0.40084915563668577,315,313
