model,fipsCode,outer_fold,horizon,rmse,mae,n,sse,sae,evaluation_status
B0_lightgbm,54067,3,osi_target_t24h,0.0051518879613719855,0.0019246560483225038,120,0.0031850339479835513,0.23095872579870047,strict_nested_cv
B0_lightgbm,54069,3,osi_target_t24h,0.008039977073167653,0.00486344531133606,120,0.007756947760447379,0.5836134373603272,strict_nested_cv
B0_lightgbm,54071,0,osi_target_t24h,0.010758202881153372,0.007920528301049974,120,0.013888671507846805,0.950463396125997,strict_nested_cv
B0_lightgbm,54073,2,osi_target_t24h,0.006030196167381984,0.003715344707961776,120,0.004363591898053004,0.44584136495541316,strict_nested_cv
B0_lightgbm,54075,4,osi_target_t24h,0.0033833705181977123,0.0020736260526367308,120,0.001373663527609135,0.2488351263164077,strict_nested_cv
B0_lightgbm,54077,0,osi_target_t24h,0.0009625774408165451,0.0005444536353024886,120,0.00011118663954827152,0.06533443623629864,strict_nested_cv
B0_lightgbm,54079,2,osi_target_t24h,0.0015630639458984726,0.0009179163208803705,120,0.00029318026787612437,0.11014995850564446,strict_nested_cv
B0_lightgbm,54081,1,osi_target_t24h,0.0016905184758204737,0.0009898642339976505,120,0.00034294232605084534,0.11878370807971805,strict_nested_cv
B0_lightgbm,54083,0,osi_target_t24h,0.005372437402261153,0.0033768952747777804,120,0.0034635700369457477,0.40522743297333363,strict_nested_cv
B0_lightgbm,54085,3,osi_target_t24h,0.009444993408656349,0.005056535814340653,120,0.010704948058747426,0.6067842977208784,strict_nested_cv
B0_lightgbm,54087,0,osi_target_t24h,0.010157325985446261,0.005630203717919358,120,0.012380552540954623,0.6756244461503229,strict_nested_cv
B0_lightgbm,54089,1,osi_target_t24h,0.002031666891925988,0.0011409078920526857,120,0.0004953204431697846,0.13690894704632228,strict_nested_cv
B0_lightgbm,54091,1,osi_target_t24h,0.004218466741729894,0.0029657645942885815,120,0.0021354553981297476,0.3558917513146298,strict_nested_cv
B0_lightgbm,54093,2,osi_target_t24h,0.004786956952296732,0.003346211616432508,120,0.0027497948235770424,0.4015453939719009,strict_nested_cv
B0_lightgbm,54095,4,osi_target_t24h,0.012123151545292414,0.0051480917688725945,120,0.0176364964068151,0.6177710122647113,strict_nested_cv
B0_lightgbm,54097,3,osi_target_t24h,0.003785242968535437,0.0022304284320246856,120,0.001719367719701636,0.26765141184296226,strict_nested_cv
B0_lightgbm,54099,1,osi_target_t24h,0.009145419078259576,0.006512202939302369,120,0.010036642814039308,0.7814643527162843,strict_nested_cv
B0_lightgbm,54101,1,osi_target_t24h,0.004975515939483071,0.0032220341610203224,120,0.002970691063686013,0.3866440993224387,strict_nested_cv
B0_lightgbm,54103,3,osi_target_t24h,0.012181873586158815,0.008054057716435636,120,0.017807765288298458,0.9664869259722764,strict_nested_cv
B0_lightgbm,54105,2,osi_target_t24h,0.006140592509211274,0.003077770762138243,120,0.004524825163701793,0.3693324914565892,strict_nested_cv
B0_lightgbm,54107,3,osi_target_t24h,0.0013769534011568718,0.0007899855721310208,120,0.00022752008027489723,0.0947982686557225,strict_nested_cv
B0_lightgbm,54109,3,osi_target_t24h,0.013154866664184476,0.008344293429763639,120,0.020766062034296644,1.0013152115716366,strict_nested_cv
B0_lightgbm,18009,0,osi_target_t48h,0.001586305552615308,0.0007283446743713284,96,0.00024157106940078313,0.06992108873964753,strict_nested_cv
B0_lightgbm,18013,1,osi_target_t48h,0.017664510662908958,0.008724314628731614,96,0.02995535394816233,0.837534204358235,strict_nested_cv
B0_lightgbm,18023,3,osi_target_t48h,0.002190118688598382,0.0010500659254072768,96,0.00046047550753419795,0.10080632883909857,strict_nested_cv
B0_lightgbm,18025,2,osi_target_t48h,0.0015067697190335949,0.0008654250655884729,96,0.00021795407867487154,0.08308080629649339,strict_nested_cv
B0_lightgbm,18027,2,osi_target_t48h,0.0005419775071923573,0.00020752317398849604,96,2.81990033570344e-05,0.01992222470289562,strict_nested_cv
B0_lightgbm,18029,1,osi_target_t48h,0.0006439782539333868,0.00023598961365678406,96,3.981196718775299e-05,0.02265500291105127,strict_nested_cv
B0_lightgbm,18033,1,osi_target_t48h,0.003793480537695406,0.0012821732753612498,96,0.0013814874806278876,0.12308863443467999,strict_nested_cv
B0_lightgbm,18035,1,osi_target_t48h,0.001234281482905904,0.0005243706600595033,96,0.00014625127478826212,0.050339583365712315,strict_nested_cv
B0_lightgbm,18037,3,osi_target_t48h,0.0020030324604403214,0.0006993818663734904,96,0.00038516534760745034,0.06714065917185508,strict_nested_cv
B0_lightgbm,18039,4,osi_target_t48h,0.0009217332823632984,0.00043181303332554916,96,8.156085540635713e-05,0.04145405119925272,strict_nested_cv
B0_lightgbm,18041,2,osi_target_t48h,0.0032716337604750544,0.001219120801124518,96,0.001027544396417294,0.11703559690795373,strict_nested_cv
B0_lightgbm,18043,4,osi_target_t48h,0.002123232812162785,0.000861603230153681,96,0.00043277928716589,0.08271391009475337,strict_nested_cv
B0_lightgbm,18045,3,osi_target_t48h,0.0011425212418968349,0.00038510499954706273,96,0.00012531405966580665,0.03697007995651802,strict_nested_cv
B0_lightgbm,18047,4,osi_target_t48h,0.0016356413598806862,0.0005993882679528421,96,0.0002568309751826247,0.05754127372347284,strict_nested_cv
B0_lightgbm,18051,1,osi_target_t48h,0.0006994189021900299,0.00022321840447148134,96,4.6961932871107835e-05,0.021428966829262208,strict_nested_cv
B0_lightgbm,18059,3,osi_target_t48h,0.0013054891997760362,0.00043808497753161646,96,0.00016361299687026002,0.04205615784303518,strict_nested_cv
B0_lightgbm,18061,3,osi_target_t48h,0.0036089484875107916,0.0013250243285559311,96,0.0012503528818086172,0.1272023355413694,strict_nested_cv
B0_lightgbm,18065,3,osi_target_t48h,0.0028260579794536426,0.0008690164665191938,96,0.000766713955510426,0.08342558078584261,strict_nested_cv
B0_lightgbm,18067,2,osi_target_t48h,0.0020052892051680856,0.0003688627486250577,96,0.00038603374045091064,0.035410823868005536,strict_nested_cv
B0_lightgbm,18069,0,osi_target_t48h,0.0009292312373210106,0.0003173106564797005,96,8.289318647166109e-05,0.03046182302205125,strict_nested_cv
B0_lightgbm,18071,0,osi_target_t48h,0.001822075135667934,0.0007991348429641221,96,0.0003187159488018547,0.07671694492455572,strict_nested_cv
B0_lightgbm,18073,2,osi_target_t48h,0.004524075917204637,0.0024856727108423606,96,0.001964857238844574,0.23862458024086663,strict_nested_cv
B0_lightgbm,18077,2,osi_target_t48h,0.0007488351425780665,0.0003059584690466484,96,5.383239079295168e-05,0.02937201302847825,strict_nested_cv
B0_lightgbm,18083,2,osi_target_t48h,0.0008498400171479584,0.00042190675579452847,96,6.933389325562006e-05,0.040503048556274734,strict_nested_cv
B0_lightgbm,18085,3,osi_target_t48h,0.0018583751896388031,0.0009986400126156998,96,0.0003315416011646455,0.09586944121110719,strict_nested_cv
B0_lightgbm,18087,2,osi_target_t48h,0.0016165445208594649,0.001389550998813623,96,0.00025086875404039264,0.1333968958861078,strict_nested_cv
B0_lightgbm,18089,4,osi_target_t48h,0.002383106605374103,0.0016717247833639703,96,0.0005452029208874574,0.16048557920294115,strict_nested_cv
B0_lightgbm,18091,0,osi_target_t48h,0.0017485214179161295,0.0009173344600033791,96,0.00029350340629549743,0.0880641081603244,strict_nested_cv
B0_lightgbm,18093,1,osi_target_t48h,0.005124350932547074,0.0015844385829950625,96,0.002520861358070022,0.152106103967526,strict_nested_cv
B0_lightgbm,18095,0,osi_target_t48h,0.0009557516016052696,0.0004189630406017386,96,8.769226790121965e-05,0.04022045189776691,strict_nested_cv
B0_lightgbm,18097,1,osi_target_t48h,0.0005516124503415292,0.0002050123886571479,96,2.9210524355691452e-05,0.0196811893110862,strict_nested_cv
B0_lightgbm,18099,3,osi_target_t48h,0.009927071145060175,0.0028129224394130383,96,0.009460487185832289,0.2700405541836517,strict_nested_cv
B0_lightgbm,18101,4,osi_target_t48h,0.0018214625742256616,0.00064480054879823,96,0.0003185016872932583,0.06190085268463008,strict_nested_cv
B0_lightgbm,18103,0,osi_target_t48h,0.0023145595249711207,0.0008890319866168284,96,0.0005142898362849159,0.08534707071521552,strict_nested_cv
B0_lightgbm,18105,3,osi_target_t48h,0.0021330969869722094,0.0007033907700891481,96,0.0004368098645596721,0.06752551392855821,strict_nested_cv
B0_lightgbm,18107,1,osi_target_t48h,0.0006054341465372104,0.00028405512307472236,96,3.518884855615107e-05,0.027269291815173347,strict_nested_cv
B0_lightgbm,18109,2,osi_target_t48h,0.0017118172857933092,0.000771521645977676,96,0.0002813105683143141,0.0740660780138569,strict_nested_cv
B0_lightgbm,18111,2,osi_target_t48h,0.0030272283110653574,0.0019527458049045283,96,0.0008797546797422993,0.18746359727083473,strict_nested_cv
B0_lightgbm,18113,1,osi_target_t48h,0.000885473547823218,0.00028776546378139756,96,7.527008677388512e-05,0.027625484523014165,strict_nested_cv
B0_lightgbm,18117,4,osi_target_t48h,0.005188923008748131,0.0026042840823568745,96,0.0025847925111087133,0.25001127190625994,strict_nested_cv
B0_lightgbm,18121,1,osi_target_t48h,0.0046502679262028475,0.0012035175248759817,96,0.0020759992114052096,0.11553768238809425,strict_nested_cv
B0_lightgbm,18123,3,osi_target_t48h,0.0025370339374160156,0.001023225260420683,96,0.0006179079551616588,0.09822962500038557,strict_nested_cv
B0_lightgbm,18125,0,osi_target_t48h,0.0013616896745127244,0.0005798298656524518,96,0.00017800308188875864,0.05566366710263537,strict_nested_cv
B0_lightgbm,18127,2,osi_target_t48h,0.0016783402805367685,0.0010170357672905084,96,0.0002704153053381349,0.0976354336598888,strict_nested_cv
B0_lightgbm,18129,4,osi_target_t48h,0.0008315742650988813,0.0005663731047510131,96,6.638551280397547e-05,0.054371818056097254,strict_nested_cv
B0_lightgbm,18131,4,osi_target_t48h,0.015928172094541046,0.0034612652776407535,96,0.02435583996223835,0.3322814666535123,strict_nested_cv
B0_lightgbm,18133,4,osi_target_t48h,0.0007872170839730878,0.0002584300959066847,96,5.949223078071278e-05,0.02480928920704173,strict_nested_cv
B0_lightgbm,18135,0,osi_target_t48h,0.001056873115268338,0.00039949935974921874,96,0.00010723015505059215,0.038351938535925,strict_nested_cv
B0_lightgbm,18137,0,osi_target_t48h,0.0019661724912778643,0.0007580338264385015,96,0.00037112008948394907,0.07277124733809615,strict_nested_cv
B0_lightgbm,18139,2,osi_target_t48h,0.00120543604508735,0.0005561037214647513,96,0.00013949530164439984,0.053385957260616124,strict_nested_cv
B0_lightgbm,18141,4,osi_target_t48h,0.0011698936802040387,0.0007296406546781024,96,0.00013139051740620957,0.07004550284909783,strict_nested_cv
B0_lightgbm,18143,2,osi_target_t48h,0.002362624604710513,0.001008077806242606,96,0.0005358715221872166,0.09677546939929016,strict_nested_cv
B0_lightgbm,18145,4,osi_target_t48h,0.001485316425844689,0.0005013928441712778,96,0.00021179182894886795,0.04813371304044267,strict_nested_cv
B0_lightgbm,18147,0,osi_target_t48h,0.0020624618477835827,0.0007517485610151198,96,0.00040835989186203546,0.0721678618574515,strict_nested_cv
B0_lightgbm,18149,3,osi_target_t48h,0.0034931092301294596,0.0013906619719818991,96,0.0011713739609871,0.13350354931026231,strict_nested_cv
B0_lightgbm,18151,1,osi_target_t48h,0.008649536777681195,0.0059090189295905775,96,0.007182190700972121,0.5672658172406955,strict_nested_cv
B0_lightgbm,18153,3,osi_target_t48h,0.0010359414742283858,0.0003522034636110523,96,0.0001030247748505422,0.033811532506661024,strict_nested_cv
B0_lightgbm,18155,4,osi_target_t48h,0.0009040058488331954,0.00035535363887599186,96,7.845375117356411e-05,0.03411394933209522,strict_nested_cv
B0_lightgbm,18157,1,osi_target_t48h,0.0007320863654396229,0.00021709304564865306,96,5.145124286040931e-05,0.020840932382270694,strict_nested_cv
B0_lightgbm,18159,0,osi_target_t48h,0.005117318466400557,0.002773064458021205,96,0.002513947035510158,0.2662141879700357,strict_nested_cv
B0_lightgbm,18161,0,osi_target_t48h,0.003024652519440824,0.0019755220351574585,96,0.0008782581948825338,0.189650115375116,strict_nested_cv
B0_lightgbm,18163,4,osi_target_t48h,0.0007764999059986632,0.0004735942507826015,96,5.788340198552954e-05,0.045465048075129744,strict_nested_cv
B0_lightgbm,18165,4,osi_target_t48h,0.01164559854569117,0.002101561524417169,96,0.01301951668679081,0.2017499063440482,strict_nested_cv
B0_lightgbm,18167,3,osi_target_t48h,0.0004923668140138969,0.0002906042861923197,96,2.327280763605076e-05,0.02789801147446269,strict_nested_cv
B0_lightgbm,18169,3,osi_target_t48h,0.0012113953795788988,0.00037807697185598954,96,0.00014087796150385,0.036295389298174996,strict_nested_cv
B0_lightgbm,18171,0,osi_target_t48h,0.004037377468780724,0.002299655088866833,96,0.0015648400152401517,0.22076688853121595,strict_nested_cv
B0_lightgbm,18173,3,osi_target_t48h,0.0010380729700794388,0.0004940506466937222,96,0.00010344916715611652,0.047428862082597334,strict_nested_cv
B0_lightgbm,18175,4,osi_target_t48h,0.0015298680668985097,0.000610567419698782,96,0.00022468764500311515,0.058614472291083075,strict_nested_cv
B0_lightgbm,18177,1,osi_target_t48h,0.0012717386687999125,0.0005966082264118692,96,0.00015526264720521345,0.057274389735539444,strict_nested_cv
B0_lightgbm,18179,0,osi_target_t48h,0.005140857859210587,0.0014074343666076554,96,0.002537128274746297,0.1351136991943349,strict_nested_cv
B0_lightgbm,18181,2,osi_target_t48h,0.0013714562788744444,0.0005022464448908673,96,0.00018056566318695722,0.04821565870952327,strict_nested_cv
B0_lightgbm,18183,1,osi_target_t48h,0.0022198107350616092,0.00040208372070082987,96,0.0004730457311514971,0.03860003718727967,strict_nested_cv
B0_lightgbm,39017,1,osi_target_t48h,0.0007582947060505505,0.0002669697391866066,96,5.5201042677531914e-05,0.025629094961914234,strict_nested_cv
B0_lightgbm,39023,1,osi_target_t48h,0.0008342560931268838,0.0005414411980382283,96,6.681438997625585e-05,0.05197835501166992,strict_nested_cv
B0_lightgbm,39025,1,osi_target_t48h,0.0012765500450562612,0.0004608715829211481,96,0.0001564396816831817,0.04424367196043022,strict_nested_cv
B0_lightgbm,39027,0,osi_target_t48h,0.0012795283997354538,0.0005202050676113382,96,0.00015717052087003882,0.04993968649068847,strict_nested_cv
B0_lightgbm,39029,2,osi_target_t48h,0.002334552954877585,0.0011222618911688187,96,0.0005232131999162557,0.1077371415522066,strict_nested_cv
B0_lightgbm,39031,2,osi_target_t48h,0.006466134059621776,0.003935968400583079,96,0.004013845408992077,0.37785296645597555,strict_nested_cv
B0_lightgbm,39033,4,osi_target_t48h,0.0015058595826926,0.0007926072007649054,96,0.0002176908559475646,0.07609029127343092,strict_nested_cv
B0_lightgbm,39035,4,osi_target_t48h,0.005146712792086744,0.002705703634319434,96,0.0025429106461660154,0.25974754889466567,strict_nested_cv
B0_lightgbm,39037,0,osi_target_t48h,0.0009774463348105878,0.0003942293348397167,96,9.171852839372655e-05,0.037846016144612804,strict_nested_cv
B0_lightgbm,39039,1,osi_target_t48h,0.0009221403138917138,0.0004828827006046292,96,8.163290481641363e-05,0.0463567392580444,strict_nested_cv
B0_lightgbm,39045,2,osi_target_t48h,0.001207724715526896,0.0006426210986774095,96,0.0001400255028954741,0.06169162547303131,strict_nested_cv
B0_lightgbm,39049,1,osi_target_t48h,0.0008777951015771151,0.0005068419214543004,96,7.397032707386667e-05,0.048656824459612835,strict_nested_cv
B0_lightgbm,39051,2,osi_target_t48h,0.0006667313343238768,0.00029992527788635925,96,4.267494452825253e-05,0.02879282667709049,strict_nested_cv
B0_lightgbm,39053,4,osi_target_t48h,0.0031443551559460436,0.0013116532632769424,96,0.0009491490572855491,0.12591871327458648,strict_nested_cv
B0_lightgbm,39055,0,osi_target_t48h,0.004342021601490171,0.002332261987248785,96,0.0018099025524294975,0.22389715077588335,strict_nested_cv
B0_lightgbm,39059,0,osi_target_t48h,0.004497538416580194,0.002484870663389908,96,0.0019418737736270086,0.23854758368543116,strict_nested_cv
B0_lightgbm,39061,2,osi_target_t48h,0.0009490967027829471,0.00043869522119166504,96,8.647531691841234e-05,0.042114741234399844,strict_nested_cv
B0_lightgbm,39063,0,osi_target_t48h,0.0020862820364488757,0.0008300713242685257,96,0.0004178469826184897,0.07968684712977847,strict_nested_cv
B0_lightgbm,39065,3,osi_target_t48h,0.0018597928824539212,0.0010931234619420138,96,0.0003320476383001214,0.10493985234643333,strict_nested_cv
B0_lightgbm,39069,0,osi_target_t48h,0.0007719529588328443,0.00033027527933882084,96,5.720749158247516e-05,0.0317064268165268,strict_nested_cv
B0_lightgbm,39073,2,osi_target_t48h,0.002129343257026272,0.0012557294473178142,96,0.0004352738597993521,0.12055002694251016,strict_nested_cv
B0_lightgbm,39075,3,osi_target_t48h,0.002280637864886731,0.0012771570770079659,96,0.0004993256707924902,0.12260707939276472,strict_nested_cv
B0_lightgbm,39077,1,osi_target_t48h,0.0017853675584270346,0.0009306048060201041,96,0.00030600358259363626,0.08933806137792999,strict_nested_cv
B0_lightgbm,39081,4,osi_target_t48h,0.0015420231104991097,0.0010085892361833733,96,0.00022827218623808153,0.09682456667360384,strict_nested_cv
B0_lightgbm,39085,2,osi_target_t48h,0.0009921820023419102,0.000563477379652492,96,9.45048120740354e-05,0.054093828446639236,strict_nested_cv
B0_lightgbm,39087,3,osi_target_t48h,0.0018839346311716738,0.001197559644500264,96,0.0003407241306746833,0.11496572587202536,strict_nested_cv
B0_lightgbm,39089,1,osi_target_t48h,0.0015024030813677112,0.0008365079031591449,96,0.0002166926418147066,0.08030475870327791,strict_nested_cv
B0_lightgbm,39091,3,osi_target_t48h,0.00629527477786078,0.004182114910236123,96,0.0038045265147619287,0.40148303138266783,strict_nested_cv
B0_lightgbm,39093,3,osi_target_t48h,0.0013755870496501808,0.000690197174056569,96,0.00018165501419186775,0.06625892870943062,strict_nested_cv
B0_lightgbm,39095,1,osi_target_t48h,0.0006388138662575617,0.00036545258641732897,96,3.917598294940166e-05,0.03508344829606358,strict_nested_cv
B0_lightgbm,39097,4,osi_target_t48h,0.002410387942760687,0.0008483671548068136,96,0.0005577571233221855,0.0814432468614541,strict_nested_cv
B0_lightgbm,39099,0,osi_target_t48h,0.0012892545911748637,0.0006090825611408945,96,0.00015956903048308462,0.058471925869525876,strict_nested_cv
B0_lightgbm,39101,0,osi_target_t48h,0.006151917882947277,0.004142611959878195,96,0.003633224989298545,0.39769074814830674,strict_nested_cv
B0_lightgbm,39103,4,osi_target_t48h,0.0029669235066801807,0.0017013121470578578,96,0.0008450529690711763,0.16332596611755434,strict_nested_cv
B0_lightgbm,39105,1,osi_target_t48h,0.003889600441966066,0.0019415267751507297,96,0.0014523831934216912,0.18638657041447004,strict_nested_cv
B0_lightgbm,39107,3,osi_target_t48h,0.008488346208665771,0.004295778019392553,96,0.006916994050384375,0.41239468986168504,strict_nested_cv
B0_lightgbm,39109,1,osi_target_t48h,0.0022098622395956818,0.0011146689315258602,96,0.0004688151473271209,0.10700821742648259,strict_nested_cv
B0_lightgbm,39111,2,osi_target_t48h,0.003998778918579609,0.002247754124785691,96,0.0015350623526089635,0.21578439597942634,strict_nested_cv
B0_lightgbm,39113,4,osi_target_t48h,0.001472367904794919,0.000593476449391043,96,0.00020811525571873718,0.056973739141540136,strict_nested_cv
B0_lightgbm,39115,2,osi_target_t48h,0.03858894896843116,0.008611512730264318,96,0.14295427031886568,0.8267052221053746,strict_nested_cv
B0_lightgbm,39117,4,osi_target_t48h,0.006516019012620948,0.004937528070286135,96,0.004076016362192417,0.4740026947474689,strict_nested_cv
B0_lightgbm,39119,1,osi_target_t48h,0.013537072386779427,0.007863850460807953,96,0.01759222356527098,0.7549296442375635,strict_nested_cv
B0_lightgbm,39121,1,osi_target_t48h,0.001989923974487561,0.0012909956952474506,96,0.0003801405527270757,0.12393558674375527,strict_nested_cv
B0_lightgbm,39123,0,osi_target_t48h,0.0009256952200647525,0.00039422982172254706,96,8.226351748327012e-05,0.03784606288536452,strict_nested_cv
B0_lightgbm,39125,1,osi_target_t48h,0.01285490251874389,0.0035338144493077075,96,0.01586385780157517,0.33924618713353993,strict_nested_cv
B0_lightgbm,39127,0,osi_target_t48h,0.0023275386019534533,0.0012232098695221794,96,0.0005200738505840098,0.11742814747412922,strict_nested_cv
B0_lightgbm,39129,2,osi_target_t48h,0.0004117681195614531,0.0001864720200804489,96,1.6277086491568814e-05,0.017901313927723095,strict_nested_cv
B0_lightgbm,39131,3,osi_target_t48h,0.0017691749911270824,0.000887379385252037,96,0.00030047809432603317,0.08518842098419555,strict_nested_cv
B0_lightgbm,39133,0,osi_target_t48h,0.0018008627093222802,0.0010608357053267052,96,0.000311338223791448,0.1018402277113637,strict_nested_cv
B0_lightgbm,39135,0,osi_target_t48h,0.0049034366766115296,0.0023125381787091706,96,0.0023081943591877555,0.2220036651560804,strict_nested_cv
B0_lightgbm,39137,0,osi_target_t48h,0.004134088491123141,0.001821545412440173,96,0.0016407060146339332,0.17486835959425662,strict_nested_cv
B0_lightgbm,39139,2,osi_target_t48h,0.00939939348886085,0.005988223368300775,96,0.008481465404010215,0.5748694433568744,strict_nested_cv
B0_lightgbm,39141,3,osi_target_t48h,0.0017900369057717214,0.000966504931587527,96,0.0003076062839063807,0.09278447343240259,strict_nested_cv
B0_lightgbm,39143,4,osi_target_t48h,0.00048352429340495017,0.00024768106679099827,96,2.2444391262024608e-05,0.023777382411935832,strict_nested_cv
B0_lightgbm,39145,3,osi_target_t48h,0.0010517522133392425,0.0006317700347911644,96,0.00010619354095334357,0.06064992333995178,strict_nested_cv
B0_lightgbm,39147,4,osi_target_t48h,0.0011920018204020512,0.0006816634802362387,96,0.00013640336062481316,0.06543969410267891,strict_nested_cv
B0_lightgbm,39149,3,osi_target_t48h,0.012810952648075292,0.0076223369480127685,96,0.015755568744117824,0.7317443470092257,strict_nested_cv
B0_lightgbm,39151,4,osi_target_t48h,0.001038559451081285,0.00047217894696890045,96,0.00010354615040930495,0.045329178909014445,strict_nested_cv
B0_lightgbm,39153,0,osi_target_t48h,0.001060385593693658,0.0008053758281221235,96,0.00010794409030205297,0.07731607949972386,strict_nested_cv
B0_lightgbm,39155,1,osi_target_t48h,0.0014263014217085505,0.000648878911609548,96,0.0001952962315745119,0.06229237551451661,strict_nested_cv
B0_lightgbm,39157,2,osi_target_t48h,0.01748460842468863,0.009760458605038972,96,0.029348307049410494,0.9370040260837413,strict_nested_cv
B0_lightgbm,39159,3,osi_target_t48h,0.001628471096400111,0.0009682016285902743,96,0.00025458413873381564,0.09294735634466633,strict_nested_cv
B0_lightgbm,39161,3,osi_target_t48h,0.0035528010773236145,0.0013841532170317805,96,0.0012117499675230563,0.13287870883505093,strict_nested_cv
B0_lightgbm,39163,2,osi_target_t48h,0.003943475645587029,0.0024294378850603002,96,0.0014928960160644515,0.2332260369657888,strict_nested_cv
B0_lightgbm,39165,2,osi_target_t48h,0.0011293063364765756,0.0005444081703747846,96,0.00012243194895418988,0.05226318435597932,strict_nested_cv
B0_lightgbm,39167,4,osi_target_t48h,0.003946448375617493,0.0019287953979680121,96,0.0014951476590157392,0.18516435820492916,strict_nested_cv
B0_lightgbm,39169,4,osi_target_t48h,0.0020107225540112743,0.0009585623124621634,96,0.0003881284981641236,0.09202198199636769,strict_nested_cv
B0_lightgbm,39171,3,osi_target_t48h,0.0025710708939875797,0.0013783806515069348,96,0.0006345989320233687,0.13232454254466575,strict_nested_cv
B0_lightgbm,39173,1,osi_target_t48h,0.002470594679509175,0.0023335830586196002,96,0.0005859684547602281,0.2240239736274816,strict_nested_cv
B0_lightgbm,39175,2,osi_target_t48h,0.0020661870634103487,0.0014372367666813564,96,0.00040983638217641097,0.13797472960141022,strict_nested_cv
B0_lightgbm,42005,3,osi_target_t48h,0.005701228850142614,0.003152142819544679,96,0.0031203849985630538,0.30260571067628916,strict_nested_cv
B0_lightgbm,42007,0,osi_target_t48h,0.003211891699083518,0.001977831473292705,96,0.0009903598355175945,0.1898718214360997,strict_nested_cv
B0_lightgbm,42009,0,osi_target_t48h,0.001795262895319111,0.0012944654458048415,96,0.00030940501087771746,0.12426868279726477,strict_nested_cv
B0_lightgbm,42013,0,osi_target_t48h,0.0014394630855602533,0.0007573640150440042,96,0.00019891718157030193,0.0727069454442244,strict_nested_cv
B0_lightgbm,42015,4,osi_target_t48h,0.0037243528697349496,0.00227249280290683,96,0.0013315972126370836,0.21815930907905567,strict_nested_cv
B0_lightgbm,42019,1,osi_target_t48h,0.0018630986959776523,0.000891931384179164,96,0.0003332291280915483,0.08562541288119974,strict_nested_cv
B0_lightgbm,42021,2,osi_target_t48h,0.001564860034773046,0.0007096575655699174,96,0.00023508354512927023,0.06812712629471207,strict_nested_cv
B0_lightgbm,42023,2,osi_target_t48h,0.007864195015274475,0.0056673094413781655,96,0.005937174070873718,0.5440617063723039,strict_nested_cv
B0_lightgbm,42025,1,osi_target_t48h,0.0012553326054184537,0.0006313416831744689,96,0.00015128255522176156,0.06060880158474902,strict_nested_cv
B0_lightgbm,42027,0,osi_target_t48h,0.0013722665868058505,0.0008413512077064903,96,0.00018077909618532275,0.08076971593982307,strict_nested_cv
B0_lightgbm,42029,1,osi_target_t48h,0.013175995121555097,0.006966220129849414,96,0.0166662573545514,0.6687571324655437,strict_nested_cv
B0_lightgbm,42031,4,osi_target_t48h,0.005183520420544268,0.0032077322658399985,96,0.002579412859219145,0.30794229752063984,strict_nested_cv
B0_lightgbm,42033,2,osi_target_t48h,0.002913819602134763,0.001619266101897665,96,0.0008150730886833395,0.15544954578217585,strict_nested_cv
B0_lightgbm,42035,3,osi_target_t48h,0.004916935586825683,0.0028910943465234595,96,0.0023209205342393114,0.2775450572662521,strict_nested_cv
B0_lightgbm,42039,1,osi_target_t48h,0.008143119987767719,0.003166151060061869,96,0.006365798700977486,0.3039505017659394,strict_nested_cv
B0_lightgbm,42041,3,osi_target_t48h,0.0020318367733693733,0.0009534813752907212,96,0.0003963226246671424,0.09153421202790923,strict_nested_cv
B0_lightgbm,42043,0,osi_target_t48h,0.0011763060176789742,0.0005373901792609104,96,0.00013283480133386566,0.051589457209047396,strict_nested_cv
B0_lightgbm,42045,2,osi_target_t48h,0.003071980518879681,0.0015072175399382104,96,0.0009059581736041223,0.1446928838340682,strict_nested_cv
B0_lightgbm,42047,4,osi_target_t48h,0.0023990497174627874,0.001532130926913548,96,0.0005525221964983949,0.1470845689837006,strict_nested_cv
B0_lightgbm,42049,0,osi_target_t48h,0.006408303682953437,0.003344857101486317,96,0.0039423701849236395,0.3211062817426864,strict_nested_cv
B0_lightgbm,42051,4,osi_target_t48h,0.003151770980937439,0.0019080569654761348,96,0.0009536313903628172,0.18317346868570894,strict_nested_cv
B0_lightgbm,42053,3,osi_target_t48h,0.007189971396003314,0.005533091868225408,96,0.004962786112833201,0.5311768193496391,strict_nested_cv
B0_lightgbm,42055,1,osi_target_t48h,0.0008320379521439305,0.00029668577303709753,96,6.64595667655551e-05,0.028481834211561363,strict_nested_cv
B0_lightgbm,42057,4,osi_target_t48h,0.0030506425927732447,0.0015338029450807273,96,0.0008934163419688573,0.14724508272774983,strict_nested_cv
B0_lightgbm,42059,3,osi_target_t48h,0.014247067224967613,0.007483238504846668,96,0.019485976753223652,0.7183908964652801,strict_nested_cv
B0_lightgbm,42061,2,osi_target_t48h,0.0012471750740983933,0.0006843100644952452,96,0.00014932278388342398,0.06569376619154355,strict_nested_cv
B0_lightgbm,42063,2,osi_target_t48h,0.0025788291072768887,0.0016054397970037826,96,0.0006384345181956975,0.15412222051236313,strict_nested_cv
B0_lightgbm,42065,0,osi_target_t48h,0.00200528379967192,0.0010667854454974683,96,0.0003860316592537586,0.10241140276775695,strict_nested_cv
B0_lightgbm,42067,4,osi_target_t48h,0.002754872535340255,0.0012723150941837957,96,0.0007285749778533162,0.12214224904164439,strict_nested_cv
