cv_seed,pair,candidate,reference,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,sae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,I3_minus_I1,I3,I1,1,39055,Geauga County,OH,4,143,0.011447452991986561,0.0046029602773803475,0.018739317740535118,0.6582233196653897,-0.0028596921027772204,0.011447452991986561,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39059,Guernsey County,OH,1,143,0.02154186018768251,0.012860042476633778,0.0663593988694295,1.8389860741586304,-0.011891183273840212,0.02154186018768251,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39061,Hamilton County,OH,1,143,0.001120461479027627,0.0004864212023541993,0.00017952705141582311,0.0695582319366505,0.0003339736499066469,0.001120461479027627,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39063,Hancock County,OH,1,143,0.0015307896986736231,0.0009064892074509136,0.0003350943455238353,0.12962795666548063,0.0008387061739499125,0.0015307896986736231,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39065,Hardin County,OH,0,143,0.0027696658530823796,0.001198781977938985,0.001096959998095468,0.17142582284527483,-0.00011600497792038509,0.0027696658530823796,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39069,Henry County,OH,0,143,0.002993397233250241,0.0015385888736760673,0.001281341060432318,0.2200182089356776,-0.0013954043058705644,0.002993397233250241,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39073,Hocking County,OH,3,143,0.002402177697890343,0.001692068600291542,0.0008251754499905699,0.24196580984169053,-1.096628557246309e-05,0.002402177697890343,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39075,Holmes County,OH,0,143,0.01270790055652238,0.006764546849084895,0.023093175327288037,0.96733019941914,-0.0031443713422167827,0.01270790055652238,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39077,Huron County,OH,3,143,0.004453942889068044,0.002759775636851504,0.0028367778380484097,0.3946479160697651,0.002603504113467194,0.004453942889068044,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39081,Jefferson County,OH,3,143,0.008654621420793865,0.004854900469855846,0.010711053487028754,0.6942507671893859,-0.00011611168625862655,0.008654621420793865,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39085,Lake County,OH,4,143,0.002673641050913211,0.0014515256002809052,0.0010222149750853471,0.20756816084016944,-0.00020711815868679513,0.002673641050913211,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39087,Lawrence County,OH,2,143,0.0036260616855767055,0.0013156277335428584,0.0018802102387078553,0.18813476589662875,0.00023748642246199434,0.0036260616855767055,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39089,Licking County,OH,0,143,0.018921624760821563,0.008120709610147046,0.05119798735327501,1.1612614742510277,-0.007810914052905049,0.018921624760821563,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39091,Logan County,OH,1,143,0.022589680669606132,0.01382084176511771,0.07297199520393312,1.9763803724118325,0.013684739044370061,0.022589680669606132,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39093,Lorain County,OH,1,143,0.001664173611684198,0.0008845718975378011,0.0003960347548051219,0.12649378134790557,-4.0228563957466374e-05,0.001664173611684198,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39095,Lucas County,OH,2,143,0.0009046416996513983,0.0005399928101211957,0.00011702785447898841,0.07721897184733098,-6.40757942849165e-05,0.0009046416996513983,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39097,Madison County,OH,2,143,0.00816097227141674,0.0033612829515649013,0.009524009983321105,0.48066346207378086,0.0005301613456324077,0.00816097227141674,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39099,Mahoning County,OH,3,143,0.0021413304109388475,0.0013134806840700995,0.0006556973178200494,0.18782773782202422,0.0007743653890917257,0.0021413304109388475,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39101,Marion County,OH,0,143,0.006459226448793863,0.004653977655512531,0.00596618970330214,0.6655188047382918,-0.0027246265490271557,0.006459226448793863,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39103,Medina County,OH,2,143,0.0081289123536098,0.005649383387343073,0.00944932789553181,0.8078618243900595,0.005388215569424966,0.0081289123536098,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39105,Meigs County,OH,2,143,0.003438669889279785,0.001403560023707019,0.0016908964368638412,0.20070908339010374,-0.0005897209817376276,0.003438669889279785,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39107,Mercer County,OH,1,143,0.02167157450622786,0.011765541836912932,0.0671609712457949,1.6824724826785493,0.011736171207542303,0.02167157450622786,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39109,Miami County,OH,3,143,0.002536476435287736,0.0016853926747871046,0.0009200209170681075,0.24101115249455596,0.0015202874598712697,0.002536476435287736,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39111,Monroe County,OH,4,143,0.017457552093634483,0.010220367640906298,0.04358155588958053,1.4615125726496005,0.00971745761493825,0.017457552093634483,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39113,Montgomery County,OH,2,143,0.0014546657668554057,0.0008331799202027316,0.0003025955065363266,0.11914472858899061,-0.0008141079544253799,0.0014546657668554057,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39115,Morgan County,OH,0,143,0.031748147307911624,0.007280641654140327,0.14413611462033443,1.0411317565420668,-0.006862874617906795,0.031748147307911624,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39117,Morrow County,OH,4,143,0.013394161391819401,0.008189138448635403,0.025654708992785078,1.1710467981548627,-0.0006589039266338044,0.013394161391819401,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39119,Muskingum County,OH,3,143,0.007679154049729853,0.004979959109738926,0.008432625189485983,0.7121341526926664,0.004766671871413751,0.007679154049729853,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39121,Noble County,OH,0,143,0.006586235193642997,0.0036793996927915558,0.006203124645715369,0.5261541560691925,-0.0034670357499421898,0.006586235193642997,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39123,Ottawa County,OH,1,143,0.0015691646555212357,0.000720667847275652,0.0003521057134076022,0.10305550216041824,0.0003774055560685223,0.0015691646555212357,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39125,Paulding County,OH,2,143,0.01726762790173886,0.009065101294174002,0.042638449189466195,1.2963094850668822,0.001831829871287784,0.01726762790173886,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39127,Perry County,OH,4,143,0.012291609629039458,0.0077588705590887685,0.021604964419995456,1.109518489949694,0.00746406529112217,0.012291609629039458,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39129,Pickaway County,OH,2,143,0.0009567485608118142,0.0004414943328564882,0.00013089759663201332,0.06313368959847782,-0.0002219710295012496,0.0009567485608118142,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39131,Pike County,OH,2,143,0.005655167398730354,0.0020650163703334824,0.004573271317995758,0.295297340957688,-0.0014844720667540252,0.005655167398730354,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39133,Portage County,OH,4,143,0.006253425522970625,0.003627680421666482,0.005592062300301683,0.5187583002983069,-0.003032963283818293,0.006253425522970625,0.0,0.0,0.0
20260917,I3_minus_I1,I3,I1,1,39135,Preble County,OH,1,143,0.005563583316232571,0.002742086790383272,0.004426344682282582,0.39211841102480793,-0.0025567043367530837,0.005563583316232571,0.0,0.0,0.0
