split_seed,horizon,scenario,reference,source_horizon,alpha,uses_future_truth,deployable,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260918,1,O_N_source_1,B_current,1,1.0,True,False,34177,0.010319852331753584,0.0032135868050304755,3.6398283584032045,-6.600370175524307e-05,0.010683002911169644,-0.00036315057941605985,-3.399330529399802,0.2606747819612161
20260918,6,O_N_source_1,B_current,1,1.0,True,False,32982,0.009530059267550482,0.0030968460736765075,2.9954921816862456,-4.949807077929164e-05,0.009696165799144481,-0.00016610653159399892,-1.7131156277118809,0.10533136670054555
20260918,24,O_N_source_1,B_current,1,1.0,True,False,28680,0.008094958237266874,0.002818108889202019,1.8793530453935596,-1.765012952478964e-05,0.008094958237266874,0.0,0.0,0.0
20260918,48,O_N_source_1,B_current,1,1.0,True,False,22944,0.007386039443917857,0.0022817618160767186,1.251677308938181,9.232167604194413e-06,0.007386039443917857,0.0,0.0,0.0
20260918,1,O_N_source_6,B_current,6,1.0,True,False,34177,0.010537949239950996,0.0032332043775599377,3.7953002844791786,-6.260580978933673e-05,0.010683002911169644,-0.00014505367121864753,-1.3577986678912746,0.10520285588524203
20260918,6,O_N_source_6,B_current,6,1.0,True,False,32982,0.009530263691811482,0.0031005291813812896,2.995620692501549,-4.3301757717738675e-05,0.009696165799144481,-0.00016590210733299915,-1.7110073277381121,0.10520285588524203
20260918,24,O_N_source_6,B_current,6,1.0,True,False,28680,0.008094958237266874,0.002818108889202019,1.8793530453935596,-1.765012952478964e-05,0.008094958237266874,0.0,0.0,0.0
20260918,48,O_N_source_6,B_current,6,1.0,True,False,22944,0.007386039443917857,0.0022817618160767186,1.251677308938181,9.232167604194413e-06,0.007386039443917857,0.0,0.0,0.0
20260918,1,O_N_source_24,B_current,24,1.0,True,False,34177,0.01056733533762531,0.0032402461100857756,3.8164969266624333,-6.564371295825192e-05,0.010683002911169644,-0.00011566757354433341,-1.0827252833882195,0.08400621370198724
20260918,6,O_N_source_24,B_current,24,1.0,True,False,32982,0.009563921741356547,0.003107826049143571,3.0168173346848044,-4.644972984204923e-05,0.009696165799144481,-0.00013224405778793427,-1.3638799142605684,0.0840062137019868
20260918,24,O_N_source_24,B_current,24,1.0,True,False,28680,0.0074945339932046915,0.002629678973790102,1.610899380755623,-2.106923293874695e-05,0.008094958237266874,-0.0006004242440621824,-7.4172617876890445,0.26845366463793674
20260918,48,O_N_source_24,B_current,24,1.0,True,False,22944,0.007386039443917857,0.0022817618160767186,1.251677308938181,9.232167604194413e-06,0.007386039443917857,0.0,0.0,0.0
20260918,1,O_N_source_48,B_current,48,1.0,True,False,34177,0.010612934614561167,0.0032609952416497935,3.849505243980852,-6.431344389040122e-05,0.010683002911169644,-7.006829660847688e-05,-0.6558857766032933,0.05099789638356844
20260918,6,O_N_source_48,B_current,48,1.0,True,False,32982,0.009616100925246385,0.0031293269608367196,3.049825652003223,-4.507126261956634e-05,0.009696165799144481,-8.006487389809573e-05,-0.8257374673312667,0.050997896383568
20260918,24,O_N_source_48,B_current,48,1.0,True,False,28680,0.008094958237266874,0.002818108889202019,1.8793530453935596,-1.765012952478964e-05,0.008094958237266874,0.0,0.0,0.0
20260918,48,O_N_source_48,B_current,48,1.0,True,False,22944,0.006814240622646666,0.0021304713774257704,1.0653788340417985,1.0013206175885012e-05,0.007386039443917857,-0.0005717988212711909,-7.741616134233443,0.18629847489638252
