fipsCode,countyName,stateAbbr,target_day,n,true_P_mean,true_P_max,true_P_peak_hour,W0_P_mean,W0_P_max,W0_P_peak_hour,W1_P_mean,W1_P_max,W1_P_peak_hour,true_OSI_mean,true_OSI_max,true_OSI_peak_hour,W0_OSI_mean,W0_OSI_max,W0_OSI_peak_hour,W1_OSI_mean,W1_OSI_max,W1_OSI_peak_hour,rmse,sse,mae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
18103,Miami County,IN,8,24,5.3728749999999996e-05,0.000128949,192,0.0,0.0,192,1.3472809380051624e-05,0.00015716119851361105,210,4.1666666666666665e-05,0.0001,192,0.0,0.0,192,0.0,0.0,192,6.454972243679028e-05,1.0000000000000001e-07,4.1666666666666665e-05,-4.1666666666666665e-05,6.454972243679028e-05,0.0,0.0,0.0
18105,Monroe County,IN,4,24,0.008145901,0.036828899,119,0.006423527463813619,0.027112716800776145,110,0.00805315663930287,0.03051377654777299,110,0.005691666666666667,0.0215,119,0.004897108919158997,0.01667418246162622,110,0.00555715681941456,0.018034606360424955,110,0.003838172678320569,0.00035355766820655574,0.0017971692053252893,-0.00013450984725210693,0.0037264365449436103,0.00011173613337695865,2.998471382226353,-2.0285764442765206e-05
18105,Monroe County,IN,5,24,0.0062029753333333335,0.036985728,120,0.0026110781514179404,0.008532553701353375,120,0.0031313086825866484,0.00715810271062154,123,0.0044666666666666665,0.0221,120,0.0017611912499897638,0.006627526281926162,120,0.002068693497939639,0.005592933756762155,120,0.004643423969787689,0.0005174732679167727,0.003559798550013793,-0.002397973168727028,0.004431136740980226,0.0002122872288074628,4.790807443249934,-4.6233920302415996e-05
18105,Monroe County,IN,6,24,1.5260791666666666e-05,0.000182959,154,0.000251414429437543,0.0017975241983426537,144,0.0014408573816019551,0.0050988933140925195,145,4.166666666666667e-06,0.0001,154,0.0,0.0,144,0.0005671741406514221,0.002155799120190002,145,0.0010523977532356057,2.658098474436842e-05,0.0005713408073180888,0.0005630074739847554,2.0412414523193152e-05,0.0010319853387124125,5055.6750037573565,-2.6570984744368417e-05
18105,Monroe County,IN,7,24,0.00016554445833333334,0.00215644,177,6.544197054417964e-05,0.0009212524415994169,179,1.026402392665544e-05,8.732488289919345e-05,178,0.000125,0.0011,177,0.0,0.0,168,0.0,0.0,168,0.0002692582403567252,1.74e-06,0.000125,-0.000125,0.0002692582403567252,0.0,0.0,0.0
18105,Monroe County,IN,8,24,1.4183333333333335e-05,2.61e-05,203,4.9597826798544234e-05,0.0005090982545460946,207,5.335774129306334e-05,0.0002491170946615922,209,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
18107,Montgomery County,IN,4,24,0.005198814041666667,0.011697332,109,0.006304689053793791,0.019606169308132308,119,0.005242345576764287,0.01590038866358635,119,0.0033624999999999996,0.0069,111,0.003957892886263107,0.011744418080227859,119,0.0036128832581034894,0.010262105822409478,119,0.0012673559553659725,3.854858682243832e-05,0.0007850710997030916,0.00025038325810349,0.001628077673183874,-0.0003607217178179015,-22.15629657966336,2.506669901563729e-05
18107,Montgomery County,IN,5,24,0.0011677010833333334,0.010722554,120,0.005102608019628842,0.020173139496309105,120,0.004638939478462878,0.016789655227269544,120,0.0009833333333333332,0.0065,120,0.0035303973385436404,0.012158650308564639,120,0.0033789513609441806,0.010805256600948814,120,0.0030328237203610157,0.0002207524732508264,0.0023956180276108476,0.0023956180276108476,0.003322459027802077,-0.0002896353074410612,-8.717498245047285,4.417714254333814e-05
18107,Montgomery County,IN,6,24,2.03005e-05,0.000121803,152,0.0003881211722847452,0.0014826561478003485,159,0.00041711233098026145,0.002686281983662751,144,1.6666666666666667e-05,0.0001,152,4.269232380639676e-05,0.0010246157713535223,144,6.674913722163308e-05,0.001601979293319194,144,0.00032954119976513454,2.6063376562234635e-06,8.341580388829976e-05,5.0082470554966404e-05,0.0002130959759226631,0.00011644522384247143,54.64449684621533,-1.5165001773170903e-06
18107,Montgomery County,IN,7,24,0.00011679870833333333,0.002681292,180,0.00022342531590579924,0.0016737631288486214,182,0.00034165835235238067,0.0015152155650129055,182,9.999999999999999e-05,0.0014,180,0.0,0.0,168,0.0,0.0,168,0.0003013856886670854,2.18e-06,9.999999999999999e-05,-9.999999999999999e-05,0.0003013856886670854,0.0,0.0,0.0
18107,Montgomery County,IN,8,24,6.0938458333333334e-05,0.001340646,210,0.0003044824875629032,0.0017092589910809423,201,0.0008418113244735272,0.00489420204414593,201,5.833333333333334e-05,0.0007,210,0.0,0.0,192,0.00015639441708308833,0.0021242380922764027,201,0.0005688720960721641,7.7667710805489e-06,0.0002147277504164217,9.806108374975501e-05,0.00015811388300841897,0.00041075821306374514,259.7863041804329,-7.1667710805489e-06
18109,Morgan County,IN,4,24,0.0038670889583333327,0.014884064,109,0.010127837048437111,0.030308018908386296,112,0.015187455120803911,0.03908634434571511,112,0.0026041666666666665,0.0082,109,0.007275393607404051,0.019826622499206435,112,0.009329967281906557,0.023337952674137956,112,0.009475951812074213,0.0021550479058740613,0.006725800615239892,0.006725800615239892,0.006843796257358934,0.0026321555547152795,38.46046047739951,-0.0010309467727802977
18109,Morgan County,IN,5,24,0.0019104802083333334,0.007595793,120,0.006007774381422065,0.023204000889120033,120,0.005836646597322148,0.026236587718411246,120,0.0014,0.0048,120,0.004453706107179979,0.014395418528768387,120,0.004341269819709411,0.015608453260484871,120,0.004736821361908608,0.0005384994387512092,0.0030246031530427437,0.002941269819709411,0.004410820181641286,0.0003260011802673213,7.390942428897995,-7.157140655663144e-05
18109,Morgan County,IN,6,24,0.000625246375,0.004612546,153,0.00023393544012116144,0.00038478712408933466,167,0.0003096302813166932,0.001334613782840807,147,0.0004583333333333333,0.0024,153,0.0,0.0,144,0.0,0.0,144,0.0007599342076785331,1.3859999999999998e-05,0.0004583333333333333,-0.0004583333333333333,0.0007599342076785331,0.0,0.0,0.0
18109,Morgan County,IN,7,24,1.2791666666666668e-06,3.07e-05,177,0.0002625741951533096,0.00034604447370929965,179,0.0003621177153673831,0.000922226582046812,169,0.0,0.0,168,0.0,0.0,168,0.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
18109,Morgan County,IN,8,24,0.00044455087499999996,0.01008517,212,0.0002588744479423113,0.0023864508572906014,206,0.00020239450466098789,0.00121622533162889,206,0.00036250000000000003,0.0053,212,4.226569311421772e-05,0.0010143766347412253,206,0.0,0.0,192,0.0011447343214329982,3.145e-05,0.00036250000000000003,-0.00036250000000000003,0.00116330993213884,-1.8575610705841858e-05,-1.5967894877067734,1.0289599571089387e-06
18111,Newton County,IN,4,24,0.004341534125,0.02894356,119,0.007596594025483641,0.021362668334308756,119,0.006800828211818446,0.016152415753892747,117,0.0028041666666666666,0.0172,118,0.00816244795236889,0.01435167496715827,119,0.007844141626902812,0.01187861890687537,119,0.00625312047791608,0.0009384363770720023,0.006083575453118516,0.005039974960236146,0.00638245872752211,-0.00012933824960602996,-2.0264643318147035,3.9222328732553546e-05
18111,Newton County,IN,5,24,0.005728413250000001,0.009768452,139,0.008520319085310216,0.019678150090941177,120,0.0044271565883618235,0.013407179631791276,120,0.004329166666666666,0.0079,122,0.0073657421541448885,0.013842249586078784,120,0.005728477155365531,0.011333861402418825,120,0.0026371843407397184,0.0001669137899290268,0.00227310440627351,0.0013993104886988637,0.0037947373253713304,-0.001157552984631612,-30.50416630664523,0.00017868696291656577
18111,Newton County,IN,6,24,0.000256271375,0.000723589,161,0.003005697277617459,0.0074801341350764616,148,0.0014932618531751263,0.003812595887567359,148,0.00017916666666666667,0.0006,144,0.0021574459859213624,0.005107545384103451,144,0.0014284091919771174,0.0038421903123273377,144,0.0018914486874695925,8.586187529593066e-05,0.0014159091919771175,0.0012492425253104508,0.002650142962308019,-0.0007586942748384266,-28.628428187801504,8.26963100001667e-05
18111,Newton County,IN,7,24,0.0010100097916666665,0.006512301,169,0.0003566854961046777,0.0007403175226094479,168,0.00010883559206824127,0.0009202645325788935,168,0.0007458333333333333,0.0039,170,0.0,0.0,168,0.0,0.0,168,0.0013290033860002012,4.239e-05,0.0007458333333333333,-0.0007458333333333333,0.0013290033860002012,0.0,0.0,0.0
18111,Newton County,IN,8,24,0.00010552354166666665,0.000361795,209,0.00025160859828861045,0.000997832255456071,194,0.00012620387042048054,0.0009450265797654364,207,5.833333333333334e-05,0.0002,209,0.0,0.0,192,0.0,0.0,192,0.00010801234497346434,2.8e-07,5.833333333333334e-05,-5.833333333333334e-05,0.00010801234497346434,0.0,0.0,0.0
18113,Noble County,IN,4,24,0.0016668454583333332,0.002803537,108,0.0013445215776238843,0.0033976298650980315,109,0.0009596431963657558,0.0034576275388323854,111,0.0011458333333333333,0.0018,96,0.0007110018309268599,0.002239236851238573,111,0.0005420504956176784,0.002521558741404792,111,0.001550875960736826,5.772518989419295e-05,0.0014117988987074198,-0.000603782837715655,0.0014438941986688308,0.00010698176206799521,7.409252157576707,-7.689258927404827e-06
18113,Noble County,IN,5,24,0.0003055107916666667,0.000862627,124,0.0009598090994716283,0.004579513950740318,120,0.0011533154070214942,0.0037760343025356594,132,0.00022083333333333333,0.0005,124,0.0004507680268233193,0.002494105450795273,120,0.0005948864208648523,0.0021367544095048183,120,0.0007815354154861782,1.4659142535819678e-05,0.0005407197541981856,0.000374053087531519,0.0007043150406057997,7.72203748803785e-05,10.96389689675792,-2.753710301654495e-06
18113,Noble County,IN,6,24,0.0,0.0,144,0.0004021317010789958,0.001591403541224197,153,0.0002590744167685544,0.0012008679048767317,146,0.0,0.0,144,0.0,0.0,144,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
18113,Noble County,IN,7,24,2.2458333333333336e-06,5.39e-05,181,0.0002715247606819569,0.002547961667583595,183,0.00015370978756979313,0.001311523923585178,180,0.0,0.0,168,4.61713086553173e-05,0.001108111407727615,183,0.0,0.0,168,0.0,0.0,0.0,0.0,0.00022619229392415176,-0.00022619229392415176,-100.0,1.2279108919360768e-06
18113,Noble County,IN,8,24,7.8470375e-05,0.001667563,210,9.983231308658375e-05,0.0005458495611341303,204,0.00017644192002890628,0.0012347396425783032,204,7.083333333333334e-05,0.0009,210,0.0,0.0,192,0.0,0.0,192,0.0001968501968502953,9.300000000000001e-07,7.083333333333334e-05,-7.083333333333334e-05,0.0001968501968502953,0.0,0.0,0.0
18117,Orange County,IN,4,24,0.02459024045833334,0.211805556,108,0.010282326589293834,0.029495639936263758,109,0.008568454625127982,0.030782822164420826,109,0.018204166666666664,0.1209,108,0.006426730996048646,0.01607874792222713,108,0.005719839703055045,0.016463306697977593,109,0.030254147135385802,0.02196752205334975,0.01248432696361162,-0.01248432696361162,0.030556950825847008,-0.00030280369046120637,-0.9909486459790173,0.00044193179720782017
18117,Orange County,IN,5,24,0.014182907833333333,0.040546595,120,0.003503975466544823,0.013415424387511947,120,0.0020823772128521745,0.009138825236970991,121,0.009870833333333332,0.0233,120,0.002017752851766499,0.007684272163308494,120,0.0013573430308450858,0.005508230934163218,120,0.010196566691869564,0.002495279335241852,0.008513490302488247,-0.008513490302488247,0.009495469255600568,0.0007010974362689961,7.38349435290393,-0.0003313448620245172
18117,Orange County,IN,6,24,0.0011387395833333334,0.009072581,145,0.0004908075727545693,0.0015444511487904152,154,0.000174368313832336,0.0005697714212610035,145,0.0008375,0.0054,146,0.0,0.0,144,0.0,0.0,144,0.0018249429214818383,7.993e-05,0.0008375,-0.0008375,0.0018249429214818383,0.0,0.0,0.0
18117,Orange County,IN,7,24,0.0017875580416666667,0.009633696,175,0.00010732781003755184,0.002143170231248542,174,0.0002716466613573883,0.00174122063651302,174,0.0013000000000000002,0.0058,174,0.0,0.0,168,0.0,0.0,168,0.0022909241221248104,0.00012596,0.0013000000000000002,-0.0013000000000000002,0.0022909241221248104,0.0,0.0,0.0
18117,Orange County,IN,8,24,6.534470833333333e-05,0.000224039,192,0.0005085893016297999,0.0022682139295493145,207,0.00025654986924775305,0.0015712193198894853,199,3.75e-05,0.0003,192,0.0,0.0,192,0.0,0.0,192,7.905694150420948e-05,1.5e-07,3.75e-05,-3.75e-05,7.905694150420948e-05,0.0,0.0,0.0
18121,Parke County,IN,4,24,0.06989659770833333,0.216277518,112,0.011248357261618545,0.034181332786327796,119,0.00862733553481966,0.03234457613035231,119,0.04573749999999999,0.1293,113,0.007487765840033421,0.020912121694869088,119,0.006194442520100013,0.020177419032478897,119,0.05814666486677092,0.08114483124308572,0.03973251588787439,-0.03954305747989999,0.05765974487791504,0.00048691998885588145,0.8444712856202408,-0.0013533229378157319
18121,Parke County,IN,5,24,0.008311106666666667,0.063242161,120,0.006566386561410395,0.037467437637826326,120,0.005260601492798905,0.03307036485337996,120,0.007533333333333333,0.0485,120,0.0050581729043847855,0.021812560504537545,120,0.004498174916075921,0.020053731390759,120,0.008161569844099503,0.0015986693356827453,0.004009840710284208,-0.0030351584172574123,0.007909128558817582,0.00025244128528192043,3.1917711718123964,-9.736578624505179e-05
18121,Parke County,IN,6,24,0.0003169201666666667,0.001601281,145,0.0008462854030860037,0.003752523837649532,167,0.0005937957253765793,0.004589792311874477,156,0.00022916666666666666,0.001,146,0.0005406556928666265,0.002711228196756563,156,0.0003803030323586568,0.003345839709372333,156,0.0010001494096954719,2.4007172201140817e-05,0.0005844696990253234,0.0001511363656919901,0.0011172298725750348,-0.0001170804628795629,-10.479532077826681,5.949689915035861e-06
18121,Parke County,IN,7,24,0.0,0.0,168,0.0032571988119478555,0.011623013218195578,180,0.0013893378641612866,0.010773343794873639,181,0.0,0.0,168,0.0021523913520301945,0.007517757426703611,180,0.0012167486721939137,0.007217865298110913,181,0.0023973877502512144,0.0001379392326013099,0.0012167486721939137,0.0012167486721939137,0.0029460194025908294,-0.000548631652339615,-18.622811915533543,7.035749508928912e-05
18121,Parke County,IN,8,24,0.00016690245833333333,0.000801175,207,0.0014047783737220515,0.003879244272505211,204,0.0011335295297879046,0.003014447657635159,212,0.00011666666666666667,0.0005,207,0.00038136996562140624,0.0023241935554672607,204,0.0006169903124047682,0.0017014937923407456,205,0.0007932827187656598,1.5103139325413686e-05,0.0005419903124047682,0.0005003236457381014,0.0007094573996109927,8.382531915466715e-05,11.815412623877064,-3.0232240807066857e-06
18123,Perry County,IN,4,24,0.0013269100833333337,0.007505071,109,0.008281330049162946,0.04853945167019944,107,0.008947983382237373,0.04447661167560478,107,0.0009458333333333332,0.0043,109,0.007938264700361406,0.03486871438456226,107,0.008270960360164082,0.03324357838672439,107,0.01134742974925274,0.003090339885941427,0.007325127026830749,0.007325127026830749,0.01167098217339252,-0.0003235524241397801,-2.7722810242775786,0.00017874391145807685
18123,Perry County,IN,5,24,3.380666666666667e-05,0.00020284,120,0.005191015208496655,0.013362591624392628,120,0.006034058123371262,0.018476466162420987,120,7.500000000000001e-05,0.0008,120,0.0030992765355703296,0.007762029989847573,121,0.00342138051914093,0.009856827935085136,121,0.004200746233528901,0.00042351045404417394,0.00334638051914093,0.00334638051914093,0.0037209008854035487,0.00047984534812535234,12.895945441806923,-9.122797246824806e-05
18123,Perry County,IN,6,24,0.0,0.0,144,0.00033650095111697776,0.002335706568147614,144,0.0008319124266703221,0.004021510114146985,144,0.0,0.0,144,0.00010141979158655824,0.0013584504460875683,144,0.0002311424272936619,0.002032771864487317,144,0.0005867852244111031,8.263605590092527e-06,0.0002311424272936619,0.0002311424272936619,0.00035369217968682614,0.000233093044724277,65.90279856644479,-5.261249798773692e-06
18123,Perry County,IN,7,24,0.0,0.0,168,7.772314627355347e-06,6.774478534660285e-05,178,0.00015420154670541227,0.0009235082101994101,178,0.0,0.0,168,0.0,0.0,168,0.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
18123,Perry County,IN,8,24,0.00017755683333333335,0.004261364,202,0.0004085578837471243,0.003181112174651273,206,7.735944471188863e-05,0.0010781691656597946,206,0.00015833333333333335,0.0022,202,0.00014300691251364117,0.0023956052656660867,206,6.476783591956231e-05,0.0015544280620694957,206,0.0005497906940873548,7.25447537532133e-06,0.00020643450258622898,-9.356549741377102e-05,0.0006739348440961474,-0.00012414415000879257,-18.42079410143712,3.6460408027642354e-06
18125,Pike County,IN,4,24,0.006426314541666668,0.029383886,110,0.01068881274225345,0.027487007428118004,110,0.011352270755387852,0.026200628719666417,110,0.004470833333333334,0.0167,111,0.007515200604385236,0.017538585842087354,110,0.007823585366065491,0.017024034358706717,110,0.005914735143681435,0.0008396182036776059,0.0036632876881354296,0.003352752032732159,0.005987901154317705,-7.316601063627002e-05,-1.2218974353561562,2.090084193549736e-05
18125,Pike County,IN,5,24,0.0005359972500000001,0.006228842,120,0.006313885841890551,0.019025693112843554,120,0.005423211641950878,0.012315773673736008,121,0.00044166666666666665,0.0033,120,0.003954136816261819,0.012087204254746731,120,0.0036063850583702077,0.0093364788499898,120,0.004369079427385288,0.0004581325210272326,0.003181385058370207,0.0031647183917035402,0.004951873544470522,-0.0005827941170852341,-11.769163970998564,0.00013037271738301662
18125,Pike County,IN,6,24,1.69285e-05,0.000406284,157,0.0007130667836623227,0.0029321671169993935,158,0.0002227680284564501,0.0011456412342294115,154,1.25e-05,0.0002,157,0.00010656211622251531,0.001416837396916497,158,0.0,0.0,144,4.564354645876384e-05,5e-08,1.25e-05,-1.25e-05,0.00035795430874425744,-0.0003123107622854936,-87.24877858884103,3.0251508915659e-06
18125,Pike County,IN,7,24,0.00011848345833333332,0.002572783,183,0.000842825563177274,0.003980241517802919,181,0.0002478305357700077,0.0016167280355810104,181,0.00010416666666666667,0.0014,183,0.0002755481586841949,0.0021567421874274266,181,9.691677229393124e-05,0.0012113367945386635,181,0.0004414409829741047,4.6768833947794505e-06,0.00019275010562726455,-7.2498943727354196e-06,0.0007123857645502274,-0.00027094478157612274,-38.033435683149385,7.5029600660320405e-06
18125,Pike County,IN,8,24,0.0,0.0,192,0.0007858300070642272,0.001749038876512091,205,0.00017778963020277858,0.0013123481644759926,205,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
18127,Porter County,IN,4,24,0.0005337839583333333,0.002047242,116,0.004391623255904489,0.014811787722749006,119,0.0036744903576706608,0.00995208566803081,119,0.00034583333333333335,0.0012,116,0.004254594520934968,0.01047019526718828,118,0.003967741361641437,0.008510098812418331,119,0.003953373403193699,0.0003750998703619039,0.0036219080283081038,0.0036219080283081038,0.004532453773823357,-0.0005790803706296572,-12.77631057097739,0.0001179354227223903
18127,Porter County,IN,5,24,0.0012517345416666666,0.004078974,121,0.004738096854407647,0.013195517717108397,120,0.004480798603833263,0.009452742559282202,120,0.0008749999999999999,0.0025,121,0.0042305598642561615,0.009072582917086264,120,0.004127640564026407,0.007575472853955787,120,0.003461932905969303,0.00028763950669039354,0.003252640564026408,0.003252640564026408,0.0037937015584977485,-0.0003317686525284454,-8.74524912971333,5.777260966836439e-05
18127,Porter County,IN,6,24,0.00019709120833333335,0.000853017,147,0.0016524290554610778,0.005271456961085635,144,0.0014578518024362097,0.004592073001871582,144,0.00014166666666666665,0.0006,145,0.0016342492952391762,0.004220588298689052,144,0.0015516941939188935,0.0039488347150034315,144,0.0018717110491572246,8.407925403689371e-05,0.0014100275272522268,0.0014100275272522268,0.0019793023305146144,-0.00010759128135738984,-5.435818454748964,9.94405113704032e-06
18127,Porter County,IN,7,24,5.168766666666666e-05,0.000248147,179,0.0001707240330139322,0.00035257796671422795,175,0.00014862507145355403,0.00042730311930157076,176,2.916666666666667e-05,0.0001,177,0.0,0.0,168,0.0,0.0,168,5.400617248673217e-05,7e-08,2.916666666666667e-05,-2.916666666666667e-05,5.400617248673217e-05,0.0,0.0,0.0
18127,Porter County,IN,8,24,5.298391666666666e-05,0.000186107,207,6.362048443343114e-05,0.0003242991310397537,200,0.00019334176767468636,0.0005597345981531871,211,3.3333333333333335e-05,0.0001,201,0.0,0.0,192,0.0,0.0,192,5.773502691896258e-05,8e-08,3.3333333333333335e-05,-3.3333333333333335e-05,5.773502691896258e-05,0.0,0.0,0.0
18129,Posey County,IN,4,24,0.0034613321666666663,0.018482685,109,0.0023345386829661118,0.011345650396562944,119,0.0014174362499666338,0.00924872083138735,119,0.002433333333333333,0.0109,108,0.002267351148742589,0.007176169888630786,118,0.0019005101755427977,0.005954328273857409,119,0.0027973624258884676,0.0001878056770025427,0.0015543772404598931,-0.0005328231577905355,0.0026067455914846344,0.00019061683440383314,7.312444874809199,-2.4722735113152884e-05
18129,Posey County,IN,5,24,0.0006116401666666667,0.004403817,120,0.004875242120422115,0.009076012622665207,121,0.004575247847841091,0.010971750952598225,122,0.00048750000000000003,0.0024,120,0.0029659525538395758,0.005782621346892175,121,0.0028420887300157904,0.0064554088834657426,121,0.002717894131571763,0.00017728676425037346,0.0023545887300157908,0.0023545887300157908,0.002693967061427049,2.3927070144713798e-05,0.8881723346698678,-3.1077595770801034e-06
18129,Posey County,IN,6,24,9.452525000000001e-05,0.001000867,157,0.0004273856891751581,0.0014608238447489294,145,0.0004972632686566751,0.0015186006361113523,144,6.666666666666666e-05,0.0005,157,0.0,0.0,144,0.0,0.0,144,0.000135400640077266,4.3999999999999997e-07,6.666666666666666e-05,-6.666666666666666e-05,0.000135400640077266,0.0,0.0,0.0
18129,Posey County,IN,7,24,0.00020571429166666666,0.001000801,181,0.00039535787529134807,0.0017689715097300308,180,6.426211349275023e-05,0.0005466124977104265,178,0.00014583333333333332,0.0006,181,4.7851820867726e-05,0.001148443700825424,180,0.0,0.0,168,0.0002440969752646135,1.4299999999999999e-06,0.00014583333333333332,-0.00014583333333333332,0.0002761466981293078,-3.2049722864694295e-05,-11.606049640212168,4.001679733052569e-07
18129,Posey County,IN,8,24,0.00030856625,0.003869762,202,0.0002163445841266353,0.0008082554487703376,193,0.0001713005030414636,0.0017127310846403586,201,0.0002333333333333333,0.0021,202,0.0,0.0,192,0.0,0.0,192,0.0005163977794943222,6.4e-06,0.0002333333333333333,-0.0002333333333333333,0.0005163977794943222,0.0,0.0,0.0
18131,Pulaski County,IN,4,24,0.015179299083333334,0.18190709,118,0.001141534703935213,0.004679163666870096,119,0.00174351093129214,0.007125190078023204,114,0.009670833333333333,0.1091,119,0.0013095571956800868,0.004290561176211247,119,0.0016134961159927988,0.005285008832460641,113,0.029839698757177218,0.02136978292605801,0.010433642374082766,-0.008057337217340534,0.029447846776027707,0.00039185198114951095,1.3306642897520815,-0.0005575666121922784
18131,Pulaski County,IN,5,24,0.018734718833333334,0.210268949,121,0.003447188079521103,0.008911649774940184,140,0.00418127595801055,0.00866486179870873,131,0.014554166666666667,0.1129,121,0.0028663357617268307,0.005440560403034857,140,0.0031599709131226103,0.005211180406902097,140,0.03230622833455205,0.02504861734090113,0.015839495910937803,-0.011394195753544055,0.03192399872649186,0.0003822296080601903,1.1973111869065356,-0.0005892166683638261
18131,Pulaski County,IN,6,24,0.0,0.0,144,0.0010171206426103287,0.004022302960946899,144,0.002522169656456607,0.0056457861553039865,157,0.0,0.0,144,0.00034467363737154024,0.002611012647371404,144,0.0011534310334366242,0.0028016455523036704,144,0.0015151134166942765,5.509364797072811e-05,0.0011534310334366242,0.0011534310334366242,0.0007987229410881751,0.0007163904756061014,89.6919868897337,-3.978264789183504e-05
18131,Pulaski County,IN,7,24,2.0384833333333332e-05,0.000244618,179,0.0004497251483434317,0.0019241591569247644,172,0.0017163057333602078,0.005151928437265042,181,8.333333333333334e-06,0.0001,179,0.00037269899005060327,0.0012174483938913094,178,0.0009187361296963207,0.003066415246641854,179,0.0013862778550763433,4.612239099540161e-05,0.0009104027963629874,0.0009104027963629874,0.0006335240156953231,0.0007527538393810202,118.82009532895714,-3.648992671229614e-05
18131,Pulaski County,IN,8,24,0.0,0.0,192,0.0002552798317121692,0.0025327193761858083,204,0.0015925558384699754,0.00473945942335098,203,0.0,0.0,192,6.028592954918501e-05,0.0014468623091804403,204,0.00027166248280946953,0.0023246790559973522,204,0.0007710068892002151,1.4266838956660624e-05,0.00027166248280946953,0.00027166248280946953,0.000295339532129756,0.00047566735707045907,161.0578013855175,-1.217342841493367e-05
18133,Putnam County,IN,4,24,0.008444273583333333,0.031080938,110,0.008790547236658461,0.026077723212341943,113,0.007818325118447055,0.02167903344398902,113,0.005608333333333333,0.0178,110,0.0058463148634116365,0.01581706418200576,113,0.005408538842253548,0.014057588274664587,113,0.0029578353318317715,0.00020997095640557678,0.002129826649837292,-0.00019979449107978552,0.003204939654523077,-0.0002471043226913057,-7.710108436599472,3.654836013365127e-05
18133,Putnam County,IN,5,24,0.0030519538750000005,0.009653124,132,0.0026527454276349814,0.013659080350036731,120,0.002406900761187432,0.013038874913664667,120,0.0022791666666666668,0.0063,120,0.0018429013687053643,0.009667312239453791,120,0.0018163367783936228,0.009419230064904966,120,0.001606373630250648,6.19304697591515e-05,0.001143567439854223,-0.000462829888273044,0.0018678615297445303,-0.0002614878994938823,-13.999319292669743,2.1803290904038347e-05
18133,Putnam County,IN,6,24,1.9875000000000002e-05,5.3e-05,144,0.00010581544680838466,0.0007517279099605104,153,0.0002369357070691574,0.0009486001263806596,159,0.0,0.0,144,0.0,0.0,144,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
18133,Putnam County,IN,7,24,1.1050416666666667e-05,0.000159126,177,5.094205961073283e-05,0.0007829755635596461,181,0.0006452852109331185,0.0020737643204732053,170,8.333333333333334e-06,0.0001,177,0.0,0.0,168,0.0,0.0,168,2.886751345948129e-05,2e-08,8.333333333333334e-06,-8.333333333333334e-06,2.886751345948129e-05,0.0,0.0,0.0
18133,Putnam County,IN,8,24,0.0003005814166666667,0.007054954,207,2.860250323483294e-05,0.00024417015048759264,197,6.530710647155811e-05,0.00017834609816188516,198,0.0002666666666666667,0.0037,207,0.0,0.0,192,0.0,0.0,192,0.0008015609770940699,1.542e-05,0.0002666666666666667,-0.0002666666666666667,0.0008015609770940699,0.0,0.0,0.0
18135,Randolph County,IN,4,24,0.00024426954166666663,0.001733961,111,0.005628587096279575,0.013639377192466341,113,0.004254601612384827,0.014739244024769737,113,0.00017916666666666667,0.001,111,0.0037199373472482666,0.008009140185409502,113,0.003170343153690368,0.00844908691833086,113,0.0034657238334839086,0.0002882698005594816,0.0029911764870237012,0.0029911764870237012,0.0038142211367351454,-0.00034849730325123675,-9.136788108450878,6.088898855852984e-05
18135,Randolph County,IN,5,24,0.0015344215,0.009165222,124,0.003929476279939528,0.009821986678028534,121,0.0028898748973302524,0.006736445182289377,122,0.0011041666666666667,0.0052,124,0.0023704901994455367,0.005454365923563231,121,0.00208363859269464,0.004351654208799235,122,0.0015016446781609815,5.411848174678075e-05,0.0012349124201655676,0.000979471926027973,0.0017940211365569368,-0.0002923764583959553,-16.297269437810556,2.3125802375132278e-05
18135,Randolph County,IN,6,24,0.0009220268333333335,0.009908348,153,3.206429628269485e-05,0.00036210126977938154,148,0.00025832432273676493,0.0014101064173077105,156,0.0007000000000000001,0.0057,153,0.0,0.0,144,0.0,0.0,144,0.0016160651802036535,6.268e-05,0.0007000000000000001,-0.0007000000000000001,0.0016160651802036535,0.0,0.0,0.0
18135,Randolph County,IN,7,24,4.1335958333333334e-05,0.000992063,185,0.00010546031534734432,0.001320822162109504,180,0.00040919293961114834,0.0015211376502688217,172,2.916666666666667e-05,0.0005,185,0.0,0.0,168,0.0,0.0,168,0.00010606601717798212,2.7e-07,2.916666666666667e-05,-2.916666666666667e-05,0.00010606601717798212,0.0,0.0,0.0
18135,Randolph County,IN,8,24,6.891666666666667e-06,8.27e-05,199,1.4038039121635432e-05,0.00030390482577237883,203,5.2432982033637415e-05,0.0007945148038848429,203,0.0,0.0,192,0.0,0.0,192,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
