model_id,target,allowed_folds,inner_fold,train_counties,early_stop_counties,best_iteration,refit_rounds
af423868ecad6c50ebe3da7dc42de603a48c0e9988918f1bfc9c0a523439dc45,osi_target_t01h,"[1, 2, 3, 4]",1,"[""18013"", ""18025"", ""18033"", ""18035"", ""18037"", ""18039"", ""18041"", ""18043"", ""18047"", ""18051"", ""18061"", ""18071"", ""18073"", ""18077"", ""18085"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18121"", ""18123"", ""18125"", ""18127"", ""18133"", ""18143"", ""18145"", ""18147"", ""18151"", ""18153"", ""18157"", ""18161"", ""18163"", ""18165"", ""18169"", ""18177"", ""18181"", ""18183"", ""39017"", ""39023"", ""39025"", ""39031"", ""39033"", ""39037"", ""39039"", ""39045"", ""39049"", ""39051"", ""39053"", ""39059"", ""39065"", ""39069"", ""39073"", ""39075"", ""39085"", ""39087"", ""39089"", ""39091"", ""39093"", ""39095"", ""39103"", ""39107"", ""39111"", ""39113"", ""39115"", ""39123"", ""39125"", ""39127"", ""39129"", ""39131"", ""39139"", ""39145"", ""39147"", ""39157"", ""39159"", ""39161"", ""39165"", ""39169"", ""39175"", ""42005"", ""42009"", ""42021"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42043"", ""42045"", ""42047"", ""42051"", ""42053"", ""42057"", ""42059"", ""42061"", ""42069"", ""42075"", ""42077"", ""42079"", ""42081"", ""42091"", ""42097"", ""42109"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""54009"", ""54015"", ""54025"", ""54033"", ""54037"", ""54039"", ""54041"", ""54043"", ""54045"", ""54047"", ""54053"", ""54069"", ""54071"", ""54073"", ""54075"", ""54077"", ""54079"", ""54081"", ""54083"", ""54085"", ""54087"", ""54089"", ""54091"", ""54093"", ""54095"", ""54099"", ""54105""]","[""18009"", ""18023"", ""18027"", ""18083"", ""18101"", ""18103"", ""18129"", ""18139"", ""18141"", ""18149"", ""18159"", ""18167"", ""18173"", ""18175"", ""39027"", ""39035"", ""39055"", ""39077"", ""39105"", ""39109"", ""39117"", ""39119"", ""39133"", ""39135"", ""39141"", ""39151"", ""39155"", ""39171"", ""39173"", ""42013"", ""42019"", ""42055"", ""42063"", ""42085"", ""42095"", ""42101"", ""42103"", ""42113"", ""42131"", ""54007"", ""54023"", ""54027"", ""54031"", ""54063"", ""54101"", ""54103"", ""54109""]",109,141
af423868ecad6c50ebe3da7dc42de603a48c0e9988918f1bfc9c0a523439dc45,osi_target_t01h,"[1, 2, 3, 4]",2,"[""18009"", ""18023"", ""18027"", ""18037"", ""18041"", ""18043"", ""18051"", ""18061"", ""18071"", ""18073"", ""18077"", ""18083"", ""18085"", ""18091"", ""18095"", ""18097"", ""18101"", ""18103"", ""18105"", ""18107"", ""18109"", ""18111"", ""18121"", ""18125"", ""18127"", ""18129"", ""18139"", ""18141"", ""18143"", ""18145"", ""18147"", ""18149"", ""18151"", ""18153"", ""18157"", ""18159"", ""18165"", ""18167"", ""18169"", ""18173"", ""18175"", ""18177"", ""18181"", ""39023"", ""39025"", ""39027"", ""39031"", ""39033"", ""39035"", ""39039"", ""39055"", ""39069"", ""39073"", ""39077"", ""39085"", ""39087"", ""39089"", ""39091"", ""39093"", ""39095"", ""39103"", ""39105"", ""39109"", ""39111"", ""39113"", ""39117"", ""39119"", ""39123"", ""39125"", ""39127"", ""39129"", ""39131"", ""39133"", ""39135"", ""39139"", ""39141"", ""39145"", ""39151"", ""39155"", ""39157"", ""39161"", ""39169"", ""39171"", ""39173"", ""39175"", ""42005"", ""42013"", ""42019"", ""42021"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42043"", ""42045"", ""42051"", ""42055"", ""42057"", ""42059"", ""42061"", ""42063"", ""42077"", ""42079"", ""42085"", ""42091"", ""42095"", ""42097"", ""42101"", ""42103"", ""42113"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""42131"", ""54007"", ""54009"", ""54015"", ""54023"", ""54025"", ""54027"", ""54031"", ""54037"", ""54039"", ""54041"", ""54045"", ""54053"", ""54063"", ""54073"", ""54075"", ""54077"", ""54081"", ""54083"", ""54085"", ""54089"", ""54091"", ""54095"", ""54099"", ""54101"", ""54103"", ""54109""]","[""18013"", ""18025"", ""18033"", ""18035"", ""18039"", ""18047"", ""18089"", ""18093"", ""18113"", ""18117"", ""18123"", ""18133"", ""18161"", ""18163"", ""18183"", ""39017"", ""39037"", ""39045"", ""39049"", ""39051"", ""39053"", ""39059"", ""39065"", ""39075"", ""39107"", ""39115"", ""39147"", ""39159"", ""39165"", ""42009"", ""42023"", ""42025"", ""42027"", ""42047"", ""42053"", ""42069"", ""42075"", ""42081"", ""42109"", ""54033"", ""54043"", ""54047"", ""54069"", ""54071"", ""54079"", ""54087"", ""54093"", ""54105""]",109,141
af423868ecad6c50ebe3da7dc42de603a48c0e9988918f1bfc9c0a523439dc45,osi_target_t01h,"[1, 2, 3, 4]",3,"[""18009"", ""18013"", ""18023"", ""18025"", ""18027"", ""18033"", ""18035"", ""18037"", ""18039"", ""18043"", ""18047"", ""18051"", ""18061"", ""18073"", ""18083"", ""18085"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18101"", ""18103"", ""18113"", ""18117"", ""18121"", ""18123"", ""18129"", ""18133"", ""18139"", ""18141"", ""18143"", ""18149"", ""18151"", ""18153"", ""18159"", ""18161"", ""18163"", ""18167"", ""18169"", ""18173"", ""18175"", ""18183"", ""39017"", ""39023"", ""39027"", ""39031"", ""39035"", ""39037"", ""39045"", ""39049"", ""39051"", ""39053"", ""39055"", ""39059"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39087"", ""39091"", ""39093"", ""39105"", ""39107"", ""39109"", ""39113"", ""39115"", ""39117"", ""39119"", ""39123"", ""39127"", ""39129"", ""39133"", ""39135"", ""39141"", ""39147"", ""39151"", ""39155"", ""39157"", ""39159"", ""39161"", ""39165"", ""39171"", ""39173"", ""39175"", ""42009"", ""42013"", ""42019"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42035"", ""42043"", ""42045"", ""42047"", ""42053"", ""42055"", ""42059"", ""42061"", ""42063"", ""42069"", ""42075"", ""42077"", ""42081"", ""42085"", ""42095"", ""42097"", ""42101"", ""42103"", ""42109"", ""42113"", ""42125"", ""42127"", ""42131"", ""54007"", ""54009"", ""54023"", ""54025"", ""54027"", ""54031"", ""54033"", ""54037"", ""54043"", ""54047"", ""54063"", ""54069"", ""54071"", ""54073"", ""54075"", ""54079"", ""54083"", ""54087"", ""54089"", ""54091"", ""54093"", ""54099"", ""54101"", ""54103"", ""54105"", ""54109""]","[""18041"", ""18071"", ""18077"", ""18105"", ""18107"", ""18109"", ""18111"", ""18125"", ""18127"", ""18145"", ""18147"", ""18157"", ""18165"", ""18177"", ""18181"", ""39025"", ""39033"", ""39039"", ""39085"", ""39089"", ""39095"", ""39103"", ""39111"", ""39125"", ""39131"", ""39139"", ""39145"", ""39169"", ""42005"", ""42021"", ""42033"", ""42039"", ""42051"", ""42057"", ""42079"", ""42091"", ""42115"", ""42119"", ""42121"", ""54015"", ""54039"", ""54041"", ""54045"", ""54053"", ""54077"", ""54081"", ""54085"", ""54095""]",181,141
af423868ecad6c50ebe3da7dc42de603a48c0e9988918f1bfc9c0a523439dc45,osi_target_t01h,"[1, 2, 3, 4]",4,"[""18009"", ""18013"", ""18023"", ""18025"", ""18027"", ""18033"", ""18035"", ""18039"", ""18041"", ""18047"", ""18071"", ""18077"", ""18083"", ""18089"", ""18093"", ""18101"", ""18103"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18123"", ""18125"", ""18127"", ""18129"", ""18133"", ""18139"", ""18141"", ""18145"", ""18147"", ""18149"", ""18157"", ""18159"", ""18161"", ""18163"", ""18165"", ""18167"", ""18173"", ""18175"", ""18177"", ""18181"", ""18183"", ""39017"", ""39025"", ""39027"", ""39033"", ""39035"", ""39037"", ""39039"", ""39045"", ""39049"", ""39051"", ""39053"", ""39055"", ""39059"", ""39065"", ""39075"", ""39077"", ""39085"", ""39089"", ""39095"", ""39103"", ""39105"", ""39107"", ""39109"", ""39111"", ""39115"", ""39117"", ""39119"", ""39125"", ""39131"", ""39133"", ""39135"", ""39139"", ""39141"", ""39145"", ""39147"", ""39151"", ""39155"", ""39159"", ""39165"", ""39169"", ""39171"", ""39173"", ""42005"", ""42009"", ""42013"", ""42019"", ""42021"", ""42023"", ""42025"", ""42027"", ""42033"", ""42039"", ""42047"", ""42051"", ""42053"", ""42055"", ""42057"", ""42063"", ""42069"", ""42075"", ""42079"", ""42081"", ""42085"", ""42091"", ""42095"", ""42101"", ""42103"", ""42109"", ""42113"", ""42115"", ""42119"", ""42121"", ""42131"", ""54007"", ""54015"", ""54023"", ""54027"", ""54031"", ""54033"", ""54039"", ""54041"", ""54043"", ""54045"", ""54047"", ""54053"", ""54063"", ""54069"", ""54071"", ""54077"", ""54079"", ""54081"", ""54085"", ""54087"", ""54093"", ""54095"", ""54101"", ""54103"", ""54105"", ""54109""]","[""18037"", ""18043"", ""18051"", ""18061"", ""18073"", ""18085"", ""18091"", ""18095"", ""18097"", ""18121"", ""18143"", ""18151"", ""18153"", ""18169"", ""39023"", ""39031"", ""39069"", ""39073"", ""39087"", ""39091"", ""39093"", ""39113"", ""39123"", ""39127"", ""39129"", ""39157"", ""39161"", ""39175"", ""42029"", ""42031"", ""42035"", ""42043"", ""42045"", ""42059"", ""42061"", ""42077"", ""42097"", ""42125"", ""42127"", ""54009"", ""54025"", ""54037"", ""54073"", ""54075"", ""54083"", ""54089"", ""54091"", ""54099""]",167,141
1bad1429402b4fb420e643c431ebdec9da6f6332b6be482766739e6dfd5e27fd,osi_target_t06h,"[1, 2, 3, 4]",1,"[""18013"", ""18025"", ""18033"", ""18035"", ""18037"", ""18039"", ""18041"", ""18043"", ""18047"", ""18051"", ""18061"", ""18071"", ""18073"", ""18077"", ""18085"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18121"", ""18123"", ""18125"", ""18127"", ""18133"", ""18143"", ""18145"", ""18147"", ""18151"", ""18153"", ""18157"", ""18161"", ""18163"", ""18165"", ""18169"", ""18177"", ""18181"", ""18183"", ""39017"", ""39023"", ""39025"", ""39031"", ""39033"", ""39037"", ""39039"", ""39045"", ""39049"", ""39051"", ""39053"", ""39059"", ""39065"", ""39069"", ""39073"", ""39075"", ""39085"", ""39087"", ""39089"", ""39091"", ""39093"", ""39095"", ""39103"", ""39107"", ""39111"", ""39113"", ""39115"", ""39123"", ""39125"", ""39127"", ""39129"", ""39131"", ""39139"", ""39145"", ""39147"", ""39157"", ""39159"", ""39161"", ""39165"", ""39169"", ""39175"", ""42005"", ""42009"", ""42021"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42043"", ""42045"", ""42047"", ""42051"", ""42053"", ""42057"", ""42059"", ""42061"", ""42069"", ""42075"", ""42077"", ""42079"", ""42081"", ""42091"", ""42097"", ""42109"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""54009"", ""54015"", ""54025"", ""54033"", ""54037"", ""54039"", ""54041"", ""54043"", ""54045"", ""54047"", ""54053"", ""54069"", ""54071"", ""54073"", ""54075"", ""54077"", ""54079"", ""54081"", ""54083"", ""54085"", ""54087"", ""54089"", ""54091"", ""54093"", ""54095"", ""54099"", ""54105""]","[""18009"", ""18023"", ""18027"", ""18083"", ""18101"", ""18103"", ""18129"", ""18139"", ""18141"", ""18149"", ""18159"", ""18167"", ""18173"", ""18175"", ""39027"", ""39035"", ""39055"", ""39077"", ""39105"", ""39109"", ""39117"", ""39119"", ""39133"", ""39135"", ""39141"", ""39151"", ""39155"", ""39171"", ""39173"", ""42013"", ""42019"", ""42055"", ""42063"", ""42085"", ""42095"", ""42101"", ""42103"", ""42113"", ""42131"", ""54007"", ""54023"", ""54027"", ""54031"", ""54063"", ""54101"", ""54103"", ""54109""]",105,173
1bad1429402b4fb420e643c431ebdec9da6f6332b6be482766739e6dfd5e27fd,osi_target_t06h,"[1, 2, 3, 4]",2,"[""18009"", ""18023"", ""18027"", ""18037"", ""18041"", ""18043"", ""18051"", ""18061"", ""18071"", ""18073"", ""18077"", ""18083"", ""18085"", ""18091"", ""18095"", ""18097"", ""18101"", ""18103"", ""18105"", ""18107"", ""18109"", ""18111"", ""18121"", ""18125"", ""18127"", ""18129"", ""18139"", ""18141"", ""18143"", ""18145"", ""18147"", ""18149"", ""18151"", ""18153"", ""18157"", ""18159"", ""18165"", ""18167"", ""18169"", ""18173"", ""18175"", ""18177"", ""18181"", ""39023"", ""39025"", ""39027"", ""39031"", ""39033"", ""39035"", ""39039"", ""39055"", ""39069"", ""39073"", ""39077"", ""39085"", ""39087"", ""39089"", ""39091"", ""39093"", ""39095"", ""39103"", ""39105"", ""39109"", ""39111"", ""39113"", ""39117"", ""39119"", ""39123"", ""39125"", ""39127"", ""39129"", ""39131"", ""39133"", ""39135"", ""39139"", ""39141"", ""39145"", ""39151"", ""39155"", ""39157"", ""39161"", ""39169"", ""39171"", ""39173"", ""39175"", ""42005"", ""42013"", ""42019"", ""42021"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42043"", ""42045"", ""42051"", ""42055"", ""42057"", ""42059"", ""42061"", ""42063"", ""42077"", ""42079"", ""42085"", ""42091"", ""42095"", ""42097"", ""42101"", ""42103"", ""42113"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""42131"", ""54007"", ""54009"", ""54015"", ""54023"", ""54025"", ""54027"", ""54031"", ""54037"", ""54039"", ""54041"", ""54045"", ""54053"", ""54063"", ""54073"", ""54075"", ""54077"", ""54081"", ""54083"", ""54085"", ""54089"", ""54091"", ""54095"", ""54099"", ""54101"", ""54103"", ""54109""]","[""18013"", ""18025"", ""18033"", ""18035"", ""18039"", ""18047"", ""18089"", ""18093"", ""18113"", ""18117"", ""18123"", ""18133"", ""18161"", ""18163"", ""18183"", ""39017"", ""39037"", ""39045"", ""39049"", ""39051"", ""39053"", ""39059"", ""39065"", ""39075"", ""39107"", ""39115"", ""39147"", ""39159"", ""39165"", ""42009"", ""42023"", ""42025"", ""42027"", ""42047"", ""42053"", ""42069"", ""42075"", ""42081"", ""42109"", ""54033"", ""54043"", ""54047"", ""54069"", ""54071"", ""54079"", ""54087"", ""54093"", ""54105""]",244,173
1bad1429402b4fb420e643c431ebdec9da6f6332b6be482766739e6dfd5e27fd,osi_target_t06h,"[1, 2, 3, 4]",3,"[""18009"", ""18013"", ""18023"", ""18025"", ""18027"", ""18033"", ""18035"", ""18037"", ""18039"", ""18043"", ""18047"", ""18051"", ""18061"", ""18073"", ""18083"", ""18085"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18101"", ""18103"", ""18113"", ""18117"", ""18121"", ""18123"", ""18129"", ""18133"", ""18139"", ""18141"", ""18143"", ""18149"", ""18151"", ""18153"", ""18159"", ""18161"", ""18163"", ""18167"", ""18169"", ""18173"", ""18175"", ""18183"", ""39017"", ""39023"", ""39027"", ""39031"", ""39035"", ""39037"", ""39045"", ""39049"", ""39051"", ""39053"", ""39055"", ""39059"", ""39065"", ""39069"", ""39073"", ""39075"", ""39077"", ""39087"", ""39091"", ""39093"", ""39105"", ""39107"", ""39109"", ""39113"", ""39115"", ""39117"", ""39119"", ""39123"", ""39127"", ""39129"", ""39133"", ""39135"", ""39141"", ""39147"", ""39151"", ""39155"", ""39157"", ""39159"", ""39161"", ""39165"", ""39171"", ""39173"", ""39175"", ""42009"", ""42013"", ""42019"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42035"", ""42043"", ""42045"", ""42047"", ""42053"", ""42055"", ""42059"", ""42061"", ""42063"", ""42069"", ""42075"", ""42077"", ""42081"", ""42085"", ""42095"", ""42097"", ""42101"", ""42103"", ""42109"", ""42113"", ""42125"", ""42127"", ""42131"", ""54007"", ""54009"", ""54023"", ""54025"", ""54027"", ""54031"", ""54033"", ""54037"", ""54043"", ""54047"", ""54063"", ""54069"", ""54071"", ""54073"", ""54075"", ""54079"", ""54083"", ""54087"", ""54089"", ""54091"", ""54093"", ""54099"", ""54101"", ""54103"", ""54105"", ""54109""]","[""18041"", ""18071"", ""18077"", ""18105"", ""18107"", ""18109"", ""18111"", ""18125"", ""18127"", ""18145"", ""18147"", ""18157"", ""18165"", ""18177"", ""18181"", ""39025"", ""39033"", ""39039"", ""39085"", ""39089"", ""39095"", ""39103"", ""39111"", ""39125"", ""39131"", ""39139"", ""39145"", ""39169"", ""42005"", ""42021"", ""42033"", ""42039"", ""42051"", ""42057"", ""42079"", ""42091"", ""42115"", ""42119"", ""42121"", ""54015"", ""54039"", ""54041"", ""54045"", ""54053"", ""54077"", ""54081"", ""54085"", ""54095""]",217,173
1bad1429402b4fb420e643c431ebdec9da6f6332b6be482766739e6dfd5e27fd,osi_target_t06h,"[1, 2, 3, 4]",4,"[""18009"", ""18013"", ""18023"", ""18025"", ""18027"", ""18033"", ""18035"", ""18039"", ""18041"", ""18047"", ""18071"", ""18077"", ""18083"", ""18089"", ""18093"", ""18101"", ""18103"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18123"", ""18125"", ""18127"", ""18129"", ""18133"", ""18139"", ""18141"", ""18145"", ""18147"", ""18149"", ""18157"", ""18159"", ""18161"", ""18163"", ""18165"", ""18167"", ""18173"", ""18175"", ""18177"", ""18181"", ""18183"", ""39017"", ""39025"", ""39027"", ""39033"", ""39035"", ""39037"", ""39039"", ""39045"", ""39049"", ""39051"", ""39053"", ""39055"", ""39059"", ""39065"", ""39075"", ""39077"", ""39085"", ""39089"", ""39095"", ""39103"", ""39105"", ""39107"", ""39109"", ""39111"", ""39115"", ""39117"", ""39119"", ""39125"", ""39131"", ""39133"", ""39135"", ""39139"", ""39141"", ""39145"", ""39147"", ""39151"", ""39155"", ""39159"", ""39165"", ""39169"", ""39171"", ""39173"", ""42005"", ""42009"", ""42013"", ""42019"", ""42021"", ""42023"", ""42025"", ""42027"", ""42033"", ""42039"", ""42047"", ""42051"", ""42053"", ""42055"", ""42057"", ""42063"", ""42069"", ""42075"", ""42079"", ""42081"", ""42085"", ""42091"", ""42095"", ""42101"", ""42103"", ""42109"", ""42113"", ""42115"", ""42119"", ""42121"", ""42131"", ""54007"", ""54015"", ""54023"", ""54027"", ""54031"", ""54033"", ""54039"", ""54041"", ""54043"", ""54045"", ""54047"", ""54053"", ""54063"", ""54069"", ""54071"", ""54077"", ""54079"", ""54081"", ""54085"", ""54087"", ""54093"", ""54095"", ""54101"", ""54103"", ""54105"", ""54109""]","[""18037"", ""18043"", ""18051"", ""18061"", ""18073"", ""18085"", ""18091"", ""18095"", ""18097"", ""18121"", ""18143"", ""18151"", ""18153"", ""18169"", ""39023"", ""39031"", ""39069"", ""39073"", ""39087"", ""39091"", ""39093"", ""39113"", ""39123"", ""39127"", ""39129"", ""39157"", ""39161"", ""39175"", ""42029"", ""42031"", ""42035"", ""42043"", ""42045"", ""42059"", ""42061"", ""42077"", ""42097"", ""42125"", ""42127"", ""54009"", ""54025"", ""54037"", ""54073"", ""54075"", ""54083"", ""54089"", ""54091"", ""54099""]",128,173
6597b89efd47fc9088f814402bad83d8236d7158e090f163e7e7e4ffc6ab77e8,osi_target_t24h,"[1, 2, 3, 4]",1,"[""18013"", ""18025"", ""18033"", ""18035"", ""18037"", ""18039"", ""18041"", ""18043"", ""18047"", ""18051"", ""18061"", ""18071"", ""18073"", ""18077"", ""18085"", ""18089"", ""18091"", ""18093"", ""18095"", ""18097"", ""18105"", ""18107"", ""18109"", ""18111"", ""18113"", ""18117"", ""18121"", ""18123"", ""18125"", ""18127"", ""18133"", ""18143"", ""18145"", ""18147"", ""18151"", ""18153"", ""18157"", ""18161"", ""18163"", ""18165"", ""18169"", ""18177"", ""18181"", ""18183"", ""39017"", ""39023"", ""39025"", ""39031"", ""39033"", ""39037"", ""39039"", ""39045"", ""39049"", ""39051"", ""39053"", ""39059"", ""39065"", ""39069"", ""39073"", ""39075"", ""39085"", ""39087"", ""39089"", ""39091"", ""39093"", ""39095"", ""39103"", ""39107"", ""39111"", ""39113"", ""39115"", ""39123"", ""39125"", ""39127"", ""39129"", ""39131"", ""39139"", ""39145"", ""39147"", ""39157"", ""39159"", ""39161"", ""39165"", ""39169"", ""39175"", ""42005"", ""42009"", ""42021"", ""42023"", ""42025"", ""42027"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42043"", ""42045"", ""42047"", ""42051"", ""42053"", ""42057"", ""42059"", ""42061"", ""42069"", ""42075"", ""42077"", ""42079"", ""42081"", ""42091"", ""42097"", ""42109"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""54009"", ""54015"", ""54025"", ""54033"", ""54037"", ""54039"", ""54041"", ""54043"", ""54045"", ""54047"", ""54053"", ""54069"", ""54071"", ""54073"", ""54075"", ""54077"", ""54079"", ""54081"", ""54083"", ""54085"", ""54087"", ""54089"", ""54091"", ""54093"", ""54095"", ""54099"", ""54105""]","[""18009"", ""18023"", ""18027"", ""18083"", ""18101"", ""18103"", ""18129"", ""18139"", ""18141"", ""18149"", ""18159"", ""18167"", ""18173"", ""18175"", ""39027"", ""39035"", ""39055"", ""39077"", ""39105"", ""39109"", ""39117"", ""39119"", ""39133"", ""39135"", ""39141"", ""39151"", ""39155"", ""39171"", ""39173"", ""42013"", ""42019"", ""42055"", ""42063"", ""42085"", ""42095"", ""42101"", ""42103"", ""42113"", ""42131"", ""54007"", ""54023"", ""54027"", ""54031"", ""54063"", ""54101"", ""54103"", ""54109""]",54,134
6597b89efd47fc9088f814402bad83d8236d7158e090f163e7e7e4ffc6ab77e8,osi_target_t24h,"[1, 2, 3, 4]",2,"[""18009"", ""18023"", ""18027"", ""18037"", ""18041"", ""18043"", ""18051"", ""18061"", ""18071"", ""18073"", ""18077"", ""18083"", ""18085"", ""18091"", ""18095"", ""18097"", ""18101"", ""18103"", ""18105"", ""18107"", ""18109"", ""18111"", ""18121"", ""18125"", ""18127"", ""18129"", ""18139"", ""18141"", ""18143"", ""18145"", ""18147"", ""18149"", ""18151"", ""18153"", ""18157"", ""18159"", ""18165"", ""18167"", ""18169"", ""18173"", ""18175"", ""18177"", ""18181"", ""39023"", ""39025"", ""39027"", ""39031"", ""39033"", ""39035"", ""39039"", ""39055"", ""39069"", ""39073"", ""39077"", ""39085"", ""39087"", ""39089"", ""39091"", ""39093"", ""39095"", ""39103"", ""39105"", ""39109"", ""39111"", ""39113"", ""39117"", ""39119"", ""39123"", ""39125"", ""39127"", ""39129"", ""39131"", ""39133"", ""39135"", ""39139"", ""39141"", ""39145"", ""39151"", ""39155"", ""39157"", ""39161"", ""39169"", ""39171"", ""39173"", ""39175"", ""42005"", ""42013"", ""42019"", ""42021"", ""42029"", ""42031"", ""42033"", ""42035"", ""42039"", ""42043"", ""42045"", ""42051"", ""42055"", ""42057"", ""42059"", ""42061"", ""42063"", ""42077"", ""42079"", ""42085"", ""42091"", ""42095"", ""42097"", ""42101"", ""42103"", ""42113"", ""42115"", ""42119"", ""42121"", ""42125"", ""42127"", ""42131"", ""54007"", ""54009"", ""54015"", ""54023"", ""54025"", ""54027"", ""54031"", ""54037"", ""54039"", ""54041"", ""54045"", ""54053"", ""54063"", ""54073"", ""54075"", ""54077"", ""54081"", ""54083"", ""54085"", ""54089"", ""54091"", ""54095"", ""54099"", ""54101"", ""54103"", ""54109""]","[""18013"", ""18025"", ""18033"", ""18035"", ""18039"", ""18047"", ""18089"", ""18093"", ""18113"", ""18117"", ""18123"", ""18133"", ""18161"", ""18163"", ""18183"", ""39017"", ""39037"", ""39045"", ""39049"", ""39051"", ""39053"", ""39059"", ""39065"", ""39075"", ""39107"", ""39115"", ""39147"", ""39159"", ""39165"", ""42009"", ""42023"", ""42025"", ""42027"", ""42047"", ""42053"", ""42069"", ""42075"", ""42081"", ""42109"", ""54033"", ""54043"", ""54047"", ""54069"", ""54071"", ""54079"", ""54087"", ""54093"", ""54105""]",265,134
