horizon,pearson_error_correlation_C0_C1,sign_disagreement_pct
osi_target_t01h,0.9899006332483304,10.834771922638032
osi_target_t06h,0.9893318586875512,10.1115760111576
osi_target_t24h,0.9884129129780173,9.41771269177127
osi_target_t48h,0.9904877658861553,8.42050209205021
