model,horizon,fipsCode,rmse,mae,n
C0_direct_osi,osi_target_t01h,18125,0.0029887959682379076,0.0014057012400563848,143
C0_direct_osi,osi_target_t01h,18127,0.0027464656809566435,0.0018514730991076485,143
C0_direct_osi,osi_target_t01h,18129,0.0009578528944451769,0.0003663862583943868,143
C0_direct_osi,osi_target_t01h,18131,0.017649103308479713,0.004991348850853066,143
C0_direct_osi,osi_target_t01h,18133,0.0012874458835049475,0.0005356725562545903,143
C0_direct_osi,osi_target_t01h,18135,0.003668467309175358,0.0020243975643607732,143
C0_direct_osi,osi_target_t01h,18137,0.0033970213605403524,0.0015192801401681213,143
C0_direct_osi,osi_target_t01h,18139,0.0027873028018636768,0.0007510385949218481,143
C0_direct_osi,osi_target_t01h,18141,0.0023405993053042173,0.001814012106424744,143
C0_direct_osi,osi_target_t01h,18143,0.0038925054717483263,0.0016643673499896678,143
C0_direct_osi,osi_target_t01h,18145,0.0014967579097151073,0.000557883697481888,143
C0_direct_osi,osi_target_t01h,18147,0.002240011302963805,0.0009871656785399743,143
C0_direct_osi,osi_target_t01h,18149,0.005180146284020219,0.003055627368483401,143
C0_direct_osi,osi_target_t01h,18151,0.010543033494636079,0.007879360151188028,143
C0_direct_osi,osi_target_t01h,18153,0.0028494063897239316,0.001183501268323268,143
C0_direct_osi,osi_target_t01h,18155,0.004933523845607102,0.0019369484266414702,143
C0_direct_osi,osi_target_t01h,18157,0.0009972855659067372,0.0004226154778173672,143
C0_direct_osi,osi_target_t01h,18159,0.004117651012059709,0.0011967611652625176,143
C0_direct_osi,osi_target_t01h,18161,0.0030896772107554767,0.001646769044783052,143
C0_direct_osi,osi_target_t01h,18163,0.0008911782683978472,0.0003856842797836646,143
C0_direct_osi,osi_target_t01h,18165,0.01382359974230051,0.0031156787590663725,143
C0_direct_osi,osi_target_t01h,18167,0.001827952434370676,0.0008661877245716279,143
C0_direct_osi,osi_target_t01h,18169,0.0015823303453929793,0.0006151999213504899,143
C0_direct_osi,osi_target_t01h,18171,0.0031105807140152965,0.001184679715398091,143
C0_direct_osi,osi_target_t01h,18173,0.0016829514418973126,0.0005776499223037259,143
C0_direct_osi,osi_target_t01h,18175,0.0031677250395479497,0.0012588008974599235,143
C0_direct_osi,osi_target_t01h,18177,0.0018101860792565521,0.0010604597042094457,143
C0_direct_osi,osi_target_t01h,18179,0.004809114283332475,0.0014838742597279634,143
C0_direct_osi,osi_target_t01h,18181,0.0015277748515547097,0.0007187515727332554,143
C0_direct_osi,osi_target_t01h,18183,0.002485742868623219,0.0006377146688961518,143
C0_direct_osi,osi_target_t01h,39017,0.0011871234278753697,0.0006105170873434556,143
C0_direct_osi,osi_target_t01h,39023,0.003363884139589991,0.001843646496486482,143
C0_direct_osi,osi_target_t01h,39025,0.0018539295335282923,0.0006808355573724618,143
C0_direct_osi,osi_target_t01h,39027,0.0021470678596551018,0.0012186791510953449,143
C0_direct_osi,osi_target_t01h,39029,0.011613715393659959,0.006981998295084902,143
C0_direct_osi,osi_target_t01h,39031,0.012458150236348638,0.006800505151851751,143
C0_direct_osi,osi_target_t01h,39033,0.004738776120878182,0.0021060970367686523,143
C0_direct_osi,osi_target_t01h,39035,0.005268420923484384,0.0036115833982051783,143
C0_direct_osi,osi_target_t01h,39037,0.001364399900055748,0.0006697860851474661,143
C0_direct_osi,osi_target_t01h,39039,0.009133448158913883,0.005000141910440784,143
C0_direct_osi,osi_target_t01h,39045,0.0031916188470923115,0.001905527279792469,143
C0_direct_osi,osi_target_t01h,39049,0.005553899166247477,0.0031618300608246028,143
C0_direct_osi,osi_target_t01h,39051,0.0038809218713736666,0.0020076855510085603,143
C0_direct_osi,osi_target_t01h,39053,0.002537410248831077,0.0010232143865627663,143
C0_direct_osi,osi_target_t01h,39055,0.015335866278397845,0.0080277221689705,143
C0_direct_osi,osi_target_t01h,39059,0.015612940209815853,0.009136541563106395,143
C0_direct_osi,osi_target_t01h,39061,0.0012837025329366638,0.0006752920919304239,143
C0_direct_osi,osi_target_t01h,39063,0.0015177385456148125,0.0009323402215141903,143
C0_direct_osi,osi_target_t01h,39065,0.0025269839468608046,0.0015382247443046946,143
C0_direct_osi,osi_target_t01h,39069,0.0030764279320331404,0.001606121674632648,143
C0_direct_osi,osi_target_t01h,39073,0.0033904874875872767,0.0026903449463107215,143
C0_direct_osi,osi_target_t01h,39075,0.02148649396373319,0.011393633901100845,143
C0_direct_osi,osi_target_t01h,39077,0.00393049349561577,0.0023852907629366444,143
C0_direct_osi,osi_target_t01h,39081,0.011074832815509915,0.005968897506753973,143
C0_direct_osi,osi_target_t01h,39085,0.002485377960131183,0.001307196667455282,143
C0_direct_osi,osi_target_t01h,39087,0.003877632688720935,0.001319590208768731,143
C0_direct_osi,osi_target_t01h,39089,0.025612193404839934,0.012653185457023002,143
C0_direct_osi,osi_target_t01h,39091,0.016273703560117765,0.007452015918247281,143
C0_direct_osi,osi_target_t01h,39093,0.005027448040106591,0.002159865183074246,143
C0_direct_osi,osi_target_t01h,39095,0.0022222300155574086,0.0014426309411720896,143
C0_direct_osi,osi_target_t01h,39097,0.0120611964283818,0.004408677912635587,143
C0_direct_osi,osi_target_t01h,39099,0.0022642450053646864,0.001357039660254375,143
C0_direct_osi,osi_target_t01h,39101,0.007131838797851363,0.005564746033196972,143
C0_direct_osi,osi_target_t01h,39103,0.007213700148997947,0.004615159715115772,143
C0_direct_osi,osi_target_t01h,39105,0.0038347603680331317,0.0023329706745445823,143
C0_direct_osi,osi_target_t01h,39107,0.025468764405374607,0.012776170724572248,143
C0_direct_osi,osi_target_t01h,39109,0.001361790721519273,0.0007686474341530949,143
C0_direct_osi,osi_target_t01h,39111,0.02157676349765954,0.011215037919170025,143
C0_direct_osi,osi_target_t01h,39113,0.0015597734866590702,0.00091151961461554,143
C0_direct_osi,osi_target_t01h,39115,0.03170113087464847,0.006730707795862269,143
C0_direct_osi,osi_target_t01h,39117,0.04653767824156318,0.018559022169563,143
C0_direct_osi,osi_target_t01h,39119,0.026445978123885414,0.018398789096641024,143
C0_direct_osi,osi_target_t01h,39121,0.012518787556570592,0.006932570770699134,143
C0_direct_osi,osi_target_t01h,39123,0.0018230292115118296,0.0008405544945250287,143
C0_direct_osi,osi_target_t01h,39125,0.020851430867702643,0.01165153899861072,143
C0_direct_osi,osi_target_t01h,39127,0.011011098038448425,0.006782686515120291,143
C0_direct_osi,osi_target_t01h,39129,0.001102216096223491,0.0005982665218026569,143
C0_direct_osi,osi_target_t01h,39131,0.005678756190518037,0.0022257073662991797,143
C0_direct_osi,osi_target_t01h,39133,0.0063802358175176375,0.0037271713040251397,143
C0_direct_osi,osi_target_t01h,39135,0.005554721033324777,0.002705449339253302,143
C0_direct_osi,osi_target_t01h,39137,0.00865408438886666,0.004220889682006215,143
C0_direct_osi,osi_target_t01h,39139,0.014193707041323863,0.009945858986868669,143
C0_direct_osi,osi_target_t01h,39141,0.0026578510161732504,0.0014907284147668818,143
C0_direct_osi,osi_target_t01h,39143,0.0018859570504420203,0.0010177522516133268,143
C0_direct_osi,osi_target_t01h,39145,0.0022459572502588543,0.001264591286607387,143
C0_direct_osi,osi_target_t01h,39147,0.0018217469709632531,0.0009912249980572752,143
C0_direct_osi,osi_target_t01h,39149,0.011694915152612607,0.0051929419455914215,143
C0_direct_osi,osi_target_t01h,39151,0.0036229084692305136,0.002137474096122021,143
C0_direct_osi,osi_target_t01h,39153,0.006318705850717053,0.0025669637041793214,143
C0_direct_osi,osi_target_t01h,39155,0.004375819325893863,0.0017274958174169086,143
C0_direct_osi,osi_target_t01h,39157,0.021966805818636904,0.01571900413785256,143
C0_direct_osi,osi_target_t01h,39159,0.002445594216142645,0.0015659679287740107,143
C0_direct_osi,osi_target_t01h,39161,0.006801956243273113,0.003561030772918455,143
C0_direct_osi,osi_target_t01h,39163,0.0037347723020006787,0.002398746778964389,143
C0_direct_osi,osi_target_t01h,39165,0.0012069077950435509,0.0006686237051910405,143
C0_direct_osi,osi_target_t01h,39167,0.0030777600892925795,0.001805392783455594,143
C0_direct_osi,osi_target_t01h,39169,0.010702153549295967,0.0051841410474442375,143
C0_direct_osi,osi_target_t01h,39171,0.008688623335036432,0.004892971586329582,143
C0_direct_osi,osi_target_t01h,39173,0.009558318546112362,0.006243072679032701,143
C0_direct_osi,osi_target_t01h,39175,0.002007804359484194,0.0012272686714818362,143
C0_direct_osi,osi_target_t01h,42005,0.012420167638325144,0.007698838426581689,143
C0_direct_osi,osi_target_t01h,42007,0.007049190552399059,0.004539740030031804,143
C0_direct_osi,osi_target_t01h,42009,0.009071772104575986,0.0048041140035653225,143
C0_direct_osi,osi_target_t01h,42013,0.0018099871541383118,0.0008362926061619611,143
C0_direct_osi,osi_target_t01h,42015,0.0036836432762465485,0.0022802006551730387,143
C0_direct_osi,osi_target_t01h,42019,0.004773619525931568,0.002978615628136148,143
C0_direct_osi,osi_target_t01h,42021,0.008263412998741752,0.0037561995797426194,143
C0_direct_osi,osi_target_t01h,42023,0.009639334701301005,0.004230466255383566,143
C0_direct_osi,osi_target_t01h,42025,0.0012851458248430037,0.0006016203446810395,143
C0_direct_osi,osi_target_t01h,42027,0.0022449521518120184,0.0016132233096812978,143
C0_direct_osi,osi_target_t01h,42029,0.009998898447165686,0.0047444161726049785,143
C0_direct_osi,osi_target_t01h,42031,0.011288759441053347,0.006144581894554962,143
C0_direct_osi,osi_target_t01h,42033,0.0043303946183002335,0.0029570238168798112,143
C0_direct_osi,osi_target_t01h,42035,0.005207470374170051,0.003136783744233438,143
C0_direct_osi,osi_target_t01h,42039,0.013376042732065252,0.00721924972095601,143
C0_direct_osi,osi_target_t01h,42041,0.0021895069015008153,0.0011078078098123844,143
C0_direct_osi,osi_target_t01h,42043,0.0014997639852036338,0.0006787834267651824,143
C0_direct_osi,osi_target_t01h,42045,0.002326593468349799,0.0009272753420056337,143
C0_direct_osi,osi_target_t01h,42047,0.014358825167464345,0.005329762926332075,143
C0_direct_osi,osi_target_t01h,42049,0.008579645058836212,0.004807870147547928,143
C0_direct_osi,osi_target_t01h,42051,0.00399713133822294,0.0028366052561896765,143
C0_direct_osi,osi_target_t01h,42053,0.09664844324500456,0.03593977311998084,143
C0_direct_osi,osi_target_t01h,42055,0.0017239074868978725,0.0009048624487124204,143
C0_direct_osi,osi_target_t01h,42057,0.0025180900715640986,0.0017351843836821324,143
C0_direct_osi,osi_target_t01h,42059,0.01166018490497326,0.005676621678034087,143
C0_direct_osi,osi_target_t01h,42061,0.002970857926185398,0.0015507172217760698,143
C0_direct_osi,osi_target_t01h,42063,0.014339062233204313,0.006926387401763471,143
C0_direct_osi,osi_target_t01h,42065,0.012162372724286384,0.005696185356603065,143
C0_direct_osi,osi_target_t01h,42067,0.001590834857227203,0.0007901447529858641,143
C0_direct_osi,osi_target_t01h,42069,0.0017748336170574173,0.0008806297481437415,143
C0_direct_osi,osi_target_t01h,42075,0.005721394869693242,0.0021047337217522137,143
C0_direct_osi,osi_target_t01h,42077,0.004150621320277237,0.0021364946323267587,143
C0_direct_osi,osi_target_t01h,42079,0.001263711895323107,0.000553406407277682,143
C0_direct_osi,osi_target_t01h,42081,0.0025453517039462836,0.0014322278530824201,143
C0_direct_osi,osi_target_t01h,42083,0.003979800010484087,0.002445321811068754,143
C0_direct_osi,osi_target_t01h,42085,0.00532790052638697,0.0035857683491414935,143
C0_direct_osi,osi_target_t01h,42089,0.004796334987358051,0.002270456010155517,143
C0_direct_osi,osi_target_t01h,42091,0.002585076148923847,0.0012850937515531014,143
C0_direct_osi,osi_target_t01h,42095,0.003128418516175202,0.0017234964225720161,143
C0_direct_osi,osi_target_t01h,42097,0.0026562618777365185,0.0014352157202056834,143
C0_direct_osi,osi_target_t01h,42101,0.004046675282122407,0.0015644076307359393,143
C0_direct_osi,osi_target_t01h,42103,0.0030545249903006643,0.0015942369950337145,143
C0_direct_osi,osi_target_t01h,42109,0.0063439891938833,0.0014152087204408923,143
C0_direct_osi,osi_target_t01h,42113,0.004266855011917371,0.0025723678415390775,143
C0_direct_osi,osi_target_t01h,42115,0.004243211872533304,0.00230605033398608,143
C0_direct_osi,osi_target_t01h,42119,0.0024589306832676636,0.001153514512046347,143
C0_direct_osi,osi_target_t01h,42121,0.02439062279377078,0.009723289571721137,143
C0_direct_osi,osi_target_t01h,42125,0.009608274055820275,0.005206243777769727,143
C0_direct_osi,osi_target_t01h,42127,0.002640391990690032,0.0015205882115303425,143
C0_direct_osi,osi_target_t01h,42129,0.005472949470351316,0.0027405135789006483,143
C0_direct_osi,osi_target_t01h,42131,0.01591435057166172,0.003652901544289086,143
C0_direct_osi,osi_target_t01h,42133,0.0020175769701695637,0.0010095540430786745,143
C0_direct_osi,osi_target_t01h,54007,0.024427673617988817,0.01256597875659476,143
C0_direct_osi,osi_target_t01h,54009,0.01989470188555537,0.013079239304996937,143
C0_direct_osi,osi_target_t01h,54013,0.03286442741431965,0.022501341171486024,143
C0_direct_osi,osi_target_t01h,54015,0.036356010645925425,0.023705024818396966,143
C0_direct_osi,osi_target_t01h,54019,0.00528803234290362,0.0027866254311304825,143
C0_direct_osi,osi_target_t01h,54023,0.003096970501356143,0.0017680903906684012,143
C0_direct_osi,osi_target_t01h,54025,0.0020286842110870903,0.0010590094556584128,143
C0_direct_osi,osi_target_t01h,54027,0.0016589563601483945,0.0008939760496805257,143
C0_direct_osi,osi_target_t01h,54029,0.0116330246679243,0.007359309346230987,143
C0_direct_osi,osi_target_t01h,54031,0.002729799934392417,0.0015783720389441118,143
C0_direct_osi,osi_target_t01h,54033,0.0045300916962793146,0.002657629930358649,143
C0_direct_osi,osi_target_t01h,54035,0.0033281501909967885,0.0020716596500705473,143
C0_direct_osi,osi_target_t01h,54037,0.0032541942555136018,0.0013597376149948933,143
C0_direct_osi,osi_target_t01h,54039,0.0024236872679593716,0.0010728500286283288,143
C0_direct_osi,osi_target_t01h,54041,0.014365260292724235,0.004021487569309765,143
C0_direct_osi,osi_target_t01h,54043,0.007507193366454362,0.003370421922377991,143
C0_direct_osi,osi_target_t01h,54045,0.00913982661516999,0.00463654509588074,143
C0_direct_osi,osi_target_t01h,54047,0.005557028752105477,0.0031252417363766753,143
C0_direct_osi,osi_target_t01h,54053,0.0017754736684278778,0.0010011125854648064,143
C0_direct_osi,osi_target_t01h,54055,0.0022205830797321427,0.0010834543297661221,143
C0_direct_osi,osi_target_t01h,54057,0.0015424577125254025,0.0008563877796203019,143
C0_direct_osi,osi_target_t01h,54059,0.01667386109066646,0.008825307352006092,143
C0_direct_osi,osi_target_t01h,54063,0.002056026329556337,0.0012432791173784081,143
C0_direct_osi,osi_target_t01h,54067,0.005393068665208701,0.002691518126277032,143
C0_direct_osi,osi_target_t01h,54069,0.009106562236526821,0.005903772793518198,143
C0_direct_osi,osi_target_t01h,54071,0.007375552793782997,0.004453720038956173,143
C0_direct_osi,osi_target_t01h,54073,0.005183292721069496,0.003235252594945514,143
C0_direct_osi,osi_target_t01h,54075,0.007272726923156781,0.00510476262075555,143
C0_direct_osi,osi_target_t01h,54077,0.00535007892920423,0.0032108095793394326,143
C0_direct_osi,osi_target_t01h,54079,0.0014195226002435286,0.000814754817087887,143
C0_direct_osi,osi_target_t01h,54081,0.00117861481683944,0.0006108589157097059,143
C0_direct_osi,osi_target_t01h,54083,0.009998563796101874,0.0076233215585035,143
C0_direct_osi,osi_target_t01h,54085,0.014015998835690258,0.006954956628777591,143
C0_direct_osi,osi_target_t01h,54087,0.009691740313626213,0.004129212306898945,143
C0_direct_osi,osi_target_t01h,54089,0.002346981591020627,0.0016359780017436278,143
C0_direct_osi,osi_target_t01h,54091,0.006913802732309336,0.0048757252921198735,143
C0_direct_osi,osi_target_t01h,54093,0.004111164660743797,0.0028660063637268797,143
C0_direct_osi,osi_target_t01h,54095,0.013092209851166577,0.005335662952070096,143
C0_direct_osi,osi_target_t01h,54097,0.0015336531263266788,0.000969387110331363,143
C0_direct_osi,osi_target_t01h,54099,0.012194652979312258,0.009020415489417023,143
C0_direct_osi,osi_target_t01h,54101,0.007236815112532702,0.004364400396289448,143
C0_direct_osi,osi_target_t01h,54103,0.012572199035515472,0.007589907341051035,143
C0_direct_osi,osi_target_t01h,54105,0.006493499478128392,0.003041299958734313,143
C0_direct_osi,osi_target_t01h,54107,0.0013000791309156906,0.0007776214205906706,143
C0_direct_osi,osi_target_t01h,54109,0.00862354810487931,0.005407390404737425,143
C0_direct_osi,osi_target_t06h,18009,0.007437121103567946,0.005052977457561019,138
C0_direct_osi,osi_target_t06h,18013,0.030148498717429334,0.01400344995362331,138
C0_direct_osi,osi_target_t06h,18023,0.0031337515973752735,0.0013403814951474897,138
C0_direct_osi,osi_target_t06h,18025,0.012999757839601323,0.0023311232322818154,138
C0_direct_osi,osi_target_t06h,18027,0.004032724377044625,0.0019244767862898761,138
C0_direct_osi,osi_target_t06h,18029,0.0016988717316930846,0.0006014654224532153,138
C0_direct_osi,osi_target_t06h,18033,0.003601878393977964,0.0015614467813654573,138
C0_direct_osi,osi_target_t06h,18035,0.002177602050444508,0.0010449382846281212,138
C0_direct_osi,osi_target_t06h,18037,0.002198543293526843,0.0008900730120994632,138
C0_direct_osi,osi_target_t06h,18039,0.0018575000449961607,0.0014241881572167462,138
C0_direct_osi,osi_target_t06h,18041,0.004990706482866982,0.001990603236881602,138
C0_direct_osi,osi_target_t06h,18043,0.0018379187794812224,0.0007538517526251617,138
C0_direct_osi,osi_target_t06h,18045,0.002869576964710536,0.0011397183998673253,138
C0_direct_osi,osi_target_t06h,18047,0.003318282889812662,0.0013680219949496269,138
C0_direct_osi,osi_target_t06h,18051,0.0014707348857202216,0.000525244811126531,138
C0_direct_osi,osi_target_t06h,18059,0.001317802888793601,0.0004966527108997838,138
C0_direct_osi,osi_target_t06h,18061,0.004093567853207316,0.001710630266434062,138
C0_direct_osi,osi_target_t06h,18065,0.0025227852370838283,0.0011218346032010845,138
C0_direct_osi,osi_target_t06h,18067,0.0016077393991110708,0.0005145077229012533,138
C0_direct_osi,osi_target_t06h,18069,0.0008597404726332766,0.00048765870865623756,138
C0_direct_osi,osi_target_t06h,18071,0.005390401339858898,0.002113065269087104,138
C0_direct_osi,osi_target_t06h,18073,0.0027807648938943863,0.0015236830809380929,138
C0_direct_osi,osi_target_t06h,18077,0.004958788924670014,0.0016071955278890195,138
C0_direct_osi,osi_target_t06h,18083,0.0058586227905175,0.0029626926086697377,138
C0_direct_osi,osi_target_t06h,18085,0.0025280221570869827,0.0017519682705024547,138
C0_direct_osi,osi_target_t06h,18087,0.002897510567524069,0.0025983895544487794,138
C0_direct_osi,osi_target_t06h,18089,0.002618068808519997,0.001560567153989955,138
C0_direct_osi,osi_target_t06h,18091,0.001664951902103173,0.0009349397697087659,138
C0_direct_osi,osi_target_t06h,18093,0.009005321865053996,0.002850677219376225,138
C0_direct_osi,osi_target_t06h,18095,0.0015862412542425987,0.0007746630037045698,138
C0_direct_osi,osi_target_t06h,18097,0.0010376302947151589,0.00044824605670004333,138
C0_direct_osi,osi_target_t06h,18099,0.00880284791458619,0.0029129918506812114,138
C0_direct_osi,osi_target_t06h,18101,0.006590132740185478,0.004624557856558155,138
C0_direct_osi,osi_target_t06h,18103,0.005965603604125915,0.0037042822267068006,138
C0_direct_osi,osi_target_t06h,18105,0.0028312281256549984,0.0009576797876739085,138
C0_direct_osi,osi_target_t06h,18107,0.0011561788118759745,0.0004251755215753509,138
C0_direct_osi,osi_target_t06h,18109,0.0034346789015408962,0.0012677139356406342,138
C0_direct_osi,osi_target_t06h,18111,0.0028331290954027835,0.0017037706773625943,138
C0_direct_osi,osi_target_t06h,18113,0.0011259820062445036,0.0006306801912871754,138
C0_direct_osi,osi_target_t06h,18117,0.013947542410724984,0.003988914317641307,138
C0_direct_osi,osi_target_t06h,18121,0.02255930290097348,0.008168447524941953,138
C0_direct_osi,osi_target_t06h,18123,0.0032053582726228424,0.0014330771764144853,138
C0_direct_osi,osi_target_t06h,18125,0.002894465563487405,0.0010211841992556906,138
C0_direct_osi,osi_target_t06h,18127,0.0025285326533546117,0.001616552359444238,138
C0_direct_osi,osi_target_t06h,18129,0.001282366489492348,0.0005949546357408597,138
C0_direct_osi,osi_target_t06h,18131,0.01737551485501831,0.004781267612243786,138
C0_direct_osi,osi_target_t06h,18133,0.0014863515659404726,0.0005584702997049962,138
C0_direct_osi,osi_target_t06h,18135,0.003955765655012071,0.002355328388470237,138
C0_direct_osi,osi_target_t06h,18137,0.004078617416703331,0.001707491835886646,138
C0_direct_osi,osi_target_t06h,18139,0.0030957049184110385,0.0010118644019429118,138
C0_direct_osi,osi_target_t06h,18141,0.0013331319867105399,0.0008559608635110307,138
C0_direct_osi,osi_target_t06h,18143,0.004198701302675349,0.001776005541507155,138
C0_direct_osi,osi_target_t06h,18145,0.0014510906699673905,0.0005448928690310227,138
C0_direct_osi,osi_target_t06h,18147,0.0026109642784614474,0.0011195991187953624,138
C0_direct_osi,osi_target_t06h,18149,0.00511528442940689,0.002727906806354808,138
C0_direct_osi,osi_target_t06h,18151,0.010112998900606828,0.007774645748027442,138
C0_direct_osi,osi_target_t06h,18153,0.00233437779794041,0.0009833471560622622,138
C0_direct_osi,osi_target_t06h,18155,0.004473763952213864,0.0016782633582817894,138
C0_direct_osi,osi_target_t06h,18157,0.0011274036635872877,0.0004833185602706961,138
C0_direct_osi,osi_target_t06h,18159,0.004008665283662656,0.0013935936781076246,138
C0_direct_osi,osi_target_t06h,18161,0.0033203636780827286,0.0017673383259744738,138
C0_direct_osi,osi_target_t06h,18163,0.000749362009067698,0.0003054707434505921,138
C0_direct_osi,osi_target_t06h,18165,0.01462912342985557,0.0037340049553777166,138
C0_direct_osi,osi_target_t06h,18167,0.0014665953214605344,0.0006153193781164562,138
C0_direct_osi,osi_target_t06h,18169,0.0014997652786718461,0.0004969402704067503,138
C0_direct_osi,osi_target_t06h,18171,0.003787542483017213,0.0014371081327975322,138
C0_direct_osi,osi_target_t06h,18173,0.0016497960365971563,0.0005430474885282196,138
C0_direct_osi,osi_target_t06h,18175,0.003221300308467824,0.000978484959896785,138
C0_direct_osi,osi_target_t06h,18177,0.0026115082743061744,0.001333201589406559,138
C0_direct_osi,osi_target_t06h,18179,0.004982935679125318,0.0015770073447578523,138
C0_direct_osi,osi_target_t06h,18181,0.001017113428596853,0.0004204311300507964,138
C0_direct_osi,osi_target_t06h,18183,0.0029966940045115,0.0009090165055505177,138
C0_direct_osi,osi_target_t06h,39017,0.0010006377697867055,0.000476098071576404,138
C0_direct_osi,osi_target_t06h,39023,0.00274361623328006,0.0013974242219927993,138
C0_direct_osi,osi_target_t06h,39025,0.0020086051605704394,0.0006590428939108671,138
C0_direct_osi,osi_target_t06h,39027,0.0018263629952278051,0.0009124250591345661,138
C0_direct_osi,osi_target_t06h,39029,0.010128430706524014,0.0055344699857856755,138
C0_direct_osi,osi_target_t06h,39031,0.013810490173593405,0.008332899459279333,138
C0_direct_osi,osi_target_t06h,39033,0.004956783087550616,0.002286866305636238,138
C0_direct_osi,osi_target_t06h,39035,0.005279223188681053,0.003489898357026235,138
C0_direct_osi,osi_target_t06h,39037,0.002851137135046714,0.001913489279790636,138
C0_direct_osi,osi_target_t06h,39039,0.008921770800769557,0.004785361529735252,138
C0_direct_osi,osi_target_t06h,39045,0.0031309442653655855,0.001700916611062613,138
C0_direct_osi,osi_target_t06h,39049,0.004993665365988953,0.002681450411615153,138
C0_direct_osi,osi_target_t06h,39051,0.003480878421758446,0.002065624326606364,138
C0_direct_osi,osi_target_t06h,39053,0.002696105440837753,0.0009248048305024868,138
C0_direct_osi,osi_target_t06h,39055,0.012726122107787436,0.007206429051618083,138
C0_direct_osi,osi_target_t06h,39059,0.014865100940693892,0.008354456440828918,138
C0_direct_osi,osi_target_t06h,39061,0.0010618699663388607,0.000554050438756266,138
C0_direct_osi,osi_target_t06h,39063,0.0024589910398799117,0.0015437819904532554,138
C0_direct_osi,osi_target_t06h,39065,0.0030646520144668728,0.0019532281935742087,138
C0_direct_osi,osi_target_t06h,39069,0.0035078771336363632,0.0018590661812599959,138
C0_direct_osi,osi_target_t06h,39073,0.002728511507380834,0.002043596637712308,138
