split_seed,case,horizon,space,P71_group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,AB_P06,osi_target_t06h,aligned,.1<=p<.5,4968,0.023625102117259395,0.009475984306200466,2.772866595853042,-4.7470126544550545e-05,0.025009093971988205,-0.0013839918547288096,-5.53395439386557,0.33439275764404996
20260917,AB_P06,osi_target_t06h,aligned,.5<=p<=1,276,0.0348135289194599,0.018438890837876448,0.3345069756479956,0.0031509470894798223,0.01894410916131142,0.01586941975814848,83.76968071192168,-0.235456296599267
20260917,AB_P06,osi_target_t24h,component_clipped,p=0,6360,0.017280850894248963,0.005199184361757497,1.8992728565221266,0.00024498307203952,0.017280850894248963,0.0,0.0,0.0
20260917,AB_P06,osi_target_t24h,component_clipped,0<p<.01,10440,0.012571792723627403,0.003543705549938153,1.6500417106642837,-0.00027747834445411297,0.012571792723627403,0.0,0.0,0.0
20260917,AB_P06,osi_target_t24h,component_clipped,.01<=p<.1,7320,0.012721285804158955,0.004453591770967225,1.1846037435812238,0.0009328893880697316,0.012721285804158955,0.0,0.0,0.0
20260917,AB_P06,osi_target_t24h,component_clipped,.1<=p<.5,4320,0.013183524364241965,0.00637646981237536,0.7508389593422657,-0.00031391323871297205,0.013183524364241965,0.0,0.0,0.0
20260917,AB_P06,osi_target_t24h,component_clipped,.5<=p<=1,240,0.017349369266454872,0.01037407009453873,0.07224014734651413,-0.002363477591171539,0.017349369266454872,0.0,0.0,0.0
20260917,AB_P06,osi_target_t24h,aligned,p=0,6360,0.016797682175655474,0.004615042448484408,1.794551124376762,-0.00039603041101130953,0.01657998546479947,0.0002176967108560024,1.3130090573250985,-0.046213085814325705
20260917,AB_P06,osi_target_t24h,aligned,0<p<.01,10440,0.0127930080624673,0.003287299909754393,1.7086214171895286,-0.0005348868697853947,0.01262735586963397,0.00016565219283332967,1.31185178071751,-0.04396220345204682
20260917,AB_P06,osi_target_t24h,aligned,.01<=p<.1,7320,0.012432016112236434,0.004158749199544362,1.131342780181114,0.0009072750069756699,0.012355222755123692,7.67933571127425e-05,0.6215457109496114,-0.013933585494837697
20260917,AB_P06,osi_target_t24h,aligned,.1<=p<.5,4320,0.011136988027082175,0.005776553402287941,0.5358204100024059,0.0008203575712995497,0.011481920297650052,-0.0003449322705678763,-3.0041339917545984,0.03370460287485533
20260917,AB_P06,osi_target_t24h,aligned,.5<=p<=1,240,0.024365476217701083,0.012578551063173867,0.1424823435156857,-0.0021451198215013557,0.017059635245086295,0.007305840972614788,42.825305861795,-0.07263486638879198
20260917,AB_P06,osi_target_t48h,component_clipped,p=0,5088,0.016439069785556436,0.004244588220821815,1.3749964624284394,-0.0007226021374999384,0.016439069785556436,0.0,0.0,0.0
20260917,AB_P06,osi_target_t48h,component_clipped,0<p<.01,8352,0.01207007141134246,0.003034455188972186,1.2167746826032197,-0.00042057046320431485,0.01207007141134246,0.0,0.0,0.0
20260917,AB_P06,osi_target_t48h,component_clipped,.01<=p<.1,5856,0.011836521852460234,0.0033218377433689257,0.8204446294454292,0.0005276703284142465,0.011836521852460234,0.0,0.0,0.0
20260917,AB_P06,osi_target_t48h,component_clipped,.1<=p<.5,3456,0.008148255116746085,0.003521761427409838,0.22945787636283216,0.0001947120069242624,0.008148255116746085,0.0,0.0,0.0
20260917,AB_P06,osi_target_t48h,component_clipped,.5<=p<=1,192,0.008093206510715174,0.005361381553596767,0.012575998392015836,-0.0026641909325029,0.008093206510715174,0.0,0.0,0.0
20260917,AB_P06,osi_target_t48h,aligned,p=0,5088,0.017082060083298448,0.004343386049120568,1.4846619997957597,-0.0007589695524101247,0.0168511242001197,0.00023093588317874697,1.370447932352814,-0.039871551717369114
20260917,AB_P06,osi_target_t48h,aligned,0<p<.01,8352,0.012305496054473251,0.003034698240903114,1.2647035472408772,-0.0004899463232884553,0.01209161604040686,0.00021388001406639177,1.768829024604024,-0.04358119267092575
20260917,AB_P06,osi_target_t48h,aligned,.01<=p<.1,5856,0.011901067242881848,0.0034892219845229396,0.8294169112987504,0.0008922449196610639,0.011813911244882175,8.71559979996727e-05,0.7377404163031009,-0.01210378172891069
20260917,AB_P06,osi_target_t48h,aligned,.1<=p<.5,3456,0.00767338035707574,0.0034516874281633036,0.2034919276566537,0.0007105190925305677,0.007827382020173353,-0.00015400166309761324,-1.967473450263546,0.008249966848663859
20260917,AB_P06,osi_target_t48h,aligned,.5<=p<=1,192,0.005906861957161559,0.004011760412525492,0.006699075490744795,-0.0013907982629015679,0.006636759966446932,-0.0007298980092853733,-10.997806353935879,0.0017578684168838782
