split_seed,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,osi_target_t01h,C2_equal_blend,3,6864,0.01607346133207062,0.0038969147534841765,1.773356676704661,0.0004025728793492058,0.016073421541473322,0.003896462240173544,1.773347896662504,0.0004030536152168596,-3.979059729972145e-08,-0.00024755462733061506,8.780042156875112e-06,9
42,osi_target_t01h,C2_equal_blend,4,6864,0.011070584665003623,0.00329372372003986,0.8412370468788919,-0.00032953617120668144,0.010991376616282987,0.003289749476697254,0.829242310497555,-0.00032535029795972695,-7.920804872063592e-05,-0.7154820735984169,0.011994736381336857,8
42,osi_target_t01h,C3_aligned_component,0,6864,0.0066210477909235945,0.002674924165033607,0.3009059117043011,0.00016947644075714517,0.006620343232609534,0.0026738201764924204,0.300841875168524,0.00017144239388025188,-7.04558314060591e-07,-0.010641190583560167,6.40365357770789e-05,16
42,osi_target_t01h,C3_aligned_component,1,6721,0.010542975641947719,0.0036740989781378092,0.7470682881340304,-0.0004122859955544898,0.010543316288098507,0.0036747096345607915,0.7471165648362865,-0.000411349559126646,3.4064615078883975e-07,0.0032310247349176535,-4.827670225615588e-05,6
42,osi_target_t01h,C3_aligned_component,2,6864,0.012954966983834245,0.004019172851147257,1.1519931478065435,-0.0004639014855132105,0.012954814732213871,0.004018496888837247,1.1519660706564447,-0.0004614993310006978,-1.522516203736335e-07,-0.00117523742486636,2.7077150098753222e-05,18
42,osi_target_t01h,C3_aligned_component,3,6864,0.015901577595244742,0.003908416331296008,1.7356322070007346,0.0004924769715197644,0.01590148973819583,0.003907665063001949,1.735613028136054,0.0004932590319072748,-8.785704891378643e-08,-0.0005525052365840111,1.9178864680613472e-05,7
42,osi_target_t01h,C3_aligned_component,4,6864,0.010863149830558083,0.0031919389879833462,0.8100070783912817,-0.0003580847558184917,0.010708809281040742,0.003184415100577655,0.7871538844383227,-0.00034958675723454887,-0.0001543405495173407,-1.420771617115879,0.02285319395295904,7
42,osi_target_t01h,v18_rule,0,6864,0.0066210477909235945,0.002674924165033607,0.3009059117043011,0.00016947644075714517,0.006620343232609534,0.0026738201764924204,0.300841875168524,0.00017144239388025188,-7.04558314060591e-07,-0.010641190583560167,6.40365357770789e-05,16
42,osi_target_t01h,v18_rule,1,6721,0.010542975641947719,0.0036740989781378092,0.7470682881340304,-0.0004122859955544898,0.010543316288098507,0.0036747096345607915,0.7471165648362865,-0.000411349559126646,3.4064615078883975e-07,0.0032310247349176535,-4.827670225615588e-05,6
42,osi_target_t01h,v18_rule,2,6864,0.012954966983834245,0.004019172851147257,1.1519931478065435,-0.0004639014855132105,0.012954814732213871,0.004018496888837247,1.1519660706564447,-0.0004614993310006978,-1.522516203736335e-07,-0.00117523742486636,2.7077150098753222e-05,18
42,osi_target_t01h,v18_rule,3,6864,0.015901577595244742,0.003908416331296008,1.7356322070007346,0.0004924769715197644,0.01590148973819583,0.003907665063001949,1.735613028136054,0.0004932590319072748,-8.785704891378643e-08,-0.0005525052365840111,1.9178864680613472e-05,7
42,osi_target_t01h,v18_rule,4,6864,0.010863149830558083,0.0031919389879833462,0.8100070783912817,-0.0003580847558184917,0.010708809281040742,0.003184415100577655,0.7871538844383227,-0.00034958675723454887,-0.0001543405495173407,-1.420771617115879,0.02285319395295904,7
42,osi_target_t06h,C0_direct_osi,0,6624,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.006549642305735746,0.0026627597399873507,0.28415512214234484,0.0002341666248279838,0.0,0.0,0.0,0
42,osi_target_t06h,C0_direct_osi,1,6486,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.01015859240875467,0.003586040948066081,0.6693357402306712,-0.00028709684206618266,0.0,0.0,0.0,0
42,osi_target_t06h,C0_direct_osi,2,6624,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.013319143054359375,0.004066878128343197,1.175094762957291,-0.0006789286902081252,0.0,0.0,0.0,0
42,osi_target_t06h,C0_direct_osi,3,6624,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.012941367765997313,0.00389417929940696,1.1093808937133574,0.0009849727780628884,0.0,0.0,0.0,0
42,osi_target_t06h,C0_direct_osi,4,6624,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.009212106366155532,0.0030982021780243804,0.5621318741178305,-0.0002088387195278378,0.0,0.0,0.0,0
42,osi_target_t06h,C1_component_osi,0,6624,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.006530534914668293,0.0026782617608748778,0.2824995986637514,0.00024333422589068184,0.0,0.0,0.0,0
42,osi_target_t06h,C1_component_osi,1,6486,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.010209303335858393,0.0035918139018297547,0.6760349666787505,-0.0002361527232554754,0.0,0.0,0.0,0
42,osi_target_t06h,C1_component_osi,2,6624,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.013324565829920625,0.0040280463714782895,1.1760518173782042,-0.0007053273137449844,0.0,0.0,0.0,0
42,osi_target_t06h,C1_component_osi,3,6624,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.012654955799690976,0.0038302112364708364,1.060819731279084,0.0009231513658977844,0.0,0.0,0.0,0
42,osi_target_t06h,C1_component_osi,4,6624,0.00890716228550112,0.0030241859160549476,0.5255318648291996,-0.00023122261568550838,0.00890716228550112,0.0030241859160549476,0.5255318648291996,-0.00023122261568550838,0.0,0.0,0.0,0
42,osi_target_t06h,C2_equal_blend,0,6624,0.006508518308773927,0.002635730273559281,0.28059800925307526,0.0002181246548486857,0.006508518308773927,0.002635730273559281,0.28059800925307526,0.0002181246548486857,0.0,0.0,0.0,0
42,osi_target_t06h,C2_equal_blend,1,6486,0.010165375482281592,0.0035745627952774328,0.6702298935007753,-0.0002679193209687312,0.010165375482281592,0.0035745627952774328,0.6702298935007753,-0.0002679193209687312,0.0,0.0,0.0,0
42,osi_target_t06h,C2_equal_blend,2,6624,0.013308650172545927,0.004028868246473436,1.1732440022063295,-0.0007008491166863033,0.013308650172545927,0.004028868246473436,1.1732440022063295,-0.0007008491166863033,0.0,0.0,0.0,0
42,osi_target_t06h,C2_equal_blend,3,6624,0.01276101132497934,0.0038295382310014007,1.0786747480801262,0.0009370953273047927,0.01276101132497934,0.0038295382310014007,1.0786747480801262,0.0009370953273047927,0.0,0.0,0.0,0
42,osi_target_t06h,C2_equal_blend,4,6624,0.009034411256281395,0.003033706150594502,0.5406547666162611,-0.00024067896485014656,0.009034411256281395,0.003033706150594502,0.5406547666162611,-0.00024067896485014656,0.0,0.0,0.0,0
42,osi_target_t06h,C3_aligned_component,0,6624,0.006459790086522191,0.00257303134736504,0.2764121538598268,0.0001573992034966857,0.006459790086522191,0.00257303134736504,0.2764121538598268,0.0001573992034966857,0.0,0.0,0.0,0
42,osi_target_t06h,C3_aligned_component,1,6486,0.010090386368988492,0.0034969457196327093,0.6603779084314906,-0.0003327814583249401,0.010090386368988492,0.0034969457196327093,0.6603779084314906,-0.0003327814583249401,0.0,0.0,0.0,0
42,osi_target_t06h,C3_aligned_component,2,6624,0.012886051329684825,0.003926086668463528,1.0999173122033061,-0.0006500596973092481,0.012886051329684825,0.003926086668463528,1.0999173122033061,-0.0006500596973092481,0.0,0.0,0.0,0
42,osi_target_t06h,C3_aligned_component,3,6624,0.012527549470890902,0.0035308859280746186,1.0395672198189796,0.0006412054990872205,0.012527549470890902,0.0035308859280746186,1.0395672198189796,0.0006412054990872205,0.0,0.0,0.0,0
42,osi_target_t06h,C3_aligned_component,4,6624,0.008774183489798587,0.0029235104502660604,0.5099572241254208,-0.00024448003893651774,0.008774183489798587,0.0029235104502660604,0.5099572241254208,-0.00024448003893651774,0.0,0.0,0.0,0
42,osi_target_t06h,v18_rule,0,6624,0.006459790086522191,0.00257303134736504,0.2764121538598268,0.0001573992034966857,0.006459790086522191,0.00257303134736504,0.2764121538598268,0.0001573992034966857,0.0,0.0,0.0,0
42,osi_target_t06h,v18_rule,1,6486,0.010090386368988492,0.0034969457196327093,0.6603779084314906,-0.0003327814583249401,0.010090386368988492,0.0034969457196327093,0.6603779084314906,-0.0003327814583249401,0.0,0.0,0.0,0
42,osi_target_t06h,v18_rule,2,6624,0.012886051329684825,0.003926086668463528,1.0999173122033061,-0.0006500596973092481,0.012886051329684825,0.003926086668463528,1.0999173122033061,-0.0006500596973092481,0.0,0.0,0.0,0
42,osi_target_t06h,v18_rule,3,6624,0.012527549470890902,0.0035308859280746186,1.0395672198189796,0.0006412054990872205,0.012527549470890902,0.0035308859280746186,1.0395672198189796,0.0006412054990872205,0.0,0.0,0.0,0
42,osi_target_t06h,v18_rule,4,6624,0.008774183489798587,0.0029235104502660604,0.5099572241254208,-0.00024448003893651774,0.008774183489798587,0.0029235104502660604,0.5099572241254208,-0.00024448003893651774,0.0,0.0,0.0,0
42,osi_target_t24h,C0_direct_osi,0,5760,0.004695846466533863,0.0020626463911162427,0.12701361045460935,0.00035928655855758305,0.004695846466533863,0.0020626463911162427,0.12701361045460935,0.00035928655855758305,0.0,0.0,0.0,0
42,osi_target_t24h,C0_direct_osi,1,5640,0.009057231068190574,0.002896749532031277,0.4626685712714447,-0.0006125282771131607,0.009057231068190574,0.002896749532031277,0.4626685712714447,-0.0006125282771131607,0.0,0.0,0.0,0
42,osi_target_t24h,C0_direct_osi,2,5760,0.012987797905894272,0.003837086746236767,0.9716134719994654,-0.0010083406990939712,0.012987797905894272,0.003837086746236767,0.9716134719994654,-0.0010083406990939712,0.0,0.0,0.0,0
42,osi_target_t24h,C0_direct_osi,3,5760,0.0064739102190914865,0.0029327614019427173,0.24141031790317735,0.0012005210571137022,0.0064739102190914865,0.0029327614019427173,0.24141031790317735,0.0012005210571137022,0.0,0.0,0.0,0
42,osi_target_t24h,C0_direct_osi,4,5760,0.007540454726904199,0.0024669357253113856,0.32750471513371326,-0.0003924429714446458,0.007540454726904199,0.0024669357253113856,0.32750471513371326,-0.0003924429714446458,0.0,0.0,0.0,0
42,osi_target_t24h,C1_component_osi,0,5760,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.0,0.0,0.0,0
42,osi_target_t24h,C1_component_osi,1,5640,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.0,0.0,0.0,0
42,osi_target_t24h,C1_component_osi,2,5760,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.0,0.0,0.0,0
42,osi_target_t24h,C1_component_osi,3,5760,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0,0.0,0.0,0
42,osi_target_t24h,C1_component_osi,4,5760,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.0,0.0,0.0,0
42,osi_target_t24h,C2_equal_blend,0,5760,0.004678232303782412,0.002061644688849701,0.12606253913176296,0.0003807048747355606,0.004678232303782412,0.002061644688849701,0.12606253913176296,0.0003807048747355606,0.0,0.0,0.0,0
42,osi_target_t24h,C2_equal_blend,1,5640,0.008979027564683831,0.002887171043752256,0.45471335908146565,-0.0005678497971853533,0.008979027564683831,0.002887171043752256,0.45471335908146565,-0.0005678497971853533,0.0,0.0,0.0,0
42,osi_target_t24h,C2_equal_blend,2,5760,0.012912563682465116,0.0038118141159338265,0.9603895729174102,-0.0010129992898145195,0.012912563682465116,0.0038118141159338265,0.9603895729174102,-0.0010129992898145195,0.0,0.0,0.0,0
42,osi_target_t24h,C2_equal_blend,3,5760,0.006289094638732463,0.002847947245956316,0.22782361751961644,0.0011225478723004073,0.006289094638732463,0.002847947245956316,0.22782361751961644,0.0011225478723004073,0.0,0.0,0.0,0
42,osi_target_t24h,C2_equal_blend,4,5760,0.007468080565560886,0.0024339065161741095,0.32124802944215924,-0.00040981286860359737,0.007468080565560886,0.0024339065161741095,0.32124802944215924,-0.00040981286860359737,0.0,0.0,0.0,0
42,osi_target_t24h,C3_aligned_component,0,5760,0.004567516634892379,0.002044283490200696,0.12016631928970717,0.00044103768085771935,0.004567516634892379,0.002044283490200696,0.12016631928970717,0.00044103768085771935,0.0,0.0,0.0,0
42,osi_target_t24h,C3_aligned_component,1,5640,0.008753393180629706,0.002849772160230182,0.43214747186527774,-0.0004657431747312851,0.008753393180629706,0.002849772160230182,0.43214747186527774,-0.0004657431747312851,0.0,0.0,0.0,0
42,osi_target_t24h,C3_aligned_component,2,5760,0.012915628323034415,0.0037045164344665853,0.9608455006777081,-0.0010176226985121049,0.012915628323034415,0.0037045164344665853,0.9608455006777081,-0.0010176226985121049,0.0,0.0,0.0,0
42,osi_target_t24h,C3_aligned_component,3,5760,0.005886116638503947,0.0027156018562753204,0.19956308591274052,0.0009680306172025543,0.005886116638503947,0.0027156018562753204,0.19956308591274052,0.0009680306172025543,0.0,0.0,0.0,0
42,osi_target_t24h,C3_aligned_component,4,5760,0.007497333781174968,0.0024460189421906123,0.32376967963976067,-0.00031091478086408354,0.007497333781174968,0.0024460189421906123,0.32376967963976067,-0.00031091478086408354,0.0,0.0,0.0,0
42,osi_target_t24h,v18_rule,0,5760,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.004722006437624519,0.0021059088433387193,0.12843270603053222,0.0004342643061164664,0.0,0.0,0.0,0
42,osi_target_t24h,v18_rule,1,5640,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.008926834627565224,0.0029095390774955274,0.4494424432789421,-0.0005011371074237945,0.0,0.0,0.0,0
42,osi_target_t24h,v18_rule,2,5760,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.012860189555137309,0.0038187202582121555,0.9526145782698012,-0.0010054195428662632,0.0,0.0,0.0,0
42,osi_target_t24h,v18_rule,3,5760,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0061831058424843465,0.002799674455534234,0.220209395669937,0.0010566893098766035,0.0,0.0,0.0,0
42,osi_target_t24h,v18_rule,4,5760,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.007428758397301128,0.0024404211477509086,0.31787395963471893,-0.0004080801392518454,0.0,0.0,0.0,0
42,osi_target_t48h,C0_direct_osi,0,4608,0.0036774118451942373,0.0016149660760127298,0.06231563310723787,0.000441019351508009,0.0036774118451942373,0.0016149660760127298,0.06231563310723787,0.000441019351508009,0.0,0.0,0.0,0
42,osi_target_t48h,C0_direct_osi,1,4512,0.00594366138854726,0.0020201939519751398,0.1593959234861044,-0.00021767860471349354,0.00594366138854726,0.0020201939519751398,0.1593959234861044,-0.00021767860471349354,0.0,0.0,0.0,0
42,osi_target_t48h,C0_direct_osi,2,4608,0.013077202883190234,0.0033073870088538345,0.7880289880233322,-0.0012012074589748992,0.013077202883190234,0.0033073870088538345,0.7880289880233322,-0.0012012074589748992,0.0,0.0,0.0,0
42,osi_target_t48h,C0_direct_osi,3,4608,0.005399498017072436,0.0021660467441663085,0.13434429927798913,0.0004545765973349861,0.005399498017072436,0.0021660467441663085,0.13434429927798913,0.0004545765973349861,0.0,0.0,0.0,0
42,osi_target_t48h,C0_direct_osi,4,4608,0.007089587212200471,0.0021443733353471548,0.23160843343593882,-0.00029329510324962,0.007089587212200471,0.0021443733353471548,0.23160843343593882,-0.00029329510324962,0.0,0.0,0.0,0
42,osi_target_t48h,C1_component_osi,0,4608,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0,0.0,0.0,0
42,osi_target_t48h,C1_component_osi,1,4512,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.0,0.0,0.0,0
42,osi_target_t48h,C1_component_osi,2,4608,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.0,0.0,0.0,0
42,osi_target_t48h,C1_component_osi,3,4608,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0,0.0,0.0,0
42,osi_target_t48h,C1_component_osi,4,4608,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.0,0.0,0.0,0
42,osi_target_t48h,C2_equal_blend,0,4608,0.0036392904166209178,0.0015829419166334278,0.0610303552658328,0.0004354946096411628,0.0036392904166209178,0.0015829419166334278,0.0610303552658328,0.0004354946096411628,0.0,0.0,0.0,0
42,osi_target_t48h,C2_equal_blend,1,4512,0.0058832227184225806,0.001992845249818843,0.15617074071019088,-0.0002519274228604039,0.0058832227184225806,0.001992845249818843,0.15617074071019088,-0.0002519274228604039,0.0,0.0,0.0,0
42,osi_target_t48h,C2_equal_blend,2,4608,0.01306425472325888,0.0032728128459627356,0.7864692547930765,-0.0012454042803612887,0.01306425472325888,0.0032728128459627356,0.7864692547930765,-0.0012454042803612887,0.0,0.0,0.0,0
42,osi_target_t48h,C2_equal_blend,3,4608,0.005354711862712802,0.002145526600464257,0.13212490352337658,0.00047140149482353656,0.005354711862712802,0.002145526600464257,0.13212490352337658,0.00047140149482353656,0.0,0.0,0.0,0
42,osi_target_t48h,C2_equal_blend,4,4608,0.006993325282212045,0.0021272052029876498,0.22536160590102303,-0.00025617965780373026,0.006993325282212045,0.0021272052029876498,0.22536160590102303,-0.00025617965780373026,0.0,0.0,0.0,0
42,osi_target_t48h,C3_aligned_component,0,4608,0.0035596060603751136,0.0015335695484256253,0.05838702476571296,0.0004032458255279022,0.0035596060603751136,0.0015335695484256253,0.05838702476571296,0.0004032458255279022,0.0,0.0,0.0,0
42,osi_target_t48h,C3_aligned_component,1,4512,0.005611576820732769,0.0019905927502216385,0.14208195240041366,-0.0002198486001562486,0.005611576820732769,0.0019905927502216385,0.14208195240041366,-0.0002198486001562486,0.0,0.0,0.0,0
42,osi_target_t48h,C3_aligned_component,2,4608,0.013500463938315648,0.003300934617074284,0.8398657223412999,-0.0013298262698539856,0.013500463938315648,0.003300934617074284,0.8398657223412999,-0.0013298262698539856,0.0,0.0,0.0,0
42,osi_target_t48h,C3_aligned_component,3,4608,0.005264419633654127,0.0022293009356493688,0.12770663767696763,0.0007569943102912262,0.005264419633654127,0.0022293009356493688,0.12770663767696763,0.0007569943102912262,0.0,0.0,0.0,0
42,osi_target_t48h,C3_aligned_component,4,4608,0.006689026511913473,0.0020238973615005363,0.20617609271999077,-0.0002647210278503945,0.006689026511913473,0.0020238973615005363,0.20617609271999077,-0.0002647210278503945,0.0,0.0,0.0,0
42,osi_target_t48h,v18_rule,0,4608,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0036632306388987446,0.0015956445257807718,0.06183594415303605,0.0004560453424232713,0.0,0.0,0.0,0
42,osi_target_t48h,v18_rule,1,4512,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.005855181393125153,0.0019970723373512436,0.15468556894855234,-0.00027187300705922685,0.0,0.0,0.0,0
42,osi_target_t48h,v18_rule,2,4608,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.013066410316828946,0.0032591786642496433,0.7867288100401179,-0.001280845725181886,0.0,0.0,0.0,0
42,osi_target_t48h,v18_rule,3,4608,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0053724652793763,0.002168728024357481,0.13300246968470258,0.0005056889175742389,0.0,0.0,0.0,0
42,osi_target_t48h,v18_rule,4,4608,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.006925166870368426,0.0021494377477357354,0.22099016992872228,-0.00019436995091425306,0.0,0.0,0.0,0
20260917,osi_target_t01h,C0_direct_osi,0,6864,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.0,0.0,0.0,0
20260917,osi_target_t01h,C0_direct_osi,1,6864,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.0,0.0,0.0,0
20260917,osi_target_t01h,C0_direct_osi,2,6864,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.0,0.0,0.0,0
20260917,osi_target_t01h,C0_direct_osi,3,6721,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.0,0.0,0.0,0
20260917,osi_target_t01h,C0_direct_osi,4,6864,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.0,0.0,0.0,0
20260917,osi_target_t01h,C1_component_osi,0,6864,0.010888843199015686,0.003555715533171556,0.8138432442443171,-0.0015947996242682409,0.010889120881593908,0.003555458192686297,0.8138847533316922,-0.0015930154316979802,2.776825782212916e-07,0.0025501568269969965,-4.150908737510228e-05,10
20260917,osi_target_t01h,C1_component_osi,1,6864,0.012331581396880972,0.0037859031380746634,1.0437940638695915,0.0015449355055599419,0.012331604562617081,0.003785887182186191,1.0437979855532378,0.0015454781564062557,2.3165736108901602e-08,0.00018785697766254827,-3.921683646268548e-06,9
20260917,osi_target_t01h,C1_component_osi,2,6864,0.008328077249583704,0.0031860074523444347,0.47606556031343106,0.0007776767135399661,0.008327972437791905,0.003185479287122632,0.476053577482603,0.0007790025728693326,-1.0481179179948341e-07,-0.0012585352976213215,1.198283082803897e-05,18
20260917,osi_target_t01h,C1_component_osi,3,6721,0.01565026307842955,0.0034003676642629845,1.646179466064075,-0.00030789002603360985,0.015650260263230024,0.0034002811518639296,1.64617887382825,-0.0003077384786201366,-2.8151995248859585e-09,-1.798819297960108e-05,5.922358250476378e-07,1
20260917,osi_target_t01h,C1_component_osi,4,6864,0.014333656907398299,0.004136927139450059,1.4102343364069436,-0.0011937438358059665,0.014210130782559161,0.0041291590206346636,1.386032534909437,-0.0011851180261762532,-0.00012352612483913783,-0.8617907184270579,0.024201801497506725,17
20260917,osi_target_t01h,C2_equal_blend,0,6864,0.010878740784183825,0.003558948625262769,0.8123338152035244,-0.0016148017943606642,0.010878840234275789,0.0035587701909221966,0.8123486674816498,-0.0016139096980755338,9.945009196363208e-08,0.0009141691482250636,-1.4852278125365714e-05,10
20260917,osi_target_t01h,C2_equal_blend,1,6864,0.012619607654337615,0.003847484455917468,1.0931228698063948,0.0016032228132661936,0.012619632877820848,0.0038475391235986323,1.0931272395767855,0.0016034548029627707,2.5223483232639232e-08,0.00019987533625975828,-4.369770390644234e-06,7
20260917,osi_target_t01h,C2_equal_blend,2,6864,0.008314406302993472,0.0031551372195983154,0.474503873303512,0.0007480922893504732,0.008314279936646223,0.0031547132712080937,0.47448944993679665,0.0007487438083631418,-1.2636634724901008e-07,-0.0015198481123523955,1.4423366715365926e-05,16
20260917,osi_target_t01h,C2_equal_blend,3,6721,0.01562877221771289,0.003398476956672737,1.6416615198638294,-0.0002842635147140182,0.01562877221771289,0.003398476956672737,1.6416615198638294,-0.0002842635147140182,0.0,0.0,0.0,0
