split_seed,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,osi_target_t01h,C1_component_osi,18133,Putnam County,4,143,0.001038426090782803,0.00045916137978598915,0.00015420101068063896,-0.0003173752052689812,0.001038426090782803,0.00045916137978598915,0.00015420101068063896,-0.0003173752052689812,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18135,Randolph County,0,143,0.004229222156536503,0.002614323389335464,0.0025577437670555154,0.0019940337421255607,0.004229222156536503,0.002614323389335464,0.0025577437670555154,0.0019940337421255607,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18137,Ripley County,0,143,0.003524752807196786,0.0013429669532749088,0.0017766151763133522,3.231055051727701e-06,0.003524752807196786,0.0013429669532749088,0.0017766151763133522,3.231055051727701e-06,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18139,Rush County,2,143,0.0028972356329231407,0.0009560694408812935,0.0012003383267131758,-0.00024868897183059316,0.0028972356329231407,0.0009560694408812935,0.0012003383267131758,-0.00024868897183059316,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18141,St. Joseph County,4,143,0.0017677206040495844,0.0012412997975043507,0.0004468515671593442,0.0007973131488418448,0.0017677206040495844,0.0012412997975043507,0.0004468515671593442,0.0007973131488418448,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18143,Scott County,2,143,0.004026078467025691,0.0017401820867332179,0.002317931018638656,-0.0013649059768714874,0.004026078467025691,0.0017401820867332179,0.002317931018638656,-0.0013649059768714874,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18145,Shelby County,4,143,0.0015434868658457392,0.0006081374577895374,0.0003406762938204774,-0.00012828764179841437,0.0015434868658457392,0.0006081374577895374,0.0003406762938204774,-0.00012828764179841437,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18147,Spencer County,0,143,0.0018706559902278558,0.0006620062969561843,0.0005004075982298765,0.0006330076084009381,0.0018706559902278558,0.0006620062969561843,0.0005004075982298765,0.0006330076084009381,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18149,Starke County,3,143,0.005244922858145194,0.0031286945591716573,0.003933817857668835,0.002941361467289968,0.005244922858145194,0.0031286945591716573,0.003933817857668835,0.002941361467289968,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18151,Steuben County,1,143,0.01080691690206894,0.00812762875877221,0.016700891768735935,-0.008036699301969142,0.01080691690206894,0.00812762875877221,0.016700891768735935,-0.008036699301969142,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18153,Sullivan County,3,143,0.002517720405420917,0.0009583572332891792,0.0009064649937018199,0.0006597669295179898,0.002517720405420917,0.0009583572332891792,0.0009064649937018199,0.0006597669295179898,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18155,Switzerland County,4,143,0.004271792176360772,0.0015952608156442492,0.0026094938009164465,0.0015253307457141793,0.004271792176360772,0.0015952608156442492,0.0026094938009164465,0.0015253307457141793,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18157,Tippecanoe County,1,143,0.0012785247525896287,0.00045704014875240815,0.0002337514526467651,0.0004024946942069537,0.0012785247525896287,0.00045704014875240815,0.0002337514526467651,0.0004024946942069537,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18159,Tipton County,0,143,0.004155370485558892,0.0012412622558083681,0.0024691958537323136,0.00018856299840319435,0.004155370485558892,0.0012412622558083681,0.0024691958537323136,0.00018856299840319435,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18161,Union County,0,143,0.0025022303004348253,0.001167909896206154,0.0008953453761272242,0.0010134833726370806,0.0025022303004348253,0.001167909896206154,0.0008953453761272242,0.0010134833726370806,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18163,Vanderburgh County,4,143,0.0006485883170795176,0.0003003887497802915,6.015535312244183e-05,0.00015084011803261787,0.0006485883170795176,0.0003003887497802915,6.015535312244183e-05,0.00015084011803261787,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18165,Vermillion County,4,143,0.013846050682352042,0.0033155104565426507,0.027414976088251386,-0.0019202892194044158,0.013846050682352042,0.0033155104565426507,0.027414976088251386,-0.0019202892194044158,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18167,Vigo County,3,143,0.0016184361812688667,0.0006609801991807547,0.0003745650012161417,1.2970818838129918e-05,0.0016184361812688667,0.0006609801991807547,0.0003745650012161417,1.2970818838129918e-05,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18169,Wabash County,3,143,0.0017186186896642197,0.0005934136847880583,0.00042237197866623177,0.0002886800177148239,0.0017186186896642197,0.0005934136847880583,0.00042237197866623177,0.0002886800177148239,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18171,Warren County,0,143,0.004552789459112254,0.0018903981935014295,0.002964088535837522,0.0010772004252446888,0.004552789459112254,0.0018903981935014295,0.002964088535837522,0.0010772004252446888,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18173,Warrick County,3,143,0.0015935536752758063,0.0006975137180335828,0.0003631361041858593,0.00036994992258314004,0.0015935536752758063,0.0006975137180335828,0.0003631361041858593,0.00036994992258314004,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18175,Washington County,4,143,0.004371904863400123,0.0012918722405471476,0.0027332379552508965,-0.00036641395363971917,0.004371904863400123,0.0012918722405471476,0.0027332379552508965,-0.00036641395363971917,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18177,Wayne County,1,143,0.0020495598140634185,0.0011559505240450103,0.0006006994466935856,0.0010258805939750801,0.0020495779637187813,0.0011559658496994947,0.0006007100855987126,0.0010258959196295647,1.8149655362821593e-08,0.0008855391893547448,-1.0638905127095116e-08,1
42,osi_target_t01h,C1_component_osi,18179,Wells County,0,143,0.004856707351764285,0.0015425559048521853,0.00337302770099742,-0.0011185646715422917,0.004856707351764285,0.0015425559048521853,0.00337302770099742,-0.0011185646715422917,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18181,White County,2,143,0.002017500222060176,0.0009287836669081955,0.0005820539218798389,0.00048786343709461186,0.002017500222060176,0.0009287836669081955,0.0005820539218798389,0.00048786343709461186,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,18183,Whitley County,1,143,0.0026158963102094414,0.0008813530532738186,0.000978536631324734,0.00026058802319000544,0.0026158963102094414,0.0008813530532738186,0.000978536631324734,0.00026058802319000544,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39017,Butler County,1,143,0.0009293932247282882,0.000376272517044241,0.00012351936256243105,1.944403783394016e-05,0.0009293932247282882,0.000376272517044241,0.00012351936256243105,1.944403783394016e-05,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39023,Clark County,1,143,0.0035509734683926574,0.0020519149805463426,0.0018031459979716865,0.0011728470180921153,0.0035509734683926574,0.0020519149805463426,0.0018031459979716865,0.0011728470180921153,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39025,Clermont County,1,143,0.001890581834512262,0.0006240169454516033,0.0005111248532372482,-0.00032290914132920476,0.001890581834512262,0.0006240169454516033,0.0005111248532372482,-0.00032290914132920476,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39027,Clinton County,0,143,0.0009567671746641628,0.0004591693257234134,0.00013090268999162277,-6.568268272810601e-05,0.0009371417392027495,0.0004400052623068232,0.00012558755342790144,-3.398572248569302e-05,-1.9625435461413242e-05,-2.0512237439899605,5.315136563721336e-06,3
42,osi_target_t01h,C1_component_osi,39029,Columbiana County,2,143,0.009152501854251024,0.005266962593773108,0.011978865497465786,0.004570824930784615,0.009152501854251024,0.005266962593773108,0.011978865497465786,0.004570824930784615,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39031,Coshocton County,2,143,0.012025108288308313,0.007773664770013955,0.0206782617964124,0.00544142902864422,0.012025108288308313,0.007773664770013955,0.0206782617964124,0.00544142902864422,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39033,Crawford County,4,143,0.005037426296866693,0.0026104835057208717,0.003628719908580063,-0.00027785442055181794,0.005037426296866693,0.0026104835057208717,0.003628719908580063,-0.00027785442055181794,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39035,Cuyahoga County,4,143,0.0059055192675595974,0.004113826505631789,0.004987147568191024,-0.0038624775845126397,0.0059055192675595974,0.004113826505631789,0.004987147568191024,-0.0038624775845126397,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39037,Darke County,0,143,0.002046303309928016,0.0010554745280482185,0.0005987920847797968,0.00016993157097669912,0.00199138507450854,0.0010362088374957165,0.0005670828756414797,0.0001891972615292011,-5.491823541947617e-05,-2.683777871688442,3.1709209138317115e-05,4
42,osi_target_t01h,C1_component_osi,39039,Defiance County,1,143,0.009367634930412268,0.0050674588777082485,0.012548619539095647,-0.00476344831190549,0.009367634930412268,0.0050674588777082485,0.012548619539095647,-0.00476344831190549,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39045,Fairfield County,2,143,0.0045063187775514196,0.002653222684942134,0.002903887976262491,0.0025404966306156224,0.0045063187775514196,0.002653222684942134,0.002903887976262491,0.0025404966306156224,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39049,Franklin County,1,143,0.005834300299849978,0.0032841618406537123,0.004867585578402624,-0.0006659548125688561,0.005834300299849978,0.0032841618406537123,0.004867585578402624,-0.0006659548125688561,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39051,Fulton County,2,143,0.0037492225532016307,0.0018835171084393373,0.0020101037747413133,-0.0013857500299064086,0.0037492225532016307,0.0018835171084393373,0.0020101037747413133,-0.0013857500299064086,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39053,Gallia County,4,143,0.002746727165285927,0.0009688104354276375,0.001078864947234312,-0.0006500693137755949,0.002746727165285927,0.0009688104354276375,0.001078864947234312,-0.0006500693137755949,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39055,Geauga County,0,143,0.013194820771503562,0.005947370081226693,0.024896771212470564,-0.0018784216450304675,0.013194820771503562,0.005947370081226693,0.024896771212470564,-0.0018784216450304675,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39059,Guernsey County,0,143,0.015731803286493578,0.009164136576229998,0.03539101775422501,-0.007492709859774508,0.015731803286493578,0.009164136576229998,0.03539101775422501,-0.007492709859774508,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39061,Hamilton County,2,143,0.0010940954778512178,0.0005141882658538771,0.00017117742279559132,0.00037992253158814285,0.0010940954778512178,0.0005141882658538771,0.00017117742279559132,0.00037992253158814285,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39063,Hancock County,0,143,0.002119417256765885,0.0012693683604859509,0.0006423459196836154,0.0012064312975488879,0.002124377758691271,0.001279752930184419,0.0006453562632119671,0.0012168158672473557,4.9605019253858365e-06,0.23405027535519096,-3.0103435283517204e-06,1
42,osi_target_t01h,C1_component_osi,39065,Hardin County,3,143,0.003058107679203457,0.0016200332015386437,0.0013373392285972508,0.00033665702421746584,0.003058107679203457,0.0016200332015386437,0.0013373392285972508,0.00033665702421746584,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39069,Henry County,0,143,0.002625190384490361,0.0012817943431449662,0.0009855023113393528,-0.000817774012027204,0.002625190384490361,0.0012817943431449662,0.0009855023113393528,-0.000817774012027204,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39073,Hocking County,2,143,0.00558618801716035,0.0039571918086761205,0.004462386008518422,0.003874835506733938,0.00558618801716035,0.0039571918086761205,0.004462386008518422,0.003874835506733938,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39075,Holmes County,3,143,0.013624708596380106,0.007031322534351926,0.026545473860087175,-0.005840970580670091,0.013624708596380106,0.007031322534351926,0.026545473860087175,-0.005840970580670091,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39077,Huron County,1,143,0.005353756318368609,0.003356574548130765,0.004098767060455468,0.003227259410457652,0.005353756318368609,0.003356574548130765,0.004098767060455468,0.003227259410457652,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39081,Jefferson County,4,143,0.012001540523957318,0.006856865690072991,0.020597287417591127,0.0014491409648643863,0.012001540523957318,0.006856865690072991,0.020597287417591127,0.0014491409648643863,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39085,Lake County,2,143,0.002502633057703753,0.0013215666268004186,0.000895633627676164,-0.0007048177365879063,0.002504177796513025,0.001326412595415745,0.0008967396204264825,-0.0006999717679725798,1.5447388092720317e-06,0.061724542657848325,-1.1059927503184177e-06,1
42,osi_target_t01h,C1_component_osi,39087,Lawrence County,3,143,0.0036305016274807644,0.0012406938057581496,0.0018848175156010883,0.00010850786063640205,0.0036305016274807644,0.0012406938057581496,0.0018848175156010883,0.00010850786063640205,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39089,Licking County,1,143,0.025444037093776864,0.011454231345488982,0.0925780603790175,-0.010797985492763932,0.025444037093776864,0.011454231345488982,0.0925780603790175,-0.010797985492763932,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39091,Logan County,3,143,0.01393714851490868,0.00972302412761259,0.027776907547906834,0.009038633439781354,0.01393714851490868,0.00972302412761259,0.027776907547906834,0.009038633439781354,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39093,Lorain County,3,143,0.0033235425364896887,0.0016567728208496007,0.001579568703835453,0.00017885046266175394,0.0033235425364896887,0.0016567728208496007,0.001579568703835453,0.00017885046266175394,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39095,Lucas County,1,143,0.002539588131549681,0.001650053961657814,0.0009222796265408439,-0.0015147989821153855,0.002539588131549681,0.001650053961657814,0.0009222796265408439,-0.0015147989821153855,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39097,Madison County,4,143,0.00950870186058926,0.003658892679525944,0.012929403783521028,0.0011312519708298913,0.00950870186058926,0.003658892679525944,0.012929403783521028,0.0011312519708298913,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39099,Mahoning County,0,143,0.0024780518006433006,0.0014721010571034669,0.0008781259239140251,0.0008542941350463048,0.0024464154845274273,0.0014666288381206547,0.0008558476673797861,0.0008597663540291168,-3.163631611587331e-05,-1.276660806996066,2.227825653423909e-05,1
42,osi_target_t01h,C1_component_osi,39101,Marion County,0,143,0.00692368790832625,0.00525760041653557,0.006855055958022145,-0.0047141019968435045,0.00692368790832625,0.00525760041653557,0.006855055958022145,-0.0047141019968435045,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39103,Medina County,4,143,0.005981167322865969,0.004101315156746657,0.005115733843809112,0.003718468900099198,0.005981167322865969,0.004101315156746657,0.005115733843809112,0.003718468900099198,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39105,Meigs County,1,143,0.003638374386690717,0.0017198266525468185,0.001893000849414968,-0.00026836899300149305,0.003638374386690717,0.0017198266525468185,0.001893000849414968,-0.00026836899300149305,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39107,Mercer County,3,143,0.02500106509944241,0.013290124299831233,0.0893826156232377,0.01323003076633037,0.02500106509944241,0.013290124299831233,0.0893826156232377,0.01323003076633037,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39109,Miami County,1,143,0.001886673523206657,0.0011879074718959919,0.0005090137885931699,0.0006249175553881174,0.001886673523206657,0.0011879074718959919,0.0005090137885931699,0.0006249175553881174,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39111,Monroe County,2,143,0.02648350867823349,0.013711322322127765,0.10029680116313981,0.013002368563054022,0.02648350867823349,0.013711322322127765,0.10029680116313981,0.013002368563054022,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39113,Montgomery County,4,143,0.0012668128848274977,0.0006648069625167774,0.00022948852857859026,-0.00033429312780967137,0.0012491989313918007,0.0006552309090438802,0.00022315120973722964,-0.0003247170743367742,-1.761395343569702e-05,-1.3904147681680357,6.3373188413606255e-06,1
42,osi_target_t01h,C1_component_osi,39115,Morgan County,2,143,0.031714005326917906,0.006830641945017594,0.14382627314423616,-0.004704430211978512,0.031714005326917906,0.006830641945017594,0.14382627314423616,-0.004704430211978512,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39117,Morrow County,4,143,0.05047569904377676,0.02022871356916753,0.36433485573598345,-0.016502335868300338,0.048868958204485974,0.019902058142546628,0.341509035866827,-0.016175680441679434,-0.001606740839290785,-3.1831968050552106,0.02282581986915644,2
42,osi_target_t01h,C1_component_osi,39119,Muskingum County,1,143,0.0266643202895239,0.01837009441322718,0.10167099463983117,0.01833932518245795,0.0266643202895239,0.01837009441322718,0.10167099463983117,0.01833932518245795,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39121,Noble County,1,143,0.00800200741580256,0.004749316924208268,0.009156593543605956,-0.002397014009767519,0.00800200741580256,0.004749316924208268,0.009156593543605956,-0.002397014009767519,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39123,Ottawa County,0,143,0.0016405374036857789,0.0007044475543043989,0.00038486490512356687,0.00020961517092868897,0.0016405374036857789,0.0007044475543043989,0.00038486490512356687,0.00020961517092868897,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39125,Paulding County,1,143,0.022121416777718603,0.013072735271005205,0.06997806247625481,0.004836922843323126,0.022121416777718603,0.013072735271005205,0.06997806247625481,0.004836922843323126,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39127,Perry County,0,143,0.01157378630665747,0.0068038191950862284,0.01915521171452059,0.00572864386837152,0.01157378630665747,0.0068038191950862284,0.01915521171452059,0.00572864386837152,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39129,Pickaway County,2,143,0.001118234013282327,0.0005507759502786064,0.0001788139651099944,-0.0002973714622805286,0.001118234013282327,0.0005507759502786064,0.0001788139651099944,-0.0002973714622805286,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39131,Pike County,3,143,0.005528372134427554,0.0021822299982937185,0.0043704944793102555,-0.0014655465901726864,0.0055212602750893515,0.0021638633969328037,0.004359257048615004,-0.0014471799888117712,-7.1118593382027764e-06,-0.12864291992780164,1.1237430695251911e-05,3
42,osi_target_t01h,C1_component_osi,39133,Portage County,0,143,0.006081428850076918,0.0036836781949184686,0.005288680090772346,-0.002460118451000709,0.006081428850076918,0.0036836781949184686,0.005288680090772346,-0.002460118451000709,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39135,Preble County,0,143,0.005542506339597779,0.002730734637688036,0.004392870843000864,-0.002711076106443738,0.005539222800328738,0.002725840960485186,0.00438766746013049,-0.0027061824292408886,-3.283539269040639e-06,-0.05924285995997369,5.203382870373925e-06,2
42,osi_target_t01h,C1_component_osi,39137,Putnam County,0,143,0.013475008254424157,0.006414509057521897,0.025965346186322284,-0.002909246085056706,0.013475008254424157,0.006414509057521897,0.025965346186322284,-0.002909246085056706,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39139,Richland County,2,143,0.01314202982624076,0.009516578779606788,0.024697951557393648,-0.009043232832739835,0.01314202982624076,0.009516578779606788,0.024697951557393648,-0.009043232832739835,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39141,Ross County,3,143,0.0023190137630893616,0.0013486068315390735,0.0007690289511758971,0.0011809404622702537,0.0023107917300790068,0.0013375717199503947,0.0007635854540316187,0.0011919755738589322,-8.22203301035487e-06,-0.3545486939845355,5.443497144278376e-06,1
42,osi_target_t01h,C1_component_osi,39143,Sandusky County,4,143,0.002004956559775966,0.0013031984371887077,0.0005748386653421809,0.0011398253154818532,0.002004956559775966,0.0013031984371887077,0.0005748386653421809,0.0011398253154818532,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39145,Scioto County,3,143,0.0019232144667353545,0.00105107296965767,0.000528921805563602,0.0008337361977195124,0.0019232144667353545,0.00105107296965767,0.000528921805563602,0.0008337361977195124,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39147,Seneca County,4,143,0.002431656774250735,0.0014761909761210328,0.000845552517489607,0.0009808023659079524,0.002431656774250735,0.0014761909761210328,0.000845552517489607,0.0009808023659079524,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39149,Shelby County,3,143,0.015485707680224656,0.009162988364389682,0.03429242135710375,0.00794438573314147,0.015485707680224656,0.009162988364389682,0.03429242135710375,0.00794438573314147,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39151,Stark County,4,143,0.0028159034360669016,0.0015294519258454626,0.0011338916390592336,-0.0009803271959739827,0.0028159034360669016,0.0015294519258454626,0.0011338916390592336,-0.0009803271959739827,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39153,Summit County,0,143,0.006092628963641542,0.0025779776203405185,0.005308178259470345,0.0021193375010562987,0.006092628963641542,0.0025779776203405185,0.005308178259470345,0.0021193375010562987,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39155,Trumbull County,1,143,0.0042774391271251325,0.0016015227106890657,0.0026163974245353256,-0.0003932912053041595,0.004278584839958146,0.0016028920224119036,0.0026177992172789133,-0.00039192189358132183,1.1457128330132418e-06,0.026785017833397262,-1.401792743587621e-06,1
42,osi_target_t01h,C1_component_osi,39157,Tuscarawas County,2,143,0.020820057275149503,0.01482557234401839,0.06198689424649233,-0.014614070383242804,0.020820057275149503,0.01482557234401839,0.06198689424649233,-0.014614070383242804,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39159,Union County,3,143,0.006096403825230787,0.0037250125777411585,0.005314757962841265,0.003426133644824364,0.006096403825230787,0.0037250125777411585,0.005314757962841265,0.003426133644824364,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39161,Van Wert County,3,143,0.00632213412742936,0.003523937336704589,0.0057156213293046,-0.000683497536893255,0.00632213412742936,0.003523937336704589,0.0057156213293046,-0.000683497536893255,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39163,Vinton County,2,143,0.0032013600793159777,0.0020579009143491104,0.0014655650091136346,0.0009909848545681154,0.003206008310580796,0.002064349107045276,0.0014698239681143776,0.0009974330472642806,4.648231264818385e-06,0.1451955153326967,-4.258959000743006e-06,1
42,osi_target_t01h,C1_component_osi,39165,Warren County,2,143,0.0008869200047056187,0.00047406881011406905,0.00011248767454882311,0.0001486996841521256,0.0008846822666395027,0.0004704306549187111,0.00011192076794561636,0.00015764894154418017,-2.237738066116022e-06,-0.2523043853158713,5.669066032067539e-07,2
42,osi_target_t01h,C1_component_osi,39167,Washington County,4,143,0.0030576300617060808,0.0011436043489991793,0.0013369215279775684,-0.0006589882379282636,0.0030576300617060808,0.0011436043489991793,0.0013369215279775684,-0.0006589882379282636,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39169,Wayne County,4,143,0.010315991719693145,0.005126963294412834,0.015218014977991188,-0.004417287356881643,0.010315991719693145,0.005126963294412834,0.015218014977991188,-0.004417287356881643,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39171,Williams County,3,143,0.012395283630184545,0.007190067575000048,0.0219709570469991,0.007138319323251796,0.012395283630184545,0.007190067575000048,0.0219709570469991,0.007138319323251796,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39173,Wood County,1,143,0.007578681154378943,0.00551825679366152,0.008213406349682612,0.00551825679366152,0.007578681154378943,0.00551825679366152,0.008213406349682612,0.00551825679366152,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,39175,Wyandot County,2,143,0.0026301513739235374,0.0016964099050487769,0.0009892305637145178,0.0006431398304960103,0.0026301513739235374,0.0016964099050487769,0.0009892305637145178,0.0006431398304960103,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42005,Armstrong County,3,143,0.016547519498017794,0.009899240787730027,0.03915631741983091,-0.009820627885034032,0.016547519498017794,0.009899240787730027,0.03915631741983091,-0.009820627885034032,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42007,Beaver County,0,143,0.008763377167201453,0.005453926747653568,0.010981939450571769,-0.005008873422680556,0.008763377167201453,0.005453926747653568,0.010981939450571769,-0.005008873422680556,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42009,Bedford County,0,143,0.007524608927699563,0.005147969269281734,0.008096622750618685,0.002447067996845246,0.007524608927699563,0.005147969269281734,0.008096622750618685,0.002447067996845246,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42013,Blair County,0,143,0.0015436849750343903,0.000828290629884293,0.00034076375220701044,-4.674171705338676e-06,0.0015436849750343903,0.000828290629884293,0.00034076375220701044,-4.674171705338676e-06,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42015,Bradford County,4,143,0.00408968843948673,0.0025780580669178413,0.0023917538690862114,-0.0003825686040984958,0.00408968843948673,0.0025780580669178413,0.0023917538690862114,-0.0003825686040984958,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42019,Butler County,1,143,0.004053619983469051,0.0026014185477615153,0.0023497524007642864,-0.0011921949782205705,0.004053619983469051,0.0026014185477615153,0.0023497524007642864,-0.0011921949782205705,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42021,Cambria County,2,143,0.015396177026749678,0.0063286087557829634,0.03389704418657908,0.005235638860902749,0.015396177026749678,0.0063286087557829634,0.03389704418657908,0.005235638860902749,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42023,Cameron County,2,143,0.009072435576306445,0.0036479231681198917,0.011770199481931014,0.00010097026420962597,0.009072435576306445,0.0036479231681198917,0.011770199481931014,0.00010097026420962597,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42025,Carbon County,1,143,0.0009781108002154667,0.00047924033940003734,0.00013680820546223412,-5.1817760444810795e-05,0.0009781108002154667,0.00047924033940003734,0.00013680820546223412,-5.1817760444810795e-05,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42027,Centre County,0,143,0.001415309215583353,0.0009459630151684729,0.0002864433251272687,0.00017029634657688466,0.0014053164145642635,0.0009373921709193411,0.00028241273418125724,0.0001788671908260164,-9.9928010190895e-06,-0.7060507279302075,4.030590946011445e-06,2
42,osi_target_t01h,C1_component_osi,42029,Chester County,1,143,0.010644265632012437,0.004911612891780735,0.016201955890812282,-0.004190025309169205,0.010644265632012437,0.004911612891780735,0.016201955890812282,-0.004190025309169205,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42031,Clarion County,4,143,0.01233006361799129,0.007344451481839617,0.021740357041790885,0.003560724143937553,0.01233006361799129,0.007344451481839617,0.021740357041790885,0.003560724143937553,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42033,Clearfield County,2,143,0.005802723852300034,0.004181854350887519,0.0048150393871654,0.0017095539886775198,0.005802723852300034,0.004181854350887519,0.0048150393871654,0.0017095539886775198,0.0,0.0,0.0,0
42,osi_target_t01h,C1_component_osi,42035,Clinton County,3,143,0.005059974363776112,0.002921015043118714,0.0036612777003762202,0.0006158937763129389,0.005059974363776112,0.002921015043118714,0.0036612777003762202,0.0006158937763129389,0.0,0.0,0.0,0
