domain,space,case,horizon,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction,ci_low,ci_high,replicates,bootstrap_seed,unit
OSI,v18_rule,NB_P24,osi_target_t01h,34177,0.011062252875491096,0.0032614231495925895,4.182357013811167,-0.00016424828599728307,0.011086220254071273,-2.3967378580177362e-05,-0.21619071271270496,0.018142547404711884,-4.333775775981468e-05,-8.963757491009486e-06,2000,20260910,county_full_trajectory
OSI,v18_rule,NB_P24,osi_target_t06h,32982,0.010081513422689467,0.0031309982266418163,3.3521886609995875,-0.00015800704270487189,0.010108757940326897,-2.7244517637430368e-05,-0.26951399764696404,0.018142547404711884,-4.650882912328909e-05,-1.0158472358119722e-05,2000,20260910,county_full_trajectory
OSI,v18_rule,NB_P24,osi_target_t24h,28680,0.00856674431733002,0.002890042669314749,2.104799623133157,-0.00012182407134348413,0.008710411518259539,-0.00014366720092951965,-1.6493732888320123,0.07118836655069094,-0.0002369629413513183,-5.550575187296815e-05,2000,20260910,county_full_trajectory
P,component_clipped,NB_P24,osi_target_t24h,28680,0.013607485838050146,0.004484511373201596,5.310494079482847,6.313660787917316e-05,0.013919720788472166,-0.0003122349504220204,-2.243112165587424,0.24650333797356616,-0.0005299073790940447,-0.00011037935966782022,2000,20260910,county_full_trajectory
P,aligned,NB_P24,osi_target_t24h,28680,0.013524080079287376,0.004213475041924041,5.245593280301239,3.643321469549023e-05,0.01361046298859043,-8.638290930305416e-05,-0.6346801675701119,0.06722479496425748,-0.00014524920140303768,-3.061126877598902e-05,2000,20260910,county_full_trajectory
OSI,v18_rule,NB_P24,osi_target_t48h,22944,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.007895792270846023,0.0,0.0,0.0,0.0,0.0,2000,20260910,county_full_trajectory
