case,horizon,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
B0,osi_target_t01h,34177,0.011086220254071273,0.0032792206496616706,4.200499561215879,-0.00015577730560863043,0.011086220254071273,0.0,0.0,0.0
B0,osi_target_t06h,32982,0.010108757940326897,0.003149440563669922,3.3703312084042993,-0.00014922914273692017,0.010108757940326897,0.0,0.0,0.0
B0,osi_target_t24h,28680,0.008710411518259539,0.002956278833563109,2.175987989683848,-9.541737739903497e-05,0.008710411518259539,0.0,0.0,0.0
B0,osi_target_t48h,22944,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.007895792270846023,0.0,0.0,0.0
NB_P24,osi_target_t01h,34177,0.011062252875491096,0.0032614231495925895,4.182357013811167,-0.00016424828599728307,0.011086220254071273,-2.3967378580177362e-05,-0.21619071271270496,0.018142547404711884
NB_P24,osi_target_t06h,32982,0.010081513422689467,0.0031309982266418163,3.3521886609995875,-0.00015800704270487189,0.010108757940326897,-2.7244517637430368e-05,-0.26951399764696404,0.018142547404711884
NB_P24,osi_target_t24h,28680,0.00856674431733002,0.002890042669314749,2.104799623133157,-0.00012182407134348413,0.008710411518259539,-0.00014366720092951965,-1.6493732888320123,0.07118836655069094
NB_P24,osi_target_t48h,22944,0.007895792270846023,0.002249936035520659,1.4304100804473678,-0.0002851312363928788,0.007895792270846023,0.0,0.0,0.0
