horizon,component,rank,feature,importance,importance_fraction
osi_target_t01h,P_t,37,cumul_tp_since_onset,0.27522171497813025,0.002752217149781302
osi_target_t01h,P_t,38,gust_max_obs,0.2630159051214552,0.0026301590512145512
osi_target_t01h,P_t,39,t2m_at_t24h,0.2469751943006103,0.0024697519430061025
osi_target_t01h,P_t,40,log_customers,0.2411903381483618,0.0024119033814836177
osi_target_t01h,P_t,41,wind_speed_max_next_1h,0.23439944256369266,0.002343994425636926
osi_target_t01h,P_t,42,d2m_t,0.22810807408977735,0.0022810807408977733
osi_target_t01h,P_t,43,gust_gt40_next_48h,0.2246223477124393,0.002246223477124393
osi_target_t01h,P_t,44,N_t_mean_72h,0.20856328645933897,0.0020856328645933895
osi_target_t01h,P_t,45,total_tp_next_48h,0.19927620357417306,0.0019927620357417302
osi_target_t01h,P_t,46,wind_speed_max_next_48h,0.19016045991093128,0.0019016045991093126
osi_target_t01h,P_t,47,soil_moist_x_gust,0.18537404002119007,0.0018537404002119005
osi_target_t01h,P_t,48,t2m_t,0.18105469113701939,0.0018105469113701936
osi_target_t01h,P_t,49,outage_pct_mean_72h,0.16648854696881762,0.001664885469688176
osi_target_t01h,P_t,50,R_t_mean_72h,0.16242573352145845,0.0016242573352145842
osi_target_t01h,P_t,51,cumul_gust_obs,0.15304044030199976,0.0015304044030199973
osi_target_t01h,P_t,52,min_t2m_next_6h,0.1501083004273414,0.001501083004273414
osi_target_t01h,P_t,53,wind_speed_max_next_24h,0.14927929193256026,0.0014927929193256024
osi_target_t01h,P_t,54,pressure_change_3h,0.14862097352870915,0.0014862097352870913
osi_target_t01h,P_t,55,pop_density,0.1482653697081932,0.001482653697081932
osi_target_t01h,P_t,56,outage_pct_max_72h,0.14783333844685698,0.0014783333844685695
osi_target_t01h,P_t,57,min_t2m_next_1h,0.14500001758188277,0.0014500001758188275
osi_target_t01h,P_t,58,mslma_t,0.11962279725149354,0.0011962279725149351
osi_target_t01h,P_t,59,sp_t,0.11832452356719274,0.0011832452356719272
osi_target_t01h,P_t,60,rural_urban_code,0.11644619752049143,0.001164461975204914
osi_target_t01h,P_t,61,gust_at_t48h,0.11168360402499573,0.0011168360402499572
osi_target_t01h,P_t,62,tree_canopy_pct,0.10998107379531538,0.0010998107379531536
osi_target_t01h,P_t,63,dewpoint_c_t,0.10878835222731816,0.0010878835222731813
osi_target_t01h,P_t,64,gust_peak4h_mean_next_1h,0.10714098865221729,0.0010714098865221727
osi_target_t01h,P_t,65,gust_peak4h_mean_next_6h,0.1049384099239927,0.0010493840992399268
osi_target_t01h,P_t,66,storm_onset_max_osi,0.09535818088939504,0.0009535818088939503
osi_target_t01h,P_t,67,gust_max_next_48h,0.08877639354091654,0.0008877639354091653
osi_target_t01h,P_t,68,gust_mean_next_24h,0.08814091721738239,0.0008814091721738238
osi_target_t01h,P_t,69,pre_event_max_outage_pct,0.08800868843374085,0.0008800868843374084
osi_target_t01h,P_t,70,storm_onset_mean_osi,0.08163104773157755,0.0008163104773157753
osi_target_t01h,P_t,71,gust_gt30_obs,0.07732590282217279,0.0007732590282217278
osi_target_t01h,P_t,72,blh_t,0.07051699281963117,0.0007051699281963115
osi_target_t01h,P_t,73,gust_mean_next_48h,0.06658478464645476,0.0006658478464645474
osi_target_t01h,P_t,74,soil_moist_t,0.06628006821668805,0.0006628006821668804
osi_target_t01h,P_t,75,gust_mean_obs,0.06257618697578635,0.0006257618697578633
osi_target_t01h,P_t,76,osi_std_72h,0.06158739164959115,0.0006158739164959115
osi_target_t01h,P_t,77,pct_water,0.05917495275862528,0.0005917495275862527
osi_target_t01h,P_t,78,wind_speed_at_t48h,0.052470328150527115,0.0005247032815052711
osi_target_t01h,P_t,79,hcc_t,0.04911897157606829,0.0004911897157606828
osi_target_t01h,P_t,80,R_t_max_72h,0.04534437707831107,0.00045344377078311067
osi_target_t01h,P_t,81,gust_trend_last6h_obs,0.04196762393108113,0.00041967623931081125
osi_target_t01h,P_t,82,gust_at_t24h,0.04144846864627884,0.0004144846864627883
osi_target_t01h,P_t,83,wind_speed_at_t6h,0.03694841793664067,0.00036948417936640666
osi_target_t01h,P_t,84,wind_speed_max_next_6h,0.03651377824927884,0.0003651377824927883
osi_target_t01h,P_t,85,pct_developed,0.03627351097777708,0.0003627351097777708
osi_target_t01h,P_t,86,total_tp_next_6h,0.033655067697370096,0.0003365506769737009
osi_target_t01h,P_t,87,hours_since_peak,0.031210600818951963,0.0003121060081895196
osi_target_t01h,P_t,88,last_R_t,0.029361334550200003,0.00029361334550199997
osi_target_t01h,P_t,89,gust_mean_next_6h,0.028024100047422243,0.0002802410004742224
osi_target_t01h,P_t,90,gust_max_next_6h,0.02779088584703106,0.00027790885847031057
osi_target_t01h,P_t,91,osi_max_72h,0.027380500577506846,0.0002738050057750684
osi_target_t01h,P_t,92,gust_max_next_24h,0.02696825950148648,0.00026968259501486473
osi_target_t01h,P_t,93,t2m_at_t6h,0.02665987845919656,0.00026659878459196556
osi_target_t01h,P_t,94,gust_exceed_30,0.02118685903448634,0.00021186859034486336
osi_target_t01h,P_t,95,N_t_max_72h,0.019349474798355335,0.00019349474798355332
osi_target_t01h,P_t,96,wind_speed_t,0.018724540456517832,0.0001872454045651783
osi_target_t01h,P_t,97,sdwe_t,0.01663609455256535,0.0001663609455256535
osi_target_t01h,P_t,98,gust_change_1h,0.015649998323649383,0.00015649998323649382
osi_target_t01h,P_t,99,gust_x_phase,0.01541880841203859,0.00015418808412038588
osi_target_t01h,P_t,100,gust_peak4h_mean_next_24h,0.01531493388019455,0.00015314933880194548
osi_target_t01h,P_t,101,sdswrf_t,0.014546459118485873,0.0001454645911848587
osi_target_t01h,P_t,102,gust_at_t6h,0.014231219994195955,0.00014231219994195952
osi_target_t01h,P_t,103,gust_max_next_1h,0.013073631580401382,0.0001307363158040138
osi_target_t01h,P_t,104,hour_cos,0.012511292584733446,0.00012511292584733443
osi_target_t01h,P_t,105,vpd_t,0.011700373855496203,0.00011700373855496201
osi_target_t01h,P_t,106,gust_gt30_next_24h,0.0115825631263622,0.00011582563126362199
osi_target_t01h,P_t,107,gust_change_3h,0.009271754236796784,9.271754236796783e-05
osi_target_t01h,P_t,108,wind_cos_t,0.008998464409132628,8.998464409132627e-05
osi_target_t01h,P_t,109,wind_speed_at_t24h,0.00889950834625133,8.899508346251329e-05
osi_target_t01h,P_t,110,wind_speed_at_t1h,0.008269152614862212,8.26915261486221e-05
osi_target_t01h,P_t,111,r2_t,0.008141592034831321,8.14159203483132e-05
osi_target_t01h,P_t,112,hour_of_day,0.0072764765068633885,7.276476506863388e-05
osi_target_t01h,P_t,113,diffuse_rad_t,0.007063214574024344,7.063214574024342e-05
osi_target_t01h,P_t,114,wind_change_1h,0.006806402671007804,6.806402671007803e-05
osi_target_t01h,P_t,115,tp_at_t24h,0.006019029676023662,6.019029676023661e-05
osi_target_t01h,P_t,116,gust_gt40_obs,0.005966911595517475,5.966911595517474e-05
osi_target_t01h,P_t,117,lcc_t,0.005903324804641938,5.903324804641937e-05
osi_target_t01h,P_t,118,gust_mean_next_1h,0.005307019740389892,5.307019740389892e-05
osi_target_t01h,P_t,119,gust_exceed30_x_hso,0.004310855517236922,4.310855517236922e-05
osi_target_t01h,P_t,120,gust_gt30_next_6h,0.003900813361533525,3.9008133615335244e-05
osi_target_t01h,P_t,121,csnow_t,0.00384641688296866,3.8464168829686596e-05
osi_target_t01h,P_t,122,tp_at_t48h,0.0035708250917153464,3.570825091715346e-05
osi_target_t01h,P_t,123,hour_sin,0.0035640066078868977,3.564006607886897e-05
osi_target_t01h,P_t,124,direct_rad_t,0.0034487499634672765,3.4487499634672763e-05
osi_target_t01h,P_t,125,mcc_t,0.001970565466041457,1.9705654660414565e-05
osi_target_t01h,P_t,126,et0_t,0.0019505798278833524,1.9505798278833522e-05
osi_target_t01h,P_t,127,tp_at_t6h,0.0015433959633637077,1.5433959633637077e-05
osi_target_t01h,P_t,128,total_tp_next_1h,0.0011142683148990652,1.114268314899065e-05
osi_target_t01h,P_t,129,tp_t,0.0009471404620075596,9.471404620075595e-06
osi_target_t01h,P_t,130,gust_gt40_next_24h,0.0009452496941915772,9.452496941915771e-06
osi_target_t01h,P_t,131,gust_at_t1h,0.0008587389692749417,8.587389692749416e-06
osi_target_t01h,P_t,132,is_snowing,0.0008400140204903773,8.400140204903772e-06
osi_target_t01h,P_t,133,tcc_t,0.0007119532988168542,7.119532988168541e-06
osi_target_t01h,P_t,134,gust_gt40_next_6h,0.0005201690957516542,5.201690957516542e-06
osi_target_t01h,P_t,135,gust_gt30_next_1h,0.0004907985199276539,4.907985199276538e-06
osi_target_t01h,P_t,136,rain_t,0.0004893038305610082,4.893038305610081e-06
osi_target_t01h,P_t,137,tp_at_t1h,0.000331129266683877,3.3112926668387695e-06
osi_target_t01h,P_t,138,gust_gt40_next_1h,0.0,0.0
osi_target_t01h,P_t,139,is_worsening,0.0,0.0
osi_target_t01h,P_t,140,icing_risk_t,0.0,0.0
osi_target_t01h,P_t,141,is_metro,0.0,0.0
osi_target_t01h,N_t,1,pct_forest,5.155505972009838,0.0515550597200984
osi_target_t01h,N_t,2,csnow_t,3.9456432995074255,0.03945643299507427
osi_target_t01h,N_t,3,last_N_t,3.5043919030831066,0.03504391903083108
osi_target_t01h,N_t,4,mslma_t,3.3961794091031976,0.03396179409103199
osi_target_t01h,N_t,5,osi_trend_last6h,2.9941802813245504,0.029941802813245516
osi_target_t01h,N_t,6,soil_moist_x_gust,2.7284127404651968,0.02728412740465198
osi_target_t01h,N_t,7,cumul_gust_since_onset,2.702628372123146,0.027026283721231472
osi_target_t01h,N_t,8,gust_max_last6h_obs,2.3770973410122194,0.023770973410122204
osi_target_t01h,N_t,9,gust_exceed_30,2.3430549176446194,0.023430549176446203
osi_target_t01h,N_t,10,hours_since_obs,2.1528187990957224,0.021528187990957234
osi_target_t01h,N_t,11,gust_max_next_1h,1.905405758826518,0.01905405758826519
osi_target_t01h,N_t,12,min_t2m_next_6h,1.857085197971744,0.01857085197971745
osi_target_t01h,N_t,13,gust_mean_next_48h,1.685865381722183,0.016858653817221837
osi_target_t01h,N_t,14,gust_change_3h,1.6415263748773365,0.016415263748773373
osi_target_t01h,N_t,15,min_t2m_next_24h,1.6255730741890657,0.016255730741890663
osi_target_t01h,N_t,16,tree_canopy_std,1.6123721203360344,0.01612372120336035
osi_target_t01h,N_t,17,gust_gt30_obs,1.5296468001020598,0.015296468001020604
osi_target_t01h,N_t,18,wind_speed_max_next_6h,1.5050269996493584,0.01505026999649359
osi_target_t01h,N_t,19,R_t_mean_72h,1.4857371057243265,0.014857371057243272
osi_target_t01h,N_t,20,total_tp_next_1h,1.4269387264624827,0.014269387264624832
osi_target_t01h,N_t,21,pressure_change_3h,1.4087006784300833,0.014087006784300839
osi_target_t01h,N_t,22,wind_speed_max_next_1h,1.3395391427085064,0.01339539142708507
osi_target_t01h,N_t,23,tp_t,1.3196133260146719,0.013196133260146724
osi_target_t01h,N_t,24,total_tp_next_6h,1.2638643033346024,0.012638643033346029
osi_target_t01h,N_t,25,gust_gt30_since_onset,1.1117230619833935,0.01111723061983394
osi_target_t01h,N_t,26,pct_wetland,1.107262422365845,0.011072624223658454
osi_target_t01h,N_t,27,tree_canopy_pct,1.0755608355652786,0.01075560835565279
osi_target_t01h,N_t,28,pre_event_mean_osi,1.0657409706430196,0.0106574097064302
osi_target_t01h,N_t,29,wind_speed_at_t48h,1.0585148084194356,0.01058514808419436
osi_target_t01h,N_t,30,pop_density,1.0551571810491271,0.010551571810491276
osi_target_t01h,N_t,31,wind_speed_max_next_48h,1.0351671290922027,0.010351671290922031
osi_target_t01h,N_t,32,total_tp_next_24h,0.9769259889670412,0.009769259889670416
osi_target_t01h,N_t,33,sp_t,0.9351882038443448,0.009351882038443452
osi_target_t01h,N_t,34,hour_of_day,0.9117643839717475,0.00911764383971748
osi_target_t01h,N_t,35,gust_max_next_6h,0.8903246712878821,0.008903246712878824
osi_target_t01h,N_t,36,t2m_at_t48h,0.888191273996258,0.008881912739962583
osi_target_t01h,N_t,37,gust_mean_next_24h,0.8658452097302082,0.008658452097302085
osi_target_t01h,N_t,38,min_t2m_next_48h,0.8284186676694961,0.008284186676694965
osi_target_t01h,N_t,39,forest_x_customers,0.8166985517666764,0.008166985517666767
osi_target_t01h,N_t,40,gust_last_obs,0.8067878922223903,0.008067878922223907
osi_target_t01h,N_t,41,tp_at_t1h,0.8065657647503438,0.008065657647503442
osi_target_t01h,N_t,42,pre_event_max_outage_pct,0.7527876188064809,0.007527876188064812
osi_target_t01h,N_t,43,gust_t,0.7233054178582472,0.007233054178582475
osi_target_t01h,N_t,44,lcc_t,0.7106491764747406,0.007106491764747409
osi_target_t01h,N_t,45,last_R_t,0.6841680749275474,0.006841680749275477
osi_target_t01h,N_t,46,soil_moist_t,0.6813435334483401,0.006813435334483404
osi_target_t01h,N_t,47,t2m_at_t6h,0.6642418857235315,0.006642418857235318
osi_target_t01h,N_t,48,d2m_t,0.6554794485528715,0.006554794485528718
osi_target_t01h,N_t,49,gust_max_obs,0.6497862745345726,0.006497862745345729
osi_target_t01h,N_t,50,pct_developed,0.641142036911898,0.006411420369118982
osi_target_t01h,N_t,51,r2_t,0.6296591648496465,0.006296591648496467
osi_target_t01h,N_t,52,gust_gt30_next_24h,0.6047792626571286,0.0060477926265712885
osi_target_t01h,N_t,53,wind_sin_t,0.5797989509175335,0.005797989509175338
osi_target_t01h,N_t,54,last_P_t,0.5777801585370133,0.005777801585370135
osi_target_t01h,N_t,55,gust_exceed30_x_hso,0.5643327849362213,0.005643327849362215
osi_target_t01h,N_t,56,N_t_mean_72h,0.5567661603378598,0.0055676616033785995
osi_target_t01h,N_t,57,osi_mean_72h,0.5432350827253298,0.0054323508272533004
osi_target_t01h,N_t,58,cumul_gust_obs,0.5408339015682525,0.005408339015682527
osi_target_t01h,N_t,59,gust_mean_next_1h,0.5353187770456661,0.0053531877704566634
osi_target_t01h,N_t,60,cumul_tp_since_onset,0.5347759437821208,0.00534775943782121
osi_target_t01h,N_t,61,pct_agriculture,0.5343566389556978,0.0053435663895569805
osi_target_t01h,N_t,62,R_t_max_72h,0.5337055593079731,0.005337055593079734
osi_target_t01h,N_t,63,sdswrf_t,0.5330446965460013,0.005330446965460015
osi_target_t01h,N_t,64,last_D_t,0.5277640771516721,0.005277640771516723
osi_target_t01h,N_t,65,hour_sin,0.5119726774987411,0.0051197267749874134
osi_target_t01h,N_t,66,gust_gt30_next_48h,0.5031743913655784,0.005031743913655786
osi_target_t01h,N_t,67,wind_speed_max_next_24h,0.4894053410800261,0.004894053410800263
osi_target_t01h,N_t,68,temp_change_6h,0.45506927119960167,0.004550692711996019
osi_target_t01h,N_t,69,log_customers,0.45328404030602626,0.004532840403060265
osi_target_t01h,N_t,70,wind_speed_t,0.45056584982365633,0.004505658498236565
osi_target_t01h,N_t,71,dewpoint_c_t,0.4489421646102096,0.0044894216461020976
osi_target_t01h,N_t,72,outage_pct_mean_72h,0.4362491558170667,0.004362491558170669
osi_target_t01h,N_t,73,min_t2m_next_1h,0.4213800159671117,0.004213800159671119
osi_target_t01h,N_t,74,t2m_at_t24h,0.41353459699699346,0.004135345969969936
osi_target_t01h,N_t,75,last_osi,0.3977686941651333,0.003977686941651334
osi_target_t01h,N_t,76,osi_max_72h,0.3754758983329846,0.0037547589833298476
osi_target_t01h,N_t,77,gust_at_t48h,0.3664565497485928,0.00366456549748593
osi_target_t01h,N_t,78,icing_risk_t,0.365539814957132,0.0036553981495713217
osi_target_t01h,N_t,79,gust_peak4h_mean_next_6h,0.3629174055843711,0.0036291740558437122
osi_target_t01h,N_t,80,gust_peak4h_mean_next_48h,0.3621591849981561,0.0036215918499815625
osi_target_t01h,N_t,81,wind_speed_at_t6h,0.3589647855474701,0.0035896478554747024
osi_target_t01h,N_t,82,diffuse_rad_t,0.35559141530117505,0.003555914153011752
osi_target_t01h,N_t,83,storm_onset_mean_osi,0.3447327067443848,0.003447327067443849
osi_target_t01h,N_t,84,gust_mean_obs,0.33804157149011677,0.003380415714901169
osi_target_t01h,N_t,85,pressure_change_6h,0.3322783680450928,0.0033227836804509297
osi_target_t01h,N_t,86,vpd_t,0.3264223288543819,0.00326422328854382
osi_target_t01h,N_t,87,blh_t,0.32578066436806824,0.0032578066436806837
osi_target_t01h,N_t,88,gust_gt30_next_6h,0.3169198556641926,0.0031691985566419277
osi_target_t01h,N_t,89,pct_water,0.2975295931916191,0.002975295931916192
osi_target_t01h,N_t,90,gust_trend_last6h_obs,0.29690103610701474,0.002969010361070149
osi_target_t01h,N_t,91,frac_zero_72h,0.2886263543146592,0.0028862635431465933
osi_target_t01h,N_t,92,gust_at_t24h,0.2796115612681984,0.0027961156126819855
osi_target_t01h,N_t,93,gust_peak4h_mean_next_24h,0.27471053761006287,0.00274710537610063
osi_target_t01h,N_t,94,soil_gust_x_phase,0.26649007495369387,0.00266490074953694
osi_target_t01h,N_t,95,wind_change_1h,0.26333469139482163,0.0026333469139482174
osi_target_t01h,N_t,96,days_since_onset,0.26219863135782007,0.002621986313578202
osi_target_t01h,N_t,97,wind_speed_at_t1h,0.2574786654179999,0.00257478665418
osi_target_t01h,N_t,98,outage_pct_max_72h,0.2533623216598549,0.00253362321659855
osi_target_t01h,N_t,99,wind_speed_at_t24h,0.25164682285680684,0.0025164682285680694
osi_target_t01h,N_t,100,gust_gt40_next_1h,0.22468898480342192,0.0022468898480342203
osi_target_t01h,N_t,101,hours_since_peak,0.20961632652153836,0.0020961632652153847
osi_target_t01h,N_t,102,is_snowing,0.20076069550528094,0.00200760695505281
osi_target_t01h,N_t,103,sdwe_t,0.1912046833613562,0.0019120468336135629
osi_target_t01h,N_t,104,gust_max_next_24h,0.18972060960676254,0.0018972060960676263
osi_target_t01h,N_t,105,gust_max_next_48h,0.1860211334498144,0.001860211334498145
osi_target_t01h,N_t,106,gust_peak4h_mean_next_1h,0.18277092981237084,0.0018277092981237092
osi_target_t01h,N_t,107,temp_c_t,0.18134327810786763,0.001813432781078677
osi_target_t01h,N_t,108,gust_gt30_next_1h,0.18067390328562105,0.0018067390328562114
osi_target_t01h,N_t,109,gust_at_t1h,0.16525308389571797,0.0016525308389571803
osi_target_t01h,N_t,110,t2m_t,0.16073127787754318,0.0016073127787754324
osi_target_t01h,N_t,111,gust_x_phase,0.15068195817735439,0.0015068195817735444
osi_target_t01h,N_t,112,storm_phase,0.14647898946429572,0.0014647898946429578
osi_target_t01h,N_t,113,gust_at_t6h,0.14471268969876408,0.0014471268969876415
osi_target_t01h,N_t,114,t2m_at_t1h,0.1407405877078289,0.0014074058770782896
osi_target_t01h,N_t,115,gust_gt40_next_48h,0.14066463419147354,0.001406646341914736
osi_target_t01h,N_t,116,n_utilities,0.13882740888577721,0.0013882740888577728
osi_target_t01h,N_t,117,gust_x_hso,0.12639778599614748,0.0012639778599614754
osi_target_t01h,N_t,118,last_outage_pct,0.12427253228041961,0.0012427253228041966
osi_target_t01h,N_t,119,total_tp_next_48h,0.11874134562216715,0.001187413456221672
osi_target_t01h,N_t,120,hour_cos,0.11509553555502909,0.0011509553555502914
osi_target_t01h,N_t,121,gust_change_1h,0.10685975387971086,0.001068597538797109
osi_target_t01h,N_t,122,tp_at_t24h,0.10394942624648086,0.001039494262464809
osi_target_t01h,N_t,123,gust_mean_next_6h,0.09908238366121903,0.0009908238366121908
osi_target_t01h,N_t,124,osi_std_72h,0.09859816512777128,0.0009859816512777133
osi_target_t01h,N_t,125,direct_rad_t,0.08709044119300172,0.0008709044119300176
osi_target_t01h,N_t,126,N_t_max_72h,0.079828145615167,0.0007982814561516703
osi_target_t01h,N_t,127,et0_t,0.07392313361724656,0.000739231336172466
osi_target_t01h,N_t,128,rural_urban_code,0.057158129705440756,0.0005715812970544078
osi_target_t01h,N_t,129,gust_gt40_next_6h,0.052878854935821444,0.0005287885493582147
osi_target_t01h,N_t,130,gust_gt40_obs,0.05209340826842125,0.0005209340826842127
osi_target_t01h,N_t,131,tp_at_t6h,0.040738050257082326,0.00040738050257082344
osi_target_t01h,N_t,132,rain_t,0.038694313563832905,0.00038694313563832923
osi_target_t01h,N_t,133,wind_cos_t,0.03753490172606935,0.0003753490172606937
osi_target_t01h,N_t,134,storm_onset_max_osi,0.03736908975635146,0.00037369089756351476
osi_target_t01h,N_t,135,is_metro,0.004504193345623123,4.504193345623125e-05
osi_target_t01h,N_t,136,gust_gt40_next_24h,0.004076698441312297,4.076698441312299e-05
osi_target_t01h,N_t,137,tp_at_t48h,5.82865501065794e-06,5.828655010657943e-08
osi_target_t01h,N_t,138,tcc_t,0.0,0.0
osi_target_t01h,N_t,139,mcc_t,0.0,0.0
osi_target_t01h,N_t,140,hcc_t,0.0,0.0
osi_target_t01h,N_t,141,is_worsening,0.0,0.0
osi_target_t01h,D_t,1,hours_since_obs,24.691156566856193,0.24691156566856207
osi_target_t01h,D_t,2,last_osi,18.85018335216813,0.1885018335216814
osi_target_t01h,D_t,3,last_D_t,6.993804600248591,0.06993804600248595
osi_target_t01h,D_t,4,last_outage_pct,5.082489083733605,0.05082489083733607
osi_target_t01h,D_t,5,cumul_gust_since_onset,4.549673276985453,0.04549673276985455
osi_target_t01h,D_t,6,rural_urban_code,4.041695820595826,0.04041695820595828
osi_target_t01h,D_t,7,wind_sin_t,3.5943881822015538,0.03594388182201556
osi_target_t01h,D_t,8,osi_std_72h,3.5912150721415483,0.0359121507214155
osi_target_t01h,D_t,9,mslma_t,3.1565622069293466,0.03156562206929348
osi_target_t01h,D_t,10,storm_phase,2.3558337932469713,0.023558337932469725
osi_target_t01h,D_t,11,gust_max_last6h_obs,2.285841309673811,0.022858413096738122
osi_target_t01h,D_t,12,min_t2m_next_1h,2.207707370297507,0.022077073702975084
osi_target_t01h,D_t,13,last_P_t,1.994113160017657,0.01994113160017658
osi_target_t01h,D_t,14,pct_forest,1.5970036028183299,0.015970036028183306
osi_target_t01h,D_t,15,days_since_onset,1.4416693586411733,0.014416693586411742
osi_target_t01h,D_t,16,min_t2m_next_48h,1.2687109640946976,0.012687109640946983
osi_target_t01h,D_t,17,osi_mean_72h,1.0503949269533057,0.010503949269533063
osi_target_t01h,D_t,18,pre_event_mean_osi,1.035104800174481,0.010351048001744816
osi_target_t01h,D_t,19,gust_t,1.030765720714944,0.010307657207149446
osi_target_t01h,D_t,20,gust_x_hso,0.7038943465333088,0.007038943465333092
osi_target_t01h,D_t,21,gust_last_obs,0.5840619507902405,0.0058406195079024085
osi_target_t01h,D_t,22,min_t2m_next_24h,0.5255937910898723,0.005255937910898726
osi_target_t01h,D_t,23,gust_gt30_since_onset,0.43171450750653967,0.004317145075065399
osi_target_t01h,D_t,24,osi_trend_last6h,0.4200866469369323,0.004200866469369326
osi_target_t01h,D_t,25,total_tp_next_24h,0.4008088561421886,0.004008088561421888
osi_target_t01h,D_t,26,pressure_change_6h,0.3704856859448996,0.0037048568594489984
osi_target_t01h,D_t,27,gust_peak4h_mean_next_48h,0.334699634338247,0.003346996343382472
osi_target_t01h,D_t,28,t2m_at_t48h,0.2660761892517273,0.0026607618925172747
osi_target_t01h,D_t,29,last_N_t,0.24587168042833987,0.0024587168042834
osi_target_t01h,D_t,30,pct_wetland,0.21336729046704625,0.0021336729046704636
osi_target_t01h,D_t,31,forest_x_customers,0.21062470219724927,0.002106247021972494
osi_target_t01h,D_t,32,t2m_at_t24h,0.1922363503810586,0.001922363503810587
osi_target_t01h,D_t,33,log_customers,0.19043926772089323,0.0019043926772089334
osi_target_t01h,D_t,34,min_t2m_next_6h,0.18962128026008265,0.0018962128026008276
osi_target_t01h,D_t,35,total_tp_next_48h,0.15998117271885073,0.0015998117271885082
osi_target_t01h,D_t,36,N_t_mean_72h,0.14985935805000053,0.0014985935805000062
osi_target_t01h,D_t,37,gust_gt30_next_48h,0.1470154192339631,0.0014701541923396318
osi_target_t01h,D_t,38,frac_zero_72h,0.14700220899111063,0.001470022089911107
osi_target_t01h,D_t,39,tree_canopy_std,0.12833969330429829,0.0012833969330429836
osi_target_t01h,D_t,40,soil_moist_x_gust,0.12517997148519427,0.0012517997148519435
osi_target_t01h,D_t,41,wind_speed_max_next_24h,0.12446769829370288,0.0012446769829370296
osi_target_t01h,D_t,42,gust_x_phase,0.12306295122320766,0.0012306295122320773
osi_target_t01h,D_t,43,wind_speed_max_next_48h,0.12248179916466315,0.0012248179916466322
osi_target_t01h,D_t,44,pressure_change_3h,0.12075138631406553,0.0012075138631406559
osi_target_t01h,D_t,45,t2m_at_t1h,0.11622468944699656,0.0011622468944699662
osi_target_t01h,D_t,46,pct_water,0.10833822449980038,0.0010833822449980044
osi_target_t01h,D_t,47,storm_onset_mean_osi,0.10276161748672184,0.001027616174867219
