case,horizon,mode,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
B0,osi_target_t24h,C3_aligned_component,28680,0.008370054330821948,0.0027175584906042787,2.0092579764861345,-7.279486726657193e-05,0.008370054330821948,0.0,0.0,0.0
B0,osi_target_t24h,v18_rule,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0,0.0,0.0
B0,osi_target_t48h,C0_direct_osi,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.0,0.0,0.0
B0,osi_target_t48h,C1_component_osi,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0,0.0,0.0
B0,osi_target_t48h,C2_equal_blend,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.0,0.0,0.0
B0,osi_target_t48h,C3_aligned_component,22944,0.007738439927520654,0.0022094994375028896,1.3739659344317916,-0.00012252600600626414,0.007738439927520654,0.0,0.0,0.0
B0,osi_target_t48h,v18_rule,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0,0.0,0.0
AB_P06,osi_target_t01h,C0_direct_osi,34177,0.012037457339389941,0.003599131095178727,4.952260259837495,-0.00013171246546132397,0.012037457339389941,0.0,0.0,0.0
AB_P06,osi_target_t01h,C1_component_osi,34177,0.01099408271972475,0.003278457649174449,4.130969029145235,-0.00010064466718107809,0.01099408271972475,0.0,0.0,0.0
AB_P06,osi_target_t01h,C2_equal_blend,34177,0.011319898969309572,0.003364610377481295,4.379444630906323,-0.0001314229386326237,0.011319898969309572,0.0,0.0,0.0
AB_P06,osi_target_t01h,C3_aligned_component,34177,0.010853078422434704,0.0032389658650502882,4.025685290369706,-0.0001206261886411442,0.010991492021847564,-0.00013841359941286005,-1.2592794421152131,0.10333708583114998
AB_P06,osi_target_t01h,v18_rule,34177,0.010853078422434704,0.0032389658650502882,4.025685290369706,-0.0001206261886411442,0.010991492021847564,-0.00013841359941286005,-1.2592794421152131,0.10333708583114998
AB_P06,osi_target_t06h,C0_direct_osi,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.0,0.0,0.0
AB_P06,osi_target_t06h,C1_component_osi,32982,0.010109519599414293,0.003250413710500381,3.3708391125635204,-4.116579609706818e-05,0.010621545697340714,-0.0005120260979264209,-4.820636398096145,0.35009886626546916
AB_P06,osi_target_t06h,C2_equal_blend,32982,0.010279677323357887,0.00329414557036995,3.485266182002124,-2.951528418216472e-05,0.010653558786996201,-0.00037388146363831476,-3.509451359058313,0.2581352376544439
AB_P06,osi_target_t06h,C3_aligned_component,32982,0.009923105829220319,0.003112572987423417,3.2476725423035444,-0.00010472637115503994,0.01007974033020953,-0.00015663450098921117,-1.553953731523905,0.10333708583114953
AB_P06,osi_target_t06h,v18_rule,32982,0.009923105829220319,0.003112572987423417,3.2476725423035444,-0.00010472637115503994,0.01007974033020953,-0.00015663450098921117,-1.553953731523905,0.10333708583114953
AB_P06,osi_target_t24h,C0_direct_osi,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0,0.0,0.0
AB_P06,osi_target_t24h,C1_component_osi,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0,0.0,0.0
AB_P06,osi_target_t24h,C2_equal_blend,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.0,0.0,0.0
AB_P06,osi_target_t24h,C3_aligned_component,28680,0.008341538528872173,0.002698107787750807,1.9955906810219377,-8.386054931826633e-05,0.008370054330821948,-2.8515801949775474e-05,-0.3406883733689581,0.01366729546419676
AB_P06,osi_target_t24h,v18_rule,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0,0.0,0.0
AB_P06,osi_target_t48h,C0_direct_osi,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.0,0.0,0.0
AB_P06,osi_target_t48h,C1_component_osi,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0,0.0,0.0
AB_P06,osi_target_t48h,C2_equal_blend,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.0,0.0,0.0
AB_P06,osi_target_t48h,C3_aligned_component,22944,0.007719715877085945,0.002202999203899708,1.3673250393869707,-0.00012206482314400291,0.007738439927520654,-1.8724050434708837e-05,-0.24196156602727115,0.006640895044820905
AB_P06,osi_target_t48h,v18_rule,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0,0.0,0.0
AB_P24,osi_target_t01h,C0_direct_osi,34177,0.012037457339389941,0.003599131095178727,4.952260259837495,-0.00013171246546132397,0.012037457339389941,0.0,0.0,0.0
AB_P24,osi_target_t01h,C1_component_osi,34177,0.01099408271972475,0.003278457649174449,4.130969029145235,-0.00010064466718107809,0.01099408271972475,0.0,0.0,0.0
AB_P24,osi_target_t01h,C2_equal_blend,34177,0.011319898969309572,0.003364610377481295,4.379444630906323,-0.0001314229386326237,0.011319898969309572,0.0,0.0,0.0
AB_P24,osi_target_t01h,C3_aligned_component,34177,0.011022762560311164,0.003319833374475841,4.152549740793512,-8.644491829767496e-05,0.010991492021847564,3.1270538463600006e-05,0.28449766784568453,-0.02352736459265614
AB_P24,osi_target_t01h,v18_rule,34177,0.011022762560311164,0.003319833374475841,4.152549740793512,-8.644491829767496e-05,0.010991492021847564,3.1270538463600006e-05,0.28449766784568453,-0.02352736459265614
AB_P24,osi_target_t06h,C0_direct_osi,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.0,0.0,0.0
AB_P24,osi_target_t06h,C1_component_osi,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0,0.0,0.0
AB_P24,osi_target_t06h,C2_equal_blend,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.0,0.0,0.0
AB_P24,osi_target_t06h,C3_aligned_component,32982,0.010115063255410069,0.0031963704790745335,3.3745369927273514,-6.930664898753196e-05,0.01007974033020953,3.5322925200538535e-05,0.35043487275832064,-0.023527364592657474
AB_P24,osi_target_t06h,v18_rule,32982,0.010115063255410069,0.0031963704790745335,3.3745369927273514,-6.930664898753196e-05,0.01007974033020953,3.5322925200538535e-05,0.35043487275832064,-0.023527364592657474
AB_P24,osi_target_t24h,C0_direct_osi,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0,0.0,0.0
AB_P24,osi_target_t24h,C1_component_osi,28680,0.00872476499169468,0.002898741590466887,2.183165312917435,2.806063791418616e-06,0.008492701524253245,0.00023206346744143562,2.7325046898058813,-0.11459223003350338
AB_P24,osi_target_t24h,C2_equal_blend,28680,0.008571016048603518,0.0028135512391021097,2.106899225903419,-5.9773538361205284e-05,0.0085370574557761,3.395859282741796e-05,0.39777866089494296,-0.016662107811003857
AB_P24,osi_target_t24h,C3_aligned_component,28680,0.008418916199124432,0.002739329292104452,2.0327853410787924,-5.1396495673663166e-05,0.008370054330821948,4.886186830248447e-05,0.5837700255129086,-0.023527364592657918
AB_P24,osi_target_t24h,v18_rule,28680,0.00872476499169468,0.002898741590466887,2.183165312917435,2.806063791418616e-06,0.008492701524253245,0.00023206346744143562,2.7325046898058813,-0.11459223003350338
AB_P24,osi_target_t48h,C0_direct_osi,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.0,0.0,0.0
AB_P24,osi_target_t48h,C1_component_osi,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0,0.0,0.0
AB_P24,osi_target_t48h,C2_equal_blend,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.0,0.0,0.0
AB_P24,osi_target_t48h,C3_aligned_component,22944,0.0077842505620578,0.0022329752143134636,1.3902815115151128,-9.196042201585162e-05,0.007738439927520654,4.581063453714621e-05,0.5919879842218201,-0.01631557708332121
AB_P24,osi_target_t48h,v18_rule,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0,0.0,0.0
AB_P48,osi_target_t01h,C0_direct_osi,34177,0.012037457339389941,0.003599131095178727,4.952260259837495,-0.00013171246546132397,0.012037457339389941,0.0,0.0,0.0
AB_P48,osi_target_t01h,C1_component_osi,34177,0.01099408271972475,0.003278457649174449,4.130969029145235,-0.00010064466718107809,0.01099408271972475,0.0,0.0,0.0
AB_P48,osi_target_t01h,C2_equal_blend,34177,0.011319898969309572,0.003364610377481295,4.379444630906323,-0.0001314229386326237,0.011319898969309572,0.0,0.0,0.0
AB_P48,osi_target_t01h,C3_aligned_component,34177,0.011023872246364013,0.0033120388687559368,4.153385875738097,-0.0001005458265308517,0.010991492021847564,3.238022451644909e-05,0.2945935315431969,-0.02436349953724104
AB_P48,osi_target_t01h,v18_rule,34177,0.011023872246364013,0.0033120388687559368,4.153385875738097,-0.0001005458265308517,0.010991492021847564,3.238022451644909e-05,0.2945935315431969,-0.02436349953724104
AB_P48,osi_target_t06h,C0_direct_osi,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.0,0.0,0.0
AB_P48,osi_target_t06h,C1_component_osi,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0,0.0,0.0
AB_P48,osi_target_t06h,C2_equal_blend,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.0,0.0,0.0
AB_P48,osi_target_t06h,C3_aligned_component,32982,0.01011631632124386,0.003188293563727097,3.375373127671936,-8.391845969292516e-05,0.01007974033020953,3.657599103432975e-05,0.3628664016741556,-0.02436349953724193
AB_P48,osi_target_t06h,v18_rule,32982,0.01011631632124386,0.003188293563727097,3.375373127671936,-8.391845969292516e-05,0.01007974033020953,3.657599103432975e-05,0.3628664016741556,-0.02436349953724193
AB_P48,osi_target_t24h,C0_direct_osi,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0,0.0,0.0
AB_P48,osi_target_t24h,C1_component_osi,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0,0.0,0.0
AB_P48,osi_target_t24h,C2_equal_blend,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.0,0.0,0.0
AB_P48,osi_target_t24h,C3_aligned_component,28680,0.008420647475460275,0.0027300408394548992,2.0336214760233773,-6.820007798486542e-05,0.008370054330821948,5.0593144638327175e-05,0.6044541963368566,-0.024363499537242816
AB_P48,osi_target_t24h,v18_rule,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0,0.0,0.0
AB_P48,osi_target_t48h,C0_direct_osi,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.0,0.0,0.0
AB_P48,osi_target_t48h,C1_component_osi,22944,0.00799463177099171,0.0022928932572510146,1.4664459628556408,-0.00013584611341555268,0.007691202257793633,0.00030342951319807694,3.9451506153099336,-0.10920300010050976
AB_P48,osi_target_t48h,C2_equal_blend,22944,0.007806899862273647,0.0022400142020353804,1.398383695184335,-0.00015930054907813227,0.007702283879539482,0.00010461598273416549,1.3582462600745027,-0.03722683499083512
AB_P48,osi_target_t48h,C3_aligned_component,22944,0.007806748395982554,0.002225102373566165,1.398329433969034,-0.00011678251940413103,0.007738439927520654,6.830846846189991e-05,0.8827162722937265,-0.024363499537242372
AB_P48,osi_target_t48h,v18_rule,22944,0.00799463177099171,0.0022928932572510146,1.4664459628556408,-0.00013584611341555268,0.007691202257793633,0.00030342951319807694,3.9451506153099336,-0.10920300010050976
