comparison,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_A,osi_target_t24h,v18_rule,18009,Blackford County,1,120,0.0030070797596202176,0.0017745048289556887,0.0010851034416861102,0.00103538154579214,0.0030070797596202176,0.0017745048289556887,0.0010851034416861102,0.00103538154579214,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18013,Brown County,2,120,0.03105931023837782,0.013925704750390995,0.11576169029805615,-0.012600524799235457,0.03105931023837782,0.013925704750390995,0.11576169029805615,-0.012600524799235457,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18023,Clinton County,1,120,0.001867786119037674,0.0007089733840061357,0.00041863499837637797,0.0006552127150388415,0.001867786119037674,0.0007089733840061357,0.00041863499837637797,0.0006552127150388415,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18025,Crawford County,2,120,0.013798733047275044,0.0026565110299910885,0.022848604045195252,-0.002004416596310469,0.013798733047275044,0.0026565110299910885,0.022848604045195252,-0.002004416596310469,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18027,Daviess County,1,120,0.003619610867518066,0.0018339658706693805,0.0015721899398705864,0.0018272992040027137,0.003619610867518066,0.0018339658706693805,0.0015721899398705864,0.0018272992040027137,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18029,Dearborn County,0,120,0.0020349354807971207,0.0007316286918482085,0.0004969154893208411,0.00017182090094349406,0.0020349354807971207,0.0007316286918482085,0.0004969154893208411,0.00017182090094349406,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18033,DeKalb County,2,120,0.004064525232010783,0.0015931113869875732,0.001982443843398278,-0.0015701244168695157,0.004064525232010783,0.0015931113869875732,0.001982443843398278,-0.0015701244168695157,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18035,Delaware County,2,120,0.0016761747186786156,0.0007484328962676134,0.00033714740250448036,-0.00035984124763838106,0.0016761747186786156,0.0007484328962676134,0.00033714740250448036,-0.00035984124763838106,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18037,Dubois County,4,120,0.003456155616246288,0.001516311738945677,0.0014334013972452913,0.0010730465564239486,0.003456155616246288,0.001516311738945677,0.0014334013972452913,0.0010730465564239486,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18039,Elkhart County,2,120,0.0012564050222205144,0.000777529657265777,0.00018942642958331177,0.0006317218180116294,0.0012564050222205144,0.000777529657265777,0.00018942642958331177,0.0006317218180116294,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18041,Fayette County,3,120,0.005560498316334064,0.0023267033463435587,0.0037102969831144745,-0.0018126600256767808,0.005560498316334064,0.0023267033463435587,0.0037102969831144745,-0.0018126600256767808,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18043,Floyd County,4,120,0.0024140870516106624,0.0009648446838006942,0.0006993379551305114,0.0006872333238386411,0.0024140870516106624,0.0009648446838006942,0.0006993379551305114,0.0006872333238386411,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18045,Fountain County,0,120,0.002607486735591197,0.0009922339319550935,0.0008158784491540843,0.0009272339319550937,0.002607486735591197,0.0009922339319550935,0.0008158784491540843,0.0009272339319550937,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18047,Franklin County,2,120,0.0035367362338931283,0.0012712561318041484,0.0015010203825759061,-0.00014318086230333322,0.0035367362338931283,0.0012712561318041484,0.0015010203825759061,-0.00014318086230333322,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18051,Gibson County,4,120,0.0018526151995176684,0.0008440567782711374,0.0004118619692980668,0.0005015345142470812,0.0018526151995176684,0.0008440567782711374,0.0004118619692980668,0.0005015345142470812,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18059,Hancock County,0,120,0.0012301067626762983,0.00038654635443475887,0.00018157951770983558,0.00017879045650181344,0.0012301067626762983,0.00038654635443475887,0.00018157951770983558,0.00017879045650181344,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18061,Harrison County,4,120,0.00487711928141605,0.002253095039715654,0.002854355098219225,6.122616880757553e-05,0.00487711928141605,0.002253095039715654,0.002854355098219225,6.122616880757553e-05,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18065,Henry County,0,120,0.002625421225308403,0.0009477333556245149,0.0008271403932359852,-0.00043032284164236525,0.002625421225308403,0.0009477333556245149,0.0008271403932359852,-0.00043032284164236525,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18067,Howard County,0,120,0.001867165826137189,0.0005322754467029313,0.0004183569866753487,-0.00021062006535262098,0.001867165826137189,0.0005322754467029313,0.0004183569866753487,-0.00021062006535262098,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18069,Huntington County,0,120,0.0008556107500444441,0.0003817517071249716,8.784837067099394e-05,4.289562373626884e-05,0.0008556107500444441,0.0003817517071249716,8.784837067099394e-05,4.289562373626884e-05,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18071,Jackson County,3,120,0.007349498018186953,0.0030594739643260674,0.006481814534320073,0.003036229646465581,0.007349498018186953,0.0030594739643260674,0.006481814534320073,0.003036229646465581,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18073,Jasper County,4,120,0.0031133144287724423,0.0016434913556216406,0.0011631272078883215,0.0015084913556216413,0.0031133144287724423,0.0016434913556216406,0.0011631272078883215,0.0015084913556216413,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18077,Jefferson County,3,120,0.005107991204713687,0.0017330888644708478,0.0031309888976918856,-0.0009066773667537787,0.005107991204713687,0.0017330888644708478,0.0031309888976918856,-0.0009066773667537787,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18083,Knox County,1,120,0.0030922594104678476,0.001709607204929224,0.001147448191395235,0.0015829405382625573,0.0030922594104678476,0.001709607204929224,0.001147448191395235,0.0015829405382625573,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18085,Kosciusko County,4,120,0.003124340102043492,0.0022203725271317735,0.0011713801287884565,0.0019187058604651064,0.003124340102043492,0.0022203725271317735,0.0011713801287884565,0.0019187058604651064,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18087,LaGrange County,0,120,0.0022919790171136937,0.0021909107215006365,0.0006303801377867343,0.002162932439319061,0.0022919790171136937,0.0021909107215006365,0.0006303801377867343,0.002162932439319061,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18089,Lake County,2,120,0.00135055265272969,0.0008189861332470982,0.00021887909613542433,0.0006139861332470982,0.00135055265272969,0.0008189861332470982,0.00021887909613542433,0.0006139861332470982,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18091,LaPorte County,4,120,0.001495864278056642,0.0007587286439609823,0.0002685131926039102,-0.00015622482192502096,0.001495864278056642,0.0007587286439609823,0.0002685131926039102,-0.00015622482192502096,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18093,Lawrence County,2,120,0.009735684370951283,0.0035195176327193095,0.011374026020494211,-0.0027848634035308136,0.009735684370951283,0.0035195176327193095,0.011374026020494211,-0.0027848634035308136,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18095,Madison County,4,120,0.0015091046903871743,0.0006732988075341725,0.00027328763598582833,0.00022338043361750203,0.0015091046903871743,0.0006732988075341725,0.00027328763598582833,0.00022338043361750203,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18097,Marion County,4,120,0.0007313472583764456,0.0002936155129675074,6.41842574801692e-05,0.00015113761528686844,0.0007313472583764456,0.0002936155129675074,6.41842574801692e-05,0.00015113761528686844,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18099,Marshall County,0,120,0.00963875355210142,0.0029904927674326612,0.011148668404577731,-0.0021749499831260843,0.00963875355210142,0.0029904927674326612,0.011148668404577731,-0.0021749499831260843,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18101,Martin County,1,120,0.0038616377230550783,0.0021303672806821743,0.001789469508494641,0.0011782355453876618,0.0038616377230550783,0.0021303672806821743,0.001789469508494641,0.0011782355453876618,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18103,Miami County,1,120,0.0029856295753087807,0.001272520206564171,0.0010696780753150189,0.0011808480605489133,0.0029856295753087807,0.001272520206564171,0.0010696780753150189,0.0011808480605489133,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18105,Monroe County,3,120,0.0026473163259467395,0.0009310800212748172,0.0008409940475548972,-0.0006599592537184156,0.0026473163259467395,0.0009310800212748172,0.0008409940475548972,-0.0006599592537184156,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18107,Montgomery County,3,120,0.0013085763292038845,0.0005671670762770265,0.00020548464112232556,-0.0005671670762770265,0.0013085763292038845,0.0005671670762770265,0.00020548464112232556,-0.0005671670762770265,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18109,Morgan County,3,120,0.0034325204873723596,0.0016602944274236365,0.0014138636275477176,0.0013152944274236367,0.0034325204873723596,0.0016602944274236365,0.0014138636275477176,0.0013152944274236367,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18111,Newton County,3,120,0.002270371074592271,0.0015113239400788426,0.0006185501779614314,0.000941596551944704,0.002270371074592271,0.0015113239400788426,0.0006185501779614314,0.000941596551944704,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18113,Noble County,2,120,0.0009138472881049496,0.00046381917501655255,0.00010021402391721249,6.749987528070267e-06,0.0009138472881049496,0.00046381917501655255,0.00010021402391721249,6.749987528070267e-06,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18117,Orange County,2,120,0.01530621663233304,0.004880257452726597,0.02811363211150903,-0.004765710859249389,0.01530621663233304,0.004880257452726597,0.02811363211150903,-0.004765710859249389,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18121,Parke County,4,120,0.025047409020128118,0.008642469800875586,0.07528472383459145,-0.007471244451825674,0.025047409020128118,0.008642469800875586,0.07528472383459145,-0.007471244451825674,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18123,Perry County,2,120,0.002363232884706182,0.0013271928921111437,0.0006701843600828043,0.0012638595587778107,0.002363232884706182,0.0013271928921111437,0.0006701843600828043,0.0012638595587778107,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18125,Pike County,3,120,0.003668942009014055,0.0018738144083112742,0.0016153362558609706,0.0015408140262806827,0.003668942009014055,0.0018738144083112742,0.0016153362558609706,0.0015408140262806827,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18127,Porter County,3,120,0.0035754308609357997,0.002088986239340652,0.0015340447009598536,0.0020106529060073186,0.0035754308609357997,0.002088986239340652,0.0015340447009598536,0.0020106529060073186,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18129,Posey County,1,120,0.0022633388078662888,0.001167757887946999,0.0006147243071032312,0.0006100483265859823,0.0022633388078662888,0.001167757887946999,0.0006147243071032312,0.0006100483265859823,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18131,Pulaski County,0,120,0.019449936567147476,0.005007281145539425,0.04539600389592726,-0.00406219068254587,0.019449936567147476,0.005007281145539425,0.04539600389592726,-0.00406219068254587,0.0,0.0,0.0,0
