comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_B,osi_target_t01h,v18_rule,0,6864,0.008324445236677523,0.0031342726240579807,0.4756504106533133,0.00028885625303191713,0.008249359899799146,0.003126635722515703,0.46710850762402695,0.0002680498734431172,-7.508533687837667e-05,-0.901986075270822,0.008541903029286368,3448
C_minus_B,osi_target_t01h,v18_rule,1,6721,0.010130248042656465,0.0034002235607655086,0.6897219606520131,0.0006514915583109493,0.009835492969824567,0.003420561079820868,0.6501688524895877,0.0006699416906378447,-0.0002947550728318975,-2.9096530666449905,0.03955310816242541,3533
C_minus_B,osi_target_t01h,v18_rule,2,6864,0.017198632071630332,0.0036913696920577023,2.030322775408778,-0.0009580449906989378,0.017116145925968468,0.003676455558442419,2.0108942661284988,-0.0009601953121348017,-8.248614566186419e-05,-0.4796087579426067,0.019428509280279282,3324
C_minus_B,osi_target_t01h,v18_rule,3,6864,0.01076373406523054,0.0037437483314021547,0.7952491131293579,-0.0007898030882344466,0.010772181111630311,0.0037453622019850336,0.7964977768297139,-0.0008380234354744096,8.447046399771146e-06,0.0784769146894515,-0.0012486637003560341,3182
C_minus_B,osi_target_t01h,v18_rule,4,6864,0.008285291975210624,0.0033415673225498806,0.47118657721785634,0.00041446336143557646,0.008194020582882247,0.0033167633827978515,0.46086250481835866,0.00041176951158701335,-9.127139232837679e-05,-1.1016074340102766,0.010324072399497675,3383
C_minus_A,osi_target_t01h,v18_rule,0,6864,0.00832417664354127,0.0031331711198448425,0.47561971686631455,0.00028682953349012084,0.008249359899799146,0.003126635722515703,0.46710850762402695,0.0002680498734431172,-7.481674374212356e-05,-0.8987885162212828,0.008511209242287598,3453
C_minus_A,osi_target_t01h,v18_rule,1,6721,0.01024650302141004,0.003404966674487347,0.7056433292315489,0.0006441097439538528,0.009835492969824567,0.003420561079820868,0.6501688524895877,0.0006699416906378447,-0.00041101005158547185,-4.011222665202629,0.055474476741961265,3534
C_minus_A,osi_target_t01h,v18_rule,2,6864,0.01719845949761471,0.0036907573711891114,2.030282030401266,-0.0009591645235673344,0.017116145925968468,0.003676455558442419,2.0108942661284988,-0.0009601953121348017,-8.231357164624128e-05,-0.47861014329602103,0.01938776427276734,3325
C_minus_A,osi_target_t01h,v18_rule,3,6864,0.010763841841827895,0.0037442126275296058,0.7952650387685543,-0.0007903471726204592,0.010772181111630311,0.0037453622019850336,0.7964977768297139,-0.0008380234354744096,8.339269802416088e-06,0.07747484518036973,-0.001232738061159644,3183
C_minus_A,osi_target_t01h,v18_rule,4,6864,0.008285448954481016,0.0033418365720722276,0.4712044322858598,0.00041385277844815867,0.008194020582882247,0.0033167633827978515,0.46086250481835866,0.00041176951158701335,-9.142837159876842e-05,-1.103481200609191,0.010341927467501122,3383
