fipsCode,timestamp_et,hour_idx,stateAbbr,fold,split_id,gated_identity_hash,source_u_identity_hash,baseline_identity_hash,target_timestamp,scoreable,K,use_U,pred_U_raw,A_D1,B_D1,C_D1,G_D1,original_D_model_id,U_model_id,selected_model_id,selected_rule,D_changed_vs_A,D_changed_vs_B,D_changed_vs_C,actual_D,actual_osi,A_osi,B_osi,C_osi,G_osi,sse_reduction_G_vs_B
18009,2026-03-14 00:00:00,72,IN,1,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 01:00:00,True,0.07493480583333333,True,0.04927425793945038,0.11767636056028452,0.11767636056028452,0.1242090637727837,0.1242090637727837,5526f36cb53a29d0108bdcb275e8827e56164d325db743fa1dc70932da72aaf5,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,U_reconstruction,True,True,False,0.110165158,0.0675,0.07106888602145324,0.07106888602145324,0.07270206182457803,0.07270206182457803,-1.4324499792607745e-05
18009,2026-03-14 01:00:00,73,IN,1,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 02:00:00,True,0.05650150833333334,True,0.06529198245825477,0.11363635027252629,0.11363635027252629,0.1217934907915881,0.1217934907915881,5526f36cb53a29d0108bdcb275e8827e56164d325db743fa1dc70932da72aaf5,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,U_reconstruction,True,True,False,0.108528915,0.0671,0.07073171161288577,0.07073171161288577,0.07277099674265122,0.07277099674265122,-1.897087481599137e-05
18009,2026-03-14 02:00:00,74,IN,1,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 03:00:00,True,0.03765915016666666,True,0.08382420033581044,0.11167769985616276,0.11167769985616276,0.1214833505024771,0.1214833505024771,5526f36cb53a29d0108bdcb275e8827e56164d325db743fa1dc70932da72aaf5,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,U_reconstruction,True,True,False,0.106483612,0.0669,0.06878994105078658,0.06878994105078658,0.07124135371236516,0.07124135371236516,-1.5275474880418485e-05
18009,2026-03-14 03:00:00,75,IN,1,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 04:00:00,True,0.018816792,True,0.09669459451979635,0.11114894809677447,0.11114894809677447,0.11551138651979635,0.11551138651979635,5526f36cb53a29d0108bdcb275e8827e56164d325db743fa1dc70932da72aaf5,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,b4fa0d1f787ae7e8a0a80d24de891d6e1deff9d285f760c8cb113c3bc2a235e8,U_reconstruction,True,True,False,0.104463875,0.0665,0.06815819369833075,0.06815819369833075,0.06924880330408621,0.06924880330408621,-4.806313263371472e-06
18013,2026-03-14 00:00:00,72,IN,2,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 01:00:00,True,0.03164497683333333,True,0.0019733953703433434,0.012932837630229805,0.03164497683333333,0.03361837220367667,0.03361837220367667,0e0a3dcf562a9206e35f647f384930b6771eb4a88fefff42be4f665a3d89f87a,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,U_reconstruction,True,True,False,0.031660581,0.0079,0.009833187952794763,0.014511222753570646,0.015004571596156481,0.015004571596156481,-6.766671267583215e-06
18013,2026-03-14 01:00:00,73,IN,2,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 02:00:00,True,0.00024966433333333335,True,0.001400400480179609,0.011326295309878448,0.011326295309878448,0.0016500648135129423,0.0016500648135129423,0e0a3dcf562a9206e35f647f384930b6771eb4a88fefff42be4f665a3d89f87a,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,U_reconstruction,True,True,False,0.000265269,0.0001,0.009275317396283669,0.009275317396283669,0.006856259772192292,0.006856259772192292,3.85394032132019e-05
18013,2026-03-14 02:00:00,74,IN,2,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 03:00:00,True,0.00014043616666666668,True,0.002141223079462448,0.009890209323680533,0.009890209323680533,0.002281659246129115,0.002281659246129115,0e0a3dcf562a9206e35f647f384930b6771eb4a88fefff42be4f665a3d89f87a,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,U_reconstruction,True,True,False,0.00015604,0.0,0.00967686552602512,0.00967686552602512,0.007774728006637265,0.007774728006637265,3.319533083158358e-05
18013,2026-03-14 03:00:00,75,IN,2,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 04:00:00,True,3.1208e-05,True,0.0025325024101433458,0.010111812576836392,0.010111812576836392,0.002563710410143346,0.002563710410143346,0e0a3dcf562a9206e35f647f384930b6771eb4a88fefff42be4f665a3d89f87a,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,U_reconstruction,True,True,False,4.68e-05,0.0,0.009213085726343656,0.009213085726343656,0.007326060184670394,0.007326060184670394,3.1209790771544415e-05
18025,2026-03-14 00:00:00,72,IN,2,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 01:00:00,True,0.000577812,True,-0.0003569625165790377,0.0,0.000577812,0.000577812,0.000577812,0e0a3dcf562a9206e35f647f384930b6771eb4a88fefff42be4f665a3d89f87a,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,d03e76455d9f9c0171c09eb6fce0c0a969def1e79f2ce1455e4f0024b2200236,U_reconstruction,True,False,False,0.000577812,0.0001,0.0,0.0,0.0,0.0,0.0
18029,2026-03-14 00:00:00,72,IN,0,0e16d14b6d6d5342ec34649e167521356d72af24d4a41538b6a124626e1b6a4f,32ee305e40776f081fd8a8c79ad84e5c2d3cf551b25c4d31decfad475bc09946,7b65fe5143afd8ae26498509d95c8a46bef86702492924213540a5330924b8b6,cf16ff6d5e03de01870e79f63b3a2f9a2e2bbc02e8ff2da34e00a219efe9a7fd,2026-03-14 01:00:00,True,8.066666666666667e-06,True,0.0010020225177584216,0.0006512518603941412,0.0006512518603941412,0.0010100891844250883,0.0010100891844250883,adfc8b1b411bd20972dcb8f3d1dc72a26b8e398e2b9ede728dac522cd74445d4,d271049b56d587e179f1a5044f42fe7f299baa602c5aed8fef029b823437d527,d271049b56d587e179f1a5044f42fe7f299baa602c5aed8fef029b823437d527,U_reconstruction,True,True,False,8.07e-06,0.0,0.0,0.0,0.0,0.0,0.0
