comparison,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_B,osi_target_t01h,C0_direct_osi,18009,Blackford County,1,143,0.009001705923683543,0.0047373858103651936,0.011587391463716555,0.004453612896284013,0.009001705923683543,0.0047373858103651936,0.011587391463716555,0.004453612896284013,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18013,Brown County,2,143,0.029464928998303736,0.013353482531242203,0.12415003184513648,-0.009577330325958023,0.029464928998303736,0.013353482531242203,0.12415003184513648,-0.009577330325958023,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18023,Clinton County,1,143,0.0021480079894513077,0.0007048127332362103,0.0006597931801527708,0.0006488686772921545,0.0021480079894513077,0.0007048127332362103,0.0006597931801527708,0.0006488686772921545,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18025,Crawford County,2,143,0.012392497036120304,0.00226349585782669,0.021961079539005824,-0.0015061532547479162,0.012392497036120304,0.00226349585782669,0.021961079539005824,-0.0015061532547479162,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18027,Daviess County,1,143,0.0045503619656323165,0.0022032201434583386,0.0029609285446130676,0.002196227136465332,0.0045503619656323165,0.0022032201434583386,0.0029609285446130676,0.002196227136465332,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18029,Dearborn County,0,143,0.001720680831659065,0.0007219189347123218,0.00042338618099476723,0.0003074602689487701,0.001720680831659065,0.0007219189347123218,0.00042338618099476723,0.0003074602689487701,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18033,DeKalb County,2,143,0.003604564636221168,0.0014823760310225496,0.0018579827289875624,-0.0009807266182049854,0.003604564636221168,0.0014823760310225496,0.0018579827289875624,-0.0009807266182049854,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18035,Delaware County,2,143,0.0018708751856227046,0.001020651644732894,0.0005005248763055669,-8.927637521585457e-05,0.0018708751856227046,0.001020651644732894,0.0005005248763055669,-8.927637521585457e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18037,Dubois County,4,143,0.0027483517342501347,0.0010165349347597422,0.0010801415274872682,0.0006453976532683218,0.0027483517342501347,0.0010165349347597422,0.0010801415274872682,0.0006453976532683218,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18039,Elkhart County,2,143,0.002349967143828063,0.0016784261131243237,0.0007896954175212137,0.0016243982301381334,0.002349967143828063,0.0016784261131243237,0.0007896954175212137,0.0016243982301381334,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18041,Fayette County,3,143,0.00522565751634595,0.0019676252091314823,0.0039049719963744384,-0.0016952577518140825,0.00522565751634595,0.0019676252091314823,0.0039049719963744384,-0.0016952577518140825,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18043,Floyd County,4,143,0.001722497431741601,0.0005883157659243755,0.0004242806285369668,7.180447091295414e-05,0.001722497431741601,0.0005883157659243755,0.0004242806285369668,7.180447091295414e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18045,Fountain County,0,143,0.0022771290061161156,0.0009630316185778138,0.0007415002610008378,0.0006904303925539845,0.0022771290061161156,0.0009630316185778138,0.0007415002610008378,0.0006904303925539845,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18047,Franklin County,2,143,0.003498065114347977,0.00123922610076507,0.0017498137148232206,0.0005536477611595865,0.003498065114347977,0.00123922610076507,0.0017498137148232206,0.0005536477611595865,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18051,Gibson County,4,143,0.0012989292040306508,0.00040621763511993365,0.0002412720420229691,-6.348142681868539e-05,0.0012989292040306508,0.00040621763511993365,0.0002412720420229691,-6.348142681868539e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18059,Hancock County,0,143,0.001579900384511706,0.0008654217746558552,0.0003569401871721738,0.0007307552417807209,0.001579900384511706,0.0008654217746558552,0.0003569401871721738,0.0007307552417807209,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18061,Harrison County,4,143,0.0036067798316512913,0.001438968104195891,0.0018602670878229317,-0.0004518246185165477,0.0036067798316512913,0.001438968104195891,0.0018602670878229317,-0.0004518246185165477,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18065,Henry County,0,143,0.0023266086526383106,0.0009106348825992267,0.000774074418621998,-0.00012461345470227844,0.0023266086526383106,0.0009106348825992267,0.000774074418621998,-0.00012461345470227844,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18067,Howard County,0,143,0.0016549309799585045,0.0005692091260109872,0.0003916479064249775,6.202458975569998e-05,0.0016549309799585045,0.0005692091260109872,0.0003916479064249775,6.202458975569998e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18069,Huntington County,0,143,0.000921086755407405,0.0005192898537514903,0.00012132131597113253,-4.622975009086715e-05,0.000921086755407405,0.0005192898537514903,0.00012132131597113253,-4.622975009086715e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18071,Jackson County,3,143,0.004288246357515022,0.0017269186970970836,0.002629635125651942,0.0017213242915026779,0.004288246357515022,0.0017269186970970836,0.002629635125651942,0.0017213242915026779,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18073,Jasper County,4,143,0.002715161677540243,0.0014921432946774051,0.0010542107197311899,0.0007743737175055155,0.002715161677540243,0.0014921432946774051,0.0010542107197311899,0.0007743737175055155,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18077,Jefferson County,3,143,0.004844636831321387,0.001530990851925875,0.003356282361917589,-0.0006710164075694176,0.004844636831321387,0.001530990851925875,0.003356282361917589,-0.0006710164075694176,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18083,Knox County,1,143,0.004476292400330985,0.002297349545183758,0.002865318692416314,0.002191055838890052,0.004476292400330985,0.002297349545183758,0.002865318692416314,0.002191055838890052,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18085,Kosciusko County,4,143,0.002193420269963071,0.0013865032342061665,0.0006879862247379367,-1.9280088968781566e-05,0.002193420269963071,0.0013865032342061665,0.0006879862247379367,-1.9280088968781566e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18087,LaGrange County,0,143,0.0011182800871728739,0.0007829982294242129,0.00017882870053153398,0.0005273985529228097,0.0011182800871728739,0.0007829982294242129,0.00017882870053153398,0.0005273985529228097,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18089,Lake County,2,143,0.002646233299188061,0.0016487612357289191,0.0010013647463436375,0.0005048135045131063,0.002646233299188061,0.0016487612357289191,0.0010013647463436375,0.0005048135045131063,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18091,LaPorte County,4,143,0.0017222946721756876,0.0009216182061774403,0.0004241807481060805,-0.00010695388560506646,0.0017222946721756876,0.0009216182061774403,0.0004241807481060805,-0.00010695388560506646,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18093,Lawrence County,2,143,0.008190759913926128,0.0027455021217232555,0.00959366235936382,-0.0020264321210582362,0.008190759913926128,0.0027455021217232555,0.00959366235936382,-0.0020264321210582362,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18095,Madison County,4,143,0.001443317282236504,0.00069000108533815,0.00029789256313996723,-0.0001154649076956416,0.001443317282236504,0.00069000108533815,0.00029789256313996723,-0.0001154649076956416,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18097,Marion County,4,143,0.0009299859214769246,0.0004395632506864223,0.0001236769554227757,0.00021748551857912117,0.0009299859214769246,0.0004395632506864223,0.0001236769554227757,0.00021748551857912117,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18099,Marshall County,0,143,0.008726986274954874,0.0030338764590511972,0.010890921390384856,-0.0010016677893079856,0.008726986274954874,0.0030338764590511972,0.010890921390384856,-0.0010016677893079856,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18101,Martin County,1,143,0.004198053119721464,0.002832568435872969,0.0025201819494284454,0.0027507166427501307,0.004198053119721464,0.002832568435872969,0.0025201819494284454,0.0027507166427501307,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18103,Miami County,1,143,0.0062081271107254764,0.0035682525767104854,0.005511340437878225,0.003482447284916578,0.0062081271107254764,0.0035682525767104854,0.005511340437878225,0.003482447284916578,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18105,Monroe County,3,143,0.0021119103542494885,0.0007496942292288603,0.0006378036442472265,-0.0004621198484748068,0.0021119103542494885,0.0007496942292288603,0.0006378036442472265,-0.0004621198484748068,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18107,Montgomery County,3,143,0.0007812102192944905,0.00037420247218031716,8.727138516241087e-05,7.554914533479613e-06,0.0007812102192944905,0.00037420247218031716,8.727138516241087e-05,7.554914533479613e-06,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18109,Morgan County,3,143,0.0013575146650472015,0.0006375757693694902,0.00026352698741200485,0.0003599109347929038,0.0013575146650472015,0.0006375757693694902,0.00026352698741200485,0.0003599109347929038,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18111,Newton County,3,143,0.0023478941689343003,0.0015581563261856247,0.0007883028050777435,0.00010124106740323602,0.0023478941689343003,0.0015581563261856247,0.0007883028050777435,0.00010124106740323602,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18113,Noble County,2,143,0.0009157915767707093,0.00047917206658104595,0.00011993041232803803,0.00020384530782795223,0.0009157915767707093,0.00047917206658104595,0.00011993041232803803,0.00020384530782795223,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18117,Orange County,2,143,0.012625415700995044,0.00346445201655059,0.022794360392079303,-0.0030878733726849667,0.012625415700995044,0.00346445201655059,0.022794360392079303,-0.0030878733726849667,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18121,Parke County,4,143,0.02287927019870332,0.008215481946269356,0.07485492369001417,-0.005394618830108111,0.02287927019870332,0.008215481946269356,0.07485492369001417,-0.005394618830108111,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18123,Perry County,2,143,0.003422950323067376,0.0014350535008225153,0.0016754722147287484,0.0013763122420812567,0.003422950323067376,0.0014350535008225153,0.0016754722147287484,0.0013763122420812567,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18125,Pike County,3,143,0.0029887959682379076,0.0014057012400563848,0.0012774048915849894,0.0011466987348960123,0.0029887959682379076,0.0014057012400563848,0.0012774048915849894,0.0011466987348960123,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18127,Porter County,3,143,0.0027464656809566435,0.0018514730991076485,0.0010786595443441874,0.0017063915040726027,0.0027464656809566435,0.0018514730991076485,0.0010786595443441874,0.0017063915040726027,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18129,Posey County,1,143,0.0009578528944451769,0.0003663862583943868,0.00013119994993777146,-4.849068270668291e-05,0.0009578528944451769,0.0003663862583943868,0.00013119994993777146,-4.849068270668291e-05,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18131,Pulaski County,0,143,0.017649103308479713,0.004991348850853066,0.04454319120585471,-0.002514039520494996,0.017649103308479713,0.004991348850853066,0.04454319120585471,-0.002514039520494996,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18133,Putnam County,2,143,0.0012874458835049475,0.0005356725562545903,0.0002370249171223984,-0.00036751169120308663,0.0012874458835049475,0.0005356725562545903,0.0002370249171223984,-0.00036751169120308663,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18135,Randolph County,0,143,0.003668467309175358,0.0020243975643607732,0.0019244442929838258,0.0017507891124092572,0.003668467309175358,0.0020243975643607732,0.0019244442929838258,0.0017507891124092572,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18137,Ripley County,0,143,0.0033970213605403524,0.0015192801401681213,0.001650184839727342,0.0004874756782296811,0.0033970213605403524,0.0015192801401681213,0.001650184839727342,0.0004874756782296811,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18139,Rush County,1,143,0.0027873028018636768,0.0007510385949218481,0.0011109751380266257,-0.00042269972326985537,0.0027873028018636768,0.0007510385949218481,0.0011109751380266257,-0.00042269972326985537,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18141,St. Joseph County,1,143,0.0023405993053042173,0.001814012106424744,0.0007834119304426535,0.0015194378375748975,0.0023405993053042173,0.001814012106424744,0.0007834119304426535,0.0015194378375748975,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18143,Scott County,4,143,0.0038925054717483263,0.0016643673499896678,0.0021666786352054646,-0.001436510486562719,0.0038925054717483263,0.0016643673499896678,0.0021666786352054646,-0.001436510486562719,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18145,Shelby County,3,143,0.0014967579097151073,0.000557883697481888,0.00032036064636214746,-0.00020755378897845667,0.0014967579097151073,0.000557883697481888,0.00032036064636214746,-0.00020755378897845667,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18147,Spencer County,3,143,0.002240011302963805,0.0009871656785399743,0.0007175240411490013,0.0009731796645539604,0.002240011302963805,0.0009871656785399743,0.0007175240411490013,0.0009731796645539604,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18149,Starke County,1,143,0.005180146284020219,0.003055627368483401,0.0038372499199103324,0.0028021149487700734,0.005180146284020219,0.003055627368483401,0.0038372499199103324,0.0028021149487700734,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18151,Steuben County,4,143,0.010543033494636079,0.007879360151188028,0.015895244403469608,-0.0076186368154767614,0.010543033494636079,0.007879360151188028,0.015895244403469608,-0.0076186368154767614,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18153,Sullivan County,4,143,0.0028494063897239316,0.001183501268323268,0.0011610336986533384,0.0009415385183343583,0.0028494063897239316,0.001183501268323268,0.0011610336986533384,0.0009415385183343583,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18155,Switzerland County,0,143,0.004933523845607102,0.0019369484266414702,0.003480571027529866,0.0018865987762918199,0.004933523845607102,0.0019369484266414702,0.003480571027529866,0.0018865987762918199,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18157,Tippecanoe County,3,143,0.0009972855659067372,0.0004226154778173672,0.0001422247254951267,0.000351353079820483,0.0009972855659067372,0.0004226154778173672,0.0001422247254951267,0.000351353079820483,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18159,Tipton County,1,143,0.004117651012059709,0.0011967611652625176,0.002424572129567638,0.00014533118266962564,0.004117651012059709,0.0011967611652625176,0.002424572129567638,0.00014533118266962564,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18161,Union County,2,143,0.0030896772107554767,0.001646769044783052,0.0013650930531326293,0.0015287837711942997,0.0030896772107554767,0.001646769044783052,0.0013650930531326293,0.0015287837711942997,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18163,Vanderburgh County,2,143,0.0008911782683978472,0.0003856842797836646,0.00011357041496723572,0.00026480895179046356,0.0008911782683978472,0.0003856842797836646,0.00011357041496723572,0.00026480895179046356,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18165,Vermillion County,3,143,0.01382359974230051,0.0031156787590663725,0.027326143106452292,-0.0019406774460940528,0.01382359974230051,0.0031156787590663725,0.027326143106452292,-0.0019406774460940528,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,18167,Vigo County,1,143,0.001827952434370676,0.0008661877245716279,0.0004778216446320003,0.00032988085964506553,0.001827952434370676,0.0008661877245716279,0.0004778216446320003,0.00032988085964506553,0.0,0.0,0.0,0
