comparison,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction
C_minus_B,osi_target_t01h,v18_rule,18121,Parke County,4,143,0.022958812746487763,0.008104139328761346,0.07537631283014533,-0.005341480479090749,0.022830670773112193,0.00806556924110761,0.07453725249688423,-0.005288665525800455,-0.0001281419733755694,-0.55813850128279,0.0008390603332611019,76,0.01095394338198292
C_minus_B,osi_target_t01h,v18_rule,42125,Washington County,4,143,0.010357921844813267,0.005651672180834237,0.015341975926886159,0.00511835034873937,0.010074978194268364,0.005534444280843102,0.01451524154294257,0.005034105268716506,-0.00028294365054490345,-2.731664273819445,0.0008267343839435896,91,0.010793027955998642
C_minus_B,osi_target_t01h,v18_rule,54083,Randolph County,4,143,0.010049924818041034,0.007479285270106695,0.014443141405303627,0.007479285270106695,0.009805240190474278,0.0074266155448143596,0.013748411132583568,0.0074266155448143596,-0.00024468462756675573,-2.434691124529731,0.0006947302727200594,129,0.009069712595693597
C_minus_B,osi_target_t01h,v18_rule,39121,Noble County,0,143,0.009915205567146748,0.005621335230532738,0.014058516105745234,-0.0018193345016851855,0.009669278150466021,0.005417103626972777,0.013369776413004384,-0.00213352540869009,-0.00024592741668072633,-2.480305778990477,0.0006887396927408498,88,0.0089915054974478
C_minus_B,osi_target_t01h,v18_rule,39029,Columbiana County,0,143,0.008486267477371629,0.005007577795685588,0.010298393204741844,0.0042004483015584074,0.008202121081879751,0.004904416383075136,0.009620295004579725,0.00408046529143943,-0.00028414639549187784,-3.348308266850475,0.0006780982001621198,92,0.008852580675731879
C_minus_B,osi_target_t01h,v18_rule,39127,Perry County,4,143,0.011064605559428682,0.007001136927519855,0.017506845954560833,0.004928269041018154,0.010856566425193167,0.006796951498943634,0.01685469993988231,0.00494784015664482,-0.0002080391342355152,-1.880221876126753,0.0006521460146785216,87,0.008513774562325025
C_minus_B,osi_target_t01h,v18_rule,54099,Wayne County,4,143,0.011814098228492565,0.008821604473029807,0.019958927124203378,0.008757652410936267,0.011649095709901695,0.008683478318165246,0.019405304612758363,0.00861829839542521,-0.0001650025185908708,-1.3966577507619427,0.000553622511445015,141,0.00722754896753385
C_minus_B,osi_target_t01h,v18_rule,18149,Starke County,1,143,0.004633141469891682,0.00250281097971342,0.0030696379828442986,0.0021864965042800253,0.004263376579331695,0.0023502965593000863,0.0025992223195787454,0.0020404933564830544,-0.0003697648905599876,-7.9808676890807835,0.0004704156632655532,73,0.006141282500367363
C_minus_B,osi_target_t01h,v18_rule,39055,Geauga County,1,143,0.013927055190102927,0.007004299855858115,0.027736689876348718,-0.0033008954899368496,0.013817056945675631,0.0069145108609969365,0.02730028195752618,-0.0035225955186018046,-0.00010999824442729615,-0.7898169636425756,0.00043640791882253865,102,0.005697310961717825
C_minus_B,osi_target_t01h,v18_rule,54029,Hancock County,0,143,0.012663241198460542,0.007363657653313351,0.02293114790400554,0.0025921110090818436,0.012543161176499661,0.007272434122427896,0.022498317598849713,0.002599012728285416,-0.00012008002196088087,-0.948256612023457,0.0004328303051558263,102,0.005650605169542591
C_minus_B,osi_target_t01h,v18_rule,54059,Mingo County,0,143,0.014793192706249108,0.007983681981071121,0.03129391271352372,-0.0012949880976467038,0.014693884308688307,0.008008238731681185,0.03087516375902765,-0.0012718097982324062,-9.930839756080133e-05,-0.6713114574573908,0.000418748954496069,117,0.005466772956584396
C_minus_B,osi_target_t01h,v18_rule,39093,Lorain County,4,143,0.0036010006134515296,0.0016696674403027946,0.0018543103747851958,0.0007609516639332728,0.0032578593632367355,0.0015194151579570746,0.0015177516111799854,0.0007359198530839844,-0.00034314125021479413,-9.529052811959836,0.00033655876360521035,76,0.004393778963323278
C_minus_B,osi_target_t01h,v18_rule,39153,Summit County,0,143,0.005877160236275655,0.00281859275297526,0.004939364779328938,0.0026090231237567113,0.005704860289464975,0.0027401216133027644,0.00465399662189096,0.002546040538631011,-0.00017229994681067923,-2.9316870713714804,0.00028536815743797784,80,0.0037254849451018755
C_minus_B,osi_target_t01h,v18_rule,39033,Crawford County,3,143,0.004926067306934352,0.0023804755927376263,0.0034700578930799866,-0.0005533227779899472,0.004728480522409376,0.0023153390422696062,0.0031972695112650927,-0.0004718924506400241,-0.00019758678452497583,-4.0110451647064504,0.0002727883818148939,102,0.003561255813452018
C_minus_B,osi_target_t01h,v18_rule,54095,Tyler County,3,143,0.012840592730161988,0.005415911714090575,0.023577957497650112,-0.0035968988375338603,0.012770560721025193,0.0053911639573005505,0.023321472621502987,-0.0035679960108207986,-7.003200913679487e-05,-0.5453954549332618,0.00025648487614712487,88,0.003348413338443721
C_minus_B,osi_target_t01h,v18_rule,39107,Mercer County,2,143,0.02325896572308861,0.01086492234816721,0.07736006657061695,0.01073663731201797,0.02322313949287301,0.01089495024217626,0.07712193173047766,0.010759357031555988,-3.5826230215599275e-05,-0.15403191458353005,0.00023813484013929243,90,0.0031088533836715593
C_minus_B,osi_target_t01h,v18_rule,18013,Brown County,2,143,0.02950764075102276,0.013241793964611958,0.12451022336487293,-0.009679245123550324,0.029481629793989984,0.013039058457973119,0.12429080882931254,-0.009931289010962898,-2.6010957032775867e-05,-0.08814990412906454,0.0002194145355603888,91,0.002864459567968471
C_minus_B,osi_target_t01h,v18_rule,18131,Pulaski County,0,143,0.017398720550152114,0.004813112509700578,0.043288313179866825,-0.00252332266273953,0.017356853418313656,0.004979885610447349,0.043080231563630195,-0.002309078440295098,-4.1867131838457805e-05,-0.24063339437963016,0.00020808161623663002,86,0.0027165081612531166
C_minus_B,osi_target_t01h,v18_rule,18151,Steuben County,4,143,0.009941667672421783,0.007483356403090584,0.014133656123569316,-0.007232084211279646,0.009871793341456598,0.007400896083669978,0.013935679440029033,-0.0071137102447538965,-6.98743309651851e-05,-0.7028431573810945,0.00019797668354028242,89,0.0025845881356640924
C_minus_B,osi_target_t01h,v18_rule,18093,Lawrence County,2,143,0.008472303319964555,0.0025972705543795107,0.010264529067003985,-0.002468717886930279,0.008392821964041517,0.0025678345055489475,0.01007284285437397,-0.002365618926275314,-7.948135592303861e-05,-0.9381316145249952,0.00019168621263001596,48,0.0025024659574778584
C_minus_B,osi_target_t01h,v18_rule,39023,Clark County,4,143,0.002727061064309703,0.001549801884881192,0.0010634712729317777,0.0005547420230641925,0.002489923275418021,0.001457788594284573,0.000886559662197982,0.0005326364373713148,-0.00023713778889168213,-8.695727132597542,0.00017691161073379576,71,0.0023095833407612227
C_minus_B,osi_target_t01h,v18_rule,39161,Van Wert County,4,143,0.006355093866426415,0.003396372956711981,0.005775372181305961,-0.0013129302284775708,0.006258687002741606,0.0033779649721179745,0.005601476308754999,-0.0012386933965109087,-9.640686368480884e-05,-1.517001411955854,0.00017389587255096147,68,0.0022702128402141888
C_minus_B,osi_target_t01h,v18_rule,18155,Switzerland County,0,143,0.0035558642719197638,0.0013646092986849222,0.0018081164130051126,0.001286287620363244,0.00338246025202242,0.0013012635807736104,0.0016360683419811553,0.0012229419024519322,-0.0001734040198973436,-4.876564644682713,0.00017204807102395728,28,0.0022460897676464774
C_minus_B,osi_target_t01h,v18_rule,39151,Stark County,1,143,0.004050542991600323,0.0023075000721893744,0.002346186489332757,-0.002234025984001044,0.0039465540934308955,0.0022023182867950035,0.002227266357369791,-0.002131661167148714,-0.00010398889816942789,-2.5672829145393927,0.00011892013196296595,78,0.0015525038437193106
C_minus_B,osi_target_t01h,v18_rule,54033,Harrison County,2,143,0.005038760495343944,0.0030099584514968803,0.0036306423481097397,0.002076404529584538,0.004956460473698819,0.002946235907381826,0.003513009561109437,0.001983526600189591,-8.230002164512449e-05,-1.6333386300296238,0.00011763278700030293,97,0.0015356975387670975
C_minus_B,osi_target_t01h,v18_rule,42081,Lycoming County,2,143,0.0031480905422379022,0.001986688805606526,0.0014171977908842654,0.001962146562977244,0.0030223504722067195,0.0019399410470359755,0.0013062481398892897,0.001913988255963333,-0.00012574007003118273,-3.994169428868999,0.00011094965099497575,79,0.0014484491127428098
C_minus_B,osi_target_t01h,v18_rule,39051,Fulton County,2,143,0.0031341776116071266,0.0017682324578581535,0.0014046989100572076,-0.0008597604394357216,0.0030162484270120334,0.001711822547569011,0.0013009789040037167,-0.0007766931377119641,-0.00011792918459509324,-3.762683523689081,0.0001037200060534909,66,0.0013540660055673445
C_minus_B,osi_target_t01h,v18_rule,42061,Huntingdon County,4,143,0.002941948748276033,0.0014643583522640363,0.001237673928560057,0.001299855224458766,0.0028197156774682616,0.0014274775035012747,0.0011369638997517225,0.0012625249126902965,-0.00012223307080777134,-4.154833454505258,0.00010071002880833457,74,0.0013147707141353763
C_minus_B,osi_target_t01h,v18_rule,39073,Hocking County,4,143,0.0025316727460930576,0.0018233044855096487,0.0009165394657433819,0.0014131874962249442,0.002388849521471239,0.0017268358569619048,0.0008160440911813718,0.0013053282705485642,-0.00014282322462181836,-5.641456813177248,0.00010049537456201002,94,0.001311968400204264
C_minus_B,osi_target_t01h,v18_rule,18135,Randolph County,0,143,0.003261513001005023,0.0019014717394358171,0.0015211577889686454,0.001551381608356042,0.0031587445950525235,0.0018642676036342866,0.0014268064405986147,0.0014678121044973298,-0.00010276840595249952,-3.1509427042244464,9.435134837003064e-05,69,0.001231758059688239
C_minus_B,osi_target_t01h,v18_rule,42059,Greene County,4,143,0.011189672785255326,0.005367515478594204,0.017904855116874965,-0.0044961271633531365,0.011160432882114726,0.005307739058866089,0.017811402482614827,-0.004575890317361426,-2.9239903140599113e-05,-0.26131151197851255,9.345263426013828e-05,90,0.0012200253354893863
C_minus_B,osi_target_t01h,v18_rule,18009,Blackford County,1,143,0.007543745718078992,0.004076689002647762,0.008137858222642024,0.0036380714351516444,0.007500733681841452,0.004120640314188801,0.008045323824525248,0.0036464284765085164,-4.301203623754014e-05,-0.5701681610828846,9.253439811677568e-05,86,0.0012080377508939
C_minus_B,osi_target_t01h,v18_rule,18171,Warren County,0,143,0.0036405491867332936,0.001902818236562471,0.0018952645684864957,0.0015304264068595939,0.0035568229632170307,0.0018567850572775828,0.001809091511608521,0.0014787266989715266,-8.37262235162629e-05,-2.2998239886820815,8.61730568779747e-05,70,0.0011249903596622433
C_minus_B,osi_target_t01h,v18_rule,18103,Miami County,1,143,0.0045649886587424745,0.00270356661262023,0.002979994367985981,0.0026552199181289946,0.0045043986989884,0.0025967889265710504,0.002901413892441119,0.0025418585075982444,-6.058995975407461e-05,-1.3272751431274155,7.85804755448617e-05,84,0.0010258691132522554
C_minus_B,osi_target_t01h,v18_rule,18071,Jackson County,3,143,0.0056248985606224,0.002236005103039791,0.004524446185872747,0.002230410697445386,0.005579731214363821,0.00220677027128678,0.004452076260710073,0.0022011758656923746,-4.5167346258578704e-05,-0.8029895254427655,7.236992516267485e-05,42,0.0009447902985822533
C_minus_B,osi_target_t01h,v18_rule,39131,Pike County,3,143,0.00566411118576976,0.002267829818295062,0.004587748240040983,-0.001433928287975615,0.005620988868830708,0.0022418384958038363,0.004518158768483178,-0.0014111967485425862,-4.3122316939051865e-05,-0.7613253964256605,6.958947155780507e-05,56,0.000908491441209745
C_minus_B,osi_target_t01h,v18_rule,42027,Centre County,2,143,0.0015801767007775878,0.0010082791529976204,0.00035706505201228895,0.00034022367766488326,0.0014276557258619284,0.0009198066554285468,0.00029146272463684796,0.0003007728268491186,-0.00015252097491565944,-9.652146803620475,6.560232737544099e-05,77,0.0008564392229149402
C_minus_B,osi_target_t01h,v18_rule,54093,Tucker County,2,143,0.004117187098808503,0.003022603547132578,0.00242402583374311,0.0028696386085964136,0.004061944009686059,0.002999702492301352,0.0023594126467088973,0.002848225752492567,-5.524308912244376e-05,-1.3417677602854394,6.46131870342126e-05,100,0.0008435259831094785
C_minus_B,osi_target_t01h,v18_rule,39175,Wyandot County,4,143,0.002365770056790104,0.0014243265860560694,0.0008003521185094653,0.0001705321289143235,0.002289704878858466,0.0013732212549767342,0.0007497130258143615,0.00025104992217226367,-7.60651779316379e-05,-3.2152396938713412,5.0639092695103764e-05,89,0.000661094002789116
C_minus_B,osi_target_t01h,v18_rule,39065,Hardin County,2,143,0.002996377752716079,0.0020765409231504844,0.0012838939880869759,0.0014059664859438353,0.002937354355889479,0.002076142131381855,0.001233811237524994,0.001472823201610146,-5.902339682659985e-05,-1.969824958588673,5.008275056198183e-05,89,0.000653830949125807
C_minus_B,osi_target_t01h,v18_rule,39045,Fairfield County,2,143,0.0035286689105922518,0.0019919382481051514,0.001780565112122984,0.0006576128929722621,0.0034791623393473016,0.0019875993549633023,0.00173095359344516,0.0008105773039155518,-4.9506571244950157e-05,-1.4029814782662853,4.9611518677824184e-05,72,0.0006476790108512543
C_minus_B,osi_target_t01h,v18_rule,42029,Chester County,4,143,0.009771634761091646,0.004528753516050499,0.013654332964296965,-0.003873552130797477,0.009753926339966915,0.0045256993497057455,0.013604888303506557,-0.0038563052951202247,-1.7708421124730533e-05,-0.1812227079468931,4.9444660790407685e-05,43,0.0006455006789969837
C_minus_B,osi_target_t01h,v18_rule,39155,Trumbull County,1,143,0.004212173367256348,0.0015667732190747033,0.0025371638400427865,5.176590431977912e-05,0.004172676900743255,0.0015369782014751229,0.0024898062500734765,-5.1291382078690607e-05,-3.949646651309289e-05,-0.9376742852068132,4.735758996930999e-05,88,0.0006182539427347194
C_minus_B,osi_target_t01h,v18_rule,54053,Mason County,3,143,0.0022377119806132055,0.0013008778892154415,0.0007160517518697222,0.0012910876794252318,0.0021649096612659097,0.001211451502162667,0.0006702172393262742,0.0011988640895752546,-7.280231934729585e-05,-3.253426713447982,4.583451254344803e-05,74,0.0005983701474605165
C_minus_B,osi_target_t01h,v18_rule,18161,Union County,2,143,0.0028777487280953877,0.0015049773315899766,0.0011842455971138109,0.0013634129304209797,0.0028224095264936444,0.0014838371615656664,0.0011391373615396172,0.0013385073701241339,-5.533920160174328e-05,-1.9230032511688089,4.51082355741937e-05,55,0.0005888885923380979
C_minus_B,osi_target_t01h,v18_rule,42089,Monroe County,0,143,0.0044665680930623996,0.002074031178411559,0.00285288296578472,-0.0019062635325603852,0.004432481995580185,0.002059068446980144,0.002809506219683378,-0.0018790417127747523,-3.408609748221415e-05,-0.7631384269089603,4.3376746101342085e-05,45,0.0005662839751249351
C_minus_B,osi_target_t01h,v18_rule,18125,Pike County,3,143,0.003201111419084761,0.001206707323844559,0.0014653373473874636,0.0011219756076054413,0.003156458594921371,0.001159804128756532,0.0014247420131877782,0.0010634928493735976,-4.465282416338994e-05,-1.3949162749279376,4.059533419968533e-05,45,0.0005299726071756167
C_minus_B,osi_target_t01h,v18_rule,42051,Fayette County,3,143,0.0032782283061879667,0.002366234120668213,0.0015367896583313597,0.0010375741519956182,0.003236290264766981,0.0022997167471327574,0.0014977211789290517,0.0009585088329511877,-4.193804142098561e-05,-1.2792898329205271,3.906847940230796e-05,98,0.000510039498267969
C_minus_B,osi_target_t01h,v18_rule,39123,Ottawa County,4,143,0.0017835606944145055,0.0007400512628256533,0.0004548956913444305,0.00012486473038589413,0.001709656707832666,0.0007292144697660488,0.0004179784263851238,4.402607071493002e-05,-7.390398658183961e-05,-4.143620501016942,3.691726495930669e-05,52,0.0004819553662013814
C_minus_B,osi_target_t01h,v18_rule,18141,St. Joseph County,1,143,0.0016814511563373335,0.001180242338889939,0.0004043007527341863,0.000813152608645489,0.0016061691220124535,0.001116250779701701,0.0003689084325363946,0.0007707158422302977,-7.528203432488004e-05,-4.477206134780931,3.5392320197791705e-05,91,0.0004620471928363458
C_minus_B,osi_target_t01h,v18_rule,39135,Preble County,1,143,0.00532154581826965,0.002651817261184605,0.0040495955351198785,-0.002612152651411535,0.005298332663701142,0.002614688411429214,0.004014343049179669,-0.002565173165778588,-2.3213154568508393e-05,-0.4362107432921869,3.525248594020945e-05,48,0.00046022165481518306
C_minus_B,osi_target_t01h,v18_rule,42077,Lehigh County,4,143,0.003970937416405765,0.0020979509277964685,0.002254873186996614,-0.0012431495206514885,0.003940470353643102,0.0021092014538181604,0.0022204048449354476,-0.0011960251596535424,-3.0467062762662422e-05,-0.7672511441955465,3.4468342061166456e-05,54,0.0004499846464453778
C_minus_B,osi_target_t01h,v18_rule,39147,Seneca County,2,143,0.00178973147485188,0.0010044552474867934,0.0004580488415467944,0.0004302612506158567,0.0017218528077662851,0.000978298904885358,0.00042396312410060747,0.0004115133916464962,-6.787866708559483e-05,-3.792673260731061,3.408571744618693e-05,68,0.0004449894772031983
C_minus_B,osi_target_t01h,v18_rule,18177,Wayne County,3,143,0.0017797547782695633,0.001008998036058574,0.00045295637112058795,0.0008504717658312238,0.0017114985717234367,0.0009524738832379028,0.0004188795126246251,0.0007888264472962253,-6.82562065461266e-05,-3.835146694337932,3.407685849596287e-05,57,0.00044487382349472064
C_minus_B,osi_target_t01h,v18_rule,42041,Cumberland County,0,143,0.0026027154919076754,0.0012299899413381078,0.0009687002942497185,0.0011254750918732448,0.0025605083414915047,0.0012172986978929406,0.0009375370242592035,0.0011268956919207149,-4.220715041617067e-05,-1.6216582468349117,3.116326999051504e-05,55,0.0004068368882924218
C_minus_B,osi_target_t01h,v18_rule,39037,Darke County,2,143,0.0020126171750164774,0.001302059966052683,0.0005792397887234967,0.0012253516293007697,0.0019616827432945654,0.0012776687261653883,0.0005502924835035759,0.001149463659241781,-5.0934431721912e-05,-2.5307560898408354,2.8947305219920822e-05,87,0.0003779074398709765
C_minus_B,osi_target_t01h,v18_rule,54023,Grant County,1,143,0.002296329010252235,0.0014460476423356393,0.0007540571500356193,0.0013285651248531216,0.0022524848961568947,0.0013919587678837672,0.0007255374136603361,0.0012744762504012495,-4.3844114095340295e-05,-1.9093132516983857,2.8519736375283195e-05,75,0.000372325523135791
C_minus_B,osi_target_t01h,v18_rule,42013,Blair County,1,143,0.0018569886402457234,0.0010331492327028,0.0004931221738302374,-7.450702571858982e-05,0.0018063025506860134,0.0010125444489413955,0.00046657023335991605,-6.10452113814608e-05,-5.068608955971e-05,-2.729477631753474,2.6551940470321395e-05,65,0.00034663592242916124
C_minus_B,osi_target_t01h,v18_rule,42025,Carbon County,2,143,0.0014521038119265958,0.0007271582900457515,0.00030153058372748025,0.0005452152656629993,0.001389696740563447,0.0006825951518087093,0.0002761697553947717,0.0004955581425247172,-6.240707136314868e-05,-4.297700402035954,2.5360828332708564e-05,50,0.0003310859382387592
C_minus_B,osi_target_t01h,v18_rule,42119,Union County,3,143,0.003367894182198526,0.001648866989826527,0.001622007704815595,0.0015905997139756295,0.0033426769564177112,0.0016226037761313194,0.0015978089606001344,0.0015652954355469392,-2.521722578081474e-05,-0.7487535063929185,2.419874421546054e-05,63,0.000315914915225477
C_minus_B,osi_target_t01h,v18_rule,18109,Morgan County,3,143,0.002704463340720285,0.0011230068534333608,0.0010459194404658894,0.0008404893709158787,0.002675046457185735,0.0011133632352915064,0.001023289917378579,0.0008238527457810169,-2.94168835345502e-05,-1.0877161132720525,2.2629523087310368e-05,29,0.00029542871332774125
C_minus_B,osi_target_t01h,v18_rule,54035,Jackson County,0,143,0.0028705882486134374,0.0017505522550784855,0.0011783595957100914,0.0007253805538539884,0.002843142508846775,0.0017174090479215353,0.0011559346835624492,0.000721828813299598,-2.7445739766662498e-05,-0.9561015857958544,2.2424912147642195e-05,84,0.00029275751489347794
C_minus_B,osi_target_t01h,v18_rule,39113,Montgomery County,4,143,0.0014606432346650248,0.0008631129347449677,0.00030508744823309707,-0.000839423385724905,0.0014064785272638854,0.0008163278840460447,0.0002828800042145775,-0.0007865257618539065,-5.4164707401139394e-05,-3.7082777036626102,2.2207444018519597e-05,53,0.0002899184656864486
C_minus_B,osi_target_t01h,v18_rule,42091,Montgomery County,3,143,0.002440781182548781,0.0011580766277010839,0.0008519100276950443,-0.0009459647881177829,0.002409631625408374,0.0011438869835829115,0.0008303044135340531,-0.0009334158765162898,-3.114955714040701e-05,-1.2762126061574786,2.1605614160991223e-05,34,0.0002820615691992431
C_minus_B,osi_target_t01h,v18_rule,42133,York County,0,143,0.002100946060349645,0.0008865726104024043,0.0006311983318353132,0.0004879458454659395,0.002065983923615548,0.000873822747808468,0.0006103654088872191,0.0004944531975744722,-3.496213673409663e-05,-1.6641139624630874,2.083292294809407e-05,33,0.00027197407553244707
C_minus_B,osi_target_t01h,v18_rule,42083,McKean County,0,143,0.0035332677967711387,0.002246599845364308,0.0017852093292890965,0.00034328341969807566,0.0035128122223880265,0.0021963761279590187,0.0017645985084954949,0.0003186727998686354,-2.0455574383112206e-05,-0.5789420887317265,2.0610820793601605e-05,105,0.00026907452906494675
C_minus_B,osi_target_t01h,v18_rule,18111,Newton County,3,143,0.0020704817485644564,0.0013964455736263854,0.0006130259379728096,0.0003092023521477365,0.0020358167630912306,0.0013797884360817075,0.0005926706346823055,0.0002742532048186494,-3.4664985473225815e-05,-1.674247333851664,2.0355303290504044e-05,82,0.0002657387447940374
C_minus_B,osi_target_t01h,v18_rule,54087,Roane County,2,143,0.009370130427875505,0.004293298820259714,0.01255530622566197,-0.002736267007234827,0.009362593888453558,0.004267362174232056,0.012535117497775432,-0.0027496950558946755,-7.536539421947042e-06,-0.08043153166285011,2.0188727886538346e-05,82,0.00026356410076482984
C_minus_B,osi_target_t01h,v18_rule,18041,Fayette County,3,143,0.00493216706592423,0.0018525619709314953,0.0034786568911648304,-0.0016711294539100985,0.004918122933026975,0.0018376557069415332,0.0034588744453643173,-0.0016635100689305347,-1.4044132897255215e-05,-0.2847456850009089,1.978244580051313e-05,40,0.0002582600829355789
C_minus_B,osi_target_t01h,v18_rule,54037,Jefferson County,4,143,0.0030465971700692294,0.0011065503284520307,0.0013272908672843588,0.00010759137963248851,0.0030246167274126626,0.001092286016072146,0.0013082078077274616,9.36242727362239e-05,-2.1980442656566786e-05,-0.7214751878755088,1.908305955689721e-05,36,0.0002491295865802917
C_minus_B,osi_target_t01h,v18_rule,18023,Clinton County,1,143,0.0024260912422021047,0.0009295592790580307,0.0008416863763150344,0.0008834054329041846,0.0023992825516384077,0.0009111685089878333,0.0008231876170513009,0.0008802042064886101,-2.6808690563697064e-05,-1.105015759397554,1.849875926373352e-05,32,0.00024150153878006354
C_minus_B,osi_target_t01h,v18_rule,54027,Hampshire County,1,143,0.0016890475697014476,0.001049267770780253,0.0004079620820581544,0.00093582677030619,0.0016523421972381722,0.0010089915251940797,0.0003904235673586635,0.0008726849792945099,-3.670537246327544e-05,-2.1731402431586555,1.7538514699490867e-05,74,0.0002289655337127167
C_minus_B,osi_target_t01h,v18_rule,18039,Elkhart County,2,143,0.0017774939627194645,0.001286929605430826,0.00045180632461309277,0.0012112886893920617,0.001744251177814095,0.001250164163578066,0.0004350649404967377,0.001167659397792045,-3.324278490536938e-05,-1.8702052216542975,1.6741384116355064e-05,85,0.00021855898375488497
C_minus_B,osi_target_t01h,v18_rule,54057,Mineral County,0,143,0.001614407083077793,0.001051219981834477,0.00037270236287451997,0.0004691054836809628,0.0015825607853998977,0.0009924648397730575,0.00035814330544643236,0.0004301261824938783,-3.1846297677895225e-05,-1.9726311914577188,1.4559057428087602e-05,72,0.0001900686809284335
C_minus_B,osi_target_t01h,v18_rule,54063,Monroe County,1,143,0.0021562370539599885,0.0014136245714816917,0.0006648582273004171,0.0010458011401203757,0.0021327847123238266,0.0014042255365224379,0.0006504741999644786,0.0010273932804465435,-2.345234163616183e-05,-1.0876513597190551,1.4384027335938515e-05,79,0.00018778366083685956
