split_seed,target,n,rmse,mae,sse,bias,negative_predictions,D_upper_clipped,D_lower_bound_violations
42,U_D_t_target_t01h,34177,0.01681306593398672,0.005328230699217733,9.661126543359684,-0.00014286383770593328,5431,0,0
20260917,U_D_t_target_t01h,34177,0.018039107723572072,0.005500386432286084,11.121517318850568,-7.888982144756372e-05,5400,0,0
20260918,U_D_t_target_t01h,34177,0.016224702839148286,0.005297134423024376,8.996787049287363,-0.00018482891239455455,5662,0,0
