split_seed,horizon,space,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,weighted_N_sse
42,1,model_raw,39099,Mahoning County,OH,0,143,0.0014950040297340107,0.0006288879695123078,0.0003196102979956931,2.5416750649569035e-05,3.9152261504472394e-05
42,1,model_raw,39101,Marion County,OH,0,143,0.0022576647517607265,0.0011803941882387054,0.0007288781687820236,8.108069956269772e-05,8.928757567579787e-05
42,1,model_raw,39103,Medina County,OH,4,143,0.0020349394214804807,0.001027202107903402,0.0005921599182206298,9.065720669780661e-05,7.253958998202715e-05
42,1,model_raw,39105,Meigs County,OH,1,143,0.0018555743268275162,0.0007363258269657612,0.0004923713197805385,-0.00019639060124605428,6.0315486673115965e-05
42,1,model_raw,39107,Mercer County,OH,3,143,0.005195888723953504,0.0014872278467600918,0.0038606081273341274,-0.0002658888958999737,0.0004729244955984305
42,1,model_raw,39109,Miami County,OH,1,143,0.0006393952593258217,0.00033993427172329205,5.846216056371187e-05,0.0002217198561631656,7.161614669054704e-06
42,1,model_raw,39111,Monroe County,OH,2,143,0.0016992688410632432,0.0010120136642785356,0.0004129145869718038,0.00034239799037800864,5.058203690404596e-05
42,1,model_raw,39113,Montgomery County,OH,4,143,0.0007349402100824954,0.00032550276468555807,7.723960707264265e-05,-4.85195260470179e-05,9.461851866398723e-06
42,1,model_raw,39115,Morgan County,OH,2,143,0.029314638074692183,0.004966258730557042,0.12288676477937756,-0.0037857888316289033,0.015053628685473748
42,1,model_raw,39117,Morrow County,OH,4,143,0.006095784257473796,0.0019169105444373107,0.0053136777570541435,-0.0007895649305175707,0.0006509255252391325
42,1,model_raw,39119,Muskingum County,OH,1,143,0.001605035458930397,0.0009338635174150869,0.00036838785189261924,0.0005690618156614196,4.512751185684585e-05
42,1,model_raw,39121,Noble County,OH,1,143,0.0011832188562305378,0.0006628302637398505,0.00020020098122874882,0.00032602160132064135,2.452462020052173e-05
42,1,model_raw,39123,Ottawa County,OH,0,143,0.0014180812155458378,0.0004772657354045577,0.0002875664697454063,4.013980392957209e-06,3.522689254381227e-05
42,1,model_raw,39125,Paulding County,OH,1,143,0.007015772861885604,0.001989994521015486,0.007038612845488583,-0.0008457228547041212,0.0008622300735723513
42,1,model_raw,39127,Perry County,OH,0,143,0.0008065900569550022,0.000484454087970391,9.303401535695032e-05,0.00028041351790464704,1.1396666881226413e-05
42,1,model_raw,39129,Pickaway County,OH,2,143,0.0006672501347770036,0.0003437721838669641,6.366685215746988e-05,0.00011370280131345467,7.799189389290059e-06
42,1,model_raw,39131,Pike County,OH,3,143,0.002370133125529043,0.0008324146220975668,0.0008033069376804001,-0.00032550704557877215,9.840509986584899e-05
42,1,model_raw,39133,Portage County,OH,0,143,0.0012206474245496206,0.000654024429380113,0.000213067159313526,9.911174127252425e-05,2.610072701590693e-05
42,1,model_raw,39135,Preble County,OH,0,143,0.0013883077829305343,0.0005750917018162042,0.00027561798552080594,-0.00021279879475955934,3.376320322629873e-05
42,1,model_raw,39137,Putnam County,OH,0,143,0.0016895644062725993,0.0009623493728287821,0.0004082117872608891,0.0007404368430540746,5.0005943939458905e-05
