split_seed,horizon,scenario,group_type,group,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,1,O_N_all,county,18041,18041,Fayette County,IN,2.0,143,0.004989168688103397,0.0017886361201466814,0.003559528000364246,-0.0016265314437949473,0.005191514340833857,-0.00020234565273046044,-3.8976229178240063,0.0002945824242407075
42,1,O_N_all,county,18043,18043,Floyd County,IN,4.0,143,0.002031668283974054,0.0008536155191950182,0.0005902576703031692,0.0005610796388671694,0.002342864681478868,-0.00031119639750481435,-13.282730324330139,0.00019467146264494535
42,1,O_N_all,county,18045,18045,Fountain County,IN,3.0,143,0.0021613617886500603,0.0007915346674554673,0.000668022323745432,0.0007690706008413961,0.0026736889777132845,-0.0005123271890632242,-19.161809519871685,0.00035422929943957574
42,1,O_N_all,county,18047,18047,Franklin County,IN,4.0,143,0.002884476087953045,0.0011873726995418798,0.0011897889291821247,0.0005253519921340156,0.00303684184546379,-0.0001523657575107449,-5.017243744132993,0.00012901547121134285
42,1,O_N_all,county,18051,18051,Gibson County,IN,1.0,143,0.0011318848416202326,0.0003573757058167334,0.0001832063511406213,3.3588756565623434e-05,0.001304968760066729,-0.00017308391844649646,-13.263453022250582,6.031456431864244e-05
42,1,O_N_all,county,18059,18059,Hancock County,IN,3.0,143,0.0009889724372212306,0.0003359236548958668,0.00013986350686641201,0.00016002395572341157,0.0011545657820702159,-0.0001655933448489852,-14.342478135118897,5.0758659886807555e-05
42,1,O_N_all,county,18061,18061,Harrison County,IN,3.0,143,0.0035709273403333216,0.0014930938894295628,0.0018234676560014212,-0.00016650759678980552,0.004031089443652671,-0.00046016210331934924,-11.415328529708457,0.0005002368846886824
42,1,O_N_all,county,18065,18065,Henry County,IN,3.0,143,0.001821066778560727,0.0007228447711726754,0.00047422864231278877,-0.00014163602040967327,0.002090814519442124,-0.0002697477408813971,-12.901562447221371,0.00015089662341074135
42,1,O_N_all,county,18067,18067,Howard County,IN,2.0,143,0.0013519276720802248,0.00040374877173144063,0.0002613623055666846,-8.46216286761777e-05,0.0016802444956665718,-0.00032831682358634706,-19.539824378719363,0.00014235837825946258
42,1,O_N_all,county,18069,18069,Huntington County,IN,0.0,143,0.0009713260496678822,0.0005033736265228083,0.00013491682415116805,-0.0002229311623515204,0.001111722540858171,-0.00014039649119028884,-12.62873478142421,4.182073797168902e-05
42,1,O_N_all,county,18071,18071,Jackson County,IN,0.0,143,0.0036306624109669937,0.0014651962806302608,0.001884984464564439,0.0014423444577412584,0.0043979783478997935,-0.0007673159369327998,-17.447014883536728,0.0008809520728847023
42,1,O_N_all,county,18073,18073,Jasper County,IN,2.0,143,0.002961846243310429,0.0017132850630194466,0.0012544722431687293,0.0015019309615744098,0.003413545107665637,-0.000451698864355208,-13.232544176458926,0.00041180525572699416
42,1,O_N_all,county,18077,18077,Jefferson County,IN,2.0,143,0.004245019222111186,0.0013092031396391049,0.0025768869120413656,-0.0008490192479999607,0.004745308799036806,-0.0005002895769256194,-10.542824463334554,0.000643180738503541
42,1,O_N_all,county,18083,18083,Knox County,IN,2.0,143,0.0031297084655282264,0.0015274738335415013,0.001400695736325464,0.0014211801272477952,0.00336750180348414,-0.00023779333795591372,-7.061416795972731,0.0002209340443695934
42,1,O_N_all,county,18085,18085,Kosciusko County,IN,3.0,143,0.004118372573125365,0.0034741284737021014,0.002425421949103187,0.003400843820274797,0.004227230301169601,-0.00010885772804423554,-2.5751548954907055,0.0001299131216318918
42,1,O_N_all,county,18087,18087,LaGrange County,IN,2.0,143,0.0022516107629292647,0.0020780637510752317,0.0007249743969666635,0.0020709570881289837,0.002415194423142503,-0.00016358366021323838,-6.773105247584721,0.0001091680695590832
42,1,O_N_all,county,18089,18089,Lake County,IN,4.0,143,0.00252431746171179,0.0018444539291770279,0.0009112215465929367,0.0009442649189850326,0.0026321436055770342,-0.00010782614386524404,-4.096514477279278,7.95081877414134e-05
42,1,O_N_all,county,18091,18091,LaPorte County,IN,0.0,143,0.0011834584093232126,0.0006208335066015564,0.00020028205434348943,-0.0001659443170962703,0.0013650242638804603,-0.00018156585455724773,-13.30129136614,6.616859311699272e-05
42,1,O_N_all,county,18093,18093,Lawrence County,IN,1.0,143,0.0061642692759358315,0.002045835424441979,0.005433744845993244,-0.0016152710880567563,0.007693907821650959,-0.0015296385457151274,-19.881165477582986,0.003031314266239594
42,1,O_N_all,county,18095,18095,Madison County,IN,0.0,143,0.0011879258098223247,0.0005816238822454052,0.0002017969853388097,-5.842655554448015e-05,0.0014186945385673692,-0.00023076872874504446,-16.266273145597655,8.601828436899617e-05
42,1,O_N_all,county,18097,18097,Marion County,IN,1.0,143,0.0005393561980052704,0.00025873555544262945,4.1599430490718186e-05,1.55469527785468e-05,0.0006192874879233506,-7.99312899180802e-05,-12.906976400591075,1.3243499465155048e-05
42,1,O_N_all,county,18099,18099,Marshall County,IN,3.0,143,0.007014205478670086,0.0022032975971883638,0.0070354682250717785,-0.0011462612774308313,0.00885972570616183,-0.0018455202274917431,-20.83044429025841,0.004189279536072954
42,1,O_N_all,county,18101,18101,Martin County,IN,4.0,143,0.0030773126171958977,0.0016441487838243349,0.001354188970985288,0.0004431773018608156,0.0035139766402614457,-0.00043666402306554797,-12.426491914102744,0.00041157958046205844
42,1,O_N_all,county,18103,18103,Miami County,IN,0.0,143,0.0022819321224166467,0.0010269195016676454,0.0007446316322183229,0.0008547184048521199,0.002508139096286401,-0.00022620697386975443,-9.018916622474437,0.0001549472946454891
42,1,O_N_all,county,18105,18105,Monroe County,IN,3.0,143,0.0018212558722826159,0.0006564630408765746,0.0004743271321823194,-0.0004284597177550514,0.0020858959908437633,-0.00026464011856114746,-12.68711957464851,0.0001478604459180669
42,1,O_N_all,county,18107,18107,Montgomery County,IN,1.0,143,0.0009234265143966378,0.0004421055063628261,0.00012193846343117352,0.00014797510308681074,0.0010045281953544745,-8.110168095783676e-05,-8.07360921603777,2.235953259130925e-05
42,1,O_N_all,county,18109,18109,Morgan County,IN,2.0,143,0.0027720975547506073,0.0010841770090872964,0.0010988870539867638,0.0008423067195662627,0.003122409461810469,-0.00035031190705986153,-11.219281498613576,0.0002952829871633422
42,1,O_N_all,county,18111,18111,Newton County,IN,2.0,143,0.003664253346242602,0.0023993745881866553,0.001920025619719365,0.0020809861582648972,0.0038907483334717973,-0.00022649498722919536,-5.821373366163963,0.00024469731128177715
42,1,O_N_all,county,18113,18113,Noble County,IN,1.0,143,0.0009644908693539361,0.0005951559131720268,0.00013302469710059693,-0.0001284054012665928,0.000992221038410071,-2.7730169056134984e-05,-2.794757214639354,7.759173135492086e-06
42,1,O_N_all,county,18117,18117,Orange County,IN,4.0,143,0.01059037813113294,0.003142298624780545,0.016038323581334175,-0.0029635718538160724,0.013108323758849393,-0.0025179456277164523,-19.20875372044877,0.008533102121320434
42,1,O_N_all,county,18121,18121,Parke County,IN,1.0,143,0.023005874810414238,0.007914766483262515,0.07568564943832068,-0.005874486071117314,0.024091596614330465,-0.0010857218039162266,-4.506641138389322,0.007312269483828834
42,1,O_N_all,county,18123,18123,Perry County,IN,3.0,143,0.003719717441969306,0.001516680597733606,0.001978590592276967,0.0014663309473839556,0.004932803455150498,-0.0012130860131811922,-24.59222274332804,0.0015009640473047235
42,1,O_N_all,county,18125,18125,Pike County,IN,0.0,143,0.0022306129839674634,0.0007800228734068549,0.000711515702646925,0.0006438921405076465,0.0027048532900461196,-0.00047424030607865625,-17.532940060884783,0.0003347053762093595
42,1,O_N_all,county,18127,18127,Porter County,IN,2.0,143,0.0024738915263762826,0.0017423604112257573,0.0008751799176515216,0.0015984301585059092,0.002646246868255278,-0.0001723553418789955,-6.513199654446177,0.00012619509809685156
42,1,O_N_all,county,18129,18129,Posey County,IN,4.0,143,0.0010399661513757024,0.0005270288221219014,0.0001546587322290282,0.0001814000160108032,0.0010458456990285153,-5.87954765281294e-06,-0.5621811762743234,1.7536991142032504e-06
42,1,O_N_all,county,18131,18131,Pulaski County,IN,4.0,143,0.015800672743792772,0.003885785323458213,0.03570156005937031,-0.0027371875641023814,0.017645250617343716,-0.0018445778735509434,-10.453679086529311,0.00882218625751792
42,1,O_N_all,county,18133,18133,Putnam County,IN,4.0,143,0.0010062685794225352,0.00039111978108633493,0.00014479843291242573,-0.0002776672448639123,0.0010892920444401449,-8.30234650176097e-05,-7.621782004318289,2.4879240693098756e-05
42,1,O_N_all,county,18135,18135,Randolph County,IN,0.0,143,0.0035271883050203945,0.0021910548395674486,0.0017790711994873879,0.0015872853369307263,0.003689320855709401,-0.0001621325506890067,-4.394644896176459,0.00016731443833385793
42,1,O_N_all,county,18137,18137,Ripley County,IN,0.0,143,0.0034555515528223134,0.0011548827403233088,0.001707539624392416,-0.00016402565819603182,0.0036058653343628514,-0.00015031378154053802,-4.168591103724573,0.00015178424337462413
42,1,O_N_all,county,18139,18139,Rush County,IN,2.0,143,0.002303560291561114,0.0007533290764612935,0.0007588137724105691,-0.0002734968578877679,0.0028592493263386734,-0.0005556890347775596,-19.434787643690054,0.0004102550871434768
42,1,O_N_all,county,18141,18141,St. Joseph County,IN,4.0,143,0.0016979316227196267,0.0011719987116524503,0.0004122649667466765,0.0008214804654960317,0.0017979066672200357,-9.997504450040898e-05,-5.560635950863491,4.997801217022208e-05
42,1,O_N_all,county,18143,18143,Scott County,IN,2.0,143,0.0038630475669378587,0.0016766501240805865,0.002134008520132705,-0.0011509278194906944,0.0040153542251296056,-0.00015230665819174682,-3.793106402382984,0.00017159042598435814
42,1,O_N_all,county,18145,18145,Shelby County,IN,4.0,143,0.0011161372262457924,0.0003897217134606927,0.00017814401001706612,-0.00031423619591378326,0.0012801282992041729,-0.0001639910729583805,-12.810518528520154,5.6194160109475534e-05
42,1,O_N_all,county,18147,18147,Spencer County,IN,0.0,143,0.0014738325761752722,0.0005670641315046834,0.0003106220921511479,0.0005600711245116763,0.0017685053924676069,-0.00029467281629233467,-16.662251500470447,0.00013662632706459366
42,1,O_N_all,county,18149,18149,Starke County,IN,3.0,143,0.005104727726927467,0.0031649799205467266,0.003726329058746875,0.00307724020754348,0.005380925334903511,-0.00027619760797604424,-5.132901699722192,0.0004141440580054485
42,1,O_N_all,county,18151,18151,Steuben County,IN,1.0,143,0.010632766396114922,0.008071105327142926,0.016166968136512156,-0.008007195174089795,0.011327740714842816,-0.000694974318727894,-6.135153833608364,0.0021824643509750427
42,1,O_N_all,county,18153,18153,Sullivan County,IN,3.0,143,0.0018514046476362208,0.000755511764921478,0.0004901609812083268,0.0004976918040684326,0.002139087164211007,-0.000287682516574786,-13.448844974061469,0.00016416324593287025
42,1,O_N_all,county,18155,18155,Switzerland County,IN,4.0,143,0.002541051173741246,0.0008604775631708276,0.0009233425726627624,0.0008163057801369347,0.003077952780488861,-0.000536901606747615,-17.44346470001209,0.00043140987194267063
42,1,O_N_all,county,18157,18157,Tippecanoe County,IN,1.0,143,0.0008594924092234497,0.0003158861569169672,0.00010563798981632032,0.00026134070237151277,0.0009450790279361041,-8.558661871265437e-05,-9.05602771649281,2.208594495706479e-05
42,1,O_N_all,county,18159,18159,Tipton County,IN,0.0,143,0.0033766054357004293,0.0015436086421022248,0.0016304093903814411,0.0010514753526360571,0.004244373992650957,-0.0008677685569505279,-20.445148294025238,0.0009456942239158908
42,1,O_N_all,county,18161,18161,Union County,IN,0.0,143,0.002395884136037838,0.0013540446410738383,0.0008208572934444425,0.0012744028758510972,0.002831557078127659,-0.0004356729420898209,-15.386337978322008,0.00032567602115292056
42,1,O_N_all,county,18163,18163,Vanderburgh County,IN,4.0,143,0.0004771111479839791,0.00022618148931037444,3.2551811796874433e-05,9.100197476064644e-05,0.0006233732532821296,-0.00014626210529815055,-23.463006237124272,2.301716064890468e-05
42,1,O_N_all,county,18165,18165,Vermillion County,IN,4.0,143,0.01111466187182473,0.002862788868273295,0.017665606319074205,-0.0011350404541631606,0.01381153208402865,-0.00269687021220392,-19.526220522070258,0.009612847527591638
42,1,O_N_all,county,18167,18167,Vigo County,IN,3.0,143,0.0011662909649814233,0.0005282342322570673,0.0001945135499446139,-4.614271475552035e-05,0.0013644393859795084,-0.00019814842099808512,-14.522332251193237,7.170881189112144e-05
42,1,O_N_all,county,18169,18169,Wabash County,IN,3.0,143,0.0013295996361303618,0.0004394803592601167,0.0002528004325129126,0.00017286416844536275,0.0016928897459252974,-0.00036329010979493557,-21.45976196437819,0.00015701979142292697
42,1,O_N_all,county,18171,18171,Warren County,IN,0.0,143,0.00385746762968591,0.0018704327779067915,0.0021278480815126724,0.0014576326131650243,0.004555749365897753,-0.0006982817362118426,-15.327483584563694,0.0008400957952248494
42,1,O_N_all,county,18173,18173,Warrick County,IN,3.0,143,0.0015839882195458313,0.0007645728032300452,0.000358789671191376,0.0006047358056900178,0.0017160322823102307,-0.00013204406276439936,-7.694730695079544,6.231198034073671e-05
42,1,O_N_all,county,18175,18175,Washington County,IN,4.0,143,0.003671426640989316,0.0011506763430878609,0.001927550421963751,-2.9206115210751104e-05,0.004022666640894694,-0.00035123999990537827,-8.731521432441092,0.00038645368527493026
42,1,O_N_all,county,18177,18177,Wayne County,IN,1.0,143,0.0014772173491037262,0.0007632554766849177,0.00031205046679850477,0.0005898289032583441,0.0016884453931005456,-0.00021122804399681936,-12.510208790876831,9.562077510548645e-05
42,1,O_N_all,county,18179,18179,Wells County,IN,0.0,143,0.004042463249129972,0.0013594527993201076,0.002336835804241002,-0.0008155533795345503,0.004627389826762878,-0.0005849265776329054,-12.640529532436107,0.0007251855308214837
42,1,O_N_all,county,18181,18181,White County,IN,2.0,143,0.001533943962934464,0.0006486364123222352,0.0003364767236435015,0.00017765538636923045,0.0018090108339617224,-0.0002750668710272584,-15.205374443494279,0.0001314936645833951
42,1,O_N_all,county,18183,18183,Whitley County,IN,1.0,143,0.002148075854565115,0.0005177881620876948,0.000659834872406088,-4.696339517749384e-05,0.00272526056807405,-0.0005771847135089348,-21.179065234001936,0.00040223258603151095
42,1,O_N_all,county,39017,39017,Butler County,OH,1.0,143,0.0007377675911889868,0.0002698608609419723,7.783504566105838e-05,-8.638847148829329e-05,0.0008149758415689935,-7.720825038000671e-05,-9.47368577593235,1.71434983337174e-05
42,1,O_N_all,county,39023,39023,Clark County,OH,1.0,143,0.002677846605395815,0.0016365770764725832,0.001025433329210274,0.0005626184428773174,0.002718359352731027,-4.0512747335212304e-05,-1.4903381811720684,3.126196338270183e-05
42,1,O_N_all,county,39025,39025,Clermont County,OH,1.0,143,0.0014214303153179877,0.00048034677857957455,0.00028892637220661395,-0.00019252671989259643,0.0017765479431099277,-0.00035511762779194,-19.989194728417548,0.00016239915875942648
42,1,O_N_all,county,39027,39027,Clinton County,OH,0.0,143,0.0010087865463399978,0.0004978161810147625,0.00014552399233895102,0.00011994970973009972,0.0010837881800184323,-7.500163367843448e-05,-6.920322168226534,2.2443352799165182e-05
42,1,O_N_all,county,39029,39029,Columbiana County,OH,2.0,143,0.008358628300651295,0.004435144320499107,0.009990933390788171,0.0038910615605821613,0.008499934916483144,-0.0001413066158318481,-1.6624435036299512,0.0003406583917880783
42,1,O_N_all,county,39031,39031,Coshocton County,OH,2.0,143,0.009143571497694928,0.006240296739100367,0.011955500661884643,0.0024309262234054655,0.009244993728251109,-0.00010142223055618037,-1.0970502905399693,0.0002666963301778888
42,1,O_N_all,county,39033,39033,Crawford County,OH,4.0,143,0.006508511626108361,0.0031999854479014544,0.006057583472967842,-0.0013711370647942424,0.0066028060756716835,-9.429444956332231e-05,-1.4280966074523116,0.00017679440146070504
42,1,O_N_all,county,39035,39035,Cuyahoga County,OH,4.0,143,0.005530605269556901,0.003749218115958134,0.004374026034614031,-0.0036643642893931985,0.005683461022455226,-0.00015285575289832477,-2.6894836138471767,0.00024512124009476357
42,1,O_N_all,county,39037,39037,Darke County,OH,0.0,143,0.0015200858233768019,0.000843003386153517,0.0003304245101916515,0.0003430061861551425,0.0015284987509798732,-8.412927603071354e-06,-0.5504046109084504,3.6675955481742023e-06
42,1,O_N_all,county,39039,39039,Defiance County,OH,1.0,143,0.008797376357406916,0.004699803190420424,0.01106731780066229,-0.00461301538144159,0.008873500587524076,-7.612423011716003e-05,-0.8578827416114487,0.00019236101211869347
42,1,O_N_all,county,39045,39045,Fairfield County,OH,2.0,143,0.004317795164386798,0.002574847423204945,0.002665999776669088,0.0018379993927682713,0.004363988230084778,-4.619306569797997e-05,-1.0585057351789051,5.734846127245343e-05
42,1,O_N_all,county,39049,39049,Franklin County,OH,1.0,143,0.004641167755086946,0.0025595746069323835,0.0030802826527128093,-0.0006803129277494241,0.004610670708335813,3.0497046751133336e-05,0.6614449107370968,-4.034798627186977e-05
42,1,O_N_all,county,39051,39051,Fulton County,OH,2.0,143,0.003044651159506997,0.0017265879792833397,0.0013255957976814837,-0.0006449835728733541,0.003094447041627513,-4.9795882120516e-05,-1.60920130319393,4.37153588800452e-05
42,1,O_N_all,county,39053,39053,Gallia County,OH,4.0,143,0.0023529175312988217,0.0008605948005555576,0.000791679590000348,-0.0004269417725816268,0.0027261257169227523,-0.0003732081856239306,-13.690057773462028,0.000271062293698517
42,1,O_N_all,county,39055,39055,Geauga County,OH,0.0,143,0.010603341695013393,0.004232451593406102,0.016077612279472974,-0.0019808616398520403,0.012091492638398682,-0.0014881509433852889,-12.307421324141576,0.004829587494623318
42,1,O_N_all,county,39059,39059,Guernsey County,OH,0.0,143,0.016264131060977634,0.009786329897715608,0.03782664016111804,-0.008969853095540208,0.016172365903312533,9.176515766510032e-05,0.5674194994951476,-0.0004256452568985325
42,1,O_N_all,county,39061,39061,Hamilton County,OH,2.0,143,0.0013038284758471613,0.0006112483789234838,0.00024309552330348028,0.00047138823906334404,0.0015022479057747661,-0.00019841942992760483,-13.208168183484492,7.961955086438732e-05
42,1,O_N_all,county,39063,39063,Hancock County,OH,0.0,143,0.0017387140855629588,0.0010922170092258474,0.0004323071140009101,0.0010376715546803928,0.0018737129644591179,-0.00013499887889615908,-7.204885777962744,6.973732506414113e-05
42,1,O_N_all,county,39065,39065,Hardin County,OH,3.0,143,0.0028847933928820486,0.0015261645989023873,0.0011900507075050764,0.00037128458072302657,0.003042582167588415,-0.00015778877470636662,-5.186015233614272,0.00013374408574828725
42,1,O_N_all,county,39069,39069,Henry County,OH,0.0,143,0.0022862193008883476,0.0011040330722692224,0.0007474322129208801,-0.0009227622681669273,0.002638290281844764,-0.00035207098095641626,-13.344664284259078,0.0002479300994916629
42,1,O_N_all,county,39073,39073,Hocking County,OH,2.0,143,0.003269272471776779,0.0023838251173324966,0.0015284043767445949,0.001636111406667281,0.0033264209603187517,-5.7148488541972856e-05,-1.7180173292467682,5.390154920585817e-05
42,1,O_N_all,county,39075,39075,Holmes County,OH,3.0,143,0.010153917828402331,0.005653006517256973,0.014743592759030378,-0.0028054172604462667,0.010079881888881452,7.403593952087957e-05,0.7344921333110488,-0.00021421805721693818
42,1,O_N_all,county,39077,39077,Huron County,OH,1.0,143,0.0042078644556893625,0.002579063942927461,0.0025319756286759114,0.0023803933645125163,0.004285276284554959,-7.741182886559627e-05,-1.8064606276287254,9.401814672467708e-05
42,1,O_N_all,county,39081,39081,Jefferson County,OH,4.0,143,0.011051415656746045,0.006218782956829194,0.01746513168659855,0.000841706739700216,0.010957227008724304,9.418864802174069e-05,0.8596029629279966,-0.0002964338945359614
42,1,O_N_all,county,39085,39085,Lake County,OH,2.0,143,0.0022865496529617347,0.0011929132252216058,0.0007476482321106985,-0.0005627244360637429,0.0023520680304188503,-6.551837745711556e-05,-2.7855647289865226,4.345980270903415e-05
42,1,O_N_all,county,39087,39087,Lawrence County,OH,3.0,143,0.0029128840626237665,0.0010404949190520698,0.0012133397794071175,0.00018142083339988413,0.003580560883421641,-0.0006676768207978744,-18.647269032326353,0.000619979742897032
42,1,O_N_all,county,39089,39089,Licking County,OH,1.0,143,0.0210784170794125,0.008977704806700376,0.06353485232003461,-0.008454943589304898,0.021735616713418827,-0.0006571996340063273,-3.0236070256087766,0.00402364352947461
42,1,O_N_all,county,39091,39091,Logan County,OH,3.0,143,0.012736731803837428,0.009506633521335066,0.023198080197132397,0.008861140205306057,0.0136136750304123,-0.0008769432265748715,-6.441634787196127,0.003304416943082606
42,1,O_N_all,county,39093,39093,Lorain County,OH,3.0,143,0.0022337133539138345,0.001271695836302386,0.0007134949746857779,-0.00012607508891733895,0.0022689567048762636,-3.5243350962429164e-05,-1.5532844186355255,2.269255290444439e-05
42,1,O_N_all,county,39095,39095,Lucas County,OH,1.0,143,0.0019255481209218377,0.0011578207042032603,0.0005302061859359437,-0.0010213449574101871,0.0019336814474792414,-8.133326557403743e-06,-0.4206135694173607,4.488537530590868e-06
42,1,O_N_all,county,39097,39097,Madison County,OH,4.0,143,0.009282006141377424,0.0033628745559124793,0.012320256235225258,0.0011916181934736182,0.008766373624858617,0.0005156325165188071,5.8819363465941965,-0.0013308054013470537
42,1,O_N_all,county,39099,39099,Mahoning County,OH,0.0,143,0.0016090489866245783,0.0009321137853416848,0.0003702325257141343,0.0004793835174430545,0.0019111596897636045,-0.00030211070313902614,-15.807716370179136,0.00015207945873402218
42,1,O_N_all,county,39101,39101,Marion County,OH,0.0,143,0.006176052729219069,0.004708914107185069,0.005454538705915486,-0.002647751178397313,0.006416764122512531,-0.0002407113932934614,-3.751289414690362,0.0004334665320513652
42,1,O_N_all,county,39103,39103,Medina County,OH,4.0,143,0.005938198751491051,0.003909386719362106,0.0050424952309460125,0.0036249945776697643,0.006124974153263928,-0.0001867754017728764,-3.0494071827771863,0.00032219386712960436
42,1,O_N_all,county,39105,39105,Meigs County,OH,1.0,143,0.003077362756252296,0.0014243184440753248,0.001354233099300328,-0.0001969973800382384,0.0034220729278783596,-0.00034471017162606343,-10.073139260646302,0.0003203802873913413
42,1,O_N_all,county,39107,39107,Mercer County,OH,3.0,143,0.019877117397694436,0.010352416795432667,0.05649927083396695,0.010323046166062038,0.0192193315453424,0.0006577858523520372,3.4225220101967935,-0.003677544011846473
42,1,O_N_all,county,39109,39109,Miami County,OH,1.0,143,0.001700175378573349,0.0010178557859264732,0.0004133552734607053,0.000421874916314417,0.001830699386701695,-0.000130524008128346,-7.129734629097484,6.590354149849933e-05
42,1,O_N_all,county,39111,39111,Monroe County,OH,2.0,143,0.02058255546713154,0.010937866831431515,0.06058074730672913,0.010498763144241485,0.020799145460856303,-0.00021658999372476187,-1.041340828796944,0.001281689315236749
42,1,O_N_all,county,39113,39113,Montgomery County,OH,4.0,143,0.0012509972692773244,0.0007028064602788914,0.0002237941659867231,-0.000646207821568375,0.001384850471913825,-0.00013385320263650064,-9.665534680543464,5.0452782640348834e-05
42,1,O_N_all,county,39115,39115,Morgan County,OH,2.0,143,0.023564879815378248,0.005289852142951194,0.0794084091819906,-0.004130685470669864,0.031664786178197714,-0.008099906362819466,-25.580170720990147,0.06397178258867967
42,1,O_N_all,county,39117,39117,Morrow County,OH,4.0,143,0.01728210800657587,0.009572492134127055,0.0427099897725864,-0.0053425759902379095,0.017959500045327124,-0.0006773920387512546,-3.7717755897525906,0.0034137510159826037
42,1,O_N_all,county,39119,39119,Muskingum County,OH,1.0,143,0.02599293185452714,0.017516162672686925,0.09661544841435517,0.017481197637721893,0.026082109815749967,-8.917796122282634e-05,-0.3419123753898745,0.0006640842846851319
42,1,O_N_all,county,39121,39121,Noble County,OH,1.0,143,0.008239485171588802,0.004582724682857603,0.009708143572674936,-0.004168423670459961,0.00823888758525233,5.975863364721806e-07,0.007253240565407992,-1.4081568081667634e-06
42,1,O_N_all,county,39123,39123,Ottawa County,OH,0.0,143,0.0011548102391908276,0.0005149812157398796,0.00019070289646121665,0.00021315155352208485,0.0014513880285104404,-0.00029657778931961283,-20.434079894126633,0.00011053049446917284
42,1,O_N_all,county,39125,39125,Paulding County,OH,1.0,143,0.017848579582245425,0.00956761113037272,0.04555576641383601,0.0026861491616176785,0.018919240855188268,-0.0010706612729428425,-5.659113286510287,0.00562932104490136
42,1,O_N_all,county,39127,39127,Perry County,OH,0.0,143,0.011349511461212939,0.007057308104221741,0.01842003168837315,0.005543206110280386,0.01139948110938262,-4.9969648169681524e-05,-0.4383501993661221,0.00016255655916033035
42,1,O_N_all,county,39129,39129,Pickaway County,OH,2.0,143,0.00112085492387369,0.0005086106438711319,0.00017965315373318105,-0.00036379418473912956,0.0011301511713419983,-9.296247468308433e-06,-0.8225667241728019,2.992405089072747e-06
42,1,O_N_all,county,39131,39131,Pike County,OH,3.0,143,0.005111356046362914,0.001918923514542462,0.003736012370474772,-0.0012527007658759376,0.005426256617595051,-0.000314900571232137,-5.80327458548584,0.0004745169353643818
42,1,O_N_all,county,39133,39133,Portage County,OH,0.0,143,0.005496273276386773,0.003245692826676853,0.004319889849807445,-0.0020805730465434246,0.005526905318937144,-3.063204255037127e-05,-0.5542349793005275,4.8285734035439544e-05
42,1,O_N_all,county,39135,39135,Preble County,OH,0.0,143,0.005316530439354853,0.0026040242254873757,0.004041965915499896,-0.002537644662001536,0.005402826590457802,-8.629615110294919e-05,-1.5972408082717493,0.00013228061331788023
42,1,O_N_all,county,39137,39137,Putnam County,OH,0.0,143,0.010276663141206016,0.0046439258110679916,0.01510220216044859,-0.001725495426914681,0.010280124789581577,-3.461648375561316e-06,-0.03367321356905206,1.0175933131271325e-05
