horizon,model,rmse,mae,n,fipsCode
osi_target_t48h,v1.12,0.0005170688866156755,0.00020329995358506778,96,18051
osi_target_t48h,weighted_alignment,0.0014999264606804477,0.001476490884521009,96,18051
osi_target_t48h,weighted_alignment_plus_tail,0.0005170688866156755,0.00020329995358506778,96,18051
osi_target_t48h,v1.12,0.0005960778887566687,0.00019055681036345574,96,18059
osi_target_t48h,weighted_alignment,0.0007404073742108008,0.0002567409637603077,96,18059
osi_target_t48h,weighted_alignment_plus_tail,0.0005960778887566687,0.00019055681036345574,96,18059
osi_target_t48h,v1.12,0.003786118295099968,0.0013778270493152685,96,18061
osi_target_t48h,weighted_alignment,0.0035716325363335604,0.0013389357849982895,96,18061
osi_target_t48h,weighted_alignment_plus_tail,0.003786118295099968,0.0013778270493152685,96,18061
osi_target_t48h,v1.12,0.00265219318253311,0.0007901149623443978,96,18065
osi_target_t48h,weighted_alignment,0.0024552548168960786,0.0006874204430260639,96,18065
osi_target_t48h,weighted_alignment_plus_tail,0.00265219318253311,0.0007901149623443978,96,18065
osi_target_t48h,v1.12,0.002090326034094926,0.00040176217314430115,96,18067
osi_target_t48h,weighted_alignment,0.0019045840696072342,0.00037088820721501727,96,18067
osi_target_t48h,weighted_alignment_plus_tail,0.002090326034094926,0.00040176217314430115,96,18067
osi_target_t48h,v1.12,0.0007559293947179756,0.00027117542227539886,96,18069
osi_target_t48h,weighted_alignment,0.0008327398055940357,0.00027363073053263105,96,18069
osi_target_t48h,weighted_alignment_plus_tail,0.0007559293947179756,0.00027117542227539886,96,18069
osi_target_t48h,v1.12,0.0024968758123231996,0.0009747098298962002,96,18071
osi_target_t48h,weighted_alignment,0.002991059344534641,0.0010458296765292838,96,18071
osi_target_t48h,weighted_alignment_plus_tail,0.0024968758123231996,0.0009747098298962002,96,18071
osi_target_t48h,v1.12,0.0048171924478927165,0.0024253526964838246,96,18073
osi_target_t48h,weighted_alignment,0.0037947200898829666,0.002151125613537823,96,18073
osi_target_t48h,weighted_alignment_plus_tail,0.0048171924478927165,0.0024253526964838246,96,18073
osi_target_t48h,v1.12,0.0009404695250640133,0.0003866826495145467,96,18077
osi_target_t48h,weighted_alignment,0.0006865441686475265,0.00027663274269344756,96,18077
osi_target_t48h,weighted_alignment_plus_tail,0.0009404695250640133,0.0003866826495145467,96,18077
osi_target_t48h,v1.12,0.0011664899096929496,0.00045982264163733243,96,18083
osi_target_t48h,weighted_alignment,0.002357243619169011,0.0011257443763001433,96,18083
osi_target_t48h,weighted_alignment_plus_tail,0.0011664899096929496,0.00045982264163733243,96,18083
osi_target_t48h,v1.12,0.0013777076230361079,0.0007044323900411122,96,18085
osi_target_t48h,weighted_alignment,0.002558708305112146,0.002218204792796918,96,18085
osi_target_t48h,weighted_alignment_plus_tail,0.0013777076230361079,0.0007044323900411122,96,18085
osi_target_t48h,v1.12,0.0019799123740030567,0.001481522875734267,96,18087
osi_target_t48h,weighted_alignment,0.001710628785922334,0.0014982364033468264,96,18087
osi_target_t48h,weighted_alignment_plus_tail,0.0019799123740030567,0.001481522875734267,96,18087
osi_target_t48h,v1.12,0.0012941422353775897,0.0008087887401681614,96,18089
osi_target_t48h,weighted_alignment,0.0017409672087045534,0.0012010214680683163,96,18089
osi_target_t48h,weighted_alignment_plus_tail,0.0012941422353775897,0.0008087887401681614,96,18089
osi_target_t48h,v1.12,0.0017479766905582061,0.0008903306351255108,96,18091
osi_target_t48h,weighted_alignment,0.0015199957253175926,0.0007796628650339402,96,18091
osi_target_t48h,weighted_alignment_plus_tail,0.0017479766905582061,0.0008903306351255108,96,18091
osi_target_t48h,v1.12,0.00557842757960724,0.0017286229923788338,96,18093
osi_target_t48h,weighted_alignment,0.005518942437472449,0.0025955315858811113,96,18093
