case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
B0,osi_target_t01h,18097,Marion County,IN,1,143,0.0006192874879233505,0.0002858616263293364,5.4842929955873214e-05,4.7857833485313603e-05,0.0006192874879233505,0.0,0.0,0.0
B0,osi_target_t01h,18099,Marshall County,IN,3,143,0.00885972570616183,0.0027826153797087553,0.011224747761144734,-0.001622404518509244,0.00885972570616183,0.0,0.0,0.0
B0,osi_target_t01h,18101,Martin County,IN,4,143,0.003513976640261446,0.001947506111109706,0.0017657685514473461,0.0005994828490943369,0.003513976640261446,0.0,0.0,0.0
B0,osi_target_t01h,18103,Miami County,IN,0,143,0.0025081390962864007,0.0011804991675987409,0.000899578926863812,0.0009958494669780101,0.0025081390962864007,0.0,0.0,0.0
B0,osi_target_t01h,18105,Monroe County,IN,3,143,0.0020858959908437633,0.000701351644080624,0.0006221875781003862,-0.0004626824126906758,0.0020858959908437633,0.0,0.0,0.0
B0,osi_target_t01h,18107,Montgomery County,IN,1,143,0.0010045281953544745,0.0004680199338906571,0.00014429799602248277,0.0002149935334555787,0.0010045281953544745,0.0,0.0,0.0
B0,osi_target_t01h,18109,Morgan County,IN,2,143,0.003122409461810469,0.0012296027301964938,0.0013941700411501065,0.0009358964364902002,0.003122409461810469,0.0,0.0,0.0
B0,osi_target_t01h,18111,Newton County,IN,2,143,0.0038907483334717973,0.0025932478436546816,0.0021647229310011403,0.002219321623159544,0.0038907483334717973,0.0,0.0,0.0
B0,osi_target_t01h,18113,Noble County,IN,1,143,0.000992221038410071,0.0006049694835114088,0.00014078387023608904,-6.347821479500038e-05,0.000992221038410071,0.0,0.0,0.0
B0,osi_target_t01h,18117,Orange County,IN,4,143,0.013108323758849393,0.003690544375146856,0.02457142570265461,-0.003514238745266218,0.013108323758849393,0.0,0.0,0.0
B0,osi_target_t01h,18121,Parke County,IN,1,143,0.024091596614330465,0.008509456572954939,0.08299791892214954,-0.006009951746518039,0.024091596614330465,0.0,0.0,0.0
B0,osi_target_t01h,18123,Perry County,IN,3,143,0.004932803455150498,0.0019172932108548453,0.0034795546395816907,0.0018697407633023976,0.004932803455150498,0.0,0.0,0.0
B0,osi_target_t01h,18125,Pike County,IN,0,143,0.0027048532900461196,0.0009094795792189955,0.0010462210788562843,0.0007922374951810579,0.0027048532900461196,0.0,0.0,0.0
B0,osi_target_t01h,18127,Porter County,IN,2,143,0.002646246868255278,0.0018522655013838234,0.0010013750157483738,0.0017082344095031361,0.002646246868255278,0.0,0.0,0.0
B0,osi_target_t01h,18129,Posey County,IN,4,143,0.0010458456990285153,0.0005363138222703326,0.00015641243134323148,0.00026381784034003173,0.0010458456990285153,0.0,0.0,0.0
B0,osi_target_t01h,18131,Pulaski County,IN,4,143,0.017645250617343716,0.00443495756182346,0.04452374631688823,-0.0030898794486410312,0.017645250617343716,0.0,0.0,0.0
B0,osi_target_t01h,18133,Putnam County,IN,4,143,0.0010892920444401449,0.00042106630790716585,0.0001696776736055245,-0.0002545490905593311,0.0010892920444401449,0.0,0.0,0.0
B0,osi_target_t01h,18135,Randolph County,IN,0,143,0.003689320855709401,0.0023074214396788676,0.0019463856378212458,0.0017003826481241456,0.003689320855709401,0.0,0.0,0.0
B0,osi_target_t01h,18137,Ripley County,IN,0,143,0.0036058653343628514,0.0012478548962035461,0.0018593238677670398,-0.00010697153650836543,0.0036058653343628514,0.0,0.0,0.0
B0,osi_target_t01h,18139,Rush County,IN,2,143,0.0028592493263386734,0.000873183828494926,0.0011690688595540463,-0.00028889754616543084,0.0028592493263386734,0.0,0.0,0.0
B0,osi_target_t01h,18141,St. Joseph County,IN,4,143,0.0017979066672200357,0.00124144307264085,0.0004622429789168986,0.0008937161793787158,0.0017979066672200357,0.0,0.0,0.0
B0,osi_target_t01h,18143,Scott County,IN,2,143,0.0040153542251296056,0.0017584275976150257,0.002305598946117063,-0.001166727451019393,0.0040153542251296056,0.0,0.0,0.0
B0,osi_target_t01h,18145,Shelby County,IN,4,143,0.0012801282992041727,0.0004281856875119727,0.00023433817012654163,-0.0003408325108720304,0.0012801282992041727,0.0,0.0,0.0
B0,osi_target_t01h,18147,Spencer County,IN,0,143,0.0017685053924676069,0.0007200866846600765,0.0004472484192157416,0.0007158908804642723,0.0017685053924676069,0.0,0.0,0.0
B0,osi_target_t01h,18149,Starke County,IN,3,143,0.005380925334903511,0.0033610363447180596,0.0041404731167523235,0.0032347231925696283,0.005380925334903511,0.0,0.0,0.0
B0,osi_target_t01h,18151,Steuben County,IN,1,143,0.011327740714842818,0.008502240560877615,0.0183494324874872,-0.008436074851470752,0.011327740714842818,0.0,0.0,0.0
B0,osi_target_t01h,18153,Sullivan County,IN,3,143,0.002139087164211007,0.0008730006047778547,0.0006543242271411971,0.0005744641915003101,0.002139087164211007,0.0,0.0,0.0
B0,osi_target_t01h,18155,Switzerland County,IN,4,143,0.0030779527804888616,0.0010488567548612722,0.0013547524446054333,0.0009705350765395938,0.0030779527804888616,0.0,0.0,0.0
B0,osi_target_t01h,18157,Tippecanoe County,IN,1,143,0.0009450790279361041,0.0003584084145894555,0.00012772393477338516,0.00030300570118509714,0.0009450790279361041,0.0,0.0,0.0
B0,osi_target_t01h,18159,Tipton County,IN,0,143,0.004244373992650957,0.0018031475324946746,0.0025761036142973315,0.0009733017968271369,0.004244373992650957,0.0,0.0,0.0
B0,osi_target_t01h,18161,Union County,IN,0,143,0.002831557078127659,0.001558857220709889,0.0011465333145973628,0.001441134114340341,0.002831557078127659,0.0,0.0,0.0
B0,osi_target_t01h,18163,Vanderburgh County,IN,4,143,0.0006233732532821296,0.0002879661593280692,5.55689724457791e-05,0.00014656730117855072,0.0006233732532821296,0.0,0.0,0.0
B0,osi_target_t01h,18165,Vermillion County,IN,4,143,0.01381153208402865,0.003500773151489385,0.02727845384666585,-0.0015018569867498663,0.01381153208402865,0.0,0.0,0.0
B0,osi_target_t01h,18167,Vigo County,IN,3,143,0.0013644393859795084,0.0005904441388430631,0.00026622236183573573,-2.5336903538688437e-06,0.0013644393859795084,0.0,0.0,0.0
B0,osi_target_t01h,18169,Wabash County,IN,3,143,0.0016928897459252974,0.0005515550306358471,0.0004098202239358395,0.00018791866699948348,0.0016928897459252974,0.0,0.0,0.0
B0,osi_target_t01h,18171,Warren County,IN,0,143,0.004555749365897753,0.0022272936315439976,0.0029679438767375222,0.0015992782014349312,0.004555749365897753,0.0,0.0,0.0
B0,osi_target_t01h,18173,Warrick County,IN,3,143,0.0017160322823102307,0.0008160472537005308,0.0004211016515321128,0.0006428947954098548,0.0017160322823102307,0.0,0.0,0.0
B0,osi_target_t01h,18175,Washington County,IN,4,143,0.004022666640894694,0.001292601849358634,0.0023140041072386816,-4.44249725343269e-05,0.004022666640894694,0.0,0.0,0.0
B0,osi_target_t01h,18177,Wayne County,IN,1,143,0.0016884453931005456,0.0008713079954452,0.0004076712419039912,0.0007146646388018434,0.0016884453931005456,0.0,0.0,0.0
B0,osi_target_t01h,18179,Wells County,IN,0,143,0.004627389826762878,0.0014329606206110188,0.0030620213350624867,-0.0008470259254579734,0.004627389826762878,0.0,0.0,0.0
B0,osi_target_t01h,18181,White County,IN,2,143,0.0018090108339617224,0.000742694122389253,0.0004679703882268967,0.00026726275611861123,0.0018090108339617224,0.0,0.0,0.0
B0,osi_target_t01h,18183,Whitley County,IN,1,143,0.00272526056807405,0.000644759044930412,0.001062067458437599,-8.870259578133952e-05,0.00272526056807405,0.0,0.0,0.0
B0,osi_target_t01h,39017,Butler County,OH,1,143,0.0008149758415689935,0.00029927064836773496,9.497854399477576e-05,-5.36868745358351e-05,0.0008149758415689935,0.0,0.0,0.0
B0,osi_target_t01h,39023,Clark County,OH,1,143,0.002718359352731027,0.0016706970544264465,0.0010566952925929755,0.0005920227960486123,0.002718359352731027,0.0,0.0,0.0
B0,osi_target_t01h,39025,Clermont County,OH,1,143,0.0017765479431099277,0.0006015707206749437,0.00045132553096604043,-0.0002812764326656499,0.0017765479431099277,0.0,0.0,0.0
B0,osi_target_t01h,39027,Clinton County,OH,0,143,0.0010837881800184323,0.0005489295007826647,0.0001679673451381162,0.00016086384233804228,0.0010837881800184323,0.0,0.0,0.0
B0,osi_target_t01h,39029,Columbiana County,OH,2,143,0.008499934916483144,0.004539190233176436,0.01033159178257625,0.003851046773710458,0.008499934916483144,0.0,0.0,0.0
B0,osi_target_t01h,39031,Coshocton County,OH,2,143,0.009244993728251109,0.006324172955546493,0.012222196992062536,0.0024148300436614653,0.009244993728251109,0.0,0.0,0.0
B0,osi_target_t01h,39033,Crawford County,OH,4,143,0.0066028060756716835,0.0033015741985422324,0.006234377874428547,-0.0011714712385558562,0.0066028060756716835,0.0,0.0,0.0
B0,osi_target_t01h,39035,Cuyahoga County,OH,4,143,0.005683461022455226,0.0037843018203045924,0.004619147274708795,-0.003678227241057913,0.005683461022455226,0.0,0.0,0.0
B0,osi_target_t01h,39037,Darke County,OH,0,143,0.0015284987509798732,0.000863226026092477,0.0003340921057398256,0.0004746059810600348,0.0015284987509798732,0.0,0.0,0.0
B0,osi_target_t01h,39039,Defiance County,OH,1,143,0.008873500587524076,0.00474301404798494,0.011259678812780985,-0.0046058823322720705,0.008873500587524076,0.0,0.0,0.0
B0,osi_target_t01h,39045,Fairfield County,OH,2,143,0.004363988230084778,0.002600939847707162,0.0027233482379415415,0.0018634594866444362,0.004363988230084778,0.0,0.0,0.0
B0,osi_target_t01h,39049,Franklin County,OH,1,143,0.004610670708335813,0.0025673191584982646,0.0030399346664409382,-0.0006429450948790216,0.004610670708335813,0.0,0.0,0.0
B0,osi_target_t01h,39051,Fulton County,OH,2,143,0.003094447041627513,0.0017719729444167507,0.0013693111565615292,-0.0006138138828457784,0.003094447041627513,0.0,0.0,0.0
B0,osi_target_t01h,39053,Gallia County,OH,4,143,0.0027261257169227523,0.001015061326727691,0.0010627418836988655,-0.0004662707306208031,0.0027261257169227523,0.0,0.0,0.0
B0,osi_target_t01h,39055,Geauga County,OH,0,143,0.012091492638398682,0.004607602237147763,0.020907199774096278,-0.002094860298165986,0.012091492638398682,0.0,0.0,0.0
B0,osi_target_t01h,39059,Guernsey County,OH,0,143,0.016172365903312533,0.009764759843870605,0.03740099490421949,-0.00879285060725527,0.016172365903312533,0.0,0.0,0.0
B0,osi_target_t01h,39061,Hamilton County,OH,2,143,0.0015022479057747661,0.0006951746442629368,0.0003227150741678679,0.0005595103085986011,0.0015022479057747661,0.0,0.0,0.0
B0,osi_target_t01h,39063,Hancock County,OH,0,143,0.0018737129644591179,0.001174979917023758,0.000502044439065051,0.0011204344624783035,0.0018737129644591179,0.0,0.0,0.0
B0,osi_target_t01h,39065,Hardin County,OH,3,143,0.003042582167588415,0.001656590972880598,0.001323794793253364,0.00042297591090944317,0.003042582167588415,0.0,0.0,0.0
B0,osi_target_t01h,39069,Henry County,OH,0,143,0.002638290281844764,0.0011777989324455198,0.0009953623124125427,-0.0009597435836670355,0.002638290281844764,0.0,0.0,0.0
B0,osi_target_t01h,39073,Hocking County,OH,2,143,0.0033264209603187517,0.0024255151590241047,0.0015823059259504535,0.0017154991611668983,0.0033264209603187517,0.0,0.0,0.0
B0,osi_target_t01h,39075,Holmes County,OH,3,143,0.010079881888881452,0.005695763710549584,0.01452937470181344,-0.0025704962159119106,0.010079881888881452,0.0,0.0,0.0
B0,osi_target_t01h,39077,Huron County,OH,1,143,0.004285276284554959,0.002649227606786427,0.0026259937754005884,0.0024166290954834853,0.004285276284554959,0.0,0.0,0.0
B0,osi_target_t01h,39081,Jefferson County,OH,4,143,0.010957227008724304,0.006249967363741799,0.017168697792062586,0.0008964874447253195,0.010957227008724304,0.0,0.0,0.0
B0,osi_target_t01h,39085,Lake County,OH,2,143,0.0023520680304188503,0.0012531142583817837,0.0007911080348197326,-0.00048044890303651895,0.0023520680304188503,0.0,0.0,0.0
B0,osi_target_t01h,39087,Lawrence County,OH,3,143,0.003580560883421641,0.0012218161535581843,0.0018333195223041502,0.00010994288741466763,0.003580560883421641,0.0,0.0,0.0
B0,osi_target_t01h,39089,Licking County,OH,1,143,0.021735616713418827,0.009222294025289703,0.06755849584950922,-0.008633588784494465,0.021735616713418827,0.0,0.0,0.0
B0,osi_target_t01h,39091,Logan County,OH,3,143,0.0136136750304123,0.010039406422026333,0.026502497140215,0.009270783255972387,0.0136136750304123,0.0,0.0,0.0
B0,osi_target_t01h,39093,Lorain County,OH,3,143,0.0022689567048762636,0.0012635680777815766,0.0007361875275902222,-9.036552056786633e-05,0.0022689567048762636,0.0,0.0,0.0
B0,osi_target_t01h,39095,Lucas County,OH,1,143,0.0019336814474792414,0.001145222097166375,0.0005346947234665342,-0.000993557860660228,0.0019336814474792414,0.0,0.0,0.0
B0,osi_target_t01h,39097,Madison County,OH,4,143,0.008766373624858617,0.003380285394476067,0.010989450833878204,0.0008259770700996201,0.008766373624858617,0.0,0.0,0.0
B0,osi_target_t01h,39099,Mahoning County,OH,0,143,0.0019111596897636047,0.0010598347120818034,0.0005223119844481565,0.0004779183053590462,0.0019111596897636047,0.0,0.0,0.0
B0,osi_target_t01h,39101,Marion County,OH,0,143,0.006416764122512531,0.004868222439235654,0.005888005237966853,-0.0025506832163436134,0.006416764122512531,0.0,0.0,0.0
B0,osi_target_t01h,39103,Medina County,OH,4,143,0.006124974153263928,0.004143988712195542,0.005364689098075617,0.0037496220750942244,0.006124974153263928,0.0,0.0,0.0
B0,osi_target_t01h,39105,Meigs County,OH,1,143,0.0034220729278783596,0.0015918978932623535,0.0016746133866916695,-0.0002576263018540108,0.0034220729278783596,0.0,0.0,0.0
B0,osi_target_t01h,39107,Mercer County,OH,3,143,0.0192193315453424,0.010217411881690381,0.05282172682212047,0.010188041252319752,0.0192193315453424,0.0,0.0,0.0
B0,osi_target_t01h,39109,Miami County,OH,1,143,0.0018306993867016953,0.0011040012788358115,0.0004792588149592047,0.0005071958670401745,0.0018306993867016953,0.0,0.0,0.0
B0,osi_target_t01h,39111,Monroe County,OH,2,143,0.020799145460856303,0.01114096965663746,0.06186243662196588,0.010585125134895033,0.020799145460856303,0.0,0.0,0.0
B0,osi_target_t01h,39113,Montgomery County,OH,4,143,0.001384850471913825,0.0007397038077032439,0.00027424694862707193,-0.0006875488739943504,0.001384850471913825,0.0,0.0,0.0
B0,osi_target_t01h,39115,Morgan County,OH,2,143,0.031664786178197714,0.006647932880791443,0.1433801917706703,-0.0054830247155613215,0.031664786178197714,0.0,0.0,0.0
B0,osi_target_t01h,39117,Morrow County,OH,4,143,0.017959500045327124,0.009890422007655407,0.04612374078856901,-0.00565943079611382,0.017959500045327124,0.0,0.0,0.0
B0,osi_target_t01h,39119,Muskingum County,OH,1,143,0.026082109815749967,0.017687337929907152,0.09727953269904024,0.017660764503333724,0.026082109815749967,0.0,0.0,0.0
B0,osi_target_t01h,39121,Noble County,OH,1,143,0.00823888758525233,0.00459716017029489,0.009706735415866771,-0.004091657283161978,0.00823888758525233,0.0,0.0,0.0
B0,osi_target_t01h,39123,Ottawa County,OH,0,143,0.0014513880285104404,0.0006278946627730294,0.00030123339093038944,0.00021186828142562275,0.0014513880285104404,0.0,0.0,0.0
B0,osi_target_t01h,39125,Paulding County,OH,1,143,0.018919240855188268,0.010077759462639342,0.051185087458737365,0.0023936055025389927,0.018919240855188268,0.0,0.0,0.0
B0,osi_target_t01h,39127,Perry County,OH,0,143,0.01139948110938262,0.007133228708070994,0.018582588247533484,0.005622896025471759,0.01139948110938262,0.0,0.0,0.0
B0,osi_target_t01h,39129,Pickaway County,OH,2,143,0.0011301511713419983,0.0005233580126987938,0.0001826455588222538,-0.0003344819001646881,0.0011301511713419983,0.0,0.0,0.0
B0,osi_target_t01h,39131,Pike County,OH,3,143,0.005426256617595051,0.002009914752301928,0.004210529305839154,-0.0013394129955301682,0.005426256617595051,0.0,0.0,0.0
B0,osi_target_t01h,39133,Portage County,OH,0,143,0.005526905318937144,0.003303647188639888,0.004368175583842885,-0.0020570986276536767,0.005526905318937144,0.0,0.0,0.0
B0,osi_target_t01h,39135,Preble County,OH,0,143,0.005402826590457802,0.0026691025037329673,0.004174246528817776,-0.0025927314715683556,0.005402826590457802,0.0,0.0,0.0
B0,osi_target_t01h,39137,Putnam County,OH,0,143,0.010280124789581577,0.004741126760157712,0.015112378093579862,-0.0015556027555940122,0.010280124789581577,0.0,0.0,0.0
B0,osi_target_t01h,39139,Richland County,OH,2,143,0.011600040881316553,0.00843935131022204,0.01924221562809479,-0.007258744731108855,0.011600040881316553,0.0,0.0,0.0
B0,osi_target_t01h,39141,Ross County,OH,3,143,0.002042041439656455,0.0012974499540442403,0.0005963004535022117,0.001184792315548486,0.002042041439656455,0.0,0.0,0.0
B0,osi_target_t01h,39143,Sandusky County,OH,4,143,0.0015383822937677463,0.0010895686417115508,0.00033842667169427004,0.0009473626446690212,0.0015383822937677463,0.0,0.0,0.0
B0,osi_target_t01h,39145,Scioto County,OH,3,143,0.0013861210319335527,0.0006931972072073519,0.0002747504066691008,0.0004336392135766182,0.0013861210319335527,0.0,0.0,0.0
B0,osi_target_t01h,39147,Seneca County,OH,4,143,0.0016803434023526585,0.0010475307032785633,0.00040376821482570544,0.0006707293402012299,0.0016803434023526585,0.0,0.0,0.0
B0,osi_target_t01h,39149,Shelby County,OH,3,143,0.01607295634330325,0.01044691791781535,0.0369426093627637,0.009448971678510583,0.01607295634330325,0.0,0.0,0.0
B0,osi_target_t01h,39151,Stark County,OH,4,143,0.002498947115736393,0.0013097939785894012,0.0008929973462763552,-0.0010984486566090385,0.002498947115736393,0.0,0.0,0.0
B0,osi_target_t01h,39153,Summit County,OH,0,143,0.0036624780710634033,0.0018266266959095492,0.001918165623805904,0.0014099274930162563,0.0036624780710634033,0.0,0.0,0.0
B0,osi_target_t01h,39155,Trumbull County,OH,1,143,0.004319188937544035,0.0014665541664486258,0.002667721210182997,-0.0004745822843257173,0.004319188937544035,0.0,0.0,0.0
B0,osi_target_t01h,39157,Tuscarawas County,OH,2,143,0.023444932084831942,0.01662440627850505,0.07860207218612064,-0.01658203195522507,0.023444932084831942,0.0,0.0,0.0
B0,osi_target_t01h,39159,Union County,OH,3,143,0.00658653438605101,0.0043623822120170885,0.006203688236264428,0.004177766827401704,0.00658653438605101,0.0,0.0,0.0
B0,osi_target_t01h,39161,Van Wert County,OH,3,143,0.006700550650309379,0.0036970938248583078,0.006420325199482685,-0.0010714011581233137,0.006700550650309379,0.0,0.0,0.0
B0,osi_target_t01h,39163,Vinton County,OH,2,143,0.003006241807841434,0.0018844729692630373,0.001292361042431564,0.0006939829905093962,0.003006241807841434,0.0,0.0,0.0
B0,osi_target_t01h,39165,Warren County,OH,2,143,0.0009230342824059245,0.0004991699489729301,0.00012183489696901664,0.00014331244055067945,0.0009230342824059245,0.0,0.0,0.0
B0,osi_target_t01h,39167,Washington County,OH,4,143,0.0029559731803427565,0.0012145274530055714,0.001249502174335511,-0.0003095659080041647,0.0029559731803427565,0.0,0.0,0.0
B0,osi_target_t01h,39169,Wayne County,OH,4,143,0.00939975634293292,0.004718680898599255,0.012634824960830598,-0.00422955337346755,0.00939975634293292,0.0,0.0,0.0
B0,osi_target_t01h,39171,Williams County,OH,3,143,0.012357986002292426,0.007309922989198096,0.021838933978698342,0.007281950961226068,0.012357986002292426,0.0,0.0,0.0
B0,osi_target_t01h,39173,Wood County,OH,1,143,0.005885553340199217,0.003974463611239979,0.004953482551207212,0.003971483804855135,0.005885553340199217,0.0,0.0,0.0
B0,osi_target_t01h,39175,Wyandot County,OH,2,143,0.0032768683493235953,0.002008115055527001,0.0015355148635682202,0.0008641548551462423,0.0032768683493235953,0.0,0.0,0.0
B0,osi_target_t01h,42005,Armstrong County,PA,3,143,0.014041692088697112,0.008532438779606489,0.028195183690070402,-0.008355633419990844,0.014041692088697112,0.0,0.0,0.0
B0,osi_target_t01h,42007,Beaver County,PA,0,143,0.007394288907325202,0.004592760296480556,0.00781859770763393,-0.004550916225918468,0.007394288907325202,0.0,0.0,0.0
B0,osi_target_t01h,42009,Bedford County,PA,0,143,0.00901855664908362,0.00592799036247305,0.011630814056680447,0.0014818417352324596,0.00901855664908362,0.0,0.0,0.0
B0,osi_target_t01h,42013,Blair County,PA,0,143,0.0014318365098315608,0.0009400903444176096,0.0002931722780967874,0.0002472586622690437,0.0014318365098315608,0.0,0.0,0.0
B0,osi_target_t01h,42015,Bradford County,PA,4,143,0.003850999910893861,0.002464997550042964,0.0021207186448597474,-0.00013449692979224359,0.003850999910893861,0.0,0.0,0.0
B0,osi_target_t01h,42019,Butler County,PA,1,143,0.003353296483820128,0.002038914188162209,0.0016079774151012622,-0.0007917703962698849,0.003353296483820128,0.0,0.0,0.0
B0,osi_target_t01h,42021,Cambria County,PA,2,143,0.011795343669791996,0.005215813724453274,0.0198956089172558,0.004225261746599387,0.011795343669791996,0.0,0.0,0.0
B0,osi_target_t01h,42023,Cameron County,PA,2,143,0.00929896869045026,0.004910727222847015,0.012365327074954314,0.002357065032850138,0.00929896869045026,0.0,0.0,0.0
B0,osi_target_t01h,42025,Carbon County,PA,1,143,0.0009246663959820098,0.0004733152486388889,0.0001222661359717453,9.468906951621313e-05,0.0009246663959820098,0.0,0.0,0.0
B0,osi_target_t01h,42027,Centre County,PA,0,143,0.0012422538913247527,0.0008210797880682188,0.00022067684646314318,3.9315285681375405e-05,0.0012422538913247527,0.0,0.0,0.0
B0,osi_target_t01h,42029,Chester County,PA,1,143,0.010815246381352825,0.004849817403370295,0.016726646263379247,-0.0044285365772862035,0.010815246381352825,0.0,0.0,0.0
B0,osi_target_t01h,42031,Clarion County,PA,4,143,0.011585881053693018,0.006963811853391368,0.019195267490016165,0.0032796866565009135,0.011585881053693018,0.0,0.0,0.0
B0,osi_target_t01h,42033,Clearfield County,PA,2,143,0.004797975338850719,0.0032350330070704536,0.0032919411313674122,0.0007049715205560724,0.004797975338850719,0.0,0.0,0.0
B0,osi_target_t01h,42035,Clinton County,PA,3,143,0.004835979835268283,0.0029174082282862716,0.003344298238298368,0.0008058488987386698,0.004835979835268283,0.0,0.0,0.0
B0,osi_target_t01h,42039,Crawford County,PA,1,143,0.012530285888140109,0.006314854203928766,0.022452153214708812,-0.0057234258687484454,0.012530285888140109,0.0,0.0,0.0
