case,reference,pair,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,sse,mae,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
G2,G0,G2_minus_G0,1,42053,Forest County,PA,3,143,0.07841504719857993,0.8792955066832392,0.0294432956120492,-0.021284943407452732,0.09428224787377755,-0.015867200675197618,-16.82946793593656,0.39185183708769833
G2,G0,G2_minus_G0,1,54007,Braxton County,WV,4,143,0.02389670967062961,0.08166054083077787,0.012433961796417694,-0.011153172527317387,0.023896510925303482,1.9874532612706997e-07,0.0008316918178818966,-1.3583111276027626e-06
G2,G0,G2_minus_G0,1,54009,Brooke County,WV,0,143,0.021601929529961792,0.06673000039669325,0.011635524493538397,-0.003686387287682356,0.020655771616079722,0.0009461579138820703,4.5805982534466105,-0.005717491545736059
G2,G0,G2_minus_G0,1,54013,Calhoun County,WV,2,143,0.04354629732886343,0.2711680415806903,0.02178442420342372,-0.02039609549381586,0.04354624820417804,4.9124685388979294e-08,0.0001128103738423647,-6.11810327622031e-07
G2,G0,G2_minus_G0,1,54015,Clay County,WV,2,143,0.050427760226435664,0.36364313720804886,0.02646001108363442,-0.02423355093367418,0.050379075649942304,4.868457649336022e-05,0.09663650208995289,-0.0007018065500556947
G2,G1,G2_minus_G1,1,18013,Brown County,IN,1,143,0.028681258361395488,0.11763388511061595,0.012854972819852331,-0.008907512773238424,0.02868145431624478,-1.9595484929135765e-07,-0.0006832109945675846,1.6073917456227438e-06
G2,G1,G2_minus_G1,1,39115,Morgan County,OH,2,143,0.03168619900861844,0.1435741746887694,0.006735205039606785,-0.005173839204167856,0.0316843833781959,1.8156304225358522e-06,0.005730363759526291,-1.6453230690355314e-05
G2,G1,G2_minus_G1,1,39117,Morrow County,OH,4,143,0.015594571130257485,0.03477626276934241,0.00976504204335235,-0.0003093794799611742,0.015597470616795657,-2.899486538171514e-06,-0.018589466262874943,1.293304943553869e-05
G2,G1,G2_minus_G1,1,39119,Muskingum County,OH,1,143,0.021963220727183444,0.06898077825367022,0.014770392111605161,0.01473822427943733,0.02195613322784561,7.087499337834341e-06,0.032280271140128214,-4.45128100666492e-05
G2,G1,G2_minus_G1,1,42031,Clarion County,PA,4,143,0.012960252289131209,0.024019443933904094,0.00714759728260612,0.0026359969070648285,0.012546637158803395,0.00041361513032781363,3.2966214380209413,-0.0015086550626668346
G2,G1,G2_minus_G1,1,42053,Forest County,PA,3,143,0.07841504719857993,0.8792955066832392,0.0294432956120492,-0.021284943407452732,0.09303780417158518,-0.014622756973005246,-15.71700568731953,0.35851721304180406
G2,G1,G2_minus_G1,1,54007,Braxton County,WV,4,143,0.02389670967062961,0.08166054083077787,0.012433961796417694,-0.011153172527317387,0.02389754516993322,-8.354993036099878e-07,-0.0034961720865811508,5.71028552892594e-06
G2,G1,G2_minus_G1,1,54009,Brooke County,WV,0,143,0.021601929529961792,0.06673000039669325,0.011635524493538397,-0.003686387287682356,0.020369385102341517,0.0012325444276202746,6.050965315976042,-0.007397605925701815
G2,G1,G2_minus_G1,1,54013,Calhoun County,WV,2,143,0.04354629732886343,0.2711680415806903,0.02178442420342372,-0.02039609549381586,0.04354652013341706,-2.228045536331602e-07,-0.0005116472061361677,2.7748687136397443e-06
G2,G1,G2_minus_G1,1,54015,Clay County,WV,2,143,0.050427760226435664,0.36364313720804886,0.02646001108363442,-0.02423355093367418,0.05035667181354719,7.108841288847728e-05,0.14116980000522528,-0.0010245385604153445
G1,G0,G1_minus_G0,6,18013,Brown County,IN,1,138,0.02919264576796552,0.1176050582368803,0.013238982367467103,-0.009311999080445782,0.029200675924885806,-8.030156920284942e-06,-0.027499900827432366,6.47092400080651e-05
G1,G0,G1_minus_G0,6,39115,Morgan County,OH,2,138,0.032246460811376165,0.14349712441062737,0.006857009664796197,-0.005485942928140072,0.03224672449298572,-2.6368160955386744e-07,-0.0008177004446219271,2.3467820330913547e-06
G1,G0,G1_minus_G0,6,39117,Morrow County,OH,4,138,0.01394101260046716,0.02682055286104101,0.008758427882181926,0.0010347394171474947,0.013941592886685233,-5.802862180735724e-07,-0.004162266268925574,2.2328250529647653e-06
G1,G0,G1_minus_G0,6,39119,Muskingum County,OH,1,138,0.022056063626532847,0.06713285209227782,0.014653453965133097,0.01462012063179976,0.022056063626532847,0.0,0.0,0.0
G1,G0,G1_minus_G0,6,42031,Clarion County,PA,4,138,0.008922113649642304,0.010985367452844426,0.0058845073382049525,0.004773761096619098,0.00819794520371135,0.0007241684459309543,8.833536062220947,-0.0017108972851429833
G1,G0,G1_minus_G0,6,42053,Forest County,PA,3,138,0.06848709343193315,0.6472865114120993,0.023588845799470234,-0.015186273740121216,0.0692097173899623,-0.0007226239580291477,-1.0441076560933182,0.013731415993286755
G1,G0,G1_minus_G0,6,54007,Braxton County,WV,4,138,0.02432660485438429,0.08166615111630676,0.012891460335100286,-0.011548804195437934,0.024325552039500584,1.0528148837070372e-06,0.004328020519328568,-7.068596656514825e-06
G1,G0,G1_minus_G0,6,54009,Brooke County,WV,0,138,0.020678412125094425,0.05900834846610479,0.010838509027018217,-0.0026013596035586984,0.02095192379079301,-0.0002735116656985871,-1.3054250694572334,0.0015713207877525587
G1,G0,G1_minus_G0,6,54013,Calhoun County,WV,2,138,0.044328054518940264,0.27116674560591136,0.02254940040421311,-0.021165368946177047,0.044327752462951925,3.020559883396001e-07,0.0006814150764533622,-3.6955044011577343e-06
G1,G0,G1_minus_G0,6,54015,Clay County,WV,2,138,0.051228630185591345,0.36216341199550717,0.02720138053448357,-0.025001762037110284,0.05126996609107798,-4.133590548663357e-05,-0.08062401565314126,0.0005846883757722465
G2,G0,G2_minus_G0,6,18013,Brown County,IN,1,138,0.02919223085452597,0.11760171523242346,0.01325339632727057,-0.009297585120642313,0.029200675924885806,-8.4450703598353e-06,-0.02892080437302269,6.805224446490565e-05
G2,G0,G2_minus_G0,6,39115,Morgan County,OH,2,138,0.03224795031521101,0.14351038133545985,0.006864908488456133,-0.005468800436560927,0.03224672449298572,1.2258222252883866e-06,0.0038013852400986536,-1.0910142799386291e-05
G2,G0,G2_minus_G0,6,39117,Morrow County,OH,4,138,0.013944669749232157,0.026834626389290756,0.008760042668420736,0.0010382163646585228,0.013941592886685233,3.0768625469239363e-06,0.022069662856538663,-1.1840703196781127e-05
G2,G0,G2_minus_G0,6,39119,Muskingum County,OH,1,138,0.022060609831132037,0.06716052984475865,0.01465674594711498,0.01462341261378165,0.022056063626532847,4.546204599189391e-06,0.020612039737311072,-2.7677752480831375e-05
G2,G0,G2_minus_G0,6,42031,Clarion County,PA,4,138,0.008433838025117544,0.009815888089080767,0.005658713311908664,0.0044793589281126815,0.00819794520371135,0.0002358928214061945,2.8774627732252034,-0.0005414179213793242
G2,G0,G2_minus_G0,6,42053,Forest County,PA,3,138,0.06254131101272496,0.5397753504802741,0.022161557324820273,-0.013767510143923772,0.0692097173899623,-0.00666840637723734,-9.635072398380407,0.12124257692511187
G2,G0,G2_minus_G0,6,54007,Braxton County,WV,4,138,0.024325754353374307,0.08166044083077784,0.012880119832519785,-0.011552925155118741,0.024325552039500584,2.0231387372338094e-07,0.0008316928363782949,-1.3583111275888848e-06
G2,G0,G2_minus_G0,6,54009,Brooke County,WV,0,138,0.021716965739059655,0.06508447092578575,0.011414687025313109,-0.0031775376018535893,0.02095192379079301,0.0007650419482666433,3.6514162418003204,-0.004504801671928398
G2,G0,G2_minus_G0,6,54013,Calhoun County,WV,2,138,0.044327827712282934,0.2711639707371977,0.022543401184893407,-0.021156702559347606,0.044327752462951925,7.524933100938602e-08,0.00016975670280583444,-9.2063568751799e-07
G2,G0,G2_minus_G0,6,54015,Clay County,WV,2,138,0.05132064708337916,0.36346561675383204,0.027208269596077177,-0.02532201568272811,0.05126996609107798,5.068099230118306e-05,0.09885123038926302,-0.0007175163825526298
G2,G1,G2_minus_G1,6,18013,Brown County,IN,1,138,0.02919223085452597,0.11760171523242346,0.01325339632727057,-0.009297585120642313,0.02919264576796552,-4.149134395503573e-07,-0.0014212944001279482,3.343004456840548e-06
G2,G1,G2_minus_G1,6,39115,Morgan County,OH,2,138,0.03224795031521101,0.14351038133545985,0.006864908488456133,-0.005468800436560927,0.032246460811376165,1.489503834842254e-06,0.004619123455307239,-1.3256924832477646e-05
G2,G1,G2_minus_G1,6,39117,Morrow County,OH,4,138,0.013944669749232157,0.026834626389290756,0.008760042668420736,0.0010382163646585228,0.01394101260046716,3.6571487649975087e-06,0.02623302101365521,-1.4073528249745892e-05
G2,G1,G2_minus_G1,6,39119,Muskingum County,OH,1,138,0.022060609831132037,0.06716052984475865,0.01465674594711498,0.01462341261378165,0.022056063626532847,4.546204599189391e-06,0.020612039737311072,-2.7677752480831375e-05
G2,G1,G2_minus_G1,6,42031,Clarion County,PA,4,138,0.008433838025117544,0.009815888089080767,0.005658713311908664,0.0044793589281126815,0.008922113649642304,-0.00048827562452475985,-5.472645201558657,0.0011694793637636591
G2,G1,G2_minus_G1,6,42053,Forest County,PA,3,138,0.06254131101272496,0.5397753504802741,0.022161557324820273,-0.013767510143923772,0.06848709343193315,-0.005945782419208193,-8.681610097992387,0.10751116093182511
G2,G1,G2_minus_G1,6,54007,Braxton County,WV,4,138,0.024325754353374307,0.08166044083077784,0.012880119832519785,-0.011552925155118741,0.02432660485438429,-8.505010099836563e-07,-0.0034961763677010538,5.71028552892594e-06
G2,G1,G2_minus_G1,6,54009,Brooke County,WV,0,138,0.021716965739059655,0.06508447092578575,0.011414687025313109,-0.0031775376018535893,0.020678412125094425,0.0010385536139652304,5.022405045815326,-0.006076122459680956
G2,G1,G2_minus_G1,6,54013,Calhoun County,WV,2,138,0.044327827712282934,0.2711639707371977,0.022543401184893407,-0.021156702559347606,0.044328054518940264,-2.268066573302141e-07,-0.0005116548871586524,2.7748687136397443e-06
G2,G1,G2_minus_G1,6,54015,Clay County,WV,2,138,0.05132064708337916,0.36346561675383204,0.027208269596077177,-0.02532201568272811,0.051228630185591345,9.201689778781663e-05,0.17962006295006994,-0.0013022047583248764
G1,G0,G1_minus_G0,24,18013,Brown County,IN,1,120,0.030400863198123913,0.1109054979829254,0.01403860742882846,-0.010705458345168712,0.030400863198123913,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,42031,Clarion County,PA,4,120,0.0059389386624583195,0.004232519092373066,0.004246510334248851,0.0038307787590161875,0.0059389386624583195,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,54009,Brooke County,WV,0,120,0.0046341530375029515,0.0025770449249997397,0.003142862218501221,0.0013681976043276593,0.0046341530375029515,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
G1,G0,G1_minus_G0,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,18013,Brown County,IN,1,120,0.030400863198123913,0.1109054979829254,0.01403860742882846,-0.010705458345168712,0.030400863198123913,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,42031,Clarion County,PA,4,120,0.0059389386624583195,0.004232519092373066,0.004246510334248851,0.0038307787590161875,0.0059389386624583195,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,54009,Brooke County,WV,0,120,0.0046341530375029515,0.0025770449249997397,0.003142862218501221,0.0013681976043276593,0.0046341530375029515,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
G2,G0,G2_minus_G0,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,18013,Brown County,IN,1,120,0.030400863198123913,0.1109054979829254,0.01403860742882846,-0.010705458345168712,0.030400863198123913,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,39115,Morgan County,OH,2,120,0.03451116753766287,0.14292248217751624,0.007066114566536833,-0.0065750859865224606,0.03451116753766287,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,39117,Morrow County,OH,4,120,0.011330229924000883,0.01540489321568701,0.007581132172894789,-0.004280596054620325,0.011330229924000883,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,39119,Muskingum County,OH,1,120,0.02607074080881269,0.08156202315843494,0.015412205291621704,0.01537053862495504,0.02607074080881269,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,42031,Clarion County,PA,4,120,0.0059389386624583195,0.004232519092373066,0.004246510334248851,0.0038307787590161875,0.0059389386624583195,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,42053,Forest County,PA,3,120,0.009420788088410027,0.01065014978480739,0.0059551520910854005,0.0001813638859353032,0.009420788088410027,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,54007,Braxton County,WV,4,120,0.024531206107337403,0.07221360876968014,0.013903152169714706,-0.012622676239722082,0.024531206107337403,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,54009,Brooke County,WV,0,120,0.0046341530375029515,0.0025770449249997397,0.003142862218501221,0.0013681976043276593,0.0046341530375029515,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,54013,Calhoun County,WV,2,120,0.046786156192012304,0.26267332934680454,0.02572349032745772,-0.023933260089335464,0.046786156192012304,0.0,0.0,0.0
G2,G1,G2_minus_G1,24,54015,Clay County,WV,2,120,0.05244663794168919,0.3300779797663958,0.028600955178801037,-0.026018137753872222,0.05244663794168919,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,42031,Clarion County,PA,4,96,0.005342257499305252,0.002739812658132788,0.003492789723281977,0.0027834852919317505,0.005342257499305252,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,54009,Brooke County,WV,0,96,0.004934295707285484,0.0023373383161858514,0.003531943699681427,0.003494443699681427,0.004934295707285484,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
G1,G0,G1_minus_G0,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,42031,Clarion County,PA,4,96,0.005342257499305252,0.002739812658132788,0.003492789723281977,0.0027834852919317505,0.005342257499305252,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,54009,Brooke County,WV,0,96,0.004934295707285484,0.0023373383161858514,0.003531943699681427,0.003494443699681427,0.004934295707285484,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
G2,G0,G2_minus_G0,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,18013,Brown County,IN,1,96,0.017277270414225405,0.028656391004761774,0.008466917789019224,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,39115,Morgan County,OH,2,96,0.03857661169085658,0.1428628770765247,0.008499269791595614,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,39117,Morrow County,OH,4,96,0.006628136061367782,0.004217490014208386,0.0051148377071732485,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,39119,Muskingum County,OH,1,96,0.013181015617519984,0.016678960580093348,0.007722300068009076,0.00762021673467574,0.013181015617519984,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,42031,Clarion County,PA,4,96,0.005342257499305252,0.002739812658132788,0.003492789723281977,0.0027834852919317505,0.005342257499305252,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,42053,Forest County,PA,3,96,0.007001260076209866,0.004705693694854097,0.005266083301553576,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,54007,Braxton County,WV,4,96,0.029397763865082516,0.08296593794564652,0.017104824953474648,-0.01641818917286276,0.029397763865082516,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,54009,Brooke County,WV,0,96,0.004934295707285484,0.0023373383161858514,0.003531943699681427,0.003494443699681427,0.004934295707285484,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,54013,Calhoun County,WV,2,96,0.04949285046696422,0.23515605574514695,0.03043259025806112,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
G2,G1,G2_minus_G1,48,54015,Clay County,WV,2,96,0.05714943168179572,0.3135415239890147,0.03392082663725176,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
