model,horizon,fipsCode,rmse,mae,n,r2,prediction_mean,prediction_max,prediction_zero_pct,sse_contribution_pct
V18_C0,osi_target_t48h,39151,0.0010385594370380911,0.00047217894969287113,96,0.7052129041628057,0.0009599762279487058,0.005534397011809086,58.333333333333336,0.007722826375766741
V18_C0,osi_target_t48h,39153,0.0011892417048769209,0.0007953519476549703,96,0.08692146778708865,0.0013550860434542197,0.007536655454959955,50.0,0.010126370661805719
V18_C0,osi_target_t48h,39155,0.0017545401655951348,0.0013699846959010923,96,0.28383434221650616,0.0016946096779369114,0.0038664493382192257,0.0,0.022041451348180096
V18_C0,osi_target_t48h,39157,0.01749746650669676,0.00978363817720328,96,0.19017583188676623,0.0029976118227967204,0.016473263098916443,65.625,2.1921178585429195
V18_C0,osi_target_t48h,39159,0.0013447684878778639,0.0008586110153755083,96,0.09801808875853202,0.0012236337155337243,0.0066006127377048855,71.875,0.012948176351251043
V18_C0,osi_target_t48h,39161,0.0034577016833624934,0.0013617906451251476,96,0.23848275512761619,0.0011593799067886271,0.006889282948677202,61.458333333333336,0.08560292433736387
V18_C0,osi_target_t48h,39163,0.003960555864802223,0.0024662133281620536,96,0.14051078293097485,0.002975266785978352,0.01212861847352726,47.91666666666667,0.11231191838961956
V18_C0,osi_target_t48h,39165,0.001128429603272666,0.000563094888992211,96,-2.3923991633206003,0.00047038655565887757,0.004829491733818357,81.25,0.009117221380458007
V18_C0,osi_target_t48h,39167,0.003946448351237824,0.0019287953876685742,96,0.10090097405861187,0.0015526203243175624,0.006542260307073628,45.83333333333333,0.11151323251200301
V18_C0,osi_target_t48h,39169,0.002010722569737759,0.0009585623175524029,96,0.5169223902945946,0.0009998768823618568,0.0058472211310549695,58.333333333333336,0.028947953341672897
V18_C0,osi_target_t48h,39171,0.0019813632880404824,0.0013082212401557165,96,-43.62776728578325,0.0015780129068223836,0.0063310010803877695,41.66666666666667,0.028108766129229343
V18_C0,osi_target_t48h,39173,0.0014761236654516783,0.0013986798507476903,96,-0.7714030487700632,0.0018342331222002857,0.003588838900728351,0.0,0.015601237360633966
V18_C0,osi_target_t48h,39175,0.0020439350206865312,0.0014460064011109395,96,0.5152269187685043,0.002124362974605752,0.010894664391351741,31.25,0.02991215676487681
V18_C0,osi_target_t48h,42005,0.0061754634599602756,0.0033401143485586615,96,0.053615123930136455,0.001022915458933206,0.005002094116117586,54.166666666666664,0.2730565955165836
V18_C0,osi_target_t48h,42007,0.003060184503581196,0.0017855717402104397,96,0.4579940006857022,0.001495348189151356,0.00724255523724455,53.125,0.06705154381324215
V18_C0,osi_target_t48h,42009,0.0016023059417813919,0.0010366904013755552,96,-38.3406058711131,0.0010387737347088888,0.004585886710632782,55.208333333333336,0.01838249450227854
V18_C0,osi_target_t48h,42013,0.001691605242955666,0.0009070125860297529,96,-61.814035809648495,0.0008403459193630864,0.006800771373631623,68.75,0.020488567905268994
V18_C0,osi_target_t48h,42015,0.003724352841477117,0.002272492791438344,96,0.08578310350251206,0.0013060698923836038,0.007278144260131865,55.208333333333336,0.09931507986591381
V18_C0,osi_target_t48h,42019,0.0030064268700562935,0.0018871596994735364,96,0.33949383935201094,0.0018893707569502,0.0036195954666270133,0.0,0.0647164739666829
V18_C0,osi_target_t48h,42021,0.0015610335983725968,0.0006864907770481836,96,0.4845100802300132,0.0009001231322537682,0.005731233807362738,63.541666666666664,0.017447694947867354
V18_C0,osi_target_t48h,42023,0.00784150793280664,0.005622518569712844,96,-176.6954159886373,0.005787101903046178,0.016850936035940865,20.833333333333336,0.44026354956036967
V18_C0,osi_target_t48h,42025,0.0014282049916088013,0.0012675603867808012,96,0.5271465545357061,0.0019416340028532326,0.005280945499644986,0.0,0.014604767634590225
V18_C0,osi_target_t48h,42027,0.0011827310897333167,0.0007188911386665145,96,0.59286963831769,0.0008198816489474298,0.004541873739430227,63.541666666666664,0.01001579863101558
V18_C0,osi_target_t48h,42029,0.013227792857140852,0.006847673754362394,96,-0.10293498944266499,0.001718675787284461,0.004965332761490035,0.0,1.252818994231947
V18_C0,osi_target_t48h,42031,0.005183520444923203,0.0032077322789964007,96,-2.8169793867992285,0.0036134960149118447,0.015743055353021396,38.54166666666667,0.19238144837371923
V18_C0,osi_target_t48h,42033,0.00296550855810611,0.0016864051371350281,96,-0.36873219807126656,0.0017119732851240434,0.007038919991093778,53.125,0.06296684334663442
V18_C0,osi_target_t48h,42035,0.004527130070396229,0.002765795954796837,96,-492.16203631910605,0.0027762126214635036,0.011442729949030854,52.083333333333336,0.1467437129321633
V18_C0,osi_target_t48h,42039,0.009796776575717616,0.004348230184476556,96,0.05052814087285806,0.0017786573771526282,0.003852937489089418,0.0,0.6871949602170622
V18_C0,osi_target_t48h,42041,0.0018076526876591925,0.001024421653500731,96,-0.7022640984923751,0.0010509870775949883,0.006363524727105115,48.95833333333333,0.02339610387344528
V18_C0,osi_target_t48h,42043,0.0011124881457279716,0.0004412172040880903,96,0.5428853885862163,0.0006047283009198355,0.007071328196949752,79.16666666666666,0.008861440839392802
V18_C0,osi_target_t48h,42045,0.003255502990948511,0.0015889963447837765,96,-27.76968105055698,0.0018400380114504435,0.011943288520623756,68.75,0.07588391969747003
V18_C0,osi_target_t48h,42047,0.0023990496959842324,0.0015321309150938937,96,-4.4702515362889335,0.0016739807504325183,0.006941462219047662,56.25,0.041208997287086636
V18_C0,osi_target_t48h,42049,0.005889172509958183,0.0032164830402005885,96,0.6052449890926486,0.00290047739879791,0.015722559320295936,45.83333333333333,0.2483259529607089
V18_C0,osi_target_t48h,42051,0.0031517709928255417,0.0019080569753709513,96,-12.459567635601317,0.002054803163302916,0.01012958786117697,57.291666666666664,0.07112509619978911
V18_C0,osi_target_t48h,42053,0.007087465065721372,0.005089516246276891,96,0.4498559476610017,0.007269954551775568,0.017362956852224252,0.0,0.3596627171510622
V18_C0,osi_target_t48h,42055,0.0013176594368285801,0.0012211427155168696,96,-0.8852903417953828,0.0014346192343901467,0.002217180379488705,0.0,0.012431396308518758
V18_C0,osi_target_t48h,42057,0.003050642624759958,0.0015338029559129474,96,-174.29783274593868,0.0015744279559129473,0.009346142795245083,57.291666666666664,0.06663405249067379
V18_C0,osi_target_t48h,42059,0.013924516330263296,0.007467000917066982,96,-0.2779637201623175,0.0008458638422590373,0.004085433781395056,60.416666666666664,1.3882695437437014
V18_C0,osi_target_t48h,42061,0.0014345155530725248,0.0007844176075703256,96,-5.5336193381345,0.000716182993906973,0.005063299592687492,72.91666666666666,0.014734115871747912
V18_C0,osi_target_t48h,42063,0.0026157312544416497,0.001661646636865667,96,0.5035958506340743,0.0024335867975436394,0.012003113498716186,54.166666666666664,0.048989138440988025
V18_C0,osi_target_t48h,42065,0.001666915224515002,0.0009286143999820152,96,0.7569125762651623,0.0016401449223420357,0.010275626844950174,61.458333333333336,0.019894846137272885
V18_C0,osi_target_t48h,42067,0.002754872499407989,0.0012723150788494248,96,-4.790383142042237,0.0011011876514258276,0.010664356707369378,75.0,0.05433961609228337
V18_C0,osi_target_t48h,42069,0.0009790477788146777,0.0005355995010007788,96,-1.1968860212453394,0.0008109948252850678,0.00487127902464444,63.541666666666664,0.006863115872935722
V18_C0,osi_target_t48h,42075,0.0076151240033791,0.003972421539901795,96,0.06557019290670851,0.001623189805565051,0.004358297166159693,0.0,0.4152097258275232
V18_C0,osi_target_t48h,42077,0.004605561662199493,0.0026289367510880634,96,0.6854152159362732,0.002502428897622371,0.018480303837756448,59.375,0.15187236676136545
V18_C0,osi_target_t48h,42079,0.0014974649694863545,0.0013904861745988291,96,-1.652911801645471,0.0017848744262111648,0.0038099647902028345,0.0,0.016055613376914652
V18_C0,osi_target_t48h,42081,0.0023765501038946037,0.0015106942569228811,96,-287.47195462479766,0.0015815275902562147,0.007639880029600154,54.166666666666664,0.040439661157437
V18_C0,osi_target_t48h,42083,0.004525024226652719,0.0032891031764723366,96,-0.724213560142124,0.0035488040391814467,0.010237718740121741,35.41666666666667,0.14660722581863928
V18_C0,osi_target_t48h,42085,0.0024375394645861814,0.0014696473175097244,96,0.02429850197568928,0.0022324605842418952,0.013342269685053042,35.41666666666667,0.04254189878736455
V18_C0,osi_target_t48h,42089,0.006578907982927479,0.003723643591995854,96,0.2589918105395912,0.002452261323179234,0.006979606456457673,0.0,0.3098997191227592
V18_C0,osi_target_t48h,42091,0.004825624104725339,0.0026390456657497227,96,0.2620797897958901,0.0019529131708187271,0.005540990075325621,0.0,0.16673260549984958
V18_C0,osi_target_t48h,42095,0.0037707546214074774,0.0020430030972505794,96,0.7999276756333731,0.003749841040625491,0.02031318450741851,45.83333333333333,0.10180523304148179
V18_C0,osi_target_t48h,42097,0.003065333315921406,0.0015017104732024346,96,-40.00500464060829,0.0016113798777704408,0.010537734223275362,51.041666666666664,0.06727736434685382
V18_C0,osi_target_t48h,42101,0.003860658640869535,0.0025546076268132,96,-524.0824857125791,0.0025754409601465335,0.010689085238106804,40.625,0.10671767734694756
V18_C0,osi_target_t48h,42103,0.0033264439128185366,0.0017165057158878923,96,0.7174569298661437,0.0023727029337820816,0.01115957519917235,47.91666666666667,0.07922713819276439
V18_C0,osi_target_t48h,42109,0.006534192713569564,0.0017839508039877063,96,0.3508571993680125,0.0013577094614541391,0.010507227629160183,67.70833333333334,0.3057014061991608
V18_C0,osi_target_t48h,42113,0.004174175997192359,0.002729209592927405,96,-1.2281115461821082,0.0030266703506751946,0.010223146779190173,41.66666666666667,0.12475417002945398
V18_C0,osi_target_t48h,42115,0.0053203127134503255,0.0027312503944588134,96,-0.11596778757637383,0.000991717376563292,0.0038551283885753466,53.125,0.20266925814156522
V18_C0,osi_target_t48h,42119,0.0032337044265035525,0.0016108782444151674,96,-73.34658759215849,0.001664851241615528,0.011879534100979477,61.458333333333336,0.07487109773964012
V18_C0,osi_target_t48h,42121,0.004370784917070283,0.0028732399885789133,96,0.10555352365963833,0.0019387787838442885,0.002950383474068282,0.0,0.13678309611426115
V18_C0,osi_target_t48h,42125,0.002296244009748513,0.0015596444415784023,96,0.12412950933103717,0.0024897826748717326,0.009432787868688805,38.54166666666667,0.03775284031760395
V18_C0,osi_target_t48h,42127,0.00412767437526788,0.0021982011696260405,96,0.4898523408487806,0.001753918730267013,0.00801687422488725,54.166666666666664,0.1219900521451314
V18_C0,osi_target_t48h,42129,0.0011789906048188489,0.0007128630715441363,96,0.6643982971828633,0.0009701105842475975,0.005942031467698914,57.291666666666664,0.009952547224842578
V18_C0,osi_target_t48h,42131,0.0028820615931671764,0.0014202305433287864,96,0.14911700110458503,0.0007511394735339319,0.0029916337217655016,57.291666666666664,0.05947303124702
V18_C0,osi_target_t48h,42133,0.0018452766243727903,0.000942582006990407,96,-4.096494803986844,0.0011529032172048293,0.007890559759932313,57.291666666666664,0.024380158169974426
V18_C0,osi_target_t48h,54007,0.030916727022246227,0.018265377666270368,96,0.0003508696366395503,0.005527779200462613,0.02257805330388245,30.208333333333332,6.843851558168885
V18_C0,osi_target_t48h,54009,0.004786927119396374,0.003358411024772337,96,-71.33039586767636,0.0036229943581056697,0.011778037246763013,38.54166666666667,0.16406924865568495
V18_C0,osi_target_t48h,54013,0.04944131522899672,0.030630651256901537,96,0.30818284395511464,0.014790898963682323,0.06070923698494792,19.791666666666664,17.502238150483375
V18_C0,osi_target_t48h,54015,0.056856047469543966,0.03333594197238824,96,0.17467020052975146,0.014508496856291006,0.04656215267621246,16.666666666666664,23.14551712986241
V18_C0,osi_target_t48h,54019,0.007379293605664767,0.004271409513862931,96,0.10254992721017486,0.0016110138868311358,0.006069036525825249,60.416666666666664,0.38989093598077984
V18_C0,osi_target_t48h,54023,0.000609358357579683,0.00028273740595978974,96,-2.6473216606492542,0.00019315407262645643,0.0017068563445568287,85.41666666666666,0.0026586373548293006
V18_C0,osi_target_t48h,54025,0.0011781099923751166,0.0007077758347475526,96,-8.818980516384958,0.0006257796347484844,0.003697558861027429,67.70833333333334,0.009937685250938725
V18_C0,osi_target_t48h,54027,0.001667411500819339,0.0011144542844443576,96,-1334.220761751087,0.0011154959511110241,0.004129892517195538,50.0,0.019906694142886434
V18_C0,osi_target_t48h,54029,0.0031572488058920216,0.0024306635118735054,96,-10681.222758788086,0.002441080178540172,0.007465851722959956,26.041666666666668,0.07137254346384958
V18_C0,osi_target_t48h,54031,0.0020940025874810683,0.0010940952168047994,96,-69.1392839435116,0.001151386883471466,0.008044349811673124,58.333333333333336,0.03139554210394055
V18_C0,osi_target_t48h,54033,0.005641281343776923,0.0034405804316751895,96,-11.714082645513713,0.004354520008314607,0.015424152809311812,23.958333333333336,0.2278605165064434
V18_C0,osi_target_t48h,54035,0.0032547434544051386,0.0019276599330340606,96,0.31583741243019947,0.002423059254949223,0.011682377184189192,52.083333333333336,0.07584851509998138
V18_C0,osi_target_t48h,54037,0.003607040618992595,0.0023451293472266997,96,-0.2811990738017116,0.001956821813606609,0.004389593453791088,0.0,0.09315702790923906
V18_C0,osi_target_t48h,54039,0.0030781066043625367,0.0020191097286823847,96,0.5781680039540511,0.0037973610021183016,0.011549772654162033,37.5,0.06783922406010558
V18_C0,osi_target_t48h,54041,0.017345146647183063,0.004633749002064778,96,-0.0003229763364691607,0.004772598925090594,0.01666716851511565,22.916666666666664,2.1541181025396914
V18_C0,osi_target_t48h,54043,0.010026774847387327,0.004819218105724292,96,0.3066173653405325,0.0033716071381495907,0.0112610666792649,43.75,0.7198401796853706
V18_C0,osi_target_t48h,54045,0.013114415065555045,0.007881724047665498,96,-1.0815424975124972,0.0081113971756352,0.03037448642038457,46.875,1.2314347588987384
V18_C0,osi_target_t48h,54047,0.007104147410297762,0.004587494011411748,96,0.4576539991862649,0.004989256884996417,0.013948877815088117,32.29166666666667,0.36135784472861593
V18_C0,osi_target_t48h,54053,0.0018916064901122207,0.0016817806874479008,96,-5.301298964590844,0.002040114020781234,0.0035323415825511024,0.0,0.025619765437900784
V18_C0,osi_target_t48h,54055,0.0017175229327307223,0.0008925753473154946,96,-2.0141449196172254,0.0011590339894031545,0.005264100208082004,66.66666666666666,0.021121202847669742
V18_C0,osi_target_t48h,54057,0.0009519595924067423,0.00035638177942398457,96,-0.28433928149934795,0.00010742344609065124,0.0016935278605425496,91.66666666666666,0.006488593799208402
V18_C0,osi_target_t48h,54059,0.017249473365702706,0.009428016293334516,96,-0.12163073731791463,0.003244801549525308,0.006687935583736926,0.0,2.130420042627883
V18_C0,osi_target_t48h,54063,0.0014085993628266806,0.0008742487862190483,96,-4.858795861803016,0.0007941607189584973,0.0033954531171948347,64.58333333333334,0.014206547038016257
V18_C0,osi_target_t48h,54067,0.006075882392866781,0.0028364977668855432,96,0.08353838161395988,0.0014135970594372149,0.004550691909611289,47.91666666666667,0.2643213697451636
V18_C0,osi_target_t48h,54069,0.004140379781485077,0.002208515804355159,96,-0.06800934241951095,0.0019918469987933248,0.007493835893701565,32.29166666666667,0.12274220381828839
V18_C0,osi_target_t48h,54071,0.010723913879747885,0.007027433559041739,96,-34782.76971265828,0.0070388918923750725,0.02804413953815144,23.958333333333336,0.8234176913741196
V18_C0,osi_target_t48h,54073,0.006971258450778789,0.00403931278424689,96,-6.9925846506964335,0.005201262735304068,0.021575604957818004,53.125,0.34796529135234794
V18_C0,osi_target_t48h,54075,0.0028223819711816504,0.0017646507513342478,96,-1.9385783820855447,0.0014178986101442057,0.007668957008511157,52.083333333333336,0.05703548474345281
V18_C0,osi_target_t48h,54077,0.0004166651892688268,0.00015796911103941038,96,-2.531048405730723,0.00016630244437274372,0.002223307518734667,89.58333333333334,0.0012430482748820406
V18_C0,osi_target_t48h,54079,0.0014466324463234986,0.0008665494833647829,96,0.33859249946552183,0.0008339796774282422,0.0048893359787714535,70.83333333333334,0.014984075809587391
V18_C0,osi_target_t48h,54081,0.0013977998749723128,0.001280070374208606,96,-0.10512705657121901,0.0016278223810608453,0.0023088088501825683,0.0,0.013989543820842686
V18_C0,osi_target_t48h,54083,0.004458813528390449,0.003766809015350673,96,-17.20235633048007,0.003986561273429704,0.01089914703178697,0.0,0.14234826517807858
V18_C0,osi_target_t48h,54085,0.015285543489448527,0.008700899875025665,96,0.5069338048883492,0.008451922058143824,0.0325462677327371,0.0,1.6729205978345478
V18_C0,osi_target_t48h,54087,0.010129643127648073,0.0060727081415945855,96,0.7830530380470889,0.014111895304132297,0.06160437370759144,26.041666666666668,0.7346861433533066
V18_C0,osi_target_t48h,54089,0.0013970335649827559,0.0013614117406059113,96,-9.257182600288868,0.001501230286321662,0.0023006790780658606,0.0,0.01397420916701843
V18_C0,osi_target_t48h,54091,0.0016004864659512148,0.0013813273328915612,96,-1.1913483987333815,0.0020240480324323976,0.00419995500109857,0.0,0.01834077024260843
V18_C0,osi_target_t48h,54093,0.003991989775634804,0.002756028308126228,96,-148.19494662746507,0.0028279033081262278,0.009202976266969792,34.375,0.1141017746106282
V18_C0,osi_target_t48h,54095,0.015403429261098167,0.0074733768749857925,96,0.13282733758503684,0.0029820279988089144,0.01145233568368654,25.0,1.6988240293646646
V18_C0,osi_target_t48h,54097,0.001093777161230251,0.0006095753729869737,96,0.29776042385771195,0.0006878829627602572,0.0025672143798472977,58.333333333333336,0.008565865679479596
V18_C0,osi_target_t48h,54099,0.0028715908512614995,0.002550334610162569,96,0.29634462010638607,0.003947291437267101,0.00889799123278678,0.0,0.0590416764446586
V18_C0,osi_target_t48h,54101,0.0075896419983493306,0.005474511482764572,96,-0.5444443771301752,0.0068293526739958525,0.018672314727341897,0.0,0.41243559526913903
V18_C0,osi_target_t48h,54103,0.00809299053080331,0.005720452625159062,96,-1.9395480560654503,0.006804827625159063,0.023305749441303057,26.041666666666668,0.46895548832969186
V18_C0,osi_target_t48h,54105,0.006846773578861597,0.00407554485870002,96,-3.2314578320407845,0.004447814071478016,0.01884930922680032,56.25,0.3356491027658433
V18_C0,osi_target_t48h,54107,0.0014676879036006323,0.0009466974192094504,96,-8.652011533631711,0.0011050307525427838,0.00412489727479886,54.166666666666664,0.015423430760895751
V18_C0,osi_target_t48h,54109,0.007102672706825734,0.005441897818090974,96,-13.027545154288354,0.006531481151424307,0.016294343866285033,0.0,0.3612078364792568
V18_C1_E0,osi_target_t01h,18009,0.006863248154107063,0.003857836851968732,143,0.7796686017402908,0.00771970101222499,0.0566166928679765,49.65034965034965,0.13998927071635367
V18_C1_E0,osi_target_t01h,18013,0.028688388073820233,0.013518837603349616,143,0.05541033460799871,0.005758850385512504,0.02369122665015054,41.95804195804196,2.4459503734994095
V18_C1_E0,osi_target_t01h,18023,0.0019255002168724101,0.0007255859337754497,143,-26.588410953297863,0.0007620427084382335,0.012925574843096742,77.62237762237763,0.011018500378784208
V18_C1_E0,osi_target_t01h,18025,0.011786092931485697,0.002254855360251751,143,0.23501875301571884,0.0018618803638888086,0.021187566949540573,66.43356643356644,0.4128336310658898
V18_C1_E0,osi_target_t01h,18027,0.004063049090825526,0.0016835483717183351,143,-4.5198436214119155,0.0022297022178721813,0.024135674389034446,71.32867132867133,0.049061349106116495
V18_C1_E0,osi_target_t01h,18029,0.0014064918480582054,0.0005064592688977011,143,0.6958221907875822,0.0008113656452203389,0.009121654385289122,81.81818181818183,0.005879085631230471
V18_C1_E0,osi_target_t01h,18033,0.0032547337772298695,0.0013368327691174004,143,0.17602327977267818,0.0007014379105477273,0.00953702541302926,74.82517482517483,0.03148228811939981
V18_C1_E0,osi_target_t01h,18035,0.0020826997865709186,0.0010397775773435469,143,0.6932603609729888,0.001612584684545007,0.011873763393266078,64.33566433566433,0.01289106185356586
V18_C1_E0,osi_target_t01h,18037,0.0035385681427169053,0.0014864189195236304,143,-2.7650801253080455,0.0017523416247568122,0.01955137407080788,74.12587412587412,0.037212639333550145
V18_C1_E0,osi_target_t01h,18039,0.002181445308790908,0.0016105357955875014,143,-2.228251371014315,0.0022096786235713674,0.007106423889322271,36.36363636363637,0.014142428951857178
V18_C1_E0,osi_target_t01h,18041,0.004910956860505827,0.002036774553310916,143,0.37007585217615946,0.0011623462896720271,0.008602350019537387,60.13986013986013,0.07167498083597197
V18_C1_E0,osi_target_t01h,18043,0.0020473721609309816,0.0008339166349942983,143,0.10377508501758181,0.0011518707125435126,0.011181227214795659,69.93006993006993,0.012457443741638877
V18_C1_E0,osi_target_t01h,18045,0.001899970857682955,0.0008528417621834535,143,0.4136261655119813,0.0014156689754727869,0.017375582721772382,72.72727272727273,0.010728258428645353
V18_C1_E0,osi_target_t01h,18047,0.003450143246740602,0.001583415374447872,143,0.4826686095072984,0.0021686012087487184,0.019751083887033116,60.83916083916085,0.035376071343273634
V18_C1_E0,osi_target_t01h,18051,0.0010867954007359251,0.0003464787663188274,143,0.7593131042371962,0.00048484040001932187,0.010649486319491674,86.01398601398601,0.003510192474917567
V18_C1_E0,osi_target_t01h,18059,0.0012341775391478548,0.0003954618541310956,143,0.05448901588556687,0.0005313279956214884,0.005127184338542861,79.72027972027972,0.004526792878523398
V18_C1_E0,osi_target_t01h,18061,0.003843585631781531,0.001547462640105272,143,0.43192597343625605,0.0016122175994716223,0.024112017324932396,80.41958041958041,0.04390444278119701
V18_C1_E0,osi_target_t01h,18065,0.0023152480692188774,0.001070537972404691,143,0.2737298706816407,0.0011717724401634805,0.0099333382391853,68.53146853146853,0.015930536741848415
V18_C1_E0,osi_target_t01h,18067,0.0016327822119974102,0.0005398952934586014,143,0.20237437197864083,0.00047141429221187305,0.005902535737937273,79.72027972027972,0.007923040355575709
V18_C1_E0,osi_target_t01h,18069,0.0011291633654607225,0.0005677345909630359,143,0.21320290503455674,0.0008318929497067337,0.00713173388915936,71.32867132867133,0.003789212018485626
V18_C1_E0,osi_target_t01h,18071,0.0031660586137988536,0.001212270092067508,143,-3.673134471947572,0.0017029646215673516,0.02001990763794634,76.22377622377621,0.02979018832588291
V18_C1_E0,osi_target_t01h,18073,0.0029496770181734852,0.0017929367577086898,143,-11.0911230303163,0.001771900579080762,0.013755506271110388,44.75524475524475,0.025857365608360126
V18_C1_E0,osi_target_t01h,18077,0.004954609353455027,0.0015114028283809428,143,0.49378197903941434,0.001396046399445425,0.01722452411084109,76.22377622377621,0.07295485246983677
V18_C1_E0,osi_target_t01h,18083,0.003636987107082877,0.0017017310425643003,143,-4.625965966134592,0.0021716611124943702,0.019663106348885205,72.02797202797203,0.039311432544428836
V18_C1_E0,osi_target_t01h,18085,0.004673838682046566,0.0030626772892093303,143,-8.59071083523473,0.003493777359600291,0.011661852283470059,44.05594405594406,0.06492063878204568
V18_C1_E0,osi_target_t01h,18087,0.002206601533792565,0.0019247334319114544,143,-3.676351206069098,0.0028772939615739055,0.008462586928812724,0.0,0.014470488039457484
V18_C1_E0,osi_target_t01h,18089,0.0025140571042734142,0.0015813985684028568,143,0.5118326469775001,0.002074636190789569,0.008720981743192784,41.25874125874126,0.018783893759243622
V18_C1_E0,osi_target_t01h,18091,0.0015978957324074962,0.000844067675873962,143,-0.4513866220653855,0.000622821230602078,0.005031114242362764,69.23076923076923,0.007588085590245581
V18_C1_E0,osi_target_t01h,18093,0.007284347344002108,0.002501806419385139,143,0.4894015961012662,0.0021204118792358933,0.02916395687767203,71.32867132867133,0.1576945339190732
V18_C1_E0,osi_target_t01h,18095,0.0014732207652368395,0.0007184493294896125,143,0.5268874859263273,0.0013070717574001662,0.008046655474551734,55.24475524475524,0.00645016776476195
V18_C1_E0,osi_target_t01h,18097,0.0009024693860838247,0.00039997925384002036,143,-0.45806668197094313,0.0004555300729954769,0.006019095823332702,82.51748251748252,0.002420473343915291
V18_C1_E0,osi_target_t01h,18099,0.00890028841787872,0.003145647050679655,143,-0.0835770173633994,0.0015457215380582847,0.011102401833114145,41.95804195804196,0.23542008270866818
V18_C1_E0,osi_target_t01h,18101,0.003158145471933794,0.0018341590462120038,143,0.7669907955815133,0.003238530240521493,0.0233444767594651,37.06293706293706,0.029641461203440606
V18_C1_E0,osi_target_t01h,18103,0.004385297108569029,0.0024864396889512485,143,-9.213862071783753,0.002843219576206637,0.017051611389684057,43.35664335664335,0.05715225787036433
V18_C1_E0,osi_target_t01h,18105,0.002096394106483076,0.0007050882732806494,143,0.7422479915795317,0.0013901453869185549,0.01868024172401192,79.02097902097903,0.013061143693370846
V18_C1_E0,osi_target_t01h,18107,0.0013290024224044896,0.0006455314459892498,143,0.4858787609282893,0.0009653170341667498,0.014594289088921252,71.32867132867133,0.005249124725694345
V18_C1_E0,osi_target_t01h,18109,0.0025318469016712376,0.0009962592152963333,143,-1.3462956946729818,0.0014997557187928366,0.017890787289450195,81.11888111888112,0.019050668885078437
V18_C1_E0,osi_target_t01h,18111,0.005364094054782265,0.0032504514571436503,143,-2.0949303577045852,0.004820974041485183,0.02187184024635048,39.86013986013986,0.08551220705324629
V18_C1_E0,osi_target_t01h,18113,0.0013666842946827276,0.0008255789662204612,143,-0.9161374758213467,0.0006858096711795408,0.005330121245776356,70.62937062937063,0.005551006739929787
V18_C1_E0,osi_target_t01h,18117,0.012797883015969659,0.0036346067361847146,143,0.26369046920724604,0.0017692389390727605,0.023361787961257836,74.82517482517483,0.48675634257056266
V18_C1_E0,osi_target_t01h,18121,0.02463494649579597,0.009068288188608224,143,0.10167078726107459,0.003325893464098451,0.019920342889156974,26.573426573426573,1.8035932194880784
V18_C1_E0,osi_target_t01h,18123,0.006243519248008003,0.0023044649451017174,143,-85.95001157784478,0.0024590103996471714,0.0369988978966276,71.32867132867133,0.11584952488956726
V18_C1_E0,osi_target_t01h,18125,0.0027937421749852386,0.000863882622639838,143,0.10926393992620154,0.0015745888149604175,0.022532384829831924,81.81818181818183,0.02319572735147699
V18_C1_E0,osi_target_t01h,18127,0.003226192537522684,0.0024946791957349153,143,0.11270933237671221,0.0036041388957553577,0.015029172228573461,31.46853146853147,0.030932563402901563
V18_C1_E0,osi_target_t01h,18129,0.001116382898198383,0.0005036059320102353,143,0.5659167484909942,0.0007969780421506818,0.011260213856201039,80.41958041958041,0.0037039208456556743
V18_C1_E0,osi_target_t01h,18131,0.01728064610780379,0.004555066617727864,143,0.0921546602451655,0.0013936121791932215,0.00932371075744497,57.34265734265735,0.887473307841096
V18_C1_E0,osi_target_t01h,18133,0.0010508029090349812,0.00045133940656500116,143,0.8941641430110774,0.0010448410377963944,0.013484171662109095,78.32167832167832,0.0032815413418947914
V18_C1_E0,osi_target_t01h,18135,0.004084357807167029,0.002494817941878307,143,0.09852925276353408,0.0032545604053690405,0.016978488164386612,53.14685314685315,0.04957730436307184
V18_C1_E0,osi_target_t01h,18137,0.003662974541858975,0.0013593532478848543,143,0.5483436654326339,0.00136503819307482,0.013989777365951538,69.93006993006993,0.03987522510126329
V18_C1_E0,osi_target_t01h,18139,0.0028817982362272653,0.0009186662513283729,143,0.41859632744335606,0.0011376367793154527,0.011713242397569322,72.02797202797203,0.0246809850871682
V18_C1_E0,osi_target_t01h,18141,0.0017094757643101029,0.0012014363191446761,143,0.3708259014072911,0.001592037705265548,0.008421958000263111,44.05594405594406,0.008684828429947262
V18_C1_E0,osi_target_t01h,18143,0.004009488054259557,0.001739575180069434,143,0.48507996196092973,0.0011525941237251985,0.016573894698359723,83.21678321678321,0.04777637501066251
V18_C1_E0,osi_target_t01h,18145,0.0015499397648749975,0.0006179545422067817,143,0.35842574865267374,0.0007404930285729134,0.006529354066616151,76.22377622377621,0.007139453811850858
V18_C1_E0,osi_target_t01h,18147,0.0017230959696156961,0.0006119579818617901,143,-2.360199495957323,0.0007857063163725733,0.010251590592872225,81.81818181818183,0.008823772054236277
V18_C1_E0,osi_target_t01h,18149,0.0052452591240263555,0.0031250736341072536,143,-8.142845189374725,0.0037161602303938945,0.01858366580153709,53.14685314685315,0.08176533924081376
V18_C1_E0,osi_target_t01h,18151,0.01081364181627664,0.008068227558203158,143,-0.6622746494560061,0.0020513109509180403,0.009324452619525124,41.95804195804196,0.3475196031136085
