domain,space,case,horizon,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction,ci_low,ci_high,replicates,bootstrap_seed,unit
OSI,v18_rule,NB_P24,osi_target_t01h,34177,0.01055449106533266,0.003229156298840456,3.8072248948900858,-5.968048855843743e-05,0.010568981397635607,-1.449033230294626e-05,-0.1371024487391792,0.010461105848900587,-3.071533319627582e-05,-1.8829282281363811e-06,2000,20260910,county_full_trajectory
OSI,v18_rule,NB_P24,osi_target_t06h,32982,0.00954921332229313,0.0030963344331429855,3.0075453029124564,-4.027044658716905e-05,0.009565806358452486,-1.6593036159355534e-05,-0.17346197003761388,0.010461105848901031,-3.369318269015216e-05,-2.230497310039414e-06,2000,20260910,county_full_trajectory
OSI,v18_rule,NB_P24,osi_target_t24h,28680,0.008030970870658143,0.0027950065193870217,1.8497594228353134,-1.3201457042298306e-05,0.008094958237266874,-6.398736660873094e-05,-0.7904595024857741,0.029593622558246047,-0.00013836447408791327,7.042917091633772e-06,2000,20260910,county_full_trajectory
P,component_clipped,NB_P24,osi_target_t24h,28680,0.013028312009495557,0.004398922551735872,4.868054688264854,0.00022645716690495595,0.013144117680816062,-0.00011580567132050447,-0.8810456063515271,0.08692666486796163,-0.00029732465571888155,5.4359045389670876e-05,2000,20260910,county_full_trajectory
P,aligned,NB_P24,osi_target_t24h,28680,0.012571000371996884,0.004220343319959924,4.532301844116748,0.0003379415120943152,0.012617082474939307,-4.6082102942423056e-05,-0.36523580656584453,0.03328944462903305,-9.791081769381332e-05,1.8239798185949624e-06,2000,20260910,county_full_trajectory
OSI,v18_rule,NB_P24,osi_target_t48h,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0,0.0,0.0,0.0,0.0,2000,20260910,county_full_trajectory
