case,horizon,space,group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
B0,osi_target_t48h,aligned,full,22944,0.01105273709437947,0.003421095742133249,2.8029078095343163,0.0004111280185628827,0.01105273709437947,0.0,0.0,0.0
B0,osi_target_t48h,aligned,common_120_215,22944,0.01105273709437947,0.003421095742133249,2.8029078095343163,0.0004111280185628827,0.01105273709437947,0.0,0.0,0.0
NB_P24,osi_target_t01h,component_clipped,full,34177,0.017246111722266592,0.005210325682121124,10.165209385662669,0.00031720889103052793,0.017246111722266592,0.0,0.0,0.0
NB_P24,osi_target_t01h,component_clipped,common_120_215,22944,0.011104796263627108,0.003542523024417395,2.829373777300158,0.0005016590839682824,0.011104796263627108,0.0,0.0,0.0
NB_P24,osi_target_t01h,aligned,full,34177,0.017155860538352084,0.0051235985532988365,10.05909599608075,0.00020380764719920454,0.017184224784236538,-2.836424588445463e-05,-0.16505979315676322,0.03328944462903216
NB_P24,osi_target_t01h,aligned,common_120_215,22944,0.01104282995770134,0.0034156167904335977,2.7978852806836585,0.00041832480950986433,0.01105273709437947,-9.907136678128856e-06,-0.08963514280246887,0.0050225288506577925
NB_P24,osi_target_t06h,component_clipped,full,32982,0.015738825755532856,0.005142157394340469,8.16999220192887,0.00032586158348856464,0.015738825755532856,0.0,0.0,0.0
NB_P24,osi_target_t06h,component_clipped,common_120_215,22944,0.011265702379979916,0.003616835221800234,2.911961853822158,0.0005873174119192039,0.011265702379979916,0.0,0.0,0.0
NB_P24,osi_target_t06h,aligned,full,32982,0.015205981829676226,0.0048725154126111935,7.626160158445357,0.00024424371028430533,0.015239133997470343,-3.315216779411698e-05,-0.21754627132762883,0.03328944462903394
NB_P24,osi_target_t06h,aligned,common_120_215,22944,0.01104282995770134,0.0034156167904335977,2.7978852806836585,0.00041832480950986433,0.01105273709437947,-9.907136678128856e-06,-0.08963514280246887,0.0050225288506577925
NB_P24,osi_target_t24h,component_clipped,full,28680,0.013028312009495557,0.004398922551735872,4.868054688264854,0.00022645716690495595,0.013144117680816062,-0.00011580567132050447,-0.8810456063515271,0.08692666486796163
NB_P24,osi_target_t24h,component_clipped,common_120_215,22944,0.011331590048124889,0.0034612722259640284,2.9461227831824988,0.0003128887966769389,0.011354804543482852,-2.321449535796355e-05,-0.20444645497035285,0.01208353106521498
NB_P24,osi_target_t24h,aligned,full,28680,0.012571000371996884,0.004220343319959924,4.532301844116748,0.0003379415120943152,0.012617082474939307,-4.6082102942423056e-05,-0.36523580656584453,0.03328944462903305
NB_P24,osi_target_t24h,aligned,common_120_215,22944,0.01104282995770134,0.0034156167904335977,2.7978852806836585,0.00041832480950986433,0.01105273709437947,-9.907136678128856e-06,-0.08963514280246887,0.0050225288506577925
NB_P24,osi_target_t48h,component_clipped,full,22944,0.011963121349790372,0.0035636903778492072,3.2836597546295656,0.0002714339454750321,0.011963121349790372,0.0,0.0,0.0
NB_P24,osi_target_t48h,component_clipped,common_120_215,22944,0.011963121349790372,0.0035636903778492072,3.2836597546295656,0.0002714339454750321,0.011963121349790372,0.0,0.0,0.0
NB_P24,osi_target_t48h,aligned,full,22944,0.01104282995770134,0.0034156167904335977,2.7978852806836585,0.00041832480950986433,0.01105273709437947,-9.907136678128856e-06,-0.08963514280246887,0.0050225288506577925
NB_P24,osi_target_t48h,aligned,common_120_215,22944,0.01104282995770134,0.0034156167904335977,2.7978852806836585,0.00041832480950986433,0.01105273709437947,-9.907136678128856e-06,-0.08963514280246887,0.0050225288506577925
