horizon,model,rmse,mae,n,rmse_change_pct_vs_v1.8,mae_change_pct_vs_v1.8
osi_target_t24h,v1.8_rule,0.008372823768376926,0.0029248130640176667,28680,0.0,0.0
osi_target_t24h,v1.12,0.008208972775349635,0.002576572092079163,28680,-1.9569382750671882,-11.906435191456055
osi_target_t24h,ET-A,0.008906021213660903,0.002992653512424833,28680,6.368191425427994,2.3194798068214784
osi_target_t24h,ET-B,0.008945556655827767,0.002942551352938061,28680,6.840379103809391,0.6064759877688841
osi_target_t48h,v1.8_rule,0.007593428433818521,0.0023066625802577725,22944,0.0,0.0
osi_target_t48h,v1.12,0.007550371388803473,0.0020489713484549915,22944,-0.5670303656683862,-11.171604984981531
osi_target_t48h,ET-A,0.008252288712852522,0.0023952747179939713,22944,8.676716779204273,3.8415734704594806
osi_target_t48h,ET-B,0.008235155065001217,0.002345127209350503,22944,8.451078939845758,1.667544677836319
