horizon,model,rmse,mae,n,fold,baseline_rmse,rmse_change_pct_vs_v1.8,improved_vs_v1.8
osi_target_t06h,xgboost,0.007035801288005561,0.002603338838467179,6624,0,0.006391079868926069,10.087832295981425,False
osi_target_t06h,catboost,0.0064849166260113125,0.0025071626723272506,6624,0,0.006391079868926069,1.4682457270090543,False
osi_target_t06h,simple_average,0.006384764325556351,0.002468926927172637,6624,0,0.006391079868926069,-0.09881809489542537,True
osi_target_t06h,static_convex,0.006484964340502383,0.0025265470577785004,6624,0,0.006391079868926069,1.4689923064924892,False
osi_target_t06h,safe_convex,0.00648496434050238,0.002526547057778501,6624,0,0.006391079868926069,1.4689923064924448,False
osi_target_t06h,v1.8_rule,0.006391079868926069,0.002547593902723483,6624,0,0.006391079868926069,0.0,False
osi_target_t06h,lightgbm,0.010015997135935885,0.003603339288412284,6486,1,0.009842708287427995,1.7605809645829806,False
osi_target_t06h,xgboost,0.009278915649834333,0.003035510470004915,6486,1,0.009842708287427995,-5.728023437551122,True
osi_target_t06h,catboost,0.009186615826057908,0.0031565189300213365,6486,1,0.009842708287427995,-6.665771677985299,True
osi_target_t06h,simple_average,0.00922423461234088,0.0031546373988976454,6486,1,0.009842708287427995,-6.2835721330590015,True
osi_target_t06h,static_convex,0.009664728988818464,0.0033764935421247318,6486,1,0.009842708287427995,-1.8082350244684409,True
osi_target_t06h,safe_convex,0.009664728988818486,0.0033764935421247404,6486,1,0.009842708287427995,-1.8082350244682188,True
osi_target_t06h,v1.8_rule,0.009842708287427995,0.0036942997724429536,6486,1,0.009842708287427995,0.0,False
osi_target_t06h,lightgbm,0.013236500382429165,0.004054925000934751,6624,2,0.012832778950453254,3.146017191869821,False
osi_target_t06h,xgboost,0.013386996622044149,0.0039829201482095185,6624,2,0.012832778950453254,4.318765824072113,False
osi_target_t06h,catboost,0.013026991874996183,0.0038693671671744486,6624,2,0.012832778950453254,1.5134128413867076,False
osi_target_t06h,simple_average,0.013094585069186995,0.003899138033642833,6624,2,0.012832778950453254,2.0401358095901267,False
osi_target_t06h,static_convex,0.013202490773447614,0.0039525318270434125,6624,2,0.012832778950453254,2.880995803183395,False
osi_target_t06h,safe_convex,0.013202490773447612,0.0039525318270434125,6624,2,0.012832778950453254,2.8809958031833727,False
osi_target_t06h,v1.8_rule,0.012832778950453254,0.0039346099358838465,6624,2,0.012832778950453254,0.0,False
osi_target_t06h,lightgbm,0.012486283687207729,0.003675960414701846,6624,3,0.012394881928140122,0.7374153267252881,False
osi_target_t06h,xgboost,0.012966420851141802,0.003658097499698899,6624,3,0.012394881928140122,4.611088079057168,False
osi_target_t06h,catboost,0.014015866493605368,0.0036307340379132663,6624,3,0.012394881928140122,13.077854027678338,False
osi_target_t06h,simple_average,0.012962797704850147,0.003556129472574924,6624,3,0.012394881928140122,4.581857092326835,False
osi_target_t06h,static_convex,0.012856774469425474,0.003560550178464756,6624,3,0.012394881928140122,3.7264779443902274,False
osi_target_t06h,safe_convex,0.012856774469425469,0.003560550178464756,6624,3,0.012394881928140122,3.726477944390183,False
osi_target_t06h,v1.8_rule,0.012394881928140122,0.003438409401754992,6624,3,0.012394881928140122,0.0,False
osi_target_t06h,lightgbm,0.008898765770182658,0.002980969110041736,6624,4,0.008736992392214486,1.8515911506610472,False
osi_target_t06h,xgboost,0.009189680939079965,0.00282109415413309,6624,4,0.008736992392214486,5.181285808018665,False
osi_target_t06h,catboost,0.010250309817809809,0.0029904122615033186,6624,4,0.008736992392214486,17.32080511989271,False
osi_target_t06h,simple_average,0.009245928349777829,0.002857019586791178,6624,4,0.008736992392214486,5.825070398560195,False
osi_target_t06h,static_convex,0.008992100084281236,0.002858475624555643,6624,4,0.008736992392214486,2.919857092860423,False
osi_target_t06h,safe_convex,0.008992100084281234,0.0028584756245556434,6624,4,0.008736992392214486,2.9198570928604006,False
osi_target_t06h,v1.8_rule,0.008736992392214486,0.002897691349513629,6624,4,0.008736992392214486,0.0,False
osi_target_t24h,lightgbm,0.004676006104653076,0.002068686988798557,5760,0,0.004676006104653076,0.0,False
osi_target_t24h,xgboost,0.005149858402341227,0.002008297899960953,5760,0,0.004676006104653076,10.133697156995215,False
osi_target_t24h,catboost,0.004738831961186638,0.0019220288875065547,5760,0,0.004676006104653076,1.3435794378250376,False
osi_target_t24h,simple_average,0.004735598714185803,0.0019358757285246548,5760,0,0.004676006104653076,1.2744339549391581,False
osi_target_t24h,static_convex,0.0046860433095644765,0.001984124629478413,5760,0,0.004676006104653076,0.21465337484081193,False
osi_target_t24h,safe_convex,0.004686043309564476,0.001984124629478413,5760,0,0.004676006104653076,0.21465337484078972,False
osi_target_t24h,v1.8_rule,0.004676006104653076,0.002068686988798557,5760,0,0.004676006104653076,0.0,False
osi_target_t24h,lightgbm,0.008690387584105909,0.003610778243058664,5640,1,0.008690387584105909,0.0,False
osi_target_t24h,xgboost,0.008111081592407879,0.0024991580769560436,5640,1,0.008690387584105909,-6.666054719556335,True
osi_target_t24h,catboost,0.008523892281472947,0.0026788721070008783,5640,1,0.008690387584105909,-1.9158558927506175,True
osi_target_t24h,simple_average,0.008313784323250412,0.0026242415109165463,5640,1,0.008690387584105909,-4.333561158357046,True
osi_target_t24h,static_convex,0.008589500552687295,0.0033913203851644097,5640,1,0.008690387584105909,-1.1609037047223159,True
osi_target_t24h,safe_convex,0.008589500552687295,0.003391320385164411,5640,1,0.008690387584105909,-1.1609037047223159,True
osi_target_t24h,v1.8_rule,0.008690387584105909,0.003610778243058664,5640,1,0.008690387584105909,0.0,False
osi_target_t24h,lightgbm,0.012820869372120618,0.0038387573473299555,5760,2,0.012820869372120618,0.0,False
osi_target_t24h,xgboost,0.01323724773470405,0.00359376256820166,5760,2,0.012820869372120618,3.247660907370764,False
osi_target_t24h,catboost,0.012888683153174119,0.00355404937604111,5760,2,0.012820869372120618,0.5289327820542589,False
osi_target_t24h,simple_average,0.012896675212129134,0.003604064341600825,5760,2,0.012820869372120618,0.5912691082662347,False
osi_target_t24h,static_convex,0.012921600099613193,0.003681343556219929,5760,2,0.012820869372120618,0.7856778239361706,False
osi_target_t24h,safe_convex,0.012921600099613191,0.003681343556219929,5760,2,0.012820869372120618,0.7856778239361484,False
osi_target_t24h,v1.8_rule,0.012820869372120618,0.0038387573473299555,5760,2,0.012820869372120618,0.0,False
osi_target_t24h,lightgbm,0.005827216074762783,0.0026500630695669306,5760,3,0.005827216074762783,0.0,False
osi_target_t24h,xgboost,0.006668729994555095,0.002655121867583607,5760,3,0.005827216074762783,14.441096897656557,False
osi_target_t24h,catboost,0.006580652758540327,0.0026193256084924756,5760,3,0.005827216074762783,12.92961637445742,False
osi_target_t24h,simple_average,0.006223081788976604,0.0025869585066956385,5760,3,0.005827216074762783,6.793393434101125,False
osi_target_t24h,static_convex,0.0061476199603825036,0.00260029967623456,5760,3,0.005827216074762783,5.498404066520957,False
osi_target_t24h,safe_convex,0.006147619960382501,0.0026002996762345605,5760,3,0.005827216074762783,5.498404066520912,False
osi_target_t24h,v1.8_rule,0.005827216074762783,0.0026500630695669306,5760,3,0.005827216074762783,0.0,False
osi_target_t24h,lightgbm,0.007410450047646712,0.0024700706125642463,5760,4,0.007410450047646712,0.0,False
osi_target_t24h,xgboost,0.007478357565554259,0.0024516875322910287,5760,4,0.007410450047646712,0.9163750847914098,False
osi_target_t24h,catboost,0.007682610144603291,0.002338456939719063,5760,4,0.007410450047646712,3.6726527431759193,False
osi_target_t24h,simple_average,0.007418825991042226,0.0023606489457398583,5760,4,0.007410450047646712,0.11302880852930297,False
osi_target_t24h,static_convex,0.007424776310762263,0.002383493035167207,5760,4,0.007410450047646712,0.19332514251413357,False
osi_target_t24h,safe_convex,0.007424776310762262,0.002383493035167207,5760,4,0.007410450047646712,0.19332514251411137,False
osi_target_t24h,v1.8_rule,0.007410450047646712,0.0024700706125642463,5760,4,0.007410450047646712,0.0,False
osi_target_t48h,lightgbm,0.003637505972180902,0.0016125080878000183,4608,0,0.003637505972180902,0.0,False
osi_target_t48h,xgboost,0.0036656048494272827,0.0014467355421973335,4608,0,0.003637505972180902,0.7724764567062392,False
osi_target_t48h,catboost,0.003622011904349848,0.0014103482456212972,4608,0,0.003637505972180902,-0.42595305546024864,True
osi_target_t48h,simple_average,0.0035049558589049274,0.0014457229077340155,4608,0,0.003637505972180902,-3.6439833855861026,True
osi_target_t48h,static_convex,0.0035552918057525805,0.0015217545069867921,4608,0,0.003637505972180902,-2.2601795586614237,True
osi_target_t48h,safe_convex,0.003555291805752581,0.001521754506986793,4608,0,0.003637505972180902,-2.2601795586614126,True
osi_target_t48h,v1.8_rule,0.003637505972180902,0.0016125080878000183,4608,0,0.003637505972180902,0.0,False
osi_target_t48h,lightgbm,0.005771282327149259,0.0025272190094480502,4512,1,0.005771282327149259,0.0,False
osi_target_t48h,xgboost,0.005579361218667168,0.001710255393785608,4512,1,0.005771282327149259,-3.325450005785646,True
osi_target_t48h,catboost,0.005804939896057147,0.0017870389887876487,4512,1,0.005771282327149259,0.5831904765697615,False
osi_target_t48h,simple_average,0.005648808445253413,0.001760634165929484,4512,1,0.005771282327149259,-2.122125984371004,True
osi_target_t48h,static_convex,0.005734858224445734,0.002050452476399225,4512,1,0.005771282327149259,-0.631126682750871,True
osi_target_t48h,safe_convex,0.0057348582244457335,0.0020504524763992273,4512,1,0.005771282327149259,-0.6311266827508932,True
osi_target_t48h,v1.8_rule,0.005771282327149259,0.0025272190094480502,4512,1,0.005771282327149259,0.0,False
osi_target_t48h,lightgbm,0.012997021644656546,0.00326727110669638,4608,2,0.012997021644656546,0.0,False
osi_target_t48h,xgboost,0.013775251397318819,0.003240971346779747,4608,2,0.012997021644656546,5.987754532841194,False
osi_target_t48h,catboost,0.013410059134203043,0.0032932390315923016,4608,2,0.012997021644656546,3.177939537527119,False
osi_target_t48h,simple_average,0.013350666141868146,0.003224583728616139,4608,2,0.012997021644656546,2.7209656710619923,False
osi_target_t48h,static_convex,0.013294150995704591,0.0032310750366150373,4608,2,0.012997021644656546,2.2861341557448567,False
osi_target_t48h,safe_convex,0.013294150995704591,0.0032310750366150364,4608,2,0.012997021644656546,2.2861341557448567,False
osi_target_t48h,v1.8_rule,0.012997021644656546,0.00326727110669638,4608,2,0.012997021644656546,0.0,False
osi_target_t48h,lightgbm,0.004975131815818199,0.0020181512944894894,4608,3,0.004975131815818199,0.0,False
osi_target_t48h,xgboost,0.005167987933996661,0.0019909009222500223,4608,3,0.004975131815818199,3.876402180245453,False
osi_target_t48h,catboost,0.00508982028549302,0.0018798940864916017,4608,3,0.004975131815818199,2.305234794185229,False
osi_target_t48h,simple_average,0.004996796642310631,0.0019174068273608152,4608,3,0.004975131815818199,0.4354623614905906,False
osi_target_t48h,static_convex,0.004910135712687048,0.0019464216056127466,4608,3,0.004975131815818199,-1.3064197198655036,True
osi_target_t48h,safe_convex,0.004910135712687049,0.0019464216056127473,4608,3,0.004975131815818199,-1.3064197198654814,True
osi_target_t48h,v1.8_rule,0.004975131815818199,0.0020181512944894894,4608,3,0.004975131815818199,0.0,False
osi_target_t48h,lightgbm,0.006897809540513561,0.0021127583284630555,4608,4,0.006897809540513561,0.0,False
osi_target_t48h,xgboost,0.0068615905186806304,0.0019513416390734362,4608,4,0.006897809540513561,-0.5250800507059838,True
osi_target_t48h,catboost,0.006603385273245225,0.00180792160169299,4608,4,0.006897809540513561,-4.268373395047609,True
osi_target_t48h,simple_average,0.006729231603440507,0.001900787095660775,4608,4,0.006897809540513561,-2.443934354564725,True
osi_target_t48h,static_convex,0.006810148462597312,0.002011790733690658,4608,4,0.006897809540513561,-1.270853847172515,True
osi_target_t48h,safe_convex,0.006810148462597312,0.002011790733690658,4608,4,0.006897809540513561,-1.270853847172515,True
osi_target_t48h,v1.8_rule,0.006897809540513561,0.0021127583284630555,4608,4,0.006897809540513561,0.0,False
