horizon,model,rmse,mae,n,fipsCode
osi_target_t01h,lightgbm,0.01728064610780379,0.004555066617727864,143,18131
osi_target_t01h,xgboost,0.017799599924789494,0.00455982110106953,143,18131
osi_target_t01h,catboost,0.0178607248545854,0.004345603963726209,143,18131
osi_target_t01h,simple_average,0.01763455468333962,0.004462313259302419,143,18131
osi_target_t01h,static_convex,0.017674677657445424,0.0044675711025392445,143,18131
osi_target_t01h,safe_convex,0.01767467765744542,0.0044675711025392445,143,18131
osi_target_t01h,v1.8_rule,0.017599587092767436,0.00450212584665313,143,18131
osi_target_t01h,lightgbm,0.0010508029090349812,0.00045133940656500116,143,18133
osi_target_t01h,xgboost,0.001115435813758043,0.00048392953855797976,143,18133
osi_target_t01h,catboost,0.0017166584815154955,0.000610500073044468,143,18133
osi_target_t01h,simple_average,0.0011927966648241925,0.00047298591660392,143,18133
osi_target_t01h,static_convex,0.0012522539266823756,0.0004913870374022647,143,18133
osi_target_t01h,safe_convex,0.0012522539266823687,0.0004913870374022624,143,18133
osi_target_t01h,v1.8_rule,0.0010625637078691462,0.00040797278426209335,143,18133
osi_target_t01h,lightgbm,0.004084357807167029,0.002494817941878307,143,18135
osi_target_t01h,xgboost,0.0036406389134034443,0.0023505422547251847,143,18135
osi_target_t01h,catboost,0.0032708054851359023,0.002002662725438526,143,18135
osi_target_t01h,simple_average,0.00361987976559903,0.002255288649049553,143,18135
osi_target_t01h,static_convex,0.0037851131080495616,0.002367305048757163,143,18135
osi_target_t01h,safe_convex,0.0037851131080495616,0.002367305048757163,143,18135
osi_target_t01h,v1.8_rule,0.003915990485263119,0.002416299567370395,143,18135
osi_target_t01h,lightgbm,0.003662974541858975,0.0013593532478848543,143,18137
osi_target_t01h,xgboost,0.003429159268522875,0.0012518235321353015,143,18137
osi_target_t01h,catboost,0.0040502147793795365,0.0013963696601049192,143,18137
osi_target_t01h,simple_average,0.003690353041901058,0.0013134380203491587,143,18137
osi_target_t01h,static_convex,0.003635676120541954,0.0013003717263410945,143,18137
osi_target_t01h,safe_convex,0.003635676120541954,0.0013003717263410947,143,18137
osi_target_t01h,v1.8_rule,0.0037845143782342626,0.001297546312846153,143,18137
osi_target_t01h,lightgbm,0.0028817982362272653,0.0009186662513283729,143,18139
osi_target_t01h,xgboost,0.0027806041587506987,0.0007917422291235922,143,18139
osi_target_t01h,catboost,0.003055861758490033,0.0010415639707025924,143,18139
osi_target_t01h,simple_average,0.002854839264739365,0.000901999216857105,143,18139
osi_target_t01h,static_convex,0.002813540429691159,0.0008721793156667021,143,18139
osi_target_t01h,safe_convex,0.0028135404296911613,0.0008721793156667051,143,18139
osi_target_t01h,v1.8_rule,0.0028035685594260105,0.0008403715321471193,143,18139
osi_target_t01h,lightgbm,0.0017094757643101029,0.0012014363191446761,143,18141
osi_target_t01h,xgboost,0.0021624138559668427,0.0014645758747616445,143,18141
osi_target_t01h,catboost,0.0017186568620213246,0.0010915655209016407,143,18141
osi_target_t01h,simple_average,0.001709337881885577,0.001175653755227112,143,18141
osi_target_t01h,static_convex,0.0016362390889403074,0.0011016532295490891,143,18141
osi_target_t01h,safe_convex,0.001636239088940307,0.0011016532295490896,143,18141
