split_seed,case,horizon,space,P71_group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260918,NB_P24,osi_target_t01h,aligned,.5<=p<=1,286,0.03991268526144777,0.020472798575671292,0.45560441920690553,-0.00209522818250698,0.04007549908694803,-0.00016281382550026313,-0.40626774265997145,0.0037246301345346677
20260918,NB_P24,osi_target_t06h,component_clipped,p=0,7314,0.013865487257076864,0.004220308581436428,1.4061292035122408,0.0003502724943643366,0.013865487257076864,0.0,0.0,0.0
20260918,NB_P24,osi_target_t06h,component_clipped,0<p<.01,12006,0.011285560650736453,0.003347866417944992,1.5291307336926208,0.0002458310574467616,0.011285560650736453,0.0,0.0,0.0
20260918,NB_P24,osi_target_t06h,component_clipped,.01<=p<.1,8418,0.013113578225851113,0.004853468717342978,1.4476092314482774,0.0008842685806115043,0.013113578225851113,0.0,0.0,0.0
20260918,NB_P24,osi_target_t06h,component_clipped,.1<=p<.5,4968,0.025185473723400967,0.010137582334352689,3.1512425745870947,-0.0005069652601945465,0.025185473723400967,0.0,0.0,0.0
20260918,NB_P24,osi_target_t06h,component_clipped,.5<=p<=1,276,0.0479991115062936,0.026510164137704247,0.6358804586886354,0.0011197701021453692,0.0479991115062936,0.0,0.0,0.0
20260918,NB_P24,osi_target_t06h,aligned,p=0,7314,0.013883276856748186,0.004165625532121145,1.40973968212011,0.00043451195334543574,0.013907644076789924,-2.43672200417374e-05,-0.17520738888050502,0.004952949269313001
20260918,NB_P24,osi_target_t06h,aligned,0<p<.01,12006,0.010871192522433003,0.0032779674958223815,1.4189030192787977,0.0002995873471727405,0.010881734923695326,-1.0542401262322518e-05,-0.09688162169220194,0.0027533130457457755
20260918,NB_P24,osi_target_t06h,aligned,.01<=p<.1,8418,0.012609339484826967,0.0045403734863559975,1.3384236328067627,0.0007496924319201225,0.012605968735805145,3.3707490218227998e-06,0.026739309706913517,-0.0007154834949241184
20260918,NB_P24,osi_target_t06h,aligned,.1<=p<.5,4968,0.024708005131476054,0.009504800522059988,3.0328920513227695,-0.0008808964871154263,0.024799786402209922,-9.178127073386846e-05,-0.3700889565955712,0.022574035674364
20260918,NB_P24,osi_target_t06h,aligned,.5<=p<=1,276,0.03929642887289819,0.01971712840661612,0.4262017729169182,-0.002368975392179817,0.039467763540414535,-0.00017133466751634296,-0.4341129371085328,0.0037246301345345567
20260918,NB_P24,osi_target_t24h,component_clipped,p=0,6360,0.014492672197060394,0.004630555611959645,1.3358388015368052,0.000559637875601092,0.01457108290495348,-7.841070789308541e-05,-0.5381254667518931,0.014493865129649786
20260918,NB_P24,osi_target_t24h,component_clipped,0<p<.01,10440,0.011697741464536043,0.00361684549242302,1.4285799020745535,0.0004073574187994172,0.011698791767082682,-1.0503025466394866e-06,-0.008977871967896789,0.0002565466972692665
20260918,NB_P24,osi_target_t24h,component_clipped,.01<=p<.1,7320,0.012240230109260123,0.0038511042724944807,1.0967060664943107,0.0004868531688793119,0.012219125338543232,2.110477071689057e-05,0.1727191605958911,-0.0037786505286163674
20260918,NB_P24,osi_target_t24h,component_clipped,.1<=p<.5,4320,0.014382537971912444,0.006425006136017089,0.8936239615783343,-0.0007397986845190144,0.015071962166959753,-0.0006894241950473091,-4.574216597747583,0.08772470661065546
