case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
B0,osi_target_t01h,18045,Fountain County,IN,1,143,0.003245661863536794,0.001395574215815724,0.0015064078933356502,0.0013921241258237618,0.003245661863536794,0.0,0.0,0.0
B0,osi_target_t01h,18047,Franklin County,IN,4,143,0.0031866428206602797,0.0012087780983114074,0.0014521210227045956,0.0001835190022668526,0.0031866428206602797,0.0,0.0,0.0
B0,osi_target_t01h,18051,Gibson County,IN,2,143,0.0013190503110531784,0.0004096271474722046,0.00024880480240179663,1.12485728972363e-05,0.0013190503110531784,0.0,0.0,0.0
B0,osi_target_t01h,18059,Hancock County,IN,1,143,0.0011893608949388118,0.00036390147529418614,0.00020228484539258016,0.00017607690795758122,0.0011893608949388118,0.0,0.0,0.0
B0,osi_target_t01h,18061,Harrison County,IN,3,143,0.003875058604265313,0.0015342409850689152,0.002147299323668161,-0.0005877146724353477,0.003875058604265313,0.0,0.0,0.0
B0,osi_target_t01h,18065,Henry County,IN,3,143,0.0023584687705192064,0.0008293505149849772,0.0007954196166365561,-0.0003350754591538443,0.0023584687705192064,0.0,0.0,0.0
B0,osi_target_t01h,18067,Howard County,IN,3,143,0.0016477777036486268,0.0005174169703118995,0.00038826950457174046,7.375891313090157e-06,0.0016477777036486268,0.0,0.0,0.0
B0,osi_target_t01h,18069,Huntington County,IN,0,143,0.0011292708154775173,0.0006557960355706706,0.00018236111818056372,-3.8805511466718105e-05,0.0011292708154775173,0.0,0.0,0.0
B0,osi_target_t01h,18071,Jackson County,IN,3,143,0.004615004372600369,0.0018127054660086544,0.0030456519463542353,0.0017889292422324304,0.004615004372600369,0.0,0.0,0.0
B0,osi_target_t01h,18073,Jasper County,IN,3,143,0.003448779260324671,0.0019125321824976515,0.0017008532092617186,0.0016229170635428823,0.003448779260324671,0.0,0.0,0.0
B0,osi_target_t01h,18077,Jefferson County,IN,2,143,0.005121118161717356,0.00150137377252936,0.0037502967253568026,-0.0011529556874244264,0.005121118161717356,0.0,0.0,0.0
B0,osi_target_t01h,18083,Knox County,IN,2,143,0.0014319729194060932,0.0006196453784824513,0.0002932281411934746,0.0004910146179860551,0.0014319729194060932,0.0,0.0,0.0
B0,osi_target_t01h,18085,Kosciusko County,IN,1,143,0.002308383323690957,0.0016808748945853554,0.000761994600380515,0.0013285958071144583,0.002308383323690957,0.0,0.0,0.0
B0,osi_target_t01h,18087,LaGrange County,IN,3,143,0.0016728589588604383,0.0014998854384926088,0.000400179364762267,0.0014547521428938187,0.0016728589588604383,0.0,0.0,0.0
B0,osi_target_t01h,18089,Lake County,IN,0,143,0.0022480367714673008,0.001346583231881009,0.0007226747135992849,0.00041689383271827996,0.0022480367714673008,0.0,0.0,0.0
B0,osi_target_t01h,18091,LaPorte County,IN,4,143,0.0014915533435694507,0.0008415908407516342,0.0003181365868699887,7.155255780971482e-05,0.0014915533435694507,0.0,0.0,0.0
B0,osi_target_t01h,18093,Lawrence County,IN,3,143,0.007541084740762152,0.002431795726359817,0.008132118146631876,-0.001773841180190744,0.007541084740762152,0.0,0.0,0.0
B0,osi_target_t01h,18095,Madison County,IN,3,143,0.001466198274550524,0.0007400108068273605,0.0003074124453821755,1.3403490794564866e-05,0.001466198274550524,0.0,0.0,0.0
B0,osi_target_t01h,18097,Marion County,IN,4,143,0.0006817681046894271,0.0002996706350232638,6.646750804576934e-05,7.782074488655189e-05,0.0006817681046894271,0.0,0.0,0.0
B0,osi_target_t01h,18099,Marshall County,IN,0,143,0.008793563109609088,0.00258843033957295,0.011057725559262935,-0.00183790961579352,0.008793563109609088,0.0,0.0,0.0
B0,osi_target_t01h,18101,Martin County,IN,0,143,0.0035888867963367117,0.0019494625334837584,0.001841855506479558,0.0006400129030633225,0.0035888867963367117,0.0,0.0,0.0
B0,osi_target_t01h,18103,Miami County,IN,3,143,0.00381790472272392,0.0021835803408830714,0.002084424695467059,0.002121524484430102,0.00381790472272392,0.0,0.0,0.0
B0,osi_target_t01h,18105,Monroe County,IN,1,143,0.00217807259656696,0.000811436436600187,0.0006783920337359794,-5.4562084338781974e-05,0.00217807259656696,0.0,0.0,0.0
B0,osi_target_t01h,18107,Montgomery County,IN,4,143,0.0011343220535620067,0.0005283958371844587,0.00018399617253118933,0.0002727456916152916,0.0011343220535620067,0.0,0.0,0.0
B0,osi_target_t01h,18109,Morgan County,IN,0,143,0.0034769046035050665,0.001539456930523744,0.0017287077839280855,0.0012597366508034643,0.0034769046035050665,0.0,0.0,0.0
B0,osi_target_t01h,18111,Newton County,IN,1,143,0.00442361195709987,0.0029162159419473845,0.0027982730128205627,0.0024347847110389267,0.00442361195709987,0.0,0.0,0.0
B0,osi_target_t01h,18113,Noble County,IN,4,143,0.0009917235093291977,0.0005820391923528137,0.00014064271921073934,2.8498532924088526e-05,0.0009917235093291977,0.0,0.0,0.0
B0,osi_target_t01h,18117,Orange County,IN,4,143,0.012585213410660167,0.003406006889453806,0.022649426312636053,-0.003213445858618047,0.012585213410660167,0.0,0.0,0.0
B0,osi_target_t01h,18121,Parke County,IN,2,143,0.021892961326343517,0.00930583170485926,0.06854015105605851,-0.0033533385044101183,0.021892961326343517,0.0,0.0,0.0
