split_seed,horizon,fipsCode,countyName,stateAbbr,fold,N_sse,N_weighted_sse,N_signed_allocation,OSI_sse,oracle_N_sse_reduction
42,1,39061,Hamilton County,OH,2,5.100800694563428e-05,6.248480850840198e-06,4.2290163755020655e-05,0.0003227150741678676,7.961955086438773e-05
42,1,39063,Hancock County,OH,0,3.571777284925762e-05,4.375427174034057e-06,3.6878005689017286e-05,0.0005020444390650512,6.973732506414082e-05
42,1,39065,Hardin County,OH,3,0.0001088276955714024,1.3331392707496794e-05,7.303267717463463e-05,0.0013237947932533637,0.0001337440857482872
42,1,39069,Henry County,OH,0,0.0003963744076481543,4.8555864936898876e-05,0.00015179507232638672,0.000995362312412543,0.0002479300994916628
42,1,39073,Hocking County,OH,2,8.43562228295629e-05,1.0333637296621453e-05,3.2024374517991886e-05,0.001582305925950453,5.390154920585818e-05
42,1,39075,Holmes County,OH,3,0.00021180399295518692,2.5945989137010397e-05,-9.557539652155732e-05,0.01452937470181344,-0.00021421805721693883
42,1,39077,Huron County,OH,1,0.00013563867721957617,1.661573795939808e-05,5.4871282478011993e-05,0.0026259937754005884,9.401814672467646e-05
42,1,39081,Jefferson County,OH,4,0.0001560323044172295,1.911395729111061e-05,-0.0001406990895860615,0.01716869779206259,-0.00029643389453595933
42,1,39085,Lake County,OH,2,0.0001322908658644483,1.6205631068394913e-05,2.9369952216293157e-05,0.0007911080348197326,4.3459802709034135e-05
42,1,39087,Lawrence County,OH,3,0.0007615556926852643,9.329057235394486e-05,0.0003539168667746761,0.0018333195223041495,0.0006199797428970321
42,1,39089,Licking County,OH,1,0.0014745676114842929,0.0001806345324068258,0.002105125609641074,0.06755849584950922,0.004023643529474616
42,1,39091,Logan County,OH,3,0.001459215059364258,0.00017875384477212153,0.0017415849989224621,0.026502497140215003,0.0033044169430826087
42,1,39093,Lorain County,OH,3,5.279401093996135e-05,6.467266340145264e-06,1.5416702180878227e-05,0.0007361875275902223,2.2692552904444443e-05
42,1,39095,Lucas County,OH,1,2.6312882121627803e-05,3.2233280598994045e-06,3.8122242131621024e-06,0.0005346947234665346,4.488537530590795e-06
42,1,39097,Madison County,OH,4,0.0027031479926614833,0.00033113562910103166,-0.0005001922098383278,0.010989450833878204,-0.0013308054013470507
42,1,39099,Mahoning County,OH,0,0.00029255747770341576,3.583829101866843e-05,9.340488715798648e-05,0.0005223119844481565,0.00015207945873402216
42,1,39101,Marion County,OH,0,0.0006467007912352446,7.922084692631745e-05,0.0002551700064860592,0.005888005237966851,0.00043346653205136626
42,1,39103,Medina County,OH,4,0.0006068165650681489,7.433502922084823e-05,0.00019457436907427617,0.005364689098075617,0.00032219386712960485
42,1,39105,Meigs County,OH,1,0.000461351741769787,5.6515588366798895e-05,0.00018829232350816801,0.0016746133866916693,0.0003203802873913413
42,1,39107,Mercer County,OH,3,0.003835190117349238,0.0004698107893752816,-0.0016040002266419727,0.052821726822120475,-0.003677544011846471
42,1,39109,Miami County,OH,1,3.10910864257737e-05,3.808658087157278e-06,3.3880294121117646e-05,0.00047925881495920465,6.590354149849934e-05
42,1,39111,Monroe County,OH,2,0.0003801372723769226,4.6566815866173016e-05,0.0006652068498134689,0.06186243662196588,0.0012816893152367416
42,1,39113,Montgomery County,OH,4,7.5062552368378e-05,9.195162665126304e-06,3.001422508552664e-05,0.00027424694862707193,5.045278264034888e-05
42,1,39115,Morgan County,OH,2,0.12346666562930748,0.015124666539590168,0.03942631006421145,0.14338019177067027,0.0639717825886797
42,1,39117,Morrow County,OH,4,0.005393658625199082,0.0006607231815868874,0.0020372370987847537,0.046123740788569005,0.003413751015982614
42,1,39119,Muskingum County,OH,1,0.00024587437215818576,3.011961058937776e-05,0.0003456506503239652,0.0972795326990403,0.0006640842846851275
42,1,39121,Noble County,OH,1,0.00011183083019431968,1.3699276698804157e-05,5.6685669657715426e-06,0.00970673541586677,-1.408156808166306e-06
42,1,39123,Ottawa County,OH,0,0.0002835191117187352,3.4731091185545066e-05,7.20547726205812e-05,0.0003012333909303895,0.00011053049446917283
42,1,39125,Paulding County,OH,1,0.007103352114419733,0.0008701606340164173,0.003246311283554962,0.05118508745873737,0.005629321044901357
42,1,39127,Perry County,OH,0,8.247403709192656e-05,1.0103069543761e-05,8.605142089264652e-05,0.01858258824753348,0.00016255655916033013
42,1,39129,Pickaway County,OH,2,2.5290242188731245e-05,3.0980546681195777e-06,2.502372116472098e-06,0.0001826455588222538,2.9924050890727577e-06
42,1,39131,Pike County,OH,3,0.0008171505797530492,0.00010010094601974851,0.00029166472902464227,0.004210529305839154,0.00047451693536438173
42,1,39133,Portage County,OH,0,0.00020345731256601743,2.492352078933713e-05,3.5280714929062654e-05,0.004368175583842885,4.828573403543959e-05
42,1,39135,Preble County,OH,0,0.00023368103597171014,2.862592690653449e-05,7.055662282731763e-05,0.004174246528817776,0.0001322806133178796
42,1,39137,Putnam County,OH,0,0.00023118059437212264,2.831962281058502e-05,1.8842130406562315e-05,0.015112378093579862,1.0175933131269804e-05
42,1,39139,Richland County,OH,2,0.002486237495125156,0.0003045640931528315,0.0008159602510500697,0.019242215628094795,0.0013180039963682144
42,1,39141,Ross County,OH,3,7.33593532010963e-05,8.986520767134294e-06,5.130869352050828e-05,0.0005963004535022119,9.534206113566735e-05
42,1,39143,Sandusky County,OH,4,3.5445014699941016e-05,4.342014300742774e-06,1.6859621003588863e-05,0.00033842667169427004,2.8653562597618962e-05
42,1,39145,Scioto County,OH,3,7.751503253131405e-05,9.495591485085967e-06,2.87531118839776e-05,0.0002747504066691007,5.449395259790192e-05
42,1,39147,Seneca County,OH,4,5.753060773994082e-05,7.047499448142751e-06,3.297349647823823e-05,0.00040376821482570544,6.056816472864376e-05
42,1,39149,Shelby County,OH,3,0.003298710152553623,0.00040409199368781875,0.0011707416479097878,0.03694260936276372,0.0019384519976303823
42,1,39151,Stark County,OH,4,8.306370579968827e-05,1.0175303960461811e-05,-2.452474774000593e-07,0.0008929973462763554,-5.825438076425558e-06
42,1,39153,Summit County,OH,0,0.00022936330004846172,2.8097004255936558e-05,3.464234958374082e-05,0.0019181656238059035,4.2070104217124895e-05
42,1,39155,Trumbull County,OH,1,0.002461205699716565,0.0003014976982152791,0.0006785500532676672,0.0026677212101829974,0.001056282201054072
42,1,39157,Tuscarawas County,OH,2,0.0009391777521645778,0.00011504927464016075,0.0011883169100377318,0.07860207218612063,0.0022802321069962874
42,1,39159,Union County,OH,3,0.00020399112661580074,2.4988913010435584e-05,0.0002467574253531581,0.006203688236264429,0.00046852879059928684
42,1,39161,Van Wert County,OH,3,0.000467101803898061,5.7219970977512466e-05,0.00015671277991637574,0.006420325199482685,0.0002581998290183018
42,1,39163,Vinton County,OH,2,0.00030534519439453985,3.740478631333113e-05,0.00013218806516306013,0.0012923610424315645,0.00021760710613411732
42,1,39165,Warren County,OH,2,3.0481429516517305e-05,3.7339751157733697e-06,1.3574662805884271e-05,0.00012183489696901663,2.8196623237574104e-05
42,1,39167,Washington County,OH,4,0.0004699358772546544,5.756714496369517e-05,0.0001569317087016269,0.0012495021743355104,0.0002558924450236146
42,1,39169,Wayne County,OH,4,5.1925634964403005e-05,6.360890283139367e-06,-2.3193083816466344e-05,0.012634824960830597,-5.191406279813249e-05
