horizon,component,rank,feature,importance,importance_fraction
osi_target_t01h,R_t,108,lcc_t,0.2213723221272303,0.0022137232212723038
osi_target_t01h,R_t,109,osi_max_72h,0.22097252055662142,0.002209725205566215
osi_target_t01h,R_t,110,wind_speed_at_t6h,0.21976634970818437,0.0021976634970818447
osi_target_t01h,R_t,111,gust_exceed30_x_hso,0.2140446334786124,0.002140446334786125
osi_target_t01h,R_t,112,n_utilities,0.1969440674264679,0.00196944067426468
osi_target_t01h,R_t,113,sdwe_t,0.18775294849503224,0.0018775294849503231
osi_target_t01h,R_t,114,pct_water,0.1861523635292925,0.001861523635292926
osi_target_t01h,R_t,115,tp_rate_next_6h,0.18066430378408302,0.0018066430378408309
osi_target_t01h,R_t,116,hours_since_peak,0.17639343827040546,0.0017639343827040553
osi_target_t01h,R_t,117,gust_gt40_next_6h,0.1610489424693114,0.0016104894246931145
osi_target_t01h,R_t,118,gust_mean_obs,0.16030131358997732,0.0016030131358997738
osi_target_t01h,R_t,119,gust_gt30_obs,0.15712379990614894,0.00157123799906149
osi_target_t01h,R_t,120,tp_rate_next_1h,0.15261876832035973,0.001526187683203598
osi_target_t01h,R_t,121,wind_speed_max_next_1h,0.14143431357746222,0.0014143431357746229
osi_target_t01h,R_t,122,gust_max_obs,0.1269928031977152,0.0012699280319771525
osi_target_t01h,R_t,123,gust_gt30_frac_next_1h,0.11212271679941282,0.0011212271679941286
osi_target_t01h,R_t,124,csnow_t,0.11014889053886186,0.001101488905388619
osi_target_t01h,R_t,125,gust_exceed_30,0.10432063058514914,0.0010432063058514918
osi_target_t01h,R_t,126,gust_change_1h,0.10171825027131866,0.001017182502713187
osi_target_t01h,R_t,127,tcc_t,0.10139559779930778,0.0010139559779930782
osi_target_t01h,R_t,128,osi_std_72h,0.09776269777698901,0.0009776269777698905
osi_target_t01h,R_t,129,cumul_gust_obs,0.0918478708637382,0.0009184787086373824
osi_target_t01h,R_t,130,et0_t,0.09107564799838282,0.0009107564799838286
osi_target_t01h,R_t,131,is_full_next_48h,0.08783093249918535,0.0008783093249918538
osi_target_t01h,R_t,132,rain_t,0.08390615006243012,0.0008390615006243016
osi_target_t01h,R_t,133,wind_speed_at_t1h,0.08235583685714605,0.0008235583685714608
osi_target_t01h,R_t,134,wind_change_1h,0.07562517353757992,0.0007562517353757994
osi_target_t01h,R_t,135,gust_gt30_next_24h,0.0715408435824508,0.0007154084358245084
osi_target_t01h,R_t,136,tp_t,0.056131720826822655,0.0005613172082682268
osi_target_t01h,R_t,137,window_len_next_48h,0.05050797135145654,0.0005050797135145656
osi_target_t01h,R_t,138,gust_gt30_frac_next_24h,0.04356589577117928,0.000435658957711793
osi_target_t01h,R_t,139,hcc_t,0.03846748237182778,0.000384674823718278
osi_target_t01h,R_t,140,gust_gt40_next_24h,0.03696796595394132,0.00036967965953941335
osi_target_t01h,R_t,141,tp_at_t1h,0.031634456531775136,0.0003163445653177515
osi_target_t01h,R_t,142,gust_gt30_next_1h,0.027902750137551197,0.00027902750137551207
osi_target_t01h,R_t,143,gust_gt30_next_6h,0.027698980037455162,0.00027698980037455174
osi_target_t01h,R_t,144,rural_urban_code,0.021260225493463646,0.00021260225493463655
osi_target_t01h,R_t,145,total_tp_next_1h,0.017051831596042854,0.00017051831596042862
osi_target_t01h,R_t,146,gust_gt30_frac_next_6h,0.016034954898128242,0.0001603495489812825
osi_target_t01h,R_t,147,gust_gt40_next_1h,0.009678136020735561,9.678136020735565e-05
osi_target_t01h,R_t,148,tp_at_t6h,0.007689090991109582,7.689090991109586e-05
osi_target_t01h,R_t,149,gust_gt40_obs,0.0022744462975457726,2.2744462975457736e-05
osi_target_t01h,R_t,150,icing_risk_t,0.0,0.0
osi_target_t01h,R_t,151,is_snowing,0.0,0.0
osi_target_t01h,R_t,152,is_worsening,0.0,0.0
osi_target_t01h,R_t,153,window_len_next_6h,0.0,0.0
osi_target_t01h,R_t,154,is_full_next_6h,0.0,0.0
osi_target_t01h,R_t,155,is_full_next_1h,0.0,0.0
osi_target_t01h,R_t,156,has_weather_at_t1h,0.0,0.0
osi_target_t01h,R_t,157,is_full_next_24h,0.0,0.0
osi_target_t01h,R_t,158,window_len_next_24h,0.0,0.0
osi_target_t01h,R_t,159,window_len_next_1h,0.0,0.0
osi_target_t01h,R_t,160,is_metro,0.0,0.0
osi_target_t01h,R_t,161,has_weather_at_t24h,0.0,0.0
osi_target_t01h,R_t,162,has_weather_at_t6h,0.0,0.0
osi_target_t01h,R_t,163,has_weather_at_t48h,0.0,0.0
osi_target_t06h,P_t,1,total_tp_next_24h,9.490137683659206,0.0949013768365921
osi_target_t06h,P_t,2,osi_mean_72h,9.40151772388442,0.09401517723884421
osi_target_t06h,P_t,3,days_since_onset,9.250151147842365,0.09250151147842367
osi_target_t06h,P_t,4,hours_since_obs,8.905068930459667,0.0890506893045967
osi_target_t06h,P_t,5,last_outage_pct,7.170311459524092,0.07170311459524094
osi_target_t06h,P_t,6,gust_last_obs,5.163694945749855,0.05163694945749856
osi_target_t06h,P_t,7,last_P_t,4.641822815742577,0.04641822815742578
osi_target_t06h,P_t,8,cumul_gust_since_onset,4.549481497400655,0.045494814974006564
osi_target_t06h,P_t,9,t2m_at_t24h,3.653068592462851,0.03653068592462852
osi_target_t06h,P_t,10,last_D_t,2.914796725154528,0.02914796725154529
osi_target_t06h,P_t,11,last_osi,2.3351514207398125,0.02335151420739813
osi_target_t06h,P_t,12,pre_event_mean_osi,2.2617044958630537,0.022617044958630542
osi_target_t06h,P_t,13,wind_sin_t,2.1619986482779217,0.021619986482779224
osi_target_t06h,P_t,14,pct_forest,1.8726201691498927,0.018726201691498932
osi_target_t06h,P_t,15,wind_speed_max_next_6h,1.816151568625008,0.018161515686250084
osi_target_t06h,P_t,16,N_t_max_72h,1.728586984694008,0.017285869846940086
osi_target_t06h,P_t,17,t2m_at_t48h,1.6268098914922209,0.016268098914922213
osi_target_t06h,P_t,18,pressure_change_6h,1.186833294809955,0.011868332948099553
osi_target_t06h,P_t,19,gust_peak4h_mean_next_48h,1.1593750180666818,0.01159375018066682
osi_target_t06h,P_t,20,gust_gt30_frac_next_48h,1.1324792567456707,0.01132479256745671
osi_target_t06h,P_t,21,osi_trend_last6h,0.8363499696689978,0.00836349969668998
osi_target_t06h,P_t,22,t2m_at_t6h,0.8166057613711701,0.008166057613711704
osi_target_t06h,P_t,23,min_t2m_next_48h,0.7091597873661235,0.007091597873661237
osi_target_t06h,P_t,24,gust_max_last6h_obs,0.638350918112946,0.006383509181129461
osi_target_t06h,P_t,25,pct_wetland,0.6348127722609781,0.006348127722609783
osi_target_t06h,P_t,26,gust_gt30_next_48h,0.6128477035391032,0.006128477035391034
osi_target_t06h,P_t,27,gust_gt30_since_onset,0.5959035537484328,0.00595903553748433
osi_target_t06h,P_t,28,gust_max_next_6h,0.5428466830787295,0.0054284668307872964
osi_target_t06h,P_t,29,log_customers,0.5001879273897353,0.005001879273897354
osi_target_t06h,P_t,30,cumul_tp_since_onset,0.4824197168151714,0.004824197168151715
osi_target_t06h,P_t,31,pct_agriculture,0.4661379665883468,0.004661379665883469
osi_target_t06h,P_t,32,frac_zero_72h,0.46358551128479397,0.004635855112847941
osi_target_t06h,P_t,33,soil_moist_x_gust,0.4601813155693142,0.004601813155693143
osi_target_t06h,P_t,34,gust_mean_next_48h,0.42327739599472347,0.004232773959947236
osi_target_t06h,P_t,35,storm_onset_max_osi,0.4094662836569748,0.004094662836569749
osi_target_t06h,P_t,36,tree_canopy_std,0.38136452711618907,0.0038136452711618916
osi_target_t06h,P_t,37,gust_mean_next_6h,0.3481532221976982,0.0034815322219769827
osi_target_t06h,P_t,38,tp_rate_next_48h,0.345941693250938,0.003459416932509381
osi_target_t06h,P_t,39,pressure_change_3h,0.33060659572512563,0.0033060659572512574
osi_target_t06h,P_t,40,mslma_t,0.3195455637585998,0.003195455637585999
osi_target_t06h,P_t,41,gust_gt40_next_6h,0.2959409982955099,0.0029594099829550998
osi_target_t06h,P_t,42,outage_pct_mean_72h,0.28339676867160035,0.002833967686716004
osi_target_t06h,P_t,43,min_t2m_next_6h,0.2667823334513251,0.002667823334513252
osi_target_t06h,P_t,44,pct_forest_classified,0.25043542554427406,0.0025043542554427415
osi_target_t06h,P_t,45,gust_x_hso,0.24487041593105255,0.002448704159310526
osi_target_t06h,P_t,46,tp_rate_next_24h,0.2312336123741026,0.0023123361237410264
osi_target_t06h,P_t,47,storm_phase,0.228161797862733,0.0022816179786273308
osi_target_t06h,P_t,48,last_N_t,0.22694553767982387,0.0022694553767982394
osi_target_t06h,P_t,49,min_t2m_next_24h,0.22258507004207356,0.0022258507004207363
osi_target_t06h,P_t,50,gust_peak4h_mean_next_6h,0.2218034724993892,0.0022180347249938924
osi_target_t06h,P_t,51,gust_max_obs,0.2186715158387933,0.0021867151583879335
osi_target_t06h,P_t,52,gust_max_next_1h,0.2095335895655085,0.0020953358956550855
osi_target_t06h,P_t,53,gust_peak4h_mean_next_24h,0.19114452562891637,0.0019114452562891643
osi_target_t06h,P_t,54,gust_trend_last6h_obs,0.1770515457410202,0.0017705154574102024
osi_target_t06h,P_t,55,pct_unmapped,0.17680050255476712,0.0017680050255476716
osi_target_t06h,P_t,56,sp_t,0.17377717728371223,0.0017377717728371228
osi_target_t06h,P_t,57,outage_pct_max_72h,0.17098188029199735,0.0017098188029199739
osi_target_t06h,P_t,58,storm_onset_mean_osi,0.160207380537252,0.0016020738053725205
osi_target_t06h,P_t,59,wind_speed_max_next_48h,0.15007118130316455,0.001500711813031646
osi_target_t06h,P_t,60,tree_canopy_pct,0.14841387305351453,0.0014841387305351457
osi_target_t06h,P_t,61,pre_event_max_outage_pct,0.12960061674547693,0.0012960061674547696
osi_target_t06h,P_t,62,wind_speed_max_next_24h,0.12030670973510738,0.0012030670973510742
osi_target_t06h,P_t,63,rural_urban_code,0.11289080832024631,0.0011289080832024634
osi_target_t06h,P_t,64,temp_c_t,0.10330051940099369,0.0010330051940099373
osi_target_t06h,P_t,65,total_tp_next_48h,0.10152693596724463,0.0010152693596724466
osi_target_t06h,P_t,66,tp_rate_next_6h,0.09583543809501013,0.0009583543809501016
osi_target_t06h,P_t,67,forest_x_customers,0.09555136674774233,0.0009555136674774236
osi_target_t06h,P_t,68,hours_since_peak,0.09098447395947648,0.000909844739594765
osi_target_t06h,P_t,69,csnow_t,0.08665470440252826,0.0008665470440252828
osi_target_t06h,P_t,70,N_t_mean_72h,0.08396456191729161,0.0008396456191729164
osi_target_t06h,P_t,71,pct_developed,0.08239953760760749,0.0008239953760760751
osi_target_t06h,P_t,72,gust_max_next_48h,0.07786636587857627,0.000778663658785763
osi_target_t06h,P_t,73,total_tp_next_6h,0.07716698936589984,0.0007716698936589987
osi_target_t06h,P_t,74,soil_moist_t,0.0767406129922924,0.0007674061299229242
osi_target_t06h,P_t,75,gust_peak4h_mean_next_1h,0.07567779877678883,0.0007567779877678886
osi_target_t06h,P_t,76,temp_change_6h,0.0739567711966772,0.0007395677119667723
osi_target_t06h,P_t,77,last_R_t,0.06702301070430439,0.0006702301070430441
osi_target_t06h,P_t,78,R_t_max_72h,0.06573880434090225,0.0006573880434090226
osi_target_t06h,P_t,79,soil_gust_x_phase,0.062110785876216906,0.0006211078587621692
osi_target_t06h,P_t,80,n_utilities,0.06146078495873019,0.0006146078495873021
osi_target_t06h,P_t,81,gust_gt40_next_48h,0.05903076369678449,0.0005903076369678451
osi_target_t06h,P_t,82,cumul_gust_obs,0.05902215099464317,0.0005902215099464319
osi_target_t06h,P_t,83,osi_std_72h,0.056252394636669825,0.0005625239463666984
osi_target_t06h,P_t,84,pct_water,0.05336385324594031,0.0005336385324594033
osi_target_t06h,P_t,85,wind_speed_at_t6h,0.04821036542304949,0.00048210365423049503
osi_target_t06h,P_t,86,gust_mean_obs,0.046921463343621454,0.0004692146334362147
osi_target_t06h,P_t,87,pop_density,0.04603341183555006,0.00046033411835550076
osi_target_t06h,P_t,88,d2m_t,0.044117660824834655,0.0004411766082483467
osi_target_t06h,P_t,89,gust_gt30_obs,0.04384747829128021,0.00043847478291280225
osi_target_t06h,P_t,90,gust_mean_next_24h,0.04210169265170886,0.00042101692651708866
osi_target_t06h,P_t,91,gust_gt30_frac_next_24h,0.04203913410992835,0.00042039134109928363
osi_target_t06h,P_t,92,wind_cos_t,0.04145001953026288,0.00041450019530262893
osi_target_t06h,P_t,93,gust_x_phase,0.04011994802851057,0.0004011994802851058
osi_target_t06h,P_t,94,gust_gt40_obs,0.04000029611242646,0.00040000296112426475
osi_target_t06h,P_t,95,gust_mean_next_1h,0.03782903948143371,0.0003782903948143372
osi_target_t06h,P_t,96,gust_at_t48h,0.03690269606763865,0.0003690269606763866
osi_target_t06h,P_t,97,dewpoint_c_t,0.036736743017585866,0.00036736743017585876
osi_target_t06h,P_t,98,R_t_mean_72h,0.03657868490224398,0.0003657868490224399
osi_target_t06h,P_t,99,blh_t,0.03459278413810171,0.0003459278413810172
osi_target_t06h,P_t,100,hour_of_day,0.03362334142186903,0.00033623341421869034
osi_target_t06h,P_t,101,t2m_at_t1h,0.0327886243937557,0.00032788624393755705
osi_target_t06h,P_t,102,gust_max_next_24h,0.022698499221811837,0.00022698499221811844
osi_target_t06h,P_t,103,hour_sin,0.02003108910554493,0.00020031089105544935
osi_target_t06h,P_t,104,r2_t,0.0198069392521784,0.00019806939252178406
osi_target_t06h,P_t,105,icing_risk_t,0.017029757850666575,0.0001702975785066658
osi_target_t06h,P_t,106,sdwe_t,0.017003344176276153,0.0001700334417627616
osi_target_t06h,P_t,107,t2m_t,0.015643375797824217,0.00015643375797824222
osi_target_t06h,P_t,108,min_t2m_next_1h,0.015594152332021785,0.0001559415233202179
osi_target_t06h,P_t,109,gust_gt30_next_24h,0.015528555602483082,0.00015528555602483087
osi_target_t06h,P_t,110,wind_speed_max_next_1h,0.015083858077369835,0.0001508385807736984
osi_target_t06h,P_t,111,osi_max_72h,0.014207197652431424,0.00014207197652431428
osi_target_t06h,P_t,112,gust_gt30_frac_next_6h,0.012578650951368727,0.0001257865095136873
osi_target_t06h,P_t,113,vpd_t,0.012324302687484473,0.00012324302687484476
osi_target_t06h,P_t,114,gust_t,0.010934747302704448,0.00010934747302704452
osi_target_t06h,P_t,115,wind_speed_at_t1h,0.01063723669404077,0.00010637236694040774
osi_target_t06h,P_t,116,tp_rate_next_1h,0.01029459129173453,0.00010294591291734533
osi_target_t06h,P_t,117,total_tp_next_1h,0.010079458741162447,0.0001007945874116245
osi_target_t06h,P_t,118,wind_speed_at_t48h,0.009393730969135906,9.39373096913591e-05
osi_target_t06h,P_t,119,hour_cos,0.009078342522904842,9.078342522904845e-05
osi_target_t06h,P_t,120,tp_at_t6h,0.0075420543522232,7.542054352223202e-05
osi_target_t06h,P_t,121,rain_t,0.007286348109821982,7.286348109821984e-05
osi_target_t06h,P_t,122,wind_speed_t,0.007242624888314979,7.242624888314981e-05
osi_target_t06h,P_t,123,gust_change_3h,0.006956363922361563,6.956363922361565e-05
osi_target_t06h,P_t,124,tp_at_t48h,0.006795813750199227,6.795813750199228e-05
osi_target_t06h,P_t,125,gust_exceed_30,0.006713475792191796,6.713475792191797e-05
osi_target_t06h,P_t,126,wind_speed_at_t24h,0.006692496387783331,6.692496387783333e-05
osi_target_t06h,P_t,127,mcc_t,0.006391247536782245,6.391247536782246e-05
osi_target_t06h,P_t,128,gust_gt40_next_24h,0.0061595997611632895,6.15959976116329e-05
osi_target_t06h,P_t,129,tp_at_t1h,0.005207409981225843,5.207409981225845e-05
osi_target_t06h,P_t,130,gust_change_1h,0.004886929602294225,4.886929602294226e-05
osi_target_t06h,P_t,131,gust_at_t24h,0.0043951642704307846,4.395164270430786e-05
osi_target_t06h,P_t,132,lcc_t,0.0039254679399716354,3.9254679399716364e-05
osi_target_t06h,P_t,133,diffuse_rad_t,0.003343636047454676,3.343636047454677e-05
osi_target_t06h,P_t,134,gust_gt30_next_6h,0.0026434223992940053,2.643422399294006e-05
osi_target_t06h,P_t,135,tp_t,0.0021862354619876347,2.1862354619876353e-05
osi_target_t06h,P_t,136,hcc_t,0.0021380984072150665,2.138098407215067e-05
osi_target_t06h,P_t,137,sdswrf_t,0.002134482554100634,2.1344825541006345e-05
osi_target_t06h,P_t,138,gust_exceed30_x_hso,0.0017342704138012476,1.7342704138012482e-05
osi_target_t06h,P_t,139,tp_at_t24h,0.0015125846707563257,1.5125846707563261e-05
osi_target_t06h,P_t,140,gust_at_t6h,0.0014753818531977403,1.4753818531977408e-05
osi_target_t06h,P_t,141,gust_at_t1h,0.001040398142139244,1.0403981421392444e-05
osi_target_t06h,P_t,142,wind_change_1h,0.0009314966025151765,9.314966025151768e-06
osi_target_t06h,P_t,143,et0_t,0.0008382921861666773,8.382921861666774e-06
osi_target_t06h,P_t,144,gust_gt30_next_1h,0.0004910609976584825,4.910609976584826e-06
osi_target_t06h,P_t,145,direct_rad_t,0.00037822778204715205,3.7822778204715214e-06
osi_target_t06h,P_t,146,is_metro,0.00020847067515051884,2.084706751505189e-06
osi_target_t06h,P_t,147,is_worsening,0.00016522915656808798,1.6522915656808803e-06
osi_target_t06h,P_t,148,tcc_t,0.0,0.0
osi_target_t06h,P_t,149,gust_gt40_next_1h,0.0,0.0
osi_target_t06h,P_t,150,is_snowing,0.0,0.0
osi_target_t06h,P_t,151,window_len_next_1h,0.0,0.0
osi_target_t06h,P_t,152,gust_gt30_frac_next_1h,0.0,0.0
osi_target_t06h,P_t,153,window_len_next_6h,0.0,0.0
osi_target_t06h,P_t,154,is_full_next_6h,0.0,0.0
osi_target_t06h,P_t,155,window_len_next_24h,0.0,0.0
osi_target_t06h,P_t,156,has_weather_at_t6h,0.0,0.0
osi_target_t06h,P_t,157,is_full_next_24h,0.0,0.0
osi_target_t06h,P_t,158,has_weather_at_t24h,0.0,0.0
osi_target_t06h,P_t,159,has_weather_at_t1h,0.0,0.0
osi_target_t06h,P_t,160,is_full_next_1h,0.0,0.0
osi_target_t06h,P_t,161,is_full_next_48h,0.0,0.0
osi_target_t06h,P_t,162,window_len_next_48h,0.0,0.0
osi_target_t06h,P_t,163,has_weather_at_t48h,0.0,0.0
osi_target_t06h,N_t,1,pct_forest,9.4616067658224,0.09461606765822407
osi_target_t06h,N_t,2,t2m_at_t6h,2.941665372204038,0.029416653722040397
osi_target_t06h,N_t,3,lcc_t,2.9125224692083047,0.029125224692083066
osi_target_t06h,N_t,4,tp_at_t6h,2.4800835054542003,0.02480083505454202
osi_target_t06h,N_t,5,cumul_gust_since_onset,2.389954635282322,0.02389954635282324
osi_target_t06h,N_t,6,gust_at_t6h,2.3098205576838255,0.02309820557683827
osi_target_t06h,N_t,7,gust_max_next_6h,2.305287439303794,0.023052874393037957
osi_target_t06h,N_t,8,total_tp_next_24h,2.2730365228878715,0.02273036522887873
osi_target_t06h,N_t,9,wind_speed_max_next_48h,2.123410154006951,0.021234101540069526
osi_target_t06h,N_t,10,osi_trend_last6h,2.1134704524652044,0.02113470452465206
osi_target_t06h,N_t,11,gust_peak4h_mean_next_6h,1.9685024485285776,0.01968502448528579
osi_target_t06h,N_t,12,hours_since_obs,1.9286087421507865,0.019286087421507878
osi_target_t06h,N_t,13,tp_rate_next_6h,1.915691862430018,0.019156918624300193
osi_target_t06h,N_t,14,sp_t,1.851807129516131,0.018518071295161323
osi_target_t06h,N_t,15,total_tp_next_6h,1.8054349301035673,0.018054349301035687
osi_target_t06h,N_t,16,soil_moist_t,1.7107344695978728,0.01710734469597874
osi_target_t06h,N_t,17,gust_mean_next_48h,1.6900365116666618,0.016900365116666632
osi_target_t06h,N_t,18,mslma_t,1.6757859770732288,0.0167578597707323
osi_target_t06h,N_t,19,d2m_t,1.6575555646576268,0.01657555564657628
osi_target_t06h,N_t,20,pct_forest_classified,1.6041917809524706,0.016041917809524717
osi_target_t06h,N_t,21,pressure_change_6h,1.5462092284933155,0.015462092284933166
osi_target_t06h,N_t,22,tp_rate_next_24h,1.5373058790163256,0.015373058790163267
osi_target_t06h,N_t,23,tree_canopy_std,1.5298772402421914,0.015298772402421924
osi_target_t06h,N_t,24,t2m_at_t48h,1.3721817747803593,0.013721817747803603
osi_target_t06h,N_t,25,dewpoint_c_t,1.229860696643335,0.012298606966433359
osi_target_t06h,N_t,26,pct_unmapped,1.2216051881810932,0.01221605188181094
osi_target_t06h,N_t,27,wind_speed_max_next_24h,1.1839909470538004,0.011839909470538012
osi_target_t06h,N_t,28,temp_change_6h,1.1560816627286759,0.011560816627286767
osi_target_t06h,N_t,29,last_R_t,1.1242997873330902,0.01124299787333091
osi_target_t06h,N_t,30,gust_at_t48h,1.09328182260803,0.01093281822608031
osi_target_t06h,N_t,31,gust_mean_next_24h,1.0861592677398757,0.010861592677398765
osi_target_t06h,N_t,32,pct_agriculture,1.0324853434357335,0.010324853434357342
osi_target_t06h,N_t,33,t2m_at_t24h,1.0154747527666577,0.010154747527666584
osi_target_t06h,N_t,34,gust_max_last6h_obs,1.007157791523613,0.010071577915236137
osi_target_t06h,N_t,35,gust_peak4h_mean_next_48h,0.895830257191611,0.008958302571916116
osi_target_t06h,N_t,36,min_t2m_next_48h,0.8766831387594998,0.008766831387595004
osi_target_t06h,N_t,37,tp_rate_next_48h,0.8764970172875843,0.00876497017287585
osi_target_t06h,N_t,38,pct_wetland,0.8558773025430276,0.008558773025430282
osi_target_t06h,N_t,39,total_tp_next_48h,0.8260285773770842,0.008260285773770849
osi_target_t06h,N_t,40,t2m_at_t1h,0.756492374688918,0.0075649237468891845
osi_target_t06h,N_t,41,hour_sin,0.7190625715098335,0.007190625715098341
osi_target_t06h,N_t,42,R_t_mean_72h,0.7162134505790502,0.007162134505790506
osi_target_t06h,N_t,43,pop_density,0.6752311774149992,0.006752311774149996
osi_target_t06h,N_t,44,hour_of_day,0.625425748193161,0.0062542574819316145
osi_target_t06h,N_t,45,forest_x_customers,0.6100248938349206,0.006100248938349211
osi_target_t06h,N_t,46,last_outage_pct,0.6042012351363337,0.0060420123513633415
osi_target_t06h,N_t,47,wind_speed_max_next_6h,0.5761515906281665,0.005761515906281669
osi_target_t06h,N_t,48,gust_gt30_frac_next_24h,0.5757085531486927,0.005757085531486931
osi_target_t06h,N_t,49,t2m_t,0.5492270261148043,0.005492270261148047
osi_target_t06h,N_t,50,r2_t,0.5476724126197842,0.005476724126197845
osi_target_t06h,N_t,51,wind_speed_t,0.5253098963731754,0.005253098963731758
osi_target_t06h,N_t,52,diffuse_rad_t,0.5252448747775895,0.005252448747775899
osi_target_t06h,N_t,53,min_t2m_next_6h,0.5166494302342918,0.005166494302342921
osi_target_t06h,N_t,54,min_t2m_next_24h,0.5158074309691141,0.005158074309691145
osi_target_t06h,N_t,55,wind_speed_max_next_1h,0.5081819465974249,0.005081819465974253
osi_target_t06h,N_t,56,pressure_change_3h,0.5046351996220684,0.005046351996220688
osi_target_t06h,N_t,57,R_t_max_72h,0.4894014269407285,0.0048940142694072885
osi_target_t06h,N_t,58,wind_speed_at_t6h,0.4742481260161822,0.004742481260161826
osi_target_t06h,N_t,59,last_N_t,0.47375125227037207,0.004737512522703724
osi_target_t06h,N_t,60,blh_t,0.46659086323538906,0.004665908632353894
osi_target_t06h,N_t,61,gust_gt30_next_24h,0.45149594189227427,0.004514959418922746
osi_target_t06h,N_t,62,gust_trend_last6h_obs,0.43161243385784936,0.004316124338578497
osi_target_t06h,N_t,63,pre_event_max_outage_pct,0.4286811425206355,0.004286811425206358
osi_target_t06h,N_t,64,gust_gt40_next_6h,0.4258941199162963,0.004258941199162966
osi_target_t06h,N_t,65,gust_gt40_obs,0.4204336600388222,0.004204336600388225
osi_target_t06h,N_t,66,gust_last_obs,0.4135540845308405,0.004135540845308408
osi_target_t06h,N_t,67,tree_canopy_pct,0.4076043813168645,0.0040760438131686475
osi_target_t06h,N_t,68,log_customers,0.39743403442758457,0.003974340344275848
osi_target_t06h,N_t,69,gust_at_t1h,0.3958842604349299,0.003958842604349302
osi_target_t06h,N_t,70,gust_change_3h,0.38491334568824337,0.0038491334568824366
osi_target_t06h,N_t,71,gust_peak4h_mean_next_24h,0.38334102244863466,0.0038334102244863494
osi_target_t06h,N_t,72,gust_max_next_24h,0.37817334196202784,0.003781733419620281
osi_target_t06h,N_t,73,gust_mean_next_6h,0.37793935327739714,0.003779393532773974
osi_target_t06h,N_t,74,gust_mean_obs,0.3610124408485722,0.0036101244084857246
osi_target_t06h,N_t,75,last_P_t,0.3598528749632488,0.0035985287496324908
osi_target_t06h,N_t,76,gust_peak4h_mean_next_1h,0.3597050682850941,0.0035970506828509434
osi_target_t06h,N_t,77,wind_sin_t,0.3383643755432038,0.0033836437554320407
osi_target_t06h,N_t,78,gust_x_hso,0.3308627644889112,0.0033086276448891145
osi_target_t06h,N_t,79,pre_event_mean_osi,0.32816279825156525,0.003281627982515655
osi_target_t06h,N_t,80,soil_gust_x_phase,0.32315607122854617,0.003231560712285464
osi_target_t06h,N_t,81,pct_water,0.32268482198557463,0.0032268482198557487
osi_target_t06h,N_t,82,hour_cos,0.3217018469742865,0.0032170184697428673
osi_target_t06h,N_t,83,last_osi,0.32155812435106623,0.0032155812435106647
osi_target_t06h,N_t,84,temp_c_t,0.3125582738253513,0.003125582738253515
osi_target_t06h,N_t,85,tp_t,0.3022942278656569,0.003022942278656571
osi_target_t06h,N_t,86,last_D_t,0.3017267342509531,0.003017267342509533
osi_target_t06h,N_t,87,sdswrf_t,0.29956126102997527,0.0029956126102997547
osi_target_t06h,N_t,88,gust_max_next_48h,0.29934263956516,0.002993426395651602
osi_target_t06h,N_t,89,osi_std_72h,0.29457535406994745,0.0029457535406994767
osi_target_t06h,N_t,90,wind_speed_at_t24h,0.29377049142971967,0.002937704914297199
osi_target_t06h,N_t,91,wind_speed_at_t48h,0.2834591977932157,0.0028345919779321593
osi_target_t06h,N_t,92,gust_max_obs,0.27991100898315446,0.0027991100898315468
osi_target_t06h,N_t,93,cumul_gust_obs,0.27643558722216305,0.0027643558722216326
osi_target_t06h,N_t,94,gust_gt30_next_6h,0.2764290937577107,0.002764290937577109
osi_target_t06h,N_t,95,gust_t,0.26290737523374397,0.0026290737523374415
osi_target_t06h,N_t,96,N_t_mean_72h,0.2615775044149898,0.0026157750441498998
osi_target_t06h,N_t,97,cumul_tp_since_onset,0.2591040985509959,0.002591040985509961
osi_target_t06h,N_t,98,gust_gt30_obs,0.2580125676000716,0.0025801256760007176
osi_target_t06h,N_t,99,gust_gt30_since_onset,0.24791004473410574,0.0024791004473410593
osi_target_t06h,N_t,100,gust_gt30_next_48h,0.20711608136623896,0.002071160813662391
osi_target_t06h,N_t,101,gust_gt40_next_48h,0.20482915641547325,0.002048291564154734
osi_target_t06h,N_t,102,et0_t,0.20321228379669795,0.002032122837966981
osi_target_t06h,N_t,103,gust_change_1h,0.18815951787542495,0.0018815951787542508
osi_target_t06h,N_t,104,wind_cos_t,0.18786055987646233,0.0018786055987646247
osi_target_t06h,N_t,105,gust_max_next_1h,0.1799236921657853,0.0017992369216578543
osi_target_t06h,N_t,106,gust_mean_next_1h,0.17754508076423076,0.0017754508076423087
osi_target_t06h,N_t,107,hours_since_peak,0.1695327079573582,0.0016953270795735831
osi_target_t06h,N_t,108,gust_gt30_frac_next_48h,0.16819591175396964,0.0016819591175396976
osi_target_t06h,N_t,109,direct_rad_t,0.14581921568859793,0.0014581921568859804
osi_target_t06h,N_t,110,pct_developed,0.14238724125841787,0.0014238724125841798
osi_target_t06h,N_t,111,total_tp_next_1h,0.14175173539262678,0.0014175173539262688
osi_target_t06h,N_t,112,tp_at_t1h,0.13930919103022735,0.0013930919103022745
osi_target_t06h,N_t,113,wind_change_1h,0.1279012232719637,0.001279012232719638
