fipsCode,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,slope_mean_deg,slope_std_deg,terrain_ruggedness
18089,201.0567871443256,14.407470267430979,135.374755859375,243.37753295898438,1.1299458273168204,1.6721989087006996,0.4309365266789598
18091,222.92878558120913,18.95922145583855,176.8605499267578,290.08709716796875,1.1477537747577282,1.8548240094917177,0.4282482280283998
18093,201.04056832887835,27.97175798067523,141.02818298339844,286.0295104980469,5.601843313834324,4.772508318755023,2.1694048219943523
18095,267.79444047641573,8.756066564427359,202.077880859375,309.9302062988281,0.880524664195287,1.36917640123361,0.3378390597688815
18097,239.2231756990648,17.266055486345355,86.22809600830078,279.1998596191406,1.5256995620137588,2.1957497839779827,0.6618281738392205
18099,244.71478324293167,9.817251355704357,213.6077117919922,274.5900573730469,1.1559257623427013,1.3720867932604237,0.438225049544883
18101,178.45486658507164,28.170191412210205,129.3090057373047,264.7911682128906,6.683200191850876,4.939616234687754,2.5520842760423186
18103,237.99291004721326,16.31061774635652,151.54696655273438,273.757568359375,1.529445231848404,1.9592691129417992,0.5849988004940164
18105,221.92179656303352,29.210404275211882,149.37486267089844,303.3099670410156,6.6423608316246625,5.600631844921568,2.599816781026647
18107,243.5550886948963,14.560546245489888,169.0637969970703,284.537109375,1.4095503209532114,2.0802452478892453,0.5439881281261386
18109,219.97419293380878,24.001550854107172,169.8135528564453,295.7271728515625,3.8336933051402347,4.592048188128989,1.5099791908237594
18111,204.5612342081395,6.492932169180222,161.8033905029297,270.97869873046875,0.6109406809053394,1.1566958593535168,0.23336668266928573
18113,284.60469960431686,12.238593040260428,256.8433532714844,327.6706237792969,1.83014808029339,1.8011548091069751,0.7014967796691942
18115,221.68242457007403,40.56652143934192,138.68028259277344,279.6739196777344,8.09096311733757,7.152508144246523,3.078349297862511
18117,207.83461361736914,26.531377875124015,142.270751953125,297.2994384765625,5.871988816884187,4.5194194396258505,2.242970164334901
18119,205.7581847069395,26.487066109343246,153.24343872070312,284.4855041503906,4.338299729255633,3.684363065204205,1.6826568740857792
18121,196.2733378742683,25.04924196399107,139.94309997558594,256.0670166015625,3.246851053327495,4.1143730147533315,1.2716509031423904
18123,169.43578315612652,33.09838000858165,111.4674301147461,268.23626708984375,7.276531975809967,5.041662238938832,2.775251689622239
18125,147.16322739483925,13.120267375831004,91.81355285644531,198.6051483154297,3.025440669846695,2.943603929618945,1.191599106900802
18127,212.43638775791095,17.378081405028496,176.85049438476562,265.4742126464844,1.310207601552578,2.1369006219301436,0.49797827661163097
18129,123.41571224353055,13.055695468591889,100.70050048828125,178.63308715820312,1.8579770852828417,2.3552364567883,0.7216940585968618
18131,213.3073059944081,5.431487262044316,91.47901153564453,239.41004943847656,0.6975189034896755,1.0941040616425186,0.27280816145981107
18133,241.56121330507415,22.455020577665156,174.5546417236328,304.1488342285156,2.864332832813878,3.1030001770692546,1.1204680546491324
18135,331.36426384746164,22.36547576036631,254.49766540527344,378.70941162109375,1.0449893444078575,1.4755748961279176,0.38764882774628495
18137,285.46409331239545,17.242884924530546,179.07656860351562,324.0216979980469,2.676654801144129,3.552243405286697,1.0531362259784058
18139,297.4584881097046,15.805556627284394,246.16905212402344,345.66119384765625,1.0611217805691167,1.7276864835329986,0.3911854741525363
18141,235.93647929291637,16.659291385623852,197.11495971679688,282.42340087890625,1.1458367867795871,1.6611307695493707,0.4313215552138733
18143,188.1131522195373,21.027679416434495,137.0206298828125,312.43304443359375,2.9444615127947107,3.9893854055396205,1.114846017608027
18145,239.86899628695812,16.32464416840856,176.17758178710938,287.0576171875,0.9829684108192807,1.8062818739912947,0.3618144575571734
18147,132.1766045971772,15.050446795757123,109.13978576660156,203.15643310546875,2.8085763386117275,3.0139791196294405,1.0873153746269093
18149,213.67763974561367,6.281780143445345,200.53424072265625,236.83885192871094,0.6646292075437995,0.9907649670739483,0.2555672492386081
18151,305.25674722326306,13.233423318066746,266.3620300292969,368.0022277832031,2.0476972306521124,2.0531523472018325,0.7810787267857644
18153,154.45854717226135,13.807568252724353,76.80571746826172,215.1858673095703,1.784522874130193,2.4340174978536715,0.6812974980055198
18155,232.01904899178044,41.00286915474408,130.10882568359375,300.2729797363281,7.406771363488358,6.5534470059257215,2.863545929575795
18157,207.7727905089864,20.943147338324348,152.89584350585938,259.2684631347656,1.425826158843151,2.471398730727407,0.5440603949713593
18159,267.9184943760971,6.095089888383876,248.9254913330078,284.55731201171875,0.49956182549477296,0.5717534538034162,0.1918925614421166
18161,298.36252850357323,27.81133925604012,226.497314453125,347.0267639160156,2.5122611788246423,3.286520274518255,0.9499512225808422
18163,129.12961864588786,15.495660729811183,103.87347412109375,185.1548614501953,2.2250816336224193,2.5351745232480227,0.8640901179083513
18165,178.41173073070257,16.431053126696852,139.94309997558594,209.21670532226562,2.182456735173349,3.614802193574959,0.8114641086219506
18167,165.00038594075366,15.811295759843746,133.90150451660156,261.10430908203125,1.7021057369366792,2.4367818608052754,0.6588875199356526
18169,242.2710183409594,13.768783891294325,151.32923889160156,282.5643310546875,1.524301319036848,1.9705671697773763,0.5884872996536084
18171,208.82687112147693,17.61095329334992,147.6640625,254.08599853515625,1.7390853267130575,2.9719776336960857,0.6421980514897336
18173,133.1113386627059,13.706307256599505,107.31999969482422,200.6793212890625,2.5804128915896367,2.6931281522673722,1.017932656578051
18175,231.3330696635452,32.94203845632854,151.95223999023438,319.67120361328125,5.07031117073967,5.537122874721545,1.9659502484188005
18177,319.9471374598742,24.486015479466996,241.25506591796875,382.4015197753906,1.9306119515596774,2.2182365704604856,0.7406926959620462
18179,255.4888372674568,6.811620274329903,195.85479736328125,285.0489807128906,0.7065339374104012,0.896326545219676,0.26799076915186676
18181,211.427263891842,7.328994080222406,160.707763671875,264.942138671875,0.6852806054205077,1.2486537065111043,0.26371333222494714
18183,264.8309214275827,12.0223588133887,228.54086303710938,303.51690673828125,1.7669013441539456,1.7675137666084537,0.6751329931998615
39001,261.81055700328324,41.6353326566093,147.10287475585938,389.3152770996094,8.093903876887294,6.909117751442089,3.129211640038354
39003,261.92106640070153,21.05480083967455,144.2728729248047,326.4520568847656,0.8938061395545959,1.6249966150531299,0.3270057349380369
39005,344.51798750672725,27.86719578869814,276.267578125,429.0252990722656,3.297357185717932,3.770598872260666,1.2390063841328882
39007,275.74758959516066,42.101982697334776,174.25924682617188,361.98309326171875,1.5181248379021504,3.1073481780591434,0.5501608462865293
39009,245.72204948682756,27.108405510035514,176.91265869140625,327.25579833984375,9.872502854944111,5.898499195340862,3.8715272765261566
39011,282.70714316033406,21.616021859741522,181.35191345214844,335.4617004394531,0.9028168523716307,1.3797181927501674,0.33486583804752784
39013,339.09390933295816,40.75064672801284,189.62083435058594,456.4031066894531,10.709725651023343,6.557561610074229,4.0984266719488325
39015,275.19704542182706,31.214663762778667,147.10287475585938,342.5669860839844,3.6310017922500064,5.419771191166034,1.3990805540843443
39017,236.46018485777492,36.799731001342494,158.8407440185547,320.2505798339844,2.8407444710131715,3.2389746150363368,1.0571908171643354
39019,344.17776502097144,26.19931826647258,271.931884765625,420.7974548339844,7.481661412796365,4.912165861631373,2.8198686827039325
39021,343.3779386561699,22.136974889209363,288.1526184082031,422.4636535644531,1.6734894251676045,2.134074500080617,0.6276508325397224
39023,321.4090856524517,28.452927635652806,246.87933349609375,396.3910217285156,1.5587120090188513,2.0428556730128804,0.5867299357230317
39025,250.53272857994838,31.88699029094713,142.34228515625,297.7151794433594,3.61432444579435,4.970958069267918,1.390045136270675
39027,312.9310289091407,16.504129825714063,239.73448181152344,363.7501220703125,1.4144090997050018,2.0733859113630952,0.5348484919509083
39029,348.0023802315968,32.20791837572652,201.72479248046875,437.8312072753906,5.9644341868220145,5.394833685620306,2.2589209232316976
39031,289.1638411401015,35.244215393034374,217.8417510986328,398.3179626464844,8.22460105323853,5.446924443288049,3.1201462361813825
39033,309.89469934602596,18.513742139544973,260.81964111328125,376.8623352050781,1.0532829501626022,1.6314171054427473,0.39238751497455915
39035,265.5398622572763,50.98255706013601,172.59426879882812,391.84375,2.6340393144623673,4.699039176856518,0.9593491739003762
39037,318.2804971029691,14.740666653812236,283.4924011230469,377.0364685058594,0.9556448406106373,1.3797489733382269,0.35772010501507573
39039,223.26885922277035,12.366138025120497,197.23646545410156,268.6375732421875,0.7441913324215925,1.5380377790964412,0.28585602918897246
39041,291.9478982045284,19.678972536764718,229.5595703125,377.98577880859375,1.3020303753780023,2.049591244028185,0.4987534582702401
39043,204.61771713176515,22.503000222949705,139.32774353027344,272.0499267578125,1.3492932988515454,3.1251968999907693,0.4549451688133245
39045,285.32081081968664,25.20489850256187,227.4862823486328,378.046142578125,3.591817617971147,4.4570704056641866,1.3693203576301842
39047,300.04317862342674,18.736784469154596,244.951904296875,343.78759765625,0.9336265640251308,1.7567913787992038,0.33786802781861885
39049,257.69139227586527,26.94640989236109,162.90069580078125,344.8207702636719,1.312830072394941,2.254129645482428,0.506099182357491
39051,225.54553862748986,10.426412519942438,198.4029083251953,261.4048156738281,0.6921906913590143,1.063942960261914,0.2752738922032655
39053,222.68630595557931,28.192025494616864,157.64288330078125,320.0135192871094,9.525872645125444,6.046700103934432,3.7164563857773563
39055,353.2942946514684,25.631382960467942,234.06576538085938,422.870849609375,2.522668580056337,3.0651817196468727,0.917225581444468
39057,296.72160215528964,26.767405539483075,221.93289184570312,346.3724365234375,1.796444130519557,2.4163383581694196,0.680766165982535
39059,290.1688227810279,30.355672731275234,228.02703857421875,403.6038513183594,8.383000482974095,5.594837551588322,3.196102062643781
39061,214.59401322711273,39.50958309524218,138.3568115234375,326.1068115234375,5.1972710502165755,5.36479028548192,1.981388881723397
39063,247.9060753670367,14.644004633545787,210.54335021972656,296.7294006347656,0.6927598381106491,1.1456039892077983,0.26560756818462616
39065,299.4256805049444,14.840203665460743,260.4551696777344,349.6936950683594,0.8807924497612394,1.2672855553786777,0.32930064327851366
39067,334.9130265858361,31.077945482271762,259.14691162109375,414.8060607910156,9.10143896024556,5.554439847106878,3.444118583963257
39069,212.2710482719013,6.865869571254207,164.21690368652344,230.0204620361328,0.4777033447330895,1.1124641561972064,0.20144204605525914
39071,304.1163289103366,24.21919927619549,212.45152282714844,407.8428649902344,2.9195505348123425,3.406361081398126,1.1203343569635438
39073,277.66816291013765,31.44007532460089,196.802490234375,370.6482238769531,10.439255113588487,6.26065424307598,4.05663089296136
39075,330.512388964125,34.9526728418516,241.87643432617188,423.2928771972656,6.579807382424278,4.852186622739896,2.4730161841452705
39077,271.38932416978645,30.0265920399377,183.1393280029297,365.3250427246094,1.297245763623835,2.238006989254253,0.4756086306821558
39079,237.43746478342987,22.57984974691293,179.57232666015625,313.7449951171875,8.120029249379103,5.445374319945682,3.164435761477878
39081,329.6694857451587,44.46270847064292,195.7272491455078,441.0481872558594,10.642938030937431,7.301593991740105,4.051085822464166
39083,340.1589790418887,29.804248959783518,253.72874450683594,434.4792785644531,4.100983962799163,4.0380671991835335,1.5491084262534107
39085,232.85925119761404,45.73810071399284,173.32861328125,379.9710388183594,2.7830922034610444,5.318166843030378,1.0001120161672616
39087,231.18072003805125,33.02588649862495,155.2650604248047,320.7911071777344,12.515246675436217,6.707095997143744,4.892425003913636
39089,314.4406723171614,32.981628267461375,228.5502471923828,413.3369140625,3.9675252109875334,4.239795955723012,1.5069511698930804
39091,342.7801231768188,36.1225504413276,289.7193298339844,471.4251403808594,1.8421826333432383,2.22733936697611,0.6998582240615813
39093,240.9965421722379,29.928457109841347,172.9255828857422,342.520263671875,1.2560636938063678,2.9507213740977507,0.4506432468669468
39095,193.36981470978264,11.50803585910738,101.77913665771484,220.71389770507812,0.9592695887977923,2.1213891281035546,0.39567526781958123
39097,306.4352438706307,19.023542129790997,253.33346557617188,366.7001953125,0.8522954054588376,1.9385559557753458,0.3054354563368695
39099,332.7053623637549,25.68276967258093,241.87754821777344,432.7399597167969,2.134892586693184,2.5112128204054196,0.7918664752306751
39101,290.03068962264115,11.345735530089435,261.6486511230469,337.9900207519531,0.7470285559491187,0.9657167835117376,0.28350765255196547
39103,318.56335726833476,32.002472676664,235.13955688476562,402.9117736816406,2.1597692247269156,2.5635735672009083,0.8019234478737789
39105,226.58092937242372,25.70597884227256,163.903564453125,306.836669921875,9.863342691778884,5.956088151058671,3.843155392639611
39107,269.7108706945235,17.78587747403348,206.65255737304688,327.5027770996094,0.815956693274271,1.4337200814614792,0.29774718380217025
39109,289.17382153902406,22.153182596192465,228.8229522705078,353.72723388671875,1.1779523780090049,2.086225021991312,0.43145898738504046
39111,319.41757363295625,45.827125049743984,183.3916778564453,429.841064453125,13.360814119091637,7.100573898129176,5.174599194888204
39113,273.497041414589,28.51442892946608,202.67477416992188,334.5318908691406,1.8217649002538827,2.500364051519342,0.6855690842085357
39115,270.4026124194128,29.414426935589344,189.068359375,355.1602478027344,9.421016000295346,5.490253764810069,3.6491043189135692
39117,355.76260591120285,40.92315978617296,276.1593322753906,452.7398681640625,1.7680944153101392,2.5896423060788694,0.6470296516649203
39119,271.6411564029193,29.83055126992575,201.6529083251953,390.93756103515625,7.520132684003206,5.072185476379536,2.8958682441486654
39121,291.8242041639888,33.029810556983634,198.6165313720703,411.1663513183594,10.23927538643106,5.605631714666128,3.9006711697492324
39123,179.740905941413,4.978464248696659,125.55651092529297,215.2061767578125,0.6072944181866018,1.452378963025717,0.2553252667509719
39125,221.7306094239626,4.391851881879812,184.15223693847656,245.44509887695312,0.3785818275026535,0.9633076974594073,0.14937536119236908
39127,287.4603208304705,24.130554236638567,192.1243438720703,364.2786865234375,7.002317718151876,4.788805794341468,2.7255905554106814
39129,238.87474125363735,24.349370066010188,190.7686004638672,334.34588623046875,1.3154895950648302,2.3744181046685577,0.48265534350588163
39131,254.19388790604242,53.263336164965644,158.27381896972656,406.5199279785156,8.929276694148905,6.940842662443277,3.436294480050676
39133,334.27999070398204,23.17614064891978,276.9520568847656,409.5212707519531,2.081436060755954,2.337468868408482,0.7771806529603016
39135,316.1178969768657,27.54238314449611,227.71096801757812,377.1121826171875,1.7741885897622782,2.3405456814844383,0.6714569759853146
39137,225.7829163944372,5.603148360277837,179.5292510986328,250.4708251953125,0.3919754385812677,0.7695934888495048,0.15412061718626188
39139,365.32034489573704,33.290270589554176,284.9349365234375,460.3458557128906,3.1812913841435257,3.448175885959544,1.1840755452186678
39141,254.54704661610089,43.702662950695895,169.5101776123047,412.7889404296875,5.7729448616759385,6.051215795839419,2.2253607936583584
