domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18071,1,Jackson County,143,0.0044172343885001235,0.0017508274753447798,0.0027902102289415723,0.0017250674934415709,0.004509003932672642,0.001801376839012811,0.0029073496544746017,0.0017826018744487668,9.17695441725189e-05,2.0775339522718816,-0.00011713942553302943,37
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18073,1,Jasper County,143,0.003645529292647473,0.0022138046882584526,0.0019004533867677622,0.0018623867259672077,0.0034408328817923006,0.0020928851858311457,0.0016930243216205048,0.0019288737998683387,-0.00020469641085517224,-5.6149983835822255,0.00020742906514725746,90
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18077,1,Jefferson County,143,0.004879004848676706,0.0014492049099946475,0.003404070428817746,-0.001038181263940194,0.004908105725248006,0.0014889782513676738,0.003444798758860352,-0.0010581519408022276,2.9100876571299707e-05,0.5964510688935443,-4.072833004260595e-05,32
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18083,1,Knox County,143,0.0034269564571052244,0.0016364508714093585,0.0016793963699220124,0.0015301571651156521,0.00324948564792519,0.001584453013849624,0.001509959447578266,0.0014781593075559177,-0.0001774708091800345,-5.178671261260948,0.00016943692234374632,41
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18085,1,Kosciusko County,143,0.004809677476135289,0.003893530562761069,0.0033080186316953677,0.0038050691885275004,0.004285489495349853,0.0036264435603333466,0.002626255090709814,0.0035343751761546583,-0.0005241879807854361,-10.898609800477432,0.0006817635409855538,143
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18087,1,LaGrange County,143,0.0021037043249268464,0.0018386268590447803,0.0006328567798003763,0.0018184257637814316,0.0020512134927906512,0.0018594616969863263,0.0006016691813999185,0.0018180927860925468,-5.249083213619511e-05,-2.495162058385769,3.118759840045778e-05,143
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18089,1,Lake County,143,0.002717265891537836,0.001949728128076265,0.0010558453513200322,0.0008608299843483895,0.002592658743612393,0.0019383141877076413,0.0009612287485986602,0.001064479604058199,-0.00012460714792544327,-4.58575468501251,9.4616602721372e-05,111
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18091,1,LaPorte County,143,0.0013936853228063604,0.0007070824079695959,0.0002777573053978393,-0.00015566011826638574,0.0014229863715731084,0.000732051905919832,0.0002895593005566405,-0.00012169500904850739,2.930104876674804e-05,2.1024149632103972,-1.1801995158801208e-05,47
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18093,1,Lawrence County,143,0.00766489245400918,0.0023899499416116486,0.00840133241540834,-0.0020309517780044634,0.007682689231908559,0.002387131513247455,0.008440391078273973,-0.0020337413087141596,1.779677789937907e-05,0.2321856178173709,-3.905866286563198e-05,37
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18095,1,Madison County,143,0.0013633945687021977,0.0006170749637311697,0.00026581479924523115,-4.487957279206859e-05,0.0013611222740942922,0.000612301926322216,0.0002649294998400933,-5.681213065395125e-05,-2.272294607905557e-06,-0.16666449024133057,8.852994051378378e-07,46
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18097,1,Marion County,143,0.0006142307479857863,0.00028886016210162677,5.395095588327853e-05,5.4618028987158734e-05,0.0006356622640800276,0.0002975173703690362,5.778151149847459e-05,7.448812690599295e-05,2.1431516094241377e-05,3.489163667647799,-3.830555615196059e-06,24
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18099,1,Marshall County,143,0.008864751515785604,0.0028686816455658257,0.011237486179437114,-0.0014557771569366357,0.008860860039028865,0.0028167206541499456,0.011227622210269983,-0.0015791930519305616,-3.8914767567389125e-06,-0.043898317395696385,9.86396916713081e-06,71
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18101,1,Martin County,143,0.003623713419878073,0.0020608378758826588,0.001877775749764835,0.0006722497155093455,0.003897931197106436,0.0022934963269506206,0.0021727230692847126,0.0008641633576020591,0.00027421777722836304,7.567314118277868,-0.0002949473195198776,95
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18103,1,Miami County,143,0.0026662202356125143,0.0013050692511839854,0.00101654843930492,0.0010770773572242559,0.0024824775118504,0.0011712659169705346,0.0008812653273485424,0.0010571548264770563,-0.00018374272376211424,-6.891505859413849,0.0001352831119563777,66
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18105,1,Monroe County,143,0.0021668165591976936,0.0007155430560301235,0.0006713984421735064,-0.0004643482927251261,0.0021291276186608614,0.0007128032207560876,0.0006482453715658593,-0.0004556144629615696,-3.768894053683214e-05,-1.7393692316430842,2.315307060764705e-05,29
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18107,1,Montgomery County,143,0.000990136940356125,0.00047905026011440594,0.00014019307597406378,0.00023883894198985733,0.0009772580113843175,0.00045811226169777613,0.0001365697505765208,0.0002044710657842089,-1.2878928971807486e-05,-1.300721995805476,3.6233253975429924e-06,37
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18109,1,Morgan County,143,0.002925241398534034,0.001177024303183474,0.0012236563252767214,0.0008833180094771803,0.0028808601430076524,0.001157630301803098,0.0011868077883905202,0.0008639240080968043,-4.438125552638176e-05,-1.5171826690482115,3.684853688620121e-05,28
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18111,1,Newton County,143,0.0045124287075085385,0.0029725377909363354,0.002911767836169646,0.002659079525189402,0.004059586898270677,0.002742743970132083,0.002356675147199364,0.002426868909157355,-0.00045284180923786145,-10.035434099697726,0.000555092688970282,91
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18113,1,Noble County,143,0.0010298867675775985,0.0006296155897095096,0.00015167534582649514,-4.95128335306146e-05,0.0010125530426116892,0.0006178759269850768,0.00014661270396661304,-6.601339000093453e-05,-1.733372496590937e-05,-1.68307094639929,5.062641859882098e-06,42
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18117,1,Orange County,143,0.013160544704671095,0.0037350395077933155,0.02476759098008144,-0.003606182477777325,0.013174641214724609,0.0037087039911685997,0.024820677472551,-0.003577952253269167,1.4096510053513214e-05,0.10711190433105866,-5.308649246956246e-05,31
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18121,1,Parke County,143,0.024017965299263647,0.008597722476320107,0.08249135996767847,-0.005829241660417556,0.0239017036250099,0.008507270346991494,0.08169467537342703,-0.005848615631712016,-0.00011626167425374603,-0.4840612966382718,0.0007966845942514317,94
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18123,1,Perry County,143,0.005387580051752917,0.002083350942662588,0.004150720690408573,0.002035798495110141,0.0054093423105027495,0.0020643752775257778,0.004184320745203917,0.00201682282997333,2.1762258749832147e-05,0.4039338356142119,-3.360005479534356e-05,41
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18125,1,Pike County,143,0.0029534246258256535,0.000984783820293916,0.0012473485339219764,0.0008903744324594285,0.0028796403734699504,0.0009708698113536783,0.0011858030013140962,0.000886496981933835,-7.378425235570309e-05,-2.498260890442605,6.15455326078802e-05,26
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18127,1,Porter County,143,0.002944199000234338,0.0021258381643954505,0.0012395680086762654,0.0020425070601475157,0.002780102817063801,0.0019592649372995176,0.00110524294930279,0.0018433056025422964,-0.00016409618317053676,-5.573542520647412,0.00013432505937347535,89
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18129,1,Posey County,143,0.0011864476689407526,0.0006074165703678252,0.00020129510417229724,0.00030647246403461446,0.0011626924670997188,0.0005876032101571904,0.00019331508954621162,0.0003259463560207922,-2.3755201841033774e-05,-2.00221235735093,7.980014626085622e-06,40
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18131,1,Pulaski County,143,0.01755984223142903,0.004458786679391293,0.044093772464553024,-0.0030047939546764928,0.01763186898646867,0.004438156526964116,0.04445624096570739,-0.0030881208477421688,7.202675503963779e-05,0.41017882786396065,-0.00036246850115436574,65
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18133,1,Putnam County,143,0.000989288016893879,0.0003961505743736838,0.00013995278159288478,-0.00023402122550684944,0.0010103464721553045,0.0003987370229358353,0.00014597439911292372,-0.00021330995025230676,2.1058455261425578e-05,2.1286475628749635,-6.021617520038944e-06,27
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18135,1,Randolph County,143,0.003903120213797651,0.0023866708254498474,0.0021785116786798824,0.001828796155183841,0.0038776517404444373,0.0023783910640156757,0.002150174171884564,0.0018284344579929143,-2.5468473353213675e-05,-0.6525157299327344,2.8337506795318625e-05,68
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18137,1,Ripley County,143,0.0036569383588099945,0.0012395902613326648,0.0019123673368994386,-0.00015639303412333134,0.0036040412760370857,0.0012294201923314806,0.0018574432332712006,-0.00014112289770386774,-5.289708277290885e-05,-1.446485490942817,5.492410362823797e-05,32
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18139,1,Rush County,143,0.0028254701168098084,0.0008555309645127615,0.0011416092374808883,-0.00022960878885508966,0.0028133246350727915,0.0008669264402521279,0.001131815756829966,-0.0002744252979834589,-1.2145481737016895e-05,-0.42985702325283315,9.793480650922186e-06,48
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18141,1,St. Joseph County,143,0.0016394250600141034,0.0011415839351223006,0.00038434317741852127,0.0007657819176046081,0.0017231835486846705,0.0012140678183135698,0.0004246187005714216,0.0009232791941075236,8.375848867056709e-05,5.109016002832512,-4.027552315290033e-05,91
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18143,1,Scott County,143,0.003923202690586935,0.001730872091948563,0.002200987267254284,-0.0012543761017625543,0.0040089672511264066,0.0017586937531673828,0.002298270034146375,-0.0012956734715374757,8.576456053947194e-05,2.1860853823650217,-9.728276689209081e-05,25
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18145,1,Shelby County,143,0.0012902419745947438,0.0004461958175505898,0.00023805558247987852,-0.0003241449903391524,0.001316683292369068,0.00044380462444062124,0.00024791264961375036,-0.00035084445165084753,2.644131777432431e-05,2.0493301485273285,-9.857067133871837e-06,27
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18147,1,Spencer County,143,0.0018426079494710831,0.0007403651477811716,0.0004855141799299263,0.0007361693435853675,0.0018010651406859357,0.0007316359255656661,0.000463868496662149,0.0007274401213698621,-4.154280878514746e-05,-2.254565806962472,2.1645683267777305e-05,28
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18149,1,Starke County,143,0.005501885637318531,0.003554913116925478,0.004328716615956867,0.003428654515669985,0.005286103294718078,0.003325116081343195,0.003995832990067394,0.003192356153893689,-0.00021578234260045265,-3.921970699224109,0.000332883625889473,78
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18151,1,Steuben County,143,0.011137519762701931,0.008338166513401583,0.01773834154443438,-0.008278032104848893,0.011389477207792363,0.008553740373299685,0.018549987322555507,-0.008502115623895778,0.0002519574450904321,2.2622401617117927,-0.0008116457781211263,78
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18153,1,Sullivan County,143,0.0020168468147815357,0.0007954059525761572,0.0005816769636241029,0.00045542461760929065,0.002013301445161518,0.0008130007184831162,0.0005796337273997922,0.0005162818854380198,-3.5453696200179498e-06,-0.1757877491752824,2.0432362243106954e-06,29
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18155,1,Switzerland County,143,0.0031257921404189764,0.0010900155589008652,0.0013971924402300215,0.001011693880579187,0.0032836466299872307,0.0011461491252873865,0.001541873932259589,0.0010678274469657085,0.00015785448956825423,5.050063551157802,-0.0001446814920295675,25
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18157,1,Tippecanoe County,143,0.0009874147296500236,0.0003923342767814792,0.00013942326231116558,0.00033778882223602465,0.0009493442068405489,0.0003708407150260052,0.00012887938249782466,0.00031629526048055067,-3.8070522809474715e-05,-3.85557574404104,1.0543879813340926e-05,26
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18159,1,Tipton County,143,0.004310500100535929,0.0019105181427603406,0.002656998789690996,0.0010918201738772402,0.004254709940244896,0.0018612958613691219,0.0025886656046134777,0.0010469076329496904,-5.579016029103306e-05,-1.2942850943002293,6.833318507751826e-05,80
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18161,1,Union County,143,0.0031666215695034467,0.0017073804247566932,0.0014339313795155594,0.0015890243545185507,0.0030026680339902486,0.001642660595555194,0.0012892901910956016,0.001516914985918681,-0.00016395353551319812,-5.177553803465928,0.00014464118841995784,65
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18163,1,Vanderburgh County,143,0.0006152731003854044,0.00027695047974299943,5.4134221292275114e-05,0.00013010348472348554,0.0006348371268454605,0.0002927981306929876,5.7631599399860113e-05,0.00015642878292817367,1.956402646005617e-05,3.179730504681788,-3.497378107585e-06,28
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18165,1,Vermillion County,143,0.013867725369008866,0.0034818540237932026,0.02750087438816605,-0.0015672070248055998,0.013825526003225896,0.003519761904735821,0.027333759205020184,-0.0014254004179726908,-4.2199365782969595e-05,-0.3042991165463582,0.00016711518314586546,26
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18167,1,Vigo County,143,0.0014384992094931453,0.0006045678380955801,0.0002959070365268738,-2.9312385129343205e-05,0.0014408676285633838,0.000613013602044031,0.0002968822317949874,2.5215103814589915e-05,2.3684190702385685e-06,0.1646451422850026,-9.75195268113592e-07,30
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18169,1,Wabash County,143,0.001668629845161433,0.0005858655185264305,0.00039815855510337594,0.00024886857487669715,0.0015717432804095014,0.0005366926307309056,0.00035326390235027613,0.00021227051152591104,-9.688656475193166e-05,-5.806354538897651,4.48946527530998e-05,28
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18171,1,Warren County,143,0.004558683178190433,0.0022947492277175536,0.0029717677016336485,0.001684432286312776,0.0044893369323995135,0.00220068720664756,0.0028820428912426973,0.001577879767681907,-6.934624579091938e-05,-1.5211902885176265,8.972481039095119e-05,77
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18173,1,Warrick County,143,0.001302050701914294,0.0005479459109171918,0.00024243305234083733,0.0002993917804943003,0.0012459453305111643,0.0005329699648780965,0.00022199030662702816,0.00028041974296511474,-5.610537140312969e-05,-4.309000511319782,2.0442745713809162e-05,35
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18175,1,Washington County,143,0.0038993510484615526,0.0012346716534040137,0.002174306219676764,-8.602943243004681e-05,0.003943752071513174,0.0012553509203824004,0.0022241047974237162,-4.463302459693943e-05,4.440102305162128e-05,1.138677243977293,-4.9798577746952045e-05,30
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18177,1,Wayne County,143,0.0018776732533711503,0.0010258567079043975,0.0005041689290388322,0.0008748077568554464,0.0016898675396010377,0.0008847260135743433,0.0004083582790998088,0.0007210896499379797,-0.00018780571377011255,-10.002044468223026,9.581064993902344e-05,50
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18179,1,Wells County,143,0.004639421373439974,0.0014160051257916637,0.003077964987287426,-0.0009246870626798557,0.0046041360561671655,0.0013936283516142072,0.0030313238417888915,-0.0007650272410760663,-3.52853172728082e-05,-0.7605542681423993,4.6641145498534705e-05,47
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18181,1,White County,143,0.0019831937045756897,0.0008020705203683592,0.0005624271895912166,0.00029139756985588735,0.0018081935208423075,0.000748448274875274,0.0004675476246607024,0.00024958983342139015,-0.00017500018373338227,-8.824159905793172,9.487956493051423e-05,27
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18183,1,Whitley County,143,0.0027469799935630206,0.0007055114212542683,0.0010790635691600755,-1.9033658999151715e-05,0.0027353781793446903,0.0006263424372551326,0.0010699680111170154,-0.0001175623329321173,-1.1601814218330318e-05,-0.4223479692431975,9.095558043060092e-06,32
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39017,1,Butler County,143,0.0008019701224936998,0.00029195361794552614,9.197131906427606e-05,-3.858607399286014e-05,0.0008446344179587799,0.00030526818056112717,0.00010201724390008106,-6.235599432978154e-05,4.266429546508012e-05,5.319935776711593,-1.0045924835805001e-05,25
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39023,1,Clark County,143,0.002902147515840142,0.0017132894826578653,0.0012044118091286866,0.0008725348470962401,0.0025837013476690284,0.0015581073089898007,0.0009545983095143857,0.0003281081102313172,-0.00031844616817111376,-10.972776760416568,0.000249813499614301,72
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39025,1,Clermont County,143,0.001772607218774559,0.0005993918332522929,0.0004493254983433898,-0.0002825896449002848,0.001787847423455893,0.0006030714149106551,0.00045708497256677605,-0.0003121707304872668,1.5240204681333863e-05,0.859762079264792,-7.759474223386232e-06,27
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39027,1,Clinton County,143,0.0011036566888728652,0.0005519076260567332,0.00017418230642581573,0.0002165875693728481,0.0010795321526035858,0.0005368339107226006,0.00016665072259620524,0.00015145476747241304,-2.412453626927935e-05,-2.1858732441441653,7.53158382961049e-06,42
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39029,1,Columbiana County,143,0.010290873552695723,0.005384875065030445,0.01514399722229284,0.004756253208157094,0.008538496628941234,0.004631187349003676,0.010425547229589039,0.00397423857428187,-0.0017523769237544895,-17.028456474382093,0.004718449992703801,88
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39031,1,Coshocton County,143,0.01264068475867153,0.008301539425588624,0.02284952829703983,0.005601972448566458,0.008516603503215096,0.0057002719891220376,0.010372152538029516,0.0012277690920049886,-0.004124081255456434,-32.62545767251499,0.012477375759010315,121
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39033,1,Crawford County,143,0.005599023070481061,0.0029030220731222807,0.004482915486160421,-0.000641228533397997,0.006668056073355807,0.003303896317206284,0.006358204967030668,-0.001317606384081514,0.001069033002874746,19.09320589355772,-0.0018752894808702477,105
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39035,1,Cuyahoga County,143,0.006148305839683567,0.00424566781410198,0.005405638051855049,-0.004097366481044305,0.005690615770559579,0.0037481984565127355,0.0046307844222842195,-0.0036458309832321442,-0.00045769006912398796,-7.444165613393494,0.0007748536295708293,94
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39037,1,Darke County,143,0.0018983628546382191,0.0010424398532006044,0.0005153407584854341,0.0005132650077156758,0.0015730135441724574,0.0008913728356276857,0.00035383514025144933,0.000532848143216658,-0.0003253493104657618,-17.138415328283763,0.00016150561823398472,58
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39039,1,Defiance County,143,0.008947315569243601,0.004818183712751452,0.011447787193074939,-0.004706403484795777,0.008893656893856357,0.004735958616458987,0.011310890011226336,-0.00459684793209105,-5.3658675387244226e-05,-0.5997181497844561,0.00013689718184860256,71
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39045,1,Fairfield County,143,0.004198302920810643,0.0024820318019762536,0.002520481880328866,0.002194752124158704,0.0043733418727785614,0.0026770882648134726,0.0027350350364763565,0.0018977885067274296,0.0001750389519679183,4.16927876024058,-0.00021455315614749048,78
