comparison,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_A,osi_target_t24h,v18_rule,18009,Blackford County,0,120,0.002761323855615176,0.0016164965220486077,0.0009149891322707353,0.0009054764394306507,0.002761323855615176,0.0016164965220486077,0.0009149891322707353,0.0009054764394306507,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18013,Brown County,1,120,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18023,Clinton County,3,120,0.0015375007081522727,0.0005723354202488539,0.0002836690113082488,0.0005261595171947035,0.0015375007081522727,0.0005723354202488539,0.0002836690113082488,0.0005261595171947035,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18025,Crawford County,2,120,0.013180701367883072,0.0027074280375096443,0.020847706625917763,-0.0019437111538284392,0.013180701367883072,0.0027074280375096443,0.020847706625917763,-0.0019437111538284392,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18027,Daviess County,2,120,0.0038164056226176976,0.0016979325829023922,0.001747794225161757,0.0016879325829023924,0.0038164056226176976,0.0016979325829023922,0.001747794225161757,0.0016879325829023924,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18029,Dearborn County,1,120,0.0016381032646532532,0.0005540164175163076,0.0003220058766801175,-0.00010030134374182401,0.0016381032646532532,0.0005540164175163076,0.0003220058766801175,-0.00010030134374182401,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18033,DeKalb County,1,120,0.0038941057757731754,0.001460679092061626,0.0018196871751492007,-0.0013524185090675871,0.0038941057757731754,0.001460679092061626,0.0018196871751492007,-0.0013524185090675871,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18035,Delaware County,1,120,0.0020053579070475444,0.0007806776567201121,0.0004825752402429729,-0.0007217209534506781,0.0020053579070475444,0.0007806776567201121,0.0004825752402429729,-0.0007217209534506781,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18037,Dubois County,3,120,0.003552931610260491,0.0016414868416215428,0.0015147987632625846,0.0012248201749548758,0.003552931610260491,0.0016414868416215428,0.0015147987632625846,0.0012248201749548758,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18039,Elkhart County,4,120,0.0017409528826347177,0.0011940745737707556,0.000363710032746496,0.001133250223363711,0.0017409528826347177,0.0011940745737707556,0.000363710032746496,0.001133250223363711,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18041,Fayette County,2,120,0.0056369134791291456,0.0022785138724461095,0.003812975228542542,-0.0019542513777145503,0.0056369134791291456,0.0022785138724461095,0.003812975228542542,-0.0019542513777145503,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,18043,Floyd County,4,120,0.0026021194584389235,0.001136419622793949,0.0008125230811183772,0.0007619770927399306,0.0026021194584389235,0.001136419622793949,0.0008125230811183772,0.0007619770927399306,0.0,0.0,0.0,0
