horizon,component,rank,feature,importance,importance_fraction
osi_target_t01h,P_t,73,wind_sin_t,0.003222100902348757,0.0032221008862193747
osi_target_t01h,P_t,74,cumul_gust_obs,0.0032040139194577932,0.003204013903418952
osi_target_t01h,P_t,75,hours_since_peak,0.003163339802995324,0.0031633397871600917
osi_target_t01h,P_t,76,t2m_at_t1h,0.003123020986095071,0.0031230209704616687
osi_target_t01h,P_t,77,gust_max_next_6h,0.003090875456109643,0.003090875440637157
osi_target_t01h,P_t,78,gust_exceed_30,0.003030337393283844,0.0030303373781144028
osi_target_t01h,P_t,79,temp_change_6h,0.0029525102581828833,0.0029525102434030336
osi_target_t01h,P_t,80,pre_event_max_outage_pct,0.0029055280610919,0.0029055280465472367
osi_target_t01h,P_t,81,wind_speed_max_next_6h,0.0028500952757894993,0.0028500952615223246
osi_target_t01h,P_t,82,pre_event_mean_osi,0.0028019570745527744,0.002801957060526573
osi_target_t01h,P_t,83,hcc_t,0.0026790755800902843,0.0026790755666792104
osi_target_t01h,P_t,84,t2m_at_t6h,0.0026156234089285135,0.002615623395835072
osi_target_t01h,P_t,85,is_snowing,0.002580881817266345,0.002580881804346815
osi_target_t01h,P_t,86,gust_trend_last6h_obs,0.0025651382748037577,0.0025651382619630374
osi_target_t01h,P_t,87,gust_max_next_24h,0.0025428917724639177,0.0025428917597345607
osi_target_t01h,P_t,88,pct_water,0.0023532130289822817,0.0023532130172024294
osi_target_t01h,P_t,89,gust_peak4h_mean_next_24h,0.002311315853148699,0.002311315841578578
osi_target_t01h,P_t,90,R_t_mean_72h,0.0022945248056203127,0.0022945247941342454
osi_target_t01h,P_t,91,rural_urban_code,0.002248502569273114,0.0022485025580174277
osi_target_t01h,P_t,92,soil_moist_t,0.0022033373825252056,0.00220333737149561
osi_target_t01h,P_t,93,is_worsening,0.0020946611184626818,0.002094661107977104
osi_target_t01h,P_t,94,R_t_max_72h,0.0020809273701161146,0.002080927359699286
osi_target_t01h,P_t,95,gust_gt30_obs,0.002061128616333008,0.002061128606015289
osi_target_t01h,P_t,96,pressure_change_3h,0.002054824260994792,0.002054824250708632
osi_target_t01h,P_t,97,gust_mean_next_6h,0.002046291483566165,0.0020462914733227187
osi_target_t01h,P_t,98,lcc_t,0.0020287949591875076,0.0020287949490316467
osi_target_t01h,P_t,99,blh_t,0.002023112028837204,0.0020231120187097907
osi_target_t01h,P_t,100,pct_agriculture,0.0020229986403137445,0.002022998630186899
osi_target_t01h,P_t,101,wind_speed_max_next_1h,0.0019488597754389048,0.001948859765683188
osi_target_t01h,P_t,102,n_utilities,0.0019169548759236932,0.0019169548663276878
osi_target_t01h,P_t,103,wind_speed_at_t6h,0.001812809961847961,0.0018128099527732902
osi_target_t01h,P_t,104,gust_peak4h_mean_next_6h,0.0018027796177193522,0.001802779608694892
osi_target_t01h,P_t,105,gust_t,0.0017101385165005922,0.0017101385079398802
osi_target_t01h,P_t,106,tp_at_t48h,0.0016553087625652552,0.0016553087542790132
osi_target_t01h,P_t,107,gust_at_t6h,0.0016465340740978718,0.0016465340658555546
osi_target_t01h,P_t,108,total_tp_next_1h,0.0016204237472265959,0.0016204237391149834
osi_target_t01h,P_t,109,tp_at_t6h,0.001583198318257928,0.0015831983103326607
osi_target_t01h,P_t,110,hour_sin,0.0015037209959700704,0.0015037209884426553
osi_target_t01h,P_t,111,gust_mean_next_1h,0.0014536043163388968,0.0014536043090623589
osi_target_t01h,P_t,112,wind_speed_t,0.0014442958636209369,0.0014442958563909956
osi_target_t01h,P_t,113,gust_gt30_next_6h,0.0013741920702159405,0.001374192063336929
osi_target_t01h,P_t,114,gust_exceed30_x_hso,0.0013655906077474356,0.001365590600911482
osi_target_t01h,P_t,115,et0_t,0.0013417695881798863,0.0013417695814631771
osi_target_t01h,P_t,116,direct_rad_t,0.0013375000562518835,0.0013375000495565472
osi_target_t01h,P_t,117,gust_gt30_next_1h,0.0013223473215475678,0.0013223473149280838
osi_target_t01h,P_t,118,csnow_t,0.0013170831371098757,0.0013170831305167434
osi_target_t01h,P_t,119,total_tp_next_6h,0.0013018371537327766,0.0013018371472159637
osi_target_t01h,P_t,120,rain_t,0.001246351283043623,0.0012463512768045644
osi_target_t01h,P_t,121,mcc_t,0.001211310620419681,0.001211310614356031
osi_target_t01h,P_t,122,hour_of_day,0.0012046083575114608,0.0012046083514813614
osi_target_t01h,P_t,123,gust_gt40_next_6h,0.0011965868761762977,0.0011965868701863528
osi_target_t01h,P_t,124,is_metro,0.001194976270198822,0.0011949762642169395
osi_target_t01h,P_t,125,gust_gt40_next_24h,0.0011731981066986918,0.0011731981008258278
osi_target_t01h,P_t,126,r2_t,0.0011361369397491217,0.0011361369340617807
osi_target_t01h,P_t,127,vpd_t,0.0011008556466549635,0.0011008556411442356
osi_target_t01h,P_t,128,diffuse_rad_t,0.0011002320097759366,0.0011002320042683305
osi_target_t01h,P_t,129,sdswrf_t,0.001067811856046319,0.0010678118507010037
osi_target_t01h,P_t,130,tp_at_t24h,0.0010571834864094853,0.001057183481117374
osi_target_t01h,P_t,131,tp_t,0.0009874983225017786,0.0009874983175585015
osi_target_t01h,P_t,132,wind_speed_at_t1h,0.0009582611965015531,0.0009582611917046328
osi_target_t01h,P_t,133,gust_at_t1h,0.000935609801672399,0.0009356097969888685
osi_target_t01h,P_t,134,gust_change_1h,0.0009123043273575604,0.0009123043227906938
osi_target_t01h,P_t,135,tp_at_t1h,0.0008972642244771123,0.0008972642199855343
osi_target_t01h,P_t,136,icing_risk_t,0.0008540141861885786,0.0008540141819135042
osi_target_t01h,P_t,137,tcc_t,0.0008536431705579162,0.000853643166284699
osi_target_t01h,P_t,138,hour_cos,0.0008452422334812582,0.0008452422292500949
osi_target_t01h,P_t,139,gust_change_3h,0.0007839197060093284,0.000783919702085137
osi_target_t01h,P_t,140,wind_change_1h,0.000568173942156136,0.0005681739393119375
osi_target_t01h,P_t,141,gust_gt40_next_1h,0.0,0.0
osi_target_t01h,N_t,1,icing_risk_t,0.06475118547677994,0.06475118683362538
osi_target_t01h,N_t,2,gust_exceed_30,0.03494757041335106,0.03494757114566895
osi_target_t01h,N_t,3,total_tp_next_1h,0.03322027996182442,0.033220280657947354
osi_target_t01h,N_t,4,tp_t,0.03118416853249073,0.031184169185947446
osi_target_t01h,N_t,5,cumul_gust_obs,0.015244032256305218,0.015244032575740231
osi_target_t01h,N_t,6,min_t2m_next_24h,0.014768483117222786,0.01476848342669278
osi_target_t01h,N_t,7,gust_max_next_1h,0.0146313002333045,0.01463130053989986
osi_target_t01h,N_t,8,tp_at_t1h,0.013743147253990173,0.013743147541974502
osi_target_t01h,N_t,9,mslma_t,0.013613569550216198,0.013613569835485258
osi_target_t01h,N_t,10,tree_canopy_pct,0.01275408174842596,0.012754082015684662
osi_target_t01h,N_t,11,rain_t,0.01251991931349039,0.012519919575842274
osi_target_t01h,N_t,12,soil_moist_x_gust,0.0124161122366786,0.012416112496855232
osi_target_t01h,N_t,13,gust_max_last6h_obs,0.012117858976125717,0.012117859230052524
osi_target_t01h,N_t,14,hours_since_obs,0.011655248701572418,0.011655248945805339
osi_target_t01h,N_t,15,min_t2m_next_6h,0.011599068529903889,0.011599068772959567
osi_target_t01h,N_t,16,hour_of_day,0.011556296609342098,0.011556296851501502
osi_target_t01h,N_t,17,pct_forest,0.011445071548223495,0.011445071788052204
osi_target_t01h,N_t,18,gust_mean_next_48h,0.011113381013274193,0.011113381246152406
osi_target_t01h,N_t,19,gust_max_obs,0.010436252690851688,0.010436252909540842
osi_target_t01h,N_t,20,csnow_t,0.010419952683150768,0.010419952901498358
osi_target_t01h,N_t,21,gust_max_next_6h,0.010407227091491222,0.01040722730957215
osi_target_t01h,N_t,22,forest_x_customers,0.010338112711906433,0.010338112928539088
osi_target_t01h,N_t,23,et0_t,0.010273334570229053,0.010273334785504297
osi_target_t01h,N_t,24,last_N_t,0.010235261172056198,0.010235261386533624
osi_target_t01h,N_t,25,gust_change_3h,0.010133318603038788,0.010133318815380031
osi_target_t01h,N_t,26,pct_wetland,0.009180995635688305,0.00918099582807385
osi_target_t01h,N_t,27,pop_density,0.00874304585158825,0.008743046034796663
osi_target_t01h,N_t,28,gust_peak4h_mean_next_48h,0.00861123576760292,0.008611235948049285
osi_target_t01h,N_t,29,days_since_onset,0.008595727384090424,0.008595727564211814
osi_target_t01h,N_t,30,lcc_t,0.008409061469137669,0.00840906164534752
osi_target_t01h,N_t,31,osi_mean_72h,0.008274680003523827,0.008274680176917747
osi_target_t01h,N_t,32,sdswrf_t,0.00822995975613594,0.008229959928592758
osi_target_t01h,N_t,33,gust_gt30_next_48h,0.008181221783161163,0.008181221954596689
osi_target_t01h,N_t,34,soil_moist_t,0.007870854809880257,0.007870854974812116
osi_target_t01h,N_t,35,gust_gt30_next_24h,0.007856814190745354,0.007856814355382996
osi_target_t01h,N_t,36,total_tp_next_6h,0.007718837354332209,0.00771883751607858
osi_target_t01h,N_t,37,gust_gt30_next_1h,0.007666648365557194,0.007666648526209957
osi_target_t01h,N_t,38,wind_speed_at_t48h,0.007459160406142473,0.007459160562447377
osi_target_t01h,N_t,39,soil_gust_x_phase,0.007380172610282898,0.007380172764932632
osi_target_t01h,N_t,40,cumul_tp_since_onset,0.007343728560954332,0.00734372871484039
osi_target_t01h,N_t,41,last_osi,0.007303205784410238,0.00730320593744715
osi_target_t01h,N_t,42,gust_peak4h_mean_next_24h,0.007241121493279934,0.007241121645015885
osi_target_t01h,N_t,43,total_tp_next_48h,0.007221014704555273,0.007221014855869891
osi_target_t01h,N_t,44,tp_at_t6h,0.00717012956738472,0.007170129717633053
osi_target_t01h,N_t,45,direct_rad_t,0.007157405372709036,0.007157405522690736
osi_target_t01h,N_t,46,pre_event_max_outage_pct,0.007143551949411631,0.007143552099103036
osi_target_t01h,N_t,47,gust_x_phase,0.006976215168833733,0.006976215315018636
osi_target_t01h,N_t,48,pre_event_mean_osi,0.0069544934667646885,0.006954493612494419
osi_target_t01h,N_t,49,gust_mean_obs,0.006911043077707291,0.006911043222526528
osi_target_t01h,N_t,50,t2m_at_t24h,0.006697134114801884,0.006697134255138711
osi_target_t01h,N_t,51,gust_gt30_obs,0.006681953556835651,0.006681953696854374
osi_target_t01h,N_t,52,t2m_t,0.006674767006188631,0.006674767146056761
osi_target_t01h,N_t,53,pressure_change_3h,0.006656374782323837,0.006656374921806562
osi_target_t01h,N_t,54,gust_gt40_obs,0.006647791713476181,0.00664779185277905
osi_target_t01h,N_t,55,pct_developed,0.006569320801645517,0.006569320939304048
osi_target_t01h,N_t,56,frac_zero_72h,0.006554015912115574,0.006554016049453394
osi_target_t01h,N_t,57,gust_mean_next_24h,0.006462925113737583,0.0064629252491666175
osi_target_t01h,N_t,58,dewpoint_c_t,0.006454345770180225,0.006454345905429482
osi_target_t01h,N_t,59,d2m_t,0.006389325950294733,0.006389326084181514
osi_target_t01h,N_t,60,last_D_t,0.0063490006141364574,0.006349000747178231
osi_target_t01h,N_t,61,gust_gt40_next_24h,0.00616727489978075,0.006167275029014506
osi_target_t01h,N_t,62,cumul_gust_since_onset,0.006118816789239645,0.0061188169174579725
osi_target_t01h,N_t,63,gust_gt40_next_6h,0.006039739586412907,0.006039739712974191
osi_target_t01h,N_t,64,t2m_at_t6h,0.005858301650732756,0.0058583017734920514
osi_target_t01h,N_t,65,storm_onset_mean_osi,0.005744495894759893,0.005744496015134417
osi_target_t01h,N_t,66,diffuse_rad_t,0.005701436661183834,0.005701436780656061
osi_target_t01h,N_t,67,R_t_max_72h,0.005644453689455986,0.005644453807734149
osi_target_t01h,N_t,68,wind_speed_at_t24h,0.005639083683490753,0.005639083801656389
osi_target_t01h,N_t,69,last_P_t,0.005603086203336716,0.005603086320748033
osi_target_t01h,N_t,70,min_t2m_next_48h,0.005573507398366928,0.005573507515158429
osi_target_t01h,N_t,71,pressure_change_6h,0.005540810525417328,0.005540810641523674
osi_target_t01h,N_t,72,wind_sin_t,0.005513355601578951,0.005513355717109985
osi_target_t01h,N_t,73,hours_since_peak,0.005423190537840128,0.005423190651481775
osi_target_t01h,N_t,74,gust_peak4h_mean_next_1h,0.005422823131084442,0.005422823244718391
osi_target_t01h,N_t,75,hour_cos,0.005311786197125912,0.005311786308433108
osi_target_t01h,N_t,76,last_R_t,0.005308777559548616,0.0053087776707927675
osi_target_t01h,N_t,77,blh_t,0.005206771660596132,0.005206771769702774
osi_target_t01h,N_t,78,gust_x_hso,0.005187754984945059,0.005187755093653211
osi_target_t01h,N_t,79,pct_agriculture,0.005184823181480169,0.005184823290126886
osi_target_t01h,N_t,80,gust_gt40_next_48h,0.005085344891995192,0.005085344998557365
osi_target_t01h,N_t,81,outage_pct_mean_72h,0.005072576459497213,0.005072576565791827
osi_target_t01h,N_t,82,last_outage_pct,0.0050464412197470665,0.005046441325494023
osi_target_t01h,N_t,83,gust_trend_last6h_obs,0.004955167882144451,0.004955167985978797
osi_target_t01h,N_t,84,log_customers,0.00493047758936882,0.004930477692685786
osi_target_t01h,N_t,85,gust_gt30_since_onset,0.004908308386802673,0.004908308489655089
osi_target_t01h,N_t,86,r2_t,0.004876374267041683,0.004876374369224928
osi_target_t01h,N_t,87,gust_mean_next_6h,0.004843439906835556,0.0048434400083286686
osi_target_t01h,N_t,88,gust_exceed30_x_hso,0.00482684513553977,0.0048268452366851435
osi_target_t01h,N_t,89,sp_t,0.00478829862549901,0.004788298725836651
osi_target_t01h,N_t,90,storm_onset_max_osi,0.00472301384434104,0.004723013943310653
osi_target_t01h,N_t,91,wind_speed_max_next_24h,0.0047157141380012035,0.004715714236817854
osi_target_t01h,N_t,92,t2m_at_t48h,0.004654563497751951,0.0046545635952872045
osi_target_t01h,N_t,93,R_t_mean_72h,0.004652037285268307,0.004652037382750624
osi_target_t01h,N_t,94,gust_t,0.004651492927223444,0.004651493024694355
osi_target_t01h,N_t,95,N_t_mean_72h,0.004641312174499035,0.00464131227175661
osi_target_t01h,N_t,96,total_tp_next_24h,0.004619719460606575,0.00461971955741168
osi_target_t01h,N_t,97,gust_last_obs,0.004609022755175829,0.0046090228517567874
osi_target_t01h,N_t,98,gust_max_next_48h,0.004454953595995903,0.004454953689348379
osi_target_t01h,N_t,99,osi_trend_last6h,0.004433665424585342,0.00443366551749173
osi_target_t01h,N_t,100,gust_mean_next_1h,0.0042676543816924095,0.004267654471120076
osi_target_t01h,N_t,101,wind_speed_max_next_48h,0.004255081061273813,0.004255081150438008
osi_target_t01h,N_t,102,mcc_t,0.004179934971034527,0.0041799350586240545
osi_target_t01h,N_t,103,tcc_t,0.004161428660154343,0.004161428747356075
osi_target_t01h,N_t,104,osi_std_72h,0.004157184157520533,0.004157184244633322
osi_target_t01h,N_t,105,wind_speed_max_next_1h,0.004073502030223608,0.004073502115582859
osi_target_t01h,N_t,106,temp_change_6h,0.004027205985039473,0.004027206069428601
osi_target_t01h,N_t,107,hour_sin,0.003981436137109995,0.003981436220540027
osi_target_t01h,N_t,108,tree_canopy_std,0.003950274083763361,0.0039502741665404
osi_target_t01h,N_t,109,min_t2m_next_1h,0.003950073849409819,0.003950073932182662
osi_target_t01h,N_t,110,vpd_t,0.003913010470569134,0.003913010552565322
osi_target_t01h,N_t,111,gust_max_next_24h,0.0038136527873575687,0.0038136528672717412
osi_target_t01h,N_t,112,n_utilities,0.003735580248758197,0.0037355803270363785
osi_target_t01h,N_t,113,t2m_at_t1h,0.003732160432264209,0.003732160510470729
osi_target_t01h,N_t,114,pct_water,0.003721877932548523,0.003721878010539576
osi_target_t01h,N_t,115,wind_speed_at_t6h,0.0036269803531467915,0.0036269804291492883
osi_target_t01h,N_t,116,rural_urban_code,0.0033176541328430176,0.003317654202363658
osi_target_t01h,N_t,117,is_snowing,0.0031732930801808834,0.0031732931466764733
osi_target_t01h,N_t,118,temp_c_t,0.003099245484918356,0.0030992455498622964
osi_target_t01h,N_t,119,gust_at_t24h,0.0030958405695855618,0.003095840634458153
osi_target_t01h,N_t,120,sdwe_t,0.0029418400954455137,0.002941840157091062
osi_target_t01h,N_t,121,wind_speed_max_next_6h,0.002935471013188362,0.002935471074700448
osi_target_t01h,N_t,122,gust_at_t6h,0.0029222406446933746,0.0029222407059282213
osi_target_t01h,N_t,123,wind_speed_t,0.0029150648042559624,0.002915064865340441
osi_target_t01h,N_t,124,gust_gt30_next_6h,0.0029113139025866985,0.0029113139635925777
osi_target_t01h,N_t,125,gust_at_t1h,0.0028634145855903625,0.0028634146455925233
osi_target_t01h,N_t,126,wind_speed_at_t1h,0.002819610992446542,0.0028196110515308088
osi_target_t01h,N_t,127,N_t_max_72h,0.002798098837956786,0.0027980988965902714
osi_target_t01h,N_t,128,wind_cos_t,0.002797434339299798,0.0027974343979193586
osi_target_t01h,N_t,129,hcc_t,0.002785375574603677,0.002785375632970549
osi_target_t01h,N_t,130,gust_at_t48h,0.00263822334818542,0.0026382234034687526
osi_target_t01h,N_t,131,is_worsening,0.0024526468478143215,0.0024526468992089436
osi_target_t01h,N_t,132,gust_peak4h_mean_next_6h,0.0022716294042766094,0.0022716294518780548
osi_target_t01h,N_t,133,osi_max_72h,0.0019258693791925907,0.0019258694195487182
osi_target_t01h,N_t,134,tp_at_t48h,0.0019203561823815107,0.0019203562226221104
osi_target_t01h,N_t,135,wind_change_1h,0.001851871726103127,0.0018518717649086516
osi_target_t01h,N_t,136,gust_change_1h,0.0018495905678719282,0.0018495906066296516
osi_target_t01h,N_t,137,tp_at_t24h,0.001848466694355011,0.001848466733089184
osi_target_t01h,N_t,138,outage_pct_max_72h,0.001697351224720478,0.0016973512602880627
osi_target_t01h,N_t,139,is_metro,0.001680463901720941,0.001680463936934656
osi_target_t01h,N_t,140,gust_gt40_next_1h,0.0,0.0
osi_target_t01h,N_t,141,storm_phase,0.0,0.0
osi_target_t01h,D_t,1,hours_since_obs,0.14437615871429443,0.14437616330276856
osi_target_t01h,D_t,2,last_osi,0.06388655304908752,0.06388655507949059
osi_target_t01h,D_t,3,last_P_t,0.05606651306152344,0.05606651484339481
osi_target_t01h,D_t,4,min_t2m_next_48h,0.04889988899230957,0.04889989054641571
osi_target_t01h,D_t,5,last_outage_pct,0.04288453236222267,0.042884533725152454
osi_target_t01h,D_t,6,gust_x_hso,0.03236863389611244,0.03236863492483242
osi_target_t01h,D_t,7,cumul_gust_since_onset,0.029672570526599884,0.02967257146963524
osi_target_t01h,D_t,8,sdwe_t,0.022898398339748383,0.02289839906749117
osi_target_t01h,D_t,9,gust_x_phase,0.022673191502690315,0.02267319222327572
osi_target_t01h,D_t,10,gust_mean_next_48h,0.01930558867752552,0.019305589291083846
osi_target_t01h,D_t,11,gust_gt30_since_onset,0.015143402852118015,0.015143403333396314
osi_target_t01h,D_t,12,soil_gust_x_phase,0.014917206950485706,0.014917207424575186
osi_target_t01h,D_t,13,cumul_tp_since_onset,0.014715444296598434,0.014715444764275618
osi_target_t01h,D_t,14,gust_peak4h_mean_next_48h,0.014166216365993023,0.014166216816214983
osi_target_t01h,D_t,15,t2m_at_t48h,0.013926301151514053,0.013926301594111175
osi_target_t01h,D_t,16,osi_std_72h,0.013900242745876312,0.013900243187645264
osi_target_t01h,D_t,17,gust_mean_next_24h,0.012357152998447418,0.012357153391174842
osi_target_t01h,D_t,18,t2m_at_t24h,0.011154036037623882,0.011154036392114583
osi_target_t01h,D_t,19,last_D_t,0.011105703189969063,0.01110570354292368
osi_target_t01h,D_t,20,gust_at_t48h,0.010635056532919407,0.010635056870916221
osi_target_t01h,D_t,21,osi_max_72h,0.009390112943947315,0.009390113242378099
osi_target_t01h,D_t,22,gust_gt30_next_48h,0.009025116451084614,0.009025116737915305
osi_target_t01h,D_t,23,storm_onset_max_osi,0.008706036023795605,0.008706036300485477
osi_target_t01h,D_t,24,days_since_onset,0.008523662574589252,0.008523662845483044
osi_target_t01h,D_t,25,storm_onset_mean_osi,0.007953881286084652,0.007953881538870007
osi_target_t01h,D_t,26,log_customers,0.007848580367863178,0.007848580617301924
osi_target_t01h,D_t,27,frac_zero_72h,0.00784817524254322,0.007848175491969091
osi_target_t01h,D_t,28,wind_speed_at_t48h,0.007779289502650499,0.007779289749887086
osi_target_t01h,D_t,29,N_t_max_72h,0.0076927300542593,0.007692730298744907
osi_target_t01h,D_t,30,pressure_change_6h,0.007512015290558338,0.007512015529300579
osi_target_t01h,D_t,31,gust_last_obs,0.0069715227000415325,0.0069715229216061715
osi_target_t01h,D_t,32,gust_at_t24h,0.006542295217514038,0.006542295425437234
osi_target_t01h,D_t,33,pct_wetland,0.0065140449441969395,0.0065140451512223025
osi_target_t01h,D_t,34,osi_mean_72h,0.006345013622194529,0.006345013823847842
osi_target_t01h,D_t,35,wind_speed_at_t24h,0.006107159424573183,0.006107159618667161
osi_target_t01h,D_t,36,N_t_mean_72h,0.0060105100274086,0.006010510218430926
osi_target_t01h,D_t,37,gust_max_last6h_obs,0.005579868331551552,0.005579868508887489
osi_target_t01h,D_t,38,outage_pct_max_72h,0.005575894843786955,0.005575895020996609
osi_target_t01h,D_t,39,wind_cos_t,0.005227457731962204,0.005227457898098045
osi_target_t01h,D_t,40,mslma_t,0.005226964130997658,0.005226964297117811
osi_target_t01h,D_t,41,gust_gt40_next_48h,0.005195127800107002,0.005195127965215353
osi_target_t01h,D_t,42,last_N_t,0.005163819994777441,0.005163820158890786
osi_target_t01h,D_t,43,pct_forest,0.005097008775919676,0.005097008937909668
osi_target_t01h,D_t,44,tree_canopy_pct,0.004939591977745295,0.004939592134732364
osi_target_t01h,D_t,45,tree_canopy_std,0.004766891244798899,0.004766891396297299
osi_target_t01h,D_t,46,d2m_t,0.004679577890783548,0.00467957803950701
