comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_B,osi_target_t24h,v18_rule,0,5760,0.010292288527218797,0.0031032469357711425,0.6101637300145132,-0.0017906865553814994,0.010292288527218797,0.0031032469357711425,0.6101637300145132,-0.0017906865553814994,0.0,0.0,0.0,0
C_minus_B,osi_target_t24h,v18_rule,1,5760,0.006936390394075493,0.0030706789773871325,0.27713382738637116,0.001262688593886408,0.006936390394075493,0.0030706789773871325,0.27713382738637116,0.001262688593886408,0.0,0.0,0.0,0
C_minus_B,osi_target_t24h,v18_rule,2,5760,0.006425406407371111,0.0026138385184966677,0.23780648159934176,0.0009502102313741534,0.006425406407371111,0.0026138385184966677,0.23780648159934176,0.0009502102313741534,0.0,0.0,0.0,0
C_minus_B,osi_target_t24h,v18_rule,3,5640,0.006297646551881186,0.002443474538539895,0.22368438580125438,0.00016454696512030516,0.006297646551881186,0.002443474538539895,0.22368438580125438,0.00016454696512030516,0.0,0.0,0.0,0
C_minus_B,osi_target_t24h,v18_rule,4,5760,0.011983782189686838,0.003539471774807722,0.8271995648823676,-0.001058430198192056,0.011983782189686838,0.003539471774807722,0.8271995648823676,-0.001058430198192056,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,0,5760,0.010292288527218797,0.0031032469357711425,0.6101637300145132,-0.0017906865553814994,0.010292288527218797,0.0031032469357711425,0.6101637300145132,-0.0017906865553814994,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,1,5760,0.006936390394075493,0.0030706789773871325,0.27713382738637116,0.001262688593886408,0.006936390394075493,0.0030706789773871325,0.27713382738637116,0.001262688593886408,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,2,5760,0.006425406407371111,0.0026138385184966677,0.23780648159934176,0.0009502102313741534,0.006425406407371111,0.0026138385184966677,0.23780648159934176,0.0009502102313741534,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,3,5640,0.006297646551881186,0.002443474538539895,0.22368438580125438,0.00016454696512030516,0.006297646551881186,0.002443474538539895,0.22368438580125438,0.00016454696512030516,0.0,0.0,0.0,0
C_minus_A,osi_target_t24h,v18_rule,4,5760,0.011983782189686838,0.003539471774807722,0.8271995648823676,-0.001058430198192056,0.011983782189686838,0.003539471774807722,0.8271995648823676,-0.001058430198192056,0.0,0.0,0.0,0
C_minus_B,osi_target_t48h,v18_rule,0,4608,0.009747827678557438,0.0024350176144370735,0.43785282562951905,-0.0014853907878811885,0.009747827678557438,0.0024350176144370735,0.43785282562951905,-0.0014853907878811885,0.0,0.0,0.0,0
C_minus_B,osi_target_t48h,v18_rule,1,4608,0.005400262868545189,0.0022557715794543267,0.1343823623395795,0.0006667636521539717,0.005400262868545189,0.0022557715794543267,0.1343823623395795,0.0006667636521539717,0.0,0.0,0.0,0
C_minus_B,osi_target_t48h,v18_rule,2,4608,0.004382269551473135,0.0017654079598535012,0.08849335183150948,0.0006658304568994628,0.004382269551473135,0.0017654079598535012,0.08849335183150948,0.0006658304568994628,0.0,0.0,0.0,0
C_minus_B,osi_target_t48h,v18_rule,3,4512,0.003945728344992405,0.0015838545188318462,0.070246300042214,0.00019026635052231554,0.003945728344992405,0.0015838545188318462,0.070246300042214,0.00019026635052231554,0.0,0.0,0.0,0
C_minus_B,osi_target_t48h,v18_rule,4,4608,0.012320193244812688,0.0031957518067621967,0.6994352406045459,-0.0014532217372648887,0.012320193244812688,0.0031957518067621967,0.6994352406045459,-0.0014532217372648887,0.0,0.0,0.0,0
C_minus_A,osi_target_t48h,v18_rule,0,4608,0.009747827678557438,0.0024350176144370735,0.43785282562951905,-0.0014853907878811885,0.009747827678557438,0.0024350176144370735,0.43785282562951905,-0.0014853907878811885,0.0,0.0,0.0,0
C_minus_A,osi_target_t48h,v18_rule,1,4608,0.005400262868545189,0.0022557715794543267,0.1343823623395795,0.0006667636521539717,0.005400262868545189,0.0022557715794543267,0.1343823623395795,0.0006667636521539717,0.0,0.0,0.0,0
