domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39059,1,Guernsey County,143,0.016903518345378673,0.009989150239332318,0.040859237340715136,-0.009012298234439518,0.016172365903312533,0.009764759843870605,0.03740099490421949,-0.00879285060725527,-0.0007311524420661394,-4.3254453133778075,0.0034582424364956454,112,0.041637018814542216
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39061,1,Hamilton County,143,0.0012846706330619352,0.0006441903364636356,0.00023600414486960074,0.0005113232035965028,0.0015022479057747661,0.0006951746442629368,0.0003227150741678679,0.0005595103085986011,0.00021757727271283088,16.936424567770224,-8.671092929826718e-05,38,-0.001043994069506855
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39063,1,Hancock County,143,0.00202760541739256,0.0012653334487119517,0.0005878992731954708,0.0012107879941664972,0.0018737129644591179,0.001174979917023758,0.000502044439065051,0.0011204344624783035,-0.00015389245293344193,-7.589861992544044,8.58548341304198e-05,65,0.0010336867381773543
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39065,1,Hardin County,143,0.003075621870142459,0.0016694867149898613,0.0013527013339980994,0.00039468808120816305,0.003042582167588415,0.001656590972880598,0.001323794793253364,0.00042297591090944317,-3.303970255404392e-05,-1.07424462268223,2.890654074473543e-05,86,0.0003480329106340824
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39069,1,Henry County,143,0.002723277016044248,0.0012529121539780134,0.0010605219919744256,-0.0010716921144537951,0.002638290281844764,0.0011777989324455198,0.0009953623124125427,-0.0009597435836670355,-8.49867341994842e-05,-3.12075245003659,6.515967956188286e-05,59,0.0007845183944411049
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39073,1,Hocking County,143,0.0034174459559301157,0.002512772289047861,0.0016700879712235436,0.0017296878071926588,0.0033264209603187517,0.0024255151590241047,0.0015823059259504535,0.0017154991611668983,-9.102499561136406e-05,-2.6635387006900046,8.778204527309019e-05,94,0.0010568902376660355
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39075,1,Holmes County,143,0.00866900095266716,0.005141618030533451,0.01074667558498021,-0.0021777513930597734,0.010079881888881452,0.005695763710549584,0.01452937470181344,-0.0025704962159119106,0.0014108809362142916,16.275011894885203,-0.0037826991168332293,116,-0.04554345659378867
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39077,1,Huron County,143,0.005148513032656712,0.0032264772013686376,0.0037905276619833498,0.0031019984415823956,0.004285276284554959,0.002649227606786427,0.0026259937754005884,0.0024166290954834853,-0.0008632367481017532,-16.766719684427212,0.0011645338865827613,89,0.014020913870617081
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39081,1,Jefferson County,143,0.01062637574544661,0.0060265808053139415,0.016147540192128485,-3.3836061915888296e-05,0.010957227008724304,0.006249967363741799,0.017168697792062586,0.0008964874447253195,0.00033085126327769485,3.1134911017941747,-0.0010211575999341006,99,-0.012294672505422672
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39085,1,Lake County,143,0.002630503473147375,0.0013363523265041107,0.0009894954386803778,-0.00030967116062748557,0.0023520680304188503,0.0012531142583817837,0.0007911080348197326,-0.00048044890303651895,-0.0002784354427285249,-10.584872651598488,0.00019838740386064519,84,0.00238857171490969
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39087,1,Lawrence County,143,0.0035751371679215494,0.0012441736960344492,0.0018277696250319389,0.0001569799465306951,0.003580560883421641,0.0012218161535581843,0.0018333195223041502,0.00010994288741466763,5.423715500091526e-06,0.15170650090734483,-5.549897272211267e-06,51,-6.68204099004694e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39089,1,Licking County,143,0.023313369882435275,0.010443849616396874,0.07772238978435934,-0.010096207701608531,0.021735616713418827,0.009222294025289703,0.06755849584950922,-0.008633588784494465,-0.0015777531690164479,-6.767589486087788,0.010163893934850121,85,0.12237263603277135
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39091,1,Logan County,143,0.014081205124719203,0.010409409847414905,0.02835408830031182,0.009718147424509953,0.0136136750304123,0.010039406422026333,0.026502497140215,0.009270783255972387,-0.0004675300943069033,-3.3202420543264832,0.0018515911600968209,141,0.022293039711789003
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39093,1,Lorain County,143,0.0021532343113894663,0.0011674068182518371,0.0006630077739635163,5.861106630122246e-06,0.0022689567048762636,0.0012635680777815766,0.0007361875275902222,-9.036552056786633e-05,0.00011572239348679736,5.374352102541158,-7.317975362670589e-05,71,-0.0008810795756951998
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39095,1,Lucas County,143,0.0019225392492087847,0.0011348692241418346,0.0005285504745590037,-0.0009514742094947286,0.0019336814474792414,0.001145222097166375,0.0005346947234665342,-0.000993557860660228,1.1142198270456703e-05,0.5795563484616739,-6.144248907530574e-06,71,-7.397636575859047e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39097,1,Madison County,143,0.0079602641850801,0.003227497908237284,0.00906131024316646,0.0005966769874789607,0.008766373624858617,0.003380285394476067,0.010989450833878204,0.0008259770700996201,0.0008061094397785167,10.126666917530258,-0.0019281405907117435,76,-0.02321468998393875
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39099,1,Mahoning County,143,0.0019673306882589158,0.0010563805475094588,0.0005534657752860379,0.0004405074531015271,0.0019111596897636047,0.0010598347120818034,0.0005223119844481565,0.0004779183053590462,-5.617099849531109e-05,-2.8551884454678156,3.115379083788142e-05,74,0.000375089658715665
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39101,1,Marion County,143,0.0063337268303157,0.0047651922808562815,0.005736601665231718,-0.0029975905193116363,0.006416764122512531,0.004868222439235654,0.005888005237966853,-0.0025506832163436134,8.303729219683031e-05,1.311033683981777,-0.00015140357273513497,125,-0.0018228893787301322
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39103,1,Medina County,143,0.006351741572008531,0.0043098471392258265,0.00576928080265414,0.003930822325239109,0.006124974153263928,0.004143988712195542,0.005364689098075617,0.0037496220750942244,-0.00022676741874460334,-3.570161288424323,0.0004045917045785233,115,0.004871258370426538
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39105,1,Meigs County,143,0.0034330291317525114,0.0015545111706264016,0.0016853535297829806,-0.00031009339504198426,0.0034220729278783596,0.0015918978932623535,0.0016746133866916695,-0.0002576263018540108,-1.0956203874151835e-05,-0.3191410108587922,1.074014309131112e-05,73,0.00012931063919768073
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39107,1,Mercer County,143,0.020371555223172643,0.010948262200583059,0.059345037496140486,0.01091889157121243,0.0192193315453424,0.010217411881690381,0.05282172682212047,0.010188041252319752,-0.0011522236778302442,-5.656041795569877,0.006523310674020018,93,0.07854024529943263
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39109,1,Miami County,143,0.0019439669457367449,0.001169491154327448,0.0005403980705147379,0.0005560709084750386,0.0018306993867016953,0.0011040012788358115,0.0004792588149592047,0.0005071958670401745,-0.0001132675590350496,-5.826619597799909,6.113925555553321e-05,77,0.0007361127453089845
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39111,1,Monroe County,143,0.02051507475012719,0.011092471687245304,0.0601841657564728,0.01045537424244516,0.020799145460856303,0.01114096965663746,0.06186243662196588,0.010585125134895033,0.00028407071072911183,1.3846925453067094,-0.0016782708654930825,93,-0.020206274396783897
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39113,1,Montgomery County,143,0.0013665709457876811,0.0007340970497691608,0.00026705480943155837,-0.0006811032808948021,0.001384850471913825,0.0007397038077032439,0.00027424694862707193,-0.0006875488739943504,1.8279526126143905e-05,1.337619988372274,-7.192139195513563e-06,58,-8.65928981265573e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39115,1,Morgan County,143,0.03165796843854411,0.006586400532790727,0.14331845608878732,-0.005619263004166435,0.031664786178197714,0.006647932880791443,0.1433801917706703,-0.0054830247155613215,6.817739653601496e-06,0.021535619592372157,-6.173568188297396e-05,94,-0.0007432936803281913
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39117,1,Morrow County,143,0.01889602213156497,0.010603645932844916,0.05105953029271281,-0.0056717663451987576,0.017959500045327124,0.009890422007655407,0.04612374078856901,-0.00565943079611382,-0.0009365220862378454,-4.956186438167998,0.004935789504143799,143,0.059426591461559646
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39119,1,Muskingum County,143,0.02570617896463824,0.017602908567665814,0.09449549208556737,0.017576335141092386,0.026082109815749967,0.017687337929907152,0.09727953269904024,0.017660764503333724,0.00037593085111172625,1.462414354264241,-0.0027840406134728712,120,-0.03351967177902206
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39121,1,Noble County,143,0.008521233536684266,0.004841900955241034,0.010383433201099908,-0.00439438277442494,0.00823888758525233,0.00459716017029489,0.009706735415866771,-0.004091657283161978,-0.0002823459514319365,-3.3134398936072507,0.0006766977852331376,93,0.008147398261662235
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39123,1,Ottawa County,143,0.0014940819296450833,0.0006575423965583604,0.0003192161561863525,0.00022882285778253958,0.0014513880285104404,0.0006278946627730294,0.00030123339093038944,0.00021186828142562275,-4.269390113464293e-05,-2.8575341343419325,1.798276525596308e-05,62,0.00021651134905936885
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39125,1,Paulding County,143,0.01985425196007919,0.01053118783522941,0.0563693588878861,0.002473818319174102,0.018919240855188268,0.010077759462639342,0.051185087458737365,0.0023936055025389927,-0.0009350111048909218,-4.7093746305372886,0.005184271429148735,106,0.06241829802247623
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39127,1,Perry County,143,0.011874009856014897,0.007402348172809493,0.020161871738685666,0.006065817328346217,0.01139948110938262,0.007133228708070994,0.018582588247533484,0.005622896025471759,-0.00047452874663227694,-3.996364769664562,0.0015792834911521822,91,0.019014472710372723
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39129,1,Pickaway County,143,0.0011021858533874736,0.0005035235276586345,0.0001737183527232687,-0.00034107010438490584,0.0011301511713419983,0.0005233580126987938,0.0001826455588222538,-0.0003344819001646881,2.796531795452471e-05,2.537259743316045,-8.927206098985091e-06,39,-0.00010748299320547254
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39131,1,Pike County,143,0.005449262525892262,0.002021947914658083,0.004246308076881401,-0.0013324943044012044,0.005426256617595051,0.002009914752301928,0.004210529305839154,-0.0013394129955301682,-2.3005908297211303e-05,-0.4221838861295124,3.577877104224761e-05,55,0.0004307741259912498
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39133,1,Portage County,143,0.005503154417682334,0.0032970754853265615,0.0043307133219144915,-0.002044702264002517,0.005526905318937144,0.003303647188639888,0.004368175583842885,-0.0020570986276536767,2.3750901254810698e-05,0.43158703994379266,-3.7462261928393296e-05,88,-0.00045104324910443113
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39135,1,Preble County,143,0.005387938935014766,0.0026345848050566977,0.004151273693345071,-0.002511495272700857,0.005402826590457802,0.0026691025037329673,0.004174246528817776,-0.0025927314715683556,1.488765544303567e-05,0.27631447985212443,-2.297283547270535e-05,44,-0.0002765914768455881
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39137,1,Putnam County,143,0.009926600346075792,0.004586273711530127,0.014090847403591822,-0.0014439345264425612,0.010280124789581577,0.004741126760157712,0.015112378093579862,-0.0015556027555940122,0.0003535244435057851,3.5613848768026646,-0.0010215306899880403,87,-0.01229916448592452
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39139,1,Richland County,143,0.012745300343785211,0.009238012630386108,0.023229303362020677,-0.008497280500278597,0.011600040881316553,0.00843935131022204,0.01924221562809479,-0.007258744731108855,-0.001145259462468658,-8.985739304504525,0.003987087733925886,87,0.04800428253402807
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39141,1,Ross County,143,0.0021987756128654706,0.0013748640476492963,0.0006913498299896654,0.0012768015021102355,0.002042041439656455,0.0012974499540442403,0.0005963004535022117,0.001184792315548486,-0.00015673417320901566,-7.128247752609818,9.504937648745367e-05,74,0.0011443884429134926
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39143,1,Sandusky County,143,0.0016912543411138042,0.0011659602546612584,0.00040902879822608915,0.0010391790881683774,0.0015383822937677463,0.0010895686417115508,0.00033842667169427004,0.0009473626446690212,-0.00015287204734605792,-9.038974424472512,7.06021265318191e-05,87,0.0008500451095415109
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39145,1,Scioto County,143,0.0014431339303394442,0.0007320680738299595,0.000297816882348267,0.00045551251237544257,0.0013861210319335527,0.0006931972072073519,0.0002747504066691008,0.0004336392135766182,-5.701289840589151e-05,-3.9506311373665337,2.306647567916622e-05,53,0.0002777188989710767
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39147,1,Seneca County,143,0.001667160362317997,0.0010439966287835792,0.0003974575853368514,0.0006606615027499275,0.0016803434023526585,0.0010475307032785633,0.00040376821482570544,0.0006707293402012299,1.3183040034661512e-05,0.7907481687203788,-6.31062948885404e-06,81,-7.597957736742134e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39149,1,Shelby County,143,0.01583359043460439,0.010149896650943449,0.035850469805263775,0.009135906220624417,0.01607295634330325,0.01044691791781535,0.0369426093627637,0.009448971678510583,0.000239365908698861,1.5117601385957746,-0.001092139557499927,112,-0.013149290756436975
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39151,1,Stark County,143,0.002967204469106638,0.0014904486167568445,0.0012590152376925558,-0.0013428224039842079,0.002498947115736393,0.0013097939785894012,0.0008929973462763552,-0.0010984486566090385,-0.00046825735337024466,-15.781094907531834,0.00036601789141620057,87,0.004406832115217033
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39153,1,Summit County,143,0.0036033876559616964,0.001849238686683297,0.0018567695716766093,0.0013274085775563892,0.0036624780710634033,0.0018266266959095492,0.001918165623805904,0.0014099274930162563,5.909041510170684e-05,1.6398572882921236,-6.139605212929461e-05,82,-0.0007392045597116925
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39155,1,Trumbull County,143,0.00422599465460923,0.0013960721649498586,0.002553841407372367,-0.00043036754314581714,0.004319188937544035,0.0014665541664486258,0.002667721210182997,-0.0004745822843257173,9.319428293480536e-05,2.205262679004094,-0.00011387980281062993,88,-0.001371105577267566
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39157,1,Tuscarawas County,143,0.023582670617123436,0.016570376968250467,0.0795283565413104,-0.01653021263796395,0.023444932084831942,0.01662440627850505,0.07860207218612064,-0.01658203195522507,-0.00013773853229149396,-0.5840667264863653,0.000926284355189752,88,0.011152404677485189
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39159,1,Union County,143,0.006113315915480199,0.0038879047014606606,0.005344286301992281,0.003693499107055067,0.00658653438605101,0.0043623822120170885,0.006203688236264428,0.004177766827401704,0.00047321847057081156,7.740782205816044,-0.0008594019342721467,113,-0.010347144586775532
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39161,1,Van Wert County,143,0.006406061765091752,0.0035044450980766108,0.005868380709358375,-0.0010232575725113682,0.006700550650309379,0.0036970938248583078,0.006420325199482685,-0.0010714011581233137,0.0002944888852176265,4.597034746408024,-0.0005519444901243096,71,-0.006645376529233892
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39163,1,Vinton County,143,0.0031995860389456036,0.002063198156104612,0.0014639411673480333,0.0009305228933555528,0.003006241807841434,0.0018844729692630373,0.001292361042431564,0.0006939829905093962,-0.00019334423110416946,-6.042788934279897,0.00017158012491646927,91,0.002065813782734064
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39165,1,Warren County,143,0.0009126603298484086,0.000477599610732836,0.00011911168950809787,0.00010345792377399257,0.0009230342824059245,0.0004991699489729301,0.00012183489696901664,0.00014331244055067945,1.0373952557515874e-05,1.136671795435551,-2.7232074609187724e-06,32,-3.278724449436656e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39167,1,Washington County,143,0.002939297882380419,0.001203911577605904,0.0012354445019153403,-0.00033760895167898067,0.0029559731803427565,0.0012145274530055714,0.001249502174335511,-0.0003095659080041647,1.667529796233738e-05,0.5673224909355845,-1.4057672420170805e-05,76,-0.0001692534811528272
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39169,1,Wayne County,143,0.009513892655412632,0.004850052909873045,0.01294352394459616,-0.004434396353917102,0.00939975634293292,0.004718680898599255,0.012634824960830598,-0.00422955337346755,-0.0001141363124797113,-1.1996804737414934,0.0003086989837655617,90,0.0037167161155137072
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39171,1,Williams County,143,0.012664581111670545,0.007398350320179538,0.022936000906973775,0.00737037829220751,0.012357986002292426,0.007309922989198096,0.021838933978698342,0.007281950961226068,-0.0003065951093781192,-2.4208863023159055,0.001097066928275433,89,0.013208615986941594
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39173,1,Wood County,143,0.006282868702490341,0.004279014452374018,0.0056448447959807704,0.004279014452374018,0.005885553340199217,0.003974463611239979,0.004953482551207212,0.003971483804855135,-0.00039731536229112383,-6.323789038176775,0.0006913622447735582,129,0.008323957421120217
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,39175,1,Wyandot County,143,0.0030548019000591333,0.0018825598308739489,0.0013344494947504996,0.0009514723920039413,0.0032768683493235953,0.002008115055527001,0.0015355148635682202,0.0008641548551462423,0.00022206644926446193,7.269422258122971,-0.00020106536881772056,92,-0.0024208142425375164
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42005,1,Armstrong County,143,0.01412230465943149,0.008573612237027815,0.028519846911813456,-0.008384420014135056,0.014041692088697112,0.008532438779606489,0.028195183690070402,-0.008355633419990844,-8.06125707343789e-05,-0.5708173890763835,0.0003246632217430538,93,0.0039089245246217265
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42007,1,Beaver County,143,0.007359309979992021,0.004618506068951352,0.007744800403570254,-0.004587209788075608,0.007394288907325202,0.004592760296480556,0.00781859770763393,-0.004550916225918468,3.4978927333180476e-05,0.4753017256818648,-7.379730406367659e-05,91,-0.0008885148436485749
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42009,1,Bedford County,143,0.009937863783847546,0.006706838839173279,0.014122842531842138,0.0019288352337500808,0.00901855664908362,0.00592799036247305,0.011630814056680447,0.0014818417352324596,-0.0009193071347639251,-9.250550769855748,0.0024920284751616915,105,0.030003864220643384
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42013,1,Blair County,143,0.0014213064049505022,0.0009195042408003605,0.0002888760012357249,0.00018045309088049252,0.0014318365098315608,0.0009400903444176096,0.0002931722780967874,0.0002472586622690437,1.0530104881058613e-05,0.7408750741136227,-4.296276861062546e-06,73,-5.1726899944531655e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42015,1,Bradford County,143,0.004023480696215002,0.0025921476703829657,0.00231494075853251,-4.884556855612083e-06,0.003850999910893861,0.002464997550042964,0.0021207186448597474,-0.00013449692979224359,-0.0001724807853211406,-4.286855047754989,0.00019422211367276258,83,0.0023384218861728016
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42019,1,Butler County,143,0.003420667176165296,0.0020722897536175683,0.0016732378420035363,-0.0008112980832665018,0.003353296483820128,0.002038914188162209,0.0016079774151012622,-0.0007917703962698849,-6.737069234516793e-05,-1.9695190696890075,6.526042690227409e-05,90,0.0007857313860067383
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42021,1,Cambria County,143,0.011903588427577176,0.005171463807584461,0.02026244469580035,0.004090898442298245,0.011795343669791996,0.005215813724453274,0.0198956089172558,0.004225261746599387,-0.00010824475778518049,-0.909345601486089,0.00036683577854454766,88,0.004416679424182933
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42023,1,Cameron County,143,0.009224971480459304,0.004875529685372123,0.012169314130586115,0.0021933495477627542,0.00929896869045026,0.004910727222847015,0.012365327074954314,0.002357065032850138,7.399720999095617e-05,0.802140257535755,-0.00019601294436819884,110,-0.0023599833737575466
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42025,1,Carbon County,143,0.0009228240677053691,0.0004809505500357106,0.00012177940917088858,1.0501580812386218e-05,0.0009246663959820098,0.0004733152486388889,0.0001222661359717453,9.468906951621313e-05,1.842328276640626e-06,0.19964025008814001,-4.867268008567304e-07,49,-5.860159701628583e-06
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42027,1,Centre County,143,0.0012508484093094313,0.0008642109775274324,0.00022374090925928662,0.0001233934691445993,0.0012422538913247527,0.0008210797880682188,0.00022067684646314318,3.9315285681375405e-05,-8.594517984678593e-06,-0.687095088478662,3.0640627961434443e-06,79,3.689112103466146e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42029,1,Chester County,143,0.010796296628508874,0.004861416636004852,0.016668082987377545,-0.004343525800329622,0.010815246381352825,0.004849817403370295,0.016726646263379247,-0.0044285365772862035,1.8949752843951118e-05,0.17552086142123002,-5.856327600170172e-05,40,-0.0007050981154447336
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42031,1,Clarion County,143,0.013038671755934822,0.007164607140043107,0.024310995445738778,0.002670371913122018,0.011585881053693018,0.006963811853391368,0.019195267490016165,0.0032796866565009135,-0.0014527907022418036,-11.14216792504601,0.005115727955722613,120,0.06159303896529182
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42033,1,Clearfield County,143,0.004440478719683037,0.0030657961350022875,0.002819652730173981,0.0006932793598284002,0.004797975338850719,0.0032350330070704536,0.0032919411313674122,0.0007049715205560724,0.0003574966191676812,8.050857615486983,-0.0004722884011934313,91,-0.005686322288702191
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42035,1,Clinton County,143,0.004940485045073874,0.0030042923868470127,0.003490400124725599,0.0009603683085015626,0.004835979835268283,0.0029174082282862716,0.003344298238298368,0.0008058488987386698,-0.00010450520980559083,-2.1152823832508605,0.00014610188642723114,86,0.0017590574130410283
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42039,1,Crawford County,143,0.01403076141491898,0.007134599391738191,0.028151304021180237,-0.006576230715300998,0.012530285888140109,0.006314854203928766,0.022452153214708812,-0.0057234258687484454,-0.0015004755267788716,-10.694184602008905,0.005699150806471424,94,0.06861741295281307
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42041,1,Cumberland County,143,0.002201600276023915,0.0010603845748513808,0.0006931272598805667,0.0009832697340722602,0.002205116431888457,0.0010703696906170911,0.0006953430023803805,0.0009875697837311162,3.516155864542042e-06,0.15970909446343384,-2.2157424998137673e-06,59,-2.6677398663355046e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42043,1,Dauphin County,143,0.001485885498310828,0.0009440139229473384,0.0003157233671149298,0.0008162075518145174,0.0015023973682790127,0.0009456585760817037,0.00032277929286627353,0.000824790727097458,1.65118699681846e-05,1.1112478038822982,-7.0559257513437535e-06,78,-8.49528969288856e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42045,1,Delaware County,143,0.001958345237607043,0.0008547561114390207,0.0005484215979611206,0.0007470638037467129,0.001992267600577961,0.0008649944225367516,0.0005675856175007112,0.0007489105064528355,3.392236297091768e-05,1.7321952390972895,-1.916401953959055e-05,35,-0.00023073357544613286
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42047,1,Elk County,143,0.013577969271949916,0.0050742058781769826,0.026363658685652304,-0.0021127621742632343,0.013406967405192954,0.005178850156970087,0.025703788825558602,-0.0017373199154282221,-0.00017100186675696183,-1.2594067885410953,0.0006598698600937015,73,0.007944791114099032
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42049,1,Erie County,143,0.008125773894113198,0.004350443283163553,0.009442032797089975,-0.0028270077093760504,0.008010822930136639,0.004448216699673218,0.009176779614574422,-0.0018181634266084294,-0.00011495096397655911,-1.414646352144211,0.00026525318251555303,103,0.003193631433835766
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42051,1,Fayette County,143,0.003337939240141087,0.002498905453792212,0.0015932828870349333,0.0019429621450269981,0.0034087553783903055,0.0025465515522438056,0.0016616046918477914,0.0020322944022025976,7.081613824921852e-05,2.121552645344904,-6.832180481285816e-05,92,-0.0008225901811901609
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42053,1,Forest County,143,0.09523359914620216,0.03442158667300922,1.296929692106551,-0.02674722685808619,0.09413286581485097,0.03420007280432822,1.2671224889918935,-0.026158350867554837,-0.0011007333313511891,-1.1558245631999586,0.029807203114657455,143,0.35887682823981115
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42055,1,Franklin County,143,0.0010813003716782308,0.0005790058021925555,0.00016719710061218168,0.00044776797411928953,0.0010640638214721785,0.0005661496068337663,0.00016190914971173464,0.00042728937887034836,-1.7236550206052277e-05,-1.5940575493653353,5.287950900447039e-06,47,6.366659225759751e-05
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42057,1,Fulton County,143,0.0031238813021531573,0.0020473646623613453,0.001395484717761721,0.001192556895308807,0.002971304062216307,0.0019474080775948033,0.001262496639710467,0.0010826705301470627,-0.00015257723993685043,-4.884220147279139,0.00013298807805125394,98,0.0016011679949023267
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42059,1,Greene County,143,0.011394488454043294,0.005617814267734386,0.018566314499493607,-0.004547246111476465,0.011385410006891077,0.0055890928261729715,0.01853674122657721,-0.0045477841599101685,-9.0784471522172e-06,-0.07967402125012013,2.9573272916395832e-05,86,0.00035606032354265095
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42061,1,Huntingdon County,143,0.0025812834644488693,0.0012515587232918622,0.0009528124783087136,0.0010542416713943722,0.0026282085058034043,0.001250970395821765,0.000987769632846763,0.0010433817373418793,4.692504135453499e-05,1.8178957096660397,-3.4957154538049306e-05,67,-0.00042088191557747995
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42063,1,Indiana County,143,0.007919373329643375,0.00480417794970481,0.00896845577260015,-0.0006890974641517466,0.007909017545980588,0.004821450768107373,0.00894501587159592,-0.0006314345161339326,-1.0355783662787527e-05,-0.13076519102874773,2.3439901004231392e-05,91,0.00028221491611593624
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42065,1,Jefferson County,143,0.008768899857009828,0.004525002571646106,0.010995785472424177,0.003275157418217632,0.00995775213401455,0.004874727937380307,0.014179426341433397,0.0036312427073980384,0.001188852277004722,13.557598973540074,-0.0031836408690092202,89,-0.03833083342069195
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42067,1,Juniata County,143,0.0022289532339862376,0.0011069907812345098,0.0007104572502595722,0.0006930047672484957,0.002101046317654293,0.0010294268986946584,0.0006312585749367991,0.0006154408847086442,-0.00012790691633194446,-5.738429787654042,7.919867532277312e-05,36,0.000953547009804984
OSI,v18_rule,osi_target_t01h,F2_minus_F0,county,42069,1,Lackawanna County,143,0.002006770143871623,0.000868727524299285,0.0005758790766778386,0.0007792170347887955,0.002232416062841882,0.0009941515009214395,0.0007126664513017262,0.0009718877742216727,0.00022564591897025884,11.244233409558536,-0.00013678737462388755,61,-0.0016469112838075057
