domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
P,raw,osi_target_t01h,F1_minus_F0,p_bin,0.01<=p<0.1,61,,8723,0.014280024533425906,0.005522523304270742,1.7787863151901688,0.0012624696805603106,0.01458826212154519,0.005676005636132712,1.8564061080338372,0.001443039148377455,0.0003082375881192836,2.1585228190454275,-0.07761979284366838,8698
P,raw,osi_target_t01h,F1_minus_F0,p_bin,0.1<=p<0.5,36,,5148,0.03281634563072268,0.01221208742882645,5.543945758777404,-0.0009672032719901733,0.03183564639678521,0.012285824547180281,5.217541147967886,-7.430164994991734e-05,-0.0009806992339374682,-2.9884474187745536,0.32640461080951866,5148
P,raw,osi_target_t01h,F1_minus_F0,p_bin,0.5<=p<=1,2,,286,0.0377738070845124,0.01943859490308692,0.40808210347417617,0.0074130935594275745,0.04323136085958058,0.02205855131940621,0.5345198606665849,0.009853303184522598,0.00545755377506818,14.447984453507278,-0.12643775719240868,286
P,raw,osi_target_t01h,F1_minus_F0,p_bin,0<p<0.01,87,,12441,0.011853771510911486,0.0031640371347153888,1.7481085358682689,-0.0003321691271025539,0.012122927404086629,0.003190815194766005,1.8283961537975917,-0.0003371233807943493,0.0002691558931751433,2.2706350711027667,-0.08028761792932282,12403
P,raw,osi_target_t01h,F1_minus_F0,p_bin,p=0,53,,7579,0.016112708876427594,0.003853500698579949,1.967655336623398,-0.0006087204042423644,0.01611518937357516,0.003913490856699279,1.9682612110515723,-0.0004449836903888985,2.4804971475653192e-06,0.015394662477863363,-0.0006058744281742801,6104
P,raw,osi_target_t01h,F2_minus_F0,p_bin,0.01<=p<0.1,61,,8723,0.014280024533425906,0.005522523304270742,1.7787863151901688,0.0012624696805603106,0.013718099875019143,0.0051264517298555985,1.6415487824508652,0.001020011575014584,-0.0005619246584067632,-3.935039866993506,0.1372375327393036,8722
P,raw,osi_target_t01h,F2_minus_F0,p_bin,0.1<=p<0.5,36,,5148,0.03281634563072268,0.01221208742882645,5.543945758777404,-0.0009672032719901733,0.031505862123289055,0.011438188630750095,5.110004404181992,-0.0004728526327843452,-0.001310483507433624,-3.9933864732542013,0.4339413545954125,5146
P,raw,osi_target_t01h,F2_minus_F0,p_bin,0.5<=p<=1,2,,286,0.0377738070845124,0.01943859490308692,0.40808210347417617,0.0074130935594275745,0.041544205317156566,0.02256253956635589,0.49361340469414117,0.005626361763222023,0.003770398232644169,9.981515032913023,-0.085531301219965,286
P,raw,osi_target_t01h,F2_minus_F0,p_bin,0<p<0.01,87,,12441,0.011853771510911486,0.0031640371347153888,1.7481085358682689,-0.0003321691271025539,0.011914002929454506,0.003158726775266141,1.7659186580557518,-0.0002871476903313053,6.0231418543020554e-05,0.5081202930862672,-0.017810122187482902,12422
P,raw,osi_target_t01h,F2_minus_F0,p_bin,p=0,53,,7579,0.016112708876427594,0.003853500698579949,1.967655336623398,-0.0006087204042423644,0.015801984222593383,0.003830069040133475,1.8924968040074925,-0.00047086896137930396,-0.0003107246538342108,-1.9284445354113666,0.07515853261590544,6052
P,raw,osi_target_t01h,F2_minus_F1,p_bin,0.01<=p<0.1,61,,8723,0.01458826212154519,0.005676005636132712,1.8564061080338372,0.001443039148377455,0.013718099875019143,0.0051264517298555985,1.6415487824508652,0.001020011575014584,-0.0008701622465260468,-5.964810882037252,0.214857325582972,8639
P,raw,osi_target_t01h,F2_minus_F1,p_bin,0.1<=p<0.5,36,,5148,0.03183564639678521,0.012285824547180281,5.217541147967886,-7.430164994991734e-05,0.031505862123289055,0.011438188630750095,5.110004404181992,-0.0004728526327843452,-0.0003297842734961559,-1.03589626981615,0.10753674378589384,5102
P,raw,osi_target_t01h,F2_minus_F1,p_bin,0.5<=p<=1,2,,286,0.04323136085958058,0.02205855131940621,0.5345198606665849,0.009853303184522598,0.041544205317156566,0.02256253956635589,0.49361340469414117,0.005626361763222023,-0.0016871555424240112,-3.902619554133513,0.04090645597244369,286
P,raw,osi_target_t01h,F2_minus_F1,p_bin,0<p<0.01,87,,12441,0.012122927404086629,0.003190815194766005,1.8283961537975917,-0.0003371233807943493,0.011914002929454506,0.003158726775266141,1.7659186580557518,-0.0002871476903313053,-0.00020892447463212276,-1.723383038338533,0.06247749574183992,12277
P,raw,osi_target_t01h,F2_minus_F1,p_bin,p=0,53,,7579,0.01611518937357516,0.003913490856699279,1.9682612110515723,-0.0004449836903888985,0.015801984222593383,0.003830069040133475,1.8924968040074925,-0.00047086896137930396,-0.0003132051509817761,-1.9435399964666478,0.07576440704407972,6210
P,aligned,osi_target_t01h,F1_minus_F0,p_bin,0.01<=p<0.1,61,,8723,0.014103575081999232,0.005433556930321368,1.7350991709063825,0.001221772878619838,0.014216705440929948,0.005478816567289945,1.7630466466819206,0.0012980753291323534,0.00011313035893071623,0.80213958711155,-0.027947475775538022,8698
P,aligned,osi_target_t01h,F1_minus_F0,p_bin,0.1<=p<0.5,36,,5148,0.032497282717440304,0.011639847684564041,5.436665780920773,-0.0009902674166485383,0.031748291617848,0.01160136884104627,5.188947298316071,-0.0005971496816196589,-0.0007489910995923041,-2.3047806984500374,0.24771848260470186,5148
P,aligned,osi_target_t01h,F1_minus_F0,p_bin,0.5<=p<=1,2,,286,0.021482106245786375,0.012379255785520479,0.13198353418400263,-0.0011956666527597898,0.02269450677601357,0.013076868630072212,0.1473016224126664,-0.0005553320781759292,0.0012124005302271944,5.643769360208806,-0.015318088228663762,286
P,aligned,osi_target_t01h,F1_minus_F0,p_bin,0<p<0.01,87,,12441,0.011589436459813559,0.003196768424765506,1.6710133809907903,-0.00010314676390316015,0.011664314548566574,0.003208731160833262,1.6926756057993868,-0.0001004400432027636,7.48780887530158e-05,0.6460891261853563,-0.021662224808596475,12403
P,aligned,osi_target_t01h,F1_minus_F0,p_bin,p=0,53,,7579,0.01534838975482385,0.0038544217367704665,1.7854082828720754,-0.000361940177618007,0.015341941859506292,0.0038678140236762175,1.7839084893751527,-0.00032497865923418733,-6.447895317557642e-06,-0.04201023964439665,0.0014997934969227522,6104
