domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t01h,F1_minus_F0,window,73-76,239,,956,0.024171085167986432,0.006631905146900736,0.5585347384373394,-0.0005511779344657415,0.023539684913827404,0.006539779341505433,0.5297356281452135,-0.0002472794794338753,-0.0006314002541590279,-2.612213104090544,0.028799110292125896,688
OSI,v18_rule,osi_target_t01h,F1_minus_F0,window,77-95,239,,4541,0.01893439579551517,0.0064760118319570036,1.6280000137452915,-0.00026445959060949554,0.01872362249368352,0.0064498213492641555,1.5919567123975962,-0.00019025519171843866,-0.00021077330183165086,-1.1131768032522804,0.03604330134769529,2874
OSI,v18_rule,osi_target_t01h,F1_minus_F0,window,96-143,239,,11472,0.010295994944956952,0.004577686853296001,1.2161181765922757,0.00012720038098469497,0.010305708310540848,0.004590672517337438,1.2184138600265386,0.00016579964567400325,9.713365583896225e-06,0.09434120389359979,-0.0022956834342628962,8951
OSI,v18_rule,osi_target_t01h,F1_minus_F0,window,144-215,239,,17208,0.006858410481690167,0.0015051505165742877,0.8094263649228326,-0.000215304148831953,0.006882229175483551,0.0015163273512632705,0.8150582695180756,-0.0001995196919241858,2.3818693793384825e-05,0.3472917501361694,-0.005631904595242987,4798
OSI,v18_rule,osi_target_t01h,F2_minus_F0,window,73-76,239,,956,0.024171085167986432,0.006631905146900736,0.5585347384373394,-0.0005511779344657415,0.023564781526417063,0.00639516555292622,0.5308657755387052,-0.00042991651861295414,-0.0006063036415693696,-2.5083840355351272,0.027668962898634186,678
OSI,v18_rule,osi_target_t01h,F2_minus_F0,window,77-95,239,,4541,0.01893439579551517,0.0064760118319570036,1.6280000137452915,-0.00026445959060949554,0.018705630165985636,0.006338736593989799,1.5888986241760152,-0.00023549356638295424,-0.00022876562952953497,-1.2082013706702033,0.039101389569276224,2870
OSI,v18_rule,osi_target_t01h,F2_minus_F0,window,96-143,239,,11472,0.010295994944956952,0.004577686853296001,1.2161181765922757,0.00012720038098469497,0.010243757552777533,0.004552897720332377,1.2038093732745954,0.0001420597239324634,-5.2237392179419265e-05,-0.5073564279963638,0.012308803317680361,8982
OSI,v18_rule,osi_target_t01h,F2_minus_F0,window,144-215,239,,17208,0.006858410481690167,0.0015051505165742877,0.8094263649228326,-0.000215304148831953,0.006841537592880292,0.00149399900411888,0.8054486032115395,-0.00021603126139926212,-1.68728888098749e-05,-0.24601748254818867,0.0039777617112930486,4780
OSI,v18_rule,osi_target_t01h,F2_minus_F1,window,73-76,239,,956,0.023539684913827404,0.006539779341505433,0.5297356281452135,-0.0002472794794338753,0.023564781526417063,0.00639516555292622,0.5308657755387052,-0.00042991651861295414,2.5096612589658313e-05,0.106614054867471,-0.0011301473934917095,679
OSI,v18_rule,osi_target_t01h,F2_minus_F1,window,77-95,239,,4541,0.01872362249368352,0.0064498213492641555,1.5919567123975962,-0.00019025519171843866,0.018705630165985636,0.006338736593989799,1.5888986241760152,-0.00023549356638295424,-1.7992327697884114e-05,-0.09609426650186714,0.0030580882215809346,2868
OSI,v18_rule,osi_target_t01h,F2_minus_F1,window,96-143,239,,11472,0.010305708310540848,0.004590672517337438,1.2184138600265386,0.00016579964567400325,0.010243757552777533,0.004552897720332377,1.2038093732745954,0.0001420597239324634,-6.195075776331549e-05,-0.6011305181221838,0.014604486751943258,9017
OSI,v18_rule,osi_target_t01h,F2_minus_F1,window,144-215,239,,17208,0.006882229175483551,0.0015163273512632705,0.8150582695180756,-0.0001995196919241858,0.006841537592880292,0.00149399900411888,0.8054486032115395,-0.00021603126139926212,-4.0691582603259724e-05,-0.5912558498954779,0.009609666306536035,4811
P,raw,osi_target_t01h,F1_minus_F0,window,73-76,239,,956,0.041443228056299734,0.011558375152815976,1.641969341050505,-0.0011074722899529273,0.040196284355364174,0.01148129772798573,1.544648659834294,-0.0003518305167704588,-0.00124694370093556,-3.0087996505523518,0.09732068121621107,863
P,raw,osi_target_t01h,F1_minus_F0,window,77-95,239,,4541,0.02999261982765748,0.009933535971348098,4.084889445577948,-0.00042980703036003137,0.02932163167373162,0.009929424369237374,3.904161459489326,-8.702649866782573e-05,-0.000670988153925859,-2.2371775382793113,0.1807279860886224,4152
P,raw,osi_target_t01h,F1_minus_F0,window,96-143,239,,11472,0.01744850417551218,0.007472753345377577,3.492653818229999,0.0002908614533953734,0.017754302651995808,0.007604391814697961,3.6161494932202096,0.0005909428404939993,0.00030579847648362635,1.7525770312895705,-0.12349567499021052,11209
P,raw,osi_target_t01h,F1_minus_F0,window,144-215,239,,17208,0.011376306677430694,0.002515358143096894,2.227065445074964,-5.339191515627111e-05,0.011661596998160896,0.0026221540599925216,2.3401648689736416,8.186471272337638e-05,0.0002852903207302016,2.507758702533791,-0.11309942389867755,16415
P,raw,osi_target_t01h,F2_minus_F0,window,73-76,239,,956,0.041443228056299734,0.011558375152815976,1.641969341050505,-0.0011074722899529273,0.040123824595274825,0.011165204982959006,1.539084762945676,-0.0007849384745960418,-0.0013194034610249095,-3.1836406643626525,0.10288457810482887,859
P,raw,osi_target_t01h,F2_minus_F0,window,77-95,239,,4541,0.02999261982765748,0.009933535971348098,4.084889445577948,-0.00042980703036003137,0.02906902720703585,0.009363399276588602,3.837182884488556,-0.00027521024670705156,-0.0009235926206216279,-3.0793996187353567,0.24770656108939226,4170
P,raw,osi_target_t01h,F2_minus_F0,window,96-143,239,,11472,0.01744850417551218,0.007472753345377577,3.492653818229999,0.0002908614533953734,0.017124014662557648,0.007250608271344473,3.3639561062915493,0.0003644897006360317,-0.00032448951295453374,-1.859698170631341,0.1286977119384498,11203
P,raw,osi_target_t01h,F2_minus_F0,window,144-215,239,,17208,0.011376306677430694,0.002515358143096894,2.227065445074964,-5.339191515627111e-05,0.011212411505161066,0.002441214709745809,2.1633582996644622,-7.263831519244683e-05,-0.0001638951722696281,-1.4406711854452525,0.06370714541050182,16396
P,raw,osi_target_t01h,F2_minus_F1,window,73-76,239,,956,0.040196284355364174,0.01148129772798573,1.544648659834294,-0.0003518305167704588,0.040123824595274825,0.011165204982959006,1.539084762945676,-0.0007849384745960418,-7.245976008934951e-05,-0.1802648211181701,0.005563896888617803,862
P,raw,osi_target_t01h,F2_minus_F1,window,77-95,239,,4541,0.02932163167373162,0.009929424369237374,3.904161459489326,-8.702649866782573e-05,0.02906902720703585,0.009363399276588602,3.837182884488556,-0.00027521024670705156,-0.00025260446669576886,-0.8614952588810731,0.06697857500076987,4205
P,raw,osi_target_t01h,F2_minus_F1,window,96-143,239,,11472,0.017754302651995808,0.007604391814697961,3.6161494932202096,0.0005909428404939993,0.017124014662557648,0.007250608271344473,3.3639561062915493,0.0003644897006360317,-0.0006302879894381601,-3.550057705968579,0.25219338692866033,11223
P,raw,osi_target_t01h,F2_minus_F1,window,144-215,239,,17208,0.011661596998160896,0.0026221540599925216,2.3401648689736416,8.186471272337638e-05,0.011212411505161066,0.002441214709745809,2.1633582996644622,-7.263831519244683e-05,-0.0004491854929998297,-3.851835156631367,0.17680656930917937,16224
P,aligned,osi_target_t01h,F1_minus_F0,window,73-76,239,,956,0.041443228056299734,0.011558375152815976,1.641969341050505,-0.0011074722899529273,0.040196284355364174,0.01148129772798573,1.544648659834294,-0.0003518305167704588,-0.00124694370093556,-3.0087996505523518,0.09732068121621107,863
P,aligned,osi_target_t01h,F1_minus_F0,window,77-95,239,,4541,0.029303325124822074,0.009953950342516239,3.8992879645678413,-0.00024335499371770091,0.028834670981592533,0.009929245872074593,3.775561096050409,-5.396813910534325e-05,-0.0004686541432295417,-1.5993206956317674,0.1237268685174322,4152
P,aligned,osi_target_t01h,F1_minus_F0,window,96-143,239,,11472,0.01681136274517859,0.007167339722859093,3.2422386358389534,0.00029284926527773216,0.01684823992841646,0.007200245337904762,3.2564785005999033,0.0003819378696230535,3.687718323787045e-05,0.21935867898899009,-0.01423986476094985,11209
P,aligned,osi_target_t01h,F1_minus_F0,window,144-215,239,,17208,0.01071771857363152,0.002404030799708334,1.9766742084167246,-2.600090004813124e-07,0.010778590919263187,0.0024304680582436775,1.9991914061005913,3.355414796943053e-05,6.087234563166739e-05,0.5679599180876904,-0.02251719768386673,16415
P,aligned,osi_target_t01h,F2_minus_F0,window,73-76,239,,956,0.041443228056299734,0.011558375152815976,1.641969341050505,-0.0011074722899529273,0.040123824595274825,0.011165204982959006,1.539084762945676,-0.0007849384745960418,-0.0013194034610249095,-3.1836406643626525,0.10288457810482887,859
