split_seed,comparison,horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,G_minus_B,osi_target_t01h,v18_rule,18013,Brown County,1,143,0.029040645430954554,0.013527973143652507,0.12060034944763828,-0.008245865587655131,0.029011771952107804,0.013445112392466057,0.12036065638755859,-0.008328726338841583,-2.887347884674915e-05,-0.09942437028611639,0.00023969306007969038,3
42,G_minus_B,osi_target_t01h,v18_rule,39115,Morgan County,2,143,0.03168897102654186,0.006666488338814729,0.14359929651510434,-0.005343396200160889,0.031690122167604265,0.006678311589631365,0.14360972954866869,-0.005331572949344253,1.1511410624026608e-06,0.0036326236703576598,-1.043303356434988e-05,4
42,G_minus_B,osi_target_t01h,v18_rule,39117,Morrow County,4,143,0.049467221782080226,0.019994027754621065,0.3499218624097643,-0.017212059378916997,0.04363246610813674,0.01869800775473918,0.2722422701109113,-0.015916039379035112,-0.005834755673943488,-11.795195816024506,0.07767959229885302,4
42,G_minus_B,osi_target_t01h,v18_rule,39119,Muskingum County,1,143,0.028815581500698715,0.019757810962833352,0.11873829642294764,0.019734034739057126,0.028681984583838076,0.019531048707302583,0.11763984227245608,0.01950727248352636,-0.0001335969168606392,-0.46362734986763465,0.0010984541504915624,4
42,G_minus_B,osi_target_t01h,v18_rule,42053,Forest County,3,143,0.09526750288974153,0.0346571076860474,1.2978532862791086,-0.02652043058583366,0.09508783745392434,0.03465426344235957,1.2929626469279427,-0.026517586342145835,-0.0001796654358171973,-0.18859047457676636,0.004890639351165849,4
42,G_minus_B,osi_target_t01h,v18_rule,54013,Calhoun County,2,143,0.04323215983607627,0.021718426937590636,0.2672698091051626,-0.020311643007006358,0.04323241938410713,0.02173013286073092,0.26727301826987504,-0.020299937083866078,2.5954803085925793e-07,0.0006003586955793949,-3.209164712414392e-06,4
42,G_minus_B,osi_target_t01h,v18_rule,54015,Clay County,2,143,0.05007024721654765,0.0264978276678463,0.35850524085464636,-0.023972505950862068,0.05007024721654765,0.0264978276678463,0.35850524085464636,-0.023972505950862068,0.0,0.0,0.0,0
20260917,G_minus_B,osi_target_t01h,v18_rule,18013,Brown County,0,143,0.028498809428759996,0.013294871858946756,0.11614204585651951,-0.008937935087243101,0.02846969778061304,0.013223619441696048,0.11590488791588037,-0.009009187504493806,-2.9111648146954577e-05,-0.10215040112369067,0.00023715794063913775,3
20260917,G_minus_B,osi_target_t01h,v18_rule,39115,Morgan County,0,143,0.0317350652161,0.007150555315878652,0.14401735409062713,-0.006853044600703846,0.03173335876645868,0.00712181476461602,0.14400186637991153,-0.00691912726240467,-1.7064496413213281e-06,-0.005377173891718545,1.548771071560595e-05,4
20260917,G_minus_B,osi_target_t01h,v18_rule,39117,Morrow County,4,143,0.050715804600786875,0.0202421295734124,0.36780927559164295,-0.01775230270064749,0.04451901618283882,0.018870430485396234,0.2834178206699647,-0.016380603612631325,-0.006196788417948053,-12.218653468532192,0.08439145492167827,4
20260917,G_minus_B,osi_target_t01h,v18_rule,39119,Muskingum County,3,143,0.006311588860088515,0.004098613342017269,0.005696570013247462,0.0035582928864519303,0.00633101646502368,0.004096674152709534,0.005731693035697334,0.003556353697144196,1.942760493516514e-05,0.30780846734197453,-3.512302244987244e-05,4
20260917,G_minus_B,osi_target_t01h,v18_rule,42053,Forest County,3,143,0.0988698937225489,0.03579294061208078,1.3978615915132602,-0.031188189049840557,0.09896293561991745,0.03589645338785208,1.4004937555912054,-0.03129170182561186,9.30418973685565e-05,0.09410538826879478,-0.0026321640779451982,4
20260917,G_minus_B,osi_target_t01h,v18_rule,54013,Calhoun County,4,143,0.044668827294082496,0.022405810721081925,0.28532849085148543,-0.02089603514195621,0.044668552278895685,0.0223999051595677,0.2853249774650185,-0.020901940703470435,-2.750151868111117e-07,-0.0006156758604825008,3.513386466924562e-06,4
20260917,G_minus_B,osi_target_t01h,v18_rule,54015,Clay County,4,143,0.05004114413649521,0.026232187842053094,0.35808860322799685,-0.023876126266687565,0.05004114413649521,0.026232187842053094,0.35808860322799685,-0.023876126266687565,0.0,0.0,0.0,0
20260918,G_minus_B,osi_target_t01h,v18_rule,18013,Brown County,2,143,0.02950764075102276,0.013241793964611958,0.12451022336487293,-0.009679245123550324,0.029496241968918348,0.013201829825852752,0.12441404551132416,-0.009719209262309533,-1.1398782104411753e-05,-0.03862993385540525,9.617785354876229e-05,4
20260918,G_minus_B,osi_target_t01h,v18_rule,39115,Morgan County,2,143,0.031695161655421314,0.006849822931956215,0.1436554079479504,-0.0064430882466016024,0.03169438214222768,0.006840040709577646,0.14364834189099124,-0.0064553812006977246,-7.795131936327859e-07,-0.0024594075338946197,7.066056959159628e-06,4
20260918,G_minus_B,osi_target_t01h,v18_rule,39117,Morrow County,1,143,0.044982534937451434,0.018438474467254298,0.2893502682640625,-0.014972971822860087,0.039918943252115674,0.017339648954019522,0.22787365034228532,-0.013874146309625312,-0.00506359168533576,-11.256794870224018,0.061476617921777194,4
20260918,G_minus_B,osi_target_t01h,v18_rule,39119,Muskingum County,1,143,0.0285034641477874,0.019773959044195773,0.11617998798466085,0.01976277023300696,0.028738225818612836,0.019990914099001018,0.1181016441178267,0.01997972528781221,0.00023476167082543686,0.8236250499526143,-0.0019216561331658472,4
20260918,G_minus_B,osi_target_t01h,v18_rule,42053,Forest County,2,143,0.09794362810702269,0.03559066246564284,1.3717924630076475,-0.03104579184728525,0.0975933609333586,0.03554693820586185,1.361998366052439,-0.031002067587504258,-0.00035026717366408444,-0.3576211954098185,0.009794096955208387,4
20260918,G_minus_B,osi_target_t01h,v18_rule,54013,Calhoun County,0,143,0.03435952365314834,0.026653901333148558,0.1688224917909902,0.004228898264925538,0.034462989346429385,0.026814894103679543,0.16984076176097107,0.004389891035456523,0.00010346569328104765,0.3011266812820601,-0.0010182699699808617,4
20260918,G_minus_B,osi_target_t01h,v18_rule,54015,Clay County,3,143,0.03671653203340829,0.025836823302788928,0.19277883261212253,-0.004749237894958788,0.03671653203340829,0.025836823302788928,0.19277883261212253,-0.004749237894958788,0.0,0.0,0.0,0
